id	url	title	mediatype	hash	publisher	period	spend-over
3d6fe11e-aa32-4664-b5fc-f469258f5d49	http://www.tate.org.uk/file/tate-spending-above-ps25000-november-2010	2010 November	force-download	13070a9431c853ae8198bebb9d59ad38a6ebd430	22f4bf09-b21c-4886-be87-0d37d0f53a38	NULL	25000
63f30253-49c1-4391-9a7f-4191e2fee5f3	http://www.tate.org.uk/file/tate-spending-above-ps25000-october-2010	2010 October	force-download	bbaf212f737f7cd0f969d858ce58c6392d77f52c	22f4bf09-b21c-4886-be87-0d37d0f53a38	NULL	25000
d29bf146-499b-4ed5-9cc1-fd19d8036320	http://www.tate.org.uk/file/tate-spending-above-ps25000-april-september-2011	2010 April - September	force-download	2e8a6bd9510fac85f4ff3fd488f13962530a0220	22f4bf09-b21c-4886-be87-0d37d0f53a38	NULL	25000
8efd1190-887d-4ea7-ad3b-100ba54c7790	http://www.tate.org.uk/file/december-2013-tate-spending-above-ps25000	2013 December	force-download	60fb5027cfd337173fc00d275e5cc04ff5cb9fa3	22f4bf09-b21c-4886-be87-0d37d0f53a38	NULL	25000
6ab05693-aa9b-4aee-b26a-21834269ec3b	http://www.tate.org.uk/file/january-2014-tate-spending-above-ps25000	2014 January	force-download	6b512cab97c50f27cdf9a3c8b0fb9493bf51e076	22f4bf09-b21c-4886-be87-0d37d0f53a38	NULL	25000
490d7054-8f0e-4338-a094-d4a62186bb4b	http://www.tate.org.uk/file/february-2014-tate-spending-above-ps25000	2014 February	force-download	f90d779823efeecd85ccdd1fe79ca3adfd088833	22f4bf09-b21c-4886-be87-0d37d0f53a38	NULL	25000
1a4e175d-0659-4bb3-a826-d9e4c78e1f4e	http://www.tate.org.uk/file/march-2014-tate-spending-above-ps25000	2014 March	force-download	4dcf6af51a152b2cc265328f24669a3a55ef406c	22f4bf09-b21c-4886-be87-0d37d0f53a38	NULL	25000
4a6871bd-ee51-4f05-a1eb-a25eadc304fa	http://www.tate.org.uk/file/april-2014-tate-spending-above-ps25000	2014 April	NULL	NULL	22f4bf09-b21c-4886-be87-0d37d0f53a38	NULL	25000
b7e20722-c1e9-465f-ab54-20b6a3bfd427	http://www.tate.org.uk/file/may-2014-tate-spending-above-ps25000	2014 May	NULL	NULL	22f4bf09-b21c-4886-be87-0d37d0f53a38	NULL	25000
6aacd855-ad57-4b1b-b3ef-783f838a811e	http://www.tate.org.uk/file/june-2014-tate-spending-above-ps25000	2014 June	NULL	NULL	22f4bf09-b21c-4886-be87-0d37d0f53a38	NULL	25000
ef4e0c8c-0c4f-4eea-9ddf-19eefeeb3a0b	http://www.tate.org.uk/file/july-2014-tate-spending-above-ps25000	2014 July	NULL	NULL	22f4bf09-b21c-4886-be87-0d37d0f53a38	NULL	25000
b3fa3c23-0381-46b4-9a41-2cc0ee08f0b4	http://www.tate.org.uk/file/august-2014-tate-spending-above-ps25000	2014 August	NULL	NULL	22f4bf09-b21c-4886-be87-0d37d0f53a38	NULL	25000
a9a30c97-ed47-4fc5-82ab-d80e608c261e	http://www.tate.org.uk/file/september-2014-tate-spending-above-ps25000	2014 September	NULL	NULL	22f4bf09-b21c-4886-be87-0d37d0f53a38	NULL	25000
12d706b1-8b0d-4cb2-be90-ba5f1a223266	http://www.tate.org.uk/file/october-2014-tate-spending-above-ps25000	2014 October	NULL	NULL	22f4bf09-b21c-4886-be87-0d37d0f53a38	NULL	25000
1ee3e850-6936-4815-83cf-97a220928060	http://www.tate.org.uk/file/november-2014-tate-spending-above-ps25000	2014 November	NULL	NULL	22f4bf09-b21c-4886-be87-0d37d0f53a38	NULL	25000
b52e4dc4-e96d-491c-aaaa-d869f8ab1ea2	http://www.tate.org.uk/file/december-2014-tate-spending-above-ps25000	2014 December	NULL	NULL	22f4bf09-b21c-4886-be87-0d37d0f53a38	NULL	25000
26853d21-0985-4ce6-9cee-433bd4c8b9f7	http://www.tate.org.uk/file/january-2015-tate-spending-above-ps25000	2015 January	NULL	NULL	22f4bf09-b21c-4886-be87-0d37d0f53a38	NULL	25000
f378aae0-27c5-47d7-b72e-c1492fee3f49	http://www.tate.org.uk/file/tate-spending-above-ps25000-june-2012	June 2012	force-download	acb2cfe77db41fcacf966160f57e9f9ae525bf91	22f4bf09-b21c-4886-be87-0d37d0f53a38	NULL	25000
676d47f4-b6ca-46da-af62-1b9cc0158012	http://www.hants.gov.uk/open-data/payments-april2010.csv	April 2010	text/csv	fc8169acee436729922c85e9b79e46492e6093d2	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
c1cf19b8-f014-4e54-80ab-c0dfdc227a28	http://www.hants.gov.uk/open-data/payments-may2010.csv	May 2010	text/csv	d3e6a3bf739d7234108fcef1a016823bf5605bf4	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
8c709220-c07c-4a1f-821b-22a63d5fb6c5	http://www.hants.gov.uk/open-data/payments-june2010.csv	June 2010	text/csv	1783c9f20a1573b146fc22e74718235566359c36	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
0ce7469b-fac9-47cd-856c-23694c2d1dff	http://www.hants.gov.uk/open-data/payments-july2010.csv	July 2010	text/csv	fead0fd9149ed8200bcee57e5d3e3aa5ee577eea	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
0a5a1cb3-67da-4e74-b45a-987490ab1c66	http://www.hants.gov.uk/open-data/payments-august2010.csv	August 2010	text/csv	5e7ae670d18078d78235a587f966b14cf9a2cc9d	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
e330c0e9-7616-42f3-99cb-54c26ba74075	http://www.hants.gov.uk/open-data/payments-september2010.csv	September 2010	text/csv	966525cb9dd2b9ed33aea6e240fcc8adf799bef4	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
a820a92a-1ef4-464e-816c-69ff45db4353	http://www.hants.gov.uk/open-data/payments-october2010.csv	October 2010	text/csv	b028202ddc61f715d579c7ca6ee3ddc127d6b4ff	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
154cc361-7a01-4cdf-87ce-868d0434b2ee	http://www.hants.gov.uk/open-data/payments-november2010.csv	November 2010	text/csv	40026f1761596e09d176e3a45ff21286abebb1f8	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
80914de6-32a7-48d1-8f97-44a3022758b3	http://www.hants.gov.uk/open-data/payments-december2010.csv	December 2010	text/csv	2d30a833fde3dfe3177e1981d96e1a037950b38a	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
089dc68b-075b-49a2-808c-64d03a719735	http://www.hants.gov.uk/open-data/payments-january2011.csv	January 2011	text/csv	d0b7d3e4f45be7963042ad033e361213d181da92	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
5b5fdba9-103b-44e9-98de-c0f66a935dac	http://www.hants.gov.uk/open-data/payments-february2011.csv	February 2011	text/csv	7c9ef999fc64c262ee26ca07142a716488ff8233	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
1d35e6a1-7059-4ef2-b27f-7b94e8128b66	http://www.hants.gov.uk/open-data/payments-march2011.csv	March 2011	text/csv	7ffcffee2962763c7530d31df30706fde27c87b2	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
c5d4d22a-a67e-46a9-8d5c-05db9d815c8c	http://www.hants.gov.uk/open-data/payments-april2011.csv	April 2011	text/csv	03b9b5d7195c1d42838647f2f36e8a5d0fc0569d	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
a84d43f6-b847-41ed-9b05-eecbe04435d7	http://www.hants.gov.uk/open-data/payments-may2011.csv	May 2011	text/csv	3f70580162ee8080b1b5c2a3cf34d6d4cf62410a	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
b06ea88b-f8b2-4230-80ec-97e24f71c2a7	http://www.hants.gov.uk/open-data/payments-june2011.csv	June 2011	text/csv	827a8822c75413fd66bc43714305ae5a5805c944	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
ba3e816e-1299-4d18-bb7e-60acd9f70aed	http://www.hants.gov.uk/open-data/payments-july2011.csv	July 2011	text/csv	7dddc60488487b82d6f75216bf9ddc5571e5fb5a	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
2bc471d6-90f9-44a2-a638-00926512a6a3	http://www.hants.gov.uk/open-data/payments-august2011.csv	August 2011	text/csv	cb3c38dcf95726ce2bb178c494abc4e0702d08a5	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
740d6a85-42ed-4885-988a-c2a89204e927	http://www.hants.gov.uk/open-data/payments-september2011.csv	September 2011	text/csv	b96e4b094bab9192d33fe97f8be994dba695e5f5	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
ca37c877-a27e-4cc1-867c-a0e39834ba11	http://www.hants.gov.uk/open-data/payments-october2011.csv	October 2011	text/csv	6b32168cfa834fe2a2179124efa705577f856529	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
80f3f435-1f8f-4295-a037-feb95a5c9b25	http://www.hants.gov.uk/open-data/payments-november2011.csv	November 2011	text/csv	d0e888b8279f7678ca1fe3cc81859966396caa16	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
240279a8-4035-4812-98f9-221ee3ffdfb6	http://www.hants.gov.uk/open-data/payments-november2011.csv	December 2011	text/csv	d0e888b8279f7678ca1fe3cc81859966396caa16	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
52f7ae4c-e6f7-4921-88c7-a8578444f1b3	http://www.hants.gov.uk/open-data/payments-february2012.csv	February 2012	text/csv	6916226144952ae0d04f96ee43a6ef6bced92906	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
7fe7d1b4-e177-4487-a6b0-3d86a95057ee	http://www.hants.gov.uk/open-data/payments-january2012.csv	January 2012	text/csv	eac6836aa52e528fb64648cc7d051f52df262b51	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
feaa1f80-c246-4a2f-8397-54a6b4d2da1b	http://www.hants.gov.uk/open-data/payments-march2012.csv	March 2012	text/csv	70fc7ef149985649277185af3e84d3e1f9c2dba7	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
808f6278-4cc8-444d-bbdc-fb209f0a0456	http://www.hants.gov.uk/open-data/payments-may2012.csv	May 2012	text/csv	82c2470559ffef3b065d57cdf478439cfb7866f4	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
65690735-00c4-4005-8d09-64107c6fbc57	http://www.hants.gov.uk/open-data/payments-april2012.csv	April 2012	text/csv	7e71480cac2242a9e4f6ba78f07562bfc52f206c	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
09737bab-5044-442f-91d7-ac5e52ef9518	http://www.hants.gov.uk/open-data/payments-june-2012.csv	June 2012	text/csv	c42e817ccad5d2ed6de0baea22182486c0f5b070	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
2a334db9-43c5-4cac-b6a8-2f01dd4a1bb0	http://www.hants.gov.uk/open-data/payments-july2012.csv	July 2012	text/csv	34ee0ffa986bf29a4ccf8e620fadfa62042abd85	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
79ac1a78-58eb-49d6-9498-44969f09e5e2	http://www.hants.gov.uk/open-data/payments-august2012.csv	August 2012	text/csv	83f8aecbfea7077a7d37e547330cfa64b9e0292a	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
922d8b24-285b-416c-a3c9-8904f6b3fd2c	http://www.hants.gov.uk/open-data/payments-september2012.csv	September 2012	text/csv	bf8c090d1ce44da358a1b03412b223f44b538bf6	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
aeb4cd66-78d7-47d3-8168-848105b45ffc	http://www.hants.gov.uk/open-data/payments-october2012.csv	October 2012	text/csv	560aa235d3206e97e5778add7cb213eced08ec31	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
5797a3e8-2336-4570-8b7e-0b3771abe6f6	http://www.hants.gov.uk/open-data/payments-november2012.csv	November 2012	text/csv	bbd52efd6e5209964bb762da64eb4d65aee42c6d	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
34751aa4-7f4a-4ccc-998c-081e9796b49f	http://www.hants.gov.uk/open-data/payments-december2012.csv	December 2012	text/csv	1491771b296a926c5361d820d18ac543e15931b3	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
bb4e86a4-f22a-477a-a9c7-ca42b2483c92	http://www.hants.gov.uk/open-data/payments-january2013.csv	January 2013	text/csv	e461422a214f253ee59900b05feef037b8f26891	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
078c72d9-74dd-45c5-a33d-70ba3dbd3cb8	http://www.hants.gov.uk/open-data/payments-february2013.csv	February 2013	text/csv	cff802018ca97a614da35c8e518d17362179a783	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
90e01760-5215-4188-8ffd-37e0093387d3	http://www.hants.gov.uk/open-data/payments-march2013.csv	March 2013	text/csv	5b36b00823d01f9b555a4214337757a4adfa35ca	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
9f940834-b40c-45ec-bba7-85fe0eb1c6b1	http://www.hants.gov.uk/open-data/payments-april2013.csv	April 2013	text/csv	f86fc6c131e0aba79c2fa545947166fb7b67d9ed	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
26ff606d-5478-45a6-9865-8de075539514	http://www.hants.gov.uk/open-data/payments-may2013.csv	May 2013	text/csv	e017d02b73e464e41b98d4295a323f9dcd3427c6	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
d88c9bbb-12f4-466c-83ac-f234f846f1f1	http://www.hants.gov.uk/open-data/payments-june-2013.csv	June 2013	text/csv	9b9299c8626050ba8645b010c8fc6f074c8b3367	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
a6d9204c-de97-46c4-a576-9a3272af307c	http://www.hants.gov.uk/open-data/payments-july-2013.csv	July 2013	text/csv	8237eb574a40b94daf2b3205f92e37096dfc5ee6	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
d9d15255-3282-4390-8359-91e04b1e7f85	http://www.hants.gov.uk/open-data/payments-august-2013.csv	August 2013	text/csv	6b92b2d8f462c29d6328171e57bf9653de2bd87c	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
c287c33e-32b3-47e7-a1dd-cf68d164fe10	http://www.hants.gov.uk/open-data/payments-sep-2013.csv	September 2013	text/csv	37e81b1c1fcee2fb912443b69232fe9b98fb0b1c	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
3412bedf-5348-4a10-8fa9-d5e7b1215c0c	http://www.hants.gov.uk/open-data/payments-oct-2013.csv	October 2013	text/csv	f217e326f5eebedd10e4510aba85db508fec6d75	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
133d239b-6908-4dfd-9eb9-e3aa1df56f68	http://www.hants.gov.uk/open-data/payments-nov-2013.csv	November 2013	text/csv	7bf980568091c3b358f8bae938baaa72edbd6712	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
7dc394fb-bd8e-4493-be37-08a286d51dda	http://www.hants.gov.uk/open-data/payments-december2013.csv	December 2013	text/csv	809b189819c5c30c5dc7ccf29eec4d53c90cc621	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
dfe8a4d3-379e-4244-a12e-0b79e6905166	http://www.hants.gov.uk/open-data/payments-jan-2014.csv	January 2014	text/csv	707232a6e3d3236fa41a96cafe71f4637fb3d820	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
8b377ab4-3fdd-4e2c-b825-ef1a923b0a48	http://www.hants.gov.uk/open-data/payments-february-2014.csv	February 2014	text/csv	628b64dc6761c5965068bc8ff5c3ff2d2c91a9bf	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
ca6b8a31-4876-4ca3-81da-89bccef00481	http://www.hants.gov.uk/open-data/payments-march-2014.csv	March 2014	NULL	NULL	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
f1773153-4a8b-4b65-9aa9-89f32aca5b16	http://www.hants.gov.uk/open-data/payments-april-2014.csv	April 2014	NULL	NULL	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
a5a21ef6-4375-4dc0-8f4e-d91ebdf8e086	http://www.hants.gov.uk/open-data/payments-may2014.csv	May 2014	NULL	NULL	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
4ae90f6e-5285-4145-81dd-27adbe50b889	http://www.hants.gov.uk/open-data/payments-june-2014.csv	June 2014	NULL	NULL	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
3108ec97-23c9-4856-a62c-4a082ed69c89	http://www.hants.gov.uk/open-data/payments-july-2014.csv	July 2014	NULL	NULL	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
cf4ac8db-37d1-4ab0-85b8-63ccd9574b5a	http://www.hants.gov.uk/open-data/payments-aug-2014.csv	August 2014	NULL	NULL	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
1df5a6f8-d419-47a2-98d4-c621da40015b	http://www.hants.gov.uk/open-data/payments-sep-2014.csv	September 2014	NULL	NULL	23e42f6d-0d03-456d-8da2-3892adb81685	NULL	500
965786bd-ff27-4b45-9643-10a468da2465	http://www.calderdaleccg.nhs.uk/wp-content/uploads/2013/10/Spend-over-%C2%A325k-for-Apr-13.xls	April 2013	application/vnd.ms-excel	028687153836967134a1f9c3f18a8428d8fb5025	24546a5c-da05-4ca2-9956-0e59f324b238	NULL	25000
7927a287-6f0f-404f-aaea-626d4a8f563f	http://www.calderdaleccg.nhs.uk/wp-content/uploads/2013/10/Spend-over-%C2%A325k-for-May-13.xls	May 2013	application/vnd.ms-excel	cc0cdd96663e93e23714a010741eb03e03a9d182	24546a5c-da05-4ca2-9956-0e59f324b238	NULL	25000
7b4e7a86-3f80-441d-958b-993f0d0d3f07	http://www.calderdaleccg.nhs.uk/wp-content/uploads/2013/10/Spend-over-%C2%A325k-for-Jun-13.xls	June 2013	application/vnd.ms-excel	55f3e6d3cffa936a0d6afcf0b30b2418f6a00991	24546a5c-da05-4ca2-9956-0e59f324b238	NULL	25000
df3a783b-34cd-45ad-ad70-24bc051bb22a	http://www.calderdaleccg.nhs.uk/wp-content/uploads/2013/10/Spend-over-%C2%A325k-for-Jul-13.xls	July 2013	application/vnd.ms-excel	7b7871ba0a2dcd4488a50064d48d9242242a3dde	24546a5c-da05-4ca2-9956-0e59f324b238	NULL	25000
5a5d3fff-b89f-4556-9857-0772e8cd6a63	http://www.calderdaleccg.nhs.uk/wp-content/uploads/2013/10/Spend-over-%C2%A325k-for-Aug-13.xls	August 2013	application/vnd.ms-excel	1d6ba81a73fc37b68a8be1a72cb77863d2db966b	24546a5c-da05-4ca2-9956-0e59f324b238	NULL	25000
410f5365-58ed-426c-ae9d-8e2e3435e7f9	http://www.calderdaleccg.nhs.uk/wp-content/uploads/2013/10/Spend-over-%C2%A325k-for-Sept-13.xls	September 2013	application/vnd.ms-excel	d0228b8e723303d89d66f92601c665446e96ca91	24546a5c-da05-4ca2-9956-0e59f324b238	NULL	25000
ff8522df-6064-42b7-b7bd-b42f90e7f131	http://www.calderdaleccg.nhs.uk/wp-content/uploads/2013/10/Spend-over-%C2%A325k-for-Oct-13.xls	October 2013	application/vnd.ms-excel	b33bbbde7586d8d56e0371a96679ba8b2b43939f	24546a5c-da05-4ca2-9956-0e59f324b238	NULL	25000
4db58ba9-e645-4d78-9730-a399a1929ac4	http://www.calderdaleccg.nhs.uk/wp-content/uploads/2013/10/Spend-over-%C2%A325k-for-Nov-13.xls	November 2013	application/vnd.ms-excel	45fc5a7f0e8ec7d64b28540bdf6f9d57f5b552ba	24546a5c-da05-4ca2-9956-0e59f324b238	NULL	25000
512df450-7c79-4150-a30d-5ced8d270aad	http://www.calderdaleccg.nhs.uk/wp-content/uploads/2013/10/Spend-over-%C2%A325k-for-Dec-13.xls	December 2013	application/vnd.ms-excel	2b2cfd51059bb81cdad7b77dd54ce8efb6b4afc9	24546a5c-da05-4ca2-9956-0e59f324b238	NULL	25000
0783e627-a2c9-4603-88c3-186efcbec67c	http://www.calderdaleccg.nhs.uk/wp-content/uploads/2013/10/Spend-over-%C2%A325k-for-Jan-14.xls	January 2014	application/vnd.ms-excel	9bba3ba3637833c9f5fdfbe625a4c9268395833d	24546a5c-da05-4ca2-9956-0e59f324b238	NULL	25000
28934d63-3343-477a-a6db-5821358abfa0	http://www.calderdaleccg.nhs.uk/wp-content/uploads/2013/10/Spend-over-%C2%A325k-for-Feb-14.xls	February 2014	application/vnd.ms-excel	6a4cde528b9120b0914a02a1689e6d0a25c63868	24546a5c-da05-4ca2-9956-0e59f324b238	NULL	25000
b30de32e-cc64-4f72-9354-32f7e13abdd2	http://www.calderdaleccg.nhs.uk/wp-content/uploads/2013/10/Spend-over-%C2%A325k-for-Mar-14.xls	March 2014	application/vnd.ms-excel	70802b3e4c3cb6c4001d3418502154771edac1b0	24546a5c-da05-4ca2-9956-0e59f324b238	NULL	25000
bafe2133-0d11-4755-b338-40e81ecc71de	http://www.calderdaleccg.nhs.uk/wp-content/uploads/2013/10/Spend-over-%C2%A325k-for-Apr-14.xlsx	April 2014	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	ec39b5036ac19eead4fc67186fcf50433d636588	24546a5c-da05-4ca2-9956-0e59f324b238	NULL	25000
d52eb829-8256-4f32-9289-2d2daf8d8979	http://www.calderdaleccg.nhs.uk/wp-content/uploads/2013/10/Spend-over-%C2%A325k-for-May-14.xls	May 2014	NULL	NULL	24546a5c-da05-4ca2-9956-0e59f324b238	NULL	25000
100d3aff-89ef-4d20-9c2c-b89cffb922a5	http://www.calderdaleccg.nhs.uk/wp-content/uploads/2013/10/Spend-over-%C2%A325k-for-Jun-14.xls	June 2014	NULL	NULL	24546a5c-da05-4ca2-9956-0e59f324b238	NULL	25000
0a973bc3-5649-46b0-83e6-7f671e0bb525	http://www.calderdaleccg.nhs.uk/wp-content/uploads/2013/10/Copy-of-Monthly-spend-over-25000-Jul-14.xls	July 2014	NULL	NULL	24546a5c-da05-4ca2-9956-0e59f324b238	NULL	25000
4a8875d2-060a-4109-9a32-3f64807bb81f	http://www.calderdaleccg.nhs.uk/wp-content/uploads/2013/10/Spend-over-%C2%A325k-Aug-14.xls	August 2014	NULL	NULL	24546a5c-da05-4ca2-9956-0e59f324b238	NULL	25000
21b63c06-e83e-487e-a2c7-2a261df1c5fd	http://www.calderdaleccg.nhs.uk/wp-content/uploads/2013/10/spend-over-%C2%A325k-Sept-14.xls	September 2014	NULL	NULL	24546a5c-da05-4ca2-9956-0e59f324b238	NULL	25000
cf9ad6b1-6f28-47eb-9e09-2fbacc0bb58e	http://www.calderdaleccg.nhs.uk/wp-content/uploads/2013/10/Spend-over-%C2%A325k-for-Oct-14.xls	October 2014	NULL	NULL	24546a5c-da05-4ca2-9956-0e59f324b238	NULL	25000
9684ec17-c26a-4c6b-8455-dcdbe4088feb	http://www.calderdaleccg.nhs.uk/wp-content/uploads/2013/10/Spend-over-%C2%A325k-Nov-14.xls	November 2014	NULL	NULL	24546a5c-da05-4ca2-9956-0e59f324b238	NULL	25000
bfe75726-c1f9-469b-8238-07e4fc6ab527	http://www.calderdaleccg.nhs.uk/wp-content/uploads/2013/10/Copy-of-Monthly-spend-over-25000-Dec-14.xls	December 2014	NULL	NULL	24546a5c-da05-4ca2-9956-0e59f324b238	NULL	25000
263beb70-3e26-4489-a162-33a875bc129f	http://www.calderdaleccg.nhs.uk/wp-content/uploads/2013/10/Spend-over-%C2%A325k-Jan-15.xls	January 2015	NULL	NULL	24546a5c-da05-4ca2-9956-0e59f324b238	NULL	25000
ed4ae74d-6088-45f9-aabe-9f603de39a6d	http://www.calderdaleccg.nhs.uk/wp-content/uploads/2013/10/Monthly-spend-over-%C2%A325000-Feb-15.xls	February 2015	NULL	NULL	24546a5c-da05-4ca2-9956-0e59f324b238	NULL	25000
e39439c6-11e6-4b72-b674-3e3b526707a1	http://www.awp.nhs.uk/handlers/downloads.ashx?id=3709	Spend	application/octet-stream	7884760d5e4713793675d0be41c6adcd7f7b21c1	2505ef79-2153-4e34-befb-1afaf1ba4934	NULL	25000
487839f4-9717-4ee3-9ee0-faedd16c0a28	http://www.awp.nhs.uk/handlers/downloads.ashx?id=3893	Spend	application/octet-stream	4637d91c3cd09e61cec1e27523f790705f427335	2505ef79-2153-4e34-befb-1afaf1ba4934	NULL	25000
5c9f8db2-7c00-420a-b69f-8d5727569bbd	http://www.awp.nhs.uk/handlers/downloads.ashx?id=4055	Spend	application/octet-stream	4f372d27e1c6715a207fb458d3bb761324045053	2505ef79-2153-4e34-befb-1afaf1ba4934	NULL	25000
3703c074-fe51-4c19-b338-f3ca0808e91a	http://www.awp.nhs.uk/handlers/downloads.ashx?id=4193	Spend	application/octet-stream	7c0ee05b854327100455ada738c6011d0025a767	2505ef79-2153-4e34-befb-1afaf1ba4934	NULL	25000
868a0e3c-a312-4d5f-ab9c-d57b2bbe0b93	http://www.awp.nhs.uk/handlers/downloads.ashx?id=4294	Spend	application/octet-stream	4e0c7a2b9ed9aab6969b94419c1b50802cb919a1	2505ef79-2153-4e34-befb-1afaf1ba4934	NULL	25000
0a108208-51b4-44a2-a9d6-53797153915c	http://www.awp.nhs.uk/about-us/the-trust/procurement/	Over 25K spend Aug 13	text/html	63cd9475506a77504f2a76c86051236a8b7dcbec	2505ef79-2153-4e34-befb-1afaf1ba4934	NULL	25000
dfcb1281-efc9-4b6d-8969-a560283f29cc	http://www.homesandcommunities.co.uk/sites/default/files/aboutus/hca-expenditure-april12.csv	Expenditure data April 2012	text/csv	a453db17cb1f7af99e877a26e6ee33f2e21188ee	25c78776-c4b0-4e3d-8334-309148774b06	NULL	500
d7da805b-37d8-4df5-9d1e-f85f5980f990	http://www.homesandcommunities.co.uk/sites/default/files/aboutus/hca-expenditure-march12.csv	Expenditure data March 2012	text/csv	93ddb2292d67f431d44452e42849b50a8d5e257b	25c78776-c4b0-4e3d-8334-309148774b06	NULL	500
1deadefc-8fdb-445a-9808-6ef5dd472740	http://www.homesandcommunities.co.uk/sites/default/files/aboutus/hca-expenditure-feb12.csv	Expenditure data February 2012	text/csv	c0af9781e47debd270bd3f4c3575c38e9e871389	25c78776-c4b0-4e3d-8334-309148774b06	NULL	500
f0336ce9-099e-47a7-98e2-5d1f23162d1a	http://www.homesandcommunities.co.uk/sites/default/files/aboutus/hca-expenditure-jan12.csv	Expenditure data January 2012	text/csv	18db7d96fb1bf7bb997b85b01a64b06ce0518002	25c78776-c4b0-4e3d-8334-309148774b06	NULL	500
bf92fcb9-a635-4926-8e49-a25be2532e9a	http://www.homesandcommunities.co.uk/sites/default/files/aboutus/hca-expenditure-dec11.csv	Expenditure data December 2011	text/csv	217cc2dab50da130f69dc5d3757bad2589c9f530	25c78776-c4b0-4e3d-8334-309148774b06	NULL	500
725144b5-2396-49de-bd3d-ee1c2a716fb0	http://www.homesandcommunities.co.uk/sites/default/files/aboutus/hca-expenditure-nov11.csv	Expenditure data November 2011	text/csv	dca05d6b6595a493d3e2ff3f0c5fdfd30d8c2110	25c78776-c4b0-4e3d-8334-309148774b06	NULL	500
e20fd9a6-de1d-4d36-b475-5a1c562950c3	http://www.homesandcommunities.co.uk/sites/default/files/aboutus/hca-expenditure-oct11.csv	Expenditure data October 2011	text/csv	989d2c2b35e142b3bd63f4527c70439ba5553777	25c78776-c4b0-4e3d-8334-309148774b06	NULL	500
0e73f674-27bf-4f42-8ad5-792dc4dc9d98	http://www.homesandcommunities.co.uk/sites/default/files/aboutus/hca-expenditure-sept11.csv	Expenditure data September 2011	text/csv	d99937a1473a47ed3cc82bde6f561f94664b1591	25c78776-c4b0-4e3d-8334-309148774b06	NULL	500
