Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/Aug/2013 ,Hire of Agency Staff (Clerical/Secretariat/Other),Markets and Local Growth - Europe Trade & International Directorate,ADECCO UK LTD,1090341,138.01,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/Aug/2013 ,ICT Maintenance & Upkeep,Finance & Commercial Group - Commercial Directorate,PARITY RESOURCES LTD,1090342,2224.00,RUNNING COSTS DEVOLVED - ICT Maintenance & Upkeep,SW19 3RU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Hire of Agency Staff (Clerical/Secretariat/Other),"People, Communications and Effectiveness Group - Communications Directorate",ADECCO UK LTD,1090343,1106.28,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/Aug/2013 ,ICT Maintenance & Upkeep,Finance & Commercial Group - Commercial Directorate,PARITY RESOURCES LTD,1090344,2224.00,RUNNING COSTS DEVOLVED - ICT Maintenance & Upkeep,SW19 3RU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Hire of Agency Staff (Clerical/Secretariat/Other),"People, Communications and Effectiveness Group - Communications Directorate",ADECCO UK LTD,1090345,425.70,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Hire of Agency Staff (Clerical/Secretariat/Other),"People, Communications and Effectiveness Group - Communications Directorate",ADECCO UK LTD,1090346,710.29,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Hire of Agency Staff (Clerical/Secretariat/Other),"People, Communications and Effectiveness Group - Communications Directorate",ADECCO UK LTD,1090347,1008.56,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/Aug/2013 ,SSC UK Shared Services - Mobilisation Costs,Finance & Commercial Group - Modernisation Fund and Shared Services,INSIGHT MANAGEMENT & SYSTEMS CONSULTANTS LTD,1090348,12150.00,RUNNING COSTS DEVOLVED - SSC UK Shared Services - Mobilisation Costs,WC1H 9LT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Enterprise Directorate,ADECCO UK LTD,1090349,566.69,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/Aug/2013 ,Hire of Agency Staff (Professional/Management),Finance & Commercial Group - Modernisation Fund and Shared Services,ADECCO UK LTD,1090350,817.76,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Professional/Management),B37 7YE,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,ADECCO UK LTD,1090351,856.01,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,ADECCO UK LTD,1090353,508.84,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Grants - Current - Other,Knowledge & Innovation Group - Innovation,BRITISH STANDARDS INSTITUTION (BSI),1090354,76583.00,BSI SUBSCRIPTIONS - Grants - Current - Other,W4 4AL,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Grants - Current - Other,Knowledge & Innovation Group - Innovation,BRITISH STANDARDS INSTITUTION (BSI),1090355,185916.00,BSI STANDARDS DEVELOPMENT - Grants - Current - Other,W4 4AL,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Grants - Current - Other,Knowledge & Innovation Group - Innovation,BRITISH STANDARDS INSTITUTION (BSI),1090356,5344.48,CONSUMER TRAVEL EXPENSES FUND (CTEF) - Grants - Current - Other,W4 4AL,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Grants - Current - Other,Knowledge & Innovation Group - Innovation,BRITISH STANDARDS INSTITUTION (BSI),1090357,142255.25,ASSISTED INTERNATIONAL TRAVEL SCHEME (AITS) - Grants - Current - Other,W4 4AL,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,CARA Approved Purchase of Completed Research,Business & Skills Group - Skills Directorate,UNIVERSITY OF WARWICK,1090358,40000.00,FE & SKILLS RESEARCH AND ANALYTICAL SERVICES - CARA Approved Purchase of Completed Research,CV4 8UW,SME,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Publications,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,1090359,160.00,RUNNING COSTS DEVOLVED - Publications,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Publications,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,1090360,130.00,RUNNING COSTS DEVOLVED - Publications,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Publications,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,1090360,160.00,RUNNING COSTS DEVOLVED - Publications,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/Aug/2013 ,Hire of Reprographic Equipment,Legal Services - Legal Services,RICOH UK LTD,1090362,136.97,RUNNING COSTS DEVOLVED - Hire of Reprographic Equipment,NN4 7YL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/Aug/2013 ,Hire of Reprographic Equipment,Legal Services - Legal Services,RICOH UK LTD,1090363,75.49,RUNNING COSTS DEVOLVED - Hire of Reprographic Equipment,NN4 7YL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,CARA Approved Recruitment Consultancy Costs,Business & Skills Group - Enterprise Directorate,IRG ADVISORS LLP T/A ODGERS BERNDTSON,1090364,990.00,RUNNING COSTS DEVOLVED - CARA Approved Recruitment Consultancy Costs,EC4M 6XD,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,CARA Approved Purchase of Completed Research,Business & Skills Group - Skills Directorate,MARKET & OPINION RESEARCH INTERNATIONAL LTD T/A IPSOS MORI,1090365,7500.00,FE & SKILLS RESEARCH AND ANALYTICAL SERVICES - CARA Approved Purchase of Completed Research,SE1 1FY,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Electricity,Finance & Commercial Group - Corporate Shared Services,E-ON UK ENERGY SERVICES LTD,1090367,944.86,RUNNING COSTS DEVOLVED - Electricity,NG1 9AH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Electricity,Finance & Commercial Group - Corporate Shared Services,E-ON UK ENERGY SERVICES LTD,1090367,-160.48,RUNNING COSTS DEVOLVED - Electricity,NG1 9AH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,IT Maintenance and Management Services,Finance & Commercial Group - Commercial Directorate,GOVERNMENT COMMUNICATIONS BUREAU,1090368,97750.00,SCOPE INTELLIGENCE PROJECT - IT Maintenance and Management Services,SW1P 7XB,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,IT Maintenance and Management Services,Finance & Commercial Group - Commercial Directorate,GOVERNMENT COMMUNICATIONS BUREAU,1090370,975.23,SCOPE INTELLIGENCE PROJECT - IT Maintenance and Management Services,SW1P 7XB,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Enforcement,Markets and Local Growth - Labour Market,HM REVENUE & CUSTOMS,1090372,50.00,NATIONAL MINIMUM WAGE SUB-OBJECTIVE D - EARLY DISPUTE RESOLUTION - Enforcement,BN12 4XH,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,ICT Business Specific Application Services,Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1090373,7999.33,RUNNING COSTS DEVOLVED - ICT Business Specific Application Services,WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/Aug/2013 ,Capital Grants - Other,Markets and Local Growth - Regional Growth Fund & Legacy,AXA UK PLC T/A SWIFTCOVER,1090374,580000.00,GBI NORTH EAST - Capital Grants - Other,KT11 1HY,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Courier Services,Finance & Commercial Group - Commercial Directorate,TNT UK LTD,1090376,1057.28,RUNNING COSTS DEVOLVED - Courier Services,BL8 9AR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Courier Services,Finance & Commercial Group - Commercial Directorate,TNT UK LTD,1090377,31.94,RUNNING COSTS DEVOLVED - Courier Services,BL8 9AR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/Aug/2013 ,Other Accommodation Charges (Programme),"People, Communications and Effectiveness Group - Director of Change and Corporate Effectiveness, including the BIS Secretariat",ONE WORLD WATER LTD T/A AQUAID (LONDON CENTRAL),1090378,48.22,INNOVATION SPACE@BIS FACILITATOR COSTS - Other Accommodation Charges (Programme),E8 4QN,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Outsourced Programme Management Services,Business & Skills Group - FE & Skills Investment,ECCTIS LTD,1090379,10350.00,QUALITY IMPROVEMENT REFORM - Outsourced Programme Management Services,GL50 1XP,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/Aug/2013 ,Computer Equipment - Clearing,Finance & Commercial Group - Commercial Directorate,PA CONSULTING GROUP LTD,1090380,46380.00,BIS INFRASTRUCTURE MAINTENANCE - Computer Equipment - Clearing,SW1W 9SR,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Leadership & People Management Training,Business & Skills Group - Skills,CAPITA BUSINESS SERVICES LTD (CIVIL SERVICE LEARNING),1090381,390.90,RUNNING COSTS DEVOLVED - Leadership & People Management Training,DL1 9HN,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/Aug/2013 ,ICT Maintenance & Upkeep,Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1090382,401.45,RUNNING COSTS DEVOLVED - ICT Maintenance & Upkeep,WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/Aug/2013 ,Leased Buildings - Clearing,Finance & Commercial Group - Corporate Shared Services,FUJITSU SERVICES LTD,1090384,180.20,BIS INFRASTRUCTURE MAINTENANCE - Leased Buildings - Clearing,WA3 9BD,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/Aug/2013 ,Leased Buildings - Clearing,Finance & Commercial Group - Corporate Shared Services,FUJITSU SERVICES LTD,1090384,3801.44,BIS INFRASTRUCTURE MAINTENANCE - Leased Buildings - Clearing,WA3 9BD,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Leased Buildings - Clearing,Finance & Commercial Group - Corporate Shared Services,FUJITSU SERVICES LTD,1090385,4125.07,BIS INFRASTRUCTURE MAINTENANCE - Leased Buildings - Clearing,WA3 9BD,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/Aug/2013 ,ICT Business Specific Application Services,Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1090387,2833.24,RUNNING COSTS DEVOLVED - ICT Business Specific Application Services,WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/Aug/2013 ,Leased Buildings - Clearing,Finance & Commercial Group - Corporate Shared Services,FUJITSU SERVICES LTD,1090388,26104.69,BIS INFRASTRUCTURE MAINTENANCE - Leased Buildings - Clearing,WA3 9BD,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/Aug/2013 ,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1090389,1192.66,RUNNING COSTS DEVOLVED - Standard Desktop Plus Services,WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Standard Desktop Services,Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1090390,10757.61,RUNNING COSTS DEVOLVED - Standard Desktop Services,WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/Aug/2013 ,Economic Consultancy and Research,Knowledge & Innovation Group - Innovation,UNIVERSITY OF EXETER,1090391,31514.00,ECONOMIC RESEARCH - UNIVERSITY OF EXETER - UKIS DATA ANALYSIS - Economic Consultancy and Research,EX4 4QJ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/Aug/2013 ,ICT Maintenance & Upkeep (PFI),Finance & Commercial Group - Modernisation Fund and Shared Services,FUJITSU SERVICES LTD,1090392,17699.74,RUNNING COSTS DEVOLVED - ICT Maintenance & Upkeep (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/Aug/2013 ,Leased Buildings - Clearing,Finance & Commercial Group - Corporate Shared Services,OFFICE PROJECTS (INTERIORS) LTD,1090393,1883.70,BIS INFRASTRUCTURE MAINTENANCE - Leased Buildings - Clearing,SW15 2JJ,EXT,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/Aug/2013 ,Leased Buildings - Clearing,Finance & Commercial Group - Corporate Shared Services,OFFICE PROJECTS (INTERIORS) LTD,1090394,703.02,BIS INFRASTRUCTURE MAINTENANCE - Leased Buildings - Clearing,SW15 2JJ,EXT,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/Aug/2013 ,Occupational Health Service,"People, Communications and Effectiveness Group - Human Resources",MEDIGOLD HEALTH CONSULTANCY LTD,1090395,2250.00,RUNNING COSTS NON DEVOLVED - Occupational Health Service,NN4 7BF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/Aug/2013 ,Learning & Development CS Skills,Shareholder Executive - Shareholder Executive,CAPITA BUSINESS SERVICES LTD (CIVIL SERVICE LEARNING),1090396,335.00,RUNNING COSTS DEVOLVED - Learning & Development CS Skills,DL1 9HN,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/Aug/2013 ,Capital Grants - Other,Markets and Local Growth - Regional Growth Fund & Legacy,SOIL MACHINE DYNAMICS LTD,1090397,200000.00,GBI NORTH EAST - Capital Grants - Other,NE28 6UZ,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/Aug/2013 ,Postage,Office of Manpower Economics - Office of Manpower Economics,COMPETITION COMMISSION,1090398,167.24,RUNNING COSTS DEVOLVED - Postage,WC1B 4AD,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/Aug/2013 ,Car Leasing,"People, Communications and Effectiveness Group - Communications Directorate","CYRIL RANDLES, GEORGE RANDLES & ELIZABETH RANDLES T/A CYRILS MINIBUSES",1090399,200.00,RUNNING COSTS DEVOLVED - Car Leasing,CH3 5JH,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/Aug/2013 ,PPM (Project & Programme Management) Training,Finance & Commercial Group - Modernisation Fund and Shared Services,CAPITA BUSINESS SERVICES LTD (CIVIL SERVICE LEARNING),1090400,67.00,RUNNING COSTS DEVOLVED - PPM (Project & Programme Management) Training,DL1 9HN,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/Aug/2013 ,Leadership & People Management Training,Business & Skills Group - Business & Skills,CAPITA BUSINESS SERVICES LTD (CIVIL SERVICE LEARNING),1090401,140.00,RUNNING COSTS DEVOLVED - Leadership & People Management Training,DL1 9HN,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Accelerated Development Programme/Fast Stream Training,"People, Communications and Effectiveness Group - Human Resources",CAPITA BUSINESS SERVICES LTD (CIVIL SERVICE LEARNING),1090402,214.00,RUNNING COSTS NON DEVOLVED - Accelerated Development Programme/Fast Stream Training,DL1 9HN,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/Aug/2013 ,Learning & Development CS Skills,"People, Communications and Effectiveness Group - Communications Directorate",CAPITA BUSINESS SERVICES LTD (CIVIL SERVICE LEARNING),1090403,125.00,RUNNING COSTS DEVOLVED - Learning & Development CS Skills,DL1 9HN,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/Aug/2013 ,Learning & Development CS Skills,Knowledge & Innovation Group - Innovation,OFFICE FOR NATIONAL STATISTICS,1090404,122.00,RUNNING COSTS DEVOLVED - Learning & Development CS Skills,NP10 8XG,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1090405,1287.96,RUNNING COSTS DEVOLVED - Standard Desktop Plus Services,WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Standard Desktop Services,Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1090406,4222.80,RUNNING COSTS DEVOLVED - Standard Desktop Services,WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/Aug/2013 ,Hire of Agency Staff (Professional/Management),Finance & Commercial Group - Modernisation Fund and Shared Services,PA CONSULTING GROUP LTD,1090407,28022.40,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Professional/Management),SG8 6DP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/Aug/2013 ,CARA Approved Research & Development Expenditure (Programme),Government Office for Science - Government Office for Science,INSTITUTE FOR EMPLOYMENT STUDIES,1090409,200.00,FORESIGHT - CARA Approved Research & Development Expenditure (Programme),BN1 1UJ,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Leased Buildings - Clearing,Finance & Commercial Group - Corporate Shared Services,FUJITSU SERVICES LTD,1090411,3831.41,BIS INFRASTRUCTURE MAINTENANCE - Leased Buildings - Clearing,WA3 9BD,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1090415,2341.30,RUNNING COSTS DEVOLVED - Standard Desktop Plus Services,WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Standard Desktop Services,Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1090416,581.18,RUNNING COSTS DEVOLVED - Standard Desktop Services,WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Hire of Office Equipment,"Strategy, Analysis and Better Regulation - DG & Group Support",XEROX (UK) LTD,1090417,2.94,RUNNING COSTS DEVOLVED - Hire of Office Equipment,BN13 1QG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/Aug/2013 ,Hire of Agency Staff (Professional/Management),Finance & Commercial Group - Modernisation Fund and Shared Services,PA CONSULTING GROUP LTD,1090419,29638.20,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Professional/Management),SG8 6DP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/Aug/2013 ,Non Grant-in-Aid Funding of Bodies (Departmental and Non-Departmental),Markets and Local Growth - Consumer and Competition Policy,CITIZENS ADVICE BUREAU,1090422,773788.00,CITIZENS ADVICE - ENGLAND & WALES - CONSUMER SERVICE - Non Grant-in-Aid Funding of Bodies (Departmental and Non-Departmental),N1 9LZ,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/Aug/2013 ,Non Grant-in-Aid Funding of Bodies (Departmental and Non-Departmental),Markets and Local Growth - Consumer and Competition Policy,CITIZENS ADVICE BUREAU,1090422,1838500.00,THE CITIZEN'S ADVICE BUREAUX SERVICE-OTHER CURRENT EXPENSES - Non Grant-in-Aid Funding of Bodies (Departmental and Non-Departmental),N1 9LZ,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Publications,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,1090424,130.00,RUNNING COSTS DEVOLVED - Publications,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Publications,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,1090424,160.00,RUNNING COSTS DEVOLVED - Publications,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Publications,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,1090425,130.00,RUNNING COSTS DEVOLVED - Publications,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Publications,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,1090425,160.00,RUNNING COSTS DEVOLVED - Publications,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Publications,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,1090426,130.00,RUNNING COSTS DEVOLVED - Publications,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Publications,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,THE STATIONERY OFFICE LTD,1090426,160.00,RUNNING COSTS DEVOLVED - Publications,NR3 1QZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/Aug/2013 ,Postage,Finance & Commercial Group - Commercial Directorate,ROYAL MAIL GROUP LTD T/A ROYAL MAIL,1090428,3732.99,RUNNING COSTS DEVOLVED - Postage,S49 1HQ,PCTF,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Courier Services,Finance & Commercial Group - Commercial Directorate,TNT INTERNATIONAL UK,1090429,618.95,RUNNING COSTS DEVOLVED - Courier Services,BL0 9GR,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,CARA Approved Purchase of Completed Research,Business & Skills Group - Skills Directorate,MARKET & OPINION RESEARCH INTERNATIONAL LTD T/A IPSOS MORI,1090430,91390.50,FE & SKILLS RESEARCH AND ANALYTICAL SERVICES - CARA Approved Purchase of Completed Research,SE1 1FY,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/Aug/2013 ,Hire of Agency Staff (Clerical/Secretariat/Other),"Strategy, Analysis and Better Regulation - BRDO",BROOK STREET (UK) LTD,1090431,571.64,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4JB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,CARA Approved Purchase of Completed Research,Business & Skills Group - Skills,OFFICE FOR NATIONAL STATISTICS,1090432,364589.00,FE & SKILLS RESEARCH AND ANALYTICAL SERVICES - CARA Approved Purchase of Completed Research,NP10 8XG,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/Aug/2013 ,IT Clearing Account,"Strategy, Analysis and Better Regulation - BRDO",BROOK STREET (UK) LTD,1090433,519.30,PA SYSTEM SUPPORT - IT Clearing Account,AL1 4JB,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/Aug/2013 ,Hire of Agency Staff (Professional/Management),"Strategy, Analysis and Better Regulation - BRDO",BROOK STREET (UK) LTD,1090434,1072.76,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Professional/Management),AL1 4JB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/Aug/2013 ,Stationery,Shareholder Executive - Shareholder Executive,BANNER BUSINESS SERVICES LTD,1090436,49.39,RUNNING COSTS DEVOLVED - Stationery,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,CARA Approved Purchase of Completed Research,Knowledge & Innovation Group - Higher Education,CRAC LTD,1090442,3350.00,HE RESEARCH - CARA Approved Purchase of Completed Research,CB3 0AX,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/Aug/2013 ,Capital Grants - Other,Markets and Local Growth - Regional Growth Fund & Legacy,DANIELS CHILLED FOODS LTD,1090443,411621.00,GBI YORKSHIRE - Capital Grants - Other,LS14 6UF,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,CARA Approved Research & Development Expenditure (Programme),Government Office for Science - Government Office for Science,PROFESSOR CHRISTOPHER RUDD,1090444,200.00,FORESIGHT - CARA Approved Research & Development Expenditure (Programme),NG13 9HE,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Secondees (not paid directly),Business & Skills Group - Advanced Manufacturing Services,HOCHTIEF (UK) CONSTRUCTION LTD,1090445,15506.77,RUNNING COSTS DEVOLVED - Secondees (not paid directly),SN5 6NX,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Publications,Shareholder Executive - Shareholder Executive,JONES YARRELL LEADENHALL,1090446,59.40,RUNNING COSTS DEVOLVED - Publications,E3 3JG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Aug/2013 ,Publications,Shareholder Executive - Shareholder Executive,JONES YARRELL LEADENHALL,1090447,63.64,RUNNING COSTS DEVOLVED - Publications,E3 3JG,,,,Administration
