Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/05/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),38004,2300.00,IGPF: UK-India Partnership in Regenerative Medicine-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/05/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),38005,1000.00,IGPF: UK-India Partnership in Regenerative Medicine-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/05/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),38006,1064.61,IGPF: UK-India Partnership in Regenerative Medicine-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/05/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),38007,1484.34,IGPF: UK-India Partnership in Regenerative Medicine-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/05/2014,Subsistence Overseas,People & Strategy - Human Resources,FOREIGN AND COMMONWEALTH OFFICE (FCO),38019,123.99,P&S Non Devolved Admin-Subsistence Overseas,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/05/2014,Subsistence Overseas,People & Strategy - Human Resources,FOREIGN AND COMMONWEALTH OFFICE (FCO),38021,1070.94,P&S Non Devolved Admin-Subsistence Overseas,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/05/2014,External Legal Advice and Service,Knowledge & Innovation Group - Research Base,THE TREASURY SOLICITORS DEPARTMENT,38028,594.00,K&I Devolved Admin-External Legal Advice and Service,WC2B 4TS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/05/2014,Hire of Agency Staff,"People & Strategy - Director of Change and Corporate Effectiveness, including the BIS Secretariat",BROOK STREET (UK) LTD,38032,4.03,P&S Devolved Admin-Hire of Agency Staff,AL1 4JB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/05/2014,Hire of Agency Staff,"People & Strategy - Director of Change and Corporate Effectiveness, including the BIS Secretariat",BROOK STREET (UK) LTD,38032,295.97,P&S Devolved Admin-Hire of Agency Staff,AL1 4JB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/05/2014,Hire of Agency Staff,Business & Local Growth - BIS Local,BROOK STREET (UK) LTD,38038,-456.95,BLG Devolved Admin-Hire of Agency Staff,AL1 4JB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/05/2014,Hire of Agency Staff,Business & Local Growth - BIS Local,BROOK STREET (UK) LTD,38038,161.78,BLG Devolved Admin-Hire of Agency Staff,AL1 4JB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/05/2014,Hire of Agency Staff,Business & Local Growth - BIS Local,BROOK STREET (UK) LTD,38038,386.56,BLG Devolved Admin-Hire of Agency Staff,AL1 4JB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/05/2014,Hire of Agency Staff,Business & Local Growth - BIS Local,BROOK STREET (UK) LTD,38038,456.95,BLG Devolved Admin-Hire of Agency Staff,AL1 4JB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/05/2014,Hire of Agency Staff,Enterprise & Skills Group - Better Regulation Delivery Office,BROOK STREET (UK) LTD,38039,405.29,E&S Devolved Admin-Hire of Agency Staff,AL1 4JB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/05/2014,Consultancy Expenditure,Knowledge & Innovation Group - Research Base,THE BRITISH COUNCIL,38553,168499.80,International: ERASMUS-Consultancy Expenditure,SW1A 2BN,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/05/2014,Grant-In-Aid to Arms Length Bodies,Enterprise & Skills Group - Vocational Education Directorate,SKILLS FUNDING AGENCY,38554,395135000.00,SFA NB-Grant-In-Aid to Arms Length Bodies,CV1 2WT,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/05/2014,Hire of Agency Staff,Finance & Commercial Group - Modernisation Fund and Shared Services,PARITY RESOURCES LTD,38568,14630.00,F&C Devolved Admin-Hire of Agency Staff,EC2A 3DR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/05/2014,Consultancy Expenditure,"People & Strategy - Director of Change and Corporate Effectiveness, including the BIS Secretariat",CAPITA BUSINESS SERVICES LTD,38579,2325.33,P&S Devolved Admin-Consultancy Expenditure,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/05/2014,Consultancy Expenditure,"People & Strategy - Director of Change and Corporate Effectiveness, including the BIS Secretariat",CAPITA BUSINESS SERVICES LTD,38580,1510.76,P&S Devolved Admin-Consultancy Expenditure,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/05/2014,Consultancy Expenditure,"People & Strategy - Director of Change and Corporate Effectiveness, including the BIS Secretariat",CAPITA BUSINESS SERVICES LTD,38582,1142.44,P&S Devolved Admin-Consultancy Expenditure,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/05/2014,Stationery,Shareholder Executive - Shareholder Executive,BANNER BUSINESS SERVICES LTD,38599,555.77,ShEx Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/05/2014,Subsistence UK,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",38678,25.00,ShEx Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/05/2014,Taxi Services UK,Shareholder Executive - Shareholder Executive,"Personal Expense, Name Witheld",38678,33.00,ShEx Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/05/2014,Telecoms,Finance & Commercial Group - Estates,VODAFONE LTD,38698,286.14,E&M Devolved Admin-Telecoms,RG14 1LA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/05/2014,Central Telecommunications Services,Finance & Commercial Group - Information and Technology Directorate,VODAFONE LTD,38698,973.86,F&C Devolved Admin-Central Telecommunications Services,RG14 1LA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/05/2014,External Training,Business & Local Growth - Europe Trade & International Directorate,EUROPEAN INSTITUTE OF PUBLIC ADMINISTRATION (EIPA),38772,1564.84,BLG Devolved Admin-External Training,NL-6201 BE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/05/2014,Library Services,Legal Services - Legal Services,THE STATIONERY OFFICE LTD,38792,18.06,Legal Services Admin-Library Services,NR3 1QZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/05/2014,Library Services,Legal Services - Legal Services,THE STATIONERY OFFICE LTD,38795,50.36,Legal Services Admin-Library Services,NR3 1QZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/05/2014,Hire of Agency Staff,People & Strategy - Communications Directorate,BROOK STREET (UK) LTD,38863,515.09,P&S Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/05/2014,Training And Development Expenditure,Economics & Markets - International Trade & Export Control,BRITISH INSTITUTE OF INTERNATIONAL AND COMPARATIVE LAW,38958,375.00,E&M Devolved Admin-Training And Development Expenditure,WC1B 5JP,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/05/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),38963,6372.86,IGPF: UK-India Partnership in Regenerative Medicine-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/05/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),38964,103.85,IGPF: UK-India Partnership in Regenerative Medicine-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/05/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),38965,21.07,IGPF: UK-India Partnership in Regenerative Medicine-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/05/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),38966,52.60,IGPF: UK-India Partnership in Regenerative Medicine-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/05/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),38967,9.16,IGPF: UK-India Partnership in Regenerative Medicine-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/05/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),38968,115.08,IGPF: UK-India Partnership in Regenerative Medicine-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/05/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),38969,16.17,IGPF: UK-India Partnership in Regenerative Medicine-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/05/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),38970,46.94,IGPF: UK-India Partnership in Regenerative Medicine-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/05/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),38971,74.59,IGPF: UK-India Partnership in Regenerative Medicine-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/05/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),38972,1327.75,IGPF: UK-India Partnership in Regenerative Medicine-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/05/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),38973,1539.06,IGPF: UK-India Partnership in Regenerative Medicine-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/05/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),38974,13.18,IGPF: UK-India Partnership in Regenerative Medicine-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/05/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),38975,60.11,IGPF: UK-India Partnership in Regenerative Medicine-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/05/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),38976,-82.19,IGPF: UK-India Partnership in Regenerative Medicine-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/05/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),38977,-1176.55,IGPF: UK-India Partnership in Regenerative Medicine-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/05/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),38984,1318.83,IGPF: UK-India Partnership in Regenerative Medicine-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/05/2014,Hire of Agency Staff,Finance & Commercial Group - Modernisation Fund and Shared Services,PARITY RESOURCES LTD,38997,3375.00,F&C Devolved Admin-Hire of Agency Staff,EC2A 3DR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/05/2014,Hire of Agency Staff,Finance & Commercial Group - Modernisation Fund and Shared Services,PARITY RESOURCES LTD,39005,8470.00,F&C Devolved Admin-Hire of Agency Staff,EC2A 3DR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/05/2014,Other Travel,Economics & Markets - Labour Market,"Personal Expense, Name Witheld",39070,2.75,BLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/05/2014,Subsistence UK,Economics & Markets - Labour Market,"Personal Expense, Name Witheld",39070,4.64,BLG Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/05/2014,Other Travel,Economics & Markets - Labour Market,"Personal Expense, Name Witheld",39070,7.00,BLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/05/2014,Hire of Interim Managers,Shareholder Executive - Shareholder Executive,Department of Energy & Climate Change,39090,24710.53,ShEx Devolved Admin-Hire of Interim Managers,SW1A 2AW,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/05/2014,Current Grants To Private Sector - NPISH,Enterprise & Skills Group - Vocational Education Directorate,BEHAVIOURAL INSIGHTS LTD,39107,250000.00,Socially Dis Learning QI-Current Grants To Private Sector - NPISH,EC4A 1DE,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/05/2014,Business Management Advice,Economics & Markets - International Trade & Export Control,GLOBAL ADVICE NETWORK,39109,12118.03,Anti-Corruption & Foreign Bribery-Business Management Advice,DK-1300,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/05/2014,Business Management Advice,Economics & Markets - International Trade & Export Control,GLOBAL ADVICE NETWORK,39109,69945.17,Anti-Corruption & Foreign Bribery-Business Management Advice,DK-1300,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/05/2014,Programme and Projects Service,Finance & Commercial Group - Information and Technology Directorate,ADECCO UK LTD,39160,1117.22,F&C Devolved Admin-Programme and Projects Service,B37 7YE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/05/2014,Refuse Disposals,Finance & Commercial Group - Estates,EC HARRIS SOLUTIONS LTD,39165,30332.85,F&C Devolved Admin-Refuse Disposals,M60 3NT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/05/2014,Refuse Disposals,Finance & Commercial Group - Estates,EC HARRIS SOLUTIONS LTD,39166,5845.27,F&C Devolved Admin-Refuse Disposals,M60 3NT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/05/2014,Refuse Disposals,Finance & Commercial Group - Estates,EC HARRIS SOLUTIONS LTD,39167,25715.25,F&C Devolved Admin-Refuse Disposals,M60 3NT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/05/2014,Refuse Disposals,Finance & Commercial Group - Estates,EC HARRIS SOLUTIONS LTD,39168,10054.59,F&C Devolved Admin-Refuse Disposals,M60 3NT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/05/2014,Refuse Disposals,Finance & Commercial Group - Estates,EC HARRIS SOLUTIONS LTD,39169,30826.26,F&C Devolved Admin-Refuse Disposals,M60 3NT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/05/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - Research Base,"Personal Expense, Name Witheld",39176,79.81,IGPF: UK-India Partnership in Regenerative Medicine-Current Grants To Private Sector - NPISH,NG7 2BA,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/05/2014,Refuse Disposals,Finance & Commercial Group - Estates,EC HARRIS SOLUTIONS LTD,39180,142340.92,F&C Devolved Admin-Refuse Disposals,M60 3NT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/05/2014,Hire of Agency Staff,Business & Local Growth - Regional Growth Fund & Legacy,CAPITA RESOURCING LTD,39193,2709.36,BLG Devolved Admin-Hire of Agency Staff,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/05/2014,Hire of Agency Staff,Finance & Commercial Group - Modernisation Fund and Shared Services,CAPITA RESOURCING LTD,39200,7553.70,E&M Devolved Admin-Hire of Agency Staff,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/05/2014,PR & Marketing Advice & Services,People & Strategy - Communications Directorate,CAPITA RESOURCING LTD,39208,1060.00,P&S Devolved Admin-PR & Marketing Advice & Services,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/05/2014,Hire of Agency Staff,Shareholder Executive - Shareholder Executive,ADECCO UK LTD,39253,470.46,ShEx Devolved Admin-Hire of Agency Staff,B37 7YE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/05/2014,Hire of Agency Staff,Shareholder Executive - Shareholder Executive,ADECCO UK LTD,39256,821.06,ShEx Devolved Admin-Hire of Agency Staff,B37 7YE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/05/2014,Hire of Agency Staff,Shareholder Executive - Shareholder Executive,ADECCO UK LTD,39257,356.34,ShEx Devolved Admin-Hire of Agency Staff,B37 7YE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/05/2014,Hire of Agency Staff,Finance & Commercial Group - Information and Technology Directorate,ADECCO UK LTD,39261,840.04,F&C Devolved Admin-Hire of Agency Staff,B37 7YE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",29/05/2014,Rail Travel UK,Business & Local Growth - Information Economy & Cyber,"Personal Expense, Name Witheld",39281,111.65,BLG Devolved Admin-Rail Travel UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",12/05/2014,Library Services,Legal Services - Legal Services,JORDAN PUBLISHING LTD,39318,296.00,Legal Services Admin-Library Services,BS1 6JS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/05/2014,Stationery,People & Strategy - Communications Directorate,BANNER BUSINESS SERVICES LTD,39325,321.77,P&S Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/05/2014,Hire of Agency Staff,Finance & Commercial Group - Modernisation Fund and Shared Services,VISIONIST LTD,39336,20850.00,F&C Devolved Admin-Hire of Agency Staff,BH31 7PB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/05/2014,Current Grants To Private Sector - NPISH,Business & Local Growth - Advanced Manufacturing Services,CENEX,39344,45000.00,Automotive: Sponsorship-Current Grants To Private Sector - NPISH,LE11 3TU,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/05/2014,Grant-In-Aid to Arms Length Bodies,Enterprise & Skills Group - Vocational Education Directorate,UK COMMISSION FOR EMPLOYMENT AND SKILLS (UKCES),39345,3623000.00,UKCES NB-Grant-In-Aid to Arms Length Bodies,S63 5NB,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/05/2014,Rentals Under Non-PFI Operating Leases - Buildings,Business & Local Growth - Europe Trade & International Directorate,"Personal Expense, Name Witheld",39351,1333.42,EU Expertise: General Costs-Rentals Under Non-PFI Operating Leases - Buildings,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/05/2014,Purchase of Weather Information & Weather-Related Services,Business & Local Growth - Information Economy & Cyber,MET OFFICE,39358,7620250.00,Public Weather Service: Contract-Purchase of Weather Information & Weather-Related Services,EX1 3PB,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/05/2014,Hire of Agency Staff,Business & Local Growth - Regional Growth Fund & Legacy,BROOK STREET (UK) LTD,39417,385.58,BLG Devolved Admin-Hire of Agency Staff,AL1 4ZX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/05/2014,Other IT Consultancy,Finance & Commercial Group - Information and Technology Directorate,FUJITSU SERVICES LTD,39442,8.12,F&C Devolved Admin-Other IT Consultancy,WA3 9BD,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/05/2014,Other IT Consultancy,Finance & Commercial Group - Information and Technology Directorate,FUJITSU SERVICES LTD,39444,530.45,F&C Devolved Admin-Other IT Consultancy,WA3 9BD,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/05/2014,Other IT Consultancy,Finance & Commercial Group - Information and Technology Directorate,FUJITSU SERVICES LTD,39445,4.83,F&C Devolved Admin-Other IT Consultancy,WA3 9BD,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/05/2014,Professional Training,Finance & Commercial Group - Information and Technology Directorate,CITY OF LONDON,39446,2200.00,F&C Devolved Admin-Professional Training,EC1A2DP,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/05/2014,Other IT Consultancy,Finance & Commercial Group - Information and Technology Directorate,FUJITSU SERVICES LTD,39449,216.00,F&C Devolved Admin-Other IT Consultancy,WA3 9BD,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/05/2014,Other IT Consultancy,Finance & Commercial Group - Information and Technology Directorate,FUJITSU SERVICES LTD,39453,2274.00,F&C Devolved Admin-Other IT Consultancy,WA3 9BD,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/05/2014,Other IT Consultancy,Finance & Commercial Group - Information and Technology Directorate,FUJITSU SERVICES LTD,39454,2341.30,F&C Devolved Admin-Other IT Consultancy,WA3 9BD,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/05/2014,Other IT Consultancy,Finance & Commercial Group - Information and Technology Directorate,FUJITSU SERVICES LTD,39455,44.63,F&C Devolved Admin-Other IT Consultancy,WA3 9BD,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/05/2014,Project Management Costs,Enterprise & Skills Group - Enterprise Directorate,BE GROUP LTD,39498,39729.10,Growth Vouchers-Project Management Costs,SR7 7TT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/05/2014,Current Grants To Private Sector - NPISH,Business & Local Growth - Advanced Manufacturing Services,THE WASTE & RESOURCES ACTION PROGRAMME (WRAP),39516,28314.91,GET: Environmental Regulations (incl WEEE)-Current Grants To Private Sector - NPISH,OX16 0AH,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/05/2014,Advertising,Enterprise & Skills Group - Enterprise Directorate,THE BRITISH CHAMBERS OF COMMERCE,39522,3600.00,E&S Devolved Admin-Advertising,B60 4AL,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/05/2014,External Legal Advice and Service,People & Strategy - Human Resources,FLINT BISHOP LLP T/A FLINT BISHOP SOLICITORS,39541,15.00,P&S Devolved Admin-External Legal Advice and Service,DE1 3HQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/05/2014,Advertising,People & Strategy - Communications Directorate,M4C (A DIVISION OF GROUPM UK LTD),39543,55.44,Corporate Presentation-Advertising,WC1R 4HQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/05/2014,Advertising,People & Strategy - Communications Directorate,M4C (A DIVISION OF GROUPM UK LTD),39543,55440.73,Corporate Presentation-Advertising,WC1R 4HQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/05/2014,Advertising,People & Strategy - Communications Directorate,M4C (A DIVISION OF GROUPM UK LTD),39552,1.81,Corporate Presentation-Advertising,WC1R 4HQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/05/2014,Advertising,People & Strategy - Communications Directorate,M4C (A DIVISION OF GROUPM UK LTD),39552,1812.87,Corporate Presentation-Advertising,WC1R 4HQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/05/2014,Advertising,People & Strategy - Communications Directorate,M4C (A DIVISION OF GROUPM UK LTD),39558,4.05,Corporate Presentation-Advertising,WC1R 4HQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/05/2014,Advertising,People & Strategy - Communications Directorate,M4C (A DIVISION OF GROUPM UK LTD),39558,4053.62,Corporate Presentation-Advertising,WC1R 4HQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/05/2014,Other Travel,Enterprise & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",39612,5.00,E&S Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/05/2014,Subsistence UK,Enterprise & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",39612,5.10,E&S Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/05/2014,Subsistence UK,Enterprise & Skills Group - Enterprise Directorate,"Personal Expense, Name Witheld",39612,15.00,E&S Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
