Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,46.00,Provision and support of Secure Remote Access (RWSII) Capability
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,82.78,BlackBerry (Vodafone)
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,832.32,Local Relocation (same Authority Premises) -  Printer or MFD
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,264.00,"Small Form Laptop - HP EliteBook 2570p (12.1"" screen)"
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,164.00,"Standard Form Laptop - HP EliteBook 8470p (14"" screen)"
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,85.87,X-Kryptor Client software installation
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,85.87,X-Kryptor Client software installation
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,164.00,"Standard Form Laptop - HP EliteBook 8470p (14"" screen)"
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,257.61,X-Kryptor Client software installation
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,492.00,Pool Laptop
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,46.00,Provision and support of Secure Remote Access (RWSII) Capability
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,46.00,Provision and support of Secure Remote Access (RWSII) Capability
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,138.00,Provision and support of Secure Remote Access (RWSII) Capability
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,46.00,Provision and support of Secure Remote Access (RWSII) Capability
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,78.26,Reassign BlackBerry device within Business Unit
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,"1,468.00",1 to 5 Devices Multi Function Printer  3635 - A4 Black and White printer with  **Colour scanner
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,33.33,Large Print Keyboard
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,5.25,3m Cat6 network cable (purple)
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,35.91,Standard Keyboard
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,15.75,3m Cat6 network cable (purple)
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,44.66,HP USB/PS2 Optical Scroll Mouse
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,"1,176.70","19"" LCD Display"
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,85.87,X-Kryptor Client software installation
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,11.62,MS Visio Professional
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,461.40,"Docking Station for 2540p,2560p and 2570p laptop"
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,76.90,6930p Docking Station
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,264.00,"Small Form Laptop - HP EliteBook 2570p (12.1"" screen)"
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,46.00,Provision and support of Secure Remote Access (RWSII) Capability
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,46.00,Provision and support of Secure Remote Access (RWSII) Capability
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,309.00,Polycom Soundstation 2 Conference Phone 1-11 devices
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,92.00,Provision and support of Secure Remote Access (RWSII) Capability
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,45.00,5m Network Cable
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,10.00,10m Network Cable
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,46.00,Provision and support of Secure Remote Access (RWSII) Capability
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,46.00,Provision and support of Secure Remote Access (RWSII) Capability
Ministry of Justice,MoJ HQ,12/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1118009,"131,289.08",Atos ICT Hosting (VAT Rec) FY12/13 (Schedule)
Ministry of Justice,MoJ HQ,23/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119167,"480,126.35","A-R-01986-25-V01 LAA IDP Resources July to Oct 2013						 							"
Ministry of Justice,MoJ HQ,23/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119167,"96,025.27","A-R-01986-25-V01 LAA IDP Resources July to Oct 2013						 							"
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,"43,500.11","A-R-03659-03 - LAA Recovery Island - installation, support & ongoing service - Ongoing IT Support Cost FY 13/14							"
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,"8,700.02","A-R-03659-03 - LAA Recovery Island - installation, support & ongoing service - Ongoing IT Support Cost FY 13/14							"
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,11.62,MS Visio Professional
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,11.62,MS Project Professional
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,11.62,MS Visio Professional
Ministry of Justice,MoJ HQ,19/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1118739,"27,658.67",CCN A-R-02943-04 - LSC Secure Enclave
Ministry of Justice,MoJ HQ,19/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1118739,"27,658.67",CCN A-R-02943-04 - LSC Secure Enclave
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,25.23,Spare battery for BlackBerry 9320
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,82.78,BlackBerry (Vodafone)
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,82.78,BlackBerry (Vodafone)
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,78.26,Reassign BlackBerry device within Business Unit
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,78.26,Reassign BlackBerry device within Business Unit
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,82.78,BlackBerry (Vodafone)
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,25.23,Additional/spare mains charger for BlackBerry 8520
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,58.00,"Removal of a single desktop client device -  A desktop client device includes desktop PCs, Laptops and Printers"
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,11.62,MS Visio Std
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,82.78,BlackBerry (Vodafone)
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,58.00,"Removal of a single desktop client device -  A desktop client device includes desktop PCs, Laptops and Printers"
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,82.78,BlackBerry (Vodafone)
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,11.62,Installation of one instance of Mozilla Firefox V17 ESR for one user
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,"1,560.60",AVM Ad-Hoc Labour and Materials
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,58.00,"Removal of a single desktop client device -  A desktop client device includes desktop PCs, Laptops and Printers"
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,25.23,Additional/spare mains charger for BlackBerry 9320
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,107.66,BlackBerry (EE (formerly Orange))
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,11.62,Installation of one instance of Mozilla Firefox V17 ESR for one user
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,78.26,Reassign BlackBerry device within Business Unit
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,"1,398.30",Standard Power Down Request for DISC connected site with on site engineer assistance required
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,82.78,BlackBerry (Vodafone)
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,25.23,Additional/spare mains charger for BlackBerry 9320
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,258.33,HP OfficeJet 100 Mobile Printer
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,5.00,3M USB Device Cable
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,75.00,Provision of Internet access via a wired connection
Ministry of Justice,MoJ HQ,12/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1118009,"27,312.00","CCN A-R-03674-02 - Costs to complete transition activities						 						"
Ministry of Justice,MoJ HQ,12/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1118009,"5,462.40","CCN A-R-03674-02 - Costs to complete transition activities						 						"
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,11.62,MS Project Standard
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,25.78,New IPT Mobility account with voicemail account 11-20 Accounts
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,25.78,New IPT Mobility account with voicemail account 11-20 Accounts
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,51.56,New IPT Mobility account with voicemail account 11-20 Devices
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,25.78,New IPT Mobility account with voicemail account 11-20 Accounts
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,25.78,New IPT Mobility account with voicemail account 11-20 Accounts
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,46.00,Provision and support of Secure Remote Access (RWSII) Capability
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,99.88,Plantronics HW261 N Duo Headset 1-11 devices
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,66.86,Return BlackBerry device (no longer required)
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,82.78,BlackBerry (Vodafone)
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,92.44,Humanscale M2 Monitor Arm
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,66.86,Return BlackBerry device (no longer required)
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,82.78,BlackBerry (Vodafone)
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,264.00,"Small Form Laptop - HP EliteBook 2570p (12.1"" screen)"
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,164.00,"Standard Form Laptop - HP EliteBook 8470p (14"" screen) - Donna Nuth - Service ID 105511"
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,46.00,Provision and support of Secure Remote Access (RWSII) Capability - Donna Nuth - Service ID 105511
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,82.78,BlackBerry (Vodafone)
Ministry of Justice,MoJ HQ,23/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119167,"259,799.18","CCN 2277-18 - Resources (NOP) (December 2013 - June 2014)						"
Ministry of Justice,MoJ HQ,23/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119167,"63,367.70","CCN 2277-15 Auto Attendant 						"
Ministry of Justice,MoJ HQ,23/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119167,"39,622.21","CCN 2277-17 Concierge 						"
Ministry of Justice,MoJ HQ,23/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1119167,"777,911.69",CCN 2277-01 CIR True-Up - Dec13. CCN2277-17
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,"1,398.30",Standard Power Down Request for DISC connected site with on site engineer assistance required
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,46.00,Provision and support of Secure Remote Access (RWSII) Capability
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,92.00,Provision and support of Secure Remote Access (RWSII) Capability
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,25.78,New IPT Mobility account with voicemail account 11-20 Accounts - Funmi Oseni-Coker - Service ID 102376
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,"1,344.00",Standard Power Down Request for DISC connected site with on site engineer assistance required
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,66.67,Anir Vertical Mouse
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,282.62,"24"" LCD Display - Simon Manby - Service ID 105328"
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,168.10,"19"" LCD Display"
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,11.17,MS Project Professional
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,11.17,MS Project Professional
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,11.17,MS Project Professional
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,11.17,MS Project Professional
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,11.17,MS Project Professional
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,11.17,MS Project Professional
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,11.17,MS Project Professional
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,11.17,MS Project Professional
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,11.62,MS Project Professional
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,11.62,MS Project Professional
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,23.24,MS Visio Professional
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,11.62,MS Visio Professional
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,11.17,MS Visio Std
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,11.17,MS Visio Std
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,11.17,MS Visio Std
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,11.17,MS Visio Std
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,11.17,MS Visio Std
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,11.17,MS Visio Std
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,11.17,MS Visio Std
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,11.17,MS Visio Std
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,78.26,Reassign BlackBerry device within Business Unit
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,33.51,Installation of one instance of Mozilla Firefox V17 ESR for one user
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,22.34,Installation of one instance of Mozilla Firefox V17 ESR for one user
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,82.78,BlackBerry (Vodafone)
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,248.34,BlackBerry (Vodafone)
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,11.62,MS Visio Std
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,43.22,Andrea NC181VM USB headset
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,10.50,3m Cat6 network cable (purple)
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,22.25,Andrea NC-181 headset
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,22.25,Andrea NC-181 headset
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,22.25,Andrea NC-181 headset
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,22.25,Andrea NC-181 headset
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,43.22,Andrea NC181VM USB headset
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,22.25,Andrea NC-181 headset
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,164.00,HMCTS Judicial Laptop
Ministry of Justice,MoJ HQ,02/Dec/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116889,113.84,HP 230W Smart AC Adapter
