Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department for Education,DEPARTMENT FOR EDUCATION,05/01/2011,CURRENT GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,ST CATHERINES SCHOOL,4000043741,25692.95
Department for Education,DEPARTMENT FOR EDUCATION,05/01/2011,CURRENT GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,ST CATHERINES SCHOOL,4000043741,23416
Department for Education,DEPARTMENT FOR EDUCATION,05/01/2011,CURRENT GRANTS,Children and Families Supporting Delivery Group,THE FAMILY PLANNING ASSOCIATION,4000043742,68850
Department for Education,DEPARTMENT FOR EDUCATION,05/01/2011,CONTRACT PROGRAMME EXPENDITURE,Curriculum and Behaviour Group,TRIBAL EDUCATION LTD CONSULTING,4000043745,453413.7
Department for Education,DEPARTMENT FOR EDUCATION,06/01/2011,GRANT IN AID,Children Young People and Families Group,CAFCASS,2000290,13017914
Department for Education,DEPARTMENT FOR EDUCATION,06/01/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000437,111286050
Department for Education,DEPARTMENT FOR EDUCATION,06/01/2011,CURRENT GRANTS,Supporting Children and Young People Group 2,HOME OFFICE,2000291,120814.09
Department for Education,DEPARTMENT FOR EDUCATION,06/01/2011,GRANT IN AID,Young People Workforce Group,NATIONAL COLLEGE OF SCHOOL LEADERSHIP,2000292,6500000
Department for Education,DEPARTMENT FOR EDUCATION,06/01/2011,CONTRACT PROGRAMME EXPENDITURE,School Standards Group,NFER TRADING LIMITED INV T,4000043755,142880
Department for Education,DEPARTMENT FOR EDUCATION,06/01/2011,GRANT IN AID,Post 16 YPLA Resources Group,YOUNG PEOPLES LEARNING AGENCY,2000293,727034000
Department for Education,DEPARTMENT FOR EDUCATION,07/01/2011,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Group,ATTICMEDIA LTD,4000043782,27765.96
Department for Education,DEPARTMENT FOR EDUCATION,07/01/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP HSBC,1000438,105410.09
Department for Education,DEPARTMENT FOR EDUCATION,07/01/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000439,34662706.24
Department for Education,DEPARTMENT FOR EDUCATION,07/01/2011,CURRENT GRANTS,Children Young People and Families Group,CHILDRENS LEGAL CENTRE,4000043785,84939.83
Department for Education,DEPARTMENT FOR EDUCATION,07/01/2011,MISCELLANEOUS EXPENDITURE,Chief Information Officer Group EFM,COFELY GDF LTD,4000043786,102206
Department for Education,DEPARTMENT FOR EDUCATION,07/01/2011,CONTRACT PROGRAMME EXPENDITURE,Academies Policy and Schools Organisation Group,SPECIALIST SCHOOLS & ACADEMIES TRUST,4000043799,162950.18
Department for Education,DEPARTMENT FOR EDUCATION,07/01/2011,GRANT IN AID,Young People Workforce Group,TRAINING & DEVELOPMENT AGENCY FOR SCHOOLS TDA,2000294,52336700.53
Department for Education,DEPARTMENT FOR EDUCATION,10/01/2011,CURRENT GRANTS,Academies Delivery Group,BEECHEN CLIFF SCHOOL,4000043827,25000
Department for Education,DEPARTMENT FOR EDUCATION,10/01/2011,CURRENT GRANTS,Supporting Children and Young People Group 2,BUSINESS IN THE COMMUNITY,4000043829,66664
Department for Education,DEPARTMENT FOR EDUCATION,10/01/2011,CONTRACT PROGRAMME EXPENDITURE,Academies Delivery Group,CAMBRIDGE EDUCATION HEAD OFFICE,4000043831,38413.25
Department for Education,DEPARTMENT FOR EDUCATION,10/01/2011,IS/IT,Chief Information Officer Group,CAPGEMINI UK PLC,4000043832,239999.85
Department for Education,DEPARTMENT FOR EDUCATION,10/01/2011,CAPITAL LICENCES & INTANGIBLES,Chief Information Officer Group Admin Capital,CAPGEMINI UK PLC,4000043832,168975.48
Department for Education,DEPARTMENT FOR EDUCATION,10/01/2011,CONTRACT PROGRAMME EXPENDITURE,Academies Delivery Group,CAPITA SYMONDS LTD,4000043833,69702.02
Department for Education,DEPARTMENT FOR EDUCATION,10/01/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000441,43270007.51
Department for Education,DEPARTMENT FOR EDUCATION,10/01/2011,RESEARCH & DEVELOPMENT COSTS,Children Young People and Families Early Years Extended Schools and Special Needs,COUNCIL FOR DISABLED,4000043835,253402.56
Department for Education,DEPARTMENT FOR EDUCATION,10/01/2011,CURRENT GRANTS to Other Government Departments,Qualifications Strategy and Reform Group,DEPT FOR WORK & PENSIONS,4000043836,27464.6
Department for Education,DEPARTMENT FOR EDUCATION,10/01/2011,MANAGEMENT CONSULTANCY,Children Young People and Families Group,DIGITAL PUBLIC,4000043837,107265.75
Department for Education,DEPARTMENT FOR EDUCATION,10/01/2011,CURRENT GRANTS,Supporting Children and Young People Group 2,ECORYS UK LTD GRANT,4000043841,4983140.13
Department for Education,DEPARTMENT FOR EDUCATION,10/01/2011,CURRENT GRANTS,Supporting Children and Young People Group 2,ECORYS UK LTD GRANT,4000043841,696817
Department for Education,DEPARTMENT FOR EDUCATION,10/01/2011,COMMUNICATIONS & PUBLICITY,Corporate and Internal Communications Group,EDUCATIONAL DIGITAL 2 LTD,4000043843,438674.5
Department for Education,DEPARTMENT FOR EDUCATION,10/01/2011,CURRENT GRANTS,Academies Delivery Group,EDUTRUST ACADEMIES CHARITABLE TRUST,4000043844,60000
Department for Education,DEPARTMENT FOR EDUCATION,10/01/2011,MANAGEMENT CONSULTANCY,Children Young People and Families Group,ENGINE GROUP LTD,4000043845,126018.1
Department for Education,DEPARTMENT FOR EDUCATION,10/01/2011,CONTRACT PROGRAMME EXPENDITURE,School Standards Group,MCI UK LTD,4000043851,85596.41
Department for Education,DEPARTMENT FOR EDUCATION,10/01/2011,CAPITAL GRANTS,School Resources Group,MERCHANTS ACADEMY WITHYWOOD,4000043852,30278.14
Department for Education,DEPARTMENT FOR EDUCATION,10/01/2011,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Early Years Extended Schools and Special Needs,NPS PROPERTY CONSULTANTS LTD,4000043856,25426.39
Department for Education,DEPARTMENT FOR EDUCATION,10/01/2011,CONTRACT PROGRAMME EXPENDITURE,Academies Delivery Group,PLACE GROUP LIMITED,4000043858,83922.45
Department for Education,DEPARTMENT FOR EDUCATION,10/01/2011,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Supporting Delivery Group,SPRINGBOARD,4000043863,586236.64
Department for Education,DEPARTMENT FOR EDUCATION,10/01/2011,CURRENT GRANTS,Academies Delivery Group,THE ROYAL GRAMMAR SCHOOL,4000043864,25000
Department for Education,DEPARTMENT FOR EDUCATION,10/01/2011,RESEARCH & DEVELOPMENT COSTS,Supporting Children and Young People Group 2,UNIVERSITY COLLEGE LONDON,4000043867,126157.94
Department for Education,DEPARTMENT FOR EDUCATION,11/01/2011,STAFF EXPENSES / COSTS,Children Young People and Families Early Years Extended Schools and Special Needs,ATLANTIC DATA LTD,4000043885,26128.02
Department for Education,DEPARTMENT FOR EDUCATION,11/01/2011,STAFF EXPENSES / COSTS,Children Young People and Families Early Years Extended Schools and Special Needs,CAPITA EDUCATION RESOURCING,4000043887,137754.89
Department for Education,DEPARTMENT FOR EDUCATION,11/01/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP HSBC,1000442,319995.49
Department for Education,DEPARTMENT FOR EDUCATION,11/01/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000443,18126443.73
Department for Education,DEPARTMENT FOR EDUCATION,11/01/2011,GRANT IN AID,Young People Workforce Group,CHILDRENS WORKFORCE DEVELOPMENT COUNCIL,2000295,10844173
Department for Education,DEPARTMENT FOR EDUCATION,11/01/2011,CURRENT GRANTS,Academies Delivery Group,COMBERTON VILLAGE COLLEGE,4000043888,25000
Department for Education,DEPARTMENT FOR EDUCATION,11/01/2011,CONTRACT PROGRAMME EXPENDITURE,Curriculum and Behaviour Group,DESIGN & TECHNOLOGY ASSOCIATION,4000043890,76250
Department for Education,DEPARTMENT FOR EDUCATION,11/01/2011,CURRENT GRANTS,Academies Policy and Schools Organisation Group,EDEN PROJECT,4000043891,48422.44
Department for Education,DEPARTMENT FOR EDUCATION,11/01/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,GREATER MERSEYSIDE CONNEXIONS LTD,4000043896,356827
Department for Education,DEPARTMENT FOR EDUCATION,11/01/2011,CURRENT GRANTS,Academies Delivery Group,TUDOR GRANGE SCHOOL,4000043904,25000
Department for Education,DEPARTMENT FOR EDUCATION,11/01/2011,CAPITAL GRANTS,School Resources Group,UNITED LEARNING TRUST,4000043906,418137.47
Department for Education,DEPARTMENT FOR EDUCATION,11/01/2011,CAPITAL GRANTS,School Resources Group,WREN ACADEMY,4000043909,33625
Department for Education,DEPARTMENT FOR EDUCATION,11/01/2011,CURRENT GRANTS,Academies Delivery Group,YARDLEY PRIMARY SCHOOL,4000043910,25000
Department for Education,DEPARTMENT FOR EDUCATION,12/01/2011,CONTRACT PROGRAMME EXPENDITURE,Academies Policy and Schools Organisation Group,A4E LTD,4000043938,32646.2
Department for Education,DEPARTMENT FOR EDUCATION,12/01/2011,CURRENT GRANTS,Academies Delivery Group,BRISTOL BRUNEL ACADEMY,4000043942,99845
Department for Education,DEPARTMENT FOR EDUCATION,12/01/2011,IS/IT,Chief Information Officer Group,CAPGEMINI UK PLC,4000043944,92346.7
Department for Education,DEPARTMENT FOR EDUCATION,12/01/2011,IS/IT,Chief Information Officer Group,CAPGEMINI UK PLC,4000043944,31523.58
Department for Education,DEPARTMENT FOR EDUCATION,12/01/2011,IS/IT,Chief Information Officer Group,CAPGEMINI UK PLC,4000043944,29633.33
Department for Education,DEPARTMENT FOR EDUCATION,12/01/2011,CAPITAL LICENCES & INTANGIBLES,Chief Information Officer Group Admin Capital,CAPGEMINI UK PLC,4000043944,28909.5
Department for Education,DEPARTMENT FOR EDUCATION,12/01/2011,IS/IT,"Strategic Analysis, Research and Policy Impact Group",CAPGEMINI UK PLC,4000043944,28094.84
Department for Education,DEPARTMENT FOR EDUCATION,12/01/2011,IS/IT,Chief Information Officer Group,CAPGEMINI UK PLC,4000043944,10808.24
Department for Education,DEPARTMENT FOR EDUCATION,12/01/2011,IS/IT,"Strategic Analysis, Research and Policy Impact Group",CAPGEMINI UK PLC,4000043944,2157.99
Department for Education,DEPARTMENT FOR EDUCATION,12/01/2011,MISCELLANEOUS EXPENDITURE,Post 16 YPLA Resources Group,DEPARTMENT FOR COMMUNITIES & LOCAL GOVERNMENT,4000043946,1027771.74
Department for Education,DEPARTMENT FOR EDUCATION,12/01/2011,CONTRACT PROGRAMME EXPENDITURE,Academies Delivery Group,EC HARRIS LLP,4000043947,162190.32
Department for Education,DEPARTMENT FOR EDUCATION,12/01/2011,OTHER PROGRAMME EXPENSES,Supporting Children and Young People Group 2,ECORYS UK LTD,4000043948,289533.6
Department for Education,DEPARTMENT FOR EDUCATION,12/01/2011,CURRENT GRANTS,Supporting Children and Young People Group 2,ECORYS UK LTD,4000043948,595.38
Department for Education,DEPARTMENT FOR EDUCATION,12/01/2011,IS/IT,Chief Information Officer Group,EDUSERV,4000043949,161200.55
Department for Education,DEPARTMENT FOR EDUCATION,12/01/2011,CAPITAL LICENCES & INTANGIBLES,Corporate and Internal Communications Group,EDUSERV,4000043950,41451.06
Department for Education,DEPARTMENT FOR EDUCATION,12/01/2011,COMMUNICATIONS & PUBLICITY,Children Young People and Families Early Years Extended Schools and Special Needs,KINDRED AGENCY,4000043957,29881.01
Department for Education,DEPARTMENT FOR EDUCATION,12/01/2011,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Group,PARENTLINE PLUS,4000043961,26020.38
Department for Education,DEPARTMENT FOR EDUCATION,12/01/2011,CONTRACT PROGRAMME EXPENDITURE,Supporting Children and Young People Group 2,SKILLS ACTIVE,4000043967,25350
Department for Education,DEPARTMENT FOR EDUCATION,12/01/2011,CONTRACT PROGRAMME EXPENDITURE,Young People Workforce Group,THE EMPLOYABILITY FORUM,4000043969,51424
Department for Education,DEPARTMENT FOR EDUCATION,12/01/2011,CONTRACT PROGRAMME EXPENDITURE,Supporting Children and Young People Group 2,YHA ENGLAND & WALES LTD,4000043976,180000
Department for Education,DEPARTMENT FOR EDUCATION,13/01/2011,CAPITAL LICENCES & INTANGIBLES,Chief Information Officer Group,ATKINS MANTIX LTD,4000043997,48326.77
Department for Education,DEPARTMENT FOR EDUCATION,13/01/2011,GRANT IN AID,School Standards Group,BRITISH EDUCATIONAL COMMUNICATIONS & TECHNOLOGY,2000296,5025938
Department for Education,DEPARTMENT FOR EDUCATION,13/01/2011,CURRENT GRANTS,Curriculum and Behaviour Group,CAMBRIDGE EDUCATION LTD ISLINGTON BRANCH,4000044003,32726
Department for Education,DEPARTMENT FOR EDUCATION,13/01/2011,CONTRACT PROGRAMME EXPENDITURE,Young People Workforce Group,CAPITA BUSINESS SERVICES LTD,4000044004,811752.48
Department for Education,DEPARTMENT FOR EDUCATION,13/01/2011,CONTRACT PROGRAMME EXPENDITURE,Young People Workforce Group,CAPITA BUSINESS SERVICES LTD,4000044004,2916.67
Department for Education,DEPARTMENT FOR EDUCATION,13/01/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP HSBC,1000444,30580.72
Department for Education,DEPARTMENT FOR EDUCATION,13/01/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000445,16123066.39
Department for Education,DEPARTMENT FOR EDUCATION,13/01/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000447,15619419.82
Department for Education,DEPARTMENT FOR EDUCATION,13/01/2011,CURRENT GRANTS,Academies Delivery Group,CATMOSE COLLEGE,4000044005,25000
Department for Education,DEPARTMENT FOR EDUCATION,13/01/2011,CURRENT GRANTS,Academies Delivery Group,DAVENANT FOUNDATION SCHOOL,4000044008,25000
Department for Education,DEPARTMENT FOR EDUCATION,13/01/2011,CURRENT GRANTS,School Resources Group,DEPARTMENT FOR COMMUNITIES & LOCAL GOVERNMENT,2000297,82860742
Department for Education,DEPARTMENT FOR EDUCATION,13/01/2011,RATES & SERVICE CHARGES,Chief Information Officer Group EFM,HALTON BOROUGH COUNCIL,4000044012,35469
Department for Education,DEPARTMENT FOR EDUCATION,13/01/2011,CURRENT GRANTS,Academies Delivery Group,HARROGATE GRAMMAR SCHOOL,4000044013,25000
Department for Education,DEPARTMENT FOR EDUCATION,13/01/2011,CURRENT GRANTS,Academies Delivery Group,KIRKBIE KENDAL SCHOOL,4000044018,25000
Department for Education,DEPARTMENT FOR EDUCATION,13/01/2011,CAPITAL LICENCES & INTANGIBLES,Chief Information Officer Group Admin Capital,MICROSOFT LTD,4000044024,33558
Department for Education,DEPARTMENT FOR EDUCATION,13/01/2011,FACILITIES OTHER,Chief Information Officer Group EFM,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,4000044026,46590.7
Department for Education,DEPARTMENT FOR EDUCATION,13/01/2011,MISCELLANEOUS EXPENDITURE,Chief Information Officer Group EFM,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,4000044028,20694.59
Department for Education,DEPARTMENT FOR EDUCATION,13/01/2011,FACILITIES OTHER,Chief Information Officer Group EFM,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,4000044028,12324.83
Department for Education,DEPARTMENT FOR EDUCATION,13/01/2011,FACILITIES OTHER,Chief Information Officer Group EFM,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,4000044028,9051.09
Department for Education,DEPARTMENT FOR EDUCATION,13/01/2011,FACILITIES OTHER,Chief Information Officer Group EFM,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,4000044028,972.65
Department for Education,DEPARTMENT FOR EDUCATION,13/01/2011,RESEARCH & DEVELOPMENT COSTS,Children Young People and Families Early Years Extended Schools and Special Needs,NATIONAL CENTRE FOR SOCIAL RESEARCH,4000044029,70000
Department for Education,DEPARTMENT FOR EDUCATION,13/01/2011,RESEARCH & DEVELOPMENT COSTS,Children Young People and Families Early Years Extended Schools and Special Needs,NATIONAL CENTRE FOR SOCIAL RESEARCH,4000044029,58086
Department for Education,DEPARTMENT FOR EDUCATION,13/01/2011,CURRENT GRANTS,Children Young People and Families Group,NATIONAL FAMILY & PARENTING INSTITUTE,4000044030,1406231
Department for Education,DEPARTMENT FOR EDUCATION,13/01/2011,CURRENT GRANTS,Academies Delivery Group,NOTTINGHAM ACADEMY,4000044032,100000
Department for Education,DEPARTMENT FOR EDUCATION,13/01/2011,CURRENT GRANTS,Children Young People and Families Group,PARENTLINE PLUS,4000044034,334925
Department for Education,DEPARTMENT FOR EDUCATION,13/01/2011,CURRENT GRANTS,Academies Delivery Group,PARKSIDE FEDERATION,4000044035,50000
Department for Education,DEPARTMENT FOR EDUCATION,13/01/2011,CONTRACT PROGRAMME EXPENDITURE,School Resources Group,PLACE GROUP LIMITED,4000044036,168238.73
Department for Education,DEPARTMENT FOR EDUCATION,13/01/2011,CURRENT GRANTS,Academies Delivery Group,THE BISHOP OF WINCHESTER ACADEMY,4000044043,88971.36
Department for Education,DEPARTMENT FOR EDUCATION,13/01/2011,CURRENT GRANTS,Academies Delivery Group,THE EASTBOURNE ACADEMY,4000044044,27932.16
Department for Education,DEPARTMENT FOR EDUCATION,13/01/2011,CURRENT GRANTS,Academies Delivery Group,THE ECCLESBOURNE SCHOOL,4000044045,25000
Department for Education,DEPARTMENT FOR EDUCATION,13/01/2011,RESEARCH & DEVELOPMENT COSTS,Children Young People and Families Early Years Extended Schools and Special Needs,TNS UK LTD,4000044049,323125
Department for Education,DEPARTMENT FOR EDUCATION,13/01/2011,CONTRACT PROGRAMME EXPENDITURE,School Resources Group,TRIBAL CONSULTING LTD,4000044052,210795.49
Department for Education,DEPARTMENT FOR EDUCATION,13/01/2011,CURRENT GRANTS,Academies Delivery Group,TUXFORD COMPREHENSIVE SCHOOL,4000044053,25000
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,CONTRACT PROGRAMME EXPENDITURE,Academies Policy and Schools Organisation Group,A4E LTD,4000044071,31176.28
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,PROFESSIONAL FEES,Education Strategy and Improvement Group,ANN BERGER LTD,4000044073,31960
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,CONTRACT PROGRAMME EXPENDITURE,Young People Workforce Group,BABCOCK 4S LTD,4000044074,42078.7
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,CAPITAL GRANTS,School Resources Group,BEDE ACADEMY,4000044076,26950.84
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,RESEARCH & DEVELOPMENT COSTS,Children Young People and Families Early Years Extended Schools and Special Needs,BIRKBECK COLLEGE,4000044077,312000
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,CURRENT GRANTS,Children Young People and Families Group,BOOK TRUST,4000044078,495699
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,CURRENT GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,BRITISH DYSLEXIA ASSOCIATION,4000044079,50918.39
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,TEMPORARY (TEMP) STAFF COSTS,Children Young People and Families Group,CAPITA RESOURCING LTD,4000044080,26129.37
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,TEMPORARY (TEMP) STAFF COSTS,Corporate and Internal Communications Group,CAPITA RESOURCING LTD,4000044080,25130.03
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Group,CAPITA RESOURCING LTD,4000044080,9628.58
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,TEMPORARY (TEMP) STAFF COSTS,Corporate and Internal Communications Group,CAPITA RESOURCING LTD,4000044080,4819.08
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,TEMPORARY (TEMP) STAFF COSTS,Children Young People and Families Group,CAPITA RESOURCING LTD,4000044080,3364.57
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,TEMPORARY (TEMP) STAFF COSTS,People and Change,CAPITA RESOURCING LTD,4000044080,1921.83
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP HSBC,1000448,227589.4
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000449,16156108.53
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Early Years Extended Schools and Special Needs,CONTINYOU SOLUTIONS LTD,4000044083,98400
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,PROFESSIONAL FEES,Education Strategy and Improvement Group,CVED LTD,4000044084,25380
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,CURRENT GRANTS,Supporting Children and Young People Group 2,GHK CONSULTING LTD,4000044089,125203.3
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,CAPITAL GRANTS,School Resources Group,HAMMERSMITH ACADEMY TRUST ACCOUNT,4000044091,1401316.58
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,CAPITAL GRANTS,School Resources Group,HEREFORD STEINER ACADEMY,4000044092,74350.17
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,IS/IT,Children Young People and Families Improving Information Sharing and Management Group,LOGICA UK LTD,4000044097,154803.08
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,CURRENT GRANTS,Supporting Children and Young People Group 2,NATIONAL CHILDRENS BUREAU,4000044098,29000
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,CURRENT GRANTS,Children Young People and Families Group,PARENTLINE PLUS,4000044099,479674
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,CONTRACT PROGRAMME EXPENDITURE,Academies Delivery Group,PKF UK LIMITED,4000044100,31922.4
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,MISCELLANEOUS EXPENDITURE,School Resources Group,PKF UK LIMITED,4000044100,1791.88
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,MISCELLANEOUS EXPENDITURE,School Resources Group,PKF UK LIMITED,4000044100,0
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,GRANT IN AID,Qualifications Strategy and Reform Group,QUALIFICATIONS & CURRICULUM AUTHORITY,1000309,6058437
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,CONTRACT PROGRAMME EXPENDITURE,Curriculum and Behaviour Group,SHEFFIELD HALLAM UNIVERSITY,1000310,150900
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,CURRENT GRANTS,Education Strategy and Improvement Group,SPECIALIST SCHOOLS AND ACADEMIES TRUST,4000044104,1322021
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,COMMUNICATIONS & PUBLICITY,Corporate and Internal Communications Group,TEACHERS TV C/O EDUCATION DIGITAL 2 LTD,4000044106,425164.35
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,CAPITAL LICENCES & INTANGIBLES,Chief Information Officer Group,UFI LIMITED,4000044112,83948.76
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,STAFF EXPENSES / COSTS,Chief Information Officer Group,JP MORGAN COMMERCIAL CARDS,4000044096,14118.84
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,MISCELLANEOUS EXPENDITURE,School Standards Group,JP MORGAN COMMERCIAL CARDS,4000044096,2166.72
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,PROFESSIONAL FEES,Chief Information Officer Group EFM,JP MORGAN COMMERCIAL CARDS,4000044096,2110.1
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,COMMUNICATIONS & PUBLICITY,Group Legal Advisors Office,JP MORGAN COMMERCIAL CARDS,4000044096,2037.25
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,IS/IT,Chief Information Officer Group,JP MORGAN COMMERCIAL CARDS,4000044096,990.22
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,MISCELLANEOUS EXPENDITURE,Education Strategy and Improvement Group,JP MORGAN COMMERCIAL CARDS,4000044096,971.75
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,MISCELLANEOUS EXPENDITURE,Chief Information Officer Group,JP MORGAN COMMERCIAL CARDS,4000044096,693.25
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,PRINTING STATIONERY IT & CONSUMABLES,Chief Information Officer Group,JP MORGAN COMMERCIAL CARDS,4000044096,611.33
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,MISCELLANEOUS EXPENDITURE,School Analysis and Research,JP MORGAN COMMERCIAL CARDS,4000044096,564
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,PROFESSIONAL FEES,Chief Information Officer Group EFM,JP MORGAN COMMERCIAL CARDS,4000044096,558.98
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,MISCELLANEOUS EXPENDITURE,Internal Audit,JP MORGAN COMMERCIAL CARDS,4000044096,505.25
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,PRINTING STATIONERY IT & CONSUMABLES,Chief Information Officer Group EFM,JP MORGAN COMMERCIAL CARDS,4000044096,500.57
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,STAFF EXPENSES / COSTS,Finance Group,JP MORGAN COMMERCIAL CARDS,4000044096,446
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,MISCELLANEOUS EXPENDITURE,Finance Group Shared Services and Children and Young People,JP MORGAN COMMERCIAL CARDS,4000044096,346.63
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,MISCELLANEOUS EXPENDITURE,Finance Group Shared Services and Children and Young People,JP MORGAN COMMERCIAL CARDS,4000044096,346.62
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,GENERAL OFFICE EXPENSES,Private Office,JP MORGAN COMMERCIAL CARDS,4000044096,338.44
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,STAFF EXPENSES / COSTS,School Standards Group,JP MORGAN COMMERCIAL CARDS,4000044096,252.73
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,STAFF EXPENSES / COSTS,Finance Group Shared Services Schools and Category Management,JP MORGAN COMMERCIAL CARDS,4000044096,223
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,STAFF EXPENSES / COSTS,Private Office,JP MORGAN COMMERCIAL CARDS,4000044096,207.98
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,PRINTING STATIONERY IT & CONSUMABLES,People and Change,JP MORGAN COMMERCIAL CARDS,4000044096,207.53
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,GENERAL OFFICE EXPENSES,Chief Information Officer Group,JP MORGAN COMMERCIAL CARDS,4000044096,180.8
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,IS/IT,Private Office,JP MORGAN COMMERCIAL CARDS,4000044096,175.02
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,GENERAL OFFICE EXPENSES,Press Office Group,JP MORGAN COMMERCIAL CARDS,4000044096,146.85
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,GENERAL OFFICE EXPENSES,Finance Group Shared Services Schools and Category Management,JP MORGAN COMMERCIAL CARDS,4000044096,140
Department for Education,DEPARTMENT FOR EDUCATION,14/01/2011,STAFF EXPENSES / COSTS,Finance Group,JP MORGAN COMMERCIAL CARDS,4000044096,136
