Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description,Supplier Site Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
,,10/11/2016,Outsourcing Contract,"DG: Finance, Commercial & NHS",ARCADIS LLP PREVIOUSLY KNOWN EC HARRIS LLP,75162134," 32,994 ",BC6806 - Sir Robert Naylor’s Independent Review,N1 NAB,LARGE,,,
,,10/11/2016,Outsourcing Contract,"DG: Finance, Commercial & NHS",ARCADIS LLP PREVIOUSLY KNOWN EC HARRIS LLP,75162134," 21,367 ",BC6806 - Sir Robert Naylor’s Independent Review,N1 NAB,LARGE,,,
,,10/11/2016,Research & development,DG: Research & Development,OXFORD UNIVERSITY OF,ERS-564176-129643," 33,080 ",NIHR Public Health Research ( NETSCC ),OX1 2XN,PUBLIC,,,
,,10/11/2016,Other programme expenditure,"DG: Finance, Commercial & NHS",MINISTRY OF JUSTICE (MOJ),450521," 99,428 ",,NP209BB,PUBLIC,,,
,,10/11/2016,Research & development,DG: Research & Development,WELLCOME TRUST TRADING LTD,ERS-564179-129647," 265,084 ",Unallocated,NW1 2BE,VCS,,,
,,11/11/2016,DH Support to Mergers,DG: Central Technical,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,S0001362," 1,737,000 ",WMUH Transformation,SW10 9NH,PUBLIC,,,
,,11/11/2016,DH Support to Mergers,DG: Central Technical,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,S0001361," 1,737,000 ",WMUH Transformation,SW10 9NH,PUBLIC,,,
,,11/11/2016,Outsourcing Contract,"DG: Finance, Commercial & NHS",ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,E0043757," 107,469 ",3 year national clinical programme across 10 categories - November 15 to February 17 - (up to 2 year review gateway).,HA7 4LP,PUBLIC,,,
,,11/11/2016,Outsourcing Contract,"DG: Finance, Commercial & NHS",ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,E0043754," 98,982 ",3 year national clinical programme across 10 categories - November 15 to February 17 - (up to 2 year review gateway).,HA7 4LP,PUBLIC,,,
,,11/11/2016,Outsourcing Contract,DG: Research & Development,PA CONSULTING SERVICES LTD,10116094," 30,842 ",Information Systems,SG8 6DP,LARGE,,,
,,11/11/2016,Outsourcing Contract,DG: Public & International Health,SERCO LTD,91316215," 228,017 ",Serco Ltd - For services provided on the Healthy Start Issuing Unit (HSIU) - April 2014 to March 2017,RG27 9UY,LARGE,,,
,,11/11/2016,Outsourcing Contract,DG: Public & International Health,DHL Supply Chain Limited,23000927," 138,372 ",DHL Supply Chain - School Fruit Vegetable Scheme (SFVS) - Management Fee 2016/17 - 1st June 2016 to 31st March 2017,MK9 1EQ,LARGE,,,
,,11/11/2016,Essential Meds SPG - Additions,"DG: Innovation, Growth & Technology",BRISTOL LABORATORIES LTD,9095907," 35,342 ",,,LARGE,,,
,,11/11/2016,Outsourcing Contract,DG: Group Operations,Optevia Ltd,5810162607," 32,887 ",Scribe Improvement Project,ME18 5JH,SME,,,
,,11/11/2016,Radio communications,"DG: Finance, Commercial & NHS",AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-511," 310,602 ",April 16 - March 17 CCN Charges,SL1 2EJ,LARGE,,,
,,11/11/2016,Outsourcing Contract,"DG: Finance, Commercial & NHS",Medley Business Solutions Ltd,16106," 42,125 ",Provision of coaching and support in the development of the contract management arrangements for the new business management system; and provide advice on the alignment of other corporate service contracts into this model,GU4 8PR,SME,,,
,,11/11/2016,Consultancy/Professional Advice,"DG: Finance, Commercial & NHS",PRICEWATERHOUSECOOPERS LLP,1354626736," 300,000 ",BC6411-Project Florence-PwC-VDD,NE1 3AZ,LARGE,,,
,,11/11/2016,ENDPBs Admin Capital Grant in Aid,"DG: Social Care, Local Growth & Care Partnerships",HOMES AND COMMUNITIES AGENCY (HCA),S0012846," 938,750 ",HCA - CASSH Fund Capital Payments 16/17,NE11 0NA,PUBLIC,,,
,,11/11/2016,Research & development,DG: Research & Development,NEWCASTLE UNIVERSITY,9000290405," 30,362 ",RDD Programme Support - Miscellaneous,NE1 7RU,PUBLIC,,,
,,11/11/2016,Revenue Grants to non-profit institutions,"DG: Social Care, Local Growth & Care Partnerships",BRITISH REFUGEE COUNCIL,ERS-564184-129661," 62,313 ",2016/17 HSCVF 2011/National/010 Refugee Council HARP,E15 4BQ,VCS,,,
,,14/11/2016,Research & development,DG: Research & Development,NHS OXFORDSHIRE CCG 10Q,ERS-564385-129872," 46,567 ",Research Capability Funding (STANDARD),OX4 2LH,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST.,ERS-564381-129765," 147,534 ",HTA Researcher Lead,ST4 7LN,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-564380-129831," 47,757 ",HTA Commissioned Research,M13 0JR,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,LIVERPOOL WOMENS HOSPITAL NHS FOUNDATION TRUST,ERS-564375-129737," 42,879 ",EME - ( NETSCC ),L8 7SS,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-564373-129824," 83,333 ",Bio-Medical Centres,BR3 3BX,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-564373-129824," 859,149 ",Bio-Medical Centres,BR3 3BX,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-564368-129804," 1,849,372 ",Bio-Medical Centres,NW1 2BX,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-564367-129759," 2,272,897 ",Comprehensive Networks,S5 7AU,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-564366-129726," 1,045,348 ",Comprehensive Networks,BS99 1YF,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,THE ROYAL WOLVERHAMPTON NHS TRUST,ERS-564365-129769," 2,380,660 ",Comprehensive Networks,WV10 0QP,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ERS-564364-129755," 1,309,748 ",Comprehensive Networks,SO52 9AB,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-564363-129820," 1,115,131 ",Comprehensive Networks,OX4 2PG,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-564362-129747," 902,240 ",Comprehensive Networks,EX2 5DW,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-564360-129764," 1,991,886 ",Comprehensive Networks,SE1 9RT,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-564359-129851," 1,123,790 ",Comprehensive Networks,W12 0HS,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,ERS-564358-129790," 1,280,818 ",Comprehensive Networks,L7 8XP,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,BARTS HEALTH NHS TRUST,ERS-564356-129871," 2,649,579 ",Comprehensive Networks,E1 8PR,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-564355-129814," 1,562,418 ",Comprehensive Networks,NE7 7DN,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ERS-564354-129721," 1,210,679 ",Comprehensive Networks,GU2 7XX,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-564353-129830," 1,481,733 ",Comprehensive Networks,M13 0JR,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-564352-129771," 1,656,341 ",Comprehensive Networks,NR4 7UY,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-564351-129836," 1,733,400 ",Comprehensive Networks,LE5 4QF,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-564349-129813," 161,377 ",Research Capability Funding (STANDARD),NE7 7DN,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-564348-129850," 435,256 ",Research Capability Funding (STANDARD),W12 0HS,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-564346-129743," 2,062,642 ",Bio-Medical Centres,CB2 2QQ,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-564345-129742," 83,333 ",Biomedical Units,CB2 2QQ,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-564342-129746," 66,801 ",Research Capability Funding (STANDARD),EX2 5DW,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-564340-129809," 138,636 ",Research Capability Funding (STANDARD),UB9 6JH,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,OXFORD HEALTH NHS FOUNDATION TRUST,ERS-564339-129778," 87,086 ",Research Capability Funding (STANDARD),OX4 2GX,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-564338-129840," 152,398 ",Research Capability Funding (STANDARD),NG7 2UK,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,NORTH BRISTOL NHS TRUST,ERS-564335-129825," 75,884 ",Research Capability Funding (STANDARD),BS1 2NP,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-564334-129770," 25,220 ",Research Capability Funding (STANDARD),NR4 7UY,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,NHS BLOOD AND TRANSPLANT (NHSBT),ERS-564333-129863," 64,227 ",Research Capability Funding (STANDARD),LS15 7TW,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ERS-564332-129783," 177,668 ",Research Capability Funding (STANDARD),EC1V 2PD,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,MANCHESTER MENTAL HEALTH & SOCIAL CARE TRUST,ERS-564331-129864," 38,770 ",Research Capability Funding (STANDARD),M21 9UN,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-564330-129796," 96,672 ",Research Capability Funding (STANDARD),LS9 7TF,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,KINGS COLLEGE HOSPITAL NHS FOUNDATION TRUST,ERS-564329-129767," 52,903 ",Research Capability Funding (STANDARD),SE5 9RS,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,HEART OF ENGLAND NHS FOUNDATION TRUST,ERS-564328-129793," 29,995 ",Research Capability Funding (STANDARD),B9 5TA,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-564327-129763," 254,679 ",Research Capability Funding (STANDARD),SE1 9RT,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ERS-564326-129780," 150,070 ",Research Capability Funding (STANDARD),WC1N 3JH,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,ERS-564322-129792," 25,583 ",Research Capability Funding (STANDARD),SW10 9NH,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,ERS-564320-129865," 59,343 ",Research Capability Funding (STANDARD),NW1 0PE,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,ERS-564319-129806," 56,774 ",Research Capability Funding (STANDARD),CB1 5EE,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-564318-129741," 551,807 ",Research Capability Funding (STANDARD),CB2 2QQ,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-564316-129728," 56,405 ",Research Capability Funding (STANDARD),WF3 1WE,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST,ERS-564314-129845," 27,090 ",Research Capability Funding (STANDARD),B15 2PZ,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,BARTS HEALTH NHS TRUST,ERS-564313-129870," 124,626 ",Research Capability Funding (STANDARD),E1 8PR,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,KINGS COLLEGE HOSPITAL NHS FOUNDATION TRUST,ERS-564312-129766," 169,999 ",CLAHRCs,SE5 9RS,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,NHS LIVERPOOL CCG,ERS-564311-129877," 25,182 ",Research Capability Funding (STANDARD),L1 4AZ,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ERS-564310-129754," 172,450 ",CLAHRCs,SO52 9AB,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-564309-129800," 166,666 ",CLAHRCs,B15 2PR,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-564308-129776," 174,413 ",CLAHRCs,M6 8HD,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-564307-129745," 180,903 ",CLAHRCs,EX2 5DW,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,ERS-564306-129791," 166,666 ",CLAHRCs,SW10 9NH,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-564305-129758," 171,242 ",CLAHRCs,S5 7AU,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,OXFORD HEALTH NHS FOUNDATION TRUST,ERS-564304-129777," 166,666 ",CLAHRCs,OX4 2GX,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,ERS-564303-129749," 166,666 ",CLAHRCs,NG3 6AA,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,ERS-564302-129805," 176,666 ",CLAHRCs,CB1 5EE,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,NHS LIVERPOOL CCG,ERS-564301-129876," 132,153 ",CLAHRCs,L1 4AZ,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-564300-129725," 165,696 ",CLAHRCs,BS99 1YF,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,BARTS HEALTH NHS TRUST,ERS-564299-129869," 166,664 ",CLAHRCs,E1 8PR,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-564298-129803," 83,333 ",Biomedical Units,NW1 2BX,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-564296-129775," 118,067 ",Quality and Safety Research Centres,M6 8HD,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,NHS NORTH STAFFORDSHIRE CCG 05G,ERS-564295-129875," 27,986 ",Research Capability Funding (STANDARD),ST5 1QG,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,NHS Cambridgeshire and Peterborough CCG 06H,ERS-564294-129873," 50,678 ",Research Capability Funding (STANDARD),CB2 8FH,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,NHS BRISTOL CCG 11H,ERS-564293-129874," 89,406 ",Research Capability Funding (STANDARD),BS1 3NX,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-564290-129849," 129,920 ",Quality and Safety Research Centres,W12 0HS,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,BARTS HEALTH NHS TRUST,ERS-564288-129868," 109,290 ",Biomedical Units,E1 8PR,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-564287-129802," 100,000 ",CRFs - CRII,NW1 2BX,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,THE CHRISTIE NHS FOUNDATION TRUST,ERS-564286-129734," 81,818 ",CRFs - CRII,M20 4BX,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ERS-564285-129753," 168,076 ",CRFs - CRII,SO52 9AB,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,ERS-564284-129773," 45,455 ",CRFs - CRII,M23 9LT,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-564283-129823," 86,151 ",CRFs - CRII,BR3 3BX,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-564282-129757," 79,389 ",CRFs - CRII,S5 7AU,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ERS-564281-129787," 53,615 ",CRFs - CRII,SM2  5PT,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-564280-129819," 67,969 ",CRFs - CRII,OX4 2PG,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-564279-129812," 72,727 ",CRFs - CRII,NE7 7DN,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ERS-564278-129782," 104,309 ",CRFs - CRII,EC1V 2PD,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-564276-129761," 102,604 ",CRFs - CRII,SE1 9RT,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-564275-129744," 104,333 ",CRFs - CRII,EX2 5DW,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-564274-129829," 100,000 ",CRFs - CRII,M13 0JR,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-564273-129740," 197,255 ",CRFs - CRII,CB2 2QQ,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,ERS-564272-129842," 54,545 ",CRFs - CRII,BN2 3EW,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-564271-129799," 255,204 ",CRFs - CRII,B15 2PR,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ERS-564270-129733," 36,364 ",CRFs - CRII,L12 2AP,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-564269-129848," 1,900,697 ",Bio-Medical Centres,W12 0HS,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ERS-564266-129785," 1,024,729 ",Bio-Medical Centres,SM2  5PT,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-564265-129818," 1,705,558 ",Bio-Medical Centres,OX4 2PG,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-564264-129811," 373,776 ",Biomedical Units,NE7 7DN,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-564263-129810," 83,333 ",Biomedical Units,NE7 7DN,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-564262-129760," 1,018,611 ",Bio-Medical Centres,SE1 9RT,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ERS-564261-129779," 690,990 ",Bio-Medical Centres,WC1N 3JH,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ERS-564260-129781," 492,587 ",Bio-Medical Centres,EC1V 2PD,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-564259-129817," 166,667 ",Biomedical Units,OX4 2PG,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-564258-129724," 133,414 ",Biomedical Units,BS99 1YF,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-564257-129835," 135,163 ",Biomedical Units,LE5 4QF,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-564256-129834," 83,333 ",Biomedical Units,LE5 4QF,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-564255-129833," 83,333 ",Biomedical Units,LE5 4QF,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-564254-129828," 84,083 ",Biomedical Units,M13 0JR,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,THE SOLENT NHS TRUST R1C,ERS-564253-129867," 39,896 ",Research Capability Funding (STANDARD),SO16 4XE,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-564250-129801," 423,674 ",Research Capability Funding (STANDARD),NW1 2BX,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-564249-129816," 455,941 ",Research Capability Funding (STANDARD),OX4 2PG,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,NORTH EAST LONDON NHS FOUNDATION TRUST,ERS-564247-129730," 41,010 ",Research Capability Funding (STANDARD),CM8 2TL,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-564246-129827," 101,197 ",Research Capability Funding (STANDARD),M13 0JR,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ERS-564245-129752," 177,415 ",Bio-Medical Centres,SO52 9AB,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ERS-564244-129751," 121,910 ",Biomedical Units,SO52 9AB,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,ERS-564243-129789," 109,384 ",Biomedical Units,L7 8XP,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-564242-129839," 121,090 ",Biomedical Units,NG7 2UK,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-564239-129838," 104,288 ",Biomedical Units,NG7 2UK,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,THE WALTON CENTRE NHS FOUNDATION TRUST,ERS-564238-129738," 26,001 ",Research Capability Funding (STANDARD),L9 7LJ,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-564237-129832," 96,436 ",Research Capability Funding (STANDARD),LE5 4QF,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ERS-564236-129768," 95,194 ",Research Capability Funding (STANDARD),CV2 2DX,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-564235-129798," 194,429 ",Research Capability Funding (STANDARD),B15 2PR,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,ROYAL FREE LONDON NHS FOUNDATION TRUST,ERS-564233-129729," 45,824 ",Research Capability Funding (STANDARD),NW3 1QG,PUBLIC,,,
,,14/11/2016,Research & development,DG: Research & Development,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,ERS-564232-129748," 49,888 ",Research Capability Funding (STANDARD),NG3 6AA,PUBLIC,,,
