Organisation,,Partnerships for Schools,,,,,
Submitted By,,Management Accountant,,,,,
Spend Tolerance,,"£25,000",,,,,
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,HILLEL PRIMARY SCHOOL DEPARTMENT FOR EDUCATION ACCOUNT,248987,28835.54
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,GRAYS CONVENT HIGH SCHOOL,248989,29227.41
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,FINCHLEY CHURCH HIGH SCHOOL FUND,248995,48246.2
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,THE LONDON ORATORY SCHOOL FOUNDATION,249009,56987.97
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,LONDON BOROUGH OF HACKNEY - ST DOMINIC'S ROMAN CATHOLIC PRIMARY SCHOOL,249029,27876.04
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ARCHBISHOP TENISON'S SCHOOL PUBLIC FUND,249035,26229.51
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,CHARLES EDWARD BROOKE SCHOOL,249049,31553.47
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,LONDON BOROUGH OF LEWISHAM - PRENDERGAST SCHOOL,249055,35007.38
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,OUR LADY HIGH SCHOOL,249059,36865.89
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,THE KING'S COFE SCHOOL,249063,38532.95
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,CAMPION SCHOOL,249065,45452.1
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST MARYS ROMAN CATHOLIC HIGH SCHOOL FUND ACCOUNT,249073,31595.71
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,THOMAS MORE CHURCH SCHOOL ASSET MANAGEMENT GROUP ACCOUNT,249091,32800.85
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST FRANCESCA CABRINI ASSET MANAGEMENT GROUP ACCOUNT,249093,28049.28
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST OLAVE'S AND ST SAVIOUR'S GRAMMAR SCHOOL,249101,41842.63
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST JAMES CHURCH HIGH SCHOOL,249109,46219.41
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,THE HOLY FAMILY TECHNOLOGY COLLEGE,249115,46351.44
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST AUGUSTINES CHURCH COLLEGE GOVERNORS,249117,42262.35
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,BECKET GOVERNORS REPAIR FUND,249123,45032.34
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,LONDON BOROUGH OF ISLINGTON MOUNT CARMEL ROMAN CATHOLIC SCHOOL FUND ACCOUNT,250101,32309.33
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,WEST SUSSEX COUNTY COUNCIL BISHOP LUFFA CHURCH OF ENGLAND SCHOOL,250107,56664.21
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,BROUGHTON HALL HIGH SCHOOL,250117,53690.35
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST ANSELM'S COLLEGE CAPITAL ACCOUNT,250119,37705.49
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,CANON SLADE CHURCH OF ENGLAND SCHOOL,250121,67288.73
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,MANSHEAD SCHOOL FORMULA CAPITAL ACCOUNT,250125,45416.01
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST JOSEPH'S ROMAN CATHOLIC COMPREHENSIVE SCHOOL,250131,26263.55
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,CRANBROOK SCHOOL DEVOLVED FORMULA CAPITAL ACCOUNT,250145,42935.09
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,GOVERNOR'S OF ST JOHN'S ROMAN CATHOLIC DEVOLVED FORMULA CAPITAL ACCOUNT,250147,47430.78
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,MOUNT ST MARY'S COLLEGE FUND71,250159,39276.05
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,DIOCESE BIRM ROMAN CATHOLIC - BISHOP CHALLONER,250165,49721.27
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,BISHOP ULLATHORNE CHURCH SCHOOL,250171,39348.27
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,HENRIETTA BARNETT SCHOOL TRUST DEPOSIT ACCOUNT,250175,59060.64
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC DIOCESE HEXHAM AND NEWCASTLE DIOCESAN SCHOOLS GRANT,250179,2535715.91
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,NOTTINGHAM EDUCATION SERVICE SCHOOL CAPITAL ACCOUNT,250181,873155.5
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,SALISBURY DIOCESAN BOARD OF EDUCATION,250185,1114276.97
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,PATES GRAMMAR SCHOOL CAPITAL FUND ACCOUNT,250193,42010.47
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ELY DIOCESAN SCHOOL SERVICES LTD DEVOLVED FORMULA CAPITAL ACCOUNT,250207,258959.71
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,RICHARD CHALLONER SCHOOL FUND,250235,39852
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST ANSELM'S ROMAN CATHOLIC SCHOOL SPECIALIST COLLEGE FUND,250241,44288.91
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,OLD SWINFORD HOSPITAL EDUCATION ACCOUNT,250255,41844.52
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ADAMS GRAMMER SCH00L CAPITAL FUND ACCOUNT,250261,39636.66
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST AMBROSE BARLOW ROMAN CATHOLIC SCHOOL CAPITAL ACCOUNT,250265,33280.56
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,DIOCESE BIRM ROMAN CATHOLIC - CARDINAL WISEMAN,250281,57779.5
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,UPTON HALL SCHOOL CAPITAL FUND ACCOUNT,250293,40775.41
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,OWEN'S FOUNDATION,250295,58127.12
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST MONICA'S ROMAN CATHOLIC HIGH SCHOOL,250297,46639.16
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,CAMDEN SCHOOL FOUNDATION OF FRANCES MARY BUSS,250315,43641.35
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST GREGORY'S ROMAN CATHOLIC COLLEGE CAPITAL ACCOUNT,250325,42909.8
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,MARICOURT CONVENT OF MERCY SCHOOL ACCOUNT,250327,61041.16
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST BEDE'S ROMAN CATHOLIC MIDDLE SCHOOL,250329,29479.17
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,CHELMSFORD DIOCESAN BOARD OF FINANCE,251297,455734.73
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST GEORGE'S SCHOOL CAPITAL ACCOUNT,251329,46722.85
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,BENNETT MEMORIAL DIOCESAN SCHOOL CAPITAL ACCOUNT,251331,57827.42
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST JOHN FISHER CAPITAL ACCOUNT,251333,76932.55
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,LANCASTER ROMAN CATHOLIC DIOCESE TRUSTEES REGISTERED ST MARY'S CATH COLLEGE SCHOOL BUILD FUND,251343,50668.36
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,TOWNSEND COFE VA SCHOOL,251353,37465.65
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,LYNN GROVE CAPITAL ACCOUNT,251361,53415.32
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,GOVERNMENT OF GREAT YARMOUTH VA HIGH SCHOOL,251365,47671.18
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,GOVERNMENT OF LAWRENCE SHERIFF SCHOOL,251375,71394.64
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,WILSON'S SCHOOL CAPITAL ACCOUNT,251393,45044.46
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST MARY'S CHURCH HIGH VA ACCOUNT,251411,33004.68
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,COOPERS' COBORN CAPITAL FUND ACCOUNT,251415,54637.63
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,HIGHAMS PARK SCHOOL CAPITAL ACCOUNT,251421,98957.07
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,GOVERNORS OF QMGS CAPITAL FUND ACCOUNT,251435,33388.56
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST PETER'S COLLEGIATE SCHOOL DEVOLVED CAPITAL ACCOUNT,251437,43425.5
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,BELLERIVE BUILDINGS AND GRANTS,251441,39624.16
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST JULIE'S CAPITAL ACCOUNT,251443,49277.22
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST EDWARD'S COLLEGE GRANT ACCOUNT,251445,49181.38
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,DIOCESE BIRM ROMAN CATHOLIC - ST BENEDICT - ALCESTER,251451,26601.22
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST PATRICK'S ROMAN CATHOLIC HIGH SCHOOL CAPITAL ACCOUNT,251461,38616.81
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ALL HALLOWS VA CAPITAL FUND,251463,28364.13
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,HOLY TRINITY SENIOR SCHOOL CAPITAL ACCOUNT,251477,41974.4
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST GREGORYS CHURCH COLLEGE DEVOLVED FORMULA CAPITAL ACCOUNT,251481,35762.79
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,BUCKINGHAMSHIRE COUNTY COUNCIL ST BERNARD'S CHURCH SCHOOL,251525,48712.28
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,WADDESDON COFE NO2 CAPITAL,251527,42034.47
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,DIOCESE BIRM ROMAN CATHOLIC - PAINSLEY,251539,47478.67
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,LEICESTER COUNTY COUNCIL DE LISLE CATH SCI COLLEGE CAPITAL ACCOUNT,251551,55812.87
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,BLESSEDWILLIAMHOWARD SCHOOL (8604607)SBFUND,251557,43833.18
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST JOSEPHS COLLEGE CAPITAL FUND ACCOUNT,251565,41291.03
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST THOMAS OF CANTERBURY (STEPSAVER NO2),251579,36804.44
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,LANCASTER ROMAN CATHOLIC DIOCESE TRUSTEES REGISTERED ST BEDES LYTHAM SCHOOL BUILD FUND ACCOUNT,251625,32908.85
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,NATIONAL SCHOOL CAPITAL PROJECTS ACCOUNT,251637,49121.59
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,THE MINSTER SCHOOL CAPITAL FUND ACCOUNT,251639,33614.53
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,DIOCESE BIRM ROMAN CATHOLIC - HAGLEY HIGH,251649,43653.28
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST BENEDICTS SCHOOL FUND,251657,57719.45
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,JOHN HENRY NEWMAN SCHOOL CAPITAL FUND ACCOUNT,251673,59566.35
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC DIOCESE OF NORTHAMPTON THOMAS BECKET UPPER SCHOOL,251681,43161.64
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,TRURO DIOCESAN BOARD OF FINANCE - DEVOLVED FORMULA CAPITAL CAPITAL ACCOUNT,251693,316030.23
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,GORDONS SCHOOL BUSINESS 30 DAY NOTICE ACCOUNT,251695,71359.02
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST AUGUSTINE OF CANTERBURY FUND GRANT ACCOUNT,251711,30654.23
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,THE DEANERY CHURCH OF ENGLAND HIGH GOVERNORS CAPITA,251717,62935.61
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST JOHN FISHER CHURCH HIGH - CAPITAL,251755,42502.16
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST BEDES SCHOOL GOVERNING BODY ACCOUNT,251759,30774.26
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,GOVERNORS OF URSULINE COLLEGE FORMULA ACCOUNT,251785,34275.83
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,NICHOLAS BREAKSPEAR ROMAN CATHOLIC SCHOOL - CAPITAL,251797,44216.98
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST MARYS CHURCH SCHOOL - CAPITAL ACCOUNT,251799,39108.42
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST MARYS HIGH SCHOOL CAPITAL ACCOUNT,251801,28951.52
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,DURHAM DIOCESAN DEVOLVED FORMULA CAPITAL ACCOUNT,251811,327768.36
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST THOMAS THE APOSTLE COLLEGE CAPITAL ACCOUNT,251825,54368.33
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,NOTRE DAME CHURCH COLLEGE CAPITAL ACCOUNT,251839,64680.67
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST HILDA'S CHURCH OF ENGLAND HIGH SCHOOL GRANT MAINTAINED ACCOUNT,251841,38005.25
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,BINGLEY GRAMMAR SCHOOL CAPITAL ACCOUNT,251847,74675.48
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST BERNADETTE'S CATH SCHOOL BUILDINGS ACCOUNT,251849,34323.81
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST MARY'S COLLEGE CAPITAL FUND,251859,65058.39
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,BEVERLEY GRAMMAR SCHOOL VA CAPITAL ACCOUNT,251861,37093.88
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,CITY OF YORK COUNCIL ARCHBISHOP HOLGATE'S SCHOOL CAPITAL FUND,251867,36734.12
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ALL SAINTS COMPREHENSIVE YORK DEVOLVED FORMULA CAPITAL ACCOUNT,251869,52167.49
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ASHTON MIDDLE SCHOOL CAPITAL ACCOUNT,251873,29011.55
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST BENEDICT'S SCHOOL GOVERNMENT CAPITAL ACCOUNT,251877,101915.19
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,KING DAVID HIGH SCHOOL,251887,29970.9
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST MICHAEL'S CHURCH SCHOOL,251895,46243.59
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST PAUL'S SCHOOL FUND,251911,66521.3
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,THE KING'S SCHOOL CAPITAL ACCOUNT,251915,41638.7
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,BATH AND WELLS DIOCESAN BOARD FINANCE DEVOLVED FORMULA CAPITAL,251917,479311.33
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST BENEDICT'S COLLEGE CAPITAL ACCOUNT,251919,37225.8
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST EDMUND'S CHURCH SCHOOL,251931,62902.56
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST MARY'S CHURCH PRI SCHOOL CAPITAL ACCOUNT,251953,28808.84
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,HOLYWELL SCHOOL CAPITAL ACCOUNT,251959,27968.37
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,NOTRE DAME ROMAN CATHOLIC GIRLS SCHOOL CAPITAL ACCOUNT,252867,29946.9
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST FRANCIS OF ASSISI BUILDING FUND ACCOUNT,252893,46363.41
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,KING EDWARD VI DEVOLVED FORMULA CAPITAL CAPITAL GRANT,252899,26097.62
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ISLAMIA PRIMARY SCHOOL PUBLIC ACCOUNT,252925,25064.27
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,DIOCESE BIRMINGHAM ROMAN CATHOLIC - STUART BATHURST COLLEGE,252933,37633.58
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,DIOCESE NORTHAMPTON ROMAN CATHOLIC - ST THOMAS MORE UPPE,252943,34539.47
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,DIOCESE NORTHAMPTON ROMAN CATHOLIC - CARDINAL NEWMAN COLLEGE,252949,56999.86
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,DYSON PERRINS CHURCH OF ENGLAND HIGH SCHOOL,253011,39204.26
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,WESTMINSTER ROMAN CATHOLIC DIOCESAN TRUSTEES REGISTERED ST GEORGE ROMAN CATHOLIC SCHOOL,253027,28495.91
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,BLESSED GEORGE NAPIER CHURCH SCHOOL,253065,36746.17
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,LINCOLN CHRISTS HOSPITAL CAPITAL ACCOUNT,253069,57863.5
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,DAVENANT FOUNDATION SCHOOL CAPITAL ACCOUNT,253079,48713.76
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,SALFORD ROMAN CATHOLIC DIOCESE DEVOLVED FORMULA CAPITAL 1 ACCOUNT,253083,2389542.67
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST MARK'S CHURCH SCHOOL BUDGET ACCOUNT,253093,49661.02
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,COVENTRY DIOCESAN BOARD OF EDUCATION,253095,272377.62
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,LA SAITE UNION CAPITAL FUND ACCOUNT,253101,50692.39
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,NORTHAMPTON DIOCESE - ST JOSEPHS HIGH SCHOOL,253145,30498.59
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,SACRED HEART CAPITAL FUND,253191,33312.99
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,DE LA SALLE BUSINESS RESERVE ACCOUNT,253201,50356.62
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,CARDINAL GRIFFIN ROMAN CATHOLIC HIGH SCHOOL - S BRIGHTON FUND,253211,42430.23
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST MARGARET WARD ROMAN CATHOLIC SCHOOL AND ARTS COLLEGE,253213,42202.49
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST PETERS HIGH DEVOLVED FORMULA CAPITAL ACCOUNT,253239,35606.96
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,THE LATYMER SCHOOL CAPITAL FUND,253303,55884.71
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,SPALDING GRAMMAR SCHOOL,253307,39791.96
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,CARDINAL HINSLEY HIGH SCHOOL,253327,26253.57
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST MARK'S CHURCH OF ENGLAND PRIMARY SCHOOL,253329,28875.48
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST TERESAS ROMAN CATHOLIC PRIMARY SCHOOL CAPITAL FUND,253331,29062.01
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST BONAVENTURES SCHOOL PASTORAL ACCOUNT,253333,54481.79
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST PHILOMENA'S CARSHALTON CHARITABLE TRUSTEES,253337,50044.84
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST PATRICKS COMPREHENSIVE THORNABY DEVOLVED FORMULA CAPITAL ACCOUNT,253347,44255.37
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,LANCASTER ROYAL GRAMMAR DEVELOPMENT FUND,253373,86727.58
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST PHILIP HOWARD ROMAN CATHOLIC HIGH SCHOOL FUND ACCOUNT,253393,38305.06
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST JOESPEHS CHURCH COLLEGE - DEVOLVED FORMULA CAPITAL ACCOUNT,253403,43905.23
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST JOHN THE BAPTIST SCHOOL,254209,50764.44
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,DIOCESE HALLAM - NOTRE DAME CHURCH HIGH,254213,55716.92
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,DIOCESE HALLAM - ALL SAINTS CHURCH HIGH SC,254215,57815.72
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,PORTSMOUTH ROMAN CATHOLIC DIOCESE TRUSTEES REGISTERED SCHOOLS CONDITION SCHEME NO 2 ACCOUNT,254231,619749.76
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,THE DOUAY MARTYRS SCHOOL,254233,55704.88
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC DIOCESE OF SHREWSBURY SCHOOL CAPITAL ACCOUNT,254235,35031.36
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST BERNARD'S ROMAN CATHOLIC GRAMMER SCHOOL DEVOLVED FORMULA CAPITAL ACCOUNT,254245,38868.66
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC DIOCESE SHREWSBURY - PLESSINGTON CHURCH HI,254247,54002.09
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST BEDES SCHOOL CAPITAL ACCOUNT,254249,34251.92
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,GOVERNORS OF ST CUTHBERTS ROMAN CATHOLIC HIGH SCHOOL,254257,57167.87
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,BISHOP STOPFORD CHURCH OF ENGLAND SCHOOL - DEVOLVED FORMULA CAPITAL ACCOUNT,254259,58954.51
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,BISHOP'S COLLEGE SCHOOL FUND,254287,25036.28
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST CLEMENT DANES SCHOOL - CAPITAL ACCOUNT,254289,54074.12
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST MARY'S CHURCH HIGH SCHOOL,254291,51939.46
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST JOHN FISHER ROMAN CATHOLIC SCHOOL CAPITAL FUND ACCOUNT,254293,32249.19
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ELLESMERE PORT CHURCH HIGH SCHOOL DEVOLVED FORMULA CAPITAL,254351,44768.42
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,BONUS PASTOR CHURCH COLLEGE - DEVOLVED FORMULA CAPITAL ACCOUNT,254357,33388.47
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,OUR LADY'S CHURCH COLLEGE -CAPITAL ACCOUNT,254377,44468.78
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST EDMUNDS CHURCH SCHOOL,254379,34899.4
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST PAUL'S SCHOOL FOR GIRLS SPECIALIST,254399,41434.79
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST.BEDES CHURCH COLLEGE DEVOLVED FORMULA CAPITAL ACCOUNT,254413,39312.01
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC DIOCESE OF SHREWSBURY 88 SCHOOL CAPITAL,254417,34971.38
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,THE SACRED HEART LANGUAGE COLLEGE,254419,33520.4
DfE,PfS,06/07/2010,Capital Grant,Schools Capital and Revenue Grants,ST MATTHEWS ROMAN CATHOLIC HIGH SCHOOL-CAPITAL,254421,46986.97
