Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Defence Support Group,12/12/2013,Works - Fees,Business Stream 2,BABCOCK SUPPORT SERVICES LTD,,10222573,Works - Fees," 46,845.51 "
Ministry of Defence,Ministry of Defence,06/12/2013,Spend on Inventory - General,Defence Equipment & Support,TOTAL UK LIMITED,WF11 8JY,282982,Spend on Inventory - General," 46,725.12 "
Ministry of Defence,Ministry of Defence,23/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,RELAY ENGINEERING LIMITED,BA20 2EN,289718,Equipment support non-project costs," 46,709.00 "
Ministry of Defence,Ministry of Defence,23/12/2013,Fuel for military use,Air Command,SHELL U.K. OIL PRODUCTS LTD,G1 3RN,289753,Aviation fuel casual uplift consumed," 46,681.40 "
Ministry of Defence,Ministry of Defence,18/12/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,PALLETWAYS (U K) LTD,WS13 8NE,287661,Freight movement costs," 46,676.50 "
Ministry of Defence,Ministry of Defence,10/12/2013,Rent and rates,Defence Infrastructure Organisation ,MEDWAY COUNCIL,ME4 4TR,283808,Rent buildings - non civil estate property and married quarter property," 46,621.86 "
Ministry of Defence,Ministry of Defence,03/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,FERRANTI TECHNOLOGIES LIMITED,OL4 3JA,281127,Equipment support non-project costs," 46,580.00 "
Ministry of Defence,Ministry of Defence,17/12/2013,Food and clothing,Defence Equipment & Support,ARAMARK LTD,LS16 6QY,286870,Cost of food services," 46,500.50 "
Ministry of Defence,Ministry of Defence,19/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,CATERPILLAR SHREWSBURY LIMITED,SY1 3NX,287992,Equipment support non-project costs," 46,435.01 "
Ministry of Defence,Ministry of Defence,11/12/2013,Fees for professional services,Land Forces,FOSTER & FREEMAN LIMITED,WR11 1TD,284457,Fees for professional services excluding legal fees," 46,426.77 "
Ministry of Defence,Ministry of Defence,06/12/2013,Spend on Inventory - General,Defence Equipment & Support,AERONAUTICAL & GENERAL INSTRUMENTS LIMITED,BH15 3SS,282487,Spend on Inventory - General," 46,408.80 "
Ministry of Defence,Ministry of Defence,09/12/2013,Spend on Inventory - General,Defence Equipment & Support,AERONAUTICAL & GENERAL INSTRUMENTS LIMITED,BH15 3SS,283048,Spend on Inventory - General," 46,408.80 "
Ministry of Defence,Ministry of Defence,23/12/2013,Food and clothing,Defence Infrastructure Organisation ,ISS MEDICLEAN LIMITED,GU21 5RW,289503,Cost of clothing and textile services received," 46,311.69 "
Ministry of Defence,Ministry of Defence,13/12/2013,IT and communication services,Defence Equipment & Support,NATO SUPPORT AGENCY (NSPA),,5000106554,Information technology services," 46,282.00 "
Ministry of Defence,Ministry of Defence,19/12/2013,Medical treatment & stores and welfare services,Land Forces,THE BRITISH SCHOOL,,288429,Schools + community relations initiatives," 46,265.00 "
Ministry of Defence,Defence Science and Technology Laboratory,06/12/2013,Materials & Equipment,Operations,SERCO LIMITED (LABORATORY ASSETS ONLY),,V - 9000156190 - 00175442,Materials & Equipment," 46,264.54 "
Ministry of Defence,Ministry of Defence,17/12/2013,Payment of utilities,Defence Infrastructure Organisation ,STADTWERKE BIELEFELD GMBH,,5000106847,Utilities consumed - gas," 46,233.09 "
Ministry of Defence,Ministry of Defence,27/12/2013,Payment of utilities,Defence Equipment & Support,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,290334,Utilities consumed - gas," 46,227.38 "
Ministry of Defence,Ministry of Defence,20/12/2013,Spend on Inventory - General,Defence Equipment & Support,CLEENOL GROUP LTD,OX16 1RB,288666,Spend on Inventory - General," 46,196.44 "
Ministry of Defence,Ministry of Defence,16/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,SELEX ES LTD,SS14 3EL,286685,Equipment support non-project costs," 46,108.80 "
Ministry of Defence,Ministry of Defence,12/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,HAMILTON SUNDSTRAND CORPORATION,,2000020893,Equipment support non-project costs," 46,074.07 "
Ministry of Defence,Ministry of Defence,10/12/2013,Rent and rates,Defence Infrastructure Organisation ,CITY OF YORK COUNCIL,YO1 7DU,283501,Rent buildings - non civil estate property and married quarter property," 46,017.31 "
Ministry of Defence,Ministry of Defence,11/12/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,PALLETWAYS (U K) LTD,WS13 8NE,284638,Freight movement costs," 45,820.40 "
Ministry of Defence,Ministry of Defence,19/12/2013,Purchase of inventory and services ,Defence Equipment & Support,SOMERS FORGE LTD,B62 8DZ,288391,Raw material and consumable or capital spare purchased," 45,807.60 "
Ministry of Defence,Ministry of Defence,04/12/2013,Purchase of buildings and military equipment ,Defence Equipment & Support,BALTIC WHARF LIMITED,TQ9 5EW,281450,Fiscal asset under construction - capital in year addition," 45,630.00 "
Ministry of Defence,Ministry of Defence,11/12/2013,Fees for professional services,Defence Equipment & Support,ATKINS LIMITED,WR5 1WS,284306,Electrical & Mechanical Support," 45,581.73 "
Ministry of Defence,Ministry of Defence,13/12/2013,Spend on Inventory - General,Defence Equipment & Support,AVIATION JERSEY LTD,JE2 6SB,285446,Spend on Inventory - General," 45,555.54 "
Ministry of Defence,Defence Science and Technology Laboratory,13/12/2013,Materials & Equipment,Operations,BARCLAYCARD,,G - 9000156326 - 00176390,Materials & Equipment," 45,546.53 "
Ministry of Defence,Defence Science and Technology Laboratory,06/12/2013,Capital Asset expenditure,Infrastructure,SERCO LIMITED,,V - 9000156180 - 00175171,Capital Asset expenditure," 45,512.32 "
Ministry of Defence,Defence Science and Technology Laboratory,13/12/2013,Repairs & Maintenance,Infrastructure,SERCO LIMITED,,V - 9000156308 - 00175679,Repairs & Maintenance," 45,509.57 "
Ministry of Defence,Ministry of Defence,13/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,SOMERS FORGE LTD,B62 8DZ,285965,Equipment support project costs," 45,457.55 "
Ministry of Defence,Ministry of Defence,13/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,MACTAGGART  SCOTT & COMPANY LTD,EH20 9SP,285771,Equipment support non-project costs," 45,430.02 "
Ministry of Defence,Ministry of Defence,18/12/2013,Spend on Inventory - General,Defence Equipment & Support,REABROOK LTD,DE12 6DA,179921,Spend on Inventory - General," 45,407.90 "
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2013,Sub Contracted Work,Operations,RED SCIENTIFIC LIMITED,,V - 9000156505 - 00173757,Sub Contracted Work," 45,300.00 "
Ministry of Defence,Ministry of Defence,04/12/2013,Payment of utilities,Defence Infrastructure Organisation ,WATSON PETROLEUM LTD,SN15 5DN,281895,Utilities consumed - heating oil," 45,288.45 "
Ministry of Defence,Ministry of Defence,30/12/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,290564,Freight movement costs," 45,198.39 "
Ministry of Defence,Ministry of Defence,16/12/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,286266,Freight movement costs," 45,189.39 "
Ministry of Defence,Ministry of Defence,11/12/2013,Spend on Inventory - General,Defence Equipment & Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,284315,Spend on Inventory - General," 45,183.00 "
Ministry of Defence,Ministry of Defence,20/12/2013,Purchase of inventory and services ,Navy Command,KELWAY (UK) LIMITED,EC4M 7RB,288853,Cost of other material consumed," 45,099.79 "
Ministry of Defence,Ministry of Defence,23/12/2013,Spend on Inventory - General,Defence Equipment & Support,JAGUAR LAND ROVER LIMITED,CV3 4LF,289511,Spend on Inventory - General," 45,053.93 "
Ministry of Defence,Ministry of Defence,20/12/2013,Spend on Inventory - General,Defence Equipment & Support,PPG INDUSTRIES (UK) LTD,DL4 2QP,289035,Spend on Inventory - General," 45,049.33 "
Ministry of Defence,Defence Science and Technology Laboratory,06/12/2013,Sub Contracted Research,Programme Office,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000156132 - 00173401,Sub Contracted Research," 45,032.00 "
Ministry of Defence,Ministry of Defence,27/12/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,290342,Freight movement costs," 45,014.88 "
Ministry of Defence,Ministry of Defence,12/12/2013,Externally delivered education and training,Navy Command,UNIVERSITY OF THE WEST OF ENGLAND,BS16 1QY,285375,External military training ," 45,000.00 "
Ministry of Defence,Ministry of Defence,20/12/2013,Rent and rates,Defence Infrastructure Organisation ,PORTLAND PORT LIMITED,DT5 1PP,289033,Rent buildings - non civil estate property and married quarter property," 45,000.00 "
Ministry of Defence,Ministry of Defence,24/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,QINETIQ LIMITED,GU14 0LX,290167,Equipment support non-project costs," 45,000.00 "
Ministry of Defence,Ministry of Defence,19/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,287931,Equipment support non-project costs," 44,981.44 "
Ministry of Defence,Ministry of Defence,18/12/2013,Fuel for military use,Defence Equipment & Support,WATSON PETROLEUM LTD,SN15 5DN,287849,Cost of ground unleaded fuel consumed," 44,932.32 "
Ministry of Defence,Ministry of Defence,11/12/2013,Medical treatment & stores and welfare services,Land Forces,THE RIVERSIDE GROUP LIMITED,DL9 3AU,284768,Welfare services including sports equipment and ministers of religion.," 44,849.00 "
Ministry of Defence,Ministry of Defence,05/12/2013,Estate management,Navy Command,CORPS OF COMMISSIONAIRES  MANAGEMENT LIMITED,RH10 9WE,282040,Estate + facilities management services - accommodation inventory + service," 44,760.39 "
Ministry of Defence,Ministry of Defence,11/12/2013,Externally delivered education and training,Air Command,OPEN UNIVERSITY (THE),MK7 6BT,284630,External military training ," 44,586.40 "
Ministry of Defence,Ministry of Defence,24/12/2013,IT and communication services,Defence Infrastructure Organisation ,TRIAD GROUP PLC,MK7 8LE,290235,Information technology services," 44,524.60 "
Ministry of Defence,Ministry of Defence,19/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,SAFRAN POWER UK LTD,LU7 9GT,288362,Equipment support non-project costs," 44,464.00 "
Ministry of Defence,Defence Science and Technology Laboratory,06/12/2013,Materials & Equipment,Operations,SERCO LIMITED (LABORATORY ASSETS ONLY),,V - 9000156190 - 00172949,Materials & Equipment," 44,379.74 "
Ministry of Defence,Ministry of Defence,10/12/2013,Rent and rates,Defence Infrastructure Organisation ,WEST BERKSHIRE DISTRICT COUNCIL,RG14 5LD,284243,Rent buildings - non civil estate property and married quarter property," 44,247.74 "
Ministry of Defence,Ministry of Defence,24/12/2013,Design services and minor equipment purchases,Land Forces,EUROCOPTER UK LIMITED,OX5 1QZ,5000107028,Equipment support project costs," 44,137.97 "
Ministry of Defence,Ministry of Defence,16/12/2013,"Transportation of personnel, freight and travel expenses",Joint Forces Command,AMPORT AND  DISTRICT COACHES  LIMITED,SP11 8ED,286104,Military short term detached duty," 44,098.00 "
Ministry of Defence,Ministry of Defence,23/12/2013,Fees for professional services,Land Forces,ASPEN HEALTHCARE SOLUTIONS UK LIMITED,B15 2SQ,289283,Fees for professional services excluding legal fees," 44,067.50 "
Ministry of Defence,Defence Science and Technology Laboratory,24/12/2013,Sub Contracted Work,Operations,BAE SYSTEMS INTEGRATED SYSTEM TECH. LIMITED.,,V - 9000156484 - 00175655,Sub Contracted Work," 44,000.00 "
Ministry of Defence,Defence Science and Technology Laboratory,20/12/2013,Security Costs,Infrastructure,DEFENCE BUSINESS SERVICES FINANCE,,V - 9000156400 - 00175951,Security Costs," 43,974.40 "
Ministry of Defence,Defence Science and Technology Laboratory,13/12/2013,Materials & Equipment,Operations,BARCLAYCARD,,G - 9000156327 - 00176392,Materials & Equipment," 43,963.22 "
Ministry of Defence,Ministry of Defence,20/12/2013,Payment of utilities,Defence Infrastructure Organisation ,IMSERV EUROPE LIMITED,MK14 6LY,288830,Utilities consumed - electricity," 43,934.87 "
Ministry of Defence,Ministry of Defence,04/12/2013,Estate management,Land Forces,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,281505,Estate + facilities management services - accommodation inventory + service," 43,908.24 "
Ministry of Defence,Council of Reserve Forces and Cadets Association,29/11/2013,Assets in the Course of Construction,Capital Expenditure,Brookvale Homes (SW) Ltd,,7071,Assets in the Course of Construction," 43,870.80 "
Ministry of Defence,Ministry of Defence,02/12/2013,Administration,Land Forces,HAMPSHIRE COUNTY COUNCIL,SO23 8UB,280615,General administration," 43,840.00 "
Ministry of Defence,Ministry of Defence,20/12/2013,Fuel for military use,Air Command,WATSON PETROLEUM LTD,SN15 5DN,289229,Cost of ground diesel fuel consumed," 43,820.77 "
Ministry of Defence,Ministry of Defence,12/12/2013,Externally delivered education and training,Navy Command,UNIVERSITY OF PORTSMOUTH,PO1 2UP,285371,External military training ," 43,750.00 "
Ministry of Defence,Ministry of Defence,11/12/2013,Spend on Inventory - General,Defence Equipment & Support,MINETECH LIMITED,MK18 3DS,284543,Spend on Inventory - General," 43,721.40 "
Ministry of Defence,Ministry of Defence,27/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,EATON LIMITED,G2 4NA,290352,Equipment support non-project costs," 43,708.00 "
Ministry of Defence,Ministry of Defence,20/12/2013,Spend on Inventory - General,Defence Equipment & Support,COONEEN DEFENCE LIMITED,BT75 0NE,40712,Spend on Inventory - General," 43,661.16 "
Ministry of Defence,Ministry of Defence,12/12/2013,Spend on Inventory - General,Defence Equipment & Support,TVS SUPPLY CHAIN SOLUTIONS LIMITED,PR6 7AJ,285357,Spend on Inventory - General," 43,627.52 "
Ministry of Defence,Defence Science and Technology Laboratory,06/12/2013,Sub Contracted Work,Operations,THALES OPTRONICS LIMITED,,V - 9000156142 - 00174632,Sub Contracted Work," 43,566.00 "
Ministry of Defence,Ministry of Defence,18/12/2013,Spend on Inventory - General,Defence Equipment & Support,QINETIQ LIMITED,GU14 0LX,287692,Spend on Inventory - General," 43,438.82 "
Ministry of Defence,Council of Reserve Forces and Cadets Association,09/12/2013,Assets in the Course of Construction,Capital Expenditure,Newland Construction Ltd,,10907,Assets in the Course of Construction," 43,305.18 "
Ministry of Defence,Ministry of Defence,05/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,SERCO LIMITED,RG27 9UY,282361,Equipment support non-project costs," 43,275.00 "
Ministry of Defence,Ministry of Defence,24/12/2013,Design services and minor equipment purchases,Defence Equipment & Support,SERCO LIMITED,RG27 9UY,290192,Equipment support non-project costs," 43,275.00 "
Ministry of Defence,Royal Hospital Chelsea GIA,29/11/2013,Property Management,Royal Hospital Chelsea,Norland Managed Services,,PIN121091,Property Management," 43,204.67 "
Ministry of Defence,Ministry of Defence,16/12/2013,Externally delivered education and training,Defence Infrastructure Organisation ,ST GEORGE'S THE ENGLISH INTERNATIONAL SCHOOL,,5000106756,External training - civilian," 43,137.51 "
