Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CURRENT GRANTS,School Resources Group,STAFFORDSHIRE COUNCIL,4000024418,18727280
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CURRENT GRANTS,School Resources Group,STOCKPORT MBC,4000024419,6303280
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CURRENT GRANTS,School Resources Group,STOCKTON ON TEES,4000024420,4695240
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CURRENT GRANTS,School Resources Group,STOKE ON TRENT CITY COUNCIL,4000024421,5950920
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CURRENT GRANTS,School Resources Group,SUFFOLK COUNTY COUNCIL,4000024422,15149760
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CURRENT GRANTS,School Resources Group,SUNDERLAND CITY COUNCIL,4000024423,6295600
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CURRENT GRANTS,School Resources Group,SURREY COUNTY COUNCIL,4000024424,24078160
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CURRENT GRANTS,School Resources Group,SWINDON BOROUGH COUNCIL,4000024425,4675680
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CURRENT GRANTS,School Resources Group,TAMESIDE MBC,4000024426,5353160
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CURRENT GRANTS,School Resources Group,TELFORD & WREKIN COUNCIL,4000024427,4026160
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CURRENT GRANTS,School Resources Group,THE LONDON BOROUGH OF HACKNEY,4000024428,6529880
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CURRENT GRANTS,School Resources Group,THE ROYAL BOROUGH OF KENSINGTON & CHELSEA COUNCIL,4000024429,2670480
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CURRENT GRANTS,School Resources Group,THE ROYAL BOROUGH OF WINDSOR & MAIDENHEAD,4000024430,3176040
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CURRENT GRANTS,School Resources Group,THURROCK COUNCIL,4000024431,3916600
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CURRENT GRANTS,School Resources Group,TORBAY COUNCIL,4000024432,2927640
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CURRENT GRANTS,School Resources Group,TRAFFORD MB COUNCIL,4000024433,5664680
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CURRENT GRANTS,School Resources Group,WAKEFIELD MDC,4000024434,7438240
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CURRENT GRANTS,School Resources Group,WALSALL MBC,4000024435,7034960
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CURRENT GRANTS,School Resources Group,WARRINGTON BOROUGH COUNCIL,4000024436,4961880
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CURRENT GRANTS,School Resources Group,WARWICKSHIRE COUNTY COUNCIL,4000024437,12004360
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CURRENT GRANTS,School Resources Group,WEST BERKSHIRE COUNCIL,4000024438,4022560
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CURRENT GRANTS,School Resources Group,WEST SUSSEX COUNTY COUNCIL,4000024439,16447440
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CURRENT GRANTS,School Resources Group,WIGAN MBC,4000024440,7718600
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CURRENT GRANTS,School Resources Group,WILTSHIRE COUNCIL,4000024441,10076080
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CURRENT GRANTS,School Resources Group,WOKINGHAM BOROUGH COUNCIL,4000024442,3714480
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CURRENT GRANTS,School Resources Group,WOLVERHAMPTON CITY COUNCIL,4000024443,6177640
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CURRENT GRANTS,School Resources Group,WORCESTERSHIRE COUNTY COUNCIL,4000024444,11928520
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CURRENT GRANTS,School Resources Group,YORK CITY COUNCIL,4000024445,3697000
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CONTRACT PROGRAMME EXPENDITURE,Children and Families Safeguarding Group,ACTION FOR CHILDREN,4000024489,87298.31
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CAPITAL GRANTS,School Formation and Investment Group,ARK,4000024490,2216119.02
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CONTRACT PROGRAMME EXPENDITURE,Children and Families Group,BEGRAND NET LTD,4000024491,125039.97
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CURRENT GRANTS,School Standards Group,CANTERBURY CHRIST CHURCH UNIVERSITY,4000024493,70000
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CONTRACT PROGRAMME EXPENDITURE,School Standards Group,CAPITA BUSINESS SERVICES LTD,4000024494,9444722.85
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CONTRACT PROGRAMME EXPENDITURE,School Standards Group,CAPITA BUSINESS SERVICES LTD,4000024495,145645.95
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CONTRACT PROGRAMME EXPENDITURE,School Standards Group,CAPITA BUSINESS SERVICES LTD,4000024497,854383.63
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CONTRACT PROGRAMME EXPENDITURE,School Standards Group,CAPITA BUSINESS SERVICES LTD,4000024498,410708.33
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CONTRACT PROGRAMME EXPENDITURE,School Standards Group,CAPITA BUSINESS SERVICES LTD,4000024499,64709.6
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CONTRACT PROGRAMME EXPENDITURE,School Standards Group,CAPITA BUSINESS SERVICES LTD,4000024500,264801.53
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CONTRACT PROGRAMME EXPENDITURE,Children and Families Group,CAPITA RESOURCING LTD,4000024501,764.93
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,COMMUNICATIONS & PUBLICITY,Corporate and Internal Communications Group,CAPITA RESOURCING LTD,4000024501,835.48
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,TEMPORARY (TEMP) STAFF COSTS,Commercial Group Schools and Category Management,CAPITA RESOURCING LTD,4000024501,886.42
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,TEMPORARY (TEMP) STAFF COSTS,Commercial Group EFM,CAPITA RESOURCING LTD,4000024501,886.42
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,MANAGEMENT CONSULTANCY,Supporting Children and Young People as Risk,CAPITA RESOURCING LTD,4000024501,1242.75
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,TEMPORARY (TEMP) STAFF COSTS,School Performance and Reform Group,CAPITA RESOURCING LTD,4000024501,1274.88
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,TEMPORARY (TEMP) STAFF COSTS,Children and Families Group,CAPITA RESOURCING LTD,4000024501,1529.85
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CONTRACT PROGRAMME EXPENDITURE,Children and Families Group,CAPITA RESOURCING LTD,4000024501,1606.34
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,TEMPORARY (TEMP) STAFF COSTS,Children and Families Group,CAPITA RESOURCING LTD,4000024501,1912.31
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CURRENT GRANTS,Children and Families Group,CAPITA RESOURCING LTD,4000024501,1939.31
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,TEMPORARY (TEMP) STAFF COSTS,Communications Strategy and Insight Group,CAPITA RESOURCING LTD,4000024501,2538.35
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,PROFESSIONAL FEES,School Standards Group,CAPITA RESOURCING LTD,4000024501,2820.35
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,TEMPORARY (TEMP) STAFF COSTS,Finance Group,CAPITA RESOURCING LTD,4000024501,2995.95
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,COMMUNICATIONS & PUBLICITY,Corporate and Internal Communications Group,CAPITA RESOURCING LTD,4000024501,3596.5
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,TEMPORARY (TEMP) STAFF COSTS,Children and Families Group,CAPITA RESOURCING LTD,4000024501,5314.82
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,MANAGEMENT CONSULTANCY,Commercial Group EFM,CAPITA RESOURCING LTD,4000024501,6347.34
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,TEMPORARY (TEMP) STAFF COSTS,Commercial Group Strategic Functions,CAPITA RESOURCING LTD,4000024501,11305.09
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CONTRACT PROGRAMME EXPENDITURE,Children and Families Group,CAPITA RESOURCING LTD,4000024501,15532.78
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CURRENT GRANTS,Children and Families Supporting Delivery Group,CARE CO ORDINATION NETWORK UK,4000024502,50300
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CURRENT GRANTS,School Formation and Investment Group,CHURCH ACADEMY SERVICES LTD,4000024503,26942.49
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CURRENT GRANTS,School Standards Group,DEVON COUNTY COUNCIL,4000024510,70000
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,PROFESSIONAL FEES,Curriculum and Pupil Well Being Curriculum Unit,ECOTEC RESEARCH & CONSULTING LTD,4000024511,47998.75
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,OTHER PROGRAMME EXPENSES,Supporting Children and Young People Group Activities and Engagement,ECOTEC RESEARCH & CONSULTING LTD,4000024512,382419.03
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CURRENT GRANTS,School Standards Group,FULBRIDGE SCHOOL,4000024514,70000
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,MISCELLANEOUS EXPENDITURE,Private Office ,GCDA GOVERNMENT CAR & DESPATCH AGENCY,4000024515,277.9
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,POSTAGE,Commercial Group EFM,GCDA GOVERNMENT CAR & DESPATCH AGENCY,4000024515,737
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,MISCELLANEOUS EXPENDITURE,Private Office ,GCDA GOVERNMENT CAR & DESPATCH AGENCY,4000024515,5746.93
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,MISCELLANEOUS EXPENDITURE,Private Office ,GCDA GOVERNMENT CAR & DESPATCH AGENCY,4000024515,5746.93
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,MISCELLANEOUS EXPENDITURE,Private Office ,GCDA GOVERNMENT CAR & DESPATCH AGENCY,4000024515,5746.93
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,MISCELLANEOUS EXPENDITURE,Private Office ,GCDA GOVERNMENT CAR & DESPATCH AGENCY,4000024515,5870.84
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,MISCELLANEOUS EXPENDITURE,Private Office ,GCDA GOVERNMENT CAR & DESPATCH AGENCY,4000024515,5972.09
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,MISCELLANEOUS EXPENDITURE,Private Office ,GCDA GOVERNMENT CAR & DESPATCH AGENCY,4000024515,7209.08
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CAPITAL GRANTS,School Formation and Investment Group,HARRIS ACADEMY MERTON,4000024517,299628.58
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CAPITAL GRANTS,School Formation and Investment Group,HARRIS CTC,4000024518,36639.81
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CURRENT GRANTS,Children and Families Supporting Delivery Group,KIDS,4000024524,34085
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,COMMUNICATIONS & PUBLICITY,Children and Families Group,LEWIS LIVE LTD,4000024526,26834.3
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CONTRACT PROGRAMME EXPENDITURE,Curriculum and Pupil Well Being Curriculum Unit,LIGHTBOX EDUCATION,4000024527,507779.19
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,MISCELLANEOUS EXPENDITURE,"Strategic Analysis, Research and Policy Impact Group",NCB,4000024531,28580
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,MANAGEMENT CONSULTANCY,Corporate Services Strategy and Performance,OFFICE OF GOVERNMENT COMMERCE,4000024532,38100
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CAPITAL GRANTS,Children and Families Group,PETERBOROUGH CITY COUNCIL,4000024535,348065.09
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CONTRACT PROGRAMME EXPENDITURE,School Formation and Investment Group,PLACE GROUP LIMITED,4000024536,26602.42
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CAPITAL GRANTS,School Formation and Investment Group,ST MARKS C OF E ACADEMY,4000024541,383830.08
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CURRENT GRANTS,School Formation and Investment Group,SUNDERLAND CITY COUNCIL,4000024542,195944
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CURRENT GRANTS,School Formation and Investment Group,THE SKINNERS ACADEMY,4000024544,45992.47
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,19/05/2010,CURRENT GRANTS,School Standards Group,UNIVERSITY OF WOLVERHAMPTON,4000024548,70000
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,CONTRACT PROGRAMME EXPENDITURE,Curriculum and Pupil Well Being Curriculum Unit,NORD ANGLIA PARTNERSHIPS LTD,1000157,44657.05
DEPARTMENT FOR EDUCATION,TEACHERS PENSION SCHEME,20/05/2010,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group Young - TPS,CAPITA TP HSBC,1000167,289658.52
DEPARTMENT FOR EDUCATION,TEACHERS PENSION SCHEME,20/05/2010,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group Young - TPS,CAPITA TP NATWEST,1000168,14968855.46
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,CURRENT GRANTS,Children and Families Early Years Extended Schools and Special Needs,BLACKPOOL BOROUGH COUNCIL,4000024553,-5252
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,CURRENT GRANTS,Children and Families Early Years Extended Schools and Special Needs,BLACKPOOL BOROUGH COUNCIL,4000024553,253
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,CAPITAL GRANTS,Children and Families Early Years Extended Schools and Special Needs,BLACKPOOL BOROUGH COUNCIL,4000024553,18250
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,CURRENT GRANTS,Children and Families Early Years Extended Schools and Special Needs,BLACKPOOL BOROUGH COUNCIL,4000024553,24352
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,CURRENT GRANTS,Children and Families Early Years Extended Schools and Special Needs,BLACKPOOL BOROUGH COUNCIL,4000024553,36150
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,CAPITAL GRANTS,Children and Families Early Years Extended Schools and Special Needs,BLACKPOOL BOROUGH COUNCIL,4000024553,129956
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,CURRENT GRANTS,Children and Families Early Years Extended Schools and Special Needs,BLACKPOOL BOROUGH COUNCIL,4000024553,366253
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,CURRENT GRANTS,Children and Families Early Years Extended Schools and Special Needs,BLACKPOOL BOROUGH COUNCIL,4000024553,842925
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,CAPITAL GRANTS,Children and Families Early Years Extended Schools and Special Needs,HARTLEPOOL BOROUGH COUNCIL,4000024554,13400
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,CURRENT GRANTS,Children and Families Early Years Extended Schools and Special Needs,HARTLEPOOL BOROUGH COUNCIL,4000024554,16417
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,CURRENT GRANTS,Children and Families Early Years Extended Schools and Special Needs,HARTLEPOOL BOROUGH COUNCIL,4000024554,41616
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,CAPITAL GRANTS,Children and Families Early Years Extended Schools and Special Needs,HARTLEPOOL BOROUGH COUNCIL,4000024554,226763
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,CURRENT GRANTS,Children and Families Early Years Extended Schools and Special Needs,HARTLEPOOL BOROUGH COUNCIL,4000024554,373564
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,CURRENT GRANTS,Children and Families Early Years Extended Schools and Special Needs,HARTLEPOOL BOROUGH COUNCIL,4000024554,611520
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,CURRENT GRANTS,Children and Families Early Years Extended Schools and Special Needs,WEST SUSSEX COUNTY COUNCIL,4000024555,76520
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,CAPITAL GRANTS,Children and Families Early Years Extended Schools and Special Needs,WEST SUSSEX COUNTY COUNCIL,4000024555,90625
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,CURRENT GRANTS,Children and Families Early Years Extended Schools and Special Needs,WEST SUSSEX COUNTY COUNCIL,4000024555,196750
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,CURRENT GRANTS,Children and Families Early Years Extended Schools and Special Needs,WEST SUSSEX COUNTY COUNCIL,4000024555,286812
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,CAPITAL GRANTS,Children and Families Early Years Extended Schools and Special Needs,WEST SUSSEX COUNTY COUNCIL,4000024555,457040
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,CURRENT GRANTS,Children and Families Early Years Extended Schools and Special Needs,WEST SUSSEX COUNTY COUNCIL,4000024555,3162182
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,RESEARCH & DEVELOPMENT COSTS,Children and Families Early Years Extended Schools and Special Needs,BIRKBECK COLLEGE,4000024595,258587.84
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,STAFF EXPENSES / COSTS,Commercial Group,CARLSON WAGONLIT TRAVEL,4000024601,-498.06
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000024601,-245.07
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,STAFF EXPENSES / COSTS,School Formation and Investment Group,CARLSON WAGONLIT TRAVEL,4000024601,-227.37
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,STAFF EXPENSES / COSTS,Commercial Group Schools and Category Management,CARLSON WAGONLIT TRAVEL,4000024601,-164.79
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,STAFF EXPENSES / COSTS,School Analysis and Research,CARLSON WAGONLIT TRAVEL,4000024601,-115.17
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000024601,-88.46
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,STAFF EXPENSES / COSTS,Curriculum and Pupil Well Being Unit,CARLSON WAGONLIT TRAVEL,4000024601,-80.48
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,STAFF EXPENSES / COSTS,Commercial Group Shared Services and Children and Young People,CARLSON WAGONLIT TRAVEL,4000024601,-57.49
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,STAFF EXPENSES / COSTS,Press Office Group,CARLSON WAGONLIT TRAVEL,4000024601,-26.57
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,STAFF EXPENSES / COSTS,Children and Families Supporting Delivery Group,CARLSON WAGONLIT TRAVEL,4000024601,4.16
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,STAFF EXPENSES / COSTS,School Standards Group,CARLSON WAGONLIT TRAVEL,4000024601,18.16
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,STAFF EXPENSES / COSTS,Children and Families Early Years Extended Schools and Special Needs,CARLSON WAGONLIT TRAVEL,4000024601,20.21
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,STAFF EXPENSES / COSTS,Curriculum and Pupil Well Being Improving Behaviour and Attendance Unit,CARLSON WAGONLIT TRAVEL,4000024601,21.55
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,STAFF EXPENSES / COSTS,Corporate and Internal Communications Group,CARLSON WAGONLIT TRAVEL,4000024601,27.71
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,STAFF EXPENSES / COSTS,Young People  Directorate Apprenticeships Group,CARLSON WAGONLIT TRAVEL,4000024601,36.05
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,STAFF EXPENSES / COSTS,14 - 19 Reform Qualification Standards and Reform,CARLSON WAGONLIT TRAVEL,4000024601,44.28
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,STAFF EXPENSES / COSTS,School Analysis and Research,CARLSON WAGONLIT TRAVEL,4000024601,44.34
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,STAFF EXPENSES / COSTS,Commercial Group EFM,CARLSON WAGONLIT TRAVEL,4000024601,46.05
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,STAFF EXPENSES / COSTS,School Standards Group,CARLSON WAGONLIT TRAVEL,4000024601,50.25
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000024601,61.44
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,STAFF EXPENSES / COSTS,Young People Quality Standards and Reform Group,CARLSON WAGONLIT TRAVEL,4000024601,67.89
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,STAFF EXPENSES / COSTS,Commercial Group Strategic Functions,CARLSON WAGONLIT TRAVEL,4000024601,73.94
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,STAFF EXPENSES / COSTS,School Resources Group,CARLSON WAGONLIT TRAVEL,4000024601,76.81
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,STAFF EXPENSES / COSTS,Curriculum and Pupil Well Being Curriculum Unit,CARLSON WAGONLIT TRAVEL,4000024601,77.87
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,STAFF EXPENSES / COSTS,People and Change,CARLSON WAGONLIT TRAVEL,4000024601,84.23
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,STAFF EXPENSES / COSTS,School Resources Group,CARLSON WAGONLIT TRAVEL,4000024601,88.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,STAFF EXPENSES / COSTS,Commercial Group Schools and Category Management,CARLSON WAGONLIT TRAVEL,4000024601,92.43
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,STAFF EXPENSES / COSTS,Children and Families Group,CARLSON WAGONLIT TRAVEL,4000024601,93.7
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,STAFF EXPENSES / COSTS,Children and Families Group,CARLSON WAGONLIT TRAVEL,4000024601,97.67
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,STAFF EXPENSES / COSTS,Curriculum and Pupil Well Being Curriculum Unit,CARLSON WAGONLIT TRAVEL,4000024601,99.24
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,STAFF EXPENSES / COSTS,School Formation and Investment Group,CARLSON WAGONLIT TRAVEL,4000024601,104.3
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,STAFF EXPENSES / COSTS,School Standards Group,CARLSON WAGONLIT TRAVEL,4000024601,106.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,STAFF EXPENSES / COSTS,School Formation and Investment Group,CARLSON WAGONLIT TRAVEL,4000024601,111.31
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,STAFF EXPENSES / COSTS,Commercial Group Schools and Category Management,CARLSON WAGONLIT TRAVEL,4000024601,117.25
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,20/05/2010,STAFF EXPENSES / COSTS,Young People  Schools Children and Young People Group,CARLSON WAGONLIT TRAVEL,4000024601,123.54
