Department,Entity,Date,Expense Type,Expense Area,Supplier Name,Transaction Number,  Spend  
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR SUFFOLK (G),1001918647," 85,858.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR SUFFOLK (G),1001918647," 35,893.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR WARWICKSHIRE (G),1001918648," 325,811.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR WARWICKSHIRE (G),1001918648," 1,452,090.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR WARWICKSHIRE (G),1001918648," 2,586,294.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR WARWICKSHIRE (G),1001918648," 73,050.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR WARWICKSHIRE (G),1001918648," 30,651.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,OFFICE OF THE WEST YORKSHIRE POLICE & CRIME COMMISSIONER (G),1001918649," 1,205,590.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,OFFICE OF THE WEST YORKSHIRE POLICE & CRIME COMMISSIONER (G),1001918649," 10,775,905.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,OFFICE OF THE WEST YORKSHIRE POLICE & CRIME COMMISSIONER (G),1001918649," 14,293,902.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,OFFICE OF THE WEST YORKSHIRE POLICE & CRIME COMMISSIONER (G),1001918649," 185,486.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISIONER FOR THAMES VALLEY (G),1001918650," 992,159.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISIONER FOR THAMES VALLEY (G),1001918650," 6,157,532.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISIONER FOR THAMES VALLEY (G),1001918650," 11,768,452.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISIONER FOR THAMES VALLEY (G),1001918650," 281,035.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR CHESHIRE (G),1001918651," 48,794.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR CHESHIRE (G),1001918651," 525,779.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR CHESHIRE (G),1001918651," 3,730,629.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR CHESHIRE (G),1001918651," 5,123,415.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR CHESHIRE (G),1001918651," 113,452.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR CLEVELAND (G),1001918652," 572,352.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR CLEVELAND (G),1001918652," 3,210,983.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR CLEVELAND (G),1001918652," 3,846,026.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR CLEVELAND (G),1001918652," 66,666.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR DERBYSHIRE (G),1001918653," 612,165.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR DERBYSHIRE (G),1001918653," 3,142,611.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR DERBYSHIRE (G),1001918653," 5,176,803.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR DERBYSHIRE (G),1001918653," 112,834.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR DEVON & CORNWALL (G),1001918654," 1,089,093.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR DEVON & CORNWALL (G),1001918654," 5,259,901.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR DEVON & CORNWALL (G),1001918654," 8,560,797.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR DEVON & CORNWALL (G),1001918654," 199,354.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR DYFED POWYS (G),1001918655," 2,670,990.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR DYFED POWYS (G),1001918655," 422,095.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR ESSEX  (G),1001918656," 916,030.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR ESSEX  (G),1001918656," 4,661,035.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR ESSEX  (G),1001918656," 8,565,203.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR ESSEX  (G),1001918656," 177,748.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR GLOUCESTERSHIRE (G),1001918657," 40,578.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR GLOUCESTERSHIRE (G),1001918657," 373,207.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR GLOUCESTERSHIRE (G),1001918657," 1,627,678.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR GLOUCESTERSHIRE (G),1001918657," 2,865,833.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR GLOUCESTERSHIRE (G),1001918657," 93,063.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR GWENT (G),1001918658," 3,532,774.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR HAMPSHIRE (G),1001918659," 868,681.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR HAMPSHIRE (G),1001918659," 5,261,625.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR HAMPSHIRE (G),1001918659," 10,001,027.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR HAMPSHIRE (G),1001918659," 209,995.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR HAMPSHIRE (G),1001918659," 34,000.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR HERTFORDSHIRE (G),1001918660," 56,594.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR HERTFORDSHIRE (G),1001918660," 56,442.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR HERTFORDSHIRE (G),1001918660," 545,275.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR HERTFORDSHIRE (G),1001918660," 3,030,731.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR HERTFORDSHIRE (G),1001918660," 5,949,576.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR HERTFORDSHIRE (G),1001918660," 138,358.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR HERTFORDSHIRE (G),1001918660," 55,695.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LANCASHIRE (THE) (G),1001918661," 926,054.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LANCASHIRE (THE) (G),1001918661," 6,596,244.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LANCASHIRE (THE) (G),1001918661," 8,379,619.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LANCASHIRE (THE) (G),1001918661," 142,841.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LINCOLNSHIRE (THE) (G),1001918662," 481,241.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LINCOLNSHIRE (THE) (G),1001918662," 1,693,729.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LINCOLNSHIRE (THE) (G),1001918662," 3,200,270.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LINCOLNSHIRE (THE) (G),1001918662," 88,222.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR NORTH WALES (G),1001918663," 3,857,465.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR NORTH WALES (G),1001918663," 406,479.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR NORTH YORKSHIRE (G),1001918664," 478,842.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR NORTH YORKSHIRE (G),1001918664," 2,253,387.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR NORTH YORKSHIRE (G),1001918664," 3,473,529.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR NORTH YORKSHIRE (G),1001918664," 127,685.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR NORTH YORKSHIRE (G),1001918664," 51,630.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SOUTH WALES POLICE (G),1001918665," 7,288,551.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SOUTH YORKSHIRE (G),1001918666," 799,270.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SOUTH YORKSHIRE (G),1001918666," 6,455,390.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SOUTH YORKSHIRE (G),1001918666," 8,383,107.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SOUTH YORKSHIRE (G),1001918666," 105,745.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SURREY (G),1001918667," 563,209.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SURREY (G),1001918667," 2,434,853.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SURREY (G),1001918667," 5,180,407.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SURREY (G),1001918667," 205,069.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SUSSEX (THE) (G),1001918668," 844,969.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SUSSEX (THE) (G),1001918668," 4,490,980.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SUSSEX (THE) (G),1001918668," 8,152,372.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SUSSEX (THE) (G),1001918668," 181,293.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SUSSEX (THE) (G),1001918668," 73,873.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR WILTSHIRE (THE) (G),1001918669," 320,166.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR WILTSHIRE (THE) (G),1001918669," 1,723,573.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR WILTSHIRE (THE) (G),1001918669," 3,123,735.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR WILTSHIRE (THE) (G),1001918669," 82,546.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR WILTSHIRE (THE) (G),1001918669," 33,524.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE AND CRIME COMMISSIONER FOR BEDFORDSHIRE (THE) (G),1001918670," 323,866.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE AND CRIME COMMISSIONER FOR BEDFORDSHIRE (THE) (G),1001918670," 1,943,933.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE AND CRIME COMMISSIONER FOR BEDFORDSHIRE (THE) (G),1001918670," 3,361,255.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,POLICE AND CRIME COMMISSIONER FOR BEDFORDSHIRE (THE) (G),1001918670," 62,578.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001918674," 32,426.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001918674," 572,223.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001918674," 8,947,634.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001918674," 9,177,235.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001918674," 75,994.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,WEST MERCIA PCC (G),1001918677," 766,660.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,WEST MERCIA PCC (G),1001918677," 3,615,671.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,WEST MERCIA PCC (G),1001918677," 5,529,029.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,WEST MERCIA PCC (G),1001918677," 164,640.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,WEST MERCIA PCC (G),1001918677," 66,627.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,WEST MIDLANDS OFFICE FOR POLICING & CRIME (G),1001918678," 1,419,533.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,WEST MIDLANDS OFFICE FOR POLICING & CRIME (G),1001918678," 15,023,010.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,WEST MIDLANDS OFFICE FOR POLICING & CRIME (G),1001918678," 20,901,975.00 "
Home Office,Home Office,05/10/2016,Grants,CPG - Crime & Policing Group,WEST MIDLANDS OFFICE FOR POLICING & CRIME (G),1001918678," 165,945.00 "
Home Office,Home Office,06/10/2016,Grants,CPG - Crime & Policing Group,KARMA NIRVANA (G),1001919200," 150,000.00 "
Home Office,Home Office,06/10/2016,Consultancy & Contingent Labour,CPG - Crime & Policing Group,MOTT MACDONALD LTD,1001919379," 67,047.50 "
Home Office,Home Office,06/10/2016,Consultancy & Contingent Labour,CPG - Crime & Policing Group,MOTT MACDONALD LTD,1001919379," 67,047.50 "
Home Office,Home Office,07/10/2016,Defense & Law Enforcement,CPG - Crime & Policing Group,MAYORS OFFICE FOR POLICING AND CRIME (MOPC),1001919938," 35,140.12 "
Home Office,Home Office,10/10/2016,Professional & Admin Services,CPG - Crime & Policing Group,GOVERNMENT ACTUARY'S DEPARTMENT,3000052838," 42,357.42 "
Home Office,Home Office,10/10/2016,"Science, Technical & Research",CPG - Crime & Policing Group,LEONARDO MW LTD,1001920605," 37,250.00 "
Home Office,Home Office,10/10/2016,"Science, Technical & Research",CPG - Crime & Policing Group,LEONARDO MW LTD,1001920605," 34,500.00 "
Home Office,Home Office,11/10/2016,Grants,CPG - Crime & Policing Group,MAYORS OFFICE FOR POLICING AND CRIME (MOPC) (G),1001921106," 1,681,221.00 "
Home Office,Home Office,11/10/2016,Grants,CPG - Crime & Policing Group,MAYORS OFFICE FOR POLICING AND CRIME (MOPC) (G),1001921106," 86,210.52 "
Home Office,Home Office,12/10/2016,Grants,CPG - Crime & Policing Group,GANGMASTERS LICENSING AUTHORITY (G),1001921567," 389,049.00 "
Home Office,Home Office,13/10/2016,Laboratory & Scientific Equipment,CPG - Crime & Policing Group,"KELLOGG, BROWN AND ROOT LTD",1001922286," 41,872.00 "
Home Office,Home Office,13/10/2016,Laboratory & Scientific Equipment,CPG - Crime & Policing Group,"KELLOGG, BROWN AND ROOT LTD",1001922286," 41,872.00 "
Home Office,Home Office,13/10/2016,Laboratory & Scientific Equipment,CPG - Crime & Policing Group,"KELLOGG, BROWN AND ROOT LTD",1001922286," 41,872.00 "
Home Office,Home Office,13/10/2016,Laboratory & Scientific Equipment,CPG - Crime & Policing Group,"KELLOGG, BROWN AND ROOT LTD",1001922286," 41,872.00 "
Home Office,Home Office,13/10/2016,Laboratory & Scientific Equipment,CPG - Crime & Policing Group,"KELLOGG, BROWN AND ROOT LTD",1001922286," 41,872.00 "
Home Office,Home Office,13/10/2016,Laboratory & Scientific Equipment,CPG - Crime & Policing Group,"KELLOGG, BROWN AND ROOT LTD",1001922286," 41,872.00 "
Home Office,Home Office,13/10/2016,Grants,CPG - Crime & Policing Group,WEST MIDLANDS OFFICE FOR POLICING & CRIME (G),1001922034," 27,500.00 "
Home Office,Home Office,14/10/2016,Professional & Admin Services,CPG - Crime & Policing Group,GOVERNMENT ACTUARY'S DEPARTMENT,3000052864," 32,879.88 "
Home Office,Home Office,19/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CPG - Crime & Policing Group,EE LTD,1001924723," 131,369.46 "
Home Office,Home Office,19/10/2016,"Science, Technical & Research",CPG - Crime & Policing Group,LEONARDO MW LTD,1001924763," 81,516.24 "
Home Office,Home Office,19/10/2016,"Science, Technical & Research",CPG - Crime & Policing Group,LEONARDO MW LTD,1001924763," 25,932.08 "
Home Office,Home Office,19/10/2016,"Science, Technical & Research",CPG - Crime & Policing Group,LEONARDO MW LTD,1001924763," 31,232.54 "
Home Office,Home Office,19/10/2016,"Science, Technical & Research",CPG - Crime & Policing Group,LEONARDO MW LTD,1001924763," 27,155.64 "
Home Office,Home Office,19/10/2016,Grants,CPG - Crime & Policing Group,LIMECULTURE COMMUNITY INTEREST (G),1001924937," 37,500.00 "
Home Office,Home Office,19/10/2016,Grants,CPG - Crime & Policing Group,RAPE CRISIS ENGLAND AND WALES (G),1001924978," 73,345.87 "
Home Office,Home Office,19/10/2016,Grants,CPG - Crime & Policing Group,SAFELIVES (G),1001924984," 162,500.00 "
Home Office,Home Office,19/10/2016,"IT, Telecomms Hardware",CPG - Crime & Policing Group,VERIZON UK LTD,1001924861," 38,883.38 "
Home Office,Home Office,20/10/2016,"IT, Telecomms Hardware",CPG - Crime & Policing Group,INFORMED SOLUTIONS LTD,1001925427," 34,454.71 "
Home Office,Home Office,20/10/2016,Laboratory & Scientific Equipment,CPG - Crime & Policing Group,"KELLOGG, BROWN AND ROOT LTD",1001925430," 41,785.73 "
Home Office,Home Office,21/10/2016,"Science, Technical & Research",CPG - Crime & Policing Group,LEONARDO MW LTD,1001926049," 32,490.00 "
Home Office,Home Office,24/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CPG - Crime & Policing Group,AIRWAVE SOLUTIONS LTD,1001926686," 1,263,442.84 "
Home Office,Home Office,24/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CPG - Crime & Policing Group,AIRWAVE SOLUTIONS LTD,1001926686," 324,620.88 "
Home Office,Home Office,24/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CPG - Crime & Policing Group,AIRWAVE SOLUTIONS LTD,1001926686," 245,879.57 "
Home Office,Home Office,24/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CPG - Crime & Policing Group,AIRWAVE SOLUTIONS LTD,1001926686,"-36,061.87 "
Home Office,Home Office,24/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CPG - Crime & Policing Group,AIRWAVE SOLUTIONS LTD,1001926686," 341,132.45 "
Home Office,Home Office,24/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CPG - Crime & Policing Group,AIRWAVE SOLUTIONS LTD,1001926686," 64,260.13 "
Home Office,Home Office,24/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CPG - Crime & Policing Group,AIRWAVE SOLUTIONS LTD,1001926686," 171,923.50 "
Home Office,Home Office,24/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CPG - Crime & Policing Group,AIRWAVE SOLUTIONS LTD,1001926686," 39,212.30 "
Home Office,Home Office,24/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CPG - Crime & Policing Group,AIRWAVE SOLUTIONS LTD,1001926686," 28,071.53 "
Home Office,Home Office,24/10/2016,Grants,CPG - Crime & Policing Group,GALOP (G),1001926508," 59,849.59 "
Home Office,Home Office,24/10/2016,Grants,CPG - Crime & Policing Group,SURVIVORS TRUST (THE) (G),1001926546," 36,886.00 "
Home Office,Home Office,25/10/2016,"IT, Telecomms. IT Run Costs & Other Costs",CPG - Crime & Policing Group,AIRWAVE SOLUTIONS LTD,1001927279," 134,020.28 "
Home Office,Home Office,26/10/2016,Education & Training Services,CPG - Crime & Policing Group,CAPITA BUSINESS SERVICES LTD,1001927778," 220,484.84 "
Home Office,Home Office,27/10/2016,Professional & Admin Services,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR ESSEX,1001928312," 28,418.78 "
Home Office,Home Office,28/10/2016,Grants,CPG - Crime & Policing Group,AVON FIRE & RESCUE SERVICE (G),1001928603," 35,858.00 "
Home Office,Home Office,28/10/2016,Defense & Law Enforcement,CPG - Crime & Policing Group,BRITISH TRANSPORT POLICE,1001928824," 156,905.00 "
Home Office,Home Office,28/10/2016,Grants,CPG - Crime & Policing Group,CORNWALL COUNTY COUNCIL 1 (G),1001928611," 38,920.00 "
Home Office,Home Office,28/10/2016,Grants,CPG - Crime & Policing Group,COUNTY DURHAM & DURHAM FIRE AND RESCUE SERVICE (G),1001928612," 25,502.00 "
Home Office,Home Office,28/10/2016,Grants,CPG - Crime & Policing Group,DEVON & SOMERSET FIRE & RESCUE SERVICE (G),1001928615," 74,085.00 "
Home Office,Home Office,28/10/2016,Grants,CPG - Crime & Policing Group,DORSET & WILTSHIRE FIRE & RESCUE AUTHORITY (G),1001928616," 44,204.00 "
Home Office,Home Office,28/10/2016,Grants,CPG - Crime & Policing Group,ESSEX COUNTY FIRE AND RESCUE (G),1001928618," 49,724.00 "
Home Office,Home Office,28/10/2016,Grants,CPG - Crime & Policing Group,GREATER LONDON AUTHORITY (G),1001928621," 80,815.00 "
Home Office,Home Office,28/10/2016,Grants,CPG - Crime & Policing Group,HAMPSHIRE FIRE & RESCUE SERVICE (G),1001928623," 26,728.00 "
Home Office,Home Office,28/10/2016,Grants,CPG - Crime & Policing Group,HEREFORD AND WORCESTER FIRE & RESCUE SERVICE (G),1001928624," 25,928.00 "
Home Office,Home Office,28/10/2016,Grants,CPG - Crime & Policing Group,KENT AND MEDWAY TOWNS FIRE AUTHORITY (G),1001928629," 42,549.00 "
Home Office,Home Office,28/10/2016,Grants,CPG - Crime & Policing Group,LEICESTERSHIRE FIRE & RESCUE SERVICE (G),1001928632," 26,439.00 "
Home Office,Home Office,28/10/2016,"IT, Telecomms Managed Service",CPG - Crime & Policing Group,LEONARDO MW LTD,1001928930," 130,540.60 "
Home Office,Home Office,28/10/2016,Grants,CPG - Crime & Policing Group,LINCOLNSHIRE COUNTY COUNCIL 1 (G),1001928633," 30,340.00 "
Home Office,Home Office,28/10/2016,Grants,CPG - Crime & Policing Group,NOTTINGHAMSHIRE FIRE AND RESCUE SERVICE (G),1001928642," 28,409.00 "
Home Office,Home Office,28/10/2016,Grants,CPG - Crime & Policing Group,ROYAL BERKSHIRE FIRE & RESCUE SERVICE (G),1001928664," 27,549.00 "
Home Office,Home Office,28/10/2016,Grants,CPG - Crime & Policing Group,SURREY COUNTY COUNCIL 1 (G),1001928670," 30,766.00 "
Home Office,Home Office,28/10/2016,Grants,CPG - Crime & Policing Group,WEST SUSSEX COUNTY COUNCIL (G),1001928677," 31,594.00 "
Home Office,Home Office,28/10/2016,Grants,CPG - Crime & Policing Group,WEST YORKSHIRE FIRE AND RESCUE AUTHORITY (G),1001928678," 38,963.00 "
Home Office,Home Office,03/10/2016,"IT, Telecomms Managed Service",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001917636," 29,604.34 "
