Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Other Travel,Finance & Commercial Group - Finance Group,"Personal Expense, Name Witheld",44268,9.64,F&C Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Subsistence UK,Finance & Commercial Group - Finance Group,"Personal Expense, Name Witheld",44268,5.00,F&C Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Subsistence UK,Finance & Commercial Group - Finance Group,"Personal Expense, Name Witheld",44268,15.00,F&C Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Other Travel,Knowledge & Innovation Group - Higher Education,"Personal Expense, Name Witheld",44269,1.72,K&I Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Other Travel,Knowledge & Innovation Group - Higher Education,"Personal Expense, Name Witheld",44269,43.00,K&I Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Subsistence UK,Knowledge & Innovation Group - Higher Education,"Personal Expense, Name Witheld",44269,6.30,K&I Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Mileage Allowance UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",44270,171.90,Legal Services Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",44270,3.78,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",44270,6.00,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",44270,8.90,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Rail Travel UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",44270,5.80,Legal Services Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Subsistence UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",44270,14.09,Legal Services Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Mileage Allowance UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",44271,133.65,Legal Services Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",44271,6.40,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",44271,19.40,Legal Services Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Taxi Services UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",44271,11.00,Legal Services Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Other Travel,Enterprise & Skills Group - Better Regulation Executive (BRE),"Personal Expense, Name Witheld",44272,4.95,E&S Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Mileage Allowance UK,Business & Local Growth - BIS Local,"Personal Expense, Name Witheld",44273,511.95,BLG Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Hotel & Accommodation UK,Shareholder Executive - Corporate Finance Practice,"Personal Expense, Name Witheld",44274,95.00,ShEx Devolved Admin-Hotel & Accommodation UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Other Travel,Shareholder Executive - Corporate Finance Practice,"Personal Expense, Name Witheld",44274,5.00,ShEx Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Other Travel,Shareholder Executive - Corporate Finance Practice,"Personal Expense, Name Witheld",44274,17.60,ShEx Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Rail Travel UK,Shareholder Executive - Corporate Finance Practice,"Personal Expense, Name Witheld",44274,8.00,ShEx Devolved Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Taxi Services UK,Shareholder Executive - Corporate Finance Practice,"Personal Expense, Name Witheld",44274,10.00,ShEx Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Other Travel,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",44275,6.46,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Rail Travel UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",44275,70.50,BLG Devolved Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Taxi Services UK,Business & Local Growth - Regional Growth,"Personal Expense, Name Witheld",44275,15.60,BLG Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Hotel & Accommodation Overseas,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",44276,301.32,E&M Devolved Admin-Hotel & Accommodation Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Other Travel,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",44276,2.20,E&M Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Subsistence Overseas,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",44276,2.20,E&M Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Subsistence Overseas,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",44276,4.37,E&M Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Subsistence Overseas,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",44276,7.21,E&M Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Subsistence Overseas,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",44276,20.00,E&M Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Subsistence Overseas,Economics & Markets - International Trade & Export Control,"Personal Expense, Name Witheld",44276,24.53,E&M Devolved Admin-Subsistence Overseas,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Mileage Allowance UK,Business & Local Growth - BIS Local,"Personal Expense, Name Witheld",44277,385.65,BLG Devolved Admin-Mileage Allowance UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Other Travel,Business & Local Growth - BIS Local,"Personal Expense, Name Witheld",44277,3.50,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Hire of Agency Staff,Finance & Commercial Group - Finance Group,CAPITA BUSINESS SERVICES LTD,44296,2647.62,F&C Devolved Admin-Hire of Agency Staff,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Due Diligence Costs,Enterprise & Skills Group - Enterprise Directorate,COMPANIES HOUSE,44299,3.99,Enterprise Directorate Priority Projects-Due Diligence Costs,CF14 3UZ,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Criminal Law and Prosecution Work,Legal Services - Legal Services,HM LAND REGISTRY,44300,9.00,Prosecution Agents-Criminal Law and Prosecution Work,PL6 5HY,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/06/2014,Advertising,People & Strategy - Communications Directorate,M4C (A DIVISION OF GROUPM UK LTD),44301,30.91,Corporate Presentation-Advertising,WC1R 4HQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/06/2014,Advertising,People & Strategy - Communications Directorate,M4C (A DIVISION OF GROUPM UK LTD),44301,68.39,Corporate Presentation-Advertising,WC1R 4HQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/06/2014,Advertising,People & Strategy - Communications Directorate,M4C (A DIVISION OF GROUPM UK LTD),44301,99302.04,Corporate Presentation-Advertising,WC1R 4HQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Current Grants To Overseas Bodies,Economics & Markets - Consumer and Competition Policy,THE CONSUMER COUNCIL FOR NORTHERN IRELAND (THE CONSUMER COUNCIL),44302,32112.00,Consumer Futures DEL-Current Grants To Overseas Bodies,BT4 1NY,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Current Grants To Private Sector - NPISH,Economics & Markets - Consumer and Competition Policy,THE CONSUMER COUNCIL FOR NORTHERN IRELAND (THE CONSUMER COUNCIL),44302,35000.00,Consumer Landscape/Collective Purchasing Prize-Current Grants To Private Sector - NPISH,BT4 1NY,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/06/2014,ICT Business Specific Application Services,Shareholder Executive - ED SME Finance Policy,NEW BAMBOO WEB DEVELOPMENT LTD,44303,22500.00,Central Functions-ICT Business Specific Application Services,WC1A 9PN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/06/2014,ICT Business Specific Application Services,Shareholder Executive - ED SME Finance Policy,NEW BAMBOO WEB DEVELOPMENT LTD,44304,13500.00,Central Functions-ICT Business Specific Application Services,WC1A 9PN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Current Grants To Private Sector - NPISH,Enterprise & Skills Group - Enterprise Directorate,GROWTH VOUCHERS (UKSBS NEWPORT USE ONLY),44330,28411.00,Growth Vouchers-Current Grants To Private Sector - NPISH,SW1H 0ET,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/06/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - Research Base,ROYAL ACADEMY OF ENGINEERING RAE,44335,1557500.00,Royal Academy Of Engineering-Current Grants To Private Sector - NPISH,SW1Y 5DG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/06/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - Research Base,THE BRITISH ACADEMY,44337,1827250.00,British Academy-Current Grants To Private Sector - NPISH,SW1Y 5AH,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/06/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - Research Base,THE ROYAL SOCIETY,44339,10000000.00,Royal Society-Current Grants To Private Sector - NPISH,SW1Y 5AG,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Consultancy Expenditure,Knowledge & Innovation Group - International Knowledge and Innovation,NOEL GAY ARTISTS,44365,1000.00,U.S. - International Scholarships - Fulbright and Others-Consultancy Expenditure,SE26 4HJ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Hire of Agency Staff,Finance & Commercial Group - Finance Group,CAPITA BUSINESS SERVICES LTD,44371,1006.78,F&C Devolved Admin-Hire of Agency Staff,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Courier Services,Finance & Commercial Group - Information and Technology Directorate,TNT UK LTD,44382,937.26,F&C Devolved Admin-Courier Services,BL8 9AR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Courier Services,Finance & Commercial Group - Information and Technology Directorate,TNT INTERNATIONAL UK,44383,579.18,F&C Devolved Admin-Courier Services,BL0 9GR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Research and Development Expenditure,Government Office for Science -  Government Office for Science,THE BUSINESS OF CITIES LTD,44392,1875.00,Foresight: Cities-Research and Development Expenditure,N14 7DG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/06/2014,Printing,Knowledge & Innovation Group - International Knowledge and Innovation,OXFORD DESIGN & PHOTOGRAPHIC LTD,44395,100.00,U.S. - International Scholarships - Fulbright and Others-Printing,OX33 1AG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Courier Services,Ministerial and Parliamentary Support -  Ministerial and Parliamentary Support Team,ROYAL MAIL GROUP LTD T/A ROYAL MAIL,44398,35.00,MPST Devolved Admin-Courier Services,BL4 9XX,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/06/2014,Org  Change Managt Consultcy,Shareholder Executive - ED SME Finance Policy,KPMG LLP,44400,29779.20,ShEx Devolved Admin-Org  Change Managt Consultcy,WD17 1DE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Publications,Business & Local Growth - Advanced Manufacturing Services,JONES YARRELL LEADENHALL,44402,46.64,E&S Devolved Admin-Publications,E3 3JG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Recoveries Account - Other payables,Corporate Payments,THE TREASURY SOLICITORS DEPARTMENT,44403,96.96,Default-Recoveries Account - Other payables,SW1H 9JS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Hire of Agency Staff,Finance & Commercial Group - Finance Group,CAPITA BUSINESS SERVICES LTD,44404,-2672.45,F&C Devolved Admin-Hire of Agency Staff,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/06/2014,Hire of Agency Staff,Finance & Commercial Group - Finance Group,CAPITA BUSINESS SERVICES LTD,44404,5344.90,F&C Devolved Admin-Hire of Agency Staff,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/06/2014,Contributions,"Business & Local Growth - Energy, Chemicals and Agri-Tech",Department of Energy & Climate Change,44408,51277.60,Sponsorship GET-Contributions,YO1 7PX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/06/2014,Telecoms Equipment,Finance & Commercial Group - Information and Technology Directorate,BRITISH TELECOMMUNICATIONS plc (BT),44409,-34.72,F&C Devolved Admin-Telecoms Equipment,DH98 1BT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/06/2014,Copyright Fees,Enterprise & Skills Group - Enterprise Directorate,MINISTRY OF DEFENCE,44446,220.00,Tech City UK-Copyright Fees,L2 3YL,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/06/2014,Copyright Fees,Enterprise & Skills Group - Enterprise Directorate,MINISTRY OF DEFENCE,44446,220.00,Tech City UK-Copyright Fees,L2 3YL,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/06/2014,Rail Travel UK,Government Office for Science -  Government Office for Science,"Personal Expense, Name Witheld",44468,71.60,E&M Devolved Admin-Rail Travel UK,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/06/2014,Subsistence UK,Government Office for Science -  Government Office for Science,"Personal Expense, Name Witheld",44468,52.66,E&M Devolved Admin-Subsistence UK,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/06/2014,Subsistence Overseas,People & Strategy - Human Resources,FOREIGN AND COMMONWEALTH OFFICE (FCO),44470,123.03,P&S Non Devolved Admin-Subsistence Overseas,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/06/2014,Subsistence Overseas,People & Strategy - Human Resources,FOREIGN AND COMMONWEALTH OFFICE (FCO),44472,1062.68,P&S Non Devolved Admin-Subsistence Overseas,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/06/2014,Air Travel UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",44475,4.00,E&M Devolved Admin-Air Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/06/2014,Taxi Services UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",44475,37.15,E&M Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/06/2014,Subsistence Overseas,People & Strategy - Human Resources,FOREIGN AND COMMONWEALTH OFFICE (FCO),44476,490.52,P&S Non Devolved Admin-Subsistence Overseas,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/06/2014,Subsistence Overseas,People & Strategy - Human Resources,FOREIGN AND COMMONWEALTH OFFICE (FCO),44477,490.52,P&S Non Devolved Admin-Subsistence Overseas,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/06/2014,Mileage Allowance UK,Business & Local Growth - Office for Life Sciences,"Personal Expense, Name Witheld",44478,72.40,E&M Devolved Admin-Mileage Allowance UK,LE12 5RD,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/06/2014,Rail Travel UK,Business & Local Growth - Office for Life Sciences,"Personal Expense, Name Witheld",44478,207.70,E&M Devolved Admin-Rail Travel UK,LE12 5RD,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/06/2014,Subsistence UK,Business & Local Growth - Office for Life Sciences,"Personal Expense, Name Witheld",44478,28.12,E&M Devolved Admin-Subsistence UK,LE12 5RD,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/06/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),44483,1931.68,U.S. - International Scholarships - Fulbright and Others-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/06/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),44484,38.84,U.S. - International Scholarships - Fulbright and Others-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/06/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),44485,650.29,U.S. - International Scholarships - Fulbright and Others-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/06/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),44486,2412.01,U.S. - International Scholarships - Fulbright and Others-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/06/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),44487,1481.90,Science and Innovation Network (GPF and Conference)-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/06/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),44488,1586.50,Science and Innovation Network (GPF and Conference)-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/06/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),44489,4.53,Science and Innovation Network (GPF and Conference)-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/06/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),44490,4.68,Science and Innovation Network (GPF and Conference)-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/06/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),44491,14.56,Science and Innovation Network (GPF and Conference)-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/06/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),44492,975.80,Science and Innovation Network (GPF and Conference)-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/06/2014,Other Travel,Knowledge & Innovation Group - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),44493,215.30,Science and Innovation Network (GPF and Conference)-Other Travel,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/06/2014,Other Travel,Knowledge & Innovation Group - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),44494,138.75,Science and Innovation Network (GPF and Conference)-Other Travel,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/06/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),44495,1500.00,Science and Innovation Network (GPF and Conference)-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",30/06/2014,Travel Booking,Knowledge & Innovation Group - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),44495,203.05,Science and Innovation Network (GPF and Conference)-Travel Booking,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/06/2014,Utilisation of Provisions - Purchase of Goods & Services - Other,Finance & Commercial Group - Finance Group,VIKTOR KRAMER,44499,0.20,Enemy Property: Payments To Assessors-Utilisation of Provisions - Purchase of Goods & Services - Other,5235,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/06/2014,Utilisation of Provisions - Purchase of Goods & Services - Other,Finance & Commercial Group - Finance Group,VIKTOR KRAMER,44499,61483.32,Enemy Property: Payments To Assessors-Utilisation of Provisions - Purchase of Goods & Services - Other,5235,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/06/2014,Utilisation of Provisions - Purchase of Goods & Services - Other,Finance & Commercial Group - Finance Group,ARYE REISSER,44500,27553.28,Enemy Property: Payments To Assessors-Utilisation of Provisions - Purchase of Goods & Services - Other,76464,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/06/2014,Utilisation of Provisions - Purchase of Goods & Services - Other,Finance & Commercial Group - Finance Group,ARTHUR D HARVERD,44501,1785.00,Enemy Property: Payments To Assessors-Utilisation of Provisions - Purchase of Goods & Services - Other,E1 8NN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/06/2014,Utilisation of Provisions - Purchase of Goods & Services - Other,Finance & Commercial Group - Finance Group,MICHAEL POSEN,44503,356.00,Enemy Property: Payments To Assessors-Utilisation of Provisions - Purchase of Goods & Services - Other,NW11 8AE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/06/2014,Utilisation of Provisions - Purchase of Goods & Services - Other,Finance & Commercial Group - Finance Group,ANGELA LANDAU,44504,356.00,Enemy Property: Payments To Assessors-Utilisation of Provisions - Purchase of Goods & Services - Other,NW11 6NH,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/06/2014,Utilisation of Provisions - Purchase of Goods & Services - Other,Finance & Commercial Group - Finance Group,CHARLES BARRINGTON,44505,356.00,Enemy Property: Payments To Assessors-Utilisation of Provisions - Purchase of Goods & Services - Other,IP13 6NW,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/06/2014,Utilisation of Provisions - Purchase of Goods & Services - Other,Finance & Commercial Group - Finance Group,SALLY FRIEND,44506,356.00,Enemy Property: Payments To Assessors-Utilisation of Provisions - Purchase of Goods & Services - Other,NW3 6QA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/06/2014,Other Travel,"Business & Local Growth - Energy, Chemicals and Agri-Tech","Personal Expense, Name Witheld",44507,10.70,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/06/2014,Taxi Services UK,"Business & Local Growth - Energy, Chemicals and Agri-Tech","Personal Expense, Name Witheld",44507,19.00,BLG Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/06/2014,Other Travel,Business & Local Growth - BIS Local,"Personal Expense, Name Witheld",44508,8.90,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/06/2014,Other Travel,Business & Local Growth - BIS Local,"Personal Expense, Name Witheld",44508,11.25,BLG Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/06/2014,Rail Travel UK,Business & Local Growth - BIS Local,"Personal Expense, Name Witheld",44508,118.20,BLG Devolved Admin-Rail Travel UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/06/2014,Taxi Services UK,Business & Local Growth - BIS Local,"Personal Expense, Name Witheld",44508,6.40,BLG Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
