Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department for Education,DEPARTMENT FOR EDUCATION,03/05/2011,STAFF EXPENSES / COSTS,Academies Delivery Group,EXPOTEL HOTEL RESERVATIONS LTD,4000053103,69.31
Department for Education,DEPARTMENT FOR EDUCATION,03/05/2011,STAFF EXPENSES / COSTS,Free School Group,EXPOTEL HOTEL RESERVATIONS LTD,4000053103,73.96
Department for Education,DEPARTMENT FOR EDUCATION,03/05/2011,STAFF EXPENSES / COSTS,Free School Group,EXPOTEL HOTEL RESERVATIONS LTD,4000053103,357.87
Department for Education,DEPARTMENT FOR EDUCATION,03/05/2011,STAFF EXPENSES / COSTS,Academies Delivery Group,EXPOTEL HOTEL RESERVATIONS LTD,4000053103,96.14
Department for Education,DEPARTMENT FOR EDUCATION,03/05/2011,STAFF EXPENSES / COSTS,Private Office,EXPOTEL HOTEL RESERVATIONS LTD,4000053103,366.29
Department for Education,DEPARTMENT FOR EDUCATION,03/05/2011,STAFF EXPENSES / COSTS,Internal Audit,EXPOTEL HOTEL RESERVATIONS LTD,4000053103,7390.76
Department for Education,DEPARTMENT FOR EDUCATION,03/05/2011,STAFF EXPENSES / COSTS,Corporate and Internal Communications Group,EXPOTEL HOTEL RESERVATIONS LTD,4000053103,301.62
Department for Education,DEPARTMENT FOR EDUCATION,03/05/2011,STAFF EXPENSES / COSTS,Corporate and Internal Communications Group,EXPOTEL HOTEL RESERVATIONS LTD,4000053103,438.8
Department for Education,DEPARTMENT FOR EDUCATION,03/05/2011,STAFF EXPENSES / COSTS,Customer Contact and Business Development Group,EXPOTEL HOTEL RESERVATIONS LTD,4000053103,254.88
Department for Education,DEPARTMENT FOR EDUCATION,03/05/2011,STAFF EXPENSES / COSTS,Customer Contact and Business Development Group,EXPOTEL HOTEL RESERVATIONS LTD,4000053103,304.8
Department for Education,DEPARTMENT FOR EDUCATION,03/05/2011,CURRENT GRANTS,Children Young People and Families Group,INTERFACE ASSOCIATES UK LTD,4000053109,139052
Department for Education,DEPARTMENT FOR EDUCATION,03/05/2011,PROFESSIONAL FEES,Curriculum and Behaviour Group,THE OPEN UNIVERSITY,4000053123,48176
Department for Education,DEPARTMENT FOR EDUCATION,04/05/2011,CONTRACT PROGRAMME EXPENDITURE,Academies Delivery Group,APPLEYARDS LTD,4000053148,53948.4
Department for Education,DEPARTMENT FOR EDUCATION,04/05/2011,CAPITAL LICENCES & INTANGIBLES,Chief Information Officer Group,ATKINS MANTIX LTD,4000053149,107762.18
Department for Education,DEPARTMENT FOR EDUCATION,04/05/2011,CURRENT GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,BOOK TRUST,4000053153,659707
Department for Education,DEPARTMENT FOR EDUCATION,04/05/2011,CONTRACT PROGRAMME EXPENDITURE,Academies Delivery Group,CAMBRIDGE EDUCATION HEAD OFFICE,4000053156,31963.14
Department for Education,DEPARTMENT FOR EDUCATION,04/05/2011,CONTRACT PROGRAMME EXPENDITURE,Young People Workforce Group,CAPITA BUSINESS SERVICES LTD,4000053157,655961.6
Department for Education,DEPARTMENT FOR EDUCATION,04/05/2011,CONTRACT PROGRAMME EXPENDITURE,Academies Delivery Group,PKF UK LIMITED,4000053167,28687.2
Department for Education,DEPARTMENT FOR EDUCATION,04/05/2011,CONTRACT PROGRAMME EXPENDITURE,School Standards Group,RECRUITMENT & EMPLOYMENT CONFEDERATION,4000053169,51176
Department for Education,DEPARTMENT FOR EDUCATION,04/05/2011,CONTRACT PROGRAMME EXPENDITURE,Education Strategy and Improvement Group,RESEARCH MACHINES PLC,4000053171,1575
Department for Education,DEPARTMENT FOR EDUCATION,04/05/2011,CONTRACT PROGRAMME EXPENDITURE,School Standards Group,RESEARCH MACHINES PLC,4000053171,52846.7
Department for Education,DEPARTMENT FOR EDUCATION,04/05/2011,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Supporting Delivery Group,SPRINGBOARD,4000053174,87927.6
Department for Education,DEPARTMENT FOR EDUCATION,04/05/2011,PROFESSIONAL FEES,Education Strategy and Improvement Group,UNIVERSITY OF WOLVERHAMPTON,4000053177,190859.87
Department for Education,DEPARTMENT FOR EDUCATION,05/05/2011,CURRENT GRANTS,Academies Delivery Group,BARR BEACON LANGUAGE COLLEGE,4000053201,25000
Department for Education,DEPARTMENT FOR EDUCATION,05/05/2011,CURRENT GRANTS,Academies Delivery Group,CHURCH ACADEMY SERVICES LTD,4000053204,25648.4
Department for Education,DEPARTMENT FOR EDUCATION,05/05/2011,RESEARCH & DEVELOPMENT COSTS,Children Young People and Families Early Years Extended Schools and Special Needs,COUNCIL FOR DISABLED,4000053205,258794.1
Department for Education,DEPARTMENT FOR EDUCATION,05/05/2011,CURRENT GRANTS,Academies Delivery Group,FINHAM PARK SCHOOL,4000053208,25000
Department for Education,DEPARTMENT FOR EDUCATION,05/05/2011,CAPITAL GRANTS,School Resources Group,HAMPSHIRE C C,4000053209,145000
Department for Education,DEPARTMENT FOR EDUCATION,05/05/2011,CAPITAL GRANTS,School Resources Group,HEREFORD STEINER ACADEMY,4000053210,151866.95
Department for Education,DEPARTMENT FOR EDUCATION,05/05/2011,CURRENT GRANTS,Academies Delivery Group,HIGHCLIFFE SCHOOL,4000053212,25000
Department for Education,DEPARTMENT FOR EDUCATION,05/05/2011,CURRENT GRANTS,Academies Delivery Group,PALACE FIELDS PRIMARY ACADEMY,4000053219,25000
Department for Education,DEPARTMENT FOR EDUCATION,05/05/2011,MANAGEMENT CONSULTANCY,Academies Delivery Group,PLACE GROUP LIMITED,4000053220,0
Department for Education,DEPARTMENT FOR EDUCATION,05/05/2011,CONTRACT PROGRAMME EXPENDITURE,Academies Delivery Group,PLACE GROUP LIMITED,4000053220,29339.1
Department for Education,DEPARTMENT FOR EDUCATION,05/05/2011,CURRENT GRANTS,Academies Delivery Group,RIBSTON HALL HIGH SCHOOL,4000053221,25000
Department for Education,DEPARTMENT FOR EDUCATION,05/05/2011,CURRENT GRANTS,Academies Delivery Group,RINGMER COMMUNITY COLLEGE,4000053222,25000
Department for Education,DEPARTMENT FOR EDUCATION,05/05/2011,CURRENT GRANTS,Academies Policy and Schools Organisation Group,SCHOOL GOVERNORS ONE STOP SHOP,4000053223,178867
Department for Education,DEPARTMENT FOR EDUCATION,05/05/2011,CURRENT GRANTS,Academies Delivery Group,ST AUGUSTINE ACADEMY MAIDSTONE,4000053224,151461.12
Department for Education,DEPARTMENT FOR EDUCATION,05/05/2011,CAPITAL GRANTS,School Resources Group,THE ST MATTHEWS ACADEMY CAPITAL,4000053226,122004
Department for Education,DEPARTMENT FOR EDUCATION,05/05/2011,RESEARCH & DEVELOPMENT COSTS,Young People Workforce Group,THE UNIVERSITY OF WARWICK,4000053227,77409
Department for Education,DEPARTMENT FOR EDUCATION,05/05/2011,CONTRACT PROGRAMME EXPENDITURE,Young People Workforce Group,UNIVERSITY OF CENTRAL LANCASHIRE,4000053231,88385.63
Department for Education,DEPARTMENT FOR EDUCATION,06/05/2011,CAPITAL GRANTS,School Resources Group,BACONS COLLEGE,4000053247,31968.6
Department for Education,DEPARTMENT FOR EDUCATION,06/05/2011,CONTRACT PROGRAMME EXPENDITURE,Academies Delivery Group,CAMBRIDGE EDUCATION HEAD OFFICE,4000053249,49401.74
Department for Education,DEPARTMENT FOR EDUCATION,06/05/2011,CONTRACT PROGRAMME EXPENDITURE,Academies Policy and Schools Organisation Group,COI CENTRAL OFFICE OF INFORMATION,4000053251,13441.34
Department for Education,DEPARTMENT FOR EDUCATION,06/05/2011,COMMUNICATIONS & PUBLICITY,Supporting Children and Young People Group 2,COI CENTRAL OFFICE OF INFORMATION,4000053251,19672.45
Department for Education,DEPARTMENT FOR EDUCATION,06/05/2011,MISCELLANEOUS EXPENDITURE,Post 16 YPLA Resources Group,GOVERNMENT ACTUARYS DEPARTMENT GAD,4000053261,3698.16
Department for Education,DEPARTMENT FOR EDUCATION,06/05/2011,IS/IT,Children Young People and Families Improving Information Sharing and Management Group,LOGICA UK LTD,4000053270,184744.72
Department for Education,DEPARTMENT FOR EDUCATION,06/05/2011,MISCELLANEOUS EXPENDITURE,Chief Information Officer Group EFM,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,4000053271,8600.24
Department for Education,DEPARTMENT FOR EDUCATION,06/05/2011,FACILITIES OTHER,Chief Information Officer Group EFM,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,4000053271,6200.88
Department for Education,DEPARTMENT FOR EDUCATION,06/05/2011,MISCELLANEOUS EXPENDITURE,Chief Information Officer Group EFM,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,4000053271,8854.8
Department for Education,DEPARTMENT FOR EDUCATION,06/05/2011,FACILITIES OTHER,Chief Information Officer Group EFM,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,4000053271,13907
Department for Education,DEPARTMENT FOR EDUCATION,06/05/2011,OTHER PROGRAMME EXPENSES,Supporting Children and Young People Group 2,NATIONAL YOUTH AGENCY,4000053272,163443.3
Department for Education,DEPARTMENT FOR EDUCATION,06/05/2011,MANAGEMENT CONSULTANCY,Chief Information Officer Group,PA CONSULTING GROUP,4000053275,180000
Department for Education,DEPARTMENT FOR EDUCATION,06/05/2011,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Group,PARENT INNOVATION CONSORTIUM,4000053276,40701.6
Department for Education,DEPARTMENT FOR EDUCATION,06/05/2011,CURRENT GRANTS,Academies Delivery Group,STAUNTON & CORSE CE SCHOOL,4000053281,25000
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Children Young People and Families Group,CARLSON WAGONLIT TRAVEL,4000053312,339.82
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Children Young People and Families Group,CARLSON WAGONLIT TRAVEL,4000053312,299.07
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Children Young People and Families Supporting Delivery Group,CARLSON WAGONLIT TRAVEL,4000053312,1322.49
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Children Young People and Families Supporting Delivery Group,CARLSON WAGONLIT TRAVEL,4000053312,469.86
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Children Young People and Families Supporting Delivery Group,CARLSON WAGONLIT TRAVEL,4000053312,691.11
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Supporting Children and Young People Group 1,CARLSON WAGONLIT TRAVEL,4000053312,54.18
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Supporting Children and Young People Group 1,CARLSON WAGONLIT TRAVEL,4000053312,158.86
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Supporting Children and Young People Group 1,CARLSON WAGONLIT TRAVEL,4000053312,252.68
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Supporting Children and Young People Group 1,CARLSON WAGONLIT TRAVEL,4000053312,1863.88
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Children Young People and Families Safeguarding Group,CARLSON WAGONLIT TRAVEL,4000053312,391.34
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Children Young People and Families Early Years Extended Schools and Special Needs,CARLSON WAGONLIT TRAVEL,4000053312,-62.7
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Children Young People and Families Early Years Extended Schools and Special Needs,CARLSON WAGONLIT TRAVEL,4000053312,235.31
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Children Young People and Families Early Years Extended Schools and Special Needs,CARLSON WAGONLIT TRAVEL,4000053312,25.9
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Children Young People and Families Early Years Extended Schools and Special Needs,CARLSON WAGONLIT TRAVEL,4000053312,57.16
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Children Young People and Families Group,CARLSON WAGONLIT TRAVEL,4000053312,1330.22
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000053312,854.02
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000053312,17.71
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000053312,49.27
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000053312,688.24
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000053312,769.29
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000053312,100.01
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000053312,118.08
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000053312,1039.26
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000053312,43.85
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000053312,930.1
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000053312,46.07
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Commercial Group Strategic Functions,CARLSON WAGONLIT TRAVEL,4000053312,272.73
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Finance Group Strategic Functions,CARLSON WAGONLIT TRAVEL,4000053312,95.49
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Finance Group Shared Services Schools and Category Management,CARLSON WAGONLIT TRAVEL,4000053312,218.66
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Finance Group Shared Services Schools and Category Management,CARLSON WAGONLIT TRAVEL,4000053312,68.51
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Finance Group Shared Services and Children and Young People,CARLSON WAGONLIT TRAVEL,4000053312,200.05
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Chief Information Officer Group EFM,CARLSON WAGONLIT TRAVEL,4000053312,906.38
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Finance Group Shared Services Schools and Category Management,CARLSON WAGONLIT TRAVEL,4000053312,27.26
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Finance Group Shared Services Schools and Category Management,CARLSON WAGONLIT TRAVEL,4000053312,350.18
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Finance Group Shared Services Schools and Category Management,CARLSON WAGONLIT TRAVEL,4000053312,455.11
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Finance Group Shared Services and Children and Young People,CARLSON WAGONLIT TRAVEL,4000053312,130.91
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Finance Group Shared Services and Children and Young People,CARLSON WAGONLIT TRAVEL,4000053312,48.02
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Finance Group Shared Services and Children and Young People,CARLSON WAGONLIT TRAVEL,4000053312,106.96
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Finance Group Shared Services and Children and Young People,CARLSON WAGONLIT TRAVEL,4000053312,611.23
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,"Strategic Analysis, Research and Policy Impact Group",CARLSON WAGONLIT TRAVEL,4000053312,-70.21
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,"Strategic Analysis, Research and Policy Impact Group",CARLSON WAGONLIT TRAVEL,4000053312,92.17
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,"Strategic Analysis, Research and Policy Impact Group",CARLSON WAGONLIT TRAVEL,4000053312,335.81
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,"Strategic Analysis, Research and Policy Impact Group",CARLSON WAGONLIT TRAVEL,4000053312,157.34
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,"Strategic Analysis, Research and Policy Impact Group",CARLSON WAGONLIT TRAVEL,4000053312,576.67
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,"Strategic Analysis, Research and Policy Impact Group",CARLSON WAGONLIT TRAVEL,4000053312,65
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,"Strategic Analysis, Research and Policy Impact Group",CARLSON WAGONLIT TRAVEL,4000053312,122.66
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,"Strategic Analysis, Research and Policy Impact Group",CARLSON WAGONLIT TRAVEL,4000053312,124.42
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Corporate Services Strategy and Performance,CARLSON WAGONLIT TRAVEL,4000053312,298.94
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Corporate Services Director General,CARLSON WAGONLIT TRAVEL,4000053312,219.53
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Corporate Services Director General,CARLSON WAGONLIT TRAVEL,4000053312,169.05
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Corporate Services Director General,CARLSON WAGONLIT TRAVEL,4000053312,60.55
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Finance Group,CARLSON WAGONLIT TRAVEL,4000053312,740.72
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Finance Group,CARLSON WAGONLIT TRAVEL,4000053312,174.56
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Finance Group,CARLSON WAGONLIT TRAVEL,4000053312,709.63
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,People and Change,CARLSON WAGONLIT TRAVEL,4000053312,1377.66
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,People and Change,CARLSON WAGONLIT TRAVEL,4000053312,746.37
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Corporate Services Admin Restructuring Fund,CARLSON WAGONLIT TRAVEL,4000053312,210.61
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,ALB Reform Group,CARLSON WAGONLIT TRAVEL,4000053312,520.22
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Education Strategy and Improvement Group,CARLSON WAGONLIT TRAVEL,4000053312,1172.72
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Free School Group,CARLSON WAGONLIT TRAVEL,4000053312,-169.4
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Education Strategy and Improvement Group,CARLSON WAGONLIT TRAVEL,4000053312,148.69
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Education Strategy and Improvement Group,CARLSON WAGONLIT TRAVEL,4000053312,149.41
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Education Strategy and Improvement Group,CARLSON WAGONLIT TRAVEL,4000053312,180.42
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Education Strategy and Improvement Group,CARLSON WAGONLIT TRAVEL,4000053312,-47.29
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Academies Policy and Schools Organisation Group,CARLSON WAGONLIT TRAVEL,4000053312,1282.88
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,School Resources Group,CARLSON WAGONLIT TRAVEL,4000053312,251.13
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Academies Policy and Schools Organisation Group,CARLSON WAGONLIT TRAVEL,4000053312,854.34
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Academies Policy and Schools Organisation Group,CARLSON WAGONLIT TRAVEL,4000053312,60.5
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Academies Policy and Schools Organisation Group,CARLSON WAGONLIT TRAVEL,4000053312,147.82
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,School Analysis and Research,CARLSON WAGONLIT TRAVEL,4000053312,93.37
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,School Analysis and Research,CARLSON WAGONLIT TRAVEL,4000053312,28.64
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,School Analysis and Research,CARLSON WAGONLIT TRAVEL,4000053312,45.21
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,School Analysis and Research,CARLSON WAGONLIT TRAVEL,4000053312,208.4
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Academies Policy and Schools Organisation Group,CARLSON WAGONLIT TRAVEL,4000053312,250.71
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,School Resources Group,CARLSON WAGONLIT TRAVEL,4000053312,45.88
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,School Resources Group,CARLSON WAGONLIT TRAVEL,4000053312,425.96
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,School Standards Group,CARLSON WAGONLIT TRAVEL,4000053312,174.68
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,School Resources Group,CARLSON WAGONLIT TRAVEL,4000053312,1228.05
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Curriculum and Behaviour Group,CARLSON WAGONLIT TRAVEL,4000053312,-20.9
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Curriculum and Behaviour Group,CARLSON WAGONLIT TRAVEL,4000053312,917.61
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Curriculum and Behaviour Group,CARLSON WAGONLIT TRAVEL,4000053312,88.35
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Education Strategy and Improvement Group,CARLSON WAGONLIT TRAVEL,4000053312,-6.57
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,School Standards Group,CARLSON WAGONLIT TRAVEL,4000053312,765.12
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,School Standards Group,CARLSON WAGONLIT TRAVEL,4000053312,83.31
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,School Standards Group,CARLSON WAGONLIT TRAVEL,4000053312,-1.82
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,School Resources Group,CARLSON WAGONLIT TRAVEL,4000053312,2116.98
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Academies Policy and Schools Organisation Group,CARLSON WAGONLIT TRAVEL,4000053312,383.91
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,School Standards Group,CARLSON WAGONLIT TRAVEL,4000053312,66.93
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,School Standards Group,CARLSON WAGONLIT TRAVEL,4000053312,440.92
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Young People Analysis Division,CARLSON WAGONLIT TRAVEL,4000053312,352.79
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Supporting Children and Young People Group 1,CARLSON WAGONLIT TRAVEL,4000053312,93.33
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Post 16 YPLA Resources Group,CARLSON WAGONLIT TRAVEL,4000053312,75.68
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Qualifications Strategy and Reform Group,CARLSON WAGONLIT TRAVEL,4000053312,500.34
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Qualifications Strategy and Reform Group,CARLSON WAGONLIT TRAVEL,4000053312,217.06
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Qualifications Strategy and Reform Group,CARLSON WAGONLIT TRAVEL,4000053312,364.19
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Academies Policy and Schools Organisation Group,CARLSON WAGONLIT TRAVEL,4000053312,115.22
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Qualifications Strategy and Reform Group,CARLSON WAGONLIT TRAVEL,4000053312,1597.78
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Young People Workforce Group,CARLSON WAGONLIT TRAVEL,4000053312,398.14
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Young People Workforce Group,CARLSON WAGONLIT TRAVEL,4000053312,624.82
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Young People Workforce Group,CARLSON WAGONLIT TRAVEL,4000053312,145.93
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Academies Delivery Group,CARLSON WAGONLIT TRAVEL,4000053312,73.39
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Academies Delivery Group,CARLSON WAGONLIT TRAVEL,4000053312,947.31
Department for Education,DEPARTMENT FOR EDUCATION,09/05/2011,STAFF EXPENSES / COSTS,Academies Delivery Group,CARLSON WAGONLIT TRAVEL,4000053312,421.08
