Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description,Supplier Site Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-498142-76466,5062671,Bio-Medical Centres,NW1 2BX,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-498143-76467,250000,Biomedical Units,NW1 2BX,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,OXFORD UNIVERSITY HOSPITALS NHS TRUST,ERS-498144-76484,5187671,Bio-Medical Centres,OX3 7HE,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ERS-498145-76448,3077187,Bio-Medical Centres,SM2  5PT,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-498146-76530,5802092,Bio-Medical Centres,W12 0HS,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-498147-76396,5958328,Bio-Medical Centres,CB2 2QQ,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-498150-76397,250000,Biomedical Units,CB2 2QQ,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,NHS BLOOD AND TRANSPLANT (NHSBT),ERS-498159-76546,153675,Cooksey Patient Care,LS15 7TW,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ERS-498160-76389,109091,CRF's CRII,L12 2AP,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-498161-76463,688449,CRF's CRII,B15 2PR,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,ERS-498162-76524,163636,CRF's CRII,BN2 3EW,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-498163-76398,591766,CRF's CRII,CB2 2QQ,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-498164-76502,300000,CRF's CRII,M13 0JR,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-498165-76403,312998,CRF's CRII,EX2 5DW,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-498166-76422,307813,CRF's CRII,SE1 9RT,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-498167-76458,28599,CRF's CRII,LS9 7TF,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ERS-498168-76447,294326,CRF's CRII,EC1V 2PD,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-498169-76477,218182,CRF's CRII,NE7 7DN,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,OXFORD UNIVERSITY HOSPITALS NHS TRUST,ERS-498171-76485,203907,CRF's CRII,OX3 7HE,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ERS-498172-76449,160845,CRF's CRII,SM2  5PT,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-498173-76418,154149,CRF's CRII,S5 7AU,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-498174-76495,258453,CRF's CRII,BR3 3BX,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,ERS-498176-76438,136364,CRF's CRII,M23 9LT,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ERS-498177-76413,504227,CRF's CRII,SO52 9AB,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,THE CHRISTIE HOSPITAL NHS FOUNDATION TRUST,ERS-498178-76392,245455,CRF's CRII,M20 4BX,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-498180-76468,300000,CRF's CRII,NW1 2BX,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,BARTS HEALTH NHS TRUST,ERS-498181-76550,327869,Biomedical Units,E1 8PR,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-498182-76531,356732,Saftey and Quality Research,W12 0HS,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-498183-76464,2320217,Comprehensive Networks,B15 2PR,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-498183-76464,78284,Comprehensive Networks,B15 2PR,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-498184-76388,13165,UKCRC Stroke Projects,WF3 1WE,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-498184-76388,117422,UKCRC Stroke Projects,WF3 1WE,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,NORTH STAFFORDSHIRE COMBINED HEALTHCARE NHS TRUST,ERS-498185-76433,14856,UKCRC Stroke Projects,ST2 8LD,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,NORTH STAFFORDSHIRE COMBINED HEALTHCARE NHS TRUST,ERS-498185-76433,117583,UKCRC Stroke Projects,ST2 8LD,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,BARTS HEALTH NHS TRUST,ERS-498186-76551,5147180,Comprehensive Networks,E1 8PR,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,BARTS HEALTH NHS TRUST,ERS-498186-76551,98539,Comprehensive Networks,E1 8PR,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-498187-76510,117490,UKCRC Stroke Projects,LE5 4QF,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-498187-76510,14460,UKCRC Stroke Projects,LE5 4QF,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,ERS-498188-76453,2551042,Comprehensive Networks,L7 8XP,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,ERS-498188-76453,44569,Comprehensive Networks,L7 8XP,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-498189-76469,14820,UKCRC Stroke Projects,NW1 2BX,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-498189-76469,123797,UKCRC Stroke Projects,NW1 2BX,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ERS-498190-76490,1087874,Comprehensive Networks,TS4 3BW,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ERS-498190-76490,18731,Comprehensive Networks,TS4 3BW,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-498191-76404,118360,UKCRC Stroke Projects,EX2 5DW,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-498191-76404,16656,UKCRC Stroke Projects,EX2 5DW,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,ST GEORGE'S HEALTHCARE NHS TRUST,ERS-498192-76427,16368,UKCRC Stroke Projects,SW17 0QT,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,ST GEORGE'S HEALTHCARE NHS TRUST,ERS-498192-76427,122775,UKCRC Stroke Projects,SW17 0QT,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-498194-76526,1600339,Comprehensive Networks,PR7 1GZ,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-498194-76526,18820,Comprehensive Networks,PR7 1GZ,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-498195-76440,117401,UKCRC Stroke Projects,M6 8HD,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-498195-76440,16368,UKCRC Stroke Projects,M6 8HD,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,ERS-498196-76432,117881,UKCRC Stroke Projects,SR3 4AD,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,ERS-498196-76432,13308,UKCRC Stroke Projects,SR3 4AD,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-498197-76405,13775,UKCRC Primary Care Networks,EX2 5DW,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-498197-76405,75694,UKCRC Primary Care Networks,EX2 5DW,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,BARTS HEALTH NHS TRUST,ERS-498198-76552,2014424,Comprehensive Networks,E1 8PR,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,BARTS HEALTH NHS TRUST,ERS-498198-76552,31336,Comprehensive Networks,E1 8PR,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,WESTERN SUSSEX NHS FOUNDATION TRUST,ERS-498199-76549,10024,UKCRC Primary Care Networks,PO19 6SE,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,WESTERN SUSSEX NHS FOUNDATION TRUST,ERS-498199-76549,75256,UKCRC Primary Care Networks,PO19 6SE,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ERS-498200-76390,13774,UKCRC Primary Care Networks,L12 2AP,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ERS-498200-76390,75423,UKCRC Primary Care Networks,L12 2AP,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,ERS-498201-76439,3691843,Comprehensive Networks,M23 9LT,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,ERS-498201-76439,59222,Comprehensive Networks,M23 9LT,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-498202-76423,81819,UKCRC Primary Care Networks,SE1 9RT,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-498202-76423,19399,UKCRC Primary Care Networks,SE1 9RT,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ERS-498203-76414,2550051,Comprehensive Networks,SO52 9AB,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ERS-498203-76414,41343,Comprehensive Networks,SO52 9AB,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-498204-76399,20024,UKCRC Primary Care Networks,CB2 2QQ,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-498204-76399,75256,UKCRC Primary Care Networks,CB2 2QQ,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,MAIDSTONE & TUNBRIDGE WELLS NHS TRUST,ERS-498205-76515,1085044,Comprehensive Networks,ME16 9QQ,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-498206-76511,75444,UKCRC Primary Care Networks,LE5 4QF,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-498206-76511,7524,UKCRC Primary Care Networks,LE5 4QF,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-498207-76512,1776069,Comprehensive Networks,LE5 4QF,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-498207-76512,29410,Comprehensive Networks,LE5 4QF,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,NORTH STAFFORDSHIRE COMBINED HEALTHCARE NHS TRUST,ERS-498208-76434,75382,UKCRC Primary Care Networks,ST2 8LD,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,NORTH STAFFORDSHIRE COMBINED HEALTHCARE NHS TRUST,ERS-498208-76434,7524,UKCRC Primary Care Networks,ST2 8LD,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,NORTH WEST LONDON HOSPITALS NHS TRUST,ERS-498209-76497,53790,Comprehensive Networks,HA1 3UJ,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,NORTH WEST LONDON HOSPITALS NHS TRUST,ERS-498209-76497,2951437,Comprehensive Networks,HA1 3UJ,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-498210-76424,4471990,Comprehensive Networks,SE1 9RT,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-498210-76424,95844,Comprehensive Networks,SE1 9RT,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-498211-76436,1537401,Comprehensive Networks,NR4 7UY,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-498211-76436,22321,Comprehensive Networks,NR4 7UY,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,ERS-498212-76394,1812077,Comprehensive Networks,YO30 4RY,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,ERS-498212-76394,26677,Comprehensive Networks,YO30 4RY,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-498213-76478,2421866,Comprehensive Networks,NE7 7DN,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-498213-76478,43031,Comprehensive Networks,NE7 7DN,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-498214-76406,2045944,Comprehensive Networks,EX2 5DW,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-498214-76406,34485,Comprehensive Networks,EX2 5DW,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-498215-76419,1448527,Comprehensive Networks,S5 7AU,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-498215-76419,27062,Comprehensive Networks,S5 7AU,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,OXFORD UNIVERSITY HOSPITALS NHS TRUST,ERS-498216-76486,2827269,Comprehensive Networks,OX3 7HE,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,OXFORD UNIVERSITY HOSPITALS NHS TRUST,ERS-498216-76486,40219,Comprehensive Networks,OX3 7HE,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-498217-76519,36860,Comprehensive Networks,NG7 2UK,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-498217-76519,3008674,Comprehensive Networks,NG7 2UK,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-498219-76400,2189257,Comprehensive Networks,CB2 2QQ,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-498219-76400,44119,Comprehensive Networks,CB2 2QQ,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,NORTH STAFFORDSHIRE COMBINED HEALTHCARE NHS TRUST,ERS-498220-76435,2161174,Comprehensive Networks,ST2 8LD,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,NORTH STAFFORDSHIRE COMBINED HEALTHCARE NHS TRUST,ERS-498220-76435,29406,Comprehensive Networks,ST2 8LD,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ERS-498221-76429,1510843,Comprehensive Networks,CV2 2DX,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ERS-498221-76429,29968,Comprehensive Networks,CV2 2DX,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-498222-76459,2947506,Comprehensive Networks,LS9 7TF,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-498222-76459,60339,Comprehensive Networks,LS9 7TF,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-498223-76384,4312904,Comprehensive Networks,BS99 1YF,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-498224-76437,98677,CANCER RESEARCH NETWORKS,NR4 7UY,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-498224-76437,14820,CANCER RESEARCH NETWORKS,NR4 7UY,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ERS-498225-76430,93267,CANCER RESEARCH NETWORKS,CV2 2DX,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ERS-498225-76430,14044,CANCER RESEARCH NETWORKS,CV2 2DX,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-498226-76385,145315,CANCER RESEARCH NETWORKS,BS99 1YF,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-498226-76385,21922,CANCER RESEARCH NETWORKS,BS99 1YF,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ERS-498227-76415,222366,CANCER RESEARCH NETWORKS,SO52 9AB,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,DERBY HOSPITALS NHS FOUNDATION TRUST,ERS-498228-76482,78146,CANCER RESEARCH NETWORKS,DE1 2QS,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,DERBY HOSPITALS NHS FOUNDATION TRUST,ERS-498228-76482,11701,CANCER RESEARCH NETWORKS,DE1 2QS,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ERS-498229-76416,81206,CANCER RESEARCH NETWORKS,SO52 9AB,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,AVON AND WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST,ERS-498231-76498,14535,UKCRC Mental Health Projects,BA1 3QE,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,AVON AND WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST,ERS-498231-76498,96714,UKCRC Mental Health Projects,BA1 3QE,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-498232-76496,19522,UKCRC Mental Health Projects,BR3 3BX,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-498232-76496,129896,UKCRC Mental Health Projects,BR3 3BX,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,BARTS HEALTH NHS TRUST,ERS-498233-76553,19112,CANCER RESEARCH NETWORKS,E1 8PR,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,BARTS HEALTH NHS TRUST,ERS-498233-76553,128236,CANCER RESEARCH NETWORKS,E1 8PR,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,LANCASHIRE CARE NHS FOUNDATION TRUST,ERS-498234-76504,114050,UKCRC Mental Health Projects,PR5 6XT,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,LANCASHIRE CARE NHS FOUNDATION TRUST,ERS-498234-76504,17140,UKCRC Mental Health Projects,PR5 6XT,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,ERS-498235-76492,131387,UKCRC Mental Health Projects,NW1 7QY,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,ERS-498235-76492,19746,UKCRC Mental Health Projects,NW1 7QY,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",ERS-498236-76522,99617,UKCRC Mental Health Projects,NE3 3XT,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",ERS-498236-76522,14971,UKCRC Mental Health Projects,NE3 3XT,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,THE CHRISTIE HOSPITAL NHS FOUNDATION TRUST,ERS-498237-76393,42961,CANCER RESEARCH NETWORKS,M20 4BX,PUBLIC,Programme,,
Department of Health,Department of Health,12/07/2013,Research & development,Research & Development,THE CHRISTIE HOSPITAL NHS FOUNDATION TRUST,ERS-498237-76393,245199,CANCER RESEARCH NETWORKS,M20 4BX,PUBLIC,Programme,,
