Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number, Amount ,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Number
DEFRA,EA,21/08/12,Fleet,Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1101610," £39,637.49 ","Supply of lease cars, 1st April 2012 - 31st March 2013",RG14 2NU,,,,Administration,
DEFRA,EA,09/08/12,Facilities,FM Operating Unit - Central and South East,HR Wallingford Ltd,1098602," £124,800.00 ",South East / business rents for Red Kite House ,OX10 8BA,,,,Administration,
DEFRA,EA,28/08/12,Construction,Asset Management Manager,HR Wallingford Ltd,1104347," £32,672.40 ",Updating of asset type fragility curves and the links to existing asset performance tools and alignment with the new asset classification system provided through the Asset Information Management System (AIMS).,OX10 8BA,,,FCPAM00095B00,Project,
DEFRA,EA,09/08/12,Professional Services Other,SE North East Thames - Ops Delivery,Hunton Engineering Design,1099537," £25,200.00 ",Installation of new gantries at Stanstead radial gates,ME15 0RR,,30333885,RETH000405,Project,
DEFRA,EA,07/08/12,Professional Services Other,AN Northern-AEM - Northampton/Kettering,Hydrock Consultants Ltd,1097667," £26,406.29 ",Helpston Groundwater Remediation Project June 2012,BS32 4DF,,30177470,REAN001571,Project,
DEFRA,EA,01/08/12,Professional Services - CCL,National Accomodation Change Fund,IBM,1095353," £75,069.60 ",Implementation and Work Commissioning Charges for BioSys Tactical Maintenance ,PO6 3AE,,30093883,BBXXX20002L04 | EBPLW11023P | EBPLW11023L01,Project,
DEFRA,EA,07/08/12,Professional Services Other,Head of Research,Imperial College London,1097861," £28,800.00 ",EA Defra Evidence Sharing Initiative. 2012 - 2014.,SW7 2PG,,,HOEV121302,Administration,
DEFRA,EA,21/08/12,Professional Services Other,Data and Information Management,Infoterra Ltd,1103563," £92,551.20 ",Provision of WMS (Web Map Service) service,GU14 0NL,,,HOEV101104,Administration,
DEFRA,EA,14/08/12,Professional Services Other,WA South West-MEICA,Integral UK Ltd,1101483," £69,601.43 ",Bangor site: maintenance and repair of equipment in the Northern Area for a period from 1st April 2012 to 31st March 2013,BS32 4SG,,40023791,REWA100003,Project,
DEFRA,EA,23/08/12,Construction,AN Capital WiP,Interserve Construction Ltd,1102861," £574,832.41 ",Programme of repairs and maintenance works to various fish passes and flood defence assets across the Anglian Region,TQ14 0HP,,30142730,IMAN002370,Project,
DEFRA,EA,23/08/12,Construction,AN Capital WiP,Interserve Construction Ltd,1102863," £493,053.24 ",Programme of repairs and maintenance works to various fish passes and flood defence assets across the Anglian Region,TQ14 0HP,,30142730,IMAN002370,Project,
DEFRA,EA,07/08/12,Construction,SW Capital WiP,Interserve Construction Ltd,1097767," £396,314.77 ","Truro Tidal Defence piling activities, remove deep obstructions, change pile design and install additional ground anchors",TQ14 0HP,,30142730,IMSW001669,Project,
DEFRA,EA,09/08/12,Construction,SW Capital WiP,Interserve Construction Ltd,1098562," £347,619.97 ",Teignmouth Back Beach tidal defence scheme,TQ14 0HP,,30142730,IMSW000780,Project,
DEFRA,EA,28/08/12,Construction,SW Capital WiP,Interserve Construction Ltd,1104008," £288,108.54 ",Teignmouth (Back Beach) tidal defence scheme,TQ14 0HP,,30142730,IMSW000780,Project,
DEFRA,EA,14/08/12,Construction,SW Capital WiP,Interserve Construction Ltd,1100442," £284,753.86 ",Teignmouth tidal defence works ,TQ14 0HP,,30142730,IMSW000780,Project,
DEFRA,EA,16/08/12,Construction,SW Wessex North- Flood Risk,Interserve Construction Ltd,1098555," £66,840.26 ",Bridge dive surveys of 16 bridges. ,TQ14 0HP,,30142730,RESW001068,Project,
DEFRA,EA,23/08/12,Professional Services Other,SE North East Thames - Ops Delivery,J Breheny Contractors Ltd,1103389," £93,763.92 ",Light Watercourse maintenance Net East,IP6 8NH,,30343159,RESE500077,Project,
DEFRA,EA,14/08/12,Professional Services Other,AN Central-Ops Delivery,J Breheny Contractors Ltd,1100577," £39,221.30 ",Minor Maintenance Works Heacham sea wall. ,IP6 8NH,,30255864,FRA02S005,Project,
DEFRA,EA,14/08/12,Construction,SE SSD - AEM Monitoring,J Breheny Contractors Ltd,1096891," £31,308.34 ",Maintenance contract for hydrometry and telemetry; minor works contractors framework,IP6 8NH,,30134424,,Project,
DEFRA,EA,01/08/12,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1095474," £616,218.41 ",Rye Harbour western training walls,IP1 5LT,,30142731,IMSO001286,Project,
DEFRA,EA,14/08/12,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1100252," £310,488.42 ",Construction Works at Paddle and Rymers Weirs,IP1 5LT,,30142731,IMSE100073,Project,
DEFRA,EA,01/08/12,Construction,AN Capital WiP,Jackson Civil Engineering Ltd,1097271," £234,378.26 ",Godmanchester flood alleviation scheme,IP1 5LT,,30142731,IMAN000624,Project,
DEFRA,EA,21/08/12,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1101794," £92,838.36 ",Walton Bank Protection phase 3,IP1 5LT,,30142731,IMSE100060,Project,
DEFRA,EA,23/08/12,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1102756," £62,121.46 ",Brede sluice gate replacement,IP1 5LT,,30142731,IMSO000560,Project,
DEFRA,EA,28/08/12,Construction,AN Capital WiP,Jackson Civil Engineering Ltd,1104007," £61,456.22 ",River Nene - Lifting Operations and Lifting Equipment Regulations (LOLER) Inspections 2011 - 2016 (LOLER 5 Year Programme),IP1 5LT,,,IMAN001755,Project,
DEFRA,EA,14/08/12,Construction,MI Capital WiP,Jackson Civil Engineering Ltd,1099834," £52,181.29 ",Construction works at Borrowash Fish Pass,IP1 5LT,,30142731,IMMI001282,Project,
DEFRA,EA,21/08/12,Construction,NE Capital WiP,Jackson Civil Engineering Ltd,1102501," £45,151.19 ",Engineering construction works culverts refurbishment programme North East,IP1 5LT,,30142731,IMNE000197,Project,
DEFRA,EA,01/08/12,Construction,SE North East Thames - Ops Delivery,Jackson Civil Engineering Ltd,1088965," £42,957.08 ",Iden Lock Stoplog Emergency Works - To install additional discharge pipes to temporary stop logs.,IP1 5LT,,30142731,RESOA20043,Project,
DEFRA,EA,09/08/12,Construction,SE Capital WiP,Jacobs UK Ltd,1098887," £146,854.50 ",Medmerry managed realignment,G2 7HX,,30072261,IMSO001023,Project,
DEFRA,EA,01/08/12,Professional Services - CCL,National Permitting Service,Jacobs UK Ltd,1097251," £52,478.76 ",National contract environmental policy consultancy and related services extension of National Permitting Service consultant support for 3 months to end of Sept 2012,G2 7HX,,30149972,,Project,
DEFRA,EA,09/08/12,Construction,NW Capital WiP,Jacobs UK Ltd,1098881," £48,848.02 ","River Mersey Warrington flood risk management scheme - delivery stage. Additional instructed works associated with phases 2 and 3 of the scheme including road safety audits, survey contract documents and further optioneering. ",G2 7HX,,30072261,IMNW000699,Project,
DEFRA,EA,14/08/12,Construction,NE Capital WiP,Jacobs UK Ltd,1098725," £38,013.68 ",Redcar flood alleviation scheme ,G2 7HX,,30072261,IMNE000524,Project,
DEFRA,EA,14/08/12,Construction,NE Capital WiP,Jacobs UK Ltd,1098564," £30,094.30 ",Redcar flood alleviation scheme. ,G2 7HX,,30072261,IMNE000524,Project,
DEFRA,EA,28/08/12,Learning and Development,HR Strategy,JCA Occupational Psychologist Ltd,1065530," £46,239.78 ",Training - Leading in the Environment Agency Programme 12-15 March,GL50 3DA,,,HOL&D00005,Administration,
DEFRA,EA,28/08/12,Learning and Development,HR Strategy,JCA Occupational Psychologist Ltd,1065536," £46,079.60 ","Training Delivery - Leading in the Environment Agency Programme  16,17,18 and 19 March",GL50 3DA,,,HOL&D00005,Administration,
DEFRA,EA,28/08/12,Facilities,FM Operating Unit - Central and South West,Jones Lang LaSalle,1104689," £167,247.00 ",Service charges rent for Sapphire East for 2012/13,DN31 1ED,,,,Administration,
DEFRA,EA,16/08/12,Construction,SE North East Thames - Ops Delivery,JT Mackley & Co Ltd,1082136," £27,976.51 ",Small Gates and penstocks project - minor works framework.,BN5 9XQ,,30134439,RETH000405,Project,
DEFRA,EA,07/08/12,Construction,WA Capital WiP,JU Bowen Construction Ltd,1099555," £70,095.02 ",Minor Works Rossett fish pass scheme May - Oct 2012 - Installation of fish pass and associated works ,SY16 2DR,,40018012,IMWA000838,Project,
DEFRA,EA,01/08/12,Construction,WA Capital WiP,JU Bowen Construction Ltd,1098040," £27,371.28 ",Minor works - Salmon for Tomorrow Fisheries Programme - Weir Y Fish Pass,SY16 2DR,,40018012,IMWA000971,Project,
DEFRA,EA,16/08/12,Construction,NE Capital WiP,KE Lunness Aggregates Ltd,1101359," £35,536.18 ",Charges for topsoil,LS25 5HD,,,IMNE000173,Project,
DEFRA,EA,28/08/12,Construction,NE Capital WiP,KE Lunness Aggregates Ltd,1104581," £27,325.44 ",Charges for topsoil to Duckholt.,LS25 5HD,,,IMNE000173,Project,
DEFRA,EA,21/08/12,Professional Services - CCL,HO Business Development and Support Services,Leadent Solutions Ltd,1101988," £25,182.19 ",Phase 2 - enabling more effective working in the mobile workforce including technology options,OX12 9US,,,,Administration,
DEFRA,EA,16/08/12,Professional Services Other,National Accomodation Change Fund,MACE Ltd,1098706," £64,496.40 ",Leeds Accommodation Project - design services. ,NW1 0LF,,,HORES00021,Project,
DEFRA,EA,28/08/12,Construction,SW Capital WiP,May Gurney Ltd,1103291," £60,216.83 ","Fabrication and installation of 2 stilling tubes and associated guardrails at Coney Gut Gauge Station, desilt channel and dispose, prior to installation of trash screen,  installation of the trash screen",EX5 1EW,,30134431 | 30190789,IMSW001747 |  |  |  |  |  | ,Project,
DEFRA,EA,09/08/12,Construction,NW RSU Mgr,Mayson Brothers Ltd,1099533," £31,917.60 ",Construction of larch log revetments at Cliff Bridge,CA22 2DU,,30246174,RENW001813,Project,
DEFRA,EA,01/08/12,Professional Services Other,HO Flood Warning Systems,Met Office,1097365," £214,718.10 ",Met Office-radar data provision for uses in flood forecasting 2012-2013.,EX1 3PB,,30324303,,Administration,
DEFRA,EA,28/08/12,Professional Services Other,"Head of Monitoring, Analysis & Innovation",Met Office,1103988," £78,948.90 ",Met Office daily rainfall data and site inspections for 2012 - 2013.,EX1 3PB,,30324303,,Administration,
DEFRA,EA,28/08/12,Professional Services Other,NLS Instrumentation,Meteor Communications Europe Ltd,1103981," £60,000.00 ","Meteor Burst Network, Web Hosting and XML Link Data Delivery Services for 2012/2013",AL1 5HT,,30339972,,Project,
DEFRA,EA,14/08/12,Clinical and Medical,NLS Operations Starcross,Metlab Supplies Ltd,1099777," £34,014.61 ",Supply of laboratory chemicals and consumables ,CH5 2QP,,30198780,,Administration,
DEFRA,EA,23/08/12,Facilities,SE Kent & South London- Tidal Flood Risk Manager,MITIE Security London Ltd,1103378," £76,181.86 ",Static guarding for Thames Barrier,E1W 1XY,,30239724,,Administration,
DEFRA,EA,14/08/12,ICT Commodities,HO Flood Warning Systems,MM Teleperformance Ltd,1099856," £105,420.31 ",Call centre and management costs for Floodline live agent and Recorded Messaging Service,BS1 3LG,,30146474,,Administration,
DEFRA,EA,21/08/12,Professional Services Other,HO Flood Warning Systems,NERC,1102357," £80,850.00 ",Support and maintenance UK Coastal Monitoring and Forecasting (UKCMF) tide gauge network,SN2 1EU,,,,Administration,
DEFRA,EA,21/08/12,Professional Services Other,"Head of Monitoring, Analysis & Innovation",NERC,1102381," £30,000.00 ",Contribution to the UK Environment Observation Framework,SN2 1EU,,,HOEV101112,Administration,
DEFRA,EA,28/08/12,ICT Commodities,HO Business Development and Support Services,Newbury Electronics Ltd,1104562," £25,920.00 ",Development and supply of a diagnostic communication device for monitoring instrument,RG14 2AD,,,,Project,
DEFRA,EA,01/08/12,Advertising and Media,HO Corp Comms and Media,Newspaper Licensing Agency Ltd,1096941," £61,462.80 ","Newspaper Licensing Agency (NLA) for the Environment Agency National Media Team and regional media teams. The licence will allow digital copying, scanning and photocopying of newspapers and provides the copying rights to media monitoring",TN1 1NL,,,,Administration,
DEFRA,EA,09/08/12,Professional Services Other,SW Capital WiP,Nomenca Ltd,1066754," £45,924.25 ",New control kiosk and hydraulic equipment,NG17 2HW,,30165560,IMSW001812,Administration,
DEFRA,EA,16/08/12,Professional Services Other,SW Wessex-Ops Delivery,Nomenca Ltd,1101664," £36,567.89 ","Mechanical and Electrical, Instrumentation, Control and Automation (MEICA) Maintenance Framework (South West)",NG17 2HW,,30346254,FRA14S034 | FRA14S035 | FRA14S029 | FRA14S024 | FRA14S107 | FRA14S046 | FRA14S027 | FRA14S032 | FRA14S031 | FRA14S039 | FRA14S022 | FRA14S062 | FRA14S091 | FRA14S094 | FRA14S156 | FRA14S153 | FRA14S157 | FRA14S081 | FRA14S063 | FRA14S007 | FRA14S101,Administration,
DEFRA,EA,16/08/12,Professional Services Other,SW Capital WiP,Nomenca Ltd,1101666," £34,200.00 ",Carbon Saving Project ,NG17 2HW,,30346254,IMSW001908,Project,
DEFRA,EA,14/08/12,Construction,AN Capital WiP,Norfolk Wildlife Trust,1100762," £106,770.20 ",To create wetland grazing and reed bed to fulfill the requirement of the Habitat Directive,NR1 1RY,,30282131,IMAN001220,Project,
DEFRA,EA,16/08/12,Construction,NE Capital WiP,Northern Powergrid Yorkshire Plc,1101788," £55,328.40 ",Electricity connection to pumping station Porters Sluice,DH4 7LA,,,IMNE000738,Project,
DEFRA,EA,09/08/12,Professional Services Other,MI Central - Flood Risk,OnSite Central Ltd,1099273," £25,555.44 ",CCTV culvert inspections via remote camera ,WR3 8TJ,,30319000,REMI001676,Administration,
DEFRA,EA,07/08/12,Construction,WA Capital WiP,Ove Arup & Partners Ltd,1098443," £33,748.55 ",Environmental consultancy services Ystradgynlais detailed design stage,W1T 4BQ,,40007998,IMWA000851,Project,
DEFRA,EA,01/08/12,Facilities,National Enforcement Service,Pentalver Transport Ltd,1094150," £40,050.00 ",Container storage and examination facilities ,SO15 0GN,,30323527,HOOP000051,Administration,
DEFRA,EA,07/08/12,Construction,SE Capital WiP,Pevensey Coastal Defence Ltd,1097637," £141,988.72 ",Pevensey Bay sea defences,PO15 5SS,,,IMSO000584,Project,
DEFRA,EA,16/08/12,Construction,AN Nthn FCRM Ops W&N,PG Wright,1101346," £27,000.00 ",Weed Cutting using a variety of excavators with tractor/flail CombosWellan Millstreams.,PE12 9EA,,30246241,FRA01S120,Project,
DEFRA,EA,14/08/12,Industrial Services,SE Kent & South London- Tidal Flood Risk Manager,Port Of London Authority,1100210," £74,821.53 ",Provision of services for control and direction of navigation and the regulation of traffic in accordance with section 49 11 of the Thames Flood protection act 1972 for the period 01-04-12 to 31-3-13,DA12 2BG,,,,Project,
DEFRA,EA,13/08/12,Professional Services Other,HO Fleet Operations,Post Office Ltd,1101551," £54,780.00 ",Road fund licences,PE2 5ZR,,,,Administration,
DEFRA,EA,14/08/12,Construction,NE Capital WiP,Qualter Hall & Co Ltd,1100662," £86,441.40 ",Hull tidal surge barrier refurbishment stage 2,S75 2BY,,,IMNE000796,Project,
DEFRA,EA,07/08/12,Construction,Head of Corporate Assets,RF Gardiner,1098264," £31,094.28 ",Manley House link buildings window replacement works,GL6 8PE,,,HOFAC000014,Project,
DEFRA,EA,14/08/12,Construction,AN Capital WiP,RPC Contracts Ltd,1100357," £64,578.65 ","Supply and delivery of 720 concrete mattresess to Wherstead, Ipswich.",LL15 2UG,,,IMAN002361,Project,
DEFRA,EA,14/08/12,Fleet,HO Geomatics,RVL Survey Ltd,1100733," £69,105.21 ",Remote sensing project - South West -  Regional contract for the supply of aircraft and pilots,DE74 2SA,,30000394,SCLI0001,Project,
DEFRA,EA,21/08/12,Facilities,SE Capital WiP,Security Services Group,1101898," £57,001.86 ",Supply of security maintenance services at Thames Barrier,SN6 8LA,,30310311,IMTH000526,Administration,
DEFRA,EA,14/08/12,Professional Services Other,MI West-Plan & Corp Services,Severn Trent Water,1098478," £703,245.06 ",Reservoir operations by Seven Trent Water to meet operational costs for River Severn regulation. 1 April 2012 - 31 March 2013.,B3 1SE,,,,Administration,
DEFRA,EA,14/08/12,Professional Services Other,MI West-Plan & Corp Services,Severn Trent Water,1098476," £672,412.09 ",Reservoir operations by Seven Trent Water to meet operational costs for River Severn regulation. 1 April 2012 - 31 March 2013.,B3 1SE,,,,Administration,
DEFRA,EA,14/08/12,Professional Services Other,MI West-Plan & Corp Services,Severn Trent Water,1098481," £33,354.98 ",Reservoir operations by Seven Trent Water to meet operational costs for River Severn regulation. 1 April 2012 - 31 March 2013.,B3 1SE,,,,Administration,
DEFRA,EA,14/08/12,Professional Services Other,MI West-Plan & Corp Services,Severn Trent Water,1098479," £33,227.75 ",Reservoir operations by Seven Trent Water to meet operational costs for River Severn regulation. 1 April 2012 - 31 March 2013.,B3 1SE,,,,Administration,
DEFRA,EA,01/08/12,Waste Management,E and B Regulated Industry,Studsvik UK Ltd,1096135," £42,393.10 ",Collection and disposal service for radioactive materials ,NE11 0NF,,30301995,EBPRI11020,Administration,
DEFRA,EA,01/08/12,Professional Services Other,NE Regional Flood Programme Manager,Swale & Ure Drainage Board,1099610," £103,934.32 ",Contribution to Internal Drainage Board in respect of upland water,HG5 0HG,,,,Administration,
DEFRA,EA,21/08/12,Construction,SW Capital WiP,Team Van Oord,1102428," £603,118.20 ",Steart coastal management,RG14 5QS,,30142735,IMSW001389,Project,
DEFRA,EA,14/08/12,Construction,AN Capital WiP,Team Van Oord,1099637," £398,478.33 ",Great Yarmouth compartment replace piles and wall,RG14 5QS,,30142735,IMAN002418,Project,
DEFRA,EA,01/08/12,Construction,SE Capital WiP,Team Van Oord,1096514," £263,471.69 ","Pevensey outfalls reconstruction – For continuing refurbishment of 4 coastal outfalls, 2 at Pevensey Bay and 2 at Normans Bay",RG14 5QS,,30142735,IMSO000737,Project,
DEFRA,EA,07/08/12,Construction,AN Capital WiP,Team Van Oord,1097853," £234,573.42 ",Great Yarmouth compartment G wall,RG14 5QS,,30142735,IMAN002418,Project,
DEFRA,EA,28/08/12,Construction,SE Capital WiP,Team Van Oord,1104349," £173,275.91 ",West Wittering flood banks (assessment no 4).,RG14 5QS,,30142735,IMSO001076,Project,
DEFRA,EA,23/08/12,Construction,SE Capital WiP,Team Van Oord,1102665," £160,294.37 ",Pevensey coastal outfalls assessment No 11.,RG14 5QS,,30142735,IMSO000737,Project,
DEFRA,EA,16/08/12,Construction,SW Capital WiP,Team Van Oord,1100889," £32,035.34 ","Exwick radial gates, additional works to seal stop logs ",RG14 5QS,,30142735,IMSW001940,Project,
DEFRA,EA,01/08/12,Professional Services Other,HO Marine Monitoring Service,Thomson Unicomarine Ltd,1093093," £32,210.21 ",Sample analysis and in-situ identification of Lincolnsire belt samples,SG6 1LW,,30283663,,Administration,
DEFRA,EA,01/08/12,Professional Services Other,Head of Research,University Of Newcastle Upon Tyne,1096132," £34,743.70 ",Mitigation of pollution from abandoned metal mines April 2012 to June 2012,NE1 7RU,,,HOEV101101,Project,
DEFRA,EA,23/08/12,Professional Services Other,E and B Climate Change and Communities,University Of Oxford,1091872," £94,909.07 ",UK Climate Impact Programme collaborative agreement ,OX1 2XN,,,EBPCC11003,Administration,
DEFRA,EA,16/08/12,Construction,NE Capital WiP,Volkerstevin Ltd,1101829," £624,027.50 ",Todmorden flood alleviation scheme,EN11 9BX,,30142737,IMNE000616,Project,
DEFRA,EA,28/08/12,Construction,TH Capital WiP,Volkerstevin Ltd,1103918," £195,107.26 ",Thames Barrier pier cranes,EN11 9BX,,30142737,IMTH000925,Project,
DEFRA,EA,23/08/12,Construction,NW Capital WiP,Volkerstevin Ltd,1103220," £125,229.16 ",Cockermouth Town flood alleviation scheme,EN11 9BX,,30142737,IMNW000190,Project,
DEFRA,EA,23/08/12,Construction,SE Capital WiP,Volkerstevin Ltd,1102531," £118,442.11 ",Salmons Brook flood alleviation scheme ,EN11 9BX,,30142737,IMTH000620,Project,
DEFRA,EA,16/08/12,Construction,NE Capital WiP,Volkerstevin Ltd,1101288," £114,138.73 ",North East recondition culvert works ,EN11 9BX,,30142737,IMNE000197,Project,
DEFRA,EA,28/08/12,Construction,NW Capital WiP,Volkerstevin Ltd,1096692," £85,611.24 ",Cockermouth Town phase 01 construction of the flood defences at Derwentside Gardens. ,EN11 9BX,,30142737,IMNW000190,Project,
DEFRA,EA,16/08/12,Construction,NW Capital WiP,Volkerstevin Ltd,1101284," £80,351.08 ",Pendlebury Pumping Station works,EN11 9BX,,30142737,IMNW000184,Project,
DEFRA,EA,01/08/12,Construction,SE Capital WiP,Volkerstevin Ltd,1095814," £73,104.90 ",Works at Thames barrier oil hydraulics package 2 ,EN11 9BX,,30142737,IMTH001493,Project,
DEFRA,EA,23/08/12,Construction,NW Capital WiP,Volkerstevin Ltd,1103228," £66,846.00 ",Cockermouth Town phase 01. Construction of the flood defences at Derwentside Gardens. ,EN11 9BX,,30142737,IMNW000190,Project,
DEFRA,EA,16/08/12,Construction,NE Capital WiP,Volkerstevin Ltd,1101297," £64,800.07 ",North East culvert works 3 recondition project,EN11 9BX,,30142737,IMNE000197,Project,
DEFRA,EA,23/08/12,Construction,NE Capital WiP,Volkerstevin Ltd,1103194," £63,361.22 ",North East construction works for culverts refurbishment programme ,EN11 9BX,,30142737,IMNE000197,Project,
DEFRA,EA,01/08/12,Construction,SE Capital WiP,Volkerstevin Ltd,1092457," £57,667.78 ",Ashlone Wharf flood alleviation.  ,EN11 9BX,,30142737,IMTH001444,Project,
DEFRA,EA,14/08/12,Construction,NW Capital WiP,Volkerstevin Ltd,1096697," £52,703.83 ",Keswick flood risk management,EN11 9BX,,30142737,IMNW000686,Project,
DEFRA,EA,28/08/12,Construction,SE Capital WiP,Volkerstevin Ltd,1103903," £43,938.44 ",Thames Barrier drive equipment,EN11 9BX,,30142737,IMTH001493,Project,
DEFRA,EA,23/08/12,Construction,NW Capital WiP,Volkerstevin Ltd,1103224," £26,400.00 ",Keswick flood risk management,EN11 9BX,,30142737,IMNW000686,Project,
DEFRA,EA,21/08/12,Construction,AN Capital WiP,VSL Systems UK Ltd,1101787," £57,189.72 ",Ipswich ground anchor testing.,LU1 5AT,,,IMAN002340,Project,
DEFRA,EA,06/08/12,Professional Services Other,WA Water and Environment,Welsh Water,1098969," £1,919,734.80 ",Welsh Water operating agreement period 1/4/12 to 30/6/12 ,CF3 9WL,,,,Administration,
DEFRA,EA,01/08/12,Professional Services Other,NW Ambition Project Manager,West Cumbria Rivers Trust Ltd,1097039," £37,500.00 ",River Restoration project - West Cumbria payment schedule. 2012-2013.,CA3 0JW,,,RENW001935,Project,
DEFRA,EA,09/08/12,Professional Services Other,SE Capital WiP,White Young Green,1098583," £91,991.27 ",Sandwich town tidal defences ,LS6 2WQ,,30309584,IMSO001057,Project,
DEFRA,EA,07/08/12,Construction,MI Capital WiP,Whitehouse Construction Co Ltd,1097053," £80,140.14 ",Property Level flood protection measures project ,DE6 1JU,,,IMMI001090,Project,
DEFRA,EA,01/08/12,Professional Services Other,AN Capital WiP,Wildlife Trust for Bedfordshire Cambridgeshire & Northamptonshire Ltd,1097032," £30,934.07 ",Contribution to ecological improvement works at Abington Meadow,CB23 6DH,,,IMAN001753,Administration,
DEFRA,EA,23/08/12,Professional Services Other,SW RSU Mgr,Wiltshire Wildlife Trust,1102163," £35,180.47 ",2012/13 Invasive Plants Avon (Source to Sea) partnership project with Wiltshire Wildlife Trust ,SN10 1NH,,,RESW001155,Project,
DEFRA,EA,07/08/12,Professional Services Other,MI Planning and Performance,Wye & Usk Foundation,1095712," £66,000.00 ",Contribution to Herefordshire Water Framework Directive (WFD) fish passage and habitat project 2012/2013,LD3 0YR,,,REMI001541,Administration,
DEFRA,EA,28/08/12,Professional Services Other,NE Yorkshire Area Manager,Yorkshire Wildlife Trust,1103585," £44,000.00 ",Contribution to Yorkshire Wildlife Trust  - Kelk Beck Water Framework Directive Wet Woodland Project,YO24 1GN,,,RENE970020,Administration,
DEFRA,EA,23/08/12,Professional Services Other,NE Yorkshire Area Manager,Yorkshire Wildlife Trust,1103020," £34,000.00 ",Successful water framework directive Phase 1 bid for moorland restoration to be undertaken by Yorkshire Peat Partnership (12-13) (year 2 of 4 year project).,YO24 1GN,,,RENE970013,Project,
