Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Supplier Type,Supplier Site Postcode,Transaction Number,Amount,Vat Registration Num,PO Line Description,Expenditure Type,Contract Number
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,397.70,,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,398.80,,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,463.54,,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,466.14,,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,485.35,,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,507.50,,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,539.53,,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,540.80,,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,554.80,,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,590.20,,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,682.80,,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,714.20,,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,725.80,,,,
Department of Health,Department of Health,20/06/2012,Electricity,INFORMATICS,BRITISH MEDICAL ASSOCIATION,,,15071831,749.85,,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,792.60,,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,853.30,,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,900.90,,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,914.40,,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,925.70,,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,"1,170.90",,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,"1,285.26",,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,"1,507.60",,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,"1,542.70",,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,"1,565.10",,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,"1,706.20",,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,"1,777.00",,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,"1,787.40",,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,"1,867.90",,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,"2,022.60",,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,"2,149.31",,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,"2,155.23",,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,"2,232.39",,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,"2,249.62",,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,"2,398.00",,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,"2,398.93",,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,"2,489.90",,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,"2,538.18",,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,"2,882.05",,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,"3,031.22",,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,"3,084.26",,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,"3,194.30",,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,"3,998.70",,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,"4,104.75",,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,"4,272.00",,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,"4,627.93",,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,"5,511.07",,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,"5,852.88",,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,"5,947.79",,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,"6,012.07",,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,"6,986.24",,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,"7,851.68",,,,
Department of Health,Department of Health,20/06/2012,Travel & Subsistence,INFORMATICS,EXPOTEL HOTEL RESERVATIONS LTD,,,15063408,"10,171.05",,,,
Department of Health,Department of Health,20/06/2012,Rent,INFORMATICS,BRITISH MEDICAL ASSOCIATION,,,15071831,"27,588.49",,,,
Department of Health,Department of Health,21/06/2012,Computer Hardware Purch,INFORMATICS,PROBRAND LTD,,,15010680,"-30,087.82",,,,
Department of Health,Department of Health,21/06/2012,Computer Hardware Purch,INFORMATICS,PROBRAND LTD,,,15056735,"30,087.82",,,,
Department of Health,Department of Health,21/06/2012,Computer Maintenance,INFORMATICS,PROBRAND LTD,,,15084683,"70,536.95",,,,
Department of Health,Department of Health,22/06/2012,Staff Consultancy & Suppt,INFORMATICS,CAPGEMINI UK PLC,,,15071820,"22,326.63",,,,
Department of Health,Department of Health,22/06/2012,Staff Consultancy & Suppt,INFORMATICS,CAPGEMINI UK PLC,,,15064695,"29,060.00",,,,
Department of Health,Department of Health,22/06/2012,Staff Consultancy & Suppt,INFORMATICS,CAPGEMINI UK PLC,,,15064695,"31,966.00",,,,
Department of Health,Department of Health,22/06/2012,Computer Maintenance,INFORMATICS,PROBRAND LTD,,,15084686,"96,370.33",,,,
Department of Health,Department of Health,26/06/2012,Computer Software/License,INFORMATICS,BT GLOBAL SERVICES,,,14881202,"10,878.00",,,,
Department of Health,Department of Health,26/06/2012,Computer Hardware Purch,INFORMATICS,BT GLOBAL SERVICES,,,14881202,"28,248.00",,,,
Department of Health,Department of Health,27/06/2012,Contr Other External,INFORMATICS,CABLE & WIRELESS UK,,,15097466,"28,129.87",,,,
Department of Health,Department of Health,28/06/2012,Contr Other External,INFORMATICS,CAPITA BUSINESS SERVICES LTD,,,15119408,"38,318.00",,,,
Department of Health,Department of Health,28/06/2012,Computer Software/License,INFORMATICS,TRUSTMARQUE SOLUTIONS LTD,,,15112761,"46,278.00",,,,
Department of Health,Department of Health,29/06/2012,Computer Software/License,INFORMATICS,SOFTWARE AG (UK) LTD,,,14867531,"91,137.60",,,,
Department of Health,Department of Health,29/06/2012,Service charge,INFORMATICS,BT GROUP PLC,LARGE,NW9 6LB,CHAPS29/6/12,319635.96,,Revenue: QMAS contract April 2012 to March 2013,Programme,
Department of Health,Department of Health,29/06/2012,Addition Clearing - SW LIC,INFORMATICS,BT GROUP PLC,LARGE,NW9 6LB,CHAPS29/6/12,377299,,Capital: LSP South FY 2012/13 Capital Cash Requirements,Programme,
Department of Health,Department of Health,29/06/2012,Addition Clearing - SW LIC,INFORMATICS,BT GROUP PLC,LARGE,NW9 6LB,CHAPS29/6/12,1408161.46,,Capital: Spine FY 2012/13 Capital Cash Requirements,Programme,
Department of Health,Department of Health,29/06/2012,Service charge,INFORMATICS,BT GROUP PLC,LARGE,NW9 6LB,CHAPS29/6/12,3138929.6,,Revenue: LSP South FY 2012/13 Revenue Cash Requirements,Programme,
Department of Health,Department of Health,29/06/2012,Service charge,INFORMATICS,BT GROUP PLC,LARGE,NW9 6LB,CHAPS29/6/12,6529648.6,,Revenue: LSP London FY 2012/13 Revenue Cash Requirements,Programme,
Department of Health,Department of Health,29/06/2012,Service charge,INFORMATICS,BT GROUP PLC,LARGE,NW9 6LB,CHAPS29/6/12,6884994.36,,Revenue: N3 Services Core Contract to cover spend for services to be paid for between April 2012 and March 2013,Programme,
Department of Health,Department of Health,29/06/2012,Service charge,INFORMATICS,BT GROUP PLC,LARGE,NW9 6LB,CHAPS29/6/12,15042770.41,,Revenue: Spine FY 2012/13 Revenue Cash Requirements,Programme,
Department of Health,Department of Health,01/06/2012,Expense clearing GPC (ST),More than one directorate,BARCLAYCARD BUSINESS,SME,TS17 6YG,2681002-18-JUN-12,73031.42,,,Other,
Department of Health,Department of Health,03/06/2012,Expense clearing GPC (ST),More than one directorate,BARCLAYCARD BUSINESS,SME,TS17 6YG,2681002-18-JUN-12,25,,,Other,
Department of Health,Department of Health,06/06/2012,Expense clearing GPC (ST),More than one directorate,BARCLAYCARD BUSINESS,SME,TS17 6YG,2681002-18-JUN-12,4286.69,,,Other,
Department of Health,Department of Health,07/06/2012,Expense clearing GPC (ST),More than one directorate,BARCLAYCARD BUSINESS,SME,TS17 6YG,2681002-18-JUN-12,6615.21,,,Other,
Department of Health,Department of Health,08/06/2012,Expense clearing GPC (ST),More than one directorate,BARCLAYCARD BUSINESS,SME,TS17 6YG,2681002-18-JUN-12,4513.64,,,Other,
Department of Health,Department of Health,10/06/2012,Expense clearing GPC (ST),More than one directorate,BARCLAYCARD BUSINESS,SME,TS17 6YG,2681002-18-JUN-12,124.29,,,Other,
Department of Health,Department of Health,11/06/2012,Expense clearing GPC (ST),More than one directorate,BARCLAYCARD BUSINESS,SME,TS17 6YG,2681002-18-JUN-12,5859.34,,,Other,
Department of Health,Department of Health,12/06/2012,Expense clearing GPC (ST),More than one directorate,BARCLAYCARD BUSINESS,SME,TS17 6YG,2681002-18-JUN-12,3905.88,,,Other,
Department of Health,Department of Health,13/06/2012,Expense clearing GPC (ST),More than one directorate,BARCLAYCARD BUSINESS,SME,TS17 6YG,2681002-18-JUN-12,6152.77,,,Other,
Department of Health,Department of Health,14/06/2012,Expense clearing GPC (ST),More than one directorate,BARCLAYCARD BUSINESS,SME,TS17 6YG,2681002-18-JUN-12,4916.84,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,HEALTH RESEARCH AUTHORITY,PUBLIC,SE1 6LH,HAFS-13179,100000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,NATIONAL TREATMENT AGENCY FOR SUBSTANCE MISUSE (NTA),PUBLIC,WF3 1WE,HAFS-13241,850000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,NHS INSTITUTE FOR INNOVATION AND IMPROVEMENT,PUBLIC,CV4 7AL,HAFS-13246,2000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,HEALTH AND SOCIAL CARE INFORMATION CENTRE,PUBLIC,WF3 1WE,HAFS-13178,3000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,NATIONAL INSTITUTE FOR CLINICAL EXCELLENCE (NICE),PUBLIC,SE1 7NT,HAFS-13240,4000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,WESTERN CHESHIRE PCT,PUBLIC,CH2 1HU,HAFS-13214,10000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,BASSETLAW PCT,PUBLIC,NG21 0ER,HAFS-13122,10500000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,HARTLEPOOL PCT,PUBLIC,TS7 0NJ,HAFS-13175,12200000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,DARLINGTON PCT,PUBLIC,DL14 6WA,HAFS-13151,14543000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,BLACKPOOL PCT,PUBLIC,PR4 3AL,HAFS-13130,15401000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,SOUTH EAST COAST SHA,PUBLIC,RH6 7DE,HAFS-13280,15800000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,REDCAR AND CLEVELAND PCT,PUBLIC,TS14 7AA,HAFS-13268,17100000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,BLACKBURN AND DARWEN TEACHING CARE TRUST PLUS,PUBLIC,BB1 2EE,HAFS-13129,17156000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,BATH & NORTH EAST SOMERSET PCT,PUBLIC,BA2 5RP,HAFS-13123,18000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,SWINDON PCT,PUBLIC,SN10 5EQ,HAFS-13198,18000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,NORTH EAST LINCOLNSHIRE CARE TRUST PLUS,PUBLIC,DN33 2BA,HAFS-13249,18400000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,TELFORD & WREKIN PCT,PUBLIC,SY3 8XL,HAFS-13200,19172000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,MIDDLESBOROUGH PCT,PUBLIC,TS2 1RH,HAFS-13238,19400000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,WARRINGTON PCT,PUBLIC,WF3 1WE,HAFS-13208,20600000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,ISLE OF WIGHT NHS PCT,PUBLIC,PO30 5TG,HAFS-13187,21000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,TORBAY PCT,PUBLIC,TQ9 6JE,HAFS-13201,21300000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,NORTH LINCOLNSHIRE PCT,PUBLIC,DN20 8GS,HAFS-13252,21300000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,NORTH EAST SHA,PUBLIC,NE15 8NY,HAFS-13250,21700000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,STOCKTON-ON-TEES TEACHING PCT,PUBLIC,TS17 6SF,HAFS-13192,21900000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,HEREFORDSHIRE PCT,PUBLIC,HR2 9RP,HAFS-13181,22000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,RICHMOND AND TWICKENHAM PCT,PUBLIC,KT5 9AL,HAFS-13269,22000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,KINGSTON PCT,PUBLIC,KT5 9AL,HAFS-13223,22500000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,SOUTH TYNESIDE PCT,PUBLIC,NE33 3DP,HAFS-13284,22600000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,CALDERDALE PCT,PUBLIC,WF3 1WE,HAFS-13140,23000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,NORTH SOMERSET PCT,PUBLIC,BS2 8EE,HAFS-13253,23000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,PETERBOROUGH PCT,PUBLIC,PE1 1FA,HAFS-13264,23500000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,SOUTH CENTRAL SHA,PUBLIC,WF3 1WE,HAFS-13279,23500000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,BARKING AND DAGENHAM PCT,PUBLIC,IG11 8EY,HAFS-13119,24000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,BURY PCT,PUBLIC,BL9 0EN,HAFS-13139,24500000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,NORTH STAFFORDSHIRE PCT,PUBLIC,ST4 4LX,HAFS-13254,24600000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,BEXLEY CARE TRUST,PUBLIC,DA5 2BW,HAFS-13127,25000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,MILTON KEYNES PCT,PUBLIC,MK6 5NG,HAFS-13239,25000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,HAMMERSMITH AND FULHAM PCT,PUBLIC,WF3 1WE,HAFS-13171,26000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,HARROW PCT,PUBLIC,HA1 3EX,HAFS-13174,26000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,SOUTHAMPTON CITY PCT,PUBLIC,SO30 3JB,HAFS-13189,26000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,LUTON TEACHING PCT,PUBLIC,LU1 2PJ,HAFS-13234,26000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,SOLIHULL PCT,PUBLIC,B91 3EF,HAFS-13276,26000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,HEYWOOD MIDDLETON & ROCHDALE PCT,PUBLIC,M24 1AY,HAFS-13183,27000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,KNOWSLEY PCT,PUBLIC,L33 7XW,HAFS-13225,27483000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,TRAFFORD PCT,PUBLIC,M16 0PQ,HAFS-13203,27500000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,EAST MIDLANDS SHA,PUBLIC,WF3 1WE,HAFS-13160,28000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,KENSINGTON AND CHELSEA PCT,PUBLIC,W10 6DZ,HAFS-13222,28000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,NORTH TYNESIDE PCT,PUBLIC,NE27 0QJ,HAFS-13255,28000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,PORTSMOUTH CITY TEACHING PCT,PUBLIC,PO4 8LD,HAFS-13266,28000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,GATESHEAD PCT,PUBLIC,NE11 0NB,HAFS-13166,28200000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,SOUTH GLOUCESTERSHIRE PCT,PUBLIC,BS1 2NP,HAFS-13282,28500000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,OLDHAM PCT,PUBLIC,OL9 6EE,HAFS-13262,29000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,BARNSLEY PCT,PUBLIC,S70 3RD,HAFS-13121,30000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,HASTINGS & ROTHER PCT,PUBLIC,TN40 2DZ,HAFS-13176,30000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,SOUTH WEST SHA,PUBLIC,WF3 1WE,HAFS-13188,30000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,TAMESIDE AND GLOSSOP PCT,PUBLIC,M34 2GP,HAFS-13199,30000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,YORKSHIRE & THE HUMBER SHA,PUBLIC,LS1 4PL,HAFS-13220,30000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,GREAT YARMOUTH AND WAVENY PCT,PUBLIC,NR31 0LT,HAFS-13168,31000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,HOUNSLOW PCT,PUBLIC,UB2 4SA,HAFS-13185,31000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,PLYMOUTH TEACHING PCT,PUBLIC,PL6 5XZ,HAFS-13265,31000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,REDBRIDGE PCT,PUBLIC,WF3 1WE,HAFS-13267,31500000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,CITY AND HACKNEY TEACHING PCT,PUBLIC,E1 1RD,HAFS-13145,32000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,WALTHAM FOREST PCT,PUBLIC,WF3 1WE,HAFS-13206,32000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,MEDWAY TEACHING PCT,PUBLIC,ME19 4AX,HAFS-13236,32000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,HILLINGDON PCT,PUBLIC,TW3 3HR,HAFS-13184,33000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,SOUTH EAST ESSEX PCT,PUBLIC,SS2 6HE,HAFS-13281,33000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,DERBY CITY PCT,PUBLIC,WF3 1WE,HAFS-13152,34000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,ROTHERHAM PCT,PUBLIC,S66 1YY,HAFS-13270,34000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,CAMDEN PCT,PUBLIC,NW1 0PE,HAFS-13142,34500000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,BROMLEY PCT,PUBLIC,WF3 1WE,HAFS-13137,35000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,SUNDERLAND TEACHING PCT,PUBLIC,NE37 1PR,HAFS-13195,35000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,TOWER HAMLETS PCT,PUBLIC,E1 1RD,HAFS-13202,35000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),PUBLIC,NE1 6SN,HAFS-13244,35000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,SALFORD PCT,PUBLIC,M6 5FW,HAFS-13271,35000000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,NEWCASTLE PCT,PUBLIC,NE27 0QJ,HAFS-13242,35400000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,HULL PCT,PUBLIC,HU1 3HA,HAFS-13186,35500000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,ISLINGTON PCT,PUBLIC,NW1 2LT,HAFS-13221,35500000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,SHROPSHIRE COUNTY PCT,PUBLIC,SY3 8XL,HAFS-13275,35612000,,,Other,
Department of Health,Department of Health,01/06/2012,CASH FUNDING Rev Inside RAB,NHS FC,WEST ESSEX PCT,PUBLIC,CM16 6TN,HAFS-13210,36000000,,,Other,
