Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
DEFRA,DEFRA,04/07/2014,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00033690,"79,400.14",Refurbish site telemetry system to improve site resilience - March 2014,BS32 4NH,,10195L,FMR1314A,Asset
DEFRA,DEFRA,04/07/2014,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00033688,"130,000.00",Replace existing Fire Heads - March 2014,BS32 4NH,,10195L,FMR1314A,Asset
DEFRA,DEFRA,04/07/2014,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00033685,"136,114.00",Replace nickel cadmium batteries for five generators - March 2014,BS32 4NH,,10195L,FMR1314A,Asset
DEFRA,DEFRA,14/07/2014,Estate Maintenance Admin,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00035998,"102,880.48",Estates maintenance projects over multiple sites - June 2014,BS32 4NH,,10195L,B0610000,Expense
DEFRA,DEFRA,04/07/2014,Agency Recharge,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00033678,"40,284.56",Purchase and Installation of a fully automatic bin washer to comply with the Environment Agency Bio hazard License requirement - March 2014,BS32 4NH,,FWK10195L,FMR1314R,Asset
DEFRA,DEFRA,14/07/2014,Reactive Element of Core IFM fee,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00035936,"579,830.69",Repair and Replacement Fund - June 2014,BS32 4NH,,10195L,0,Expense
DEFRA,DEFRA,22/07/2014,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00035190,"113,683.88",The repair and replacement of laboratory systems at Starcross Laboratory to meet current requirements - May 2014,BS32 4NH,,10195L,B0850000,Expense
DEFRA,DEFRA,04/07/2014,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00035173,"210,750.16",Estates maintenance projects over multiple sites - May 2014,BS32 4NH,,10195L,B0820000,Expense
DEFRA,DEFRA,04/07/2014,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Jacobs Engineering UK Ltd,B1723032001,"39,297.60",Feasibility study to support Common Agricultural Policy Delivery programme Reading estate rationalisation with a view to moving to Environment Agency Kings Meadow site and longer term rationalisation objectives in Reading - June 2014,G2 7HX,,,STGCEXIT,Asset
DEFRA,DEFRA,04/07/2014,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Jacobs Engineering UK Ltd,B1723030002,"47,733.60",Sand Hutton site condition Survey - June 2014,G2 7HX,,ECM 4470,B281P007,Asset
DEFRA,DEFRA,14/07/2014,Grant-in Aid Payments,Policy Delivery DG,Joint Nature Conservation Committee,70714,"861,000.00",Grant in Aid - July 2014,PE1 1JY,SME,GIA,0,Expense
DEFRA,DEFRA,22/07/2014,Civil service Pension Administration,Chief Operating Officer DG,JSS Pensions Administration,RCPS10296,"59,962.67",Pension payments for the former Horticulture Research International staff - June 2014,SN2 1FF,,16500,0,Expense
DEFRA,DEFRA,08/07/2014,Civil service Pension Administration,Chief Operating Officer DG,JSS Pensions Administration,RCPS10270,"44,316.19",Pension payments for the former Horticulture Research International staff - April 2014,SN2 1FF,,16500,0,Expense
DEFRA,DEFRA,08/07/2014,Other Current Payments E,Policy Delivery DG,JSS Pensions Administration,RCPS10289,"124,367.69",Pension payments made to members of the Nature Conservancy Council (NCC) pension scheme - June 2014,SN2 1FF,,re-charge,0,Expense
DEFRA,DEFRA,08/07/2014,Evidence Non R&D,Policy Delivery DG,Keep Britain Tidy,108889,"41,666.67",Keep Britain Tidy Grant - July 2014,WN3 4EX,SME,Grant,0,Expense
DEFRA,DEFRA,14/07/2014,Current Grants E,"Strategy, International and Biosecurity DG",L T S International Ltd,2409,"55,972.94",Administration of the Darwin Initiative Grant Scheme - June 2014,EH26 0PH,SME,20211,0,Expense
DEFRA,DEFRA,04/07/2014,Current Grants E,Policy Delivery DG,Lake District National Park Auth,170614,"1,277,754.00",Grant - 2014-15 Quarter 2,LA9 7RL,SME,GIA,LAKEDIST,Expense
DEFRA,DEFRA,28/07/2014,Programme Consultancy Costs,Policy Delivery DG,Local Partnerships LLP,41101472,"233,237.59",Contract for the provision of support For Waste Infrastructure Delivery Programme - 2014-15,SW1P 3HZ,SME,14265,WFUNDCON,Expense
DEFRA,DEFRA,16/07/2014,Current Grants - Local Authorities,Policy Delivery DG,London Fire and Emergency Planning Authority,IN032223,"25,000.00",Defra contribution to the Fire and Rescue Service National Control Centre - 2014-15,SE1 0LL,,Funding,0,Expense
DEFRA,DEFRA,08/07/2014,IT Software,Chief Operating Officer DG,M D S Technologies Ltd,3542,"30,369.46",Hosting to support the test and development environments for Common Agriculture Policy Delivery - May 2014,SN13 9GB,SME,cap024,CAPDFA08,Expense
DEFRA,DEFRA,28/07/2014,Current Grants - Local Authorities,Policy Delivery DG,Manchester City Council,8500401422,"55,730.00",Sustainable Drainage Systems Capability and Capacity Building - Grant Award 2014-15,M15 5BR,,FUNDING,0,Expense
DEFRA,DEFRA,16/07/2014,Current Grants E,Policy Delivery DG,Met Office,I0093088,"575,000.00",Integrated Flood Forecasting and Alerts Service covering England to support and enhance existing National area Delivery - 2014-15 Quarter 2,EX1 3PB,,GIA,0,Expense
DEFRA,DEFRA,14/07/2014,Current Grants E,Policy Delivery DG,Meteor Communications (Europe) Ltd,4856,"30,000.00",Electronic signs at bathing waters and Surfers Against Sewage mobile phone application,AL1 5HT,SME,21135,0,Expense
DEFRA,DEFRA,14/07/2014,Other Current Payments E,Policy Delivery DG,Natural England,8000017993,"147,284.60",Reimbursement of legal charges incurred in preparation of Project Milton as a candidate for Special Area for Conservation (SAC) under the Habitats Directive,YO1 7PX,,DFP/Comp,BOLTFELL,Expense
DEFRA,DEFRA,22/07/2014,Grant-in Aid Payments,Policy Delivery DG,Natural England,210714,"12,250,000.00",Bolton Fell Moss Settlement Grant in Aid - July 2014,YO1 7PX,,IGS GIA,0,Expense
DEFRA,DEFRA,08/07/2014,Grant-in Aid Payments,Policy Delivery DG,Natural England,240614,"13,000,000.00",Grant in Aid - 2014-15 July 2014,YO1 7PX,,IGS GIA,0,Expense
DEFRA,DEFRA,28/07/2014,Inwards Secondments,Chief Operating Officer DG,Natural England,8000016506,"30,152.00",Inward secondment of one person to the Common Agricultural Policy Delivery Programme - October-December 2013,YO1 7PX,,IGS,0,Expense
DEFRA,DEFRA,28/07/2014,Inwards Secondments,Chief Operating Officer DG,Natural England,8000018103,"59,950.40",Inward secondment of one person to the Common Agricultural Policy Delivery Programme - 7 October 2013-31 March 2014,YO1 7PX,,IGS,CAPDBA00,Expense
DEFRA,DEFRA,28/07/2014,Travel UK,Chief Operating Officer DG,Natural England,8000018101,"26,093.48",Inward secondment of one person to the Common Agricultural Policy Delivery Programme - 12 December 2013-31 March 2014,YO1 7PX,,DFP,CAPDFA10,Expense
DEFRA,DEFRA,28/07/2014,Inwards Secondments,Chief Operating Officer DG,Natural England,8000018095,"30,551.59",Inward secondment of one person to the Common Agricultural Policy Delivery Programme - January-March 2014,YO1 7PX,,IGS,0,Expense
DEFRA,DEFRA,28/07/2014,Inwards Secondments,Chief Operating Officer DG,Natural England,8000018113,"32,113.80",Inward secondment of one person to the Common Agricultural Policy Delivery Programme - January-March 2014,YO1 7PX,,IGS,CAPDPMO0,Expense
DEFRA,DEFRA,04/07/2014,Current Grants E,Policy Delivery DG,New Forest National Park Auth,240614,"750,210.00",Grant - 2014-15 Quarter 2,SO41 9ZG,SME,GIA,NEFOREST,Expense
DEFRA,DEFRA,04/07/2014,Current Grants E,Policy Delivery DG,North York Moors National Park,110614,"1,041,308.00",Grant - 2014-15 Quarter 2,YO62 5BP,SME,GIA,YORKMOOR,Expense
DEFRA,DEFRA,04/07/2014,Current Grants E,Policy Delivery DG,Northumberland Nat Park Authority,240614,"655,600.00",Grant - 2014-15 Quarter 2,NE46 1BS,SME,GIA,NORTHUMB,Expense
DEFRA,DEFRA,04/07/2014,Current Grants E,Policy Delivery DG,Peak District National Park Auth,160614,"1,600,000.00",Grant - 2014-15 Quarter 2,DE45 1AE,SME,GIA,PEAKDIST,Expense
DEFRA,DEFRA,14/07/2014,Current Grants E,"Strategy, International and Biosecurity DG",Pesticide Action Network UK,200614,"25,189.61",Pesticide Impacts on biodiversity in Ethiopia and agro-ecological solutions - January-March 2014,EC2A 4JX,SME,20111,DARWDFID,Expense
DEFRA,DEFRA,18/07/2014,Consultancy Non-Scheme,Chief Operating Officer DG,Pricewaterhouse Coopers,1354225838,"98,188.80",Future of Food and Environment Research agency Project: Time costs for period up to 13 June 2014,WC2N 6NN,,20584,0,Expense
DEFRA,DEFRA,24/07/2014,Subsistence - UK,Chief Operating Officer DG,Pricewaterhouse Coopers,1354177618,"116,364.00",Future of Food and Environment Research agency Project Market Sounding Stage,WC2N 6NN,,20223,0,Expense
DEFRA,DEFRA,18/07/2014,Current Grants E,"Strategy, International and Biosecurity DG",R S P B,270614,"25,870.00",Sustainable management of the marine environment and resources of Tristan da Cunha - 2014-15 Quarter 2,SG19 2DL,,20036,DARWPLUS,Expense
DEFRA,DEFRA,18/07/2014,Current Grants E,"Strategy, International and Biosecurity DG",R S P B,310314,"29,365.00",Developing knowledge to eradicate house mice from UK Overseas Territories islands - 2013-14 Final claim,SG19 2DL,,exempt,DARWINXX,Expense
DEFRA,DEFRA,24/07/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,R S P B,SLINV00026422,"29,986.00",Energy for Nature - Payment for Ecosystem Services (PES) pilot research fund - Round 3,SG19 2DL,,NR0156,BIODECOS,Expense
DEFRA,DEFRA,16/07/2014,Redfern Suspense,Central Finance Group,Redfern Travel Ltd,83743,"338,766.12",Travel costs incurred as per the Government Procurement Service contract - June 2014,BD1 3AZ,SME,,0,Asset
DEFRA,DEFRA,24/07/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",Resource Decisions Ltd,210714,"31,429.16",Managing Research and Development to underpin Defra’s smarter regulation reforms - 2014-15,W12 8JW,SME,BR0120,0,Expense
DEFRA,DEFRA,18/07/2014,Other Current Payments E,Policy Delivery DG,Ricardo-A E A Ltd,6156439,"36,991.20",Provision of the farming advice service - June 2014,OX11 0QR,,,0,Expense
DEFRA,DEFRA,24/07/2014,Other Current Payments E,Policy Delivery DG,Ricardo-A E A Ltd,6156488,"44,942.40",Provision of the Water technology list - April-June 2014,OX11 0QR,,20191,0,Expense
DEFRA,DEFRA,01/07/2014,Grant-in Aid Payments,Chief Operating Officer DG,Royal Botanic Gardens Kew,KEWGIA041415,"2,250,000.00",Grant in Aid - July 2014,TW9 3AB,,Grant,0,Expense
DEFRA,DEFRA,14/07/2014,Current Grants E,"Strategy, International and Biosecurity DG",Royal Botanic Gardens Kew,1706145322500,"53,225.00",Forest futures - livelihoods and sustainable forest management in Bolivian Amazon - June 2013-March 2014,TW9 3AB,,,DARWDFID,Expense
DEFRA,DEFRA,14/07/2014,Current Grants E,"Strategy, International and Biosecurity DG",Royal Botanic Gardens Kew,170614,"54,590.00",Madagascar Agroforestry livelihoods project - 2013-14,TW9 3AB,,Grant,DARWDFID,Expense
DEFRA,DEFRA,08/07/2014,Travel UK,Chief Operating Officer DG,Rural Payments Agency,337937,"395,335.88",Travel and Subsistence Recharge for Rural Payments Agency staff on secondment to Common Agricultural Policy Delivery Programme - April-May 2014,RG1 1AF,SME,DFP,0,Expense
DEFRA,DEFRA,29/07/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",Scottish Rural University College,ERS-542802-49390,"123,647.36","Ending tail docking and tail biting in the European Union, Hazard characterization and exposure assessment of a major pig welfare programme (FareWellDock) - 2013-14 and April-July 2014",EH9 3JG,,AW1029,0,Expense
DEFRA,DEFRA,30/07/2014,Salary - Permanent Staff,Chief Operating Officer DG,Shared Services Connected Ltd,100000366,"73,438.10",Recuperation of excess annual leave owed to ex-Defra staff now working in Shared Services Connect Ltd,HP2 7AH,,Charges,0,Expense
DEFRA,DEFRA,08/07/2014,Salary - Permanent Staff,Chief Operating Officer DG,Shared Services Connected Ltd,100000197,"77,540.35",Recuperation of excess annual leave owed to ex-Defra staff know working in Shared Services Connected Limited (SSCL) ,HP2 7AH,,Charges,0,Expense
DEFRA,DEFRA,30/07/2014,Contracted Out Services Fixed Charges,Chief Operating Officer DG,Shared Services Connected Ltd,100000353,"528,040.50",Shared Services provided by Steria - Fixed Monthly Charge - July 2014,HP2 7AH,,ecm_4524,0,Expense
DEFRA,DEFRA,08/07/2014,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Shepherd Engineering Services Ltd,373960076,"71,808.01","Project to co-locate the existing mass spectrometer machines operated around the Sand Hutton site into one, purpose built area - June 2014",YO24 1GH,,20245,B281P007,Asset
DEFRA,DEFRA,28/07/2014,Evidence Non R&D,Policy Delivery DG,Sinclair Knight Merz (Europe) Ltd,KU0924001,"31,340.62",Waste Data Flow administration and management - June 2014,CB3 6DP,,20407,0,Expense
DEFRA,DEFRA,02/07/2014,Evidence Non R&D,Policy Delivery DG,Sinclair Knight Merz (Europe) Ltd,JW03369,"29,096.16",Waste Data Flow administration and management - July 2014,CB3 6DP,,20407,0,Expense
DEFRA,DEFRA,16/07/2014,IT Software,Chief Operating Officer DG,Software Box Ltd,INV70976,"59,005.06",Hewlet Packard Quality Centre licences - July 2014-June 2015,YO61 1ET,SME,CAP177,CAPDFA10,Expense
DEFRA,DEFRA,10/07/2014,Other Current Payments E,Policy Delivery DG,Soil Association Certification Ltd,185278,"35,169.75",Grant - 2014-15 Quarter 1,BS1 3NX,SME,Grant,0,Expense
DEFRA,DEFRA,04/07/2014,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Sopra Group Ltd,732F400502,"188,421.27",Software development - Sprint 4,EC2N 1HT,,CAP194,CAPDFA02,Asset
DEFRA,DEFRA,04/07/2014,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Sopra Group Ltd,732F400499,"188,421.27",Software development - Sprint 5,EC2N 1HT,,CAP194,CAPDFA02,Asset
DEFRA,DEFRA,04/07/2014,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Sopra Group Ltd,732F400497,"150,651.91",Software development - Sprint 6,EC2N 1HT,,CAP194,CAPDFA02,Asset
DEFRA,DEFRA,04/07/2014,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Sopra Group Ltd,732F400498,"78,850.50",Software development - May 2014,EC2N 1HT,,CAP194,CAPDFA02,Asset
DEFRA,DEFRA,04/07/2014,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Sopra Group Ltd,732F400500,"76,493.50",Software development - April 2014,EC2N 1HT,,CAP194,CAPDFA02,Asset
DEFRA,DEFRA,04/07/2014,Current Grants E,Policy Delivery DG,South Downs National Park Authority,120614,"2,388,207.00",Grant - 2014-15 Quarter 2 ,GU29 9SB,,GIA,SDOWNS01,Expense
DEFRA,DEFRA,04/07/2014,Current Grants E,Policy Delivery DG,South Hams District Council,240614,"40,298.00",Area of outstanding Natural Beauty Grant - 2013-14,TQ9 5NE,,GIA,SOUTHDEV,Expense
DEFRA,DEFRA,08/07/2014,Other Current Payments E,"Strategy, International and Biosecurity DG",South Western B P S (UK) Ltd,30000120,"34,795.87",Provision of electronic movement reporting systems - June 2014,NW1 5RA,SME,17731,0,Expense
DEFRA,DEFRA,10/07/2014,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Specialist Computer Centres,OPL864874,"470,366.87",Agile developers working on Common Agricultural Policy Delivery Programme - 15-28 May 2014,B11 2LE,SME,CAP010,CAPDFA01,Asset
DEFRA,DEFRA,18/07/2014,Contractor - Management Cover,Chief Operating Officer DG,Specialist Computer Centres,OPL863175,"248,305.54",Software development - June-October 2014,B11 2LE,SME,CAP081,CAPDFA01,Expense
DEFRA,DEFRA,10/07/2014,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Specialist Computer Centres,OPL857119,"386,146.11",Agile developers working on Common Agricultural Policy Delivery Programme - 1-14 May 2014,B11 2LE,SME,CAP010,CAPDFA01,Asset
DEFRA,DEFRA,10/07/2014,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Specialist Computer Centres,OPL857626,"302,855.04",Agile developers working on Common Agricultural Policy Delivery Programme - 20 February-5 March 2014,B11 2LE,SME,CAP010,CAPDFA01,Asset
DEFRA,DEFRA,18/07/2014,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Specialist Computer Centres,OPL838811,"71,583.73",One year software licence use of Abaco Siti Agri software,B11 2LE,SME,CAP081,CAPDFA01,Asset
DEFRA,DEFRA,10/07/2014,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Specialist Computer Centres,OPL864875,"492,227.41",Agile developers working on Common Agricultural Policy Delivery Programme - 29 May-11 June 2014,B11 2LE,SME,CAP010,CAPDFA01,Asset
DEFRA,DEFRA,10/07/2014,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Specialist Computer Centres,OPL857043,"274,560.76",Training and consultancy fees for the implementation of Abaco Siti Agri software.,B11 2LE,SME,CAP081,0,Asset
DEFRA,DEFRA,14/07/2014,Current Grants E,"Strategy, International and Biosecurity DG",St Helena National Trust,170614,"25,287.50",Creating Community Forests to enhance biodiversity and provide educational activities - 2013-16 Darwin Initiative Grant Scheme - July-September 2014,,SME,20054,DARWDFID,Expense
DEFRA,DEFRA,08/07/2014,Grant-in Aid Payments,Policy Delivery DG,The National Forest Co,180614,"378,222.00",Grant in Aid - July-September 2014,DE12 6BA,SME,GIA,0,Expense
DEFRA,DEFRA,29/07/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",The Pirbright Institute,ERS-542760-49389,"27,904.75",Understanding and predicting the spread of vector- and aerosol-borne livestock pathogens in the UK - July 2014,GU24 0NF,,Exempt,0,Expense
DEFRA,DEFRA,29/07/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",The Pirbright Institute,ERS-542756-49386,"35,008.83",Molecular epidemiology of foot-and-mouth disease virus - July 2014,GU24 0NF,,SE2940,0,Expense
DEFRA,DEFRA,29/07/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",The Pirbright Institute,ERS-542754-49385,"65,766.91",Developing improved methods to quantify transmission of foot-and-mouth disease virus - July 2014,GU24 0NF,,SE2815,0,Expense
DEFRA,DEFRA,29/07/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",The Pirbright Institute,ERS-542744-49382,"71,295.08",Further development of Real Time Polymerase Chain Reaction (RT-PCR) technology in support of foot mouth disease diagnosis - July 2014,GU24 0NF,,exempt,0,Expense
DEFRA,DEFRA,24/07/2014,Current grants to charitable bodies,Policy Delivery DG,The Rivers Trust,1404,"50,000.00",Technical help and support to aid development of catchment partnerships under the Catchment Based Approach (Cabal) - March 2014,PL17 8PH,SME,20225,0,Expense
DEFRA,DEFRA,22/07/2014,Treasury Solicitors,Chief Operating Officer DG,Treasury Solicitors Department,A2003,"250,550.17",Charge for outsourced Legal Representation - July-September 2014,WC2B 4TS,,exempt,0,Expense
DEFRA,DEFRA,22/07/2014,Treasury Solicitors,Chief Operating Officer DG,Treasury Solicitors Department,A2002,"1,461,542.69",Charge for outsourced Legal Advice - July-September 2014,WC2B 4TS,,exempt,0,Expense
DEFRA,DEFRA,22/07/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",Triveritas,1366,"91,449.69",Field trial design to test and validate the performance of the Bacillus Calmette-Guerin (BCG) vaccine and associated Differentiation of Infected and Vaccinated Animals (DIVA) diagnostic test in England and Wales ,CA8 9JY,SME,SE3287,0,Expense
DEFRA,DEFRA,02/07/2014,International Subscriptions (Foreign Payments),Policy Delivery DG,U N Economic Commision Europe,240614,"170,317.92",Contribution from the United Kingdom to the United Nations Economic Commission for Europe towards the Cooperative Programme for Monitoring and Evaluation of the Long-range Transmission of Air Pollutants in Europe trust fund,CH-1211,,,0,Expense
DEFRA,DEFRA,14/07/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,UK Water Industry Research Ltd,S510,"32,890.00",Access to UK Water Industry Research's Toxicity Datasheets and Microsheets - 2014-15,SW1H 9BT,SME,Exempt,0,Expense
DEFRA,DEFRA,14/07/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,UNEP-WCMC,1747,"72,623.00",National Ecosystem Assessment - May 2014,CB3 0DL,SME,Exempt,0,Expense
DEFRA,DEFRA,14/07/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",UNEP-WCMC,1789,"72,687.00",National Ecosystem Assessment - July 2014,CB3 0DL,SME,NR0150,0,Expense
DEFRA,DEFRA,30/07/2014,International Subscriptions (Foreign Payments),Policy Delivery DG,United Nations Environment Prog,2307149308959,"93,089.59",Subscription to the Rotterdam Convention on Persistent Organic Pollutants - 2014,100,,,0,Expense
DEFRA,DEFRA,28/07/2014,International Subscriptions (Foreign Payments),Policy Delivery DG,United Nations Environment Prog,230714,"192,119.07",Subscription to the Stockholm Convention on Persistent Organic Pollutants - 2014,100,,,0,Expense
DEFRA,DEFRA,14/07/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",University Of Glasgow,907145166400,"51,664.00",Controlling the impact of Escherichia coli mastitis through modulation of immune responses - 2013-14,G12 8QQ,,OD1718,0,Expense
DEFRA,DEFRA,14/07/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",University Of Glasgow,90714,"100,988.00",Controlling the impact of Escherichia coli mastitis through modulation of immune responses - July 2014,G12 8QQ,,OD1718,0,Expense
DEFRA,DEFRA,22/07/2014,Current Grants E,"Strategy, International and Biosecurity DG",University Of Kent,10714,"35,471.33",Reconnecting poverty-alleviation to biodiversity conservation in Kenya's Eastern Arc Mountains - July-September 2014,CT2 7NZ,,21107,DARWDFID,Expense
DEFRA,DEFRA,22/07/2014,Current Grants E,"Strategy, International and Biosecurity DG",University Of Liverpool,250614,"28,138.75",Using seabirds to inform Caribbean marine planning - January-March 2014,L69 3GL,,Grant,DARWPLUS,Expense
DEFRA,DEFRA,14/07/2014,Other Current Payments E,Policy Delivery DG,University Of Reading,101383,"30,947.75","The Long Term Housing, Maintenance and Scientific Curation of the National Fruit Collections - July 2014",RG6 6AH,,GC0146,PGR00001,Expense
DEFRA,DEFRA,29/07/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Reading,ERS-542596-49242,"45,601.83",Optimising the efficiency of dietary nitrogen use to reduce emissions and waste in dairy systems - July 2014,RG6 6AH,,,SFFS0005,Expense
DEFRA,DEFRA,04/07/2014,Current Grants E,Policy Delivery DG,Vehicle Certification Agency,SIAR186519,"44,000.00",Memorandum of Understanding in respect of duties imposed by The Waste Batteries and Accumulators Regulations 2009 - 2014-15,BS5 6XX,SME,IGS,WPPWM006,Expense
DEFRA,DEFRA,22/07/2014,Evidence Non R&D,"Strategy, International and Biosecurity DG",Veterinary Medicines Directorate,FI00021843,"785,624.25",Veterinary Medicine Antimicrobial Resistance Surveillance and National Surveillance Scheme policy support and corporate charges -2014-15,KT15 3LS,SME,DFP FUNDING,0,Expense
DEFRA,DEFRA,25/07/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",Veterinary Medicines Directorate,ERS-541715-49135,"40,000.00",Defra refund to Veterinary Medicines Directorate for the unused portion of the 2012-13 Development of Screening and confirmatory Methods for New additions to Maximum Residues Levels Regulations grant,KT15 3LS,SME,VM02168,0,Expense
DEFRA,DEFRA,22/07/2014,Current Grants E,Policy Delivery DG,Waste & Resources Action Programme,JULY1110714,"820,264.00",Funding for the Waste and Resources Action Programme (WRAP) - July 2014,OX16 0AH,,Grant,0,Expense
DEFRA,DEFRA,30/07/2014,Capital LA Grant E,Policy Delivery DG,Windsor & Maidenhead Borough Coun,IP9765484,"43,639.97",Repair and Renew Grant for flood-affected properties - July 2014,SL6 1RF,,Grant,0,Expense
DEFRA,DEFRA,04/07/2014,Current Grants E,Policy Delivery DG,Yorkshire Dales National Authority,170614,"1,035,610.00",Grant - 2014-15 Quarter 2,DL8 3EL,SME,GIA,YORKDALE,Expense
DEFRA,DEFRA,29/07/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",Zoological Society Of London.,ERS-542763-49328,"37,959.75",A study to examine the interactions between cattle and badgers - July 2014,NW1 4RY,,Exempt,0,Expense
DEFRA,AHDB,29/07/2014,Invoice,,Outracking Racking & Warehouse Services Ltd,276,"26,662.50",Facilities - Installation of a 500Kg goods lift in a storage building to take goods from the ground floor to a mezzanine floor. ,B16 8EW,,,,
DEFRA,AHDB,29/07/2014,Invoice,,STC Research Foundation,1186,"28,421.00",Horticultural Development Company Research Trial Understanding crop and pest responses to LED lighting to maximise horticultural crop quality and reduce the use of Plant Growth Regulators - 1 April-30 June 2014,YO8 3TZ,,,,
DEFRA,AHDB,17/07/2014,Invoice,,Interbull Centre,IB26/14,"31,448.30","DairyCo Dairy genetics Interbull International Committee for Animal Recording (ICAR), Production Traits for 2014 on cattle",-,,,,
DEFRA,AHDB,17/07/2014,Invoice,,Interaction Conseil,5638/3772-798,"35,168.95",English Beef and Lamb Executive Export development - stand set up and design for  Système d'Information et d'Aide aux Lauréats de Concours (SIAL) food Event in Paris- beef. Authorised under the Cabinet Office advertising and marketing Spending Control Exemption ,-,,,,
DEFRA,AHDB,29/07/2014,Invoice,,Mylnefield Research Service,SLINV/00001690,"35,354.00","Horticultural Development Company - Researching Use of Plant Defence Elicitors to Provide Induced Resistance Protection in Brassica, Allium and radish crops - April-June 2014",DD2 5DA,,,,
DEFRA,AHDB,17/07/2014,Invoice,,Vivactis Public Relations,14FV124,"35,593.22",English Beef and Lamb Executive Export development - French market development activity with French supply chains for 'St Georges' Lamb,-,,,,
DEFRA,AHDB,31/07/2014,Invoice,,Unum,2375772M,"40,910.00",Group Death in Service Policy payment for July 2014 to June 2015,-,,,,
DEFRA,AHDB,18/07/2014,Invoice,,National Audit Office,4915,"45,000.00",Statutory Audit - July 2014,SW1W 9SP,,,,
DEFRA,AHDB,18/07/2014,Invoice,,Beattie McGuinness Bungay London LLP,10407656,"70,443.50",English Beef and Lamb Executive Press campaign - Advertising production costs for 'Mid-week Roast TV Production' for 2014 campaign - Approved spend under Cabinet Office Marketing Advertising Spending Controls exemption,WC3H ,,,,
DEFRA,AHDB,29/07/2014,Invoice,,SAC Commercial Ltd,20774947,"81,000.00",DairyCo Research Genetics Evaluation Operational services - March-June 2014,EH9 3JG,,,,
DEFRA,VMD,07/07/2014,STATUTORY RESIDUES SURVEILLANCE - LABORATORY TESTING,RESIDUES SURVEILLANCE UNIT,FOOD & ENV. RESEARCH AGENCY,67340,"193,937.71",Laboratory testing of food animal products under the Statutory Residues Surveillance Programme - June 2014,YO4 1LZ,GOVN,,,ADMINISTRATION
DEFRA,VMD,08/07/2014,STATUTORY RESIDUES SURVEILLANCE - SAMPLE COLLECTION,RESIDUES SURVEILLANCE UNIT,FOOD STANDARDS AGENCY,67354,"48,377.32",Collection of samples of food animal products for laboratory testing under the Statutory Residues Surveillance Programme - June 2014,0,0,,,ADMINISTRATION
DEFRA,Cefas,04/07/2014,Assets Under Construction,Corporate,DEFRA RECEIPTS,20063220,"27,158.34",Recharge of capital Business Case Process - work carried out on refrigeration units in Lowestoft Building,Y01 7PX,OGD,,51002,Assets Under Construction
DEFRA,Cefas,17/07/2014,ICT Maintenance & Support,Corporate,Unit4 Business Software Ltd,20063737,"35,328.35",Agresso Support - Annual Support and maintenance for the Agresso Management information System - August 2014-July 2015,BS20 0PX,STAN,,74200,ICT Maintenance & Support
