Departmental Family,Entity,Date,Expense Type,Expense area,Supplier,Transaction Number,Amount
Department for Education,DEPARTMENT FOR EDUCATION,20/07/2011,STAFF EXPENSES / COSTS,School Standards Group,CARLSON WAGONLIT TRAVEL,4000058075,190.25
Department for Education,DEPARTMENT FOR EDUCATION,20/07/2011,STAFF EXPENSES / COSTS,Education Strategy and Improvement Group,CARLSON WAGONLIT TRAVEL,4000058075,170.19
Department for Education,DEPARTMENT FOR EDUCATION,20/07/2011,STAFF EXPENSES / COSTS,School Standards Group,CARLSON WAGONLIT TRAVEL,4000058075,364.7
Department for Education,DEPARTMENT FOR EDUCATION,20/07/2011,STAFF EXPENSES / COSTS,School Standards Group,CARLSON WAGONLIT TRAVEL,4000058075,98.74
Department for Education,DEPARTMENT FOR EDUCATION,20/07/2011,STAFF EXPENSES / COSTS,Qualifications Strategy and Reform Group,CARLSON WAGONLIT TRAVEL,4000058075,187.63
Department for Education,DEPARTMENT FOR EDUCATION,20/07/2011,STAFF EXPENSES / COSTS,Qualifications Strategy and Reform Group,CARLSON WAGONLIT TRAVEL,4000058075,2528.51
Department for Education,DEPARTMENT FOR EDUCATION,20/07/2011,STAFF EXPENSES / COSTS,Qualifications Strategy and Reform Group,CARLSON WAGONLIT TRAVEL,4000058075,580.89
Department for Education,DEPARTMENT FOR EDUCATION,20/07/2011,STAFF EXPENSES / COSTS,Qualifications Strategy and Reform Group,CARLSON WAGONLIT TRAVEL,4000058075,46.97
Department for Education,DEPARTMENT FOR EDUCATION,20/07/2011,STAFF EXPENSES / COSTS,Qualifications Strategy and Reform Group,CARLSON WAGONLIT TRAVEL,4000058075,989.84
Department for Education,DEPARTMENT FOR EDUCATION,20/07/2011,STAFF EXPENSES / COSTS,Qualifications Strategy and Reform Group,CARLSON WAGONLIT TRAVEL,4000058075,615.39
Department for Education,DEPARTMENT FOR EDUCATION,20/07/2011,STAFF EXPENSES / COSTS,Qualifications Strategy and Reform Group,CARLSON WAGONLIT TRAVEL,4000058075,1153.89
Department for Education,DEPARTMENT FOR EDUCATION,20/07/2011,STAFF EXPENSES / COSTS,Young People Workforce Group,CARLSON WAGONLIT TRAVEL,4000058075,175.69
Department for Education,DEPARTMENT FOR EDUCATION,20/07/2011,STAFF EXPENSES / COSTS,Young People Workforce Group,CARLSON WAGONLIT TRAVEL,4000058075,136.62
Department for Education,DEPARTMENT FOR EDUCATION,20/07/2011,STAFF EXPENSES / COSTS,Young People Workforce Group,CARLSON WAGONLIT TRAVEL,4000058075,1158.19
Department for Education,DEPARTMENT FOR EDUCATION,20/07/2011,MANAGEMENT CONSULTANCY,Young People Workforce Group,CARLSON WAGONLIT TRAVEL,4000058075,13.28
Department for Education,DEPARTMENT FOR EDUCATION,20/07/2011,STAFF EXPENSES / COSTS,Young People Workforce Group,CARLSON WAGONLIT TRAVEL,4000058075,354.49
Department for Education,DEPARTMENT FOR EDUCATION,20/07/2011,CONTRACT PROGRAMME EXPENDITURE,School Standards Group,INSTITUTE OF EDUCATION,4000058088,387589.9
Department for Education,DEPARTMENT FOR EDUCATION,21/07/2011,RESEARCH & DEVELOPMENT COSTS,Curriculum and Behaviour Group,NATIONAL CENTRE FOR SOCIAL RESEARCH,4000058184,100916
Department for Education,DEPARTMENT FOR EDUCATION,22/07/2011,COMMUNICATIONS & PUBLICITY,Education Strategy and Improvement Group,PROLOG,4000058250,193.63
Department for Education,DEPARTMENT FOR EDUCATION,22/07/2011,COMMUNICATIONS & PUBLICITY,Education Strategy and Improvement Group,PROLOG,4000058250,2.08
Department for Education,DEPARTMENT FOR EDUCATION,22/07/2011,COMMUNICATIONS & PUBLICITY,School Standards Group,PROLOG,4000058250,21055.17
Department for Education,DEPARTMENT FOR EDUCATION,22/07/2011,COMMUNICATIONS & PUBLICITY,School Standards Group,PROLOG,4000058250,536.75
Department for Education,DEPARTMENT FOR EDUCATION,22/07/2011,COMMUNICATIONS & PUBLICITY,School Standards Group,PROLOG,4000058250,482.02
Department for Education,DEPARTMENT FOR EDUCATION,22/07/2011,COMMUNICATIONS & PUBLICITY,School Standards Group,PROLOG,4000058250,913.87
Department for Education,DEPARTMENT FOR EDUCATION,22/07/2011,COMMUNICATIONS & PUBLICITY,Curriculum and Behaviour Group,PROLOG,4000058250,152.58
Department for Education,DEPARTMENT FOR EDUCATION,22/07/2011,COMMUNICATIONS & PUBLICITY,Curriculum and Behaviour Group,PROLOG,4000058250,1905.68
Department for Education,DEPARTMENT FOR EDUCATION,22/07/2011,COMMUNICATIONS & PUBLICITY,Curriculum and Behaviour Group,PROLOG,4000058250,1637.05
Department for Education,DEPARTMENT FOR EDUCATION,22/07/2011,COMMUNICATIONS & PUBLICITY,Curriculum and Behaviour Group,PROLOG,4000058250,630.12
Department for Education,DEPARTMENT FOR EDUCATION,22/07/2011,COMMUNICATIONS & PUBLICITY,Curriculum and Behaviour Group,PROLOG,4000058250,766.22
Department for Education,DEPARTMENT FOR EDUCATION,22/07/2011,COMMUNICATIONS & PUBLICITY,Curriculum and Behaviour Group,PROLOG,4000058250,10.73
Department for Education,DEPARTMENT FOR EDUCATION,22/07/2011,COMMUNICATIONS & PUBLICITY,Qualifications Strategy and Reform Group,PROLOG,4000058250,32.11
Department for Education,DEPARTMENT FOR EDUCATION,22/07/2011,COMMUNICATIONS & PUBLICITY,Qualifications Strategy and Reform Group,PROLOG,4000058250,89.08
Department for Education,DEPARTMENT FOR EDUCATION,22/07/2011,COMMUNICATIONS & PUBLICITY,Young People Workforce Group,PROLOG,4000058250,29.81
Department for Education,DEPARTMENT FOR EDUCATION,22/07/2011,COMMUNICATIONS & PUBLICITY,Young People Workforce Group,PROLOG,4000058250,1124.72
Department for Education,DEPARTMENT FOR EDUCATION,22/07/2011,COMMUNICATIONS & PUBLICITY,Young People Workforce Group,PROLOG,4000058250,52.47
Department for Education,DEPARTMENT FOR EDUCATION,25/07/2011,CURRENT GRANTS,Young People Workforce Group,SOCIAL CARE INSTITUTE FOR EXCELLENCE,4000058353,814631
Department for Education,DEPARTMENT FOR EDUCATION,26/07/2011,PROFESSIONAL FEES,Young People Workforce Group,CAPITA BUSINESS SERVICES LTD,4000058415,787153.92
Department for Education,DEPARTMENT FOR EDUCATION,26/07/2011,CONTRACT PROGRAMME EXPENDITURE,Young People Workforce Group,CAPITA BUSINESS SERVICES LTD,4000058415,29649.86
Department for Education,DEPARTMENT FOR EDUCATION,26/07/2011,CONTRACT PROGRAMME EXPENDITURE,Curriculum and Behaviour Group,LEARNING & SKILLS COUNCIL,4000058426,258541.2
Department for Education,DEPARTMENT FOR EDUCATION,26/07/2011,PROFESSIONAL FEES,Young People Workforce Group,THE FINANCIAL REPORTING COUNCIL FRC,4000058450,47183.22
Department for Education,DEPARTMENT FOR EDUCATION,27/07/2011,RESEARCH & DEVELOPMENT COSTS,School Standards Group,SHEFFIELD HALLAM UNIVERSITY,4000058559,37998
Department for Education,DEPARTMENT FOR EDUCATION,27/07/2011,CONTRACT PROGRAMME EXPENDITURE,Curriculum and Behaviour Group,TRIBAL EDUCATION LTD CONSULTING,4000058565,287654.4
Department for Education,DEPARTMENT FOR EDUCATION,28/07/2011,CONTRACT PROGRAMME EXPENDITURE,School Standards Group,UNIVERSITY OF BRIGHTON,4000058667,64933
Department for Education,DEPARTMENT FOR EDUCATION,29/07/2011,CURRENT GRANTS,Curriculum and Behaviour Group,DIANA PRINCESS  MEMORIAL AWARD,4000058699,75000
Department for Education,DEPARTMENT FOR EDUCATION,29/07/2011,STAFF EXPENSES / COSTS,Education Strategy and Improvement Group,EXPOTEL HOTEL RESERVATIONS LTD,4000058702,518.68
Department for Education,DEPARTMENT FOR EDUCATION,29/07/2011,STAFF EXPENSES / COSTS,Education Strategy and Improvement Group,EXPOTEL HOTEL RESERVATIONS LTD,4000058702,68.32
Department for Education,DEPARTMENT FOR EDUCATION,29/07/2011,STAFF EXPENSES / COSTS,Education Strategy and Improvement Group,EXPOTEL HOTEL RESERVATIONS LTD,4000058702,208.64
Department for Education,DEPARTMENT FOR EDUCATION,29/07/2011,STAFF EXPENSES / COSTS,School Analysis and Research,EXPOTEL HOTEL RESERVATIONS LTD,4000058702,61.32
Department for Education,DEPARTMENT FOR EDUCATION,29/07/2011,STAFF EXPENSES / COSTS,School Standards Group,EXPOTEL HOTEL RESERVATIONS LTD,4000058702,144.22
Department for Education,DEPARTMENT FOR EDUCATION,29/07/2011,STAFF EXPENSES / COSTS,Curriculum and Behaviour Group,EXPOTEL HOTEL RESERVATIONS LTD,4000058702,875.56
Department for Education,DEPARTMENT FOR EDUCATION,29/07/2011,STAFF EXPENSES / COSTS,Curriculum and Behaviour Group,EXPOTEL HOTEL RESERVATIONS LTD,4000058702,203.64
Department for Education,DEPARTMENT FOR EDUCATION,29/07/2011,STAFF EXPENSES / COSTS,Curriculum and Behaviour Group,EXPOTEL HOTEL RESERVATIONS LTD,4000058702,97.32
Department for Education,DEPARTMENT FOR EDUCATION,29/07/2011,STAFF EXPENSES / COSTS,School Standards Group,EXPOTEL HOTEL RESERVATIONS LTD,4000058702,251.64
Department for Education,DEPARTMENT FOR EDUCATION,29/07/2011,STAFF EXPENSES / COSTS,School Standards Group,EXPOTEL HOTEL RESERVATIONS LTD,4000058702,63.72
Department for Education,DEPARTMENT FOR EDUCATION,29/07/2011,STAFF EXPENSES / COSTS,School Standards Group,EXPOTEL HOTEL RESERVATIONS LTD,4000058702,67.32
Department for Education,DEPARTMENT FOR EDUCATION,29/07/2011,STAFF EXPENSES / COSTS,Education Strategy and Improvement Group,EXPOTEL HOTEL RESERVATIONS LTD,4000058702,129.64
Department for Education,DEPARTMENT FOR EDUCATION,29/07/2011,STAFF EXPENSES / COSTS,School Standards Group,EXPOTEL HOTEL RESERVATIONS LTD,4000058702,305.96
Department for Education,DEPARTMENT FOR EDUCATION,29/07/2011,STAFF EXPENSES / COSTS,Qualifications Strategy and Reform Group,EXPOTEL HOTEL RESERVATIONS LTD,4000058702,172.64
Department for Education,DEPARTMENT FOR EDUCATION,29/07/2011,STAFF EXPENSES / COSTS,Qualifications Strategy and Reform Group,EXPOTEL HOTEL RESERVATIONS LTD,4000058702,68.32
Department for Education,DEPARTMENT FOR EDUCATION,29/07/2011,STAFF EXPENSES / COSTS,Qualifications Strategy and Reform Group,EXPOTEL HOTEL RESERVATIONS LTD,4000058702,111.32
Department for Education,DEPARTMENT FOR EDUCATION,29/07/2011,STAFF EXPENSES / COSTS,Young People Workforce Group,EXPOTEL HOTEL RESERVATIONS LTD,4000058702,374.96
Department for Education,DEPARTMENT FOR EDUCATION,29/07/2011,STAFF EXPENSES / COSTS,Young People Workforce Group,EXPOTEL HOTEL RESERVATIONS LTD,4000058702,846.92
Department for Education,DEPARTMENT FOR EDUCATION,29/07/2011,STAFF EXPENSES / COSTS,Young People Workforce Group,EXPOTEL HOTEL RESERVATIONS LTD,4000058702,71.18
Department for Education,DEPARTMENT FOR EDUCATION,29/07/2011,CURRENT GRANTS,Curriculum and Behaviour Group,SING UP,4000058717,330369
Department for Education,TEACHERS PENSION SCHEME,01/07/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP HSBC,1000667,416690.19
Department for Education,TEACHERS PENSION SCHEME,01/07/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000668,47241984.38
Department for Education,TEACHERS PENSION SCHEME,05/07/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP HSBC,1000669,804992.65
Department for Education,TEACHERS PENSION SCHEME,05/07/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000670,48170949.31
Department for Education,TEACHERS PENSION SCHEME,05/07/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP HSBC,1000671,93457.52
Department for Education,TEACHERS PENSION SCHEME,05/07/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000672,18184470.7
Department for Education,TEACHERS PENSION SCHEME,07/07/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP HSBC,1000673,383298.33
Department for Education,TEACHERS PENSION SCHEME,07/07/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000674,16682366.26
Department for Education,TEACHERS PENSION SCHEME,08/07/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP HSBC,1000675,100634.25
Department for Education,TEACHERS PENSION SCHEME,08/07/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000676,16304259.55
Department for Education,TEACHERS PENSION SCHEME,11/07/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000678,16347509.78
Department for Education,TEACHERS PENSION SCHEME,12/07/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP HSBC,1000679,258774.71
Department for Education,TEACHERS PENSION SCHEME,12/07/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000680,44999120.1
Department for Education,TEACHERS PENSION SCHEME,13/07/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP HSBC,1000681,119533.76
Department for Education,TEACHERS PENSION SCHEME,13/07/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000682,17915896.61
Department for Education,TEACHERS PENSION SCHEME,14/07/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP HSBC,1000683,97182.42
Department for Education,TEACHERS PENSION SCHEME,14/07/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000684,16099138.7
Department for Education,TEACHERS PENSION SCHEME,15/07/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP HSBC,1000685,209384.16
Department for Education,TEACHERS PENSION SCHEME,15/07/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000686,16033796.51
Department for Education,TEACHERS PENSION SCHEME,18/07/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP HSBC,1000687,393448.45
Department for Education,TEACHERS PENSION SCHEME,18/07/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000688,16018203.05
Department for Education,TEACHERS PENSION SCHEME,19/07/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP HSBC,1000689,124204.01
Department for Education,TEACHERS PENSION SCHEME,19/07/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000690,44589965.52
Department for Education,TEACHERS PENSION SCHEME,20/07/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000694,18583360.6
Department for Education,TEACHERS PENSION SCHEME,21/07/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP HSBC,1000695,188302.12
Department for Education,TEACHERS PENSION SCHEME,21/07/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000696,16062485.88
Department for Education,TEACHERS PENSION SCHEME,22/07/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP HSBC,1000697,137682.2
Department for Education,TEACHERS PENSION SCHEME,22/07/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000698,33576066.3
Department for Education,TEACHERS PENSION SCHEME,25/07/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP HSBC,1000699,75341.95
Department for Education,TEACHERS PENSION SCHEME,25/07/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000700,117787670.8
Department for Education,TEACHERS PENSION SCHEME,26/07/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP HSBC,1000701,40311.67
Department for Education,TEACHERS PENSION SCHEME,26/07/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000702,19025792.09
Department for Education,TEACHERS PENSION SCHEME,27/07/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP HSBC,1000703,282460.05
Department for Education,TEACHERS PENSION SCHEME,27/07/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000704,15697982.59
Department for Education,TEACHERS PENSION SCHEME,28/07/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP HSBC,1000705,506281.15
Department for Education,TEACHERS PENSION SCHEME,28/07/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000706,17039511.45
Department for Education,TEACHERS PENSION SCHEME,29/07/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000708,37462664.87
Department for Education,TEACHERS PENSION SCHEME,29/07/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP HSBC,1000709,262627.14
Department for Education,TEACHERS PENSION SCHEME,29/07/2011,FUNDING TO PAY TEACHERS PENSIONS,Workforce Group - TPS,CAPITA TP NATWEST,1000710,29591782.93
Department for Education,DEPARTMENT FOR EDUCATION,01/07/2011,RESEARCH & DEVELOPMENT COSTS,"Strategic Analysis, Research and Policy Impact Group",INSTITUTE OF EDUCATION,4000056960,251171.71
Department for Education,DEPARTMENT FOR EDUCATION,04/07/2011,MISCELLANEOUS EXPENDITURE,Chief Information Officer Group EFM,ISS FACILITY SERVICES,4000057013,28944.01
Department for Education,DEPARTMENT FOR EDUCATION,07/07/2011,IT EQUIPMENT CAPITAL,Chief Information Officer Group Admin Capital,B2NET LTD,4000057187,476974.9
Department for Education,DEPARTMENT FOR EDUCATION,08/07/2011,STAFF EXPENSES / COSTS,Finance Group Strategic Functions,CARLSON WAGONLIT TRAVEL,4000057243,121.97
Department for Education,DEPARTMENT FOR EDUCATION,08/07/2011,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000057243,1541.79
Department for Education,DEPARTMENT FOR EDUCATION,08/07/2011,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000057243,297.27
Department for Education,DEPARTMENT FOR EDUCATION,08/07/2011,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000057243,132.54
Department for Education,DEPARTMENT FOR EDUCATION,08/07/2011,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000057243,324.85
Department for Education,DEPARTMENT FOR EDUCATION,08/07/2011,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000057243,23.44
Department for Education,DEPARTMENT FOR EDUCATION,08/07/2011,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000057243,313.61
Department for Education,DEPARTMENT FOR EDUCATION,08/07/2011,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000057243,140.3
Department for Education,DEPARTMENT FOR EDUCATION,08/07/2011,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000057243,28.38
Department for Education,DEPARTMENT FOR EDUCATION,08/07/2011,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000057243,413.58
Department for Education,DEPARTMENT FOR EDUCATION,08/07/2011,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000057243,246.6
Department for Education,DEPARTMENT FOR EDUCATION,08/07/2011,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000057243,867.8
Department for Education,DEPARTMENT FOR EDUCATION,08/07/2011,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000057243,960.6
Department for Education,DEPARTMENT FOR EDUCATION,08/07/2011,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000057243,1145.66
Department for Education,DEPARTMENT FOR EDUCATION,08/07/2011,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000057243,150.66
Department for Education,DEPARTMENT FOR EDUCATION,08/07/2011,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000057243,618.47
Department for Education,DEPARTMENT FOR EDUCATION,08/07/2011,STAFF EXPENSES / COSTS,Chief Information Officer Group EFM,CARLSON WAGONLIT TRAVEL,4000057243,1203.5
Department for Education,DEPARTMENT FOR EDUCATION,08/07/2011,STAFF EXPENSES / COSTS,Finance Group Shared Services and Children and Young People,CARLSON WAGONLIT TRAVEL,4000057243,467.84
Department for Education,DEPARTMENT FOR EDUCATION,08/07/2011,STAFF EXPENSES / COSTS,"Strategic Analysis, Research and Policy Impact Group",CARLSON WAGONLIT TRAVEL,4000057243,160.05
Department for Education,DEPARTMENT FOR EDUCATION,08/07/2011,STAFF EXPENSES / COSTS,"Strategic Analysis, Research and Policy Impact Group",CARLSON WAGONLIT TRAVEL,4000057243,510.35
Department for Education,DEPARTMENT FOR EDUCATION,08/07/2011,STAFF EXPENSES / COSTS,"Strategic Analysis, Research and Policy Impact Group",CARLSON WAGONLIT TRAVEL,4000057243,608.16
Department for Education,DEPARTMENT FOR EDUCATION,08/07/2011,STAFF EXPENSES / COSTS,"Strategic Analysis, Research and Policy Impact Group",CARLSON WAGONLIT TRAVEL,4000057243,3423.1
Department for Education,DEPARTMENT FOR EDUCATION,08/07/2011,STAFF EXPENSES / COSTS,"Strategic Analysis, Research and Policy Impact Group",CARLSON WAGONLIT TRAVEL,4000057243,107.69
Department for Education,DEPARTMENT FOR EDUCATION,08/07/2011,STAFF EXPENSES / COSTS,"Strategic Analysis, Research and Policy Impact Group",CARLSON WAGONLIT TRAVEL,4000057243,154.9
Department for Education,DEPARTMENT FOR EDUCATION,08/07/2011,STAFF EXPENSES / COSTS,"Strategic Analysis, Research and Policy Impact Group",CARLSON WAGONLIT TRAVEL,4000057243,415.81
Department for Education,DEPARTMENT FOR EDUCATION,08/07/2011,STAFF EXPENSES / COSTS,Corporate Services Strategy and Performance,CARLSON WAGONLIT TRAVEL,4000057243,1479.18
Department for Education,DEPARTMENT FOR EDUCATION,08/07/2011,STAFF EXPENSES / COSTS,Corporate Services Strategy and Performance,CARLSON WAGONLIT TRAVEL,4000057243,165.42
Department for Education,DEPARTMENT FOR EDUCATION,08/07/2011,STAFF EXPENSES / COSTS,Corporate Services Director General,CARLSON WAGONLIT TRAVEL,4000057243,193.22
Department for Education,DEPARTMENT FOR EDUCATION,08/07/2011,STAFF EXPENSES / COSTS,Corporate Services Director General,CARLSON WAGONLIT TRAVEL,4000057243,413.2
Department for Education,DEPARTMENT FOR EDUCATION,08/07/2011,STAFF EXPENSES / COSTS,Finance Group,CARLSON WAGONLIT TRAVEL,4000057243,5630.18
Department for Education,DEPARTMENT FOR EDUCATION,08/07/2011,STAFF EXPENSES / COSTS,Finance Group,CARLSON WAGONLIT TRAVEL,4000057243,269.85
Department for Education,DEPARTMENT FOR EDUCATION,08/07/2011,STAFF EXPENSES / COSTS,People and Change,CARLSON WAGONLIT TRAVEL,4000057243,2883.26
Department for Education,DEPARTMENT FOR EDUCATION,08/07/2011,STAFF EXPENSES / COSTS,Finance Group,CARLSON WAGONLIT TRAVEL,4000057243,27.37
Department for Education,DEPARTMENT FOR EDUCATION,08/07/2011,STAFF EXPENSES / COSTS,People and Change,CARLSON WAGONLIT TRAVEL,4000057243,922.94
Department for Education,DEPARTMENT FOR EDUCATION,08/07/2011,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000057243,305.6
Department for Education,DEPARTMENT FOR EDUCATION,08/07/2011,STAFF EXPENSES / COSTS,ALB Reform Group,CARLSON WAGONLIT TRAVEL,4000057243,1081.19
Department for Education,DEPARTMENT FOR EDUCATION,08/07/2011,FACILITIES OTHER,Chief Information Officer Group EFM,MITIE CLEANING & ENVIRONMENTAL,4000057265,93181.4
Department for Education,DEPARTMENT FOR EDUCATION,11/07/2011,IS/IT,"Strategic Analysis, Research and Policy Impact Group",CAPGEMINI UK PLC,4000057319,28.82
Department for Education,DEPARTMENT FOR EDUCATION,11/07/2011,IS/IT,"Strategic Analysis, Research and Policy Impact Group",CAPGEMINI UK PLC,4000057319,29331.6
Department for Education,DEPARTMENT FOR EDUCATION,11/07/2011,IS/IT,Chief Information Officer Group,EDUSERV,4000057337,194479.8
Department for Education,DEPARTMENT FOR EDUCATION,11/07/2011,IS/IT,"Strategic Analysis, Research and Policy Impact Group",SOFTWARE FOR DATA ANALYSIS LTD,4000057382,100337.25
Department for Education,DEPARTMENT FOR EDUCATION,12/07/2011,RESEARCH & DEVELOPMENT COSTS,"Strategic Analysis, Research and Policy Impact Group",INSTITUTE OF EDUCATION,4000057460,152961
Department for Education,DEPARTMENT FOR EDUCATION,13/07/2011,IS/IT,"Strategic Analysis, Research and Policy Impact Group",CAPGEMINI UK PLC,4000057534,62675.78
Department for Education,DEPARTMENT FOR EDUCATION,13/07/2011,MANAGEMENT CONSULTANCY,Chief Information Officer Group,DEPARTMENT FOR WORK & PENSIONS,4000057542,230683.2
Department for Education,DEPARTMENT FOR EDUCATION,13/07/2011,RESEARCH & DEVELOPMENT COSTS,"Strategic Analysis, Research and Policy Impact Group",INSTITUTE OF FISCAL STUDIES,4000057549,137500
Department for Education,DEPARTMENT FOR EDUCATION,13/07/2011,FACILITIES OTHER,Chief Information Officer Group EFM,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,4000057558,38597.34
Department for Education,DEPARTMENT FOR EDUCATION,13/07/2011,FACILITIES OTHER,Chief Information Officer Group EFM,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,4000057558,12659.35
Department for Education,DEPARTMENT FOR EDUCATION,13/07/2011,FACILITIES OTHER,Chief Information Officer Group EFM,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,4000057558,1474.2
Department for Education,DEPARTMENT FOR EDUCATION,13/07/2011,PROFESSIONAL FEES,People and Change,TREASURY SOLICITOR TSOL,4000057572,42455.47
Department for Education,DEPARTMENT FOR EDUCATION,14/07/2011,PROPERTY PROVISION - UTILISATION CASH,Chief Information Officer Group EFM,CBRE LTD,4000057607,75342.48
Department for Education,DEPARTMENT FOR EDUCATION,15/07/2011,IS/IT,"Strategic Analysis, Research and Policy Impact Group",CAPGEMINI UK PLC,4000057681,107492.83
Department for Education,DEPARTMENT FOR EDUCATION,15/07/2011,IS/IT,Chief Information Officer Group,CAPGEMINI UK PLC,4000057681,29633.33
Department for Education,DEPARTMENT FOR EDUCATION,15/07/2011,PROFESSIONAL FEES,Chief Information Officer Group,GARTNER GROUP UK LTD,4000057695,197400
Department for Education,DEPARTMENT FOR EDUCATION,15/07/2011,FACILITIES OTHER,Chief Information Officer Group EFM,SGP PROPERTY & FACILITIES MNGT LTD,4000057721,31512.72
Department for Education,DEPARTMENT FOR EDUCATION,18/07/2011,MISCELLANEOUS EXPENDITURE,People and Change,DEPARTMENT FOR COMMUNITIES & LOCAL GOVERNMENT,4000057907,2988813
