Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description 
Cabinet Office,Crown Commercial Service,21/10/2015,Legal Fees,Legal Services,Government Legal Department,PINP2P 1338,53275.00,Legal services
Cabinet Office,Crown Commercial Service,21/10/2015,WDHS Maintenance & Repairs,Whitehall District Heating Systems,Cofely,PINP2P 1337,67053.94,Whitehall heating systems management
Cabinet Office,Crown Commercial Service,21/10/2015,Legal Fees,Legal Services,Government Legal Department,PINP2P 1240,83845.84,Legal services
Cabinet Office,Crown Commercial Service,21/10/2015,Information Services,Technology Governance,Procserve Shared Services Ltd,PINP2P 1335,240000.00,Subscription Fee for MOD access to Govt eMarketplace
Cabinet Office,CABINET OFFICE,21/10/2015,OTHER IS IT COSTS VAT RECOV,CERT,RISUAL LTD,3000065561,172701.05,IT Support for CERT UK
Cabinet Office,CABINET OFFICE,22/10/2015,RESOURCE GRANTS PRIVATE SECTOR,SOCIAL OUTCOMES FUND,ITS ALL ABOUT ME SCHEME LLP,1001373,40000.00,Grant to help young people in care into families
Cabinet Office,CABINET OFFICE,22/10/2015,RESOURCE GRANTS PRIVATE SECTOR,YOUTH POLICY,STEP UP TO SERVE,1001374,113250.00,Grant to STUS to increase volunteering amongst young people.
Cabinet Office,CABINET OFFICE,22/10/2015,PUBLICITY ADVERTISING MEDIA,GREAT CAMPAIGN PROGRAMME,RKCR Y&R,3000065599,58163.50,GREAT Campaign
Cabinet Office,CABINET OFFICE,22/10/2015,OTHER IS IT COSTS VAT RECOV,ERTP IER LIVE SERVICE,VODAFONE LTD,3000065584,118462.90,Individual Electoral Registration costs
Cabinet Office,CABINET OFFICE,22/10/2015,CONTRACTORS & STAFF SUBSTITUTIONS,ERG NEXT GENERATION SHARED SERVICES,GREEN PARK INTERIM AND EXECUTIVE LTD,3000065603,36828.00,Interim manager services to develop Next Generation Shared Services
Cabinet Office,CABINET OFFICE,22/10/2015,CONSULTANTS VAT RECOVERABLE,GPU POLICY AND STRATEGY ADMIN,SAVILLS UK LTD,3000065594,47000.00,Production of analytical report assessing the potential of government land and property.
Cabinet Office,CABINET OFFICE,22/10/2015,COACHING AND MENTORING,ERG NEXT GENERATION SHARED SERVICES,OXFORD SAID BUSINESS SCHOOL LTD,3000065588,25000.00,Staff Training Services
Cabinet Office,CABINET OFFICE,22/10/2015,TELECOM RENTALS,PMO ICTS,BT,3000065587,25855.76,Telecoms charges
Cabinet Office,CABINET OFFICE,23/10/2015,CONTRACTORS & STAFF SUBSTITUTIONS,ERG NEXT GENERATION SHARED SERVICES,CAPITA BUSINESS SERVICES LTD,3000065611,25807.76,Capita interims under the CL1 framework
Cabinet Office,CABINET OFFICE,23/10/2015,IS/IT COSTS - NON RECOVERABLE VAT,PLATFORMS AND STANDARDS,EQUAL EXPERTS UK LTD,3000065660,46125.00,Developer services provided to GaaP product teams
Cabinet Office,CABINET OFFICE,23/10/2015,RESOURCE GRANTS LOCAL AUTHORIT,ELECTORAL REGISTRATION TRANSFORMATION PROGRAMME,LONDON BOROUGH OF HACKNEY,3000065651,85019.20,Individual Electoral Registration funding for Carry Forward Electors 15/16
Cabinet Office,CABINET OFFICE,23/10/2015,CONTRACTORS & STAFF SUBSTITUTIONS,G CLOUD,CAPITA BUSINESS SERVICES LTD,3000065611,25018.70,Interim IT specialists
Cabinet Office,CABINET OFFICE,23/10/2015,CONTRACTORS & STAFF SUBSTITUTIONS,GDS Enabling Strategy,CAPITA BUSINESS SERVICES LTD,3000065611,26113.07,Interim IT specialists
Cabinet Office,CABINET OFFICE,23/10/2015,CONTRACTORS & STAFF SUBSTITUTIONS,PUBLIC SERVICES NETWORK,CAPITA BUSINESS SERVICES LTD,3000065611,38237.54,Interim IT specialists
Cabinet Office,CABINET OFFICE,23/10/2015,CONTRACTORS & STAFF SUBSTITUTIONS,GDS ID ASSURANCE,CAPITA BUSINESS SERVICES LTD,3000065611,42090.53,Interim IT specialists
Cabinet Office,CABINET OFFICE,23/10/2015,IS/IT COSTS - NON RECOVERABLE VAT,DCMS OFFICE BAU RESOURCE B,ADAPT SERVICES LTD,3000065633,60620.91,IT Service Costs
Cabinet Office,CABINET OFFICE,23/10/2015,IS/IT COSTS - NON RECOVERABLE VAT,CABINET OFFICE BAU RESOURCE B,ADAPT SERVICES LTD,3000065633,69612.48,IT Service Costs
Cabinet Office,Crown Commercial Service,23/10/2015,Service Charges,Estates Management,Food Standards Agenc,PINP2P 1410,54694.30,Newport service charges July - Sept 2015
Cabinet Office,CABINET OFFICE,23/10/2015,OTHER IS IT COSTS VAT RECOV,GDS ID ASSURANCE,EXPERIAN LTD,3000065646,80220.00,Payment for identities under the Identity Provider Call-Off Contract
Cabinet Office,CABINET OFFICE,23/10/2015,STAFF RELATED COSTS VAT RECOVERABLE,ERG CIVIL SERVICE TALENT,CAPITA BUSINESS SERVICES LTD,3000065622,161782.20,Recruitment fees
Cabinet Office,CABINET OFFICE,23/10/2015,OTHER IS IT COSTS VAT RECOV,GDS ID ASSURANCE,SKYSCAPE CLOUD SERVICES LTD,3000065645,76042.88,Storage and hosting costs for Verify Idenity Assurance Programme
Cabinet Office,CABINET OFFICE,26/10/2015,CHILDCARE VOUCHERS,HR REWARD AND EMPLOYEE RELATIONS TEAM,ACCOR TA EDENRED,1001375,31203.02,Childcare Vouchers 
Cabinet Office,CABINET OFFICE,26/10/2015,FM CONTRACT VARIABLE,1 HORSEGUARDS ROAD,HM TREASURY,3000065676,144953.54,Facilities management services
Cabinet Office,CABINET OFFICE,26/10/2015,PUBLICITY ADVERTISING MEDIA,GREAT CAMPAIGN PROGRAMME,RKCR Y&R,3000065695,100000.00,GREAT Campaign
Cabinet Office,CABINET OFFICE,26/10/2015,SOFTWARE LEASE/LICENSE,ERTP ERO CUSTOMER REGISTRATION,XPRESS SOFTWARE SOLUTIONS LTD,3000065672,29520.00,Individual Electoral Registration change requests costs to the Electoral Management System
Cabinet Office,CABINET OFFICE,26/10/2015,OTHER IS IT COSTS VAT RECOV,CO IT SYSTEMS,NORTH HIGHLAND LTD,3000065690,27070.00,IT Service Costs
Cabinet Office,CABINET OFFICE,26/10/2015,OTHER LEGAL FEES,GDS ID ASSURANCE,SLAUGHTER & MAY,3000065673,63923.90,Legal fees for Verify Identity Assurance Programme
Cabinet Office,CABINET OFFICE,27/10/2015,FM CONTRACT VARIABLE,TOTAL FM CONTRACT,BOUYGUES ENERGIES & SERVICES FM UK LTD,3000065736,100000.00,Facilities management services
Cabinet Office,CABINET OFFICE,27/10/2015,STAFF TRAVEL VAT RECOVERABLE,HEAD OF PRIVATE OFFICE GROUP,DEPARTMENT FOR TRANSPORT,3000065720,42201.12,Government Cars Expense
Cabinet Office,CABINET OFFICE,27/10/2015,PUBLICITY ADVERTISING MEDIA,GREAT CAMPAIGN PROGRAMME,RKCR Y&R,3000065741,116725.00,GREAT Campaign
Cabinet Office,CABINET OFFICE,27/10/2015,CONTRACTORS & STAFF SUBSTITUTIONS,GDS PUBLISHING PLATFORM TECHNOLOGY,CAPITA BUSINESS SERVICES LTD,3000065738,28457.72,Interim IT specialists
Cabinet Office,CABINET OFFICE,27/10/2015,CONTRACTORS & STAFF SUBSTITUTIONS,GDS Enabling Strategy,CAPITA BUSINESS SERVICES LTD,3000065738,65065.93,Interim IT specialists
Cabinet Office,Crown Commercial Service,27/10/2015,Legal Fees,Legal Services,Government Legal Department,PINP2P 1384,72623.96,Legal services
Cabinet Office,CABINET OFFICE,27/10/2015,TELECOM RENTALS,CO IT SYSTEMS B,LEVEL 3,3000065750,123694.57,Telecoms charges
Cabinet Office,CABINET OFFICE,28/10/2015,OTHER IS IT COSTS VAT RECOV,AGENCY TRANSFORMATION,METHODS DIGITAL LTD,3000065783,33927.50,Business case consultancy to Enabling Strategy
Cabinet Office,CABINET OFFICE,28/10/2015,OTHER IS IT COSTS VAT RECOV,COMMON TECHNOLOGY SERVICES,MERCATOR IT SOLUTIONS LTD,3000065784,34541.67,Common Technology Services programme
Cabinet Office,CABINET OFFICE,28/10/2015,CONTRACTORS & STAFF SUBSTITUTIONS,ERG DEPARTMENTAL ENGAGEMENT,DELOITTE MCS LTD,3000065768,125113.32,Contractor fees for specialist support to MoD
Cabinet Office,CABINET OFFICE,28/10/2015,OTHER IS IT COSTS VAT RECOV,PLATFORMS AND STANDARDS,ZUHLKE ENGINEERING LTD,3000065782,169721.88,Developer services provided to GaaP product teams
Cabinet Office,CABINET OFFICE,28/10/2015,FM CONTRACT LIFECYCLE,TOTAL FM CONTRACT,BOUYGUES E&S FM UK LTD,3000065773,127500.00,Facilities management services
Cabinet Office,CABINET OFFICE,28/10/2015,RESOURCE GRANTS LOCAL AUTHORIT,YOUTH POLICY,BRISTOL CITY COUNCIL,1001381,25000.00,"Grant for Improving Outcomes for children, young people and families"
Cabinet Office,CABINET OFFICE,28/10/2015,TELECOM RENTALS,CCS RESILIENT TELECOMMUNICATIONS,MINISTRY OF DEFENCE,3000065765,168548.40,High Integrity Telecoms System Project Costs
Cabinet Office,CABINET OFFICE,28/10/2015,OTHER IS IT COSTS VAT RECOV,GDS BUS DEV CONSULTANT AND STAFF COSTS,CARRENZA LTD,3000065774,60311.50,Hosting costs for GDS Infastructure
Cabinet Office,CABINET OFFICE,28/10/2015,IS/IT COSTS - NON RECOVERABLE VAT,GDS PUBLISHING PLATFORM TECHNOLOGY,SKYSCAPE CLOUD SERVICES LTD,3000065769,66517.82,Hosting costs for GDS infrastructure
Cabinet Office,CABINET OFFICE,28/10/2015,IS/IT COSTS - NON RECOVERABLE VAT,CABINET OFFICE DIGITAL AND TECHNOLOGY TEAM,CLOUD SHERPAS,3000065786,26262.00,IT Service Costs
Cabinet Office,CABINET OFFICE,28/10/2015,CONTRACTORS & STAFF SUBSTITUTIONS,CABINET OFFICE DIGITAL AND TECHNOLOGY TEAM,E SYNERGY SOLUTIONS LTD,3000065775,164724.00,IT Service Costs
Cabinet Office,CABINET OFFICE,28/10/2015,IS/IT COSTS - NON RECOVERABLE VAT,COTT FLEX C B,FUJITSU SERVICES,3000065785,2806776.91,IT Service Costs
Cabinet Office,CABINET OFFICE,28/10/2015,CONTRACTORS & STAFF SUBSTITUTIONS,SME PENSIONS POLICY,GREEN PARK INTERIM AND EXECUTIVE LTD,3000065781,26091.72,SME pensions programme
Cabinet Office,CABINET OFFICE,28/10/2015,OTHER IS IT COSTS VAT RECOV,SKILLS STRATEGY DEVELOPMENT,NATIONAL COUNCIL FOR VOLUNTARY ORGANISATIONS,3000065770,69481.75,Payment for web portal funding central.
Cabinet Office,CABINET OFFICE,29/10/2015,PROFESSIONAL ADVICE & OPINION VAT RECOVERABLE,ERG CIVIL SERVICE PEOPLE SURVEY,ORC INTERNATIONAL LIMITED,3000065813,238552.26,Consulting fees for Civil Service People Survey
Cabinet Office,CABINET OFFICE,29/10/2015,CONTRACTORS & STAFF SUBSTITUTIONS,ERG DEPARTMENTAL ENGAGEMENT,GREEN PARK INTERIM AND EXECUTIVE LTD,3000065822,61725.40,Contractor fees for labour costs
Cabinet Office,CABINET OFFICE,29/10/2015,PROFESSIONAL ADVICE & OPINION VAT RECOVERABLE,MANAGEMENT AND CENTRAL SUPPORT,DEPARTMENT FOR WORK & PENSIONS,3000065833,53172.51,GCS Functional Leadership Programme
Cabinet Office,CABINET OFFICE,29/10/2015,GRANT FUND MANAGEMENT,OCSIA STAFF,UNIVERSITY OF CAMBRIDGE,3000065836,135877.00,Grant for research project
Cabinet Office,CABINET OFFICE,29/10/2015,IS/IT COSTS - NON RECOVERABLE VAT,CABINET OFFICE DIGITAL AND TECHNOLOGY TEAM,MERCATOR IT SOLUTIONS LTD,3000065830,32760.00,IT Service Costs
Cabinet Office,CABINET OFFICE,29/10/2015,OTHER IS IT COSTS VAT RECOV,CO IT SYSTEMS,LEVEL 3,3000065820,123893.67,IT Service Costs
Cabinet Office,CABINET OFFICE,29/10/2015,OTHER IS IT COSTS VAT RECOV,CO IT SYSTEMS,CANON UK LTD,3000065804,124073.61,IT Service Costs
Cabinet Office,CABINET OFFICE,29/10/2015,TELECOM RENTALS,CABINET OFFICE DIGITAL AND TECHNOLOGY TEAM,LEVEL 3,3000065820,160924.85,IT Service Costs
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
