Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,15/02/2016,Purchase of inventory and services ,DES Bespoke Trading Entity,AAH PHARMACEUTICALS LTD,CV2 2TX,103124,Consumption of medical dental and veterinary inventory,£200.59
Ministry of Defence,Defence Science and Technology Laboratory,05/02/2016,Travel & Subsistence,Infrastructure,PICK EVERARD,LE1 1HA,V - 9000169154 - 00218130,Travel & Subsistence,£200.55
Ministry of Defence,Ministry of Defence,03/02/2016,Fees for professional services,HO+CS,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,97195,Fees for professional services excluding legal fees,£199.84
Ministry of Defence,Ministry of Defence,25/02/2016,Estate management,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,106815,Estate core services charge,£197.65
Ministry of Defence,Ministry of Defence,16/02/2016,"Transportation of personnel, freight and travel expenses",HO+CS,BRIDGEHEAD CONTAINER SERVICES LTD,L3 1DS,103660,Freight movement costs,£197.47
Ministry of Defence,Ministry of Defence,25/02/2016,IT and communication services,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,106812,Telephone minor equipment below capitalisation threshold,£197.36
Ministry of Defence,Ministry of Defence,02/02/2016,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,96384,Other materal consumed on exercises,£196.36
Ministry of Defence,Ministry of Defence,03/02/2016,Food and clothing,Land Forces,SODEXO LTD,M50 0AL,97443,Cost of food services,£194.67
Ministry of Defence,Ministry of Defence,02/02/2016,"Transportation of personnel, freight and travel expenses",JFC,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,96498,Freight movement costs,£194.62
Ministry of Defence,Ministry of Defence,11/02/2016,IT and communication services,HO+CS,AKHTER COMPUTERS PUBLIC LIMITED COMPANY,CM18 7PN,101774,Computer equipment costing below the capitalisation threshold,£193.51
Ministry of Defence,Ministry of Defence,02/02/2016,"Transportation of personnel, freight and travel expenses",Land Forces,SODEXO LTD,M50 0AL,96953,Military short term detached duty,£193.07
Ministry of Defence,Ministry of Defence,03/02/2016,IT and communication services,JFC,SOFTCAT PLC,SL7 1LW,188214,Computer equipment costing below the capitalisation threshold,£192.54
Ministry of Defence,Ministry of Defence,12/02/2016,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,102619,Consumption of medical dental and veterinary inventory,£191.69
Ministry of Defence,Ministry of Defence,11/02/2016,Food and clothing,Land Forces,ERSKINE HOSPITAL,PA7 5PU,102031,Cost of food purchases,£191.65
Ministry of Defence,Ministry of Defence,18/02/2016,Externally delivered education and training,HO+CS,CAPITA BUSINESS SERVICES LTD,DL1 9HN,104575,External training - civilian,£188.00
Ministry of Defence,Ministry of Defence,11/02/2016,IT and communication services,Navy Command,FOREIGN & COMMONWEALTH OFFICE,MK19 7BH,102052,Line + telephone rental including commercial charge for use of radio frequencies,£187.80
Ministry of Defence,Ministry of Defence,15/02/2016,Spend on Inventory - General,Defence Equipment + Support,REXEL UK LTD,NR3 2BE,103497,Spend on Inventory - General,£185.09
Ministry of Defence,Ministry of Defence,02/02/2016,Design services and minor equipment purchases,DEFENCE INFRASTRUCTURE ORGANISATION,CARWOOD MOTOR UNITS LTD,CV3 2RQ,96444,Equipment support non-project costs,£183.16
Ministry of Defence,Ministry of Defence,08/02/2016,"Transportation of personnel, freight and travel expenses",HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300001222,Civilian short term detached duty,£181.41
Ministry of Defence,Ministry of Defence,11/02/2016,Purchase of inventory and services ,Defence Equipment + Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,101841,Cost of other material consumed,£179.52
Ministry of Defence,Ministry of Defence,15/02/2016,Externally delivered education and training,HO+CS,CAPITA BUSINESS SERVICES LTD,DL1 9HN,103209,External training - civilian,£178.81
Ministry of Defence,Ministry of Defence,04/02/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,98056,Works - estate management,£177.66
Ministry of Defence,Ministry of Defence,15/02/2016,Fees for professional services,HO+CS,THE DISCLOSURE AND BARRING SERVICE,L69 3JA,103565,Fees for professional services excluding legal fees,£176.00
Ministry of Defence,Ministry of Defence,22/02/2016,IT and communication services,Land Forces,SOFTWARE BOX LIMITED,YO61 1ET,105578,Computer equipment costing below the capitalisation threshold,£175.90
Ministry of Defence,Ministry of Defence,22/02/2016,Official entertainment and hospitality,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300001285,Entertainment + hospitality,£174.27
Ministry of Defence,Ministry of Defence,05/02/2016,Spend on Inventory - General,Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,98663,Spend on Inventory - General,£173.78
Ministry of Defence,Ministry of Defence,18/02/2016,IT and communication services,DEFENCE INFRASTRUCTURE ORGANISATION,SOFTWARE BOX LIMITED,YO61 1ET,104852,Computer equipment costing below the capitalisation threshold,£172.20
Ministry of Defence,Ministry of Defence,19/02/2016,"Transportation of personnel, freight and travel expenses",HO+CS,SERCO LIMITED,RG27 9UY,105180,Military short term detached duty,£171.49
Ministry of Defence,Ministry of Defence,18/02/2016,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,104503,Consumption of medical dental and veterinary inventory,£170.52
Ministry of Defence,Ministry of Defence,16/02/2016,"Transportation of personnel, freight and travel expenses",Navy Command,BRIDGEHEAD CONTAINER SERVICES LTD,L3 1DS,103660,Freight movement costs,£169.26
Ministry of Defence,Ministry of Defence,02/02/2016,Purchase of inventory and services ,JFC,JOSEPH GLEAVE & SON LTD,M32 0NB,96657,Cost of other material consumed,£168.12
Ministry of Defence,Ministry of Defence,25/02/2016,"Transportation of personnel, freight and travel expenses",HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,106813,Military short term detached duty,£167.53
Ministry of Defence,Ministry of Defence,19/02/2016,Administration,Navy Command,ROYAL MAIL GROUP LIMITED,S49 1HQ,105170,General administration,£166.19
Ministry of Defence,Ministry of Defence,17/02/2016,General services and support,Air Command,STONE COMPUTERS LIMITED,ST18 9AA,104443,Purchase of defence support equipment below capitalisation threshold of £25k.,£166.14
Ministry of Defence,Ministry of Defence,25/02/2016,IT and communication services,HO+CS,XEROX (UK) LIMITED,BN13 1QG,107282,Computer equipment costing below the capitalisation threshold,£165.58
Ministry of Defence,Ministry of Defence,05/02/2016,IT and communication services,JFC,SPECIALIST COMPUTER CENTRES PLC,B11 2LE,99030,Computer equipment costing below the capitalisation threshold,£164.41
Ministry of Defence,Ministry of Defence,17/02/2016,IT and communication services,Land Forces,SPECIALIST COMPUTER CENTRES PLC,B11 2LE,104434,Computer equipment costing below the capitalisation threshold,£163.94
Ministry of Defence,Defence Science and Technology Laboratory,12/02/2016,Materials & Equipment,Divisions,ROYAL BANK OF SCOTLAND PLC,EH2 2YB,G - 9000169287 - 00220001,Materials & Equipment,£163.03
Ministry of Defence,Ministry of Defence,11/02/2016,Design services and minor equipment purchases,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,101841,Equipment support non-project costs,£162.52
Ministry of Defence,Ministry of Defence,24/02/2016,IT and communication services,Land Forces,AKHTER COMPUTERS PUBLIC LIMITED COMPANY,CM18 7PN,106054,Telephone minor equipment below capitalisation threshold,£162.00
Ministry of Defence,Ministry of Defence,04/02/2016,Purchase of inventory and services ,DEFENCE INFRASTRUCTURE ORGANISATION,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,98068,Cost of other material consumed,£159.94
Ministry of Defence,Ministry of Defence,25/02/2016,"Transportation of personnel, freight and travel expenses",HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,106812,Movement of service personnel,£159.86
Ministry of Defence,Ministry of Defence,03/02/2016,Purchase of inventory and services ,Defence Equipment + Support,XMA LTD,NG11 7EP,97522,Cost of other material consumed,£157.75
Ministry of Defence,Ministry of Defence,11/02/2016,Externally delivered education and training,Land Forces,CAPITA BUSINESS SERVICES LTD,DL1 9HN,101893,External training - civilian,£157.00
Ministry of Defence,Ministry of Defence,19/02/2016,Externally delivered education and training,HO+CS,CAPITA BUSINESS SERVICES LTD,DL1 9HN,104973,External training - civilian,£157.00
Ministry of Defence,Ministry of Defence,12/02/2016,Building maintenance and accommodation stores,DEFENCE INFRASTRUCTURE ORGANISATION,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,102663,Building maintenance accommodation inventory,£156.72
Ministry of Defence,Ministry of Defence,22/02/2016,"Transportation of personnel, freight and travel expenses",Air Command,ROYAL MAIL GROUP LIMITED,S49 1HQ,105549,Freight movement costs,£156.70
Ministry of Defence,Ministry of Defence,02/02/2016,Food and clothing,DES Bespoke Trading Entity,ARAMARK LTD,LS16 6QY,96347,Cost of clothing and textile services received,£156.23
Ministry of Defence,Ministry of Defence,02/02/2016,"Transportation of personnel, freight and travel expenses",JFC,INTERSERVE (DEFENCE) LTD,B70 1DA,96640,Freight movement costs,£155.80
Ministry of Defence,Ministry of Defence,08/02/2016,"Transportation of personnel, freight and travel expenses",Land Forces,SODEXO LTD,M50 0AL,99459,Military short term detached duty,£153.76
Ministry of Defence,Ministry of Defence,23/02/2016,"Purchase of munitions, other inventory or fuel",Air Command,SERVICE SPORT (UK) LTD,PR6 7BX,105954,Raw materials and consumable clothing and textiles inventory purchased,£152.83
Ministry of Defence,Ministry of Defence,02/02/2016,"Public relations, including marketing and advertising",Land Forces,ROYAL MAIL GROUP LIMITED,S49 1HQ,96918,Public relations services including items such as sales marketing and advertising,£151.12
Ministry of Defence,Ministry of Defence,03/02/2016,IT and communication services,Air Command,XMA LTD,NG11 7EP,97522,Computer equipment costing below the capitalisation threshold,£148.63
Ministry of Defence,Ministry of Defence,04/02/2016,Purchase of inventory and services ,DEFENCE INFRASTRUCTURE ORGANISATION,XMA LTD,NG11 7EP,98516,Cost of other material consumed,£148.62
Ministry of Defence,Ministry of Defence,16/02/2016,Estate management,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,103654,Estate + facilities management services - accommodation inventory + service,£146.64
Ministry of Defence,Defence Science and Technology Laboratory,12/02/2016,Repairs & Maintenance,Infrastructure,ROYAL BANK OF SCOTLAND PLC,EH2 2YB,G - 9000169287 - 00220002,Repairs & Maintenance,£145.50
Ministry of Defence,Defence Science and Technology Laboratory,02/02/2016,Other Services & Office costs,Infrastructure,BARCLAYCARD,TS17 6YG,G - 9000169094 - 00218239,Other Services & Office costs,£144.95
Ministry of Defence,Ministry of Defence,11/02/2016,"Transportation of personnel, freight and travel expenses",Land Forces,ARAMARK LTD,LS16 6QY,101791,Civilian short term detached duty,£144.36
Ministry of Defence,Ministry of Defence,02/02/2016,"Transportation of personnel, freight and travel expenses",Air Command,ROYAL MAIL GROUP LIMITED,S49 1HQ,96918,Freight movement costs,£143.97
Ministry of Defence,Ministry of Defence,05/02/2016,IT and communication services,JFC,AKHTER COMPUTERS PUBLIC LIMITED COMPANY,CM18 7PN,98538,Computer equipment costing below the capitalisation threshold,£143.94
Ministry of Defence,Defence Science and Technology Laboratory,12/02/2016,Other Services & Office costs,Infrastructure,ROYAL BANK OF SCOTLAND PLC,EH2 2YB,G - 9000169286 - 00220000,Other Services & Office costs,£143.09
Ministry of Defence,Ministry of Defence,23/02/2016,Spend on Inventory - General,Air Command,JOSEPH GLEAVE & SON LTD,M32 0NB,105812,Spend on Inventory - General,£142.92
Ministry of Defence,Ministry of Defence,18/02/2016,Administration,JFC,THEBIGWORD INTERPRETING SERVICES LIMITED,LS12 6AB,104884,General administration,£142.52
Ministry of Defence,Ministry of Defence,17/02/2016,IT and communication services,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300001269,Line + telephone rental including commercial charge for use of radio frequencies,£141.56
Ministry of Defence,Ministry of Defence,18/02/2016,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,104549,Other materal consumed on exercises,£141.09
Ministry of Defence,Ministry of Defence,23/02/2016,Official entertainment and hospitality,Air Command,COMPASS SERVICES (U.K.) LIMITED,B45 9PZ,105738,Entertainment + hospitality,£140.21
Ministry of Defence,Ministry of Defence,26/02/2016,Estate management,Air Command,CARILLIONAMEY LIMITED,WV1 4HY,107363,Estate core services charge,£139.80
Ministry of Defence,Ministry of Defence,19/02/2016,IT and communication services,JFC,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,104983,Computer equipment costing below the capitalisation threshold,£138.26
Ministry of Defence,Ministry of Defence,15/02/2016,Fuel for military use,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300001252,Oil and lubricants consumed excluding those from the inventory system,£138.17
Ministry of Defence,Ministry of Defence,04/02/2016,Externally delivered education and training,DES Bespoke Trading Entity,CAPITA BUSINESS SERVICES LTD,DL1 9HN,98100,External training - civilian,£137.00
Ministry of Defence,Ministry of Defence,16/02/2016,IT and communication services,Land Forces,AKHTER COMPUTERS PUBLIC LIMITED COMPANY,CM18 7PN,103632,Computer equipment costing below the capitalisation threshold,£136.85
Ministry of Defence,Ministry of Defence,12/02/2016,IT and communication services,Land Forces,SOFTWARE BOX LIMITED,YO61 1ET,103030,Computer equipment costing below the capitalisation threshold,£136.04
Ministry of Defence,Ministry of Defence,23/02/2016,Spend on Inventory - General,Navy Command,BUNZL UK LIMITED,RG7 4XE,105711,Spend on Inventory - General,£135.22
Ministry of Defence,Ministry of Defence,11/02/2016,Purchase of information and communications technology,JFC,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,101841,IT + communications asset - in year capital addition,£132.51
Ministry of Defence,Defence Science and Technology Laboratory,12/02/2016,Materials & Equipment,Divisions,ROYAL BANK OF SCOTLAND PLC,EH2 2YB,G - 9000169286 - 00220011,Materials & Equipment,£132.50
Ministry of Defence,Defence Science and Technology Laboratory,12/02/2016,Stationery & Imagery,Corporate,ROYAL BANK OF SCOTLAND PLC,EH2 2YB,G - 9000169286 - 00220000,Stationery & Imagery,£131.25
Ministry of Defence,Ministry of Defence,16/02/2016,Purchase of inventory and services ,Defence Equipment + Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,103654,Cost of other material consumed,£130.15
Ministry of Defence,Ministry of Defence,04/02/2016,Spend on Inventory - General,Land Forces,RIGHTON LIMITED,BS37 5FF,98396,Spend on Inventory - General,£121.65
Ministry of Defence,Ministry of Defence,17/02/2016,IT and communication services,DES Bespoke Trading Entity,STONE COMPUTERS LIMITED,ST18 9AA,104443,Computer equipment costing below the capitalisation threshold,£117.60
Ministry of Defence,Ministry of Defence,15/02/2016,"Transportation of personnel, freight and travel expenses",HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300001252,Military short term detached duty,£117.47
Ministry of Defence,Ministry of Defence,25/02/2016,Design services and minor equipment purchases,Defence Equipment + Support,TERBERG DTS (UK) LIMITED,HX5 9DA,107223,Equipment support non-project costs,£117.00
Ministry of Defence,Ministry of Defence,04/02/2016,IT and communication services,Land Forces,SOFTWARE BOX LIMITED,YO61 1ET,98436,Telephone minor equipment below capitalisation threshold,£116.17
Ministry of Defence,Ministry of Defence,23/02/2016,Spend on Inventory - General,Land Forces,JOSEPH GLEAVE & SON LTD,M32 0NB,105812,Spend on Inventory - General,£115.50
Ministry of Defence,Ministry of Defence,12/02/2016,Spend on Inventory - General,JFC,SEYNTEX NV,CH61 1BE,103020,Spend on Inventory - General,£115.05
Ministry of Defence,Ministry of Defence,25/02/2016,Design services and minor equipment purchases,Air Command,XMA LTD,NG11 7EP,107283,Equipment support non-project costs,£113.89
Ministry of Defence,Ministry of Defence,24/02/2016,IT and communication services,Land Forces,SOFTWARE BOX LIMITED,YO61 1ET,106547,Computer equipment costing below the capitalisation threshold,£113.30
Ministry of Defence,Ministry of Defence,15/02/2016,Purchase of inventory and services ,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300001252,Cost of other material consumed,£112.13
Ministry of Defence,Ministry of Defence,16/02/2016,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,103717,Cost of food services,£112.00
Ministry of Defence,Ministry of Defence,25/02/2016,Design services and minor equipment purchases,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,106706,Equipment support non-project costs,£106.25
Ministry of Defence,Ministry of Defence,29/02/2016,IT and communication services,DES Bespoke Trading Entity,SOFTWARE BOX LIMITED,YO61 1ET,108266,Computer equipment costing below the capitalisation threshold,£104.84
Ministry of Defence,Ministry of Defence,16/02/2016,IT and communication services,Air Command,AKHTER COMPUTERS PUBLIC LIMITED COMPANY,CM18 7PN,103632,Information technology services,£101.64
Ministry of Defence,Ministry of Defence,25/02/2016,IT and communication services,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,106815,Line + telephone rental including commercial charge for use of radio frequencies,£100.18
Ministry of Defence,Ministry of Defence,23/02/2016,Design services and minor equipment purchases,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,105687,Equipment support non-project costs,£99.67
Ministry of Defence,Ministry of Defence,02/02/2016,"Transportation of personnel, freight and travel expenses",Land Forces,ARAMARK LTD,LS16 6QY,96347,Military short term detached duty,£99.53
Ministry of Defence,Ministry of Defence,19/02/2016,IT and communication services,Air Command,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,104983,Telephone minor equipment below capitalisation threshold,£99.12
Ministry of Defence,Ministry of Defence,16/02/2016,Design services and minor equipment purchases,Defence Equipment + Support,CAPITA SECURE INFORMATION SOLUTIONS LIMITED,DL1 9HN,103680,Equipment support non-project costs,£98.40
Ministry of Defence,Ministry of Defence,11/02/2016,Food and clothing,Land Forces,SODEXO LTD,M50 0AL,102473,Cost of food services,£98.35
Ministry of Defence,Ministry of Defence,25/02/2016,IT and communication services,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,106814,Line + telephone rental including commercial charge for use of radio frequencies,£96.38
Ministry of Defence,Ministry of Defence,19/02/2016,Design services and minor equipment purchases,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,104949,Equipment support non-project costs,£96.05
Ministry of Defence,Ministry of Defence,23/02/2016,Purchase of inventory and services ,Land Forces,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,105724,Cost of other material consumed,£96.00
Ministry of Defence,Ministry of Defence,25/02/2016,International contributions,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,106814,Defence military assistance fund international subscriptions and other payments,£95.89
Ministry of Defence,Ministry of Defence,02/02/2016,Purchase of inventory and services ,Defence Equipment + Support,HENRY SCHEIN UK HOLDINGS LIMITED,ME8 0SB,96619,Consumption of medical dental and veterinary inventory,£95.63
Ministry of Defence,Ministry of Defence,16/02/2016,Spend on Inventory - General,Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,103717,Spend on Inventory - General,£95.04
Ministry of Defence,Ministry of Defence,08/02/2016,Purchase of inventory and services ,Land Forces,ROYAL MAIL GROUP LIMITED,S49 1HQ,99436,Cost of other material consumed,£94.55
Ministry of Defence,Ministry of Defence,24/02/2016,Food and clothing,Land Forces,ARAMARK LTD,LS16 6QY,106065,Cost of food services,£93.37
Ministry of Defence,Ministry of Defence,23/02/2016,IT and communication services,Navy Command,SOFTWARE BOX LIMITED,YO61 1ET,105963,Computer equipment costing below the capitalisation threshold,£93.26
Ministry of Defence,Ministry of Defence,25/02/2016,Purchase of inventory and services ,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,106812,Cost of other material consumed,£92.87
Ministry of Defence,Ministry of Defence,12/02/2016,Spend on Inventory - General,DES Bespoke Trading Entity,SEYNTEX NV,CH61 1BE,103020,Spend on Inventory - General,£90.55
Ministry of Defence,Ministry of Defence,29/02/2016,Purchase of inventory and services ,Land Forces,CAPITA SECURE INFORMATION SOLUTIONS LIMITED,DL1 9HN,107959,Cost of other material consumed,£90.06
Ministry of Defence,Ministry of Defence,15/02/2016,"Transportation of personnel, freight and travel expenses",Land Forces,ARAMARK LTD,LS16 6QY,103153,Military short term detached duty,£89.93
Ministry of Defence,Ministry of Defence,08/02/2016,Official entertainment and hospitality,HO+CS,ELIOR UK PLC,SK11 6ET,99255,Entertainment + hospitality,£89.60
Ministry of Defence,Ministry of Defence,03/02/2016,Purchase of general transport equipment,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300001213,Transport other asset - in year capital addition,£88.99
Ministry of Defence,Ministry of Defence,24/02/2016,Spend on Inventory - General,Defence Equipment + Support,REXEL UK LTD,EN6 9EB,106510,Spend on Inventory - General,£88.87
Ministry of Defence,Ministry of Defence,11/02/2016,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,THE DISCLOSURE AND BARRING SERVICE,L69 3JA,102537,Fees for professional services excluding legal fees,£88.00
Ministry of Defence,Ministry of Defence,15/02/2016,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,THE DISCLOSURE AND BARRING SERVICE,L69 3JA,103565,Fees for professional services excluding legal fees,£88.00
Ministry of Defence,Ministry of Defence,17/02/2016,"Transportation of personnel, freight and travel expenses",Navy Command,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,104162,Freight movement costs,£87.94
Ministry of Defence,Ministry of Defence,16/02/2016,Spend on Inventory - General,Defence Equipment + Support,MITCHELL DIESEL LIMITED,NG17 2JZ,103820,Spend on Inventory - General,£87.00
Ministry of Defence,Ministry of Defence,19/02/2016,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,104916,Consumption of medical dental and veterinary inventory,£84.90
Ministry of Defence,Ministry of Defence,18/02/2016,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,BRITISH GAS TRADING LIMITED,M16 0TW,104564,Utilities consumed - water + sewage,£84.68
Ministry of Defence,Ministry of Defence,15/02/2016,IT and communication services,DEFENCE INFRASTRUCTURE ORGANISATION,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,103217,Computer equipment costing below the capitalisation threshold,£84.48
Ministry of Defence,Ministry of Defence,15/02/2016,Spend on Inventory - General,DEFENCE INFRASTRUCTURE ORGANISATION,REXEL UK LTD,NR3 2BE,103497,Spend on Inventory - General,£84.00
Ministry of Defence,Defence Science and Technology Laboratory,12/02/2016,Consumable Materials,Corporate,ROYAL BANK OF SCOTLAND PLC,EH2 2YB,G - 9000169286 - 00220000,Consumable Materials,£83.44
Ministry of Defence,Defence Science and Technology Laboratory,12/02/2016,Vehicle Charges,Divisions,ROYAL BANK OF SCOTLAND PLC,EH2 2YB,G - 9000169287 - 00220002,Vehicle Charges,£82.68
Ministry of Defence,Ministry of Defence,29/02/2016,"Transportation of personnel, freight and travel expenses",Navy Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,108225,Civilian short term detached duty,£80.30
Ministry of Defence,Ministry of Defence,12/02/2016,Fuel for military use,JFC,BOC LIMITED,GU2 7XY,102672,Cost of industrial gas fuel consumed,£80.02
Ministry of Defence,Ministry of Defence,29/02/2016,Estate management,Air Command,ELIOR UK PLC,SK11 6ET,108030,Estate + facilities management services - accommodation inventory + service,£79.84
Ministry of Defence,Ministry of Defence,23/02/2016,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,105961,Cost of clothing and textile services received,£79.79
Ministry of Defence,Ministry of Defence,08/02/2016,"Transportation of personnel, freight and travel expenses",Land Forces,ARAMARK LTD,LS16 6QY,99154,Military short term detached duty,£79.17
Ministry of Defence,Ministry of Defence,18/02/2016,Purchase of inventory and services ,DEFENCE INFRASTRUCTURE ORGANISATION,WILLIAMS LEA LIMITED,NR3 1PD,104904,Cost of other material consumed,£74.64
Ministry of Defence,Ministry of Defence,04/02/2016,Spend on Inventory - General,Air Command,MILLBROOK FURNISHING INDUSTRIES LIMITED,SO40 3XJ,98264,Spend on Inventory - General,£74.14
Ministry of Defence,Ministry of Defence,24/02/2016,IT and communication services,DEFENCE INFRASTRUCTURE ORGANISATION,AKHTER COMPUTERS PUBLIC LIMITED COMPANY,CM18 7PN,106054,Telephone minor equipment below capitalisation threshold,£73.42
Ministry of Defence,Ministry of Defence,03/02/2016,Purchase of inventory and services ,Land Forces,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,97170,Cost of other material consumed,£73.33
Ministry of Defence,Ministry of Defence,15/02/2016,Spend on Inventory - General,Air Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,103213,Spend on Inventory - General,£72.00
Ministry of Defence,Ministry of Defence,15/02/2016,Food and clothing,Land Forces,ARAMARK LTD,LS16 6QY,103153,Cost of food purchases,£70.83
Ministry of Defence,Ministry of Defence,18/02/2016,IT and communication services,Land Forces,SOFTWARE BOX LIMITED,YO61 1ET,104852,Computer equipment costing below the capitalisation threshold,£69.47
Ministry of Defence,Ministry of Defence,12/02/2016,Building maintenance and accommodation stores,Land Forces,SENATOR INTERNATIONAL LTD,BB5 5YE,103015,Building maintenance accommodation inventory,£68.40
Ministry of Defence,Ministry of Defence,22/02/2016,Purchase of inventory and services ,DEFENCE INFRASTRUCTURE ORGANISATION,XMA LTD,NG11 7EP,105638,Cost of other material consumed,£68.08
Ministry of Defence,Ministry of Defence,05/02/2016,Design services and minor equipment purchases,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,98576,Equipment support non-project costs,£67.76
Ministry of Defence,Ministry of Defence,24/02/2016,Medical treatment & stores and welfare services,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,106263,Schools + community relations initiatives,£67.18
Ministry of Defence,Ministry of Defence,23/02/2016,Food and clothing,Air Command,SODEXO LTD,M50 0AL,105961,Cost of food services,£66.67
Ministry of Defence,Ministry of Defence,12/02/2016,IT and communication services,DES Bespoke Trading Entity,SOFTWARE BOX LIMITED,YO61 1ET,103030,Computer equipment costing below the capitalisation threshold,£66.52
Ministry of Defence,Defence Science and Technology Laboratory,12/02/2016,IT Hardware,Infrastructure,ROYAL BANK OF SCOTLAND PLC,EH2 2YB,G - 9000169286 - 00220000,IT Hardware,£66.40
Ministry of Defence,Ministry of Defence,11/02/2016,Official entertainment and hospitality,Land Forces,SODEXO LTD,M50 0AL,102473,Entertainment + hospitality,£66.32
Ministry of Defence,Ministry of Defence,02/02/2016,Food and clothing,Land Forces,SODEXO LTD,M50 0AL,96953,Cost of food purchases,£66.00
Ministry of Defence,Ministry of Defence,18/02/2016,Design services and minor equipment purchases,Air Command,SOFTWARE BOX LIMITED,YO61 1ET,104852,Equipment support non-project costs,£65.89
Ministry of Defence,Ministry of Defence,23/02/2016,"Transportation of personnel, freight and travel expenses",DES Bespoke Trading Entity,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,105936,Civilian short term detached duty,£65.70
Ministry of Defence,Ministry of Defence,26/02/2016,Design services and minor equipment purchases,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,107330,Equipment support non-project costs,£65.68
Ministry of Defence,Ministry of Defence,25/02/2016,"Transportation of personnel, freight and travel expenses",Land Forces,SODEXO LTD,M50 0AL,107193,Military short term detached duty,£65.08
Ministry of Defence,Ministry of Defence,18/02/2016,Administration,DEFENCE INFRASTRUCTURE ORGANISATION,ROYAL MAIL GROUP LIMITED,S49 1HQ,104825,General administration,£65.05
Ministry of Defence,Ministry of Defence,12/02/2016,Fuel for military use,Air Command,BOC LIMITED,GU2 7XY,102672,Cost of industrial gas fuel consumed,£64.43
