Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Defence Science and Technology Laboratory,14/08/2015,Sub Contracted Work,Divisions,BAE SYSTEMS (OPS.) LIMITED T/A CORDA LIMITED,,V - 9000166609 - 00209949,Sub Contracted Work,"£157,495.52"
Ministry of Defence,Ministry of Defence,10/08/2015,"Purchase of munitions, other inventory or fuel",DES Bespoke Trading Entity,COONEEN DEFENCE LIMITED,BT75 0NE,10632,Raw materials and consumable clothing and textiles inventory purchased,"£156,795.84"
Ministry of Defence,Ministry of Defence,24/08/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,47712,Estate + facilities management services - accommodation inventory + service,"£154,438.43"
Ministry of Defence,Defence Science and Technology Laboratory,28/08/2015,Sub Contracted Work,Divisions,QINETIQ LIMITED,,V - 9000166813 - 00209910,Sub Contracted Work,"£152,510.00"
Ministry of Defence,Defence Science and Technology Laboratory,21/08/2015,Sub Contracted Work,Divisions,SELEX ES LIMITED,,V - 9000166716 - 00210400,Sub Contracted Work,"£152,413.00"
Ministry of Defence,Ministry of Defence,04/08/2015,Design services and minor equipment purchases,Defence Equipment + Support,THE BERTHON BOAT COMPANY LTD,SO41 3YL,41072,Equipment support project costs,"£152,276.25"
Ministry of Defence,Ministry of Defence,27/08/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,NATIONAL ASSEMBLY FOR WALES,CF10 3NQ,300000529,Rent land - non civil estate property + married quarter property,"£151,811.33"
Ministry of Defence,Ministry of Defence,11/08/2015,"Transportation of personnel, freight and travel expenses",Land Forces,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,43241,Military short term detached duty,"£150,555.10"
Ministry of Defence,Ministry of Defence,13/08/2015,Design services and minor equipment purchases,Defence Equipment + Support,SUN TEST SYSTEMS BV,,6000004619,Equipment support non-project costs,"£150,234.40"
Ministry of Defence,Ministry of Defence,27/08/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK LTD,LS16 6QY,48662,Estate + facilities management services - accommodation inventory + service,"£150,188.39"
Ministry of Defence,Ministry of Defence,04/08/2015,Externally delivered education and training,Land Forces,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,41018,External military training ,"£149,826.84"
Ministry of Defence,Ministry of Defence,17/08/2015,Externally delivered education and training,Land Forces,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,45222,External military training ,"£149,189.94"
Ministry of Defence,Ministry of Defence,19/08/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,MORGAN SINDALL PLC.,W1W 8AJ,46321,Fiscal asset under construction - capital in year addition,"£148,714.86"
Ministry of Defence,Ministry of Defence,03/08/2015,Design services and minor equipment purchases,Air Command,BAE SYSTEMS (OPERATIONS) LIMITED,GU14 6YU,40249,Equipment support project costs,"£148,200.00"
Ministry of Defence,Ministry of Defence,04/08/2015,"Transportation of personnel, freight and travel expenses",Air Command,AGILITY LOGISTICS LIMITED,RG1 2LG,40755,Movement of service personnel,"£148,061.70"
Ministry of Defence,Ministry of Defence,24/08/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,47263,Estate + facilities management services - accommodation inventory + service,"£147,290.20"
Ministry of Defence,Defence Science and Technology Laboratory,28/08/2015,Energy & Utility,Infrastructure,EDF ENERGY CUSTOMERS PLC,,V - 0000003405 - 00210989,Energy & Utility,"£146,772.90"
Ministry of Defence,Ministry of Defence,04/08/2015,Design services and minor equipment purchases,Defence Equipment + Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG27 9XA,40893,Equipment support non-project costs,"£146,129.61"
Ministry of Defence,Ministry of Defence,20/08/2015,Design services and minor equipment purchases,Defence Equipment + Support,CATERPILLAR SHREWSBURY LIMITED,SY1 3NX,46589,Equipment support non-project costs,"£144,645.25"
Ministry of Defence,Ministry of Defence,14/08/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,FES LTD,FK7 8HW,44483,Fiscal asset under construction - capital in year addition,"£143,541.65"
Ministry of Defence,Ministry of Defence,21/08/2015,"Transportation of personnel, freight and travel expenses",Air Command,AGILITY LOGISTICS LIMITED,RG1 2LG,46917,Movement of service personnel,"£142,006.98"
Ministry of Defence,Ministry of Defence,28/08/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,WEST OXFORDSHIRE DISTRICT COUNCIL,OX28 6JH,49784,Rent buildings - non civil estate property and married quarter property,"£141,600.30"
Ministry of Defence,Ministry of Defence,21/08/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK SUPPORT SERVICES LIMITED,BS3 2HQ,6000004841,Estate core services charge,"£140,814.38"
Ministry of Defence,Ministry of Defence,12/08/2015,Development costs for military equipment,Defence Equipment + Support,AECOM INFRASTRUCTURE & ENVIRONMENT UK LIMITED,EH12 5HD,186647,Intangible single use military equipment asset  - in year capital addition,"£140,370.75"
Ministry of Defence,Defence Science and Technology Laboratory,14/08/2015,Sub Contracted Work,Divisions,QINETIQ LIMITED,,V - 9000166621 - 00210243,Sub Contracted Work,"£140,203.00"
Ministry of Defence,Defence Science and Technology Laboratory,07/08/2015,IS Support Service,Infrastructure,SOPRA STERIA LIMITED,,V - 9000166504 - 00209886,IS Support Service,"£140,064.00"
Ministry of Defence,Ministry of Defence,26/08/2015,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,48560,Cost of food services,"£139,673.15"
Ministry of Defence,Ministry of Defence,25/08/2015,Design services and minor equipment purchases,Defence Equipment + Support,MARSHALL LAND SYSTEMS LTD,CB5 8RX,48003,Equipment support non-project costs,"£139,661.15"
Ministry of Defence,Ministry of Defence,17/08/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,THE MORAY COUNCIL,IV30 1BX,45277,Rent buildings - non civil estate property and married quarter property,"£139,612.99"
Ministry of Defence,Ministry of Defence,26/08/2015,Fuel for military use,Air Command,WORLD FUEL SERVICES EUROPE  LTD.,SW1E 5BH,2000000859,Aviation fuel casual uplift consumed,"£138,684.87"
Ministry of Defence,Council of Reserve Forces & Cadets Association,14/08/2015,Electricity,Infrastructure,B & K Property Services,DE21 4AG,1420,Purchase of Vehicles,"£138,536.10"
Ministry of Defence,Ministry of Defence,14/08/2015,Purchase of inventory and services ,JFC,AAH PHARMACEUTICALS LTD,CV2 2TX,44287,Consumption of medical dental and veterinary inventory,"£138,390.04"
Ministry of Defence,Ministry of Defence,06/08/2015,Spend on Inventory - General,Defence Equipment + Support,SURVITEC GROUP LIMITED,CH41 1HQ,42021,Spend on Inventory - General,"£137,111.72"
Ministry of Defence,Ministry of Defence,26/08/2015,Payment of utilities,Navy Command,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,48296,Utilities consumed - gas,"£135,627.65"
Ministry of Defence,Ministry of Defence,05/08/2015,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ELIOR UK PLC,SK11 6ET,41224,Cost of food services,"£135,470.05"
Ministry of Defence,Ministry of Defence,14/08/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BALFOUR BEATTY GROUP LIMITED,SW1V 1LQ,44333,Works - estate management,"£135,415.31"
Ministry of Defence,Ministry of Defence,13/08/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,44260,Works - estate management,"£134,926.95"
Ministry of Defence,Ministry of Defence,21/08/2015,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,46928,Property dwellings private finance initiative - service concession arrangement service charge,"£134,389.68"
Ministry of Defence,Ministry of Defence,28/08/2015,Spend on Inventory - General,Defence Equipment + Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,49366,Spend on Inventory - General,"£134,355.12"
Ministry of Defence,Ministry of Defence,10/08/2015,Fees for professional services,DES Bespoke Trading Entity,HOME OFFICE,NP20 9BB,300000457,Fees for professional services excluding legal fees,"£133,035.94"
Ministry of Defence,Defence Science and Technology Laboratory,21/08/2015,Sub Contracted Work,Divisions,SELEX ES LIMITED,,V - 9000166716 - 00210401,Sub Contracted Work,"£132,394.00"
Ministry of Defence,Ministry of Defence,27/08/2015,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,IBM UNITED KINGDOM LIMITED,PO6 3AE,48881,Fees for professional services excluding legal fees,"£132,311.43"
Ministry of Defence,Ministry of Defence,10/08/2015,Fuel for military use,Air Command,ASSOCIATED ENERGY GROUP LLC,,2000000735,Aviation fuel casual uplift consumed,"£132,262.05"
Ministry of Defence,Ministry of Defence,27/08/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,PLYMOUTH CITY COUNCIL,PL1 2AA,49050,Rent buildings - non civil estate property and married quarter property,"£132,075.42"
Ministry of Defence,Ministry of Defence,04/08/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,PLYMOUTH CITY COUNCIL,PL1 2AA,40984,Rent buildings - non civil estate property and married quarter property,"£132,047.92"
Ministry of Defence,Ministry of Defence,20/08/2015,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK LTD,LS16 6QY,46526,Cost of food services,"£130,814.44"
Ministry of Defence,Ministry of Defence,03/08/2015,Spend on Inventory - General,Defence Equipment + Support,TVS SUPPLY CHAIN SOLUTIONS LIMITED,PR6 7AJ,40721,Spend on Inventory - General,"£130,189.77"
Ministry of Defence,Defence Science and Technology Laboratory,07/08/2015,Sub Contracted Work,Divisions,QINETIQ LIMITED,,V - 9000166512 - 00206409,Sub Contracted Work,"£130,000.00"
Ministry of Defence,Ministry of Defence,20/08/2015,Spend on Inventory - General,Defence Equipment + Support,BAE SYSTEMS GLOBAL COMBAT SYSTEMS LIMITED,NP15 1XL,46546,Spend on Inventory - General,"£129,061.37"
Ministry of Defence,Ministry of Defence,12/08/2015,Spend on Inventory - General,Defence Equipment + Support,VARIVANE INDUSTRIES LIMITED,SN10 3EW,43747,Spend on Inventory - General,"£129,048.87"
Ministry of Defence,Ministry of Defence,03/08/2015,Externally delivered education and training,DES Bespoke Trading Entity,UNIVERSITY COLLEGE LONDON,WC1E 6BT,40727,External training - civilian,"£128,803.00"
Ministry of Defence,Ministry of Defence,04/08/2015,Spend on Inventory - General,Defence Equipment + Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,40816,Spend on Inventory - General,"£128,769.65"
Ministry of Defence,Ministry of Defence,28/08/2015,Externally delivered education and training,Land Forces,TQ EDUCATION AND TRAINING  LIMITED,NN17 1NN,49757,External military training ,"£128,702.73"
Ministry of Defence,Defence Science and Technology Laboratory,28/08/2015,Energy & Utility,Infrastructure,EDF ENERGY CUSTOMERS PLC,,V - 0000003405 - 00210990,Energy & Utility,"£128,680.48"
Ministry of Defence,Ministry of Defence,28/08/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,E.ON ENERGIE DEUTSCHLAND GMBH,,6000004992,Utilities consumed - electricity,"£128,563.13"
Ministry of Defence,Ministry of Defence,13/08/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK DYNCORP LIMITED,PE28 2EA,43808,Estate core services charge,"£128,474.21"
Ministry of Defence,Ministry of Defence,27/08/2015,"Transportation of personnel, freight and travel expenses",Land Forces,AGILITY LOGISTICS LIMITED,RG1 2LG,48642,Movement of service personnel,"£128,054.02"
Ministry of Defence,Ministry of Defence,21/08/2015,Design services and minor equipment purchases,Defence Equipment + Support,CRANFIELD AEROSPACE LTD,MK43 0AL,46984,Equipment support project costs,"£127,923.79"
Ministry of Defence,Ministry of Defence,13/08/2015,IT and communication services,HO+CS,CGI IT UK LIMITED,KT22 7LP,43867,Information technology services,"£127,105.17"
Ministry of Defence,Ministry of Defence,27/08/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BEZIRKSREGIERUNG DUESSELDORF,,6000004921,Works - estate management,"£126,459.15"
Ministry of Defence,Ministry of Defence,12/08/2015,Design services and minor equipment purchases,Defence Equipment + Support,MARINE SPECIALISED TECHNOLOGY LIMITED,L3 4BE,43562,Equipment support project costs,"£126,407.47"
Ministry of Defence,Ministry of Defence,25/08/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK LTD,LS16 6QY,47849,Estate + facilities management services - accommodation inventory + service,"£126,350.36"
Ministry of Defence,Defence Science and Technology Laboratory,14/08/2015,Repairs & Maintenance,Infrastructure,SERCO LIMITED,,V - 9000166623 - 00210142,Repairs & Maintenance,"£125,711.75"
Ministry of Defence,Ministry of Defence,24/08/2015,International contributions,HO+CS,CRANFIELD UNIVERSITY,MK43 0AL,47276,Defence military assistance fund international subscriptions and other payments,"£125,667.12"
Ministry of Defence,Ministry of Defence,24/08/2015,General services and support,Defence Equipment + Support,BAE SYSTEMS GLOBAL COMBAT SYSTEMS LIMITED,NP15 1XL,47193,Defence equipment CLS/IOS service charge,"£125,606.00"
Ministry of Defence,Ministry of Defence,13/08/2015,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK LTD,LS16 6QY,43795,Cost of food services,"£124,723.78"
Ministry of Defence,Defence Science and Technology Laboratory,28/08/2015,Sub Contracted Work,Divisions,QINETIQ LIMITED,,V - 9000166813 - 00209192,Sub Contracted Work,"£124,020.00"
Ministry of Defence,Defence Science and Technology Laboratory,28/08/2015,Sub Contracted Work,Divisions,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000166784 - 00210753,Sub Contracted Work,"£123,398.00"
Ministry of Defence,Defence Science and Technology Laboratory,14/08/2015,Repairs & Maintenance,Infrastructure,SERCO LIMITED,,V - 9000166623 - 00210132,Repairs & Maintenance,"£123,016.55"
Ministry of Defence,Defence Science and Technology Laboratory,07/08/2015,Sub Contracted Work,Divisions,TETRONICS (INTERNATIONAL) LIMITED,,V - 9000166524 - 00209302,Sub Contracted Work,"£122,802.00"
Ministry of Defence,Ministry of Defence,19/08/2015,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,46118,Property dwellings private finance initiative - service concession arrangement service charge,"£122,608.92"
Ministry of Defence,Ministry of Defence,06/08/2015,"Transportation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,41659,Freight movement costs,"£122,595.34"
Ministry of Defence,Ministry of Defence,03/08/2015,Fees for professional services,DES Bespoke Trading Entity,PRICEWATERHOUSECOOPERS LLP,E14 9SQ,40636,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"£122,565.60"
Ministry of Defence,Ministry of Defence,14/08/2015,Purchase of inventory and services ,Defence Equipment + Support,AAH PHARMACEUTICALS LTD,CV2 2TX,44287,Consumption of medical dental and veterinary inventory,"£121,699.00"
Ministry of Defence,Ministry of Defence,27/08/2015,Design services and minor equipment purchases,Defence Equipment + Support,TEST-FUCHS GMBH,,6000004975,Equipment support non-project costs,"£120,978.46"
Ministry of Defence,Ministry of Defence,14/08/2015,Fees for professional services,DES Bespoke Trading Entity,KPMG LLP,WD17 1DE,44544,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"£120,702.00"
Ministry of Defence,Ministry of Defence,05/08/2015,Design services and minor equipment purchases,Defence Equipment + Support,LIONBRIDGE (UK) LIMITED,BS161EJ,41287,Equipment support non-project costs,"£120,557.64"
Ministry of Defence,Ministry of Defence,05/08/2015,Externally delivered education and training,Air Command,BAE SYSTEMS (OPERATIONS) LIMITED,BH23 4JE,41135,External military training ,"£119,245.00"
Ministry of Defence,Ministry of Defence,17/08/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,WYG MANAGEMENT SERVICES LIMITED,L2 6RE,45314,Fiscal asset under construction - capital in year addition,"£119,153.54"
Ministry of Defence,Ministry of Defence,14/08/2015,Medical treatment & stores and welfare services,Medical treatment,BRITISH SCHOOL OF BRUSSELS,,84937365,Schools + community relations initiatives,"£119,134.75"
Ministry of Defence,Ministry of Defence,12/08/2015,"Purchase of munitions, other inventory or fuel",Defence Equipment + Support,TYNE SLIPWAY & ENGINEERING CO LIMITED,NE33 5PL,43740,Raw materials and consumable engineering and technical single use military equipment inventory purchased,"£118,593.14"
Ministry of Defence,Ministry of Defence,12/08/2015,Design services and minor equipment purchases,DES Bespoke Trading Entity,H.FINE & SON LTD,HA0 1XB,43511,Equipment support non-project costs,"£117,936.00"
Ministry of Defence,Ministry of Defence,19/08/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK LTD,LS16 6QY,46114,Estate + facilities management services - accommodation inventory + service,"£117,838.07"
Ministry of Defence,Defence Science and Technology Laboratory,14/08/2015,IS Support Service,Infrastructure,SOPRA STERIA LIMITED,,V - 9000166605 - 00210339,IS Support Service,"£117,810.26"
Ministry of Defence,Ministry of Defence,25/08/2015,Spend on Inventory - General,Defence Equipment + Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,47902,Spend on Inventory - General,"£117,680.48"
Ministry of Defence,Ministry of Defence,26/08/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY LIMITED,WV1 4HY,48276,Fiscal asset under construction - capital in year addition,"£117,392.10"
Ministry of Defence,Ministry of Defence,04/08/2015,Externally delivered education and training,Land Forces,SAAB AB,,3200497,External military training ,"£117,169.00"
Ministry of Defence,Ministry of Defence,07/08/2015,Purchase of buildings and military equipment ,Defence Equipment + Support,MBDA UK LIMITED,SG1 2DA,42348,Single use military equipment asset under construction - capital in year addition,"£117,102.00"
Ministry of Defence,Ministry of Defence,14/08/2015,Purchase of buildings and military equipment ,Defence Equipment + Support,GAMA AVIATION (ENGINEERING) LIMITED,GU14 6XA,44498,Fiscal asset under construction - capital in year addition,"£117,044.99"
Ministry of Defence,Ministry of Defence,07/08/2015,Design services and minor equipment purchases,Defence Equipment + Support,THE BERTHON BOAT COMPANY LTD,SO41 3YL,42513,Equipment support project costs,"£116,854.11"
Ministry of Defence,Ministry of Defence,25/08/2015,Fees for professional services,DES Bespoke Trading Entity,QINETIQ LIMITED,GU14 0LX,48077,"Advice and guidance on how to produce the product, but not production of the product itself.","£116,682.89"
Ministry of Defence,Ministry of Defence,05/08/2015,Administration,HO+CS,OFSTED,M1 2WD,41385,General administration,"£116,340.00"
Ministry of Defence,Ministry of Defence,17/08/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,STADTWERKE HERFORD GMBH,,6000004680,Utilities consumed - water + sewage,"£116,312.06"
Ministry of Defence,Ministry of Defence,21/08/2015,Fuel for military use,Air Command,WORLD FUEL SERVICES EUROPE  LTD.,SW1E 6AJ,2000000831,Aviation fuel casual uplift consumed,"£116,129.66"
Ministry of Defence,Ministry of Defence,04/08/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,NORTH KESTEVEN DISTRICT COUNCIL,NG34 7EF,40952,Rent buildings - non civil estate property and married quarter property,"£115,828.44"
Ministry of Defence,Ministry of Defence,27/08/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,NORTH KESTEVEN DISTRICT COUNCIL,NG34 7EF,49009,Rent buildings - non civil estate property and married quarter property,"£115,828.44"
Ministry of Defence,Defence Science and Technology Laboratory,28/08/2015,Sub Contracted Work,Divisions,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000166784 - 00210755,Sub Contracted Work,"£115,344.00"
Ministry of Defence,Ministry of Defence,14/08/2015,Research and development,Defence Equipment + Support,QINETIQ LIMITED,GU14 0LX,44645,Research and development at the pre main gate stage of a project,"£115,000.00"
Ministry of Defence,Ministry of Defence,28/08/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,WYCOMBE DISTRICT COUNCIL,HP11 1BB,49801,Rent buildings - non civil estate property and married quarter property,"£114,407.74"
Ministry of Defence,Ministry of Defence,19/08/2015,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ELIOR UK PLC,SK11 6ET,46242,Cost of food services,"£114,377.06"
Ministry of Defence,Ministry of Defence,21/08/2015,Spend on Inventory - General,Defence Equipment + Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,46932,Spend on Inventory - General,"£114,060.26"
Ministry of Defence,Ministry of Defence,25/08/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,6000004896,Works - estate management,"£114,039.77"
Ministry of Defence,Ministry of Defence,03/08/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,COLCHESTER BOROUGH COUNCIL,CO1 1QY,40327,Rent buildings - non civil estate property and married quarter property,"£113,756.73"
Ministry of Defence,Ministry of Defence,28/08/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,COLCHESTER BOROUGH COUNCIL,CO1 1QY,49392,Rent buildings - non civil estate property and married quarter property,"£113,756.73"
Ministry of Defence,Ministry of Defence,04/08/2015,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,40787,Equipment support project costs,"£113,506.96"
Ministry of Defence,Ministry of Defence,25/08/2015,Spend on Inventory - General,Defence Equipment + Support,LINCAD LIMITED,GU12 5QF,47993,Spend on Inventory - General,"£113,280.00"
Ministry of Defence,Ministry of Defence,17/08/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,GOSPORT BOROUGH COUNCIL,PO12 1EB,44978,Rent buildings - non civil estate property and married quarter property,"£113,087.28"
Ministry of Defence,Defence Science and Technology Laboratory,28/08/2015,Capital Asset expenditure,Corporate,KAINOS SOFTWARE LIMITED,,V - 9000166830 - 00208015,Capital Asset expenditure,"£112,770.59"
Ministry of Defence,Ministry of Defence,06/08/2015,Fees for professional services,JFC,THALES UK LIMITED,RG21 4HJ,42034,FATS Through Life Support,"£112,662.42"
Ministry of Defence,Ministry of Defence,14/08/2015,Spend on Inventory - General,Defence Equipment + Support,DS SMITH CORRUGATED PACKAGING LIMITED,LE10 3BX,44452,Spend on Inventory - General,"£112,636.67"
Ministry of Defence,Ministry of Defence,04/08/2015,Fees for professional services,Land Forces,CAPITA BUSINESS SERVICES LTD,DL1 9HN,40813,Fees for professional services excluding legal fees,"£112,414.63"
Ministry of Defence,Ministry of Defence,24/08/2015,Design services and minor equipment purchases,Defence Equipment + Support,CATERPILLAR SHREWSBURY LIMITED,SY1 3NX,47249,Equipment support non-project costs,"£111,798.63"
Ministry of Defence,Ministry of Defence,14/08/2015,Grants to NDPBs,Land Forces,COUNCIL OF RESERVE FORCES AND CADETS ASSOC PENSION SCHEME,EC2A 4EY,44407,Grant in aid to the council of reserve forces and cadet associations,"£111,156.16"
Ministry of Defence,Ministry of Defence,12/08/2015,Spend on Inventory - General,Defence Equipment + Support,ANDERCO SAFETY (IRELAND) LTD,,186650,Spend on Inventory - General,"£111,134.90"
Ministry of Defence,Ministry of Defence,03/08/2015,Food and clothing,Defence Equipment + Support,SODEXO LTD,M50 0AL,40678,Cost of food purchases,"£111,009.94"
Ministry of Defence,Royal Hospital Chelsea,28/08/2015,Purchased Services,Royal Hospital Chelsea,Norland Managed Services,E14 5HP,PIN123320,Building Maintenanace,"£110,810.16"
Ministry of Defence,Ministry of Defence,26/08/2015,IT and communication services,Navy Command,SOFTWARE BOX LIMITED,YO61 1ET,48562,Computer equipment costing below the capitalisation threshold,"£110,734.40"
Ministry of Defence,Ministry of Defence,17/08/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,STADTWERKE HERFORD GMBH,,6000004680,Utilities consumed - gas,"£110,638.30"
Ministry of Defence,Defence Science and Technology Laboratory,14/08/2015,Sub Contracted Work,Divisions,BATTELLE MEMORIAL INSTITUTE,,V - 0000001335 - 00209369,Sub Contracted Work,"£110,256.92"
Ministry of Defence,Ministry of Defence,19/08/2015,"Adminstration, claims, compensation and awards",DEFENCE INFRASTRUCTURE ORGANISATION,RAMBOLL UK LIMITED,SE1 8NW,46411,Cost of claims/compensation and related expenses against MOD,"£110,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,21/08/2015,Sub Contracted Work,Divisions,BAE SYSTEMS (OPS.) LIMITED T/A CORDA LIMITED,,V - 9000166706 - 00210095,Sub Contracted Work,"£109,498.00"
Ministry of Defence,Defence Science and Technology Laboratory,21/08/2015,Sub Contracted Work,Divisions,AUTONOMOUS SURFACE VEHICLES LIMITED,,V - 9000166717 - 00209973,Sub Contracted Work,"£108,591.00"
Ministry of Defence,Ministry of Defence,05/08/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,41462,Estate + facilities management services - accommodation inventory + service,"£108,553.52"
Ministry of Defence,Ministry of Defence,12/08/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,43737,Fiscal asset under construction - capital in year addition,"£107,856.19"
Ministry of Defence,Ministry of Defence,12/08/2015,Spend on Inventory - General,Defence Equipment + Support,DS SMITH CORRUGATED PACKAGING LIMITED,LE10 3BX,43459,Spend on Inventory - General,"£107,328.59"
Ministry of Defence,Ministry of Defence,07/08/2015,Spend on Inventory - General,Defence Equipment + Support,NYCO,,3200520,Spend on Inventory - General,"£106,726.08"
Ministry of Defence,Ministry of Defence,17/08/2015,"Transportation of personnel, freight and travel expenses",Navy Command,AGILITY LOGISTICS LIMITED,RG1 2LG,44796,Movement of service personnel,"£106,720.83"
Ministry of Defence,Ministry of Defence,24/08/2015,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,WYG MANAGEMENT SERVICES LIMITED,L2 6RE,47823,Fees for professional services excluding legal fees,"£106,064.00"
Ministry of Defence,Ministry of Defence,17/08/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,LONDON BOROUGH OF HILLINGDON,UB8 1UW,45043,Rent buildings - non civil estate property and married quarter property,"£105,938.98"
Ministry of Defence,Ministry of Defence,28/08/2015,"Transportation of personnel, freight and travel expenses",Air Command,GOVERNMENT FOR THE REPUBLIC OF ESTONIA,,6000005001,Military short term detached duty,"£105,724.84"
Ministry of Defence,Ministry of Defence,28/08/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,49498,Works - estate management,"£105,512.18"
Ministry of Defence,Ministry of Defence,21/08/2015,Spend on Inventory - General,Defence Equipment + Support,JOSEPH GLEAVE & SON LTD,M32 0NB,47028,Spend on Inventory - General,"£105,285.56"
Ministry of Defence,Ministry of Defence,10/08/2015,Fees for professional services,Defence Equipment + Support,QINETIQ LIMITED,GU14 0LX,42868,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"£105,232.08"
Ministry of Defence,Ministry of Defence,13/08/2015,Development costs for military equipment,Defence Equipment + Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,43898,Intangible single use military equipment asset  - in year capital addition,"£105,083.03"
Ministry of Defence,Ministry of Defence,17/08/2015,IT and communication services,Defence Equipment + Support,SOFTWARE BOX LIMITED,YO61 1ET,45239,Computer equipment costing below the capitalisation threshold,"£104,788.32"
Ministry of Defence,Ministry of Defence,19/08/2015,IT and communication services,JFC,MICROSOFT LTD,,46311,Information technology services,"£104,512.00"
Ministry of Defence,Ministry of Defence,06/08/2015,Spend on Inventory - General,Defence Equipment + Support,AVIATION JERSEY LTD,JE2 6SB,41580,Spend on Inventory - General,"£104,500.85"
