Department Family,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Transactions Number, Amount (£)
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Jul-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001761,"1,614.72"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Jul-10,Payments On Behalf Of Ogd'S (To Be Recovered At Post),NON CASH & UNALLOCATED COSTS,BRITISH COUNCIL,1168283,"30,000.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Jul-10,FTN Unitary Payment,DG CENTRAL GROUP,GLOBAL CROSSING,1168306,"21,502.18"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Jul-10,FTN Unitary Payment,DG CENTRAL GROUP,GLOBAL CROSSING,1168306,"3,762.88"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Jul-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,1168317,"39,843.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Jul-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,1168317,"6,972.53"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Jul-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,1168317,"-39,843.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Jul-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,1168317,"-6,972.53"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Jul-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,1168317,"28,659.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Jul-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,1168317,"11,184.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Jul-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,1168317,"1,957.20"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Jul-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,1168317,"5,015.33"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Jul-10,Information Systems Maintenance,DG CHANGE & DELIVERY,LOGICA UK LTD,1168321,"32,100.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Jul-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,LOGICA UK LTD,1168321,"5,617.50"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Jul-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,MICROSOFT LIMITED,1168330,"6,588.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Jul-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,MICROSOFT LIMITED,1168330,"18,886.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Jul-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,MICROSOFT LIMITED,1168330,"8,500.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Jul-10,IT/IS Consultancy,DG CENTRAL GROUP,MICROSOFT LIMITED,1168330,300
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Jul-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,MICROSOFT LIMITED,1168330,"5,997.95"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Jul-10,General Information Services,DG CHANGE & DELIVERY,WEBER SHANDWICK LTD,1168362,"25,265.08"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Jul-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,WEBER SHANDWICK LTD,1168362,"4,421.39"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Jul-10,Information Systems Maintenance,DG CHANGE & DELIVERY,WORLDREACH SOFTWARE CORPORATION,1168363,"32,010.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,Recharge Suspense Account (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,BRITISH COUNCIL,1008403,"43,751.89"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,Training Course: Fees,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1168368,"12,000.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,Training Course: Fees,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1168368,"8,000.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,Training Course: Fees,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1168368,660
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,Training Course: Fees,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1168368,168
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,Training Course: Fees,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1168368,"1,466.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,Training Course: Fees,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1168368,132.51
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,Training Course: Fees,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1168368,15
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,ASHRIDGE MANAGEMENT COLLEGE,1168368,"3,927.27"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,Training Course: Fees,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1168368,"-12,000.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,Training Course: Fees,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1168368,"-8,000.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,Training Course: Fees,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1168368,-660
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,Training Course: Fees,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1168368,-168
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,Training Course: Fees,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1168368,"-1,466.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,Training Course: Fees,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1168368,-132.51
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,Training Course: Fees,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1168368,-15
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,ASHRIDGE MANAGEMENT COLLEGE,1168368,"-3,927.27"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,Training Course: Fees,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1168368,"12,000.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,Training Course: Fees,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1168368,"8,000.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,Training Course: Fees,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1168368,660
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,Training Course: Fees,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1168368,168
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,Training Course: Fees,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1168368,"1,466.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,Training Course: Fees,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1168368,15
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,Training Course: Fees,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1168368,132.51
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,ASHRIDGE MANAGEMENT COLLEGE,1168368,"3,927.27"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,Programme and Project Management Consultancy,DG FINANCE,BEARINGPOINT LIMITED,1168370,"22,000.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,Programme and Project Management Consultancy,DG FINANCE,BEARINGPOINT LIMITED,1168370,"5,225.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,BEARINGPOINT LIMITED,1168370,"4,764.38"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,Payments On Behalf Of Ogd'S (To Be Recovered At Post),NON CASH & UNALLOCATED COSTS,BRITISH COUNCIL,1168374,"30,000.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,Overseas Duty Travel,DG CHANGE & DELIVERY,CONCERTO CONSULTING LTD,1168377,"1,832.12"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,Programme and Project Management Consultancy,DG FINANCE,CONCERTO CONSULTING LTD,1168377,"29,325.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,CONCERTO CONSULTING LTD,1168377,"5,452.50"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,Overseas Duty Travel,DG CHANGE & DELIVERY,CONCERTO CONSULTING LTD,1168377,"-1,832.12"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,CONCERTO CONSULTING LTD,1168377,-320.62
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,Overseas Duty Travel,DG FINANCE,CONCERTO CONSULTING LTD,1168377,"1,832.12"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,CONCERTO CONSULTING LTD,1168377,320.62
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,Information Systems Maintenance,DG CHANGE & DELIVERY,LOGICA UK LTD,1168393,"32,100.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,LOGICA UK LTD,1168393,"5,617.50"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,Information Systems Maintenance,DG CHANGE & DELIVERY,LOGICA UK LTD,1168393,"-32,100.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,LOGICA UK LTD,1168393,"-5,617.50"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,Information Systems Maintenance,DG CHANGE & DELIVERY,LOGICA UK LTD,1168393,"32,100.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Jul-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,LOGICA UK LTD,1168393,"5,617.50"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,20-Jul-10,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,EUCONNECT LTD,1168485,"34,000.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,20-Jul-10,Training,DG CHANGE & DELIVERY,INDEPENDENT TELEVISION NEWS LTD,1168508,"19,546.60"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,20-Jul-10,Training,DG CHANGE & DELIVERY,INDEPENDENT TELEVISION NEWS LTD,1168508,"3,500.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,20-Jul-10,Training,DG CHANGE & DELIVERY,INDEPENDENT TELEVISION NEWS LTD,1168508,"3,420.66"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,20-Jul-10,Training,DG CHANGE & DELIVERY,INDEPENDENT TELEVISION NEWS LTD,1168508,612.5
Foreign & Commonwealth Office,Foreign & Commonwealth Office,21-Jul-10,General Information Services,DG CHANGE & DELIVERY,BULLET MARKETING LTD,1168603,"26,572.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,21-Jul-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,BULLET MARKETING LTD,1168603,"4,650.10"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,21-Jul-10,Programme Spend (Oracle Projects Control Account),DG POLITICAL,INTERNATIONAL PEACE COOPERATION CENTER,600000295,"30,679.68"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,22-Jul-10,Nursery Childcare Subsidy,DG CHANGE & DELIVERY,EDENRED,1168718,"27,469.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,22-Jul-10,Nursery Childcare Subsidy,DG CHANGE & DELIVERY,EDENRED,1168718,"1,470.65"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,22-Jul-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,EDENRED,1168718,257.36
Foreign & Commonwealth Office,Foreign & Commonwealth Office,22-Jul-10,Training Course: Fees,DG CHANGE & DELIVERY,THE TAYLOR CLARKE PARTNERSHIP LTD,1168774,"25,685.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,22-Jul-10,Training Course: Fees,DG CHANGE & DELIVERY,THE TAYLOR CLARKE PARTNERSHIP LTD,1168774,451.2
Foreign & Commonwealth Office,Foreign & Commonwealth Office,22-Jul-10,Training Course: Fees,DG CHANGE & DELIVERY,THE TAYLOR CLARKE PARTNERSHIP LTD,1168774,240
Foreign & Commonwealth Office,Foreign & Commonwealth Office,22-Jul-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,THE TAYLOR CLARKE PARTNERSHIP LTD,1168774,"4,615.84"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,23-Jul-10,Programme Spend (Oracle Projects Control Account),DG POLITICAL,UNITED NATIONS,1002484,"66,814.69"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,23-Jul-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,ACCOUNT CLOSED WES,1168784,"42,727.67"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,23-Jul-10,FTN Unitary Payment,DG CENTRAL GROUP,GLOBAL CROSSING,1168804,"50,502.43"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,23-Jul-10,FTN Unitary Payment,DG CENTRAL GROUP,GLOBAL CROSSING,1168804,"8,837.93"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,25-Jul-10,Recharge Suspense Account (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,BIN HAM PROPERTIES,342511,"29,137.76"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,26-Jul-10,Programme Spend (Oracle Projects Control Account),DG POLITICAL,UNITED NATIONS,1002485,"480,886.83"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Jul-10,Information Systems Maintenance,DG CHANGE & DELIVERY,3M UNITED KINGDOM PLC,1168907,"180,000.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Jul-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,3M UNITED KINGDOM PLC,1168907,"31,500.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Jul-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1168976,"140,605.69"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Jul-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1168976,"24,606.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Jul-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1168976,"-140,605.69"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Jul-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1168976,"-24,606.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Jul-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1168976,"140,605.49"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Jul-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1168976,"24,605.96"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Jul-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1168977,"76,555.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Jul-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1168977,"13,397.13"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Jul-10,IT/IS Consultancy,DG CENTRAL GROUP,LOGICA UK LTD,1169005,"158,643.48"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Jul-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,LOGICA UK LTD,1169005,"27,762.61"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Jul-10,Electricity Non-Residential,DG CHANGE & DELIVERY,LONDON ENERGY,1169006,"37,433.47"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Jul-10,Electricity Non-Residential,DG CHANGE & DELIVERY,LONDON ENERGY,1169006,42.88
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Jul-10,Electricity Non-Residential,DG CHANGE & DELIVERY,LONDON ENERGY,1169006,"6,550.86"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Jul-10,Training Course: Fees,DG CHANGE & DELIVERY,RADA ENTERPRISES LIMITED,1169057,84
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Jul-10,Training Course: Fees,DG CHANGE & DELIVERY,RADA ENTERPRISES LIMITED,1169057,276
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Jul-10,Training Course: Fees,DG CHANGE & DELIVERY,RADA ENTERPRISES LIMITED,1169057,14
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Jul-10,Training Course: Fees,DG CHANGE & DELIVERY,RADA ENTERPRISES LIMITED,1169057,"23,420.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Jul-10,Training Course: Fees,DG CHANGE & DELIVERY,RADA ENTERPRISES LIMITED,1169057,540
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Jul-10,Training Course: Fees,DG CHANGE & DELIVERY,RADA ENTERPRISES LIMITED,1169057,"1,080.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Jul-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,RADA ENTERPRISES LIMITED,1169057,"4,447.45"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Jul-10,Compensation,DG CHANGE & DELIVERY,THE TREASURY SOLICITOR,2000006,"30,000.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Jul-10,Recharge Suspense Account (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,EOD TECNOLOGY INC,500001887,"127,855.72"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,28-Jul-10,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1169120,"55,103.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,28-Jul-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1169120,"9,643.03"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,28-Jul-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1169123,449.11
Foreign & Commonwealth Office,Foreign & Commonwealth Office,28-Jul-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1169123,170
Foreign & Commonwealth Office,Foreign & Commonwealth Office,28-Jul-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1169123,"2,818.92"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,28-Jul-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1169123,550.62
Foreign & Commonwealth Office,Foreign & Commonwealth Office,28-Jul-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1169123,494.78
Foreign & Commonwealth Office,Foreign & Commonwealth Office,28-Jul-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1169123,"11,280.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,28-Jul-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1169123,"15,397.09"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,28-Jul-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1169123,"126,622.49"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,28-Jul-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1169123,"3,760.11"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,28-Jul-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1169123,"2,783.92"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,28-Jul-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1169123,940
Foreign & Commonwealth Office,Foreign & Commonwealth Office,28-Jul-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1169123,551.31
Foreign & Commonwealth Office,Foreign & Commonwealth Office,28-Jul-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1169123,"2,824.02"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,28-Jul-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1169123,470
Foreign & Commonwealth Office,Foreign & Commonwealth Office,28-Jul-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1169123,"4,521.10"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,28-Jul-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1169123,470
Foreign & Commonwealth Office,Foreign & Commonwealth Office,28-Jul-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1169123,470
Foreign & Commonwealth Office,Foreign & Commonwealth Office,28-Jul-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1169123,"3,174.60"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,28-Jul-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1169123,470.67
Foreign & Commonwealth Office,Foreign & Commonwealth Office,28-Jul-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1169123,"6,449.01"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,28-Jul-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1169123,655.04
Foreign & Commonwealth Office,Foreign & Commonwealth Office,28-Jul-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,DEPARTMENT FOR CULTURE MEDIA & SPORT,3000002,"47,083.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,28-Jul-10,Rent and Condominium Charges Non-Residential,DG CHANGE & DELIVERY,COLLIERS MEREDITH & GREW / TECHNOLOGY AGENCY ACCT,2000027951,"39,192.97"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,29-Jul-10,Freight and Clearance Charges (Not Dip Bag),DG CENTRAL GROUP,VIRGIN ATLANTIC AIRWAYS LTD,1108,"25,264.20"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,29-Jul-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1169202,"50,363.55"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,29-Jul-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1169202,"8,813.62"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,29-Jul-10,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,OVERSEAS DEVELOPMENT INSTITUTE,1169215,"8,150.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,29-Jul-10,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,OVERSEAS DEVELOPMENT INSTITUTE,1169215,"8,150.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,29-Jul-10,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,OVERSEAS DEVELOPMENT INSTITUTE,1169215,"8,150.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,29-Jul-10,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,OVERSEAS DEVELOPMENT INSTITUTE,1169215,"8,150.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,30-Jul-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,ACCOUNT CLOSED - WES,1169245,"4,876.02"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,30-Jul-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,ACCOUNT CLOSED - WES,1169245,"35,000.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,30-Jul-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,ACCOUNT CLOSED - WES,1169245,"-35,000.00"
