Over £25k Transparency report (Environment Agency) June 2011  ,,,,,,,,,,,,,
"Spend over £25,000 - Publication template",,,,,,,,,,,,,
Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Defra,Environment Agency,02/06/2011,Software,Corporate Information Systems Capital,Can Studios Ltd,2259972,"52,807.20",921664. Elearning development,S1 2BX,,,,Administration
Defra,Environment Agency,07/06/2011,Main Contractors,South East Capital WiP | Thames Capital WiP,JT Mackley & Co Ltd,2260458,"52,374.60",922027. Braybourne Close Penstock & SP Wall,BN5 9XQ,,30134439,IMTH001577,Project
Defra,Environment Agency,07/06/2011,Main Contractors,North West South-Ops Delivery,Millar Landscapes,2260491,"50,874.00",921444 River mersey De-Silt,SK3 8SG,,30140395,RENW200029,Project
Defra,Environment Agency,27/06/2011,Main Contractors,Anglian Central-Ops Delivery,Jackson Civil Engineering Ltd,2262234,"50,747.69",929342 - Houghton Flood Bank,IP1 5LT,,30184783,REAN001227,Project
Defra,Environment Agency,16/06/2011,Construction Service Providers,South East Capital WiP | Thames Capital WiP,Haskoning UK Ltd,2261309,"50,232.31",923679 Haydon Wick,PE3 8DW,,30071934,IMTH001574,Project
Defra,Environment Agency,21/06/2011,Main Contractors,Anglian Capital WiP,PGR Construction,2261666,"49,902.29",926836 Northampton Marina facilities,PE8 4HN,,,IMAN001753,Project
Defra,Environment Agency,23/06/2011,Main Contractors,North West Capital WiP,Barhale Construction Plc,2261775,"48,946.70",924243 millingford brook  ,WS1 4NN,,30238849,IMNW000177,Project
Defra,Environment Agency,23/06/2011,Pathology,NLS Capital WiP,Agilent Technologies UK Ltd,2261754,"48,927.64",Lab Equipment,E14 1HH,,30267647,NL00000045,Administration
Defra,Environment Agency,23/06/2011,Main Contractors,South East Capital WiP,Team Van Oord,2261982,"48,910.91",927477 - Boveney Boat Rollers Refurbishment,RG14 5QS,,30142735,IMTH001556,Project
Defra,Environment Agency,21/06/2011,Purchase,Thames Capital WiP,Adsyst Automation Ltd,2261468,"48,699.43",926658 1509 Thames Barrier SCADA Upgrade,GU46 7AA,,30284252,IMTH001181,Project
Defra,Environment Agency,23/06/2011,Main Contractors,South West Capital WiP,Team Van Oord,2261982,"47,636.04",927350 - Coombend Trash Screen Improvements,RG14 5QS,,30142735,IMSW001682,Project
Defra,Environment Agency,07/06/2011,Pathology,NLS Central Functions,LGC Ltd,2260471,"47,076.90",922377. Aquacheck samples - 2011/12,TW11 0LY,,,,Administration
Defra,Environment Agency,27/06/2011,Main Contractors,Thames Capital WiP,Dyer & Butler Ltd,2262152,"45,560.56",Thames Construction,SO16 0AH,,30134440,IMTH001230,Project
Defra,Environment Agency,07/06/2011,Environmental Services,South West Wessex North- Flood Risk,OnSite Central Ltd,2260506,"45,075.96",922147. South West Culverts,SN25 5AZ,,30263391,IMSW000847,Project
Defra,Environment Agency,16/06/2011,Leasing,Head Office Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,2261316,"44,845.67",Extension to rentals,RG14 2NU,,30000281,,Administration
Defra,Environment Agency,21/06/2011,"Marine, Coastal & Inland Waterways Services | Environmental Services | Construction Service Providers",Incident Management Manager,Halcrow Group Ltd,2261584,"44,600.13",926639 - Erosion Risk Mapping,SN4 0QD,,30219914,FCPMM00054B00,Project
Defra,Environment Agency,02/06/2011,Main Contractors,South East West Thames - Ops Delivery,J Breheny Contractors Ltd,2260094,"44,579.54",921800.  Eton Access Track,IP6 8NH,,30134424,,Project
Defra,Environment Agency,16/06/2011,Main Contractors,Anglian Capital WiP,Jackson Civil Engineering Ltd,2261329,"44,553.06",925531 Cert No 17 Ipswich FDMS Contract No 7287,IP1 5LT,,30142731,IMAN001627,Project
Defra,Environment Agency,16/06/2011,Main Contractors,Midlands Capital WiP,Barhale Construction Plc,2261223,"44,486.30",924095 Works under Midlands Minor Framework Coleham FAS PO 30302496 ,WS1 4NN,,30224313,IMMI001079,Project
Defra,Environment Agency,02/06/2011,Main Contractors,South East Capital WiP,Volkerstevin Ltd,2260266,"44,327.33",920882 barking and dagenham meica 3 project number imth 001235,EN11 9BX,,30142737,IMTH001235,Project
Defra,Environment Agency,27/06/2011,Building Management,FM Operating Unit - Central and South East,Sevenoaks District Council,2262374,"44,168.45",899971 Rates Leigh,TN13 1HG,,,,Administration
Defra,Environment Agency,02/06/2011,Main Contractors,Anglian Capital WiP,Jackson Civil Engineering Ltd,2260095,"44,016.48",921654 - *req 10363694* Ipswich FDMS EDF 132kva cable diversion ,IP1 5LT,,30142731,IMAN001827,Project
Defra,Environment Agency,09/06/2011,Construction Service Providers,Anglian Capital WiP,Atkins Ltd,2260642,"43,006.57",924026 godmanchester fd improvement scheme,KT18 5BW,,30072266,IMAN000624,Project
Defra,Environment Agency,07/06/2011,Main Contractors,EA Wales Capital WiP,JU Bowen Construction Ltd,2036399,"42,680.90",923087 -  South Wales Trash Screen Improvements - work completed to 30.05.11,SY16 2DR,,40018012,REWA000221,Project
Defra,Environment Agency,09/06/2011,Construction Service Providers,Midlands Capital WiP,Black & Veatch Ltd,2260653,"42,591.82",923209. Nottingham Trent site supervisor,RH1 1LQ,,30072271,IMMI000642,Project
Defra,Environment Agency,02/06/2011,Main Contractors,South East Capital WiP,Hunton Engineering Design,2260076,"42,574.12",922057 JOB NO 6489 APPLICATION NO 2,ME15 0RR,,,IMTH001731,Project
Defra,Environment Agency,27/06/2011,Main Contractors,South West Capital WiP,Interserve Project Services Ltd,2262225,"42,539.54",928295 Contract No 24890,TQ14 0HP,,30142730,IMSW001702,Project
Defra,Environment Agency,21/06/2011,Environmental Services,Data and Information Management,Gabriel Information Solutions Ltd,2261573,"42,458.14",923730  22192A: Information Licensing Support services framework,EX1 3SD,,,HOEV101110,Administration
Defra,Environment Agency,09/06/2011,Construction Service Providers,South East Capital WiP,Black & Veatch Ltd,2260653,"42,413.46",923227. Banbury FAS Site supervision,RH1 1LQ,,30072271,IMTH000615,Project
Defra,Environment Agency,09/06/2011,Operational Services,Data and Information Management,Sweet & Maxwell Group,2260842,"42,000.00",924031 Lawtel - Legal information database -,SP10 9AG,,,HOEV101111,Administration
Defra,Environment Agency,02/06/2011,Building Management,FM Operating Unit - Northern,Eddisons,2260021,"41,625.00",922763 - rent 24.06.11 - 28.09.11 Bradmarsh Business Park,WC2H 0AU,,,,Administration
Defra,Environment Agency,21/06/2011,Main Contractors,North East Capital WiP,Interserve Project Services Ltd,2261602,"41,025.78","926901 Cell 4, Fishlake BAP Habitat & Stainforth FAS",TQ14 0HP,,30142730,IMNE000773,Project
Defra,Environment Agency,27/06/2011,Building Management,National Estates Manager,Rotherham Metropolitan Borough Council,2262354,"40,485.50",899253 Rates - Templeborough,S65 1EU,,,,Administration
Defra,Environment Agency,02/06/2011,"Marine, Coastal & Inland Waterways Services",Anglian Central-AEM - Bedford | South West Capital WiP | Anglian Regional Flood Programme Manager,CSE Servelec Ltd,2259997,"40,147.50",Telemetry,S21 4HL,,30009217,OOAN000364 | IMSW001835 | REAN000591 | REAN001009,Project
Defra,Environment Agency,09/06/2011,Environmental Services,Anglian Northern-AEM - Northampton/Kettering,Hydrock Consultants Ltd,2260740,"40,138.74",923837 Helpston groundwater treatment plant May'11,BS32 4DF,,30177470,,Project
Defra,Environment Agency,02/06/2011,Main Contractors,South East Capital WiP,Barhale Construction Plc,2259945,"39,352.08",921492 River Graveney,WS1 4NN,,30134535,IMTH001506,Project
Defra,Environment Agency,07/06/2011,Construction Service Providers,North West Capital WiP,Halcrow Group Ltd,2260422,"39,214.84",9224776 river mersey,SN4 0QD,,30071913,IMNW000699,Project
Defra,Environment Agency,02/06/2011,Fuels,Head Office Fleet - EA Wales,Arval Phh,2036305,"39,043.96",922821. Fuel April 2011,SN5 6PQ,,40002026,,Administration
Defra,Environment Agency,27/06/2011,Building Management,North West Regional Facilities,Trafford Metropolitan Borough Council,2262423,"38,753.50",903239 Rates - Sale,M33 7ZF,,,,Administration
Defra,Environment Agency,21/06/2011,Main Contractors,South East Kent & South London - AEM South,Land & Water Services Ltd,2261623,"38,725.28",925367 - Tonbridge - Medway Dredging Valuation,GU5 9AF,,30203257,,Project
Defra,Environment Agency,09/06/2011,Leasing ,Head Office Geomatics,RVL Survey Ltd,2260809,"38,299.60",923143 REMOTE SENSING PROJECTS,CV8 3AZ,,30000394,SCLI0001,Project
Defra,Environment Agency,27/06/2011,Building Management,FM Operating Unit - Central and South East,Reading Borough Council,2262345,"38,180.46",903163 Rates - Fobney Mead,RG1 7TD,,,,Administration
Defra,Environment Agency,14/06/2011,Waste Management Services,National Monitoring,AMEC Nuclear UK Ltd,2260886,"38,177.48",924055 Waste Quality checking services Contract No 11193 charges from 21/03 - 30/03/11,WA16 8QZ,,30001263,HOOP000055,Administration
Defra,Environment Agency,27/06/2011,Building Management,FM Operating Unit - Central and South West,Shropshire Council,2262380,"38,176.96",903332 rates - Hafren Hse,SY2 6ND,,,,Administration
Defra,Environment Agency,27/06/2011,Building Management,FM Operating Unit - Northern,Kettering Borough Council,2262250,"38,110.46",900006 Rates Nene Hse,NN16 8PP,,,,Administration
Defra,Environment Agency,27/06/2011,Building Management,NLS Support Nottingham,Nottingham City Council,2262309,"37,633.48",902149 Rates,NG1 4XX,,,,Administration
Defra,Environment Agency,27/06/2011,Main Contractors,South East Capital WiP,Morrison Construction Ltd,2262292,"37,063.03",928480 mill leese 6666,LE10 3JF,,30142734,IMSO000999,Project
Defra,Environment Agency,27/06/2011,Main Contractors,South East Capital WiP,Interserve Project Services Ltd,2262225,"37,034.39",928566  CULVERTS ON 21 SITES SOUTHERN PROGRAMME,TQ14 0HP,,30142730,IMSO001184,Project
Defra,Environment Agency,14/06/2011,"Marine, Coastal & Inland Waterways Services",EA Wales South West-MEICA,Integral UK Ltd,2036486,"36,793.98","926417 -  Site: Bangor Job: J07565/001 Works: Meica Maintenance & Support contract 21041, payment cert 2 Period 25.04.11 - 22.05.11",BS32 4SG,,40023791,REWA100003,Project
Defra,Environment Agency,27/06/2011,Building Management,FM Operating Unit - Central and South West,Taunton Deane Borough Council,2262406,"36,710.21",899235 Rates - Crown Ind est Taunton,TA1 2BB,,,,Administration
Defra,Environment Agency,02/06/2011,Purchase,Head Office Capital WiP,HR Wallingford Ltd,2260074,"36,522.00",921352 - Delivery of 3 ADCP Survey Boats -  Replaces HR042894 (VR 921352),OX10 8BA,,30293742,IMHO000006,Administration
Defra,Environment Agency,02/06/2011,Main Contractors,Anglian Capital WiP,British Telecommunications Plc,2259962,"36,348.00",Anglian Construction BT costs,DH98 1BT,,,IMAN001827,Project
Defra,Environment Agency,07/06/2011,Non Procurement Related,South East Capital WiP,Hertfordshire County Council,2260430,"36,000.00",922055 Hartham Grazing Meadows  partnership project,SG13 8TN,,,IMTH001446,Project
Defra,Environment Agency,27/06/2011,Building Management,National Estates Manager,Leeds City Council,2262261,"35,939.00",899216 Rates Stockdale Hse,LS2 8JR,,,,Administration
Defra,Environment Agency,09/06/2011,Main Contractors,South East Capital WiP,Tilhill Forestry Ltd,2260850,"35,893.87",923184 WASHLANDS CONTRACT  DAGENHAM,FK7 9NS,,,IMTH001349,Project
Defra,Environment Agency,21/06/2011,Main Contractors,South East Capital WiP,Morrison Construction Ltd,2261644,"35,758.45",926857 - Mile Pumping Station Refurb,LE10 3JF,,30142734,IMSO000808,Project
Defra,Environment Agency,02/06/2011,Maintenance & Support,Corporate Information Systems Capital,Actica Consulting Ltd,2259911,"35,706.00",921087. Penetration testing of Intellicase,GU2 7YF,,30272227,CIS330893,Administration
Defra,Environment Agency,07/06/2011,Main Contractors,North East Capital WiP,Amco Engineering,2260316,"35,181.53",East Hull pumping station ,S75 1HT,,30204728,IMNE000131,Project
Defra,Environment Agency,16/06/2011,Leasing,Head Office Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,2261316,"34,874.51",Recharge for vehicles,RG14 2NU,,30000281,,Administration
Defra,Environment Agency,02/06/2011,"Marine, Coastal & Inland Waterways Services",Anglian Central-AEM - Bedford,CSE Servelec Ltd,2259997,"34,789.80",921621 Contract No E24/33G Telemetry system maintenance 1st Quarter  01/04 - 30/09/11,S21 4HL,,30009217,OOAN000364,Project
Defra,Environment Agency,02/06/2011,"Marine, Coastal & Inland Waterways Services",Anglian Central-AEM - Bedford,CSE Servelec Ltd,2259997,"34,789.80",Telemetry,S21 4HL,,30009217,OOAN000364,Project
Defra,Environment Agency,09/06/2011,Construction Service Providers,South West Capital WiP,Atkins Ltd,2260642,"34,750.57",923859 shaldon + rigmore,KT18 5BW,,30072266,IMSW000563,Project
Defra,Environment Agency,09/06/2011,Construction Service Providers,South East Capital WiP,Haskoning UK Ltd,2260729,"34,614.02",923680 Lewisham and Catford,PE3 8DW,,30071934,IMTH001760,Project
Defra,Environment Agency,07/06/2011,Building Repair & Maintenance,FM Operating Unit - Central and South East,Underwood Construction Ltd,2260600,"34,032.13",922318 - 6th Floor Refurbishment of Guildbourne House,PO20 3RY,,30305991,,Project
Defra,Environment Agency,02/06/2011,"Marine, Coastal & Inland Waterways Services",North East Yorkshire Area Ops Delivery,Amco Engineering,2259926,"33,839.90",921469. Maintenance of fixed plant systems at South Area of Yorkshire Region,S75 1HT,,30244069,RENE790106,Project
Defra,Environment Agency,02/06/2011,Construction Service Providers,South East Capital WiP,Jacobs Engineering UK Ltd,2260096,"33,484.13",915833 - 10EFAS Thames Region - NECCA2-519-000175. ,G2 7HX,,30072261,IM3728,Project
Defra,Environment Agency,27/06/2011,Building Management,National Estates Manager,Stockton On Tees Borough Council,2262398,"33,341.00",902146 rates Thornaby,TS23 2YS,,,,Administration
Defra,Environment Agency,27/06/2011,Building Management,FM Operating Unit - Central and South East,Chelmsford Borough Council,2262110,"33,225.69",902188 Rivers hse - Rates,CM1 2JE,,,,Administration
Defra,Environment Agency,23/06/2011,Systems Delivery,Head Office Business Development and Support Services,Scisys UK Ltd,2261962,"33,120.00",927732 CRC 3 YEAR ANNUAL SECUIRTY YEAR 2,SN14 0GB,,,HOEP890065,Administration
Defra,Environment Agency,21/06/2011,"Marine, Coastal & Inland Waterways Services",Midlands West-AEM - 1,Serck Controls Ltd,2261696,"32,867.40",926650 - System maintenance Midlands Region 1/4/11 to 31/3/12,CV3 4FH,,30001269,,Project
Defra,Environment Agency,27/06/2011,Main Contractors,South East Capital WiP,Volkerstevin Ltd,2262433,"32,457.43",927214 - TBAG Gate Arm Synchronisation Trial,EN11 9BX,,30142737,IMTH001493,Project
Defra,Environment Agency,27/06/2011,Environmental Services,Midlands West-AEM - 1,Severn Trent Water,2262375,"32,238.00",Reservoir Operating Agreement,B3 1SE,,,,Administration
Defra,Environment Agency,07/06/2011,Environmental Materials,South West Capital WiP,YSI Hydrodata Ltd,2260618,"32,167.20",Water Flow/Level Measurement Instrumentation,SG6 1FJ,,30282796,IMSW001911,Administration
Defra,Environment Agency,27/06/2011,Building Management,FM Operating Unit - Central and South West,Wyre Forest District Council,2262454,"32,070.29",899927 Rates Hoo Farm,DY10 2BL,,,,Administration
Defra,Environment Agency,27/06/2011,Events Organisation,Asset Management Manager,Eastwood Park Ltd,2262159,"32,046.72","Cancellation charges incurred, alternative cheaper venue booked.",GL12 8DA,,,,Administration
Defra,Environment Agency,27/06/2011,Main Contractors,North East Capital WiP,Birse Civils Ltd,2262080,"31,756.46",927106 - C2541 Donna Nook Realignment ECC Construction Services,DN18 5BW,,30142670,IMNE000738,Project
Defra,Environment Agency,27/06/2011,Main Contractors,South East Capital WiP,Interserve Project Services Ltd,2262225,"31,683.54",928564 CULVERTS ON 21 SITES SOUTHERN PROGRAMME,TQ14 0HP,,30142730,IMSO001184,Project
Defra,Environment Agency,23/06/2011,Main Contractors,EA Wales Capital WiP | ,Birse Civils Ltd,2036597,"31,603.02",928634 Newport FAS payment for work carried out in accordance with Period ending 31.05.11,DN18 5BW,,40015267,IMWA000754,Project
Defra,Environment Agency,09/06/2011,Building Management,Anglian Regional Facilities | FM Operating Unit - Northern,Sir Robert McAlpine Ltd,2260820,"31,500.00",924253 NENE HOUSE KETTERING ,HP2 7TR,,,,Administration
Defra,Environment Agency,09/06/2011,Cleaning,FM Operating Unit - Central and South East,Superclean Services Wothorpe Ltd,2260841,"31,338.14",923066. Cleaning and window cleaning services - May 2011,PE9 2JL,,30222235,,Administration
Defra,Environment Agency,27/06/2011,Building Management,FM Operating Unit - Central and South West,Warwick District Council,2262440,"31,176.00",915179 Rates Brook Hse,CV32 5QW,,,,Administration
Defra,Environment Agency,27/06/2011,Building Management,FM Operating Unit - Central and South West,Cornwall Council,2262129,"31,043.43",899892 Rates - Bodmin,TR1 1YL,,,,Administration
Defra,Environment Agency,09/06/2011,Construction Service Providers,Anglian Capital WiP,Haskoning UK Ltd,2260729,"31,013.48",923599 Steeple bumpstead Flood risk,PE3 8DW,,30071934,IMAN001770,Project
Defra,Environment Agency,21/06/2011,Electricity,Head Office Business Finance | Head Office Financial Management Adjustment,British Gas Business,2261498,"30,862.80",Renewable Electricity,OX4 2JY,,30246950 | 30286711,EBILLP2P | ,Administration
Defra,Environment Agency,02/06/2011,Main Contractors,North West Capital WiP,Volkerstevin Ltd,2260266,"30,855.71",902100. REQ 10363502 Keswick FRM Scheme,EN11 9BX,,30142737,IMNW000686,Project
Defra,Environment Agency,07/06/2011,Environmental Services | Main Contractors,Midlands West - Ops Delivery,OnSite Central Ltd,2260507,"30,239.20",922945 CCTV Surveys,WR3 8TJ,,30110595,REMI001484,Project
Defra,Environment Agency,09/06/2011,Construction Service Providers,South West Capital WiP,Haskoning UK Ltd,2260729,"30,170.88",923659 Cornwall Floods,PE3 8DW,,30071934,IMSW001831,Project
Defra,Environment Agency,27/06/2011,Building Management,FM Operating Unit - Central and South East,Bedford Borough Council,2262075,"30,093.50",903279  Rates - st john street,MK40 1SH,,,,Administration
Defra,Environment Agency,27/06/2011,Building Management,FM Operating Unit - Central and South East,Braintree District Council,2262087,"30,093.50",903294 Rates - Feering,CM7 9HB,,,,Administration
Defra,Environment Agency,16/06/2011,Main Contractors,South West Capital WiP,Kingcombe Aquacare Ltd,2261337,"30,063.74",925693. Aveton Gifford,TA18 7HQ,,30192014,IMSW001379,Project
Defra,Environment Agency,07/06/2011,"Marine, Coastal & Inland Waterways Services",Anglian Capital WiP,GBM,2260414,"29,702.40",922487 Minor Maintenance Works,LN11 0YB,,30254554,IMAN001903,Project
Defra,Environment Agency,14/06/2011,Post & Courier,NLS Central Functions,City Sprint,2260939,"29,661.88","925368 Sample, Meter and Internal Mail courier Service.",RH1 1YB,,30293049,,Administration
Defra,Environment Agency,02/06/2011,Main Contractors,South East North East Thames - Flood Risk,BW Services Ltd,2259969,"29,520.00",917948 removal of three culverts,EN7 6TR,,,RETH000420,Project
Defra,Environment Agency,21/06/2011,Main Contractors,South East SSD - AEM Monitoring,J Breheny Contractors Ltd,2261606,"29,175.70",926394 HGS Maintenance North for work upto 25 May,IP6 8NH,,30134424,,Project
Defra,Environment Agency,14/06/2011,Environmental Services,Environment and Business Climate Change,Entec UK Ltd,2260974,"29,106.00",924854 - Water Demand in Energy Production,NE3 3PX,,,HOEB100003 | HOEB100002,Project
Defra,Environment Agency,27/06/2011,Building Management,FM Operating Unit - Central and South East,Havant Borough Council,2262200,"29,011.00",903121 Rates- Waterlooville,PO9 2ER,,,,Administration
Defra,Environment Agency,27/06/2011,Building Management,Thames South East-Tidal Defence Mgr,London Borough Of Greenwich,2262274,"28,992.00",899884 Rates - Herringham Road,SE18 6RA,,,,Administration
Defra,Environment Agency,09/06/2011,"Marine, Coastal & Inland Waterways Services",North East Yorkshire Area North and East Yorks FRM,Yorkshire Water Services Ltd,2260873,"28,903.82",923765 - pump use at Hull pumping stations,BD3 7YD,,,,Project
Defra,Environment Agency,16/06/2011,Main Contractors | Construction Service Providers,North East Capital WiP,Volkerstevin Ltd,2261436,"28,823.10",926018 Todmorden FAS to 31 May,EN11 9BX,,30142737,IMNE000616,Project
Defra,Environment Agency,02/06/2011,"Marine, Coastal & Inland Waterways Services",Anglian Eastern - Flood Risk,Red7Marine Ltd,2260190,"28,756.80","921950 Hydrogrpahic surveys & reporting on EA stuctures @ Easthaven, Tilbury & Fobbing",CO11 2TG,,30216605,REAN001249,Project
Defra,Environment Agency,27/06/2011,Building Management,FM Operating Unit - Central and South East,Test Valley Borough Council,2262413,"28,734.46","912313 Rates The Depot, Romsey",SP10 3AJ,,,,Administration
Defra,Environment Agency,09/06/2011,Building Management,FM Operating Unit - Central and South West,Bishops Securities Ltd,2260652,"28,476.00",923694. Rental for offices and workshop at Mance House,NG1 1HN,,,,Administration
Defra,Environment Agency,27/06/2011,Building Management,NLS Support Llanelli,Carmarthenshire County Council,2262106,"28,462.00",905997 REQ 10358680 Rated Llanelli. ,SA31 1LE,,,,Administration
Defra,Environment Agency,23/06/2011,Fuels,North East Yorkshire Area Ops Delivery,Convert2Green Ltd,2261809,"28,322.40",927395 B25 Bio Diesel 20000 Litres for Tickton Depot,CW10 0JG,,30287663,,Administration
Defra,Environment Agency,09/06/2011,Construction Service Providers,Anglian Capital WiP,Atkins Ltd,2260642,"28,161.13",923851 Wash Performance Review Package,KT18 5BW,,30072266,IMAN002204,Project
Defra,Environment Agency,09/06/2011,Environmental Services,South East North East Thames - Ops Delivery,JT Mackley & Co Ltd,2260758,"28,038.02",923542. 2011 Watercourse maintenance and minor work,BN5 9XQ,,30134439,,Project
Defra,Environment Agency,21/06/2011,Main Contractors,Anglian Central-Ops Delivery,Jackson Civil Engineering Ltd,2261608,"28,027.01",926663 - Debris Boom Installation - PO 30295972 Complete,IP1 5LT,,30184783,REAN001231,Project
Defra,Environment Agency,07/06/2011,Electricity | Building Management,FM Operating Unit - Central and South East,Howard Grove Ltd,2260433,"27,900.00",Building Management,CB2 1AW,Administration,,,Administration
Defra,Environment Agency,14/06/2011,Electricity,Anglian Eastern-AEM - Monitoring,EDF Energy Ltd,2260970,"27,872.41",925297 - 30309754,PL3 5ZN,,30286699,REAN000470,Administration
Defra,Environment Agency,09/06/2011,Main Contractors,Thames Capital WiP,Morrison Construction Ltd,2260779,"27,371.57",922862. GLR Tidal Walls,LE10 3JF,,30142734,IM3728,Project
Defra,Environment Agency,20/06/2011,Operational Services,Data and Information Management,Barbour Index Plc,14042011,"27,214.25",Index services,SL5 8AJ,,,HOEV101111,Administration
Defra,Environment Agency,27/06/2011,Building Management,FM Operating Unit - Central and South West,East Devon District Council,2262156,"26,990.02",899965 Rates Clyst Honiton,EX10 8HL,,,,Administration
Defra,Environment Agency,07/06/2011,Construction Service Providers,North East Yorkshire Area South and West Yorks FRM,Halcrow Group Ltd,2260422,"26,923.16",North East Construction,SN4 0QD,,30071913,IMNE000754,Project
Defra,Environment Agency,02/06/2011,Maintenance & Support,Nat Trading and Reg Services,Siemens IT Solutions & Services Ltd,2260221,"26,793.05",921537 siemens hosting charges may 2011,GU16 8QD,,30097178,,Administration
Defra,Environment Agency,14/06/2011,"Marine, Coastal & Inland Waterways Services",North East Yorkshire Area North and East Yorks FRM,Yorkshire Water Services Ltd,2261190,"26,753.30",923773 - East Hull PS power costs 12.12.10 - 12.01.11 - 20% vat,BD3 7YD,,,,Project
Defra,Environment Agency,27/06/2011,Main Contractors,North West Capital WiP,Morrison Construction Ltd,2262292,"26,710.30",926400 Whitefield Brook Culvert MR2-v2/NW-E/0028/ND.  ,LE10 3JF,,30142734,IMNW000328,Project
Defra,Environment Agency,23/06/2011,Construction Supplies,Anglian Capital WiP,Floodguards Systems Ltd,2261846,"26,454.00",Flood Protection - Worthing,RG8 9HG,,,IMAN001751,Project
Defra,Environment Agency,21/06/2011,Electricity,Head Office Business Finance | Head Office Financial Management Adjustment,British Gas Business,2261498,"26,399.28",Renewable Electricity,OX4 2JY,,30246951 | 30286703,EBILLP2P |  | ,Administration
Defra,Environment Agency,16/06/2011,Construction Service Providers,Midlands Capital WiP,Jacobs Engineering UK Ltd,2261330,"26,084.88",Midlands Construction,G2 7HX,,30072261,IMMI000870,Project
Defra,Environment Agency,27/06/2011,Building Management,Thames South East-Tidal Defence Mgr,Greenwich Council,2262195,"26,047.50",899886 Rates Thames barrier visitors center,SE1 6RS,,,,Administration
Defra,Environment Agency,07/06/2011,Construction Service Providers,North West South-Ops Delivery,Halcrow Group Ltd,2260422,"26,029.20",North West Construction,SN4 0QD,,30071913,,Project
Defra,Environment Agency,09/06/2011,Construction Service Providers,North East Capital WiP,Black & Veatch Ltd,2260653,"25,793.99",North East Construction,RH1 1LQ,,30072271,IMNE000738,Project
Defra,Environment Agency,09/06/2011,Building Management,FM Operating Unit - Northern,Berkley Estates London Ltd,2260645,"25,725.00",924311 Quarterley Rent in advance,W1U 1QS,,,,Administration
Defra,Environment Agency,09/06/2011,Building Management,FM Operating Unit - Northern,Berkley Estates London Ltd,2260645,"25,725.00",924313 Quarterley Rent in advance,W1U 1QS,,,,Administration
Defra,Environment Agency,27/06/2011,Building Management,FM Operating Unit - Central and South East,East Cambridgeshire District Council,2262155,"25,591.64",903258 Rates - prickwillow,CB7 4XP,,,,Administration
Defra,Environment Agency,16/06/2011,Vehicle Maintenance,Head Office Fleet Operations,Hitachi Capital Commercial Vehicle Services,2261315,"25,335.85","Commercial Vehicle - Service, Inspection, Maintenance & Repair",BA14 8QU,,30182247,,Administration
Defra,Environment Agency,02/06/2011,Main Contractors,South West Capital WiP,Interserve Project Services Ltd,2260087,"25,313.42",921043. EA Parapet Strengthening invoice 3 at 20.05,TQ14 0HP,,30142730,IMSW001346,Project
Defra,Environment Agency,02/06/2011,Non Procurement Related,EA Wales Wildlife and Environment,Federation Of Welsh Anglers,2036326,"25,000.00",922973 - Colab Ref: 001/11 - Angling Development Project (2011/12),CF62 3HL,,,REWA000023,Project
Defra,Environment Agency,23/06/2011,Building Management,NLS Support Starcross,DEFRA,2261821,"25,000.00",927007 - Rent 24/6/11 to 28/9/11 Starcross,B3 2ED,,,,Administration
,,,,,,,,,,,,,Project
