Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description,Supplier Site Postcode,Project Code,Expenditure Type,Supplier Type,Contract Number
,,13/02/2017,Research & development,"Science, Research & Evidence",UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-568602-134396,127791,Biomedical Units,B15 2PR,,,PUBLIC,
,,13/02/2017,Research & development,"Science, Research & Evidence",ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-568601-134408,147148,Biomedical Units,UB9 6JH,,,PUBLIC,
,,13/02/2017,Research & development,"Science, Research & Evidence",ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-568600-134407,160114,Biomedical Units,UB9 6JH,,,PUBLIC,
,,13/02/2017,Research & development,"Science, Research & Evidence",UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-568599-134322,123286,Biomedical Units,BS99 1YF,,,PUBLIC,
,,13/02/2017,Research & development,"Science, Research & Evidence",LEEDS TEACHING HOSPITAL NHS TRUST,ERS-568598-134393,112276,Biomedical Units,LS9 7TF,,,PUBLIC,
,,13/02/2017,Research & development,"Science, Research & Evidence",IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-568597-134449,197926,CRFs - CRII,W12 0HS,,,PUBLIC,
,,13/02/2017,Research & development,"Science, Research & Evidence",THE WALTON CENTRE NHS FOUNDATION TRUST,ERS-568596-134335,29549,Programme Grants for NHS Trusts,L9 7LJ,,,PUBLIC,
,,09/02/2017,Research & development,"Science, Research & Evidence",CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-568524-134302,54704,Programme Grants for NHS Trusts,CB2 2QQ,,,PUBLIC,
,,09/02/2017,Research & development,"Science, Research & Evidence",ROYAL FREE LONDON NHS FOUNDATION TRUST,ERS-568523-134301,105022,Programme Grants for NHS Trusts,NW3 1QG,,,PUBLIC,
,,09/02/2017,Research & development,"Science, Research & Evidence",CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,ERS-568516-134311,48710,Programme Grants for NHS Trusts,NW1 0PE,,,PUBLIC,
,,09/02/2017,Research & development,"Science, Research & Evidence",NHS Cambridgeshire and Peterborough CCG 06H,ERS-568514-134313,86217,Programme Grants for NHS Trusts,CB2 8FH,,,PUBLIC,
,,07/02/2017,Outsourcing Contract,"Science, Research & Evidence",OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8244623,198961,UK Cochrane Centre ,OX4 2PG,,,PUBLIC,
,,07/02/2017,Research & development,"Science, Research & Evidence",HEALTH EDUCATION ENGLAND T1510,49299013,13603693,"Other formal training, (Mentoring TCC, Experimental training camp AD, Psychiatry Master Class IoP, meeeting/workshops organised by TCC, NIHR Research Methods advisor - Leeds  ",LS1 4PL,,,PUBLIC,
,,02/02/2017,Outsourcing Contract,"Science, Research & Evidence",NHS BLOOD AND TRANSPLANT (NHSBT),954706,25000,Stem Cell Transplantation Services,LS15 7TW,,,PUBLIC,
,,02/02/2017,Outsourcing Contract,"Science, Research & Evidence",NHS BLOOD AND TRANSPLANT (NHSBT),954705,25000,Stem Cell Transplantation Services,LS15 7TW,,,PUBLIC,
,,21/02/2017,Outsourcing Contract,Global and Public Health,NHS SUPPLY CHAIN,9047000071,111498.06,NHS Supply Chain - School Fruit Vegetable Scheme (SFVS) Distributor funding 2016/17 - 1st June 2016 to 31st March 2017,DE55 4QJ,,,PUBLIC,
,,21/02/2017,Outsourcing Contract,Global and Public Health,NHS SUPPLY CHAIN,9047000068,414603,NHS Supply Chain - School Fruit Vegetable Scheme (SFVS) Distributor funding 2016/17 - 1st June 2016 to 31st March 2017,DE55 4QJ,,,PUBLIC,
,,20/02/2017,Outsourcing Contract,Global and Public Health,NHS SUPPLY CHAIN,9047000070,145455.45,NHS Supply Chain - School Fruit Vegetable Scheme (SFVS) Distributor funding 2016/17 - 1st June 2016 to 31st March 2017,DE55 4QJ,,,PUBLIC,
,,20/02/2017,Outsourcing Contract,Global and Public Health,NHS SUPPLY CHAIN,9047000069,-28300.1,,DE55 4QJ,,,PUBLIC,
,,20/02/2017,Outsourcing Contract,Global and Public Health,NHS SUPPLY CHAIN,9047000069,169800.6,NHS Supply Chain - School Fruit Vegetable Scheme (SFVS) Distributor funding 2016/17 - 1st June 2016 to 31st March 2017,DE55 4QJ,,,PUBLIC,
,,08/02/2017,Arm Length Bodies-Revenue Subsidy,Global and Public Health,NHS BLOOD AND TRANSPLANT (NHSBT),954727,5508000,NHS Blood and Transplant (NHSBT)'s 2016/17 Revenue Allocation.,LS15 7TW,,,PUBLIC,
,,27/02/2017,Service charge,Finance and Group Operations,NHS SHARED BUSINESS SERVICES SBS,100047467,27083.33,SBS- Digital Archive Services - Annual Service Charge,WF3 1WE,,,PUBLIC,
,,16/02/2017,Outsourcing Contract,Finance and Group Operations,NHS SHARED BUSINESS SERVICES SBS,100047466,90833.18,BMS Support 1 April - 31 March 2017,WF3 1WE,,,PUBLIC,
,,15/02/2017,Outsourcing Contract,Finance and Group Operations,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,6292739,151097.71,2016-17 Funding to cover direct costs of providing hosting services for  Ambulance Radio Programme,EX2 7HY,,,PUBLIC,
,,15/02/2017,Outsourcing Contract,Finance and Group Operations,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,6292739,0,2016-17 Funding to cover direct costs of providing hosting services for  Ambulance Radio Programme,EX2 7HY,,,PUBLIC,
,,09/02/2017,Outsourcing Contract,Finance and Group Operations,HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,450640,78110.13,Hertfordshire Partnership NHS FT - Maintenance & Security for Kingsley Green. RBA852,AL3 5TL,,,PUBLIC,
,,07/02/2017,Service charge,Finance and Group Operations,NHS SHARED BUSINESS SERVICES SBS,100046879,27083.33,SBS- Digital Archive Services - Annual Service Charge,WF3 1WE,,,PUBLIC,
,,17/02/2017,Service charge,Community Care,MID ESSEX HOSPITAL SERVICES NHS TRUST,ME2000096703,46360.08,LSP Lorenzo - revenue 16/17,CM8 2TL,,,PUBLIC,
,,27/02/2017,Additions NHS FTs Capital Investment Loans,Central Technical,WEST SUFFOLK NHS FOUNDATION TRUST,HAFS-22448,100000,,IP33 3QZ,,,PUBLIC,
,,27/02/2017,Additions NHS FTs Capital Investment Loans,Central Technical,WEST SUFFOLK NHS FOUNDATION TRUST,HAFS-22447,400000,,IP33 3QZ,,,PUBLIC,
,,27/02/2017,Additions PDC Capital Support NHS T Permanent,Central Technical,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST.,HAFS-22446,2727000,,ST4 7LN,,,PUBLIC,
,,27/02/2017,Additions PDC Capital Support NHS FT Permanent,Central Technical,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,HAFS-22445,41000,,WF3 1we,,,PUBLIC,
,,27/02/2017,Additions NHS Trust Capital Investment Loans,Central Technical,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,HAFS-22444,1182000,,HA7 4LP,,,PUBLIC,
,,27/02/2017,Additions PDC Capital Support NHS T Permanent,Central Technical,PENNINE ACUTE HOSPITALS NHS TRUST,HAFS-22443,41000,,OL1 2PN,,,PUBLIC,
,,27/02/2017,Additions PDC Capital Support NHS FT Permanent,Central Technical,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,HAFS-22442,25000,,NG3 6AA,,,PUBLIC,
,,20/02/2017,Additions PDC Capital Support NHS T Permanent,Central Technical,YORKSHIRE AMBULANCE SERVICE NHS TRUST,HAFS-22434,96000,,WF2 0XG,,,PUBLIC,
,,20/02/2017,Additions PDC Capital Support NHS T Permanent,Central Technical,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,HAFS-22433,41000,,LE5 4QF,,,PUBLIC,
,,20/02/2017,Additions NHS FTs Capital Investment Loans,Central Technical,THE WALTON CENTRE NHS FOUNDATION TRUST,HAFS-22432,400000,,L9 7LJ,,,PUBLIC,
,,20/02/2017,Additions PDC Capital Support NHS FT Permanent,Central Technical,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,HAFS-22431,41000,,S5 7AU,,,PUBLIC,
,,20/02/2017,Additions PDC Capital Support NHS FT Permanent,Central Technical,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,HAFS-22430,8400000,,OX3 7HE,,,PUBLIC,
,,20/02/2017,Additions PDC Capital Support NHS FT Permanent,Central Technical,OXFORD HEALTH NHS FOUNDATION TRUST,HAFS-22429,50000,,OX4 4XN,,,PUBLIC,
,,20/02/2017,Additions PDC Capital Support NHS FT Permanent,Central Technical,OXFORD HEALTH NHS FOUNDATION TRUST,HAFS-22428,36000,,OX4 4XN,,,PUBLIC,
,,20/02/2017,Additions PDC Capital Support NHS FT Permanent,Central Technical,OXFORD HEALTH NHS FOUNDATION TRUST,HAFS-22427,25000,,OX4 4XN,,,PUBLIC,
,,20/02/2017,Additions PDC Capital Support NHS T Permanent,Central Technical,MID YORKSHIRE HOSPITALS NHS TRUST,HAFS-22426,350000,,WF1 4TU,,,PUBLIC,
,,20/02/2017,Additions PDC Revenue Support NHS FT Permanent,Central Technical,MID STAFFORDSHIRE NHS FOUNDATION TRUST,HAFS-22425,35000,,ST16 3SA,,,PUBLIC,
,,20/02/2017,Additions PDC Capital Support NHS FT Permanent,Central Technical,KINGS COLLEGE HOSPITAL NHS FOUNDATION TRUST,HAFS-22424,41000,,SE5 9RS,,,PUBLIC,
,,20/02/2017,Additions PDC Capital Support NHS FT Permanent,Central Technical,KINGS COLLEGE HOSPITAL NHS FOUNDATION TRUST,HAFS-22423,41000,,SE5 9RS,,,PUBLIC,
,,20/02/2017,Additions PDC Capital Support NHS FT Permanent,Central Technical,HARROGATE & DISTRICT NHS FOUNDATION TRUST,HAFS-22422,990000,,HG2 7UG,,,PUBLIC,
,,20/02/2017,Additions PDC Capital Support NHS FT Permanent,Central Technical,CALDERDALE & HUDDERSFIELD NHS FOUNDATION TRUST,HAFS-22421,470000,,HD3 3EA,,,PUBLIC,
,,14/02/2017,DH Support to Mergers,Central Technical,ROYAL FREE LONDON NHS FOUNDATION TRUST,I0137149,1680000,Implementation of Barnet and Chase Farm Operational Efficiency,NW3 2QG,,,PUBLIC,
,,13/02/2017,DH Support to Mergers,Central Technical,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,S0002293,1737000,WMUH Transformation,SW10 9NH,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Working Capital Loans,Central Technical,WYE VALLEY NHS TRUST,HAFS-22420,3465000,,HR1 2ER,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Working Capital Loans,Central Technical,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,HAFS-22419,3130000,,WR5 1DD,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Working Capital Loans,Central Technical,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,HAFS-22418,4028000,,WD18 0BH,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Working Capital Loans,Central Technical,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,HAFS-22417,4197000,,LN2 5QY,,,PUBLIC,
,,13/02/2017,Additions NHS FTs Working Capital Loans,Central Technical,ST GEORGES UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,HAFS-22416,9076000,,SW17 0QT,,,PUBLIC,
,,13/02/2017,Additions NHS FTs Working Capital Loans,Central Technical,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,HAFS-22415,1500000,,BN7 2XW,,,PUBLIC,
,,13/02/2017,Additions NHS FTs Working Capital Loans,Central Technical,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,HAFS-22414,4268000,,NG17 4JL,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Working Capital Loans,Central Technical,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,HAFS-22413,7071000,,L7 8XP,,,PUBLIC,
,,13/02/2017,Additions NHS FTs Working Capital Loans,Central Technical,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,HAFS-22412,13300000,,PE3 6DA,,,PUBLIC,
,,13/02/2017,Additions NHS FTs Working Capital Loans,Central Technical,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,HAFS-22411,7489000,,DN15 7BH,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Working Capital Loans,Central Technical,LONDON NORTH WEST HEALTHCARE NHS TRUST,HAFS-22410,5354000,,M20 4BX,,,PUBLIC,
,,13/02/2017,Additions NHS FTs Capital Investment Loans,Central Technical,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,HAFS-22409,654000,,NN16 8UZ,,,PUBLIC,
,,13/02/2017,Additions NHS FTs Working Capital Loans,Central Technical,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,HAFS-22408,2127000,,NN16 8UZ,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Working Capital Loans,Central Technical,HINCHINGBROOKE HEALTH CARE NHS TRUST,HAFS-22407,4984000,,PE29 6NT,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Working Capital Loans,Central Technical,EPSOM & ST HELIER UNIVERSITY HOSPITAL NHS TRUST,HAFS-22406,2321000,,SM5 1AA,,,PUBLIC,
,,13/02/2017,Additions PDC Capital Support NHS T Permanent,Central Technical,EPSOM & ST HELIER UNIVERSITY HOSPITAL NHS TRUST,HAFS-22405,979000,,SM5 1AA,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Working Capital Loans,Central Technical,EAST & NORTH HERTFORDSHIRE NHS TRUST,HAFS-22403,7193000,,BS1 2NP,,,PUBLIC,
,,13/02/2017,Additions NHS FTs Working Capital Loans,Central Technical,DERBY HOSPITALS NHS FOUNDATION TRUST,HAFS-22402,2343000,,DE1 2QY,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Working Capital Loans,Central Technical,"BARNET, ENFIELD & HARINGEY MENTAL HEALTH NHS TRUST",HAFS-22401,3500000,,N15 3TH,,,PUBLIC,
,,13/02/2017,Additions PDC Capital Support NHS FT Permanent,Central Technical,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,HAFS-22400,41000,,BA21 4AT,,,PUBLIC,
,,13/02/2017,Additions NHS FTs Working Capital Loans,Central Technical,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,HAFS-22399,1000000,,CH63 4JY,,,PUBLIC,
,,13/02/2017,Additions NHS FTs Working Capital Loans,Central Technical,WEST SUFFOLK NHS FOUNDATION TRUST,HAFS-22398,2500000,,IP33 3QZ,,,PUBLIC,
,,13/02/2017,Additions NHS FTs Working Capital Loans,Central Technical,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,HAFS-22397,600000,,WA7 2DA,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Working Capital Loans,Central Technical,WALSALL HEALTHCARE NATIONAL HEALTH SERVICE TRUST,HAFS-22396,1297000,,WS2 9PS,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Working Capital Loans,Central Technical,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST.,HAFS-22395,5500000,,ST4 7LN,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Working Capital Loans,Central Technical,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,HAFS-22394,4687000,,LE5 4QF,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Capital Investment Loans,Central Technical,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,HAFS-22393,1280000,,LE5 4QF,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Working Capital Loans,Central Technical,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,HAFS-22392,3082000,,CV2 2DX,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Working Capital Loans,Central Technical,THE STAFFORDSHIRE AND STOKE ON TRENT PARTNERSHIP R1E,HAFS-22391,2000000,,ST5 1QG,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Working Capital Loans,Central Technical,THE IPSWICH HOSPITAL NHS TRUST,HAFS-22390,2754000,,IP4 5PD,,,PUBLIC,
,,13/02/2017,Additions NHS FTs Working Capital Loans,Central Technical,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,HAFS-22389,3375000,,OL6 9RW,,,PUBLIC,
,,13/02/2017,Additions NHS FTs Working Capital Loans,Central Technical,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,HAFS-22388,2500000,,SS2 6GE,,,PUBLIC,
,,13/02/2017,Additions NHS FTs Working Capital Loans,Central Technical,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,HAFS-22387,6000000,,TS4 3BW,,,PUBLIC,
,,13/02/2017,Additions NHS FTs Working Capital Loans,Central Technical,ROYAL FREE LONDON NHS FOUNDATION TRUST,HAFS-22386,9356000,,NW3 2QG,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Working Capital Loans,Central Technical,PORTSMOUTH HOSPITAL NHS TRUST,HAFS-22385,3300000,,PO6 3LY,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Working Capital Loans,Central Technical,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,HAFS-22384,5436000,,NG5 1PT,,,PUBLIC,
,,13/02/2017,Additions NHS FTs Working Capital Loans,Central Technical,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,HAFS-22383,3189000,,MK6 5LD,,,PUBLIC,
,,13/02/2017,Additions NHS FTs Working Capital Loans,Central Technical,MEDWAY NHS FOUNDATION TRUST,HAFS-22382,3249000,,ME7 5NY,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Working Capital Loans,Central Technical,LEWISHAM AND GREENWICH NHS TRUST,HAFS-22381,4119000,,SE13 6LH,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Capital Investment Loans,Central Technical,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,HAFS-22380,2000000,,HU16 5JQ,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Capital Investment Loans,Central Technical,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,HAFS-22379,910000,,NG8 3LL,,,PUBLIC,
,,13/02/2017,Additions NHS FTs Working Capital Loans,Central Technical,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,HAFS-22378,3500000,,DN2 5LT,,,PUBLIC,
,,13/02/2017,Additions NHS FTs Working Capital Loans,Central Technical,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,HAFS-22377,2474000,,CO4 5JL,,,PUBLIC,
,,13/02/2017,Additions NHS FTs Capital Investment Loans,Central Technical,BOLTON NHS FOUNDATION TRUST,HAFS-22376,943000,,BL4 0JR,,,PUBLIC,
,,13/02/2017,Additions NHS FTs Working Capital Loans,Central Technical,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,HAFS-22375,984000,,BA21 4AT,,,PUBLIC,
,,13/02/2017,Additions NHS FTs Capital Investment Loans,Central Technical,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,HAFS-22374,1500000,,LA1 4GG,,,PUBLIC,
,,13/02/2017,Additions NHS FTs Working Capital Loans,Central Technical,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,HAFS-22373,8259000,,LA1 4GG,,,PUBLIC,
,,13/02/2017,Additions PDC Capital Support NHS FT Permanent,Central Technical,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,HAFS-22372,41000,,B29 6JS,,,PUBLIC,
,,13/02/2017,Additions NHS FTs Working Capital Loans,Central Technical,THE ROTHERHAM NHS FOUNDATION TRUST,HAFS-22371,1750000,,S60 2UD,,,PUBLIC,
,,13/02/2017,Additions PDC Capital Support NHS FT Permanent,Central Technical,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,HAFS-22370,45000,,NE7 7DN,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Working Capital Loans,Central Technical,SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST,HAFS-22369,3410000,,PR8 6PT,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Working Capital Loans,Central Technical,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,HAFS-22368,2794000,,HA7 4LP,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Working Capital Loans,Central Technical,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,HAFS-22367,2486000,,CM20 1QX,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Working Capital Loans,Central Technical,PORTSMOUTH HOSPITAL NHS TRUST,HAFS-22366,517000,,PO6 3LY,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Working Capital Loans,Central Technical,PLYMOUTH HOSPITALS NHS TRUST,HAFS-22365,413000,,WF3 1WE,,,PUBLIC,
,,13/02/2017,Additions PDC Capital Support NHS FT Permanent,Central Technical,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,HAFS-22364,41000,,OX3 7HE,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Working Capital Loans,Central Technical,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,HAFS-22363,2995000,,NN1 5BD,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Capital Investment Loans,Central Technical,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,HAFS-22362,335000,,NN1 5BD,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Working Capital Loans,Central Technical,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,HAFS-22361,3500000,,N18 1QX,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Working Capital Loans,Central Technical,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,HAFS-22360,5050000,,CA2 7HX,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Working Capital Loans,Central Technical,MID ESSEX HOSPITAL SERVICES NHS TRUST,HAFS-22359,2942000,,CM8 2TL,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Working Capital Loans,Central Technical,LEWISHAM AND GREENWICH NHS TRUST,HAFS-22358,3215000,,SE13 6LH,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Capital Investment Loans,Central Technical,LEEDS TEACHING HOSPITAL NHS TRUST,HAFS-22357,930000,,LS9 7TF,,,PUBLIC,
,,13/02/2017,Additions PDC Capital Support NHS T Permanent,Central Technical,LEEDS TEACHING HOSPITAL NHS TRUST,HAFS-22356,357000,,LS9 7TF,,,PUBLIC,
,,13/02/2017,Additions PDC Capital Support NHS T Permanent,Central Technical,LEEDS TEACHING HOSPITAL NHS TRUST,HAFS-22355,41000,,LS9 7TF,,,PUBLIC,
,,13/02/2017,Additions NHS FTs Working Capital Loans,Central Technical,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,HAFS-22354,2475000,,PR7 1GZ,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Working Capital Loans,Central Technical,ISLE OF WIGHT NHS TRUST,HAFS-22353,1359000,,PO30 5TG,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Working Capital Loans,Central Technical,GEORGE ELIOT HOSPITAL NHS TRUST,HAFS-22352,2500000,,CV10 7DJ,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Capital Investment Loans,Central Technical,GEORGE ELIOT HOSPITAL NHS TRUST,HAFS-22351,500000,,CV10 7DJ,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Working Capital Loans,Central Technical,EAST SUSSEX HEALTHCARE NHS TRUST,HAFS-22350,8000000,,TN37 7PT,,,PUBLIC,
,,13/02/2017,Additions PDC Capital Support NHS T Permanent,Central Technical,EAST LANCASHIRE HOSPITALS NHS TRUST,HAFS-22349,41000,,BB2 3HH,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Working Capital Loans,Central Technical,EAST CHESHIRE NHS TRUST,HAFS-22348,1735000,,SK10 3BL,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Capital Investment Loans,Central Technical,EAST & NORTH HERTFORDSHIRE NHS TRUST,HAFS-22347,547000,,BS1 2NP,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Working Capital Loans,Central Technical,CROYDON HEALTH SERVICES NHS TRUST,HAFS-22346,1162000,,CR7 7YE,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Working Capital Loans,Central Technical,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,HAFS-22345,5717000,,BN2 3EW,,,PUBLIC,
,,13/02/2017,Additions PDC Capital Support NHS FT Permanent,Central Technical,BOLTON NHS FOUNDATION TRUST,HAFS-22344,36000,,BL4 0JR,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Working Capital Loans,Central Technical,BEDFORD HOSPITAL NHS TRUST,HAFS-22343,1836000,,MK42 9DJ,,,PUBLIC,
,,13/02/2017,Additions NHS Trust Working Capital Loans,Central Technical,AVON AND WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST,HAFS-22342,1451000,,BA1 3QE,,,PUBLIC,
,,08/02/2017,DH Support to Mergers,Central Technical,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,S0002402,1737000,WMUH Transformation,SW10 9NH,,,PUBLIC,
,,07/02/2017,DH Support to Mergers,Central Technical,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST.,0000484471,4979587,Stafford transition and integration costs,ST4 7LN,,,PUBLIC,
,,07/02/2017,DH Support to Mergers,Central Technical,THE ROYAL WOLVERHAMPTON NHS TRUST,0000200637,84000,Transaction costs,WV10 0QP,,,PUBLIC,
,,07/02/2017,DH Support to Mergers,Central Technical,THE ROYAL WOLVERHAMPTON NHS TRUST,0000200637,475000,Stafford Transition and integration costs,WV10 0QP,,,PUBLIC,
,,06/02/2017,Additions NHS Trust Capital Investment Loans,Central Technical,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,HAFS-22341,2000000,,BN2 3EW,,,PUBLIC,
,,06/02/2017,Additions NHS FTs Capital Investment Loans,Central Technical,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,HAFS-22340,450000,,TQ2 7AN,,,PUBLIC,
,,06/02/2017,Additions PDC Revenue Support NHS T Permanent,Central Technical,SANDWELL & WEST BIRMINGHAM HOSPTIALS NHS TRUST,HAFS-22339,5050000,,B18 7QH,,,PUBLIC,
,,06/02/2017,Additions PDC Capital Support NHS T Permanent,Central Technical,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,HAFS-22338,2000000,,NG5 1PT,,,PUBLIC,
,,01/02/2017,ENDPBs Admin Revenue Grant in Aid,Central Technical,HEALTH AND SOCIAL CARE INFORMATION CENTRE HSCIC,HAFS-22337,8869000,,WF3 1WE,,,PUBLIC,
,,01/02/2017,SpHAs Programme Revenue Parliamentary Funding,Central Technical,PUBLIC HEALTH ENGLAND PHE033,HAFS-22332,76000000,,SP4 0JG,,,PUBLIC,
,,01/02/2017,SpHAs Programme Revenue Parliamentary Funding,Central Technical,NHS TRUST DEVELOPMENT AUTHORITY,HAFS-22331,5000000,,SW1E 6QT,,,PUBLIC,
,,01/02/2017,ENDPBs Admin Revenue Grant in Aid,Central Technical,NHS ENGLAND CBA033,HAFS-22330,5622470000,,LS2 7UE,,,PUBLIC,
,,01/02/2017,ENDPBs Admin Revenue Grant in Aid,Central Technical,NHS ENGLAND CBA033,HAFS-22329,3274135000,,LS2 7UE,,,PUBLIC,
