Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1114127,46.00,Provision and support of Secure Remote Access (RWSII) Capability
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1114127,164.00,"Large Form Laptop - HP EliteBook 8570p (15.6"" screen)"
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1114127,46.00,Provision and support of Secure Remote Access (RWSII) Capability
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1114127,164.00,"Large Form Laptop - HP EliteBook 8570p (15.6"" screen)"
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1114127,164.00,"Standard Form Laptop - HP EliteBook 8470p (14"" screen)"
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1114127,46.00,Provision and support of Secure Remote Access (RWSII) Capability
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1114127,82.78,BlackBerry (Vodafone)
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1114127,164.00,"Large Form Laptop - HP EliteBook 8570p (15.6"" screen)"
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1114127,164.00,"Large Form Laptop - HP EliteBook 8570p (15.6"" screen)"
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1114127,164.00,"Large Form Laptop - HP EliteBook 8570p (15.6"" screen)"
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1114127,164.00,"Large Form Laptop - HP EliteBook 8570p (15.6"" screen)"
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1114127,164.00,"Large Form Laptop - HP EliteBook 8570p (15.6"" screen)"
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1114127,11.17,MS Visio Std
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1114127,11.17,MS Project Standard
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1114127,116.00,Desktop PC - HP DC8300
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1114127,226.32,"HP 230W Docking Station for 8440p, 8540p, 8460p, 8560p, 8470p and 8570p laptops"
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1114127,258.33,HP OfficeJet 100 Mobile Printer
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1114127,92.00,Provision and support of Secure Remote Access (RWSII) Capability
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1114127,164.00,"Large Form Laptop - HP EliteBook 8570p (15.6"" screen)"
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1114127,82.78,BlackBerry (Vodafone)
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1114127,164.00,"Large Form Laptop - HP EliteBook 8570p (15.6"" screen)"
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1114127,46.00,Provision and support of Secure Remote Access (RWSII) Capability
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,LZ600-Transforming Justice,ATOS IT SERVICES UK LTD,1114127,92.00,Provision and support of Secure Remote Access (RWSII) Capability
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,QZ600-CPG Other,ATOS IT SERVICES UK LTD,1114127,11.17,Installation of one instance of Mozilla Firefox V17 ESR for one user - Service ID 61961
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,QZ600-CPG Other,ATOS IT SERVICES UK LTD,1114127,78.26,Reassign BlackBerry device within Business Unit
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,QZ600-CPG Other,ATOS IT SERVICES UK LTD,1114127,78.26,Reassign BlackBerry device within Business Unit
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,RB999-JPG - CJRD,ATOS IT SERVICES UK LTD,1114127,11.17,MS Visio Std
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,RB999-JPG - CJRD,ATOS IT SERVICES UK LTD,1114127,11.17,MS Project Standard
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,RB999-JPG - CJRD,ATOS IT SERVICES UK LTD,1114127,11.17,Installation of one instance of Mozilla Firefox V17 ESR for one user
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,RB999-JPG - CJRD,ATOS IT SERVICES UK LTD,1114127,11.17,Installation of one instance of Mozilla Firefox V17 ESR for one user
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,RB999-JPG - CJRD,ATOS IT SERVICES UK LTD,1114127,11.17,Installation of one instance of Mozilla Firefox V17 ESR for one user
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,RB999-JPG - CJRD,ATOS IT SERVICES UK LTD,1114127,11.17,Installation of one instance of Mozilla Firefox V17 ESR for one user
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,RB999-JPG - CJRD,ATOS IT SERVICES UK LTD,1114127,17.16,Laptop Rucksack
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,RB999-JPG - CJRD,ATOS IT SERVICES UK LTD,1114127,46.00,Provision and support of Secure Remote Access (RWSII) Capability
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,RB999-JPG - CJRD,ATOS IT SERVICES UK LTD,1114127,164.00,"Standard Form Laptop - HP EliteBook 8470p (14"" screen)"
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,RB999-JPG - CJRD,ATOS IT SERVICES UK LTD,1114127,11.17,Installation of one instance of Mozilla Firefox V17 ESR for one user
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,RB999-JPG - CJRD,ATOS IT SERVICES UK LTD,1114127,82.78,BlackBerry (Vodafone)
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,RB999-JPG - CJRD,ATOS IT SERVICES UK LTD,1114127,164.00,"Large Form Laptop - HP EliteBook 8570p (15.6"" screen)"
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,RB999-JPG - CJRD,ATOS IT SERVICES UK LTD,1114127,46.00,Provision and support of Secure Remote Access (RWSII) Capability
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,RC999-Criminal Justice Group - OMS,ATOS IT SERVICES UK LTD,1114127,11.17,Installation of one instance of Mozilla Firefox V17 ESR for one user
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,RC999-Criminal Justice Group - OMS,ATOS IT SERVICES UK LTD,1114127,78.26,Reassign BlackBerry device within Business Unit
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,RC999-Criminal Justice Group - OMS,ATOS IT SERVICES UK LTD,1114127,82.78,BlackBerry (Vodafone)
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,RC999-Criminal Justice Group - OMS,ATOS IT SERVICES UK LTD,1114127,164.00,"Standard Form Laptop - HP EliteBook 8470p (14"" screen)"
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,RC999-Criminal Justice Group - OMS,ATOS IT SERVICES UK LTD,1114127,82.78,BlackBerry (Vodafone) - Edward Dinsmore - Service ID 87774
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,RC999-Criminal Justice Group - OMS,ATOS IT SERVICES UK LTD,1114127,46.00,Provision and support of Secure Remote Access (RWSII) Capability
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,RC999-Criminal Justice Group - OMS,ATOS IT SERVICES UK LTD,1114127,164.00,"Standard Form Laptop - HP EliteBook 8470p (14"" screen)"
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,RC999-Criminal Justice Group - OMS,ATOS IT SERVICES UK LTD,1114127,164.00,Pool Laptop - Requested by Joanne Noble - Service ID 90646
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,"RD999-CJG - DGs Office, BDSU, Inspectorates & Ombudsman",ATOS IT SERVICES UK LTD,1114127,258.33,HP OfficeJet 100 Mobile Printer
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,"RD999-CJG - DGs Office, BDSU, Inspectorates & Ombudsman",ATOS IT SERVICES UK LTD,1114127,82.78,BlackBerry (Vodafone)
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,"RD999-CJG - DGs Office, BDSU, Inspectorates & Ombudsman",ATOS IT SERVICES UK LTD,1114127,66.86,Return BlackBerry device (no longer required)
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,"RD999-CJG - DGs Office, BDSU, Inspectorates & Ombudsman",ATOS IT SERVICES UK LTD,1114127,33.33,Space Saving Mini Keyboard
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,"RD999-CJG - DGs Office, BDSU, Inspectorates & Ombudsman",ATOS IT SERVICES UK LTD,1114127,10.09,4-Port USB Hub
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,"RD999-CJG - DGs Office, BDSU, Inspectorates & Ombudsman",ATOS IT SERVICES UK LTD,1114127,136.38,Black GoldTouch USB Keyboard
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,"RD999-CJG - DGs Office, BDSU, Inspectorates & Ombudsman",ATOS IT SERVICES UK LTD,1114127,817.00,1 to 5 Devices Xerox A4Colour Printer Phaser 6500DN WorkCentre
Ministry of Justice,MoJ HQ,24/Oct/2013 ,222001-Maintenance,NZ406-Strategic Estates Feeder,M J FERGUSON LTD,1113644,747.96,ND115: 30 Millbank: PPM costs for 2013-14.
Ministry of Justice,MoJ HQ,24/Oct/2013 ,222001-Maintenance,NZ406-Strategic Estates Feeder,M J FERGUSON LTD,1113644,"6,604.22",ND120: 81 Chancery Lane: PPM costs for 2013-14.
Ministry of Justice,MoJ HQ,17/Oct/2013 ,222003-CIS Labour TFM Estates,NZ406-Strategic Estates Feeder,MITIE JUSTICE LTD,1113033,"66,892.60",Refurbishment of the ground floor mezzanine to demolish partition walls of courts 81 and 82 including the lobby to create an open plan office area for the relocation of Office for Judicial Complaints who are being relocated from Steel House
Ministry of Justice,MoJ HQ,17/Oct/2013 ,222003-CIS Labour TFM Estates,NZ406-Strategic Estates Feeder,MITIE JUSTICE LTD,1113033,"13,378.52",Refurbishment of the ground floor mezzanine to demolish partition walls of courts 81 and 82 including the lobby to create an open plan office area for the relocation of Office for Judicial Complaints who are being relocated from Steel House
Ministry of Justice,MoJ HQ,24/Oct/2013 ,222001-Maintenance,NZ406-Strategic Estates Feeder,M J FERGUSON LTD,1113644,"10,632.77",ND170: Steel House: PPM costs for 2013-14.
Ministry of Justice,MoJ HQ,10/Oct/2013 ,261000-Fuel and Utilities,NZ406-Strategic Estates Feeder,EDF ENERGY LTD,1112226,"21,984.17",Electricity supply in 2013-14 to Clive House (13619433).
Ministry of Justice,MoJ HQ,10/Oct/2013 ,261000-Fuel and Utilities,NZ406-Strategic Estates Feeder,EDF ENERGY LTD,1112226,"4,396.83",Electricity supply in 2013-14 to Clive House (13619433).
Ministry of Justice,MoJ HQ,24/Oct/2013 ,222001-Maintenance,NZ406-Strategic Estates Feeder,M J FERGUSON LTD,1113644,"30,902.05",ND175: Clive House: PPM costs for 2013-14.
Ministry of Justice,MoJ HQ,24/Oct/2013 ,222001-Maintenance,NZ406-Strategic Estates Feeder,M J FERGUSON LTD,1113644,"34,849.07",ND190: Measured Term Contract costs for 2013-14.
Ministry of Justice,MoJ HQ,03/Oct/2013 ,222002-Other Property Costs,NZ406-Strategic Estates Feeder,HOME OFFICE,1111681,"28,498.00",Ashley House FM costs for April to June 2013-14 - per month & Ashley House FM costs for July to March 2013-14 - per month.
Ministry of Justice,MoJ HQ,03/Oct/2013 ,222002-Other Property Costs,NZ406-Strategic Estates Feeder,HOME OFFICE,1111681,"5,699.60",Ashley House FM costs for April to June 2013-14 - per month & Ashley House FM costs for July to March 2013-14 - per month.
Ministry of Justice,MoJ HQ,11/Oct/2013 ,222002-Other Property Costs,NZ406-Strategic Estates Feeder,HOME OFFICE IDENTITY & PASSPORT SERVICE,3671,"53,208.20",Ashley House reactive maintenance costs for 2013-14.
Ministry of Justice,MoJ HQ,11/Oct/2013 ,222002-Other Property Costs,NZ406-Strategic Estates Feeder,HOME OFFICE IDENTITY & PASSPORT SERVICE,3671,"10,641.64",Ashley House reactive maintenance costs for 2013-14.
Ministry of Justice,MoJ HQ,01/Oct/2013 ,222002-Other Property Costs,NZ406-Strategic Estates Feeder,HOME OFFICE,3624,"32,450.00",Grenadier House FM costs for April 2013 to March-14 - VAT EXEMPT.  per month.
Ministry of Justice,MoJ HQ,01/Oct/2013 ,222002-Other Property Costs,NZ406-Strategic Estates Feeder,HOME OFFICE,3624,"6,490.00",Grenadier House FM costs for April 2013 to March-14 - VAT EXEMPT.  per month.
Ministry of Justice,MoJ HQ,31/Oct/2013 ,222002-Other Property Costs,NZ406-Strategic Estates Feeder,HOME OFFICE IDENTITY & PASSPORT SERVICE,3741,"139,868.45",Grenadier House reactive maintenance costs for 2013-14.
Ministry of Justice,MoJ HQ,31/Oct/2013 ,222002-Other Property Costs,NZ406-Strategic Estates Feeder,HOME OFFICE IDENTITY & PASSPORT SERVICE,3741,"27,973.69",Grenadier House reactive maintenance costs for 2013-14.
Ministry of Justice,MoJ HQ,16/Oct/2013 ,222002-Other Property Costs,NZ406-Strategic Estates Feeder,NATIONAL OFFENDERS MANAGEMENT SERVICE (NOMS),3689,"54,900.00",Peat House-Other Occupancy Costs
Ministry of Justice,MoJ HQ,21/Oct/2013 ,261000-Fuel and Utilities,NZ406-Strategic Estates Feeder,EDF ENERGY LTD,1113233,"74,026.14",Electricity supply in 2013-14 to 102 Petty France (15257958).
Ministry of Justice,MoJ HQ,21/Oct/2013 ,261000-Fuel and Utilities,NZ406-Strategic Estates Feeder,EDF ENERGY LTD,1113233,"14,805.23",Electricity supply in 2013-14 to 102 Petty France (15257958).
Ministry of Justice,MoJ HQ,21/Oct/2013 ,261000-Fuel and Utilities,NZ406-Strategic Estates Feeder,EDF ENERGY LTD,1113233,"64,956.98",Electricity supply in 2013-14 to 102 Petty France (15257958).
Ministry of Justice,MoJ HQ,21/Oct/2013 ,261000-Fuel and Utilities,NZ406-Strategic Estates Feeder,EDF ENERGY LTD,1113233,"12,991.40",Electricity supply in 2013-14 to 102 Petty France (15257958).
Ministry of Justice,MoJ HQ,31/Oct/2013 ,222001-Maintenance,NZ406-Strategic Estates Feeder,WHITE YOUNG GREEN (WYG GROUP),1114413,"30,206.00",To carry out the necessary surveys at the HMCTS court sites Caernarfon and Newport (Mark Harrison). Ref. Calibre_HMCTS2 v2.0.
Ministry of Justice,MoJ HQ,21/Oct/2013 ,222002-Other Property Costs,NZ406-Strategic Estates Feeder,LANCASTER CLEANING AND SUPPORT SERVICES,1113290,"90,579.90",NE130: 102 Petty France: cleaning services 2013.
Ministry of Justice,MoJ HQ,07/Oct/2013 ,222001-Maintenance,NZ406-Strategic Estates Feeder,M J FERGUSON LTD,1112007,"25,797.12",03871MOJMF-to replace the cooling tower control valves in blue core 
Ministry of Justice,MoJ HQ,24/Oct/2013 ,222001-Maintenance,NZ406-Strategic Estates Feeder,M J FERGUSON LTD,1113644,"185,359.58",NE130: 102 Petty France: PPM costs for 2013-14.
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1114127,168.10,"19"" LCD Display"
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1114127,115.36,New PSTN Line
Ministry of Justice,MoJ HQ,24/Oct/2013 ,261000-Fuel and Utilities,NZ406-Strategic Estates Feeder,ENTERPRISE MANAGED SERVICES (E&CS) LTD,1113548,"40,290.00",Operation of Half Hourly Meters at all HMCTS  Sites with Electricity over 100Kwh for 2012/13
Ministry of Justice,MoJ HQ,24/Oct/2013 ,261000-Fuel and Utilities,NZ406-Strategic Estates Feeder,ENTERPRISE MANAGED SERVICES (E&CS) LTD,1113548,"8,058.00",Operation of Half Hourly Meters at all HMCTS  Sites with Electricity over 100Kwh for 2012/14
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1114127,11.17,MS Visio Std
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1114127,46.00,Provision and support of Secure Remote Access (RWSII) Capability
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1114127,82.78,BlackBerry (Vodafone)
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1114127,82.78,BlackBerry (Vodafone)
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1114127,164.00,"Standard Form Laptop - HP EliteBook 8470p (14"" screen)"
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1114127,46.00,Provision and support of Secure Remote Access (RWSII) Capability
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1114127,264.00,"Small Form Laptop - HP EliteBook 2570p (12.1"" screen)"
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1114127,46.00,Provision and support of Secure Remote Access (RWSII) Capability
Ministry of Justice,MoJ HQ,14/Oct/2013 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1112454,"22,516.50",CCN A-S-3788-03 - Site Survey Victory House (one off cost)
Ministry of Justice,MoJ HQ,28/Oct/2013 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1113845,"32,897.00","Ar-03840-02-v06-Supplier costs for the HMCTS Relocations to Floor 9A 102 PF - exit fo Ashley House Project-One Off Charge							"
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1114127,"25,525.64","A-R-03865-02-Relocation of Office for Judicial Complaints Staff from Steel House to Royal Courts of Justice-One off charge							"
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1114127,33.30,2m Cat6 RJ45 LAN extension adaptor cable
Ministry of Justice,MoJ HQ,14/Oct/2013 ,222002-Other Property Costs,NZ406-Strategic Estates Feeder,AMARYLLIS LIMITED,1112447,"25,248.30","Porterage & moves management of 3 x moves for Chancery Lane project. Incl. file relocation /restack Alfred Place, Decommissioning of Chancery Lane Including removal of furniture, detritus etc & File mapping (for each of the 3 x moves above)"
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1114127,116.00,"Avocent SwitchView 2-Port Desktop KVM (Keyboard, Video & Mouse) Switch"
Ministry of Justice,MoJ HQ,14/Oct/2013 ,262000-SCA Costs,NX900-MOJ Shared Services,LIBERATA UK LTD,1112608,"36,599.10",Charges under rfc FSMO 175 Contractor services
Ministry of Justice,MoJ HQ,14/Oct/2013 ,262000-SCA Costs,NX900-MOJ Shared Services,LIBERATA UK LTD,1112608,"1,087,109.44",Aramis Charges for 2013-14: to be reconciled and agreed Monthley
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1114127,11.17,MS Access
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1114127,11.17,MS Visio Std
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1114127,11.17,MS Visio Std
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1114127,66.86,Return BlackBerry device (no longer required)
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1114127,11.17,MS Access
Ministry of Justice,MoJ HQ,07/Oct/2013 ,265000-IT & Telecommunications,NX900-MOJ Shared Services,STERIA LTD,1112069,"23,750.00",CCN Number CR-0240 - Environments Client View FM Final.
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1114127,58.00,Relocation of a single desktop client device within the same building
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1114127,85.87,X-Kryptor Client software installation
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1114127,85.87,X-Kryptor Client software installation
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1114127,85.87,X-Kryptor Client software installation
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1114127,11.17,MS Project Professional
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1114127,78.26,Reassign BlackBerry device within Business Unit
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1114127,46.00,Provision and support of Secure Remote Access (RWSII) Capability
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1114127,89.44,HP 90W Smart AC/Auto/Air Combo AC Adapter for Elitebook 8460p & 8560p & 2560p
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NX900-MOJ Shared Services,ATOS IT SERVICES UK LTD,1114127,8.51,HP Basic Notebook Carrying Case
Ministry of Justice,MoJ HQ,10/Oct/2013 ,262000-SCA Costs,NX900-MOJ Shared Services,LIBERATA UK LTD,1112302,"254,742.95",Monthly provision of payroll services FY13-14
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,OZ501-HRD Feeder,ATOS IT SERVICES UK LTD,1114127,82.78,BlackBerry (Vodafone)
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,OZ501-HRD Feeder,ATOS IT SERVICES UK LTD,1114127,82.78,BlackBerry (Vodafone)
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,OZ501-HRD Feeder,ATOS IT SERVICES UK LTD,1114127,82.78,BlackBerry (Vodafone)
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,OZ501-HRD Feeder,ATOS IT SERVICES UK LTD,1114127,82.78,BlackBerry (Vodafone)
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,OZ501-HRD Feeder,ATOS IT SERVICES UK LTD,1114127,82.78,BlackBerry (Vodafone)
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,OZ501-HRD Feeder,ATOS IT SERVICES UK LTD,1114127,78.26,Reassign BlackBerry device within Business Unit
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,OZ501-HRD Feeder,ATOS IT SERVICES UK LTD,1114127,264.00,"Small Form Laptop - HP EliteBook 2570p (12.1"" screen)"
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,OZ501-HRD Feeder,ATOS IT SERVICES UK LTD,1114127,46.00,Provision and support of Secure Remote Access (RWSII) Capability
Ministry of Justice,MoJ HQ,28/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HOME OFFICE IT,3718,"18,119.02",Input from HOIT / Fujitsu for PPO and AS POISE Exits
Ministry of Justice,MoJ HQ,25/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HOME OFFICE IT,3709,"27,189.46",CCN 1074 (HOME OFFICE) - Fujitsu Fixed Price Proposal for MoJ Off-Boarding from POISE
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114127,82.78,BlackBerry (Vodafone)
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114127,58.47,Keep your mobile phone number when upgrading to BlackBerry
Ministry of Justice,MoJ HQ,31/Oct/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114127,264.00,"Small Form Laptop - HP EliteBook 2570p (12.1"" screen)"
