Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department for Education,DEPARTMENT FOR EDUCATION,24/03/2011,IS/IT,Children Young People and Families Improving Information Sharing and Management Group,CAPGEMINI UK PLC,4000049891,97147.2
Department for Education,DEPARTMENT FOR EDUCATION,24/03/2011,CURRENT GRANTS,Supporting Children and Young People Group 2,ECORYS UK LTD,4000049905,401.57
Department for Education,DEPARTMENT FOR EDUCATION,24/03/2011,OTHER PROGRAMME EXPENSES,Supporting Children and Young People Group 2,ECORYS UK LTD,4000049905,405585.12
Department for Education,DEPARTMENT FOR EDUCATION,24/03/2011,RESEARCH & DEVELOPMENT COSTS,Children Young People and Families Group,KINGS COLLEGE LONDON,4000049920,979631
Department for Education,DEPARTMENT FOR EDUCATION,24/03/2011,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Supporting Delivery Group,SPRINGBOARD,4000049946,200651.06
Department for Education,DEPARTMENT FOR EDUCATION,24/03/2011,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Group,TRIBAL EDUCATION LIMITED,4000049958,235253.76
Department for Education,DEPARTMENT FOR EDUCATION,25/03/2011,CURRENT GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,BRITISH DYSLEXIA ASSOCIATION,4000050015,106063.48
Department for Education,DEPARTMENT FOR EDUCATION,25/03/2011,OTHER PROGRAMME EXPENSES,Children Young People and Families Improving Information Sharing and Management Group,CABLE & WIRELESS COMMUNICATIONS,4000050017,21291.88
Department for Education,DEPARTMENT FOR EDUCATION,25/03/2011,TEMPORARY (TEMP) STAFF COSTS,Children Young People and Families Group,CAPITA RESOURCING LTD,4000050019,9367.12
Department for Education,DEPARTMENT FOR EDUCATION,25/03/2011,TEMPORARY (TEMP) STAFF COSTS,Children Young People and Families Group,CAPITA RESOURCING LTD,4000050019,11318.55
Department for Education,DEPARTMENT FOR EDUCATION,25/03/2011,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Group,CAPITA RESOURCING LTD,4000050019,6086.9
Department for Education,DEPARTMENT FOR EDUCATION,25/03/2011,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Group,ONE PLUS ONE,4000050049,39678.05
Department for Education,DEPARTMENT FOR EDUCATION,25/03/2011,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Early Years Extended Schools and Special Needs,SPECIALIST SCHOOLS AND ACADEMIES TRUST,4000050060,103555
Department for Education,DEPARTMENT FOR EDUCATION,25/03/2011,CURRENT GRANTS,Supporting Children and Young People Group 2,SWINDON BOROUGH COUNCIL,4000050062,108144
Department for Education,DEPARTMENT FOR EDUCATION,28/03/2011,MANAGEMENT CONSULTANCY,Children Young People and Families Improving Information Sharing and Management Group,ATKINS LTD,4000050125,59162.4
Department for Education,DEPARTMENT FOR EDUCATION,28/03/2011,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Group,CONTACT A FAMILY,4000050138,26400
Department for Education,DEPARTMENT FOR EDUCATION,28/03/2011,STAFF EXPENSES / COSTS,Children Young People and Families Group,EXPOTEL HOTEL RESERVATIONS LTD,4000050145,67.45
Department for Education,DEPARTMENT FOR EDUCATION,28/03/2011,STAFF EXPENSES / COSTS,Children Young People and Families Group,EXPOTEL HOTEL RESERVATIONS LTD,4000050145,511.85
Department for Education,DEPARTMENT FOR EDUCATION,28/03/2011,STAFF EXPENSES / COSTS,Children Young People and Families Supporting Delivery Group,EXPOTEL HOTEL RESERVATIONS LTD,4000050145,236.35
Department for Education,DEPARTMENT FOR EDUCATION,28/03/2011,STAFF EXPENSES / COSTS,Children Young People and Families Supporting Delivery Group,EXPOTEL HOTEL RESERVATIONS LTD,4000050145,570.88
Department for Education,DEPARTMENT FOR EDUCATION,28/03/2011,STAFF EXPENSES / COSTS,Supporting Children and Young People Group 1,EXPOTEL HOTEL RESERVATIONS LTD,4000050145,61.86
Department for Education,DEPARTMENT FOR EDUCATION,28/03/2011,STAFF EXPENSES / COSTS,Supporting Children and Young People Group 1,EXPOTEL HOTEL RESERVATIONS LTD,4000050145,179.61
Department for Education,DEPARTMENT FOR EDUCATION,28/03/2011,STAFF EXPENSES / COSTS,Children Young People and Families Safeguarding Group,EXPOTEL HOTEL RESERVATIONS LTD,4000050145,69.78
Department for Education,DEPARTMENT FOR EDUCATION,28/03/2011,STAFF EXPENSES / COSTS,Children Young People and Families Improving Information Sharing and Management Group,EXPOTEL HOTEL RESERVATIONS LTD,4000050145,137.3
Department for Education,DEPARTMENT FOR EDUCATION,28/03/2011,STAFF EXPENSES / COSTS,Children Young People and Families Early Years Extended Schools and Special Needs,EXPOTEL HOTEL RESERVATIONS LTD,4000050145,165.64
Department for Education,DEPARTMENT FOR EDUCATION,28/03/2011,STAFF EXPENSES / COSTS,Supporting Children and Young People Group 2,EXPOTEL HOTEL RESERVATIONS LTD,4000050145,306.64
Department for Education,DEPARTMENT FOR EDUCATION,28/03/2011,STAFF EXPENSES / COSTS,Children Young People and Families Group,EXPOTEL HOTEL RESERVATIONS LTD,4000050145,974.31
Department for Education,DEPARTMENT FOR EDUCATION,28/03/2011,STAFF EXPENSES / COSTS,Children Young People and Families Group,EXPOTEL HOTEL RESERVATIONS LTD,4000050145,126.13
Department for Education,DEPARTMENT FOR EDUCATION,28/03/2011,STAFF EXPENSES / COSTS,Children Young People and Families Group,EXPOTEL HOTEL RESERVATIONS LTD,4000050145,4681.26
Department for Education,DEPARTMENT FOR EDUCATION,28/03/2011,STAFF EXPENSES / COSTS,Supporting Children and Young People Group 1,EXPOTEL HOTEL RESERVATIONS LTD,4000050145,1323.52
Department for Education,DEPARTMENT FOR EDUCATION,28/03/2011,STAFF EXPENSES / COSTS,Supporting Children and Young People Group 1,EXPOTEL HOTEL RESERVATIONS LTD,4000050145,108.43
Department for Education,DEPARTMENT FOR EDUCATION,28/03/2011,CURRENT GRANTS,Children Young People and Families Supporting Delivery Group,MILTON KEYNES COUNCIL,4000050160,42258.65
Department for Education,DEPARTMENT FOR EDUCATION,28/03/2011,RESEARCH & DEVELOPMENT COSTS,Children Young People and Families Early Years Extended Schools and Special Needs,NATIONAL CENTRE FOR SOCIAL RESEARCH,4000050163,84758
Department for Education,DEPARTMENT FOR EDUCATION,28/03/2011,RESEARCH & DEVELOPMENT COSTS,Children Young People and Families Early Years Extended Schools and Special Needs,NATIONAL CENTRE FOR SOCIAL RESEARCH,4000050163,31829
Department for Education,DEPARTMENT FOR EDUCATION,28/03/2011,COMMUNICATIONS & PUBLICITY,Children Young People and Families Group,OXYGEN LIVE LTD,4000050167,43901.27
Department for Education,DEPARTMENT FOR EDUCATION,28/03/2011,CURRENT GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,RNID,4000050176,70438.13
Department for Education,DEPARTMENT FOR EDUCATION,29/03/2011,RESEARCH & DEVELOPMENT COSTS,Children Young People and Families Early Years Extended Schools and Special Needs,BIRKBECK COLLEGE,4000050249,312000
Department for Education,DEPARTMENT FOR EDUCATION,29/03/2011,CURRENT GRANTS,Children Young People and Families Group,CAFCASS,4000050266,319064.68
Department for Education,DEPARTMENT FOR EDUCATION,29/03/2011,CURRENT GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,CANTERBURY CHRIST CHURCH UNIVERSITY COLLEGE,4000050270,42885
Department for Education,DEPARTMENT FOR EDUCATION,29/03/2011,CURRENT GRANTS,Supporting Children and Young People Group 2,MIDDLESBROUGH COUNCIL,4000050375,174952.24
Department for Education,DEPARTMENT FOR EDUCATION,29/03/2011,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Group,NETMUMS LTD,4000050385,51541.2
Department for Education,DEPARTMENT FOR EDUCATION,29/03/2011,CURRENT GRANTS,Supporting Children and Young People Group 2,NORTHAMPTONSHIRE COUNTY COUNCIL,4000050395,100000
Department for Education,DEPARTMENT FOR EDUCATION,30/03/2011,CURRENT GRANTS,Supporting Children and Young People Group 2,CITY OF WESTMINSTER,4000050703,360627.5
Department for Education,DEPARTMENT FOR EDUCATION,30/03/2011,CURRENT GRANTS,Supporting Children and Young People Group 2,CORNWALL COUNCIL,4000050704,120141
Department for Education,DEPARTMENT FOR EDUCATION,30/03/2011,COMMUNICATIONS & PUBLICITY,Supporting Children and Young People Group 2,DWP ACCOUNTS RECEIVABLE TEAM,4000050711,75140
Department for Education,DEPARTMENT FOR EDUCATION,30/03/2011,CURRENT GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,I CAN CHARITY,4000050719,485913.76
Department for Education,DEPARTMENT FOR EDUCATION,30/03/2011,RESEARCH & DEVELOPMENT COSTS,Children Young People and Families Early Years Extended Schools and Special Needs,IPSOS MORI,4000050720,80340
Department for Education,DEPARTMENT FOR EDUCATION,30/03/2011,CURRENT GRANTS,Supporting Children and Young People Group 2,KENT COUNTY COUNCIL,4000050727,372864.5
Department for Education,DEPARTMENT FOR EDUCATION,30/03/2011,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Group,KINGS COLLEGE LONDON,4000050729,73350
Department for Education,DEPARTMENT FOR EDUCATION,30/03/2011,CURRENT GRANTS,Supporting Children and Young People Group 2,KNOWSLEY MBC,4000050730,77860
Department for Education,DEPARTMENT FOR EDUCATION,30/03/2011,CURRENT GRANTS,Supporting Children and Young People Group 2,LONDON BOROUGH OF HAMMERSMITH & FULHAM COUNCIL,4000050732,297561
Department for Education,DEPARTMENT FOR EDUCATION,30/03/2011,CURRENT GRANTS,Supporting Children and Young People Group 2,LONDON BOROUGH OF ISLINGTON,4000050733,360627.5
Department for Education,DEPARTMENT FOR EDUCATION,30/03/2011,CURRENT GRANTS,Supporting Children and Young People Group 2,LONDON BOROUGH OF WALTHAM FOREST COUNCIL,4000050734,265467.5
Department for Education,DEPARTMENT FOR EDUCATION,30/03/2011,CURRENT GRANTS,Supporting Children and Young People Group 2,NORTH TYNESIDE,4000050742,530000
Department for Education,DEPARTMENT FOR EDUCATION,30/03/2011,CURRENT GRANTS,Supporting Children and Young People Group 2,NORTH WARWICKSHIRE BOROUGH COUNCIL,4000050743,59623.5
Department for Education,DEPARTMENT FOR EDUCATION,30/03/2011,RESEARCH & DEVELOPMENT COSTS,Supporting Children and Young People Group 2,UNIVERSITY COLLEGE LONDON,4000050767,126157.94
Department for Education,DEPARTMENT FOR EDUCATION,31/03/2011,CURRENT GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,BLACKPOOL BOROUGH COUNCIL,4000050815,90361
Department for Education,DEPARTMENT FOR EDUCATION,31/03/2011,CAPITAL GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,BLACKPOOL BOROUGH COUNCIL,4000050815,42155
Department for Education,DEPARTMENT FOR EDUCATION,31/03/2011,CAPITAL GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,BLACKPOOL BOROUGH COUNCIL,4000050815,85300
Department for Education,DEPARTMENT FOR EDUCATION,31/03/2011,CURRENT GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,BLACKPOOL BOROUGH COUNCIL,4000050815,14893
Department for Education,DEPARTMENT FOR EDUCATION,31/03/2011,CURRENT GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,BLACKPOOL BOROUGH COUNCIL,4000050815,72657
Department for Education,DEPARTMENT FOR EDUCATION,31/03/2011,CURRENT GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,BLACKPOOL BOROUGH COUNCIL,4000050815,947246
Department for Education,DEPARTMENT FOR EDUCATION,31/03/2011,CURRENT GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,BLACKPOOL BOROUGH COUNCIL,4000050815,-16101
Department for Education,DEPARTMENT FOR EDUCATION,31/03/2011,CURRENT GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,BLACKPOOL BOROUGH COUNCIL,4000050815,342936
Department for Education,DEPARTMENT FOR EDUCATION,31/03/2011,CURRENT GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,BLACKPOOL BOROUGH COUNCIL,4000050815,24970
Department for Education,DEPARTMENT FOR EDUCATION,31/03/2011,CAPITAL GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,BOLTON MBC,4000050816,854621
Department for Education,DEPARTMENT FOR EDUCATION,31/03/2011,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Group,BRITISH ASSOCIATION FOR ADOPTION & FOSTERING,4000050818,73086.26
Department for Education,DEPARTMENT FOR EDUCATION,31/03/2011,CAPITAL GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,BUCKINGHAMSHIRE COUNTY COUNCIL,4000050820,3368663
Department for Education,DEPARTMENT FOR EDUCATION,31/03/2011,CURRENT GRANTS,Children Young People and Families Group,CAFCASS,4000050824,963282.43
Department for Education,DEPARTMENT FOR EDUCATION,31/03/2011,CURRENT GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,DURHAM COUNTY COUNCIL,4000050834,106801
Department for Education,DEPARTMENT FOR EDUCATION,31/03/2011,OTHER PROGRAMME EXPENSES,Supporting Children and Young People Group 2,ICPR,4000050843,62585
Department for Education,DEPARTMENT FOR EDUCATION,31/03/2011,CAPITAL GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,KINGSTON UPON HULL COUNCIL,4000050848,155389
Department for Education,DEPARTMENT FOR EDUCATION,31/03/2011,CAPITAL GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,LINCOLNSHIRE COUNTY COUNCIL,4000050850,1958115
Department for Education,DEPARTMENT FOR EDUCATION,31/03/2011,CAPITAL GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,LONDON BOROUGH OF HARROW COUNCIL,4000050852,819456
Department for Education,DEPARTMENT FOR EDUCATION,31/03/2011,CAPITAL GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,LONDON BOROUGH OF WANDSWORTH COUNCIL,4000050853,1353863
Department for Education,DEPARTMENT FOR EDUCATION,31/03/2011,OTHER PROGRAMME EXPENSES,Supporting Children and Young People Group 2,NATIONAL YOUTH AGENCY,4000050861,158644.05
Department for Education,DEPARTMENT FOR EDUCATION,31/03/2011,CURRENT GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,NEWCASTLE CITY COUNCIL,4000050863,1150480
Department for Education,DEPARTMENT FOR EDUCATION,31/03/2011,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Group,ONE PLUS ONE,4000050865,34107.6
Department for Education,DEPARTMENT FOR EDUCATION,31/03/2011,CAPITAL GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,POOLE BOROUGH COUNCIL,4000050870,397365
Department for Education,DEPARTMENT FOR EDUCATION,31/03/2011,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Early Years Extended Schools and Special Needs,SERCO LTD,4000050875,355081.07
Department for Education,DEPARTMENT FOR EDUCATION,31/03/2011,CONTRACT PROGRAMME EXPENDITURE,Children Young People and Families Early Years Extended Schools and Special Needs,SERCO LTD,4000050875,66239.44
Department for Education,DEPARTMENT FOR EDUCATION,31/03/2011,CAPITAL GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,STOKE ON TRENT CITY COUNCIL,4000050884,456726
Department for Education,DEPARTMENT FOR EDUCATION,31/03/2011,CAPITAL GRANTS,Children Young People and Families Early Years Extended Schools and Special Needs,THURROCK COUNCIL,4000050889,727253
Department for Education,DEPARTMENT FOR EDUCATION,08/03/2011,CURRENT GRANTS to Other Government Departments,Young People Workforce Group,DEPARTMENT FOR BUSINESS INNOVATION & SKILLS,2000327,299000
Department for Education,DEPARTMENT FOR EDUCATION,08/03/2011,GRANT IN AID,Qualifications Strategy and Reform Group,QUALIFICATIONS & CURRICULUM AUTHORITY,2000330,4789505
Department for Education,DEPARTMENT FOR EDUCATION,09/03/2011,GRANT IN AID,Curriculum and Behaviour Group,THE SCHOOL FOOD TRUST,2000331,1138230
Department for Education,DEPARTMENT FOR EDUCATION,14/03/2011,GRANT IN AID,Young People Workforce Group,CHILDRENS WORKFORCE DEVELOPMENT COUNCIL,2000332,3015068.28
Department for Education,DEPARTMENT FOR EDUCATION,14/03/2011,GRANT IN AID,Young People Workforce Group,CHILDRENS WORKFORCE DEVELOPMENT COUNCIL,2000333,10000000
Department for Education,DEPARTMENT FOR EDUCATION,17/03/2011,CURRENT GRANTS to Other Government Departments,Qualifications Strategy and Reform Group,DEPARTMENT FOR BUSINESS INNOVATION & SKILLS,2000336,2553095
Department for Education,DEPARTMENT FOR EDUCATION,17/03/2011,GRANT IN AID,Young People Workforce Group,NATIONAL COLLEGE OF SCHOOL LEADERSHIP,2000338,13000000
Department for Education,DEPARTMENT FOR EDUCATION,17/03/2011,GRANT IN AID,Young People Workforce Group,TRAINING & DEVELOPMENT AGENCY FOR SCHOOLS TDA,2000339,91792515.02
Department for Education,DEPARTMENT FOR EDUCATION,21/03/2011,CONTRACT PROGRAMME EXPENDITURE,Young People Workforce Group,TEACHERS SUPERANN,2000342,312642.43
Department for Education,DEPARTMENT FOR EDUCATION,21/03/2011,CONTRACT PROGRAMME EXPENDITURE,Young People Workforce Group,TEACHERS SUPERANN,2000342,8411.23
Department for Education,DEPARTMENT FOR EDUCATION,21/03/2011,CONTRACT PROGRAMME EXPENDITURE,Young People Workforce Group,TEACHERS SUPERANN,2000342,658161.1
Department for Education,DEPARTMENT FOR EDUCATION,21/03/2011,CURRENT GRANTS to Other Government Departments,Young People Workforce Group,DEPARTMENT FOR BUSINESS INNOVATION & SKILLS,2000344,336078
Department for Education,DEPARTMENT FOR EDUCATION,25/03/2011,GRANT IN AID,Young People Workforce Group,NATIONAL COLLEGE OF SCHOOL LEADERSHIP,2000347,6500000
Department for Education,DEPARTMENT FOR EDUCATION,29/03/2011,CURRENT GRANTS to Other Government Departments,Young People Workforce Group,DEPARTMENT FOR BUSINESS INNOVATION & SKILLS,2000349,11068752
Department for Education,DEPARTMENT FOR EDUCATION,01/03/2011,CURRENT GRANTS,Curriculum and Behaviour Group,AMATEUR SWIMMING ASSOCIATION,4000047736,100000
Department for Education,DEPARTMENT FOR EDUCATION,01/03/2011,CONTRACT PROGRAMME EXPENDITURE,Young People Workforce Group,CAPITA BUSINESS SERVICES LTD,4000047743,655961.6
Department for Education,DEPARTMENT FOR EDUCATION,01/03/2011,CONTRACT PROGRAMME EXPENDITURE,Young People Workforce Group,CAPITA BUSINESS SERVICES LTD,4000047743,200
Department for Education,DEPARTMENT FOR EDUCATION,01/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,CITY OF SUNDERLAND,4000047744,190099.56
Department for Education,DEPARTMENT FOR EDUCATION,01/03/2011,CONTRACT PROGRAMME EXPENDITURE,Young People Workforce Group,PRICE WATERHOUSE COOPERS LLP,4000047762,53706.72
Department for Education,DEPARTMENT FOR EDUCATION,01/03/2011,CURRENT GRANTS to Other Government Departments,Curriculum and Behaviour Group,RURAL PAYMENTS AGENCY RPA,4000047764,59538.59
Department for Education,DEPARTMENT FOR EDUCATION,01/03/2011,CURRENT GRANTS,Curriculum and Behaviour Group,YOUTH SPORT TRUST,4000047771,1038503
Department for Education,DEPARTMENT FOR EDUCATION,02/03/2011,CURRENT GRANTS,Curriculum and Behaviour Group,C I L T,4000047964,281833.33
Department for Education,DEPARTMENT FOR EDUCATION,02/03/2011,CURRENT GRANTS to Other Government Departments,Curriculum and Behaviour Group,DEPARTMENT FOR BUSINESS INNOVATION & SKILLS,4000047967,823000
Department for Education,DEPARTMENT FOR EDUCATION,02/03/2011,CURRENT GRANTS,Education Strategy and Improvement Group,ECORYS UK LTD PESSYP ACCOUNT,4000047970,102796
Department for Education,DEPARTMENT FOR EDUCATION,02/03/2011,CURRENT GRANTS,Education Strategy and Improvement Group,NATIONAL EDUCATION TRUST,4000047983,56000
Department for Education,DEPARTMENT FOR EDUCATION,02/03/2011,CURRENT GRANTS,School Standards Group,NATIONAL LITERACY TRUST,4000047984,61711.27
Department for Education,DEPARTMENT FOR EDUCATION,02/03/2011,CONTRACT PROGRAMME EXPENDITURE,Curriculum and Behaviour Group,PERSONAL FINANCE EDUCATION GROUP PFEG,4000047988,189510.92
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,BARNSLEY MBC,4000048060,109663
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,BATH & NORTH EAST SOMERSET COUNCIL,4000048061,38517
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,BEDFORD BOROUGH COUNCIL,4000048062,44284
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,BIRMINGHAM CITY COUNCIL,4000048063,224431
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,BLACKBURN WITH DARWEN BOROUGH COUNCIL,4000048064,32893
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,BOLTON MBC,4000048066,83486
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,BOURNEMOUTH BOROUGH COUNCIL,4000048067,34590
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,BRIGHTON & HOVE CITY COUNCIL,4000048069,35766
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,BUCKINGHAMSHIRE COUNTY COUNCIL,4000048073,206199
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,BURY MBC,4000048074,83235
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,CAMBRIDGESHIRE COUNTY COUNCIL,4000048079,540940
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,CENTRAL BEDFORDSHIRE COUNCIL,4000048082,31206
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,CHESHIRE EAST COUNCIL,4000048083,125202
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,CHESHIRE WEST & CHESTER COUNCIL,4000048084,125240
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,CORNWALL COUNCIL,4000048087,222220
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,COVENTRY CITY COUNCIL,4000048088,240529
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,CUMBRIA COUNTY COUNCIL,4000048089,212674
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,DERBY CITY COUNCIL,4000048091,34170
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,DERBYSHIRE COUNTY COUNCIL,4000048092,271760
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,DEVON COUNTY COUNCIL,4000048093,187685
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,DONCASTER MBC,4000048096,54960
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,DORSET COUNTY COUNCIL,4000048098,96615
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,DUDLEY MBC,4000048100,80121
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,DURHAM COUNTY COUNCIL,4000048101,35530
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,EAST RIDING OF YORKSHIRE,4000048102,275078
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,EAST SUSSEX COUNTY COUNCIL,4000048103,155517
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,ESSEX COUNTY COUNCIL,4000048108,150215
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,GATESHEAD MBC,4000048109,121579
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,GLOUCESTERSHIRE COUNTY COUNCIL,4000048110,200234
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,HALTON BOROUGH COUNCIL,4000048112,47875
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,HAMPSHIRE COUNTY COUNCIL,4000048113,683637
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,HARTLEPOOL BOROUGH COUNCIL,4000048114,63703
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,HERTFORDSHIRE,4000048116,549242
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,ISLE OF WIGHT COUNCIL,4000048120,33078
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,KENT COUNTY COUNCIL,4000048127,343274
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,KINGSTON UPON HULL COUNCIL,4000048129,116447
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,KIRKLEES COUNCIL,4000048130,99875
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,KNOWSLEY MBC,4000048131,126822
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,LANCASHIRE COUNTY COUNCIL,4000048133,151532
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CONTRACT PROGRAMME EXPENDITURE,Curriculum and Behaviour Group,LEARNING AND SKILLS NETWORK LTD,4000048134,177849.6
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,LEEDS CITY COUNCIL,4000048135,213182
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,LEICESTER CITY COUNCIL,4000048136,80905
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,LEICESTERSHIRE COUNTY COUNCIL,4000048137,180455
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,LINCOLNSHIRE COUNTY COUNCIL,4000048138,403428
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,LIVERPOOL CITY COUNCIL,4000048140,95332
Department for Education,DEPARTMENT FOR EDUCATION,03/03/2011,CURRENT GRANTS,Qualifications Strategy and Reform Group,LONDON BOROUGH OF BARKING & DAGENHAM COUNCIL,4000048141,54894
