Ministry of Justice,HMCTS,2-Sep-11,223001-Printing Postage and Office expenditure,DZ999-South West Region,ROYAL MAIL,1731755,"$43,164.58 ",South West Region DA170-223515- Royal Mail Variable Charges10/12,PE4 5BR,0,Programme,20,DA170,XZ999-Total HMCTS,223515-Postage & Distribution - Royal Mail,ITEM,,,1199575,"$43,164.58 ",
Ministry of Justice,HMCTS,13-Sep-11,532000-Tangible GBV - Additions,DZ999-South West Region,ISLWYN PUGH CONSTRUCTION LTD,1741008,"$43,117.06 ","CIS labour - DDA works at Newport (IoW) Magistrates' Court, BCP 09/10 (21h).",CIS-CF48 2SR,F005,Programme,21,DG311,XZ999-Total HMCTS,532603-TA GBV Add CIS Labour Costs,ITEM,,,2085,"$51,740.47 ",
Ministry of Justice,HMCTS,23-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,EXETER CITY COUNCIL,1755585,"$43,083.50 ",Rates Invoice,RATES,0,Programme,21,DC108,XZ999-Total HMCTS,610450-Rates Prepayment Control Account,ITEM,,,700156610/2011-12,"$43,083.50 ",
Ministry of Justice,HMCTS,20-Sep-11,222001-Maintenance,BZ999-London Region,SYKES & SON LTD,1749572,"$43,015.56 ",CIS Labour - Rose Courts - Sykes & Son - Refurbishment of office space at Rose Court to facilitate LCCC move - PAR 1982 (Under term contract),CIS-WC2R 3JY,B715,Programme,21,BA171,XZ999-Total HMCTS,222136-CIS Labour Build Improvements Works,ITEM,,,2721,"$51,618.67 ",
Ministry of Justice,HMCTS,20-Sep-11,221000-Property Rent and Rates,BZ999-London Region,DERWENT LONDON PLC T/A DERWENT LONDON PROPERTY MANAGEMENT,1748467,"$43,000.00 ",,W1S 2ER-ROSE AV,0,Programme,21,TI121,XZ999-Total HMCTS,221112-Property Rents - Passing Rent,VAT,,,19538,"$335,924.10 ",
Ministry of Justice,HMCTS,27-Sep-11,221000-Property Rent and Rates,SL999-Centralised Frontline,CITY OF LONDON,1757480,"$42,861.25 ",,EC2P 2EJ-RENT,0,Programme,21,TO171,XZ999-Total HMCTS,221112-Property Rents - Passing Rent,VAT,,,561996,"$280,603.69 ",
Ministry of Justice,HMCTS,8-Sep-11,710800-Creditor <1 yr - Third Party Monies,SL999-Centralised Frontline,ONE TIME CAPS,469028,"$42,645.73 ",,BD19 4XT,0,Programme,20,FA401,XZ999-Total HMCTS,710802-Third Party Monies - Home Suitors,ITEM,,,288701,"$42,645.73 ",ONE TIME CAPS
Ministry of Justice,HMCTS,13-Sep-11,223001-Printing Postage and Office expenditure,GZ999-North West Region,XEROX (UK) LTD,1741536,"$42,603.23 ",North West Consolidated Account - Copy Charges 2011 - 2012 - Xerox,BN13 1QG,0,Programme,20,GA103,XZ999-Total HMCTS,223513-Design/Print/Reprographic Services,ITEM,,,AF337061,"$51,123.86 ",
Ministry of Justice,HMCTS,2-Sep-11,222002-Other Property Costs,CZ999-South East Region,NEOPOST LTD,1731546,"$42,580.42 ","South East Region, Osprey House, Chelmsford - Neopost annual maintenance charges 11/12",RM1 2AR-INVOICE,0,Programme,20,CA102,XZ999-Total HMCTS,222154-Equipment Maintenance,ITEM,,,91206330,"$51,957.29 ",
Ministry of Justice,HMCTS,23-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,LONDON BOROUGH OF HAMMERSMITH & FULHAM,1755629,"$42,199.33 ",Rates Invoice,RATES,0,Programme,21,BA108,XZ999-Total HMCTS,610450-Rates Prepayment Control Account,ITEM,,,32664621/2011-12,"$42,199.33 ",
Ministry of Justice,HMCTS,23-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,LONDON BOROUGH OF TOWER HAMLETS,1755643,"$41,902.50 ",Rates Invoice,RATES,0,Programme,21,BA108,XZ999-Total HMCTS,610450-Rates Prepayment Control Account,ITEM,,,65341269/2011-12,"$41,902.50 ",
Ministry of Justice,HMCTS,23-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,WINCHESTER CITY COUNCIL,1755762,"$41,772.27 ",Rates Invoice,RATES,0,Programme,21,DG108,XZ999-Total HMCTS,610450-Rates Prepayment Control Account,ITEM,,,7797978/2011-12,"$41,772.27 ",
Ministry of Justice,HMCTS,23-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,WINCHESTER CITY COUNCIL,1755762,"$41,772.27 ",Rates Invoice,RATES,0,Programme,21,DG108,XZ999-Total HMCTS,610450-Rates Prepayment Control Account,ITEM,,,7797978/2011-12,"$41,772.27 ",
Ministry of Justice,HMCTS,23-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,WINCHESTER CITY COUNCIL,1755762,"$41,772.27 ",Rates Invoice,RATES,0,Programme,21,DG108,XZ999-Total HMCTS,610450-Rates Prepayment Control Account,ITEM,,,7797978/2011-12,"$41,772.27 ",
Ministry of Justice,HMCTS,20-Sep-11,222002-Other Property Costs,HZ999-North East Region,RENTOKIL INITIAL UK LIMITED,1749396,"$41,763.98 ",North East Consol Account - Contractual Cleaning contract continuation replacing PO 20000128717 - Rentokil - 11/12,DY1 4RR,0,Programme,20,HA102,XZ999-Total HMCTS,222152-Cleaning (excl Waste Collctn),ITEM,,,820/3816904,"$50,116.78 "
Ministry of Justice,HMCTS,23-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,WINCHESTER CITY COUNCIL,1755762,"$41,730.48 ",Rates Invoice,RATES,0,Programme,21,DG108,XZ999-Total HMCTS,610450-Rates Prepayment Control Account,ITEM,,,7797978/2011-12,"$41,730.48 "
Ministry of Justice,HMCTS,30-Sep-11,265000-IT & Telecommunications,FZ999-Midlands Region,CABLE & WIRELESS,1762152,"$41,697.00 ",Cable & Wireless-April to March FY 09/10-Managed Service Charge/PBX & Soft Macs Charge for HMCS,MK3 5JP,0,Programme,20,FA107,XZ999-Total HMCTS,223544-Telecomms - Maintenance (VAT Recovrbl) - non-mobile,ITEM,,,421135,"$50,036.40 "
Ministry of Justice,HMCTS,20-Sep-11,221000-Property Rent and Rates,GZ999-North West Region,CBRE CB RICHARD ELLIS,1748367,"$41,675.00 ",CBRE RICHARD ELLIS RENT CUNARD BUILDING PART 1ST FLOOR LIVERPOOL 29-09-2011 TO 24-12-2011,L2 9SH,0,Programme,21,TE142,XZ999-Total HMCTS,221112-Property Rents - Passing Rent,ITEM,,,43497,"$73,263.90 "
Ministry of Justice,HMCTS,23-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,PORTSMOUTH CITY COUNCIL,1755683,"$41,568.00 ",Rates Invoice,RATES,0,Programme,21,DG108,XZ999-Total HMCTS,610450-Rates Prepayment Control Account,ITEM,,,9688504501013/2011-12,"$41,568.00 "
Ministry of Justice,HMCTS,20-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,EVANS EASYSPACE LTD,1748525,"$41,098.75 ",,LS11 8EG,0,Programme,21,FE108,XZ999-Total HMCTS,610430-Rent Prepayment Control Account,ITEM,,,R-102380-E1,"$49,318.50 "
Ministry of Justice,HMCTS,13-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,GOOD HARVEST GROUP LTD,471782,"$41,080.00 ",,HA5 2EW,0,Programme,21,CI108,XZ999-Total HMCTS,610430-Rent Prepayment Control Account,ITEM,,,SINV004091,"$49,296.00 "
Ministry of Justice,HMCTS,20-Sep-11,222002-Other Property Costs,SJ999-Scotland,JONES LANG LASALLE LTD,1748754,"$41,002.50 ",,E14 5WQ-SERVICE,0,Programme,21,TI142,XZ999-Total HMCTS,222114-Service Charges,ITEM,,,0846-418704/P,"$121,018.80 "
Ministry of Justice,HMCTS,27-Sep-11,532000-Tangible GBV - Additions,BZ999-London Region,ATOS IT SERVICES UK LTD,1757358,"$40,000.00 ",Atos Origin - Rolls Building Infrastructure - Project Governance. CCN No. A-R-02121-01-v03. B/E IA104 NAC 532601 / F079.,WV10 6UH,F079,Programme,20,IA104,XZ999-Total HMCTS,532601-TA GBV - Add- Assets In Course of Construction,ITEM,,,5584090804,"$48,000.00 "
Ministry of Justice,HMCTS,2-Sep-11,222002-Other Property Costs,HZ999-North East Region,RENTOKIL INITIAL UK LIMITED,1731743,"$39,588.41 ",North East Consol Account - Contractual Cleaning contract continuation replacing PO 20000128717 - Rentokil - 11/12,DY1 4RR,0,Programme,20,HA102,XZ999-Total HMCTS,222152-Cleaning (excl Waste Collctn),ITEM,,,661/3827675,"$47,506.09 "
Ministry of Justice,HMCTS,6-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,MPS2 LTD,1734079,"$39,325.00 ",,JE1 1BD,0,Programme,21,HH108,XZ999-Total HMCTS,610430-Rent Prepayment Control Account,ITEM,,,32,"$47,190.00 "
Ministry of Justice,HMCTS,23-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,SHEFFIELD CITY COUNCIL,1755706,"$39,186.50 ",Rates Invoice,RATES,0,Programme,21,HG108,XZ999-Total HMCTS,610450-Rates Prepayment Control Account,ITEM,,,8990915/2011-12,"$39,186.50 "
Ministry of Justice,HMCTS,20-Sep-11,264000-Consultancy,BZ999-London Region,LONDON BOROUGH OF CAMDEN,1748875,"$39,000.00 ",,WC1H 9JE,0,Programme,20,BI501,XZ999-Total HMCTS,223571-Consultancy,ITEM,,,0081042388X,"$39,000.00 "
Ministry of Justice,HMCTS,2-Sep-11,222001-Maintenance,HZ999-North East Region,NG BAILEY FACILITIES SERVICES LTD,1731151,"$38,914.15 ",HA102 COSOLIDATED ORDER - (CIS - Labour) - Contractual Fees M & E April - January 2012 (not inc Lodgings),CIS-LS12 6EH,0,Programme,21,HA102,XZ999-Total HMCTS,222192-CIS Labour Mechanical & Electric,ITEM,,,152165,"$46,696.97 "
Ministry of Justice,HMCTS,2-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,LONDON & CAPITAL PROPERTIES LTD,1731468,"$38,785.62 ",,NW1 3HG,0,Programme,21,FC108,XZ999-Total HMCTS,610430-Rent Prepayment Control Account,VAT,,,4325,"$232,713.70 "
Ministry of Justice,HMCTS,28-Sep-11,221000-Property Rent and Rates,FZ999-Midlands Region,CBRE CB RICHARD ELLIS,1760335,"$38,750.00 ",,G2 6UA-HAMPCC,0,Programme,21,TI134,XZ999-Total HMCTS,221112-Property Rents - Passing Rent,ITEM,,,201100000793/990203,"$48,885.90 "
Ministry of Justice,HMCTS,20-Sep-11,222002-Other Property Costs,BZ999-London Region,DERWENT LONDON PLC T/A DERWENT LONDON PROPERTY MANAGEMENT,1748467,"$38,636.75 ",DERWENT LONDON SERVICE CHARGE  88 ROSEBERY AVE LONDON EC1 29-09-2011 TO 24-12-2011,W1S 2ER-ROSE AV,0,Programme,21,TI121,XZ999-Total HMCTS,222114-Service Charges,ITEM,,,19538,"$335,924.10 ",
Ministry of Justice,HMCTS,23-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,BOURNEMOUTH BOROUGH COUNCIL,1755508,"$38,320.50 ",Rates Invoice,RATES,0,Programme,21,DD108,XZ999-Total HMCTS,610450-Rates Prepayment Control Account,ITEM,,,1800470716/2011-12,"$38,320.50 ",
Ministry of Justice,HMCTS,6-Sep-11,222002-Other Property Costs,FZ999-Midlands Region,NEOPOST LTD,1734092,"$37,906.27 ",NEOPOST MAINTENANCE CHARGES FOR MIDLAND REGION.,RM1 2AR-NIPA,0,Programme,20,FA107,XZ999-Total HMCTS,222154-Equipment Maintenance,ITEM,,,91220768,"$50,200.41 ",
Ministry of Justice,HMCTS,23-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,SOUTHAMPTON CITY COUNCIL,1755721,"$37,671.00 ",Rates Invoice,RATES,0,Programme,21,DG108,XZ999-Total HMCTS,610450-Rates Prepayment Control Account,ITEM,,,521748337/2011-12,"$37,671.00 ",
Ministry of Justice,HMCTS,13-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,ARROWCROFT SERVICES LTD,1740673,"$37,500.00 ",,W1K 6AD,0,Programme,21,CD108,XZ999-Total HMCTS,610430-Rent Prepayment Control Account,ITEM,,,9,"$45,000.00 ",
Ministry of Justice,HMCTS,19-Sep-11,710100-Creditors < 1 year - Other Taxation & Social Security,WW000-Balance Sheet,HMRC,1142,"$37,300.04 ",,BD98 8AA-PAYE,0,Balance Sheet,20,WW000,ZZ900-MoJ HQ,710115-Income Tax - Student Loans Ng 1,ITEM,,,WW00001059,"$9,949,418.20 ",
Ministry of Justice,HMCTS,2-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,EZ999-Wales Region,LONDON & CAPITAL PROPERTIES LTD,1731468,"$37,277.10 ",,NW1 3HG,0,Programme,21,ED108,XZ999-Total HMCTS,610430-Rent Prepayment Control Account,VAT,,,4321,"$223,662.60 ",
Ministry of Justice,HMCTS,23-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,NORTHAMPTON BOROUGH COUNCIL,1755674,"$36,805.00 ",Rates Invoice,RATES,0,Programme,21,FE108,XZ999-Total HMCTS,610450-Rates Prepayment Control Account,ITEM,,,214518019/2011-12,"$36,805.00 ",
Ministry of Justice,HMCTS,15-Sep-11,710800-Creditor <1 yr - Third Party Monies,SL999-Centralised Frontline,ONE TIME CAPS,473871,"$36,770.00 ",,BD19 4XT,0,Programme,20,FA401,XZ999-Total HMCTS,710802-Third Party Monies - Home Suitors,ITEM,,,292531,"$36,770.00 ",ONE TIME CAPS
Ministry of Justice,HMCTS,23-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,CANTERBURY CITY COUNCIL,1755522,"$36,588.50 ",Rates Invoice,RATES,0,Programme,21,CF108,XZ999-Total HMCTS,610450-Rates Prepayment Control Account,ITEM,,,21209101/2011-12,"$36,588.50 ",
Ministry of Justice,HMCTS,16-Sep-11,221000-Property Rent and Rates,GZ999-North West Region,BRUNTWOOD ESTATES,1745696,"$36,570.45 ",,M1 4BT,0,Programme,21,TI141,XZ999-Total HMCTS,221112-Property Rents - Passing Rent,VAT,,,175507,"$237,507.08 ",
Ministry of Justice,HMCTS,20-Sep-11,221000-Property Rent and Rates,BZ999-London Region,GBR PHOENIX BEARD,1748562,"$36,489.88 ",,B3 3PJ-RENT,0,Programme,21,TM100,XZ999-Total HMCTS,221112-Property Rents - Passing Rent,VAT,,,75058,"$218,939.26 ",
Ministry of Justice,HMCTS,20-Sep-11,226000-Court Costs,BZ999-London Region,SELLERS LEGAL SERVICES LTD,1749469,"$36,436.40 ",London Region Consolidated - Loggers - Sellars - 2011/12,SL1 3UE,0,Programme,20,BF131,XZ999-Total HMCTS,226202-Court Reporters Loggers,ITEM,,,5949,"$45,780.92 ",
Ministry of Justice,HMCTS,16-Sep-11,226000-Court Costs,CZ999-South East Region,EUREST SERVICES,1745808,"$36,300.08 ",South East Region - Eurst Smart Cards - Consolidated Juror Smartcards for 3 months,B45 9PZ,0,Programme,20,CA102,XZ999-Total HMCTS,226106-Jurors Catering Costs,ITEM,,,92040229,"$43,560.10 ",
Ministry of Justice,HMCTS,23-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,LONDON BOROUGH OF BRENT,1755623,"$35,787.00 ",Rates Invoice,RATES,0,Programme,21,BA108,XZ999-Total HMCTS,610450-Rates Prepayment Control Account,ITEM,,,32733057/2011-12,"$35,787.00 ",
Ministry of Justice,HMCTS,16-Sep-11,226000-Court Costs,SL999-Centralised Frontline,CLARKE WILLMOTT,1745731,"$35,581.44 ",,DX 97175,0,Programme,20,AU140,XZ999-Total HMCTS,226306-Defence Costs Solicitor,ITEM,,,B4641240456/O/15-Sep-11,"$35,581.44 ",
Ministry of Justice,HMCTS,22-Sep-11,710800-Creditor <1 yr - Third Party Monies,SL999-Centralised Frontline,ONE TIME CAPS,479058,"$35,407.32 ",,BD19 4XT,0,Programme,20,FA401,XZ999-Total HMCTS,710802-Third Party Monies - Home Suitors,ITEM,,,296185,"$35,407.32 ",ONE TIME CAPS
Ministry of Justice,HMCTS,16-Sep-11,222001-Maintenance,AP999-HQ - Strategy & Change,EC HARRIS LLP,1745793,"$35,309.85 ",Works at Fleetbank House -MA fees.,M60 3NT,0,Programme,21,TV475,XZ999-Total HMCTS,222181-Managing Agents Fees,ITEM,,,75050087,"$42,371.82 ",
Ministry of Justice,HMCTS,27-Sep-11,222001-Maintenance,CZ999-South East Region,NORLAND MANAGED SERVICES LTD,1757864,"$35,273.43 ",SE Estates - Norland (Thames Valley & Beds ) - PPM Monthly Contract 2011/2012,CIS-SE1 1RU,0,Programme,21,CA108,XZ999-Total HMCTS,222192-CIS Labour Mechanical & Electric,ITEM,,,S00213041,"$42,328.12 ",
Ministry of Justice,HMCTS,23-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,CITY OF WESTMINSTER,1755540,"$35,060.28 ",Rates Invoice,RATES,0,Programme,21,BA108,XZ999-Total HMCTS,610450-Rates Prepayment Control Account,ITEM,,,401687323/2011-12,"$35,060.28 ",
Ministry of Justice,HMCTS,16-Sep-11,261000-Fuel and Utilities,BZ999-London Region,THAMES WATER UTILITIES LTD,1746352,"$35,011.06 ",HMCS Consolidated - Water Costs - Thames Water 2011/12,SN38 3TW-CONS,0,Programme,20,BF131,XZ999-Total HMCTS,222141-Utility - Water,ITEM,,,CBA1121949,"$35,011.06 ",
Ministry of Justice,HMCTS,2-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,GVA GRIMLEY LTD T/A GVA,1731375,"$35,000.00 ",,B1 2JJ-VALAD,0,Programme,21,HH108,XZ999-Total HMCTS,610430-Rent Prepayment Control Account,ITEM,,,4770-081911,"$56,145.55 ",
Ministry of Justice,HMCTS,23-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,NOTTINGHAM CITY COUNCIL,481297,"$34,856.50 ",Rates Invoice,RATES,0,Programme,21,FF108,XZ999-Total HMCTS,610450-Rates Prepayment Control Account,ITEM,,,628883x/2011-12,"$34,856.50 ",
Ministry of Justice,HMCTS,14-Sep-11,226000-Court Costs,DZ999-South West Region,MERRILL LEGAL SOLUTIONS,1744203,"$34,686.58 ",South West Regional Office DA170- Merrill Legal Solutions (Wordwave International Ltd.) Court Reporting CAT & Attendance Logger (226202) 11/12,EC4A 2DY,0,Programme,20,DA170,XZ999-Total HMCTS,226202-Court Reporters Loggers,ITEM,,,XSIN/00077841,"$41,623.89 ",
Ministry of Justice,HMCTS,23-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,EZ999-Wales Region,CNC PROPERTY MANAGEMENT LTD,1754612,"$34,416.73 ",,TW15 2UD,0,Programme,21,EC108,XZ999-Total HMCTS,610430-Rent Prepayment Control Account,ITEM,,,123487,"$68,559.27 ",
Ministry of Justice,HMCTS,13-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,STANDARD LIFE INVESTMENTS,1741420,"$34,291.32 ",,EH2 2LL,0,Programme,21,CD108,XZ999-Total HMCTS,610430-Rent Prepayment Control Account,VAT,,,1210036,"$205,747.92 ",
Ministry of Justice,HMCTS,23-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,CITY OF LONDON,1755538,"$34,046.50 ",Rates Invoice,RATES,0,Programme,21,IA105,XZ999-Total HMCTS,610450-Rates Prepayment Control Account,ITEM,,,44544831/2011-12,"$34,046.50 ",
Ministry of Justice,HMCTS,2-Sep-11,222001-Maintenance,EZ999-Wales Region,KIER FACILITIES SERVICES LTD,1731444,"$34,045.62 ",MWW area wide - Kier fixed maintenance costs 2011/12.,RG21 4HG,0,Programme,21,EF108,XZ999-Total HMCTS,222192-CIS Labour Mechanical & Electric,ITEM,,,11020858,"$40,854.74 ",
Ministry of Justice,HMCTS,6-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,BOND WOLFE ASSETS LTD,1733619,"$33,905.70 ",,B70 6JJ,0,Programme,21,FG108,XZ999-Total HMCTS,610430-Rent Prepayment Control Account,ITEM,,,INVOICE/1220/BWA,"$62,514.24 ",
Ministry of Justice,HMCTS,23-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,WOLVERHAMPTON CITY COUNCIL,1755764,"$33,774.00 ",Rates Invoice,RATES,0,Programme,21,FJ108,XZ999-Total HMCTS,610450-Rates Prepayment Control Account,ITEM,,,50359278/2011-12,"$33,774.00 ",
Ministry of Justice,HMCTS,16-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,GREAT CAPITAL PARTNERSHIP (GP) LTD,1745848,"$33,750.00 ",,W1G 0PW,0,Programme,21,BA108,XZ999-Total HMCTS,610430-Rent Prepayment Control Account,VAT,,,15237,"$202,500.00 ",
Ministry of Justice,HMCTS,20-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,EZ999-Wales Region,SCOTTS PROPERTY LLP,1749462,"$33,750.00 ",,HU1 2AN,0,Programme,21,EC108,XZ999-Total HMCTS,610430-Rent Prepayment Control Account,ITEM,,,MP/7058,"$40,500.00 ",
Ministry of Justice,HMCTS,21-Sep-11,222001-Maintenance,DZ999-South West Region,NORLAND MANAGED SERVICES LTD,1752286,"$33,683.52 ","Mechanical & electrical maintenance 2011, HMCS SW Region Area 3",CIS-BS4 4EE,0,Programme,21,DA108,XZ999-Total HMCTS,222192-CIS Labour Mechanical & Electric,ITEM,,,S00214458,"$40,420.22 ",
Ministry of Justice,HMCTS,19-Sep-11,226000-Court Costs,SL999-Centralised Frontline,BRIDGE MCFARLAND SOLICITORS#DX 701683,1746438,"$33,575.87 ",,DX 701683,0,Programme,20,AU142,XZ999-Total HMCTS,226306-Defence Costs Solicitor,ITEM,,,M4711270538/O/14-Sep-11,"$33,575.87 ",
Ministry of Justice,HMCTS,23-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,BASILDON DISTRICT COUNCIL,1755492,"$33,341.00 ",Rates Invoice,RATES,0,Programme,21,CD108,XZ999-Total HMCTS,610450-Rates Prepayment Control Account,ITEM,,,1700178160/2011-12,"$33,341.00 ",
Ministry of Justice,HMCTS,6-Sep-11,222001-Maintenance,BZ999-London Region,CARILLION PLANNED MAINTENANCE,1733667,"$33,304.90 ",CIS Labour 2010/11 Probate Contract Cost for Statutory Inspections of Engineering Service.,CIS-G72 0FT,0,Programme,20,IH702,XZ999-Total HMCTS,222192-CIS Labour Mechanical & Electric,ITEM,,,21197882,"$39,965.88 ",
Ministry of Justice,HMCTS,29-Sep-11,710800-Creditor <1 yr - Third Party Monies,SL999-Centralised Frontline,ONE TIME CAPS,483556,"$33,198.45 ",,BD19 4XT,0,Programme,20,FA401,XZ999-Total HMCTS,710802-Third Party Monies - Home Suitors,ITEM,,,299708,"$33,198.45 ",ONE TIME CAPS
Ministry of Justice,HMCTS,7-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,SUFFOLKLIFE,1737431,"$32,593.00 ",,IP1 1QJ,0,Programme,21,CH108,XZ999-Total HMCTS,610430-Rent Prepayment Control Account,ITEM,,,SI0837372,"$32,593.00 ",
Ministry of Justice,HMCTS,8-Sep-11,710800-Creditor <1 yr - Third Party Monies,SL999-Centralised Frontline,ONE TIME CAPS,470207,"$32,561.19 ",,WA1 1GG,0,Programme,20,FA401,XZ999-Total HMCTS,710802-Third Party Monies - Home Suitors,ITEM,,,289880,"$32,561.19 ",ONE TIME CAPS
Ministry of Justice,HMCTS,23-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,ST ALBANS CITY & DISTRICT COUNCIL,1755724,"$32,475.00 ",Rates Invoice,RATES,0,Programme,21,CE108,XZ999-Total HMCTS,610450-Rates Prepayment Control Account,ITEM,,,7090880/2011-12,"$32,475.00 ",
Ministry of Justice,HMCTS,21-Sep-11,532000-Tangible GBV - Additions,FZ999-Midlands Region,DH FATHERS LTD,1752116,"$32,229.54 ",CIS Labour - Birmingham Mags - DH Fathers - Lighting Installation/ Dist Board Installation/ AHU works,CIS-NG16 3SU,0,Programme,21,FJ301,XZ999-Total HMCTS,532603-TA GBV Add CIS Labour Costs,ITEM,,,916630,"$38,675.45 ",
Ministry of Justice,HMCTS,9-Sep-11,532000-Tangible GBV - Additions,BZ999-London Region,HURD ROLLAND PARTNERSHIP,1739060,"$32,113.87 ",City of Westminster Court - Hurd Rolland - Project Management Fees,M3 5AG,F078,Programme,21,BB305,XZ999-Total HMCTS,532602-TA GBV - Add-  Building Works - Assets In Course of Construction,ITEM,,,455MT,"$38,536.64 ",
Ministry of Justice,HMCTS,2-Sep-11,222001-Maintenance,DZ999-South West Region,KIER FACILITIES SERVICES LTD,1731444,"$32,092.15 ","Mechanical & electrical maintenance 2011, HMCS SW Region Area 1",RG21 4HG,0,Programme,21,DA108,XZ999-Total HMCTS,222192-CIS Labour Mechanical & Electric,ITEM,,,11020835,"$38,510.58 ",
Ministry of Justice,HMCTS,30-Sep-11,221000-Property Rent and Rates,BZ999-London Region,CBRE CB RICHARD ELLIS,1762169,"$32,025.00 ",,EC2V 5WB-WLLNTN,0,Programme,21,TI131,XZ999-Total HMCTS,221112-Property Rents - Passing Rent,VAT,,,967001,"$192,150.00 ",
Ministry of Justice,HMCTS,15-Sep-11,710800-Creditor <1 yr - Third Party Monies,SL999-Centralised Frontline,ONE TIME CAPS,473564,"$31,907.98 ",,BD1 4XZ,0,Programme,20,FA401,XZ999-Total HMCTS,710802-Third Party Monies - Home Suitors,ITEM,,,292224,"$31,907.98 ",ONE TIME CAPS
Ministry of Justice,HMCTS,20-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,JONES LANG LASALLE LTD,1748753,"$31,731.00 ",,BS8 9AQ,0,Programme,21,DB108,XZ999-Total HMCTS,610430-Rent Prepayment Control Account,ITEM,,,AJ20100249,"$31,731.00 ",
Ministry of Justice,HMCTS,23-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,LONDON BOROUGH OF NEWHAM,1755638,"$31,710.00 ",Rates Invoice,RATES,0,Programme,21,BA108,XZ999-Total HMCTS,610450-Rates Prepayment Control Account,ITEM,,,43386621/2011-12,"$31,710.00 ",
Ministry of Justice,HMCTS,16-Sep-11,226000-Court Costs,BZ999-London Region,EUREST SERVICES,1745808,"$31,659.00 ",London Region - Eurest Smart Cards - Consolidated Juror Smartcards for 3 months,B45 9PZ,0,Programme,20,BF131,XZ999-Total HMCTS,226106-Jurors Catering Costs,ITEM,,,92067101,"$42,513.53 ",
Ministry of Justice,HMCTS,23-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,LUTON BOROUGH COUNCIL,1755645,"$31,609.00 ",Rates Invoice,RATES,0,Programme,21,CB108,XZ999-Total HMCTS,610450-Rates Prepayment Control Account,ITEM,,,123243110/2011-12,"$31,609.00 ",
Ministry of Justice,HMCTS,23-Sep-11,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,CITY OF WESTMINSTER,1755540,"$31,519.76 ",Rates Invoice,RATES,0,Programme,21,BA108,XZ999-Total HMCTS,610450-Rates Prepayment Control Account,ITEM,,,401687404/2011-12,"$31,519.76 ",
