Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,"Strategic Analysis, Research and Policy Impact Group",VODAFONE CORPORATE,4000034377,125.78
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Commercial Group Shared Services and Children and Young People,VODAFONE CORPORATE,4000034377,126.25
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Corporate Services Director General,VODAFONE CORPORATE,4000034377,128.94
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,TELEPHONE CHARGES,Chief Information Officer Group,VODAFONE CORPORATE,4000034377,131.9
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,TELEPHONE CHARGES,Young People Workforce Group,VODAFONE CORPORATE,4000034377,131.91
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Internal Audit,VODAFONE CORPORATE,4000034377,138.04
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,People and Change,VODAFONE CORPORATE,4000034377,140.51
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,School Standards Group,VODAFONE CORPORATE,4000034377,141.9
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,TELEPHONE CHARGES,Corporate and Internal Communications Group,VODAFONE CORPORATE,4000034377,143.01
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Corporate Services Strategy and Performance,VODAFONE CORPORATE,4000034377,145.98
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Young People Participation and Attainment Group,VODAFONE CORPORATE,4000034377,146.45
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,School Standards Group,VODAFONE CORPORATE,4000034377,149.71
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Finance Group,VODAFONE CORPORATE,4000034377,151.34
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,"Strategic Analysis, Research and Policy Impact Group",VODAFONE CORPORATE,4000034377,153.07
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Children and Families Child Well Being Group,VODAFONE CORPORATE,4000034377,156.29
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,TELEPHONE CHARGES,Press Office Group,VODAFONE CORPORATE,4000034377,156.36
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,School Performance and Reform Group,VODAFONE CORPORATE,4000034377,160.1
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Children and Families Early Years Extended Schools and Special Needs,VODAFONE CORPORATE,4000034377,165.08
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Children and Families Safeguarding Group,VODAFONE CORPORATE,4000034377,167.82
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Young People Quality Standards and Reform Group,VODAFONE CORPORATE,4000034377,172.64
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Customer Contact and Business Development Group,VODAFONE CORPORATE,4000034377,174.04
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Commercial Group EFM,VODAFONE CORPORATE,4000034377,174.76
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Corporate and Internal Communications Group,VODAFONE CORPORATE,4000034377,177.87
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,TELEPHONE CHARGES,Commercial Group Schools and Category Management,VODAFONE CORPORATE,4000034377,188.06
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,School Resources Group,VODAFONE CORPORATE,4000034377,188.81
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,People and Change,VODAFONE CORPORATE,4000034377,190.55
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Young People Participation and Attainment Group,VODAFONE CORPORATE,4000034377,198.68
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,People and Change,VODAFONE CORPORATE,4000034377,202.2
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,School Performance and Reform Group,VODAFONE CORPORATE,4000034377,205.75
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,School Performance and Reform Office of the Schools Commissioner,VODAFONE CORPORATE,4000034377,207.6
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,School Formation and Investment Group,VODAFONE CORPORATE,4000034377,222.29
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Children and Families Improving Information Sharing and Management Group,VODAFONE CORPORATE,4000034377,222.51
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Young People  Schools Children and Young People Group,VODAFONE CORPORATE,4000034377,227.93
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Children and Families Child Well Being Group,VODAFONE CORPORATE,4000034377,228.14
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Young People Quality Standards and Reform Group,VODAFONE CORPORATE,4000034377,229.6
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Curriculum and Pupil Well Being Curriculum Unit,VODAFONE CORPORATE,4000034377,243.12
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Marketing Group,VODAFONE CORPORATE,4000034377,249.81
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Commercial Group Schools and Category Management,VODAFONE CORPORATE,4000034377,249.97
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,TELEPHONE CHARGES,Children and Families Group,VODAFONE CORPORATE,4000034377,263.24
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,TELEPHONE CHARGES,School Formation and Investment Group,VODAFONE CORPORATE,4000034377,301.68
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Children and Families Group,VODAFONE CORPORATE,4000034377,301.69
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Corporate Services Strategy and Performance,VODAFONE CORPORATE,4000034377,357.54
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Private Office ,VODAFONE CORPORATE,4000034377,525.56
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Press Office Group,VODAFONE CORPORATE,4000034377,546.24
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Chief Information Officer Group,VODAFONE CORPORATE,4000034377,568.99
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Young People Workforce Group,VODAFONE CORPORATE,4000034377,591.09
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,TELEPHONE CHARGES,Private Office ,VODAFONE CORPORATE,4000034377,632.72
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,TELEPHONE CHARGES,Commercial Group Schools and Category Management,VODAFONE CORPORATE,4000034377,721.68
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,TELEPHONE CHARGES,Chief Information Officer Group,VODAFONE CORPORATE,4000034377,743.07
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,School Formation and Investment Group,VODAFONE CORPORATE,4000034377,945.02
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Commercial Group Schools and Category Management,VODAFONE CORPORATE,4000034377,1363.65
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,OFFICE MACHINERY HIRE & MAINTENANCE,Chief Information Officer Group,VODAFONE CORPORATE,4000034377,2788.46
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,03/09/2010,PROFESSIONAL FEES,School Performance and Reform Group,WHITE CONSULTANTS LTD CATALIST,4000034378,82078.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,PROFESSIONAL FEES,Children and Families Early Years Extended Schools and Special Needs,4CHILDREN,4000034396,90067.42
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,CONTRACT PROGRAMME EXPENDITURE,School Formation and Investment Group,CAMBRIDGE EDUCATION HEAD OFFICE,4000034404,158009.79
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,School Resources Group,CARLSON WAGONLIT TRAVEL,4000034405,-459.07
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Commercial Group Schools and Category Management,CARLSON WAGONLIT TRAVEL,4000034405,-106.62
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Corporate Services Director General,CARLSON WAGONLIT TRAVEL,4000034405,-58.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Commercial Group Strategic Functions,CARLSON WAGONLIT TRAVEL,4000034405,-54.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,People and Change,CARLSON WAGONLIT TRAVEL,4000034405,-21.22
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,School Formation and Investment Group,CARLSON WAGONLIT TRAVEL,4000034405,20.3
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Commercial Group Shared Services and Children and Young People,CARLSON WAGONLIT TRAVEL,4000034405,31.45
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Children and Families Group,CARLSON WAGONLIT TRAVEL,4000034405,36
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Finance Group,CARLSON WAGONLIT TRAVEL,4000034405,37.64
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Young People Quality Standards and Reform Group,CARLSON WAGONLIT TRAVEL,4000034405,41.02
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,School Analysis and Research,CARLSON WAGONLIT TRAVEL,4000034405,44.33
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Commercial Group Schools and Category Management,CARLSON WAGONLIT TRAVEL,4000034405,45.22
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Commercial Group EFM,CARLSON WAGONLIT TRAVEL,4000034405,46.81
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,School Analysis and Research,CARLSON WAGONLIT TRAVEL,4000034405,47.07
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,School Resources Group,CARLSON WAGONLIT TRAVEL,4000034405,51.41
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000034405,53.37
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,School Analysis and Research,CARLSON WAGONLIT TRAVEL,4000034405,55.27
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Children and Families Early Years Extended Schools and Special Needs,CARLSON WAGONLIT TRAVEL,4000034405,60.9
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Young People  Schools Children and Young People Group,CARLSON WAGONLIT TRAVEL,4000034405,64.18
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,People and Change,CARLSON WAGONLIT TRAVEL,4000034405,67.56
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,School Formation and Investment Group,CARLSON WAGONLIT TRAVEL,4000034405,76.08
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,School Formation and Investment Group,CARLSON WAGONLIT TRAVEL,4000034405,78.49
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Commercial Group Schools and Category Management,CARLSON WAGONLIT TRAVEL,4000034405,80.58
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Children and Families Supporting Delivery Group,CARLSON WAGONLIT TRAVEL,4000034405,86.64
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Private Office ,CARLSON WAGONLIT TRAVEL,4000034405,87.96
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000034405,88.08
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,People and Change,CARLSON WAGONLIT TRAVEL,4000034405,94.56
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Commercial Group Shared Services and Children and Young People,CARLSON WAGONLIT TRAVEL,4000034405,95.23
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Children and Families Child Well Being Group,CARLSON WAGONLIT TRAVEL,4000034405,96.2
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Commercial Group EFM,CARLSON WAGONLIT TRAVEL,4000034405,98.7
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,School Performance and Reform Group,CARLSON WAGONLIT TRAVEL,4000034405,100.63
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Children and Families Group,CARLSON WAGONLIT TRAVEL,4000034405,107
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Curriculum and Pupil Well Being Curriculum Unit,CARLSON WAGONLIT TRAVEL,4000034405,108.84
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Commercial Group Schools and Category Management,CARLSON WAGONLIT TRAVEL,4000034405,110.76
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Young People Quality Standards and Reform Group,CARLSON WAGONLIT TRAVEL,4000034405,112.25
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Corporate Services Director General,CARLSON WAGONLIT TRAVEL,4000034405,112.7
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,School Standards Group,CARLSON WAGONLIT TRAVEL,4000034405,116.48
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Marketing Group,CARLSON WAGONLIT TRAVEL,4000034405,135.95
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,People and Change,CARLSON WAGONLIT TRAVEL,4000034405,144.64
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,School Resources Group,CARLSON WAGONLIT TRAVEL,4000034405,148.26
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Curriculum and Pupil Well Being Improving Behaviour and Attendance Unit,CARLSON WAGONLIT TRAVEL,4000034405,163.84
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,"Strategic Analysis, Research and Policy Impact Group",CARLSON WAGONLIT TRAVEL,4000034405,165.49
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Commercial Group Schools and Category Management,CARLSON WAGONLIT TRAVEL,4000034405,172.39
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Children and Families Supporting Delivery Group,CARLSON WAGONLIT TRAVEL,4000034405,172.83
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Children and Families Safeguarding Group,CARLSON WAGONLIT TRAVEL,4000034405,175.81
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Curriculum and Pupil Well Being Curriculum Unit,CARLSON WAGONLIT TRAVEL,4000034405,188.42
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Children and Families Child Well Being Group,CARLSON WAGONLIT TRAVEL,4000034405,189.56
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,People and Change,CARLSON WAGONLIT TRAVEL,4000034405,191.2
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Young People  Directorate Apprenticeships Group,CARLSON WAGONLIT TRAVEL,4000034405,197.16
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,People and Change,CARLSON WAGONLIT TRAVEL,4000034405,199.17
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Children and Families Safeguarding Group,CARLSON WAGONLIT TRAVEL,4000034405,201.53
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Young People Directorate Support,CARLSON WAGONLIT TRAVEL,4000034405,207.04
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Young People Participation and Attainment Group,CARLSON WAGONLIT TRAVEL,4000034405,211.13
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,School Standards Group,CARLSON WAGONLIT TRAVEL,4000034405,216.01
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,"Strategic Analysis, Research and Policy Impact Group",CARLSON WAGONLIT TRAVEL,4000034405,223.58
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Customer Contact and Business Development Group,CARLSON WAGONLIT TRAVEL,4000034405,225.98
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Children and Families Child Well Being Group,CARLSON WAGONLIT TRAVEL,4000034405,229.19
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000034405,229.24
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,School Standards Group,CARLSON WAGONLIT TRAVEL,4000034405,235.93
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,School Performance and Reform Office of the Schools Commissioner,CARLSON WAGONLIT TRAVEL,4000034405,241.14
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000034405,249.47
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,School Resources Group,CARLSON WAGONLIT TRAVEL,4000034405,252.98
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,People and Change,CARLSON WAGONLIT TRAVEL,4000034405,253.32
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Young People Quality Standards and Reform Group,CARLSON WAGONLIT TRAVEL,4000034405,256.5
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Customer Contact and Business Development Group,CARLSON WAGONLIT TRAVEL,4000034405,265.43
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,People and Change,CARLSON WAGONLIT TRAVEL,4000034405,268.4
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Customer Contact and Business Development Group,CARLSON WAGONLIT TRAVEL,4000034405,270.98
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Corporate and Internal Communications Group,CARLSON WAGONLIT TRAVEL,4000034405,273.23
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Children and Families Early Years Extended Schools and Special Needs,CARLSON WAGONLIT TRAVEL,4000034405,277.38
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,School Analysis and Research,CARLSON WAGONLIT TRAVEL,4000034405,279.75
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000034405,286.48
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,School Formation and Investment Group,CARLSON WAGONLIT TRAVEL,4000034405,288.63
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,School Resources Group,CARLSON WAGONLIT TRAVEL,4000034405,295.82
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Commercial Group Shared Services and Children and Young People,CARLSON WAGONLIT TRAVEL,4000034405,298.58
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Commercial Group,CARLSON WAGONLIT TRAVEL,4000034405,319.21
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Young People  Schools Children and Young People Group,CARLSON WAGONLIT TRAVEL,4000034405,322.35
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Young People Quality Standards and Reform Group,CARLSON WAGONLIT TRAVEL,4000034405,322.69
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000034405,323.42
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Chief Information Officer Group,CARLSON WAGONLIT TRAVEL,4000034405,327.04
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,School Standards Group,CARLSON WAGONLIT TRAVEL,4000034405,327.07
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Children and Families Child Well Being Group,CARLSON WAGONLIT TRAVEL,4000034405,331.37
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Commercial Group Strategic Functions,CARLSON WAGONLIT TRAVEL,4000034405,331.43
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Press Office Group,CARLSON WAGONLIT TRAVEL,4000034405,336.29
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,"Strategic Analysis, Research and Policy Impact Group",CARLSON WAGONLIT TRAVEL,4000034405,340.79
DEPARTMENT FOR EDUCATION,DEPARTMENT FOR EDUCATION,06/09/2010,STAFF EXPENSES / COSTS,Commercial Group Schools and Category Management,CARLSON WAGONLIT TRAVEL,4000034405,344.21
