Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,15/07/2014,IT and communication services,Defence Equipment + Support,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Line + telephone rental including commercial charge for use of radio frequencies,£118.49
Ministry of Defence,Ministry of Defence,24/07/2014,"Transportation of personnel, freight and travel expenses",HO+CS,COMPASS SERVICES (U.K.) LIMITED,B45 9PZ,363634,Military short term detached duty,£118.30
Ministry of Defence,Ministry of Defence,03/07/2014,Payment of utilities,Navy Command,BRITISH GAS TRADING LIMITED,OX4 2JY,356669,Utilities consumed - electricity,£117.21
Ministry of Defence,Ministry of Defence,04/07/2014,Fuel for military use,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Oil and lubricants consumed excluding those from the inventory system,£117.19
Ministry of Defence,Ministry of Defence,23/07/2014,Estate management,Air Command,ARAMARK LTD,LS16 6QY,362908,Estate + facilities management services - accommodation inventory + service,£116.10
Ministry of Defence,Ministry of Defence,04/07/2014,IT and communication services,DEFENCE INFRASTRUCTURE ORGANISATION,XMA LTD,NG11 7EP,357665,Computer equipment costing below the capitalisation threshold,£114.48
Ministry of Defence,Ministry of Defence,15/07/2014,Payment of utilities,Air Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - water + sewage,£113.36
Ministry of Defence,Ministry of Defence,31/07/2014,Purchase of inventory and services ,DEFENCE INFRASTRUCTURE ORGANISATION,WILLIAMS LEA LIMITED,NR3 1PD,366543,Cost of other material consumed,£111.58
Ministry of Defence,Ministry of Defence,16/07/2014,"Adminstration, claims, compensation and awards",HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Cost of claims/compensation and related expenses against MOD,£108.68
Ministry of Defence,Ministry of Defence,18/07/2014,Payment of utilities,Air Command,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,361587,Utilities consumed - gas,£108.49
Ministry of Defence,Ministry of Defence,30/07/2014,Payment of utilities,Navy Command,FLOGAS BRITAIN LIMITED,LE7 1PF,365632,Utilities consumed - liquid petroleum gas,£104.81
Ministry of Defence,Ministry of Defence,30/07/2014,Payment of utilities,Land Forces,FLOGAS BRITAIN LIMITED,LE7 1PF,365632,Utilities consumed - liquid petroleum gas,£103.30
Ministry of Defence,Ministry of Defence,04/07/2014,Purchase of inventory and services ,JFC,CANON (UK) LIMITED,RH2 8BF,357236,Cost of other material consumed,£102.85
Ministry of Defence,Ministry of Defence,24/07/2014,Design services and minor equipment purchases,Air Command,XMA LTD,NG11 7EP,364090,Equipment support non-project costs,£102.12
Ministry of Defence,Ministry of Defence,09/07/2014,Spend on Inventory - General,Land Forces,RIGHTON LIMITED,BS37 5FF,359176,Spend on Inventory - General,£101.98
Ministry of Defence,Ministry of Defence,07/07/2014,Purchase of buildings and military equipment ,Defence Equipment + Support,ASPIRE DEFENCE LIMITED,SP9 7QD,357712,Single use military equipment asset under construction - capital in year addition,£100.49
Ministry of Defence,Ministry of Defence,02/07/2014,Administration,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,General administration,£97.51
Ministry of Defence,Ministry of Defence,02/07/2014,Payment of utilities,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - water + sewage,£96.67
Ministry of Defence,Ministry of Defence,29/07/2014,Official entertainment and hospitality,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Entertainment + hospitality,£96.02
Ministry of Defence,Ministry of Defence,10/07/2014,Transport hire charges,Land Forces,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,359644,Transport other hire charge,£95.42
Ministry of Defence,Ministry of Defence,31/07/2014,Estate management,Air Command,SODEXO LTD,M50 0AL,366461,Estate + facilities management services - accommodation inventory + service,£94.24
Ministry of Defence,Ministry of Defence,03/07/2014,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,356601,Consumption of medical dental and veterinary inventory,£94.17
Ministry of Defence,Ministry of Defence,23/07/2014,IT and communication services,Land Forces,NSSLGLOBAL LIMITED,RH1 3DR,363329,Line + telephone rental including commercial charge for use of radio frequencies,£93.75
Ministry of Defence,Ministry of Defence,04/07/2014,IT and communication services,Air Command,CANON (UK) LIMITED,RH2 8BF,357236,Computer equipment costing below the capitalisation threshold,£93.67
Ministry of Defence,Ministry of Defence,04/07/2014,Official entertainment and hospitality,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Entertainment + hospitality,£93.37
Ministry of Defence,Ministry of Defence,04/07/2014,IT and communication services,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Line + telephone rental including commercial charge for use of radio frequencies,£91.80
Ministry of Defence,Ministry of Defence,04/07/2014,"Transportation of personnel, freight and travel expenses",Navy Command,SODEXO LTD,M50 0AL,357588,Movement of service personnel,£90.42
Ministry of Defence,Ministry of Defence,30/07/2014,"Transportation of personnel, freight and travel expenses",HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Military air travel costs for short term detached duty,£90.17
Ministry of Defence,Ministry of Defence,15/07/2014,IT and communication services,Air Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Line + telephone rental including commercial charge for use of radio frequencies,£89.28
Ministry of Defence,Ministry of Defence,30/07/2014,"Transportation of personnel, freight and travel expenses",Navy Command,BRIDGEHEAD CONTAINER SERVICES LTD,L3 1DS,365531,Freight movement costs,£88.20
Ministry of Defence,Ministry of Defence,17/07/2014,Payment of utilities,Land Forces,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,361203,Utilities consumed - gas,£87.05
Ministry of Defence,Ministry of Defence,29/07/2014,Administration,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,General administration,£84.81
Ministry of Defence,Ministry of Defence,14/07/2014,Transport hire charges,JFC,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,360231,Transport other operating lease,£84.23
Ministry of Defence,Ministry of Defence,09/07/2014,"Transportation of personnel, freight and travel expenses",JFC,CITYSPRINT (UK) LIMITED,RH1 1SH,358809,Freight movement costs,£84.00
Ministry of Defence,Ministry of Defence,22/07/2014,Official entertainment and hospitality,JFC,ARAMARK LTD,LS16 6QY,362486,Entertainment + hospitality,£84.00
Ministry of Defence,Ministry of Defence,02/07/2014,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,BUNDESWEHR DIENSTLEISTUNGSZENTRUM,,5000116043,Utilities consumed - heating oil,£83.89
Ministry of Defence,Ministry of Defence,16/07/2014,Payment of utilities,Navy Command,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,360697,Utilities consumed - gas,£83.41
Ministry of Defence,Ministry of Defence,14/07/2014,Spend on Inventory - General,Navy Command,BUNZL UK LIMITED,RG7 4XE,359821,Spend on Inventory - General,£83.40
Ministry of Defence,Ministry of Defence,04/07/2014,"Adminstration, claims, compensation and awards",Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,357196,Cost of claims/compensation and related expenses against MOD,£82.13
Ministry of Defence,Ministry of Defence,04/07/2014,Food and clothing,Air Command,ITURRI SA,OX16 3TA,3000010745,Cost of purchasing and repairing clothing,£81.97
Ministry of Defence,Ministry of Defence,22/07/2014,Food and clothing,Land Forces,ITURRI SA,OX16 3TA,3000010780,Cost of purchasing and repairing clothing,£81.97
Ministry of Defence,Ministry of Defence,22/07/2014,General services and support,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,362516,Purchase of defence support equipment below capitalisation threshold of £25k.,£81.72
Ministry of Defence,Ministry of Defence,07/07/2014,Estate management,Air Command,ELIOR UK PLC,SK11 6ET,357903,Estate + facilities management services - accommodation inventory + service,£79.84
Ministry of Defence,Ministry of Defence,16/07/2014,"Transportation of personnel, freight and travel expenses",Land Forces,NAVY ARMY AND AIR FORCE INSTITUES (THE),DL1 1YN,5000116604,Civilian short term detached duty,£79.79
Ministry of Defence,Ministry of Defence,25/07/2014,IT and communication services,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,364152,Telephone minor equipment below capitalisation threshold,£79.42
Ministry of Defence,Ministry of Defence,31/07/2014,"Transportation of personnel, freight and travel expenses",Navy Command,SODEXO LTD,M50 0AL,366461,Movement of service personnel,£79.00
Ministry of Defence,Ministry of Defence,03/07/2014,Medical treatment & stores and welfare services,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Funeral expenses,£78.24
Ministry of Defence,Ministry of Defence,07/07/2014,Estate management,Air Command,XMA LTD,NG11 7EP,358292,Estate + facilities management services - accommodation inventory + service,£77.77
Ministry of Defence,Ministry of Defence,25/07/2014,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,364099,Consumption of medical dental and veterinary inventory,£76.20
Ministry of Defence,Ministry of Defence,16/07/2014,Externally delivered education and training,Land Forces,CAPITA BUSINESS SERVICES LTD,DL1 9HN,360673,External training - civilian,£76.00
Ministry of Defence,Ministry of Defence,18/07/2014,"Purchase of munitions, other inventory or fuel",Land Forces,E.P.BARRUS LTD,OX26 4UR,361611,Raw materials and consumable engineering and technical fiscal inventory purchased,£74.35
Ministry of Defence,Ministry of Defence,09/07/2014,Purchase of inventory and services ,Land Forces,SODEXO LTD,M50 0AL,359217,Cost of other material consumed,£72.95
Ministry of Defence,Ministry of Defence,02/07/2014,IT and communication services,Land Forces,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG12 1HN,356345,Information technology services,£72.23
Ministry of Defence,Ministry of Defence,02/07/2014,Estate management,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Estate core services charge,£71.92
Ministry of Defence,Ministry of Defence,03/07/2014,"Transportation of personnel, freight and travel expenses",DEFENCE INFRASTRUCTURE ORGANISATION,TAL INTERNATIONAL CONTAINER CORPORATION,RM13 8EU,357044,Freight movement costs,£71.30
Ministry of Defence,Ministry of Defence,14/07/2014,Payment of utilities,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - water + sewage,£70.16
Ministry of Defence,Ministry of Defence,01/07/2014,Spend on Inventory - General,Defence Equipment + Support,BAE SYSTEMS GLOBAL COMBAT SYSTEMS LIMITED,NP15 1XL,355804,Spend on Inventory - General,£69.66
Ministry of Defence,Ministry of Defence,28/07/2014,Purchase of inventory and services ,JFC,BOC LIMITED,M28 2UT,364658,Consumption of medical dental and veterinary inventory,£69.61
Ministry of Defence,Ministry of Defence,22/07/2014,"Transportation of personnel, freight and travel expenses",HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Movement of service personnel,£69.53
Ministry of Defence,Ministry of Defence,22/07/2014,"Transportation of personnel, freight and travel expenses",HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Civilian short term detached duty,£68.93
Ministry of Defence,Ministry of Defence,23/07/2014,"Transportation of personnel, freight and travel expenses",HO+CS,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,363029,Freight movement costs,£68.14
Ministry of Defence,Ministry of Defence,22/07/2014,Estate management,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Estate core services charge,£65.71
Ministry of Defence,Ministry of Defence,14/07/2014,Payment of utilities,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - electricity,£64.82
Ministry of Defence,Ministry of Defence,01/07/2014,Purchase of inventory and services ,JFC,BOC LIMITED,M28 2UT,355820,Consumption of medical dental and veterinary inventory,£64.61
Ministry of Defence,Ministry of Defence,24/07/2014,Purchase of inventory and services ,HO+CS,SERCO LIMITED,RG27 9UY,363961,Cost of other material consumed,£64.52
Ministry of Defence,Ministry of Defence,22/07/2014,Design services and minor equipment purchases,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,362516,Equipment support non-project costs,£64.43
Ministry of Defence,Ministry of Defence,31/07/2014,"Transportation of personnel, freight and travel expenses",JFC,SERCO LIMITED,RG27 9UY,366450,Military short term detached duty,£63.10
Ministry of Defence,Ministry of Defence,18/07/2014,Administration,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,General administration,£62.19
Ministry of Defence,Ministry of Defence,22/07/2014,IT and communication services,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Line + telephone rental including commercial charge for use of radio frequencies,£62.03
Ministry of Defence,Ministry of Defence,30/07/2014,Food and clothing,Air Command,TURNER VIRR & CO. LTD,LS25 2DY,366007,Cost of purchasing and repairing clothing,£60.00
Ministry of Defence,Ministry of Defence,04/07/2014,Payment of utilities,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - gas,£59.90
Ministry of Defence,Ministry of Defence,08/07/2014,"Adminstration, claims, compensation and awards",HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Cost of claims/compensation and related expenses against MOD,£59.82
Ministry of Defence,Ministry of Defence,07/07/2014,Payment of utilities,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - gas,£59.67
Ministry of Defence,Ministry of Defence,02/07/2014,Medical treatment & stores and welfare services,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Medical-non hospital treatment,£59.32
Ministry of Defence,Ministry of Defence,25/07/2014,Payment of utilities,Navy Command,BRITISH GAS TRADING LIMITED,OX4 2JY,364169,Utilities consumed - electricity,£59.25
Ministry of Defence,Ministry of Defence,30/07/2014,Spend on Inventory - General,Air Command,REXEL UK LTD,EN6 9EB,365910,Spend on Inventory - General,£57.82
Ministry of Defence,Ministry of Defence,23/07/2014,Estate management,Air Command,SODEXO LTD,M50 0AL,363428,Estate + facilities management services - accommodation inventory + service,£57.23
Ministry of Defence,Ministry of Defence,28/07/2014,"Transportation of personnel, freight and travel expenses",Land Forces,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,364955,Civilian short term detached duty,£56.50
Ministry of Defence,Ministry of Defence,15/07/2014,"Transportation of personnel, freight and travel expenses",JFC,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,360432,Freight movement costs,£56.09
Ministry of Defence,Ministry of Defence,25/07/2014,Food and clothing,Land Forces,SODEXO LTD,M50 0AL,364472,Cost of food services,£55.35
Ministry of Defence,Ministry of Defence,16/07/2014,Fees for professional services,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Fees for professional services excluding legal fees,£54.55
Ministry of Defence,Ministry of Defence,03/07/2014,Rent and rates,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Rent buildings - non civil estate property and married quarter property,£54.14
Ministry of Defence,Ministry of Defence,01/07/2014,"Transportation of personnel, freight and travel expenses",JFC,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,356050,Civilian short term detached duty,£53.80
Ministry of Defence,Ministry of Defence,03/07/2014,IT and communication services,Land Forces,PROBRAND LIMITED,B1 3BP,356971,Computer equipment costing below the capitalisation threshold,£53.71
Ministry of Defence,Ministry of Defence,02/07/2014,IT and communication services,Land Forces,VODAFONE D2 GMBH,,5000116115,Telephone minor equipment below capitalisation threshold,£53.60
Ministry of Defence,Ministry of Defence,21/07/2014,"Transportation of personnel, freight and travel expenses",Land Forces,PALLETWAYS (U K) LTD,WS13 8NE,362247,Freight movement costs,£53.58
Ministry of Defence,Ministry of Defence,14/07/2014,Food and clothing,Land Forces,ELIOR UK PLC,SK11 6ET,359924,Cost of food services,£53.01
Ministry of Defence,Ministry of Defence,07/07/2014,"Transportation of personnel, freight and travel expenses",Land Forces,SODEXO LTD,M50 0AL,358182,Military short term detached duty,£52.50
Ministry of Defence,Ministry of Defence,02/07/2014,Medical treatment & stores and welfare services,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Medical health services,£51.44
Ministry of Defence,Ministry of Defence,18/07/2014,Transport hire charges,Land Forces,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,361756,Transport other hire charge,£51.15
Ministry of Defence,Ministry of Defence,14/07/2014,IT and communication services,Air Command,CYPRUS TELECOMMUNICATIONS AUTHORITY,,5000116445,Line + telephone rental including commercial charge for use of radio frequencies,£51.11
Ministry of Defence,Ministry of Defence,29/07/2014,IT and communication services,Navy Command,CAPITA SECURE INFORMATION SOLUTIONS LIMITED,DL1 9HN,365157,Line + telephone rental including commercial charge for use of radio frequencies,£50.74
Ministry of Defence,Ministry of Defence,01/07/2014,Purchase of inventory and services ,Navy Command,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,355879,Cost of other material consumed,£50.48
Ministry of Defence,Ministry of Defence,22/07/2014,"Transportation of personnel, freight and travel expenses",HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Civilian short term detached duty,£49.06
Ministry of Defence,Ministry of Defence,07/07/2014,Rent and rates,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Rent buildings - non civil estate property and married quarter property,£48.72
Ministry of Defence,Ministry of Defence,02/07/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,GOVERNMENT ACTUARY'S DEPARTMENT,EC4A 1AB,2.00E+11,Rent buildings - civil estate property,£48.62
Ministry of Defence,Ministry of Defence,14/07/2014,"Adminstration, claims, compensation and awards",HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Cost of claims/compensation and related expenses against MOD,£48.54
Ministry of Defence,Ministry of Defence,31/07/2014,Estate management,Air Command,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,366158,Estate + facilities management services - accommodation inventory + service,£48.23
Ministry of Defence,Ministry of Defence,04/07/2014,Official entertainment and hospitality,Navy Command,SODEXO LTD,M50 0AL,357588,Entertainment + hospitality,£47.23
Ministry of Defence,Ministry of Defence,22/07/2014,Medical treatment & stores and welfare services,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Medical-non hospital treatment,£46.06
Ministry of Defence,Ministry of Defence,15/07/2014,Medical treatment & stores and welfare services,Air Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Medical-non hospital treatment,£44.60
Ministry of Defence,Ministry of Defence,03/07/2014,Fuel for military use,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Oil and lubricants consumed excluding those from the inventory system,£44.34
Ministry of Defence,Ministry of Defence,29/07/2014,Purchase of inventory and services ,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Cost of other material consumed,£43.71
Ministry of Defence,Ministry of Defence,30/07/2014,Fuel for military use,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Oil and lubricants consumed excluding those from the inventory system,£43.28
Ministry of Defence,Ministry of Defence,08/07/2014,Administration,Defence Equipment + Support,ASPIRE DEFENCE LIMITED,SP9 7QD,358325,General administration,£42.51
Ministry of Defence,Ministry of Defence,08/07/2014,Purchase of inventory and services ,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Cost of other material consumed,£42.44
Ministry of Defence,Ministry of Defence,02/07/2014,Food and clothing,Land Forces,NAVY ARMY AND AIR FORCE INSTITUES (THE),DL1 1YN,5000116082,Cost of food purchases,£42.37
Ministry of Defence,Ministry of Defence,03/07/2014,Medical treatment & stores and welfare services,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Medical-non hospital treatment,£42.35
Ministry of Defence,Ministry of Defence,14/07/2014,Spend on Inventory - General,JFC,BUNZL UK LIMITED,RG7 4XE,359821,Spend on Inventory - General,£42.12
Ministry of Defence,Ministry of Defence,07/07/2014,Fuel for military use,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Oil and lubricants consumed excluding those from the inventory system,£41.87
Ministry of Defence,Ministry of Defence,28/07/2014,IT and communication services,JFC,SERCO LIMITED,RG27 9UY,364984,Information technology services,£41.70
Ministry of Defence,Ministry of Defence,16/07/2014,Purchase of inventory and services ,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Cost of other material consumed,£41.30
Ministry of Defence,Ministry of Defence,03/07/2014,Administration,JFC,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,General administration,£40.75
Ministry of Defence,Ministry of Defence,04/07/2014,Food and clothing,Land Forces,COONEEN DEFENCE LIMITED,BT75 0NE,42271,Cost of purchasing and repairing clothing,£40.37
Ministry of Defence,Ministry of Defence,07/07/2014,Design services and minor equipment purchases,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,357749,Equipment support non-project costs,£38.93
Ministry of Defence,Ministry of Defence,30/07/2014,Administration,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,General administration,£38.88
Ministry of Defence,Ministry of Defence,28/07/2014,Official entertainment and hospitality,Navy Command,SODEXO LTD,M50 0AL,364995,Entertainment + hospitality,£38.40
Ministry of Defence,Ministry of Defence,18/07/2014,"Transportation of personnel, freight and travel expenses",Land Forces,SODEXO LTD,M50 0AL,361778,Military short term detached duty,£37.80
Ministry of Defence,Ministry of Defence,28/07/2014,Food and clothing,JFC,WYEDEAN WEAVING COMPANY  LIMITED (THE),BD22 8PA,365072,Cost of purchasing and repairing clothing,£36.00
Ministry of Defence,Ministry of Defence,03/07/2014,Purchase of inventory and services ,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Cost of other material consumed,£35.18
Ministry of Defence,Ministry of Defence,10/07/2014,Transport hire charges,JFC,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,359644,Transport other operating lease,£34.25
Ministry of Defence,Ministry of Defence,08/07/2014,Food and clothing,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Cost of clothing and textile services received,£34.03
Ministry of Defence,Ministry of Defence,03/07/2014,"Transportation of personnel, freight and travel expenses",HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Movement of service personnel,£33.50
Ministry of Defence,Ministry of Defence,09/07/2014,Purchase of inventory and services ,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Cost of other material consumed,£33.01
Ministry of Defence,Ministry of Defence,09/07/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,358829,Works - estate management,£31.57
Ministry of Defence,Ministry of Defence,22/07/2014,"Transportation of personnel, freight and travel expenses",HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Military short term detached duty,£31.54
Ministry of Defence,Ministry of Defence,16/07/2014,Fuel for military use,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Oil and lubricants consumed excluding those from the inventory system,£31.17
Ministry of Defence,Ministry of Defence,03/07/2014,Design services and minor equipment purchases,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Equipment support non-project costs,£30.64
Ministry of Defence,Ministry of Defence,21/07/2014,General services and support,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,361922,Purchase of defence support equipment below capitalisation threshold of £25k.,£30.43
Ministry of Defence,Ministry of Defence,28/07/2014,General services and support,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,364647,Purchase of defence support equipment below capitalisation threshold of £25k.,£30.43
Ministry of Defence,Ministry of Defence,04/07/2014,IT and communication services,Defence Equipment + Support,CANON (UK) LIMITED,RH2 8BF,357236,Computer equipment costing below the capitalisation threshold,£29.62
Ministry of Defence,Ministry of Defence,09/07/2014,Payment of utilities,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - electricity,£28.61
Ministry of Defence,Ministry of Defence,04/07/2014,"Adminstration, claims, compensation and awards",HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Cost of claims/compensation and related expenses against MOD,£28.15
Ministry of Defence,Ministry of Defence,15/07/2014,Purchase of inventory and services ,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Cost of other material consumed,£27.45
Ministry of Defence,Ministry of Defence,16/07/2014,Purchase of inventory and services ,Land Forces,NAVY ARMY AND AIR FORCE INSTITUES (THE),DL1 1YN,5000116604,Cost of other material consumed,£27.02
Ministry of Defence,Ministry of Defence,16/07/2014,Administration,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,General administration,£26.58
Ministry of Defence,Ministry of Defence,08/07/2014,IT and communication services,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,358325,Information technology services,£26.51
Ministry of Defence,Ministry of Defence,04/07/2014,Administration,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,General administration,£26.22
Ministry of Defence,Ministry of Defence,23/07/2014,Payment of utilities,Navy Command,BRITISH GAS TRADING LIMITED,OX4 2JY,362961,Utilities consumed - electricity,£25.81
Ministry of Defence,Ministry of Defence,02/07/2014,Payment of utilities,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - electricity,£25.66
Ministry of Defence,Ministry of Defence,08/07/2014,"Transportation of personnel, freight and travel expenses",HO+CS,PENTALVER TRANSPORT LTD,SO15 1AW,358559,Freight movement costs,£25.42
Ministry of Defence,Ministry of Defence,22/07/2014,Spend on Inventory - General,Defence Equipment + Support,BUNZL UK LIMITED,RG7 4XE,362549,Spend on Inventory - General,£25.32
Ministry of Defence,Ministry of Defence,22/07/2014,Administration,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,General administration,£25.07
Ministry of Defence,Ministry of Defence,24/07/2014,"Transportation of personnel, freight and travel expenses",Land Forces,SERCO LIMITED,RG27 9UY,363961,Movement of service personnel,£25.00
Ministry of Defence,Ministry of Defence,16/07/2014,Design services and minor equipment purchases,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Equipment support non-project costs,£24.94
Ministry of Defence,Ministry of Defence,01/07/2014,"Transportation of personnel, freight and travel expenses",HO+CS,PENTALVER TRANSPORT LTD,SO15 1AW,356032,Freight movement costs,£24.60
Ministry of Defence,Ministry of Defence,04/07/2014,Purchase of inventory and services ,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Cost of other material consumed,£24.51
Ministry of Defence,Ministry of Defence,16/07/2014,Medical treatment & stores and welfare services,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Medical-non hospital treatment,£22.95
Ministry of Defence,Ministry of Defence,24/07/2014,"Transportation of personnel, freight and travel expenses",JFC,NAVY ARMY AND AIR FORCE INSTITUES (THE),DL1 1YN,5000116873,Civilian short term detached duty,£22.81
Ministry of Defence,Ministry of Defence,24/07/2014,"Transportation of personnel, freight and travel expenses",JFC,NAVY ARMY AND AIR FORCE INSTITUES (THE),DL1 1YN,5000116873,Military short term detached duty,£22.81
Ministry of Defence,Ministry of Defence,02/07/2014,"Transportation of personnel, freight and travel expenses",HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Military short term detached duty,£21.77
