EA >£25k Nov 11 Payments report FINAL,,,,,,,,,,,,,
,,,,,,,,,,,,,
Department ,Entity,Date,Expense type,Expense area,Supplier,Transaction number, Amount ,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure type
Defra,EA,01-Nov-11,Construction Service Providers,SE Capital WiP,Halcrow Group Ltd,1008193,"£49,688.98",Water Resources in the South East project,SN4 0QD,,30071913,IMSE900002,Projects
Defra,EA,08-Nov-11,Main Contractors,NE Capital WiP,Birse Civils Ltd,1011350,"£49,489.62",Culvert works #3 Recon,DN18 5BW,,30142670,IMNE000197,Projects
Defra,EA,22-Nov-11,Forensic & Laboratory Services | Environmental Services,HO Marine Monitoring Service,CEFAS,1015325,"£49,168.63",Water Framework Directive Phytoplankton sample analaysis ,NR33 0HT,,30309859,,Administration
Defra,EA,01-Nov-11,Main Contractors,NW Capital WiP,Amco Engineering,1008916,"£47,939.52",Altmouth Pumping Station,S75 1HT,,30293167,IMNW000671,Projects
Defra,EA,17-Nov-11,Construction Service Providers,SE Environment and Performance Manager,EC Harris Llp,1012831,"£47,768.26",Cost Support Services,M60 3NT,,30314195,RESE000028,Projects
Defra,EA,22-Nov-11,Main Contractors,NW Capital WiP,CT Construction Ltd,1015613,"£47,520.00",Repairs to Walled Embankment on River Spodden Rochdale,SK23 6AR,,30239770,IMNW000346,Projects
Defra,EA,15-Nov-11,Environmental Materials,NLS Instrumentation,YSI Hydrodata Ltd,1013194,"£46,092.00",Digital handheld & Digital cable/probe,SG6 1FJ,,30240451,NL00000060,Administration
Defra,EA,30-Nov-11,Construction Service Providers,MI Capital WiP,Western Power Distribution,1019722,"£46,020.13",Divert overhead electricity lines,,,,,Administration
Defra,EA,24-Nov-11,Main Contractors,WA Capital WiP,William Hughes Civil Engineering Ltd,1016847,"£45,790.84",Horseshoe Pool Replacement Tidal Doors ,LL77 7DZ,,40018008,IMWA001115,Projects
Defra,EA,24-Nov-11,"Marine, Coastal & Inland Waterways Services","Research, Monitoring and Innovation",Halcrow Group Ltd,1016919,"£45,608.40",Flood Risk Asset deterioration whole life costs,WR5 2JG,,,HOEV101103,Projects
Defra,EA,24-Nov-11,Main Contractors,SE Capital WiP,Volkerstevin Ltd,1016799,"£45,203.94",Thames Barrier Gate Arm synchronisation trail.,EN11 9BX,,30142737,IMTH001493,Projects
Defra,EA,22-Nov-11,Main Contractors,SE Capital WiP,Birse Civils Ltd,1015727,"£45,147.66",High Knock To Dymchurch Sea Defence,DN18 5BW,,30142670,IMSO000825,Projects
Defra,EA,22-Nov-11,Main Contractors,SE Capital WiP,J Breheny Contractors Ltd,1015535,"£44,838.11",Bourne Ditch Reservoir Improvements,IP6 8NH,,30134424,IMTH001672,Projects
Defra,EA,22-Nov-11,Main Contractors,NE Capital WiP,Lumsden & Carroll Construction Ltd,1015705,"£44,400.00",Small works - Stud Farm,DH6 5PF,,30204740,IMNE000666,Projects
Defra,EA,24-Nov-11,Building Management,FM Operating Unit - Central and South East,Sevenoaks District Council,946244,"£44,035.45",Rates Leigh,TN13 1HG,,,,Administration
Defra,EA,22-Nov-11,Main Contractors,NE Capital WiP,Lumsden & Carroll Construction Ltd,1015707,"£42,946.87",Small works - Burstwick Drain,DH6 5PF,,30204740,IMNE000666,Projects
Defra,EA,24-Nov-11,Electricity,HO Business Finance,British Gas Business,1017351,"£42,790.26",Green Electricity for Anglian region,OX4 2JY,,30286703,EBILLP2P | ,Administration
Defra,EA,17-Nov-11,Main Contractors,MI Capital WiP,Birse Civils Ltd,1013564,"£41,645.27",Prestbury Flood Alleviation Scheme ,DN18 5BW,,30142670,IMMI000973,Projects
Defra,EA,10-Nov-11,Construction Service Providers,MI Capital WiP,Western Power Distribution (West Midlands) Plc,1013687,"£40,939.66",Divert overhead electricity lines,,,,,Administration
Defra,EA,24-Nov-11,Construction Service Providers,NE Capital WiP,Ove Arup & Partners Ltd,1016204,"£40,813.15","Humber Frontages, Hull.",NE1 3PL,,30072279,IMNE000169,Projects
Defra,EA,24-Nov-11,Building Management,National Estates Manager,Rotherham Metropolitan Borough Council,945523,"£40,485.50",Rates - Templeborough,S65 1EU,,,,Administration
Defra,EA,22-Nov-11,Environmental Services,NE Capital WiP,North York Moors National Park,1014838,"£40,000.00","Contribution to North York Moors National Park Authority to part fund (50%), employment by the Authority of a team of six apprentices and a Supervisor to deliver a series of catchment measures to ""slow the flow""",Y06 5BP,,,IMNE000113,Projects
Defra,EA,08-Nov-11,Maintenance & Support,CI SD Management MRA,CEFAS,1010854,"£39,900.00",Live fish movements database and FOL Services - Invoice for July - Sept 2011.,NR33 0HT,,,,Projects
Defra,EA,10-Nov-11,Waste Management Services,NW Nuclear Regulation Mgr,AMEC Nuclear UK Ltd,1011239,"£39,322.13",11193 Waste quality checking services FY 10/11,WA16 8QZ,,30001263,HOOP000055,Administration
Defra,EA,08-Nov-11,Environmental Services,SE North East Thames - Ops Delivery,JT Mackley & Co Ltd,1009775,"£39,253.24",2011 Watercourse Maintenance & Minor Work SE areas,BN5 9XQ,,30134439,,Administration
Defra,EA,24-Nov-11,Building Management,NW Regional Facilities,Trafford Metropolitan Borough Council,949530,"£38,753.50",Rates - Sale,M33 7ZF,,,,Administration
Defra,EA,01-Nov-11,Construction Service Providers,SE Capital WiP,Black & Veatch Ltd,1009454,"£38,506.86",Banbury site supervision,RH1 1LQ,,30072271,IMTH000615,Projects
Defra,EA,24-Nov-11,Building Management,FM Operating Unit - Central and South East,Reading Borough Council,949454,"£38,180.46",Rates - Fobney Mead,RG1 7TD,,,,Administration
Defra,EA,24-Nov-11,Building Management,FM Operating Unit - Central and South West,Shropshire Council,949623,"£38,176.96",rates - Hafren Hse,SY2 6ND,,,,Administration
Defra,EA,24-Nov-11,Building Management,FM Operating Unit - Northern,Kettering Borough Council,946279,"£38,110.46",Rates Nene House,NN16 8PP,,,,Administration
Defra,EA,03-Nov-11,Building Management,FM Operating Unit - Central and South East,DEFRA,1009751,"£38,087.72","Rent for Eastbury House, Albert Embankment including maintenance and services",B3 2ED,,,,Administration
Defra,EA,17-Nov-11,"Marine, Coastal & Inland Waterways Services",WA South West-MEICA,Integral UK Ltd,1015697,"£37,781.39",Mechanical and Electrical repairs - South East,BS32 4SG,,40023790,REWA100002,Administration
Defra,EA,24-Nov-11,Main Contractors,SE Capital WiP,Jackson Civil Engineering Ltd,1015711,"£37,701.00",Romney Weir Windsor,IP1 5LT,,30142731,IMSE500007,Projects
Defra,EA,24-Nov-11,Building Management,NLS Support Nottingham,Nottingham City Council,948437,"£37,633.48",Rates- Nottingham Laboratory,NG1 4XX,,,,Administration
Defra,EA,17-Nov-11,Environmental Services,AN Northern-AEM - Northampton/Kettering,Hydrock Consultants Ltd,1014411,"£37,561.48",Helpston Remediation Project - Hydrogeology,BS32 4DF,,30177470,REAN001571,Projects
Defra,EA,08-Nov-11,Main Contractors,SE Capital WiP,Dean & Dyball Civil Engineering Ltd,1010825,"£37,518.20",Trinity Marsh Contract Works,BH24 1PN,,30134428,IMTH001705,Projects
Defra,EA,10-Nov-11,Environmental Services,AN Central-Ops Delivery,Country Grounds Maintenance Ltd,1012423,"£37,368.60",Grass Bank Cutting,PE33 9TP,,30151696,,Administration
Defra,EA,22-Nov-11,Engineering Services,SE Capital WiP,Hamson Partnership Ltd,1014774,"£37,164.00",Non destructive testing of George Vth floodgate EA,RH16 1DB,,,IMTH001252,Administration
Defra,EA,22-Nov-11,"Marine, Coastal & Inland Waterways Services",AN Capital WiP,Dabbrook Services Ltd,1015488,"£37,057.20",Nayland Sluice Refurbishment,NR31 0LT,,30231593,IMAN001739,Projects
Defra,EA,22-Nov-11,Main Contractors,SE Capital WiP,Birse Civils Ltd,1015737,"£36,764.48",Dartford Creek Barrier,DN18 5BW,,30142670,IMSO000727,Projects
Defra,EA,15-Nov-11,Construction Service Providers,MI Capital WiP,Jacobs Engineering UK Ltd,1005498,"£36,757.79",Upton Upon Severn Flood Alleviation Scheme,G2 7HX,,30072261,IMMI000870,Projects
Defra,EA,01-Nov-11,"Marine, Coastal & Inland Waterways Services","Research, Monitoring and Innovation",HR Wallingford Ltd,1008515,"£36,752.40",ERA-NET CRUE Flood Invident Management project,OX10 8BA,,,HOEV101103,Projects
Defra,EA,24-Nov-11,Building Management,FM Operating Unit - Central and South West,Taunton Deane Borough Council,945505,"£36,710.21",Rates - Crown Ind est Taunton,TA1 2BB,,,,Administration
Defra,EA,24-Nov-11,Construction Service Providers,NE Capital WiP,Jacobs Engineering UK Ltd,1017230,"£36,595.80",Ings Beck Site Supervision,G2 7HX,,30072261,IMNE000646,Projects
Defra,EA,03-Nov-11,"Marine, Coastal & Inland Waterways Services",NE Yorkshire Area Ops Delivery,Amco Engineering,1009980,"£36,531.22",Project work on fixed plant systems in the South Area of the Yorkshire Region (30th Sept 2011).,S75 1HT,,30244069,RENE790106,Projects
Defra,EA,17-Nov-11,Environmental Services,MI REP Manager,Worcestershire Wildlife Trust,1014030,"£36,480.00",The River Severn and the tributaries collaborative project,WR3 8SZ,,,REMI001558,Projects
Defra,EA,03-Nov-11,Main Contractors,SE Kent & South London - Ops Delivery,JT Mackley & Co Ltd,1009778,"£36,248.36",Denton Seawall Repairs Gravesend,BN5 9XQ,,30134439,RESE100036,Projects
Defra,EA,10-Nov-11,Construction Service Providers,HO NCPMS Manager,Atkins Ltd,1011385,"£36,151.74",Construction Design Managment Consultancy cost,KT18 5BW,,30072266,NCPMSCDM,Projects
Defra,EA,01-Nov-11,Construction Service Providers,MI Capital WiP,Halcrow Group Ltd,1007982,"£36,060.50",Lower Dove Works,SN4 0QD,,30071913,IMMI001015,Projects
Defra,EA,22-Nov-11,"Marine, Coastal & Inland Waterways Services",AN Capital WiP,P & R Plant Lincolnshire Ltd,1015230,"£36,000.00",Toe Erosion Works South Fory Foot,PE12 8NG,,30258388,IMAN002152,Projects
Defra,EA,01-Nov-11,Environmental Services,AN Northern - Flood Risk,OnSite Central Ltd,1008939,"£36,000.00",Remote CCTV surveys/CCTV Culvert inspection at various sites,WR3 8TJ,,30110595,REAN001208,Projects
Defra,EA,24-Nov-11,Operational Services,NE North East Area Manager,Landmark Information Group,1016739,"£36,000.00",Historic Land Use Data.,EX2 7HY,,,RENE960002,Projects
Defra,EA,24-Nov-11,"Marine, Coastal & Inland Waterways Services",E and B Heads of Business,CEFAS,1017143,"£36,000.00",Estimate silver eel escapement for rivers in England and Walews,NR33 0HT,,,EBPLW11029,Projects
Defra,EA,24-Nov-11,Building Management,National Estates Manager,Leeds City Council,945486,"£35,939.00",Rates Stockdale House,LS2 8JR,,,,Administration
Defra,EA,03-Nov-11,Main Contractors,AN Eastern-AEM - Monitoring,BAM Nuttall Ltd,1009260,"£35,932.57",Postwick Fishing Enhancements,GU15 3XW,,30231632,REAN001551,Projects
Defra,EA,01-Nov-11,Main Contractors,MI Capital WiP,Derbyshire County Council,1008621,"£35,919.06",Pedestrian crossing works Park Rd Ashbourne,DE4 3AH,,,IMMI000766,Projects
Defra,EA,03-Nov-11,Main Contractors,SE Capital WiP,Interserve Construction Ltd,1009628,"£35,746.79",Thames NE Bridges & Culvert repairs,TQ14 0HP,,30142730,IMTH001448,Projects
Defra,EA,17-Nov-11,"Marine, Coastal & Inland Waterways Services",SW Wessex-Ops Delivery,May Gurney Ltd,1014168,"£35,400.00","Hackness Shot Blasting, Painting & new Winch Covers additional works ",NR14 8SZ,,30165561,RESW001083,Projects
Defra,EA,24-Nov-11,"Marine, Coastal & Inland Waterways Services",AN Capital WiP,AMEC Environment & Infrastructure UK Ltd,1016184,"£35,250.16",Hydrogeological Services,NE3 3PX,,30274977,IMAN000612,Projects
Defra,EA,22-Nov-11,Maintenance & Support | Systems Delivery,CIS Capital WiP,CDC Climat,1015626,"£35,000.00","Emissions Trading Module 2, Project Implementation Complete",,,,CIS3309115,Projects
Defra,EA,22-Nov-11,Maintenance & Support | Systems Delivery,CIS Capital WiP,CDC Climat,1015629,"£35,000.00","Emissions Trading Module 2, Project System Test Complete",,,,CIS3309115,Projects
Defra,EA,10-Nov-11,Construction Service Providers,SE Capital WiP,Jacobs Engineering UK Ltd,1011886,"£34,207.12",Upper Mole Flood Alleviation Schemen,G2 7HX,,30072261,IMTH000956,Projects
Defra,EA,17-Nov-11,Construction Service Providers,SE Capital WiP,Halcrow Group Ltd,1012581,"£33,736.79",Pett Shingle Renourishment ,SN4 0QD,,30071913,IMSO000573,Projects
Defra,EA,24-Nov-11,Building Management,National Estates Manager,Stockton On Tees Borough Council,948434,"£33,341.00",rates Thornaby,TS23 2YS,,,,Administration
Defra,EA,24-Nov-11,Building Management,FM Operating Unit - Central and South East,Chelmsford Borough Council,948476,"£33,225.69",Rates - Rivers House,CM1 2JE,,,,Administration
Defra,EA,01-Nov-11,"Marine, Coastal & Inland Waterways Services",WA South West-MEICA,Integral UK Ltd,1010068,"£32,498.81",EA Mechanical and Electrical Maintenance for supply of goods and services ,BS32 4SG,,40023791,REWA100003,Administration
Defra,EA,10-Nov-11,"Marine, Coastal & Inland Waterways Services",AN Central-AEM - Bedford,P & R Plant Lincolnshire Ltd,1011988,"£32,400.00",Gauging station group 6 Northampton and Glen Catchment,PE12 8NG,,30258388,REAN000549,Projects
Defra,EA,22-Nov-11,Main Contractors,AN Central-Ops Delivery | AN Capital WiP,Jackson Civil Engineering Ltd,1015712,"£32,337.96",Ouse Washes Desilting/Bankworks,IP1 5LT,,30184783,REAN001494 | IMAN002166 | REAN001513,Projects
Defra,EA,03-Nov-11,Operational Services,Data and Information Management,Gabriel Information Solutions Ltd,1009930,"£32,312.09",Miles Gabriel and Jon Mitchell via GI Solutions Ltd for Information Licensing for 6 months,EX1 3SD,,,HOEV101110,Administration
Defra,EA,24-Nov-11,Building Management,FM Operating Unit - Central and South West,Wyre Forest District Council,946200,"£32,070.29",Rates Hoo Farm,DY10 2BL,,,,Administration
Defra,EA,15-Nov-11,Environmental Materials,SE Capital WiP,Thermo Fisher Scientific,1013808,"£31,818.96",River Gauge at Hythe End,CW7 3GA,,,IMSE500051,Projects
Defra,EA,24-Nov-11,Leasing,Balance Sheet Codes,Hitachi Capital Vehicle Solutions Ltd,1015688,"£31,606.84",Lease car maintenance ,RG14 2NU,,30000281,,Administration
Defra,EA,24-Nov-11,"Marine, Coastal & Inland Waterways Services",SW Wessex-Ops Delivery,Nomenca Ltd,1013893,"£31,358.50",Mechanical and Electrical frequent maintenance,NG17 2HW,,30165560,RESW001082,Administration
Defra,EA,24-Nov-11,Building Management,FM Operating Unit - Central and South West,Warwick District Council,961546,"£31,176.00",Rates Brook Hse,CV32 5QW,,,,Administration
Defra,EA,17-Nov-11,Main Contractors,AN Capital WiP,BAM Nuttall Ltd,1014532,"£31,118.53",Minor maintenance works - Brancaster Ford,GU15 3XW,,30231632,IMAN002367,Projects
Defra,EA,24-Nov-11,Building Management,FM Operating Unit - Central and South West,Cornwall Council,946165,"£31,043.43",Rates - Bodmin,TR1 1YL,,,,Administration
Defra,EA,01-Nov-11,Construction Service Providers,AN Capital WiP,Halcrow Group Ltd,1007951,"£30,743.38",boston barrage works,SN4 0QD,,30071913,IMAN001472,Projects
Defra,EA,15-Nov-11,Main Contractors,WA Northern-Ops Delivery,Amalgamated Construction Ltd,1013840,"£30,501.60",River Maintenance works North Area - Rhyl Cut,S75 1HT,,40026199,,Administration
Defra,EA,08-Nov-11,Construction Service Providers,AN Capital WiP,Haskoning UK Ltd,1010434,"£30,466.39",Chelmsford Flood Alleviation Scheme,PE3 8DW,,30071934,IMAN001326,Projects
Defra,EA,24-Nov-11,"Marine, Coastal & Inland Waterways Services",SW Wessex-Ops Delivery,Nomenca Ltd,1013881,"£30,119.05",Mechanical and Electrical frequent maintenance,NG17 2HW,,30165560,RESW001082,Administration
Defra,EA,15-Nov-11,Main Contractors,SW Capital WiP,May Gurney Ltd,1013559,"£30,112.87",Minor Works Framework 2 - SW Dawlish Warren Coastal Defence repair,NR14 8SZ,,30190789,IMSW001856,Projects
Defra,EA,24-Nov-11,Building Management,FM Operating Unit - Central and South East,Braintree District Council,949585,"£30,093.50",Rates - Feering,CM7 9HB,,,,Administration
Defra,EA,24-Nov-11,Building Management,FM Operating Unit - Central and South East,Bedford Borough Council,949570,"£30,093.50",Rates - st john street,MK40 1SH,,,,Administration
Defra,EA,08-Nov-11,Main Contractors,NE Capital WiP,Amco Engineering,1010678,"£30,039.74","EA Beck, Skellows Piles",S75 1HT,,30204728,IMNE000173,Projects
Defra,EA,01-Nov-11,Environmental Services,NE Yorkshire Area Manager,Yorkshire Wildlife Trust,1008821,"£30,000.00",Feasibility Study 30.09.11 - 31.03.12 3 watercourses,YO24 1GN,,,RENE970004,Projects
Defra,EA,03-Nov-11,Environmental Services,AN Eastern-AEM - Monitoring | AN Northern-AEM - Kesteven/Spalding | AN Corporate Affairs Mgr,Lincolnshire County Council,1009311,"£30,000.00",Lincolnshire Chalk Streams Project Officer,LN1 1GJ,,,REAN001115 | REAN001552 |  | REANCA8084,Projects
Defra,EA,22-Nov-11,Main Contractors,AN Central-Ops Delivery,Jackson Civil Engineering Ltd,1015713,"£29,699.78",Houghton Flood Bank,IP1 5LT,,30184783,REAN001227,Projects
Defra,EA,15-Nov-11,Industrial,FM Operating Unit - Central and South West,Chloride Electronics Ltd,1013680,"£29,569.20",Chloride Linear Plus10,SO18 2RY,,30109657,,Projects
Defra,EA,15-Nov-11,Marketing,E and B Climate Change and Communities,Ipsos MORI,1013151,"£29,400.00",Environmental Research Fieldwork and Data processing,HA1 1PT,,30218704,EBPSP11001,Administration
Defra,EA,10-Nov-11,Construction Service Providers,SE Capital WiP,Jacobs Engineering UK Ltd,1011880,"£29,353.20",GLR Tidal Walls Package,G2 7HX,,30072261,IM3728,Projects
Defra,EA,15-Nov-11,Construction Service Providers,NE Capital WiP,Jacobs Engineering UK Ltd,1012211,"£29,163.78",Redcar Flood Alleviation Scheme,G2 7HX,,30072261,IMNE000524,Projects
Defra,EA,08-Nov-11,Environmental Services,SE SSD - Flood Risk,Aquajet GB Ltd,957222,"£29,094.24",CCTV inspections - Multiple sites,DN22 6HG,,30291877,RESO001000,Administration
Defra,EA,24-Nov-11,Building Management,FM Operating Unit - Central and South East,Havant Borough Council,949412,"£29,011.00",Rates- Waterlooville,PO9 2ER,,,,Administration
Defra,EA,15-Nov-11,Environmental Services,WA South West-AEM - East,Aberystwyth University,1014226,"£29,000.00",Contribution to Smart Coasts - Sustainable Communities Project ,SY23 2AX,,,REWA100019,Projects
Defra,EA,10-Nov-11,Main Contractors,SE Capital WiP,Hydrex Equipment UK Ltd,1012408,"£28,995.73",Shingle recycling,BS20 7GG,,30171824,IMSO000573,Projects
Defra,EA,24-Nov-11,Building Management,TH South East-Tidal Defence Mgr,London Borough Of Greenwich,946157,"£28,992.00",Rates - Herringham Road,SE18 6RA,,,,Administration
Defra,EA,17-Nov-11,Post & Courier,NLS Central Functions,City Sprint,1014230,"£28,947.08","Sample, Meter and Internal Mail costs",RH1 1YB,,30293049,,Administration
Defra,EA,15-Nov-11,Telecoms,HO Flood Warning Systems,MM Teleperformance Ltd,1013144,"£28,794.00",Floodline National support services,BS1 3LG,,30146474,,Administration
Defra,EA,01-Nov-11,Environmental Services,AN Corporate Affairs Mgr,Bedfordshire Cambridgeshire Northamptonshire & Peterborough Wildlife Trust,1008723,"£28,640.00",Partnership project for maintaining the Rymes Reed bed between Bedfordshire Cambridgeshire Northamptonshire & Peterborough Wildlife Trust,CB23 6DH,,,REANCA8084,Projects
Defra,EA,24-Nov-11,Building Management,NLS Support Llanelli,Carmarthenshire County Council,952297,"£28,462.00",Ratesd - Llanelli Laboratory,SA31 1LE,,,,Administration
Defra,EA,01-Nov-11,Main Contractors,SE West Thames - Ops Delivery,J Breheny Contractors Ltd,1008528,"£28,244.85",Wey & Loddon Vegetation Management Contract,IP6 8NH,,30134424,,Projects
Defra,EA,28-Nov-11,Construction Service Providers,WA Capital WiP,Greenhill Construction Ltd,1019400,"£28,000.00",Contruction licence fee,,,,,Administration
Defra,EA,24-Nov-11,Building Management,FM Operating Unit - Central and South East,Test Valley Borough Council,958669,"£27,759.70","Rates The Depot, Romsey",SP10 3AJ,,,,Administration
Defra,EA,03-Nov-11,Environmental Services,MI East - Flood Risk,Severn Trent Water,1009473,"£27,743.29",River Derwent Agreement Qtr 3 2011/12,B3 1SE,,,,Projects
Defra,EA,10-Nov-11,Operational Services,Investment and Funding Manager,HR Wallingford Ltd,1010997,"£27,702.00",Provision of updated course material for Flood Management software,OX10 8BA,,,FCPIF00017B00,Projects
Defra,EA,17-Nov-11,"Marine, Coastal & Inland Waterways Services",AN Northern - Flood Risk,ECS Engineering Services Ltd,1013949,"£27,600.00",Refurbuishment of  pointing gates @ Billinghay,NG16 6LE,,30231661,REAN001611,Projects
Defra,EA,22-Nov-11,Main Contractors,NE Capital WiP,Jackson Civil Engineering Ltd,1013237,"£27,531.00",Demolition & removal of Burstwick Old Clough.,IP1 5LT,,30204737,IMNE000182,Projects
Defra,EA,17-Nov-11,Environmental Services,E and B Land and Water,Angling Trades Association Ltd,1014965,"£27,500.00","National Fishing Month - partnership with the Angling Trades Association and Angling Development Board, among others. This is a flagship in our angling participation and retention work that supports rod licence income, diversity among licence holders and socio-economic outcomes from fishing ",CV8 2RF,,,EBPLW11012,Projects
Defra,EA,15-Nov-11,Construction Supplies,AN Capital WiP,RPC Contracts Ltd,1011676,"£27,329.81","Concrete revetment blocks, For Wherstead Wall.",LL15 2UG,,,IMAN002361,Projects
Defra,EA,15-Nov-11,Operational Services,National Enforcement Service,Her Majestys Revenue & Customs,1006510,"£27,290.42",Information for the prevention & detection of Crime,BN12 4XH,,,,Administration
Defra,EA,08-Nov-11,Construction Service Providers,SE Capital WiP,Haskoning UK Ltd,1010555,"£27,127.79",Haydon Wick,PE3 8DW,,30071934,IMTH001574,Projects
Defra,EA,10-Nov-11,Systems Delivery,HO Capital WiP,Scisys UK Ltd,1011420,"£27,112.80",Carbon Reduction Commitment system,SN14 0GB,,,EBOCC40003L01,Administration
Defra,EA,15-Nov-11,Environmental Services,AN Capital WiP,Fugro Engineering Services Ltd,1012715,"£27,066.00",Site Investigation Services,OX10 9RB,,30309576 | 30123021,IMAN001790,Projects
Defra,EA,15-Nov-11,"Marine, Coastal & Inland Waterways Services | Construction Service Providers | Environmental Services",Incident Management Manager,Halcrow Group Ltd,1013173,"£27,041.36",Erosion Risk Mapping,SN4 0QD,,30219914,FCPMM00054B00,Projects
Defra,EA,24-Nov-11,Building Management,FM Operating Unit - Central and South West,East Devon District Council,946238,"£26,990.02",Rates Clyst Honiton,EX10 8HL,,,,Administration
Defra,EA,15-Nov-11,Construction Service Providers,HO NCPMS National,Atkins Ltd,1013003,"£26,944.64",Secondment of John Grubb to North East,KT18 5BW,,30072266,,Projects
Defra,EA,08-Nov-11,Construction Service Providers,SE Capital WiP,Haskoning UK Ltd,1010559,"£26,829.61",Lewisham and Catford Flood Alleviation Scheme,PE3 8DW,,30071934,IMTH001760,Projects
Defra,EA,22-Nov-11,Maintenance & Support,Nat Trading and Reg Services,Atos,1015219,"£26,793.05",Atos IT Solutions and Services Ltd. Hosting Services Agreement and provision of service logging desk relating to the EU Emissions Trading Registry,GU16 8QD,,30319519,,Administration
Defra,EA,17-Nov-11,Engineering Services,SE Kent & South London - Ops Delivery,DB Site Services,1013813,"£26,502.00",Marsh Dykes Pumping Station Maintenance,NW2 1NP,,30239600,RESE500031,Projects
Defra,EA,22-Nov-11,Main Contractors,NW Capital WiP,Volkerstevin Ltd,1013142,"£26,444.38",Longtown flood storage basin ,EN11 9BX,,30142737,RENW001270,Projects
Defra,EA,24-Nov-11,Building Repair & Maintenance,HO Marine Monitoring Service,Gelder Ltd,1017092,"£26,280.00",Office refurbishment to the Marine Labs.,LN1 2DS,,30199819,,Projects
Defra,EA,24-Nov-11,Building Management,TH South East-Tidal Defence Mgr,Greenwich Council,946159,"£26,047.50",Rates Thames barrier visitors center,SE1 6RS,,,,Administration
Defra,EA,15-Nov-11,Construction Service Providers,HO NCPMS National,Atkins Ltd,1012131,"£25,854.34",Resident Construction Design Management Co-ordinator Secondment North East ,KT18 5BW,,30072266,,Projects
Defra,EA,15-Nov-11,Electricity,FM Operating Unit - Central and South East,EDF Energy Plc,1013884,"£25,713.02",Electricity Sypply to King Fisher House,PL3 5ZN,,30286699,,Administration
Defra,EA,24-Nov-11,Building Management,FM Operating Unit - Central and South East,East Cambridgeshire District Council,949549,"£25,591.64",Rates - prickwillow,CB7 4XP,,,,Administration
Defra,EA,10-Nov-11,Environmental Services,NW Ambition Project Manager,Apem Ltd,1011040,"£25,531.20",Diffuse Pollution Walkovers - Bathing Waters.,SK4 4GN,,,RENW001931,Projects
Defra,EA,15-Nov-11,Post & Courier,FM Operating Unit - Northern | National Facilities Manager | FM Operating Unit - Central and South West | FM Operating Unit - Central and South East,DX Network Services Ltd,1013755,"£25,436.23",DX Internal Mail costs ,SL0 9JQ,,,,Administration
Defra,EA,10-Nov-11,Environmental Services,"WA Data, Info & Assess Mgr",Environment Systems,1013395,"£25,411.20","Water Framework directive Invasive Mapping project - Japanese knotweed maps for remaining areas not covered in Phase 1, Data collation & pre processing, rule base dev, rule base processing, post processing and reporting.",SY23 3AH,,,,Projects
Defra,EA,24-Nov-11,Environmental Services,AN Capital WiP,EDI Surveys Ltd,1017232,"£25,341.60",Norfolk Baseline - Topographical Surveys,IP2 0AH,,30189693,IMAN002290,Projects
Defra,EA,01-Nov-11,Construction Service Providers,MI Capital WiP,Halcrow Group Ltd,1007978,"£25,214.94",River Tame Major Works,SN4 0QD,,30071913,IMMI000978,Projects
Defra,EA,10-Nov-11,"Marine, Coastal & Inland Waterways Services",AN Capital WiP,P & R Plant Lincolnshire Ltd,1011967,"£25,200.00",Labour and Welfare facilities at Spalding,PE12 8NG,,30258388,IMAN002140,Projects
Defra,EA,01-Nov-11,Construction Service Providers,AN Capital WiP,Atkins Ltd,1002556,"£25,076.15",St Neots Lock Gate works,KT18 5BW,,30072266,IMAN001728,Projects
Defra,EA,08-Nov-11,Construction Service Providers,WA Capital WiP,Atkins Ltd,1011483,"£25,036.03",Pontarddulais Flood Alleviation Scheme,WR5 1TX,,40007995,IMWA000864,Projects
Defra,EA,01-Nov-11,Environmental Services,NE Capital WiP,Harrogate Borough Council,1008919,"£25,000.00",Ripon MOP Partnership contribution (regeneration) 11 12,HG1 2SG,,,IMNE000824,Projects
