Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Ministry of Justice,MoJ HQ,21/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HP ENTERPRISE SERVICES UK LTD,1116037,"1,257,171.03",HP NICTS App Maint & Supp (VAT Rec) FY13/14 Onwards
Ministry of Justice,MoJ HQ,21/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HP ENTERPRISE SERVICES UK LTD,1116037,"395,165.58",HP NICTS General (VAT Rec) FY13/14 Onwards
Ministry of Justice,MoJ HQ,21/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HP ENTERPRISE SERVICES UK LTD,1116037,"682,259.56",HP NICTS Hosting (VAT Rec) FY13/14 Onwards
Ministry of Justice,MoJ HQ,11/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HP ENTERPRISE SERVICES UK LTD,1115110,"105,049.45",HP NICTS Network Services (VAT Rec) FY13/14 Onwards
Ministry of Justice,MoJ HQ,21/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HP ENTERPRISE SERVICES UK LTD,1116037,"582,113.40",HP NICTS Network Services (VAT Rec) FY13/14 Onwards
Ministry of Justice,MoJ HQ,21/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HP ENTERPRISE SERVICES UK LTD,1116037,"230,962.36",HP NICTS Security (VAT Rec) FY13/14 Onwards
Ministry of Justice,MoJ HQ,04/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HP ENTERPRISE SERVICES UK LTD,1114525,"213,135.00",HP NICTS SIAM (VAT Rec) FY13/14 Onwards
Ministry of Justice,MoJ HQ,21/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HP ENTERPRISE SERVICES UK LTD,1116037,"391,473.38",HP NICTS SIAM (VAT Rec) FY13/14 Onwards
Ministry of Justice,MoJ HQ,21/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HP ENTERPRISE SERVICES UK LTD,1116037,"220,376.00",HP NICTS SIAM (VAT Rec) FY13/14 Onwards
Ministry of Justice,MoJ HQ,04/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HP ENTERPRISE SERVICES UK LTD,1114525,"754,501.53",HP NICTS Telephony (NON VAT Rec) FY13/14 Onwards
Ministry of Justice,MoJ HQ,04/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HP ENTERPRISE SERVICES UK LTD,1114525,"150,900.31",HP NICTS Telephony (NON VAT Rec) FY13/14 Onwards
Ministry of Justice,MoJ HQ,11/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HP ENTERPRISE SERVICES UK LTD,1115110,"71,936.54",HP NICTS Telephony (NON VAT Rec) FY13/14 Onwards
Ministry of Justice,MoJ HQ,11/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HP ENTERPRISE SERVICES UK LTD,1115110,"14,387.31",HP NICTS Telephony (NON VAT Rec) FY13/14 Onwards
Ministry of Justice,MoJ HQ,14/Nov/2013 ,512000-Intangible GBV - Additions,NZ900-Finance & Corporate Services,TRUSTMARQUE SOLUTIONS LTD,1115583,"190,000.00",HQ 295 - JSAS Server Infrastructure Services (SAS Licences) - Provision of specified software
Ministry of Justice,MoJ HQ,18/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,I2N LTD,1115734,"25,000.00",IAPS Contract with i2N - Support and Maintenance 1st June 2013 to 31st May 2015 - Replaces 10000037625
Ministry of Justice,MoJ HQ,25/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,IBM (UNITED KINGDOM) LTD,1116329,"2,521,856.56",IBM ELA Annual Renewal
Ministry of Justice,MoJ HQ,25/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,IBM (UNITED KINGDOM) LTD,1116329,"504,371.31",IBM ELA Annual Renewal
Ministry of Justice,MoJ HQ,14/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,CGI IT UK LTD,1115300,"69,072.00",ICT App Maint & Supp (Schedule)
Ministry of Justice,MoJ HQ,28/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,CGI IT UK LTD,1116560,"2,041,397.04",ICT App Maint & Supp (Schedule)
Ministry of Justice,MoJ HQ,28/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,CGI IT UK LTD,1116560,"117,253.42",ICT App Maint & Supp (Schedule)
Ministry of Justice,MoJ HQ,04/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114441,"660,652.65",ICT Desktops (Schedule)
Ministry of Justice,MoJ HQ,04/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114441,"1,071,870.94",ICT Hosting (Schedule)
Ministry of Justice,MoJ HQ,04/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114441,"32,662.45",ICT Hosting (Schedule)
Ministry of Justice,MoJ HQ,04/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114441,"184,493.25",ICT Hosting (Schedule)
Ministry of Justice,MoJ HQ,28/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,CGI IT UK LTD,1116560,"402,178.00",ICT Hosting (Schedule)
Ministry of Justice,MoJ HQ,04/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114441,"108,789.40",ICT Laptops (Schedule)
Ministry of Justice,MoJ HQ,04/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114441,"1,302,255.73",ICT Network Services (Schedule)
Ministry of Justice,MoJ HQ,04/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114441,"34,121.69",ICT Network Services (Schedule)
Ministry of Justice,MoJ HQ,04/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114441,"144,249.27",ICT Other (Schedule)
Ministry of Justice,MoJ HQ,28/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1116513,"81,800.00",ICT Other (Schedule)
Ministry of Justice,MoJ HQ,04/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,LIBERATA UK LTD,1114544,"36,234.30",ICT Printing - Liberata Print Charges
Ministry of Justice,MoJ HQ,04/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,LIBERATA UK LTD,1114544,"7,246.86",ICT Printing - Liberata Print Charges
Ministry of Justice,MoJ HQ,04/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,LIBERATA UK LTD,1114544,"71,409.31",ICT Printing - Liberata Print Charges
Ministry of Justice,MoJ HQ,28/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,CGI IT UK LTD,1116560,"119,347.00",ICT Printing (Schedule)
Ministry of Justice,MoJ HQ,04/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114441,"634,859.00",ICT Service Desk (Schedule)
Ministry of Justice,MoJ HQ,04/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114441,"25,434.46",ICT Telephony (Schedule)
Ministry of Justice,MoJ HQ,04/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114441,"5,086.89",ICT Telephony (Schedule)
Ministry of Justice,MoJ HQ,04/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114441,"40,532.27",ICT Telephony (Schedule)
Ministry of Justice,MoJ HQ,04/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ATOS IT SERVICES UK LTD,1114441,"8,106.45",ICT Telephony (Schedule)
Ministry of Justice,MoJ HQ,14/Nov/2013 ,265000-IT & Telecommunications,RG999-CFLAP Accumulator,AVM IMPACT,1115256,"21,040.00",Live video link to from London to Liverpool screening the Hillsborough Inquest preliminary hearings. 
Ministry of Justice,MoJ HQ,27/Nov/2013 ,512000-Intangible GBV - Additions,NZ900-Finance & Corporate Services,STERIA LTD,1116500,"43,400.85",Lotus Notes (RFS 97044) (Schedule)
Ministry of Justice,MoJ HQ,14/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,MICROSOFT UK LTD,1115475,"299,046.00",Microsoft Premier Support Renewal
Ministry of Justice,MoJ HQ,14/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,MICROSOFT UK LTD,1115475,"59,809.20",Microsoft Premier Support Renewal
Ministry of Justice,MoJ HQ,05/Nov/2013 ,223000-Other Expenditure,NZ900-Finance & Corporate Services,ECONOMIC & SOCIAL RESEARCH COUNCIL (ESRC),3766,"60,000.00",Milestone 1: Funding to pilot consent to link MCS study data to the Police National Computer records. w/c 21st October 2013
Ministry of Justice,MoJ HQ,25/Nov/2013 ,223000-Other Expenditure,RB999-JPG - CJRD,RESTORATIVE JUSTICE COUNCIL,1116409,"250,000.00",MoJ Corporate - Victims & Witnesses - Miscellaneous Running Costs
Ministry of Justice,MoJ HQ,25/Nov/2013 ,223000-Other Expenditure,RB999-JPG - CJRD,VICTIM SUPPORT,1116472,"382,110.93",MoJ Corporate - Victims & Witnesses - Miscellaneous Running Costs
Ministry of Justice,MoJ HQ,11/Nov/2013 ,710200-Creditors < 1 year - Trade & Other Creditors,WW000-Balance Sheet,NATIONAL OFFENDERS MANAGEMENT SERVICE (NOMS),3788,"1,443,019.74",MoJ Corporate-Balance Sheet-Barclaycard Payment Control
Ministry of Justice,MoJ HQ,11/Nov/2013 ,710200-Creditors < 1 year - Trade & Other Creditors,WW000-Balance Sheet,NATIONAL OFFENDERS MANAGEMENT SERVICE (NOMS),3789,"431,524.24",MoJ Corporate-Balance Sheet-Barclaycard Payment Control
Ministry of Justice,MoJ HQ,11/Nov/2013 ,710200-Creditors < 1 year - Trade & Other Creditors,WW000-Balance Sheet,NATIONAL OFFENDERS MANAGEMENT SERVICE (NOMS),3789,-42.95,MoJ Corporate-Balance Sheet-Barclaycard Payment Control
Ministry of Justice,MoJ HQ,15/Nov/2013 ,710600-Creditor < 1 year - Payable to Consolidated Fund,WW000-Balance Sheet,HM TREASURY - CFER PAYOVER,3798,"487,861.54",MoJ Corporate-Balance Sheet-Payable to CFERS
Ministry of Justice,MoJ HQ,15/Nov/2013 ,710600-Creditor < 1 year - Payable to Consolidated Fund,WW000-Balance Sheet,HM TREASURY - CFER PAYOVER,3798,"9,520.48",MoJ Corporate-Balance Sheet-Payable to CFERS
Ministry of Justice,MoJ HQ,22/Nov/2013 ,610400-Debtors <1 year - Prepayments & Accrued Income,WW000-Balance Sheet,CITY OF WESTMINSTER,1116220,"89,362.00",MoJ Corporate-Balance Sheet-Rates Prepayment Control
Ministry of Justice,MoJ HQ,22/Nov/2013 ,610400-Debtors <1 year - Prepayments & Accrued Income,WW000-Balance Sheet,CITY OF WESTMINSTER,1116220,"83,961.00",MoJ Corporate-Balance Sheet-Rates Prepayment Control
Ministry of Justice,MoJ HQ,22/Nov/2013 ,610400-Debtors <1 year - Prepayments & Accrued Income,WW000-Balance Sheet,CITY OF WESTMINSTER,1116220,"147,300.00",MoJ Corporate-Balance Sheet-Rates Prepayment Control
Ministry of Justice,MoJ HQ,22/Nov/2013 ,610400-Debtors <1 year - Prepayments & Accrued Income,WW000-Balance Sheet,CITY OF WESTMINSTER,1116220,"585,272.00",MoJ Corporate-Balance Sheet-Rates Prepayment Control
Ministry of Justice,MoJ HQ,22/Nov/2013 ,610400-Debtors <1 year - Prepayments & Accrued Income,WW000-Balance Sheet,CITY OF WESTMINSTER,1116220,"50,082.00",MoJ Corporate-Balance Sheet-Rates Prepayment Control
Ministry of Justice,MoJ HQ,20/Nov/2013 ,223000-Other Expenditure,QZ600-CPG Other,CABINET OFFICE,3817,"256,923.00",MoJ Corporate-Financial Management-OGD Services Under SLA
Ministry of Justice,MoJ HQ,04/Nov/2013 ,311100-Legal Aid,KY300-Legal Services Strategy,LEGAL AID AGENCY (LAA),3758,"21,500,000.00",MoJ Corporate-Legal Aid (Fund)-Community Legal Services
Ministry of Justice,MoJ HQ,11/Nov/2013 ,311100-Legal Aid,KY300-Legal Services Strategy,LEGAL AID AGENCY (LAA),3787,"14,522,000.00",MoJ Corporate-Legal Aid (Fund)-Community Legal Services
Ministry of Justice,MoJ HQ,18/Nov/2013 ,912200-Other Movements in Year,KY300-Legal Services Strategy,LEGAL AID AGENCY (LAA),3808,"24,923,000.00",MoJ Corporate-Legal Aid (Fund)-Funding
Ministry of Justice,MoJ HQ,25/Nov/2013 ,912200-Other Movements in Year,KY300-Legal Services Strategy,LEGAL AID AGENCY (LAA),3824,"25,460,000.00",MoJ Corporate-Legal Aid (Fund)-Funding
Ministry of Justice,MoJ HQ,04/Nov/2013 ,311100-Legal Aid,KY300-Legal Services Strategy,LEGAL AID AGENCY (LAA),3758,"42,000,000.00",MoJ Corporate-Legal Aid (Fund)-Legal Aid Criminal
Ministry of Justice,MoJ HQ,11/Nov/2013 ,311100-Legal Aid,KY300-Legal Services Strategy,LEGAL AID AGENCY (LAA),3787,"10,162,000.00",MoJ Corporate-Legal Aid (Fund)-Legal Aid Criminal
Ministry of Justice,MoJ HQ,21/Nov/2013 ,223000-Other Expenditure,QY300-Fleet Car Mgmt,ALLSTAR BUSINESS SOLUTIONS LTD,1115910,"5,542.37",MoJ Lease Car Fuel Costs FY 13-14
Ministry of Justice,MoJ HQ,21/Nov/2013 ,223000-Other Expenditure,QY300-Fleet Car Mgmt,ALLSTAR BUSINESS SOLUTIONS LTD,1115910,"-5,542.37",MoJ Lease Car Fuel Costs FY 13-14
Ministry of Justice,MoJ HQ,21/Nov/2013 ,223000-Other Expenditure,QY300-Fleet Car Mgmt,ALLSTAR BUSINESS SOLUTIONS LTD,1115910,"27,699.84",MoJ Lease Car Fuel Costs FY 13-14
Ministry of Justice,MoJ HQ,21/Nov/2013 ,223000-Other Expenditure,QY300-Fleet Car Mgmt,ALLSTAR BUSINESS SOLUTIONS LTD,1115910,"5,539.97",MoJ Lease Car Fuel Costs FY 13-14
Ministry of Justice,MoJ HQ,21/Nov/2013 ,223000-Other Expenditure,QY300-Fleet Car Mgmt,ALLSTAR BUSINESS SOLUTIONS LTD,1115910,11.99,MoJ Lease Car Fuel Costs FY 13-14
Ministry of Justice,MoJ HQ,21/Nov/2013 ,223000-Other Expenditure,QY300-Fleet Car Mgmt,ALLSTAR BUSINESS SOLUTIONS LTD,1115910,-0.42,MoJ Lease Car Fuel Costs FY 13-14
Ministry of Justice,MoJ HQ,11/Nov/2013 ,262000-SCA Costs,NX900-MOJ Shared Services,LIBERATA UK LTD,1115127,"250,634.04",Monthly provision of payroll services FY13-14
Ministry of Justice,MoJ HQ,28/Nov/2013 ,223000-Other Expenditure,LZ600-Transforming Justice,TNT UK LTD,1116822,"61,709.15",Monthly 'storage' and 'activity' costs for paper records stored by TNT on MoJ's behalf at its secure repositories.
Ministry of Justice,MoJ HQ,12/Nov/2013 ,532000-Tangible GBV - Additions,NZ900-Finance & Corporate Services,HOME OFFICE IT,3790,"35,600.00",MOU HOIT and LSC RISE (HQ288-02)-Testing Services for HQ288-02 LSC RISE E210 under the framework MOU between MoJ and Home Office IT April 2013
Ministry of Justice,MoJ HQ,04/Nov/2013 ,532000-Tangible GBV - Additions,NZ900-Finance & Corporate Services,STERIA LTD,1114603,"36,725.08",NDC Filecluster (RFS 105447) (Schedule)
Ministry of Justice,MoJ HQ,07/Nov/2013 ,222002-Other Property Costs,NZ406-Strategic Estates Feeder,LANCASTER CLEANING AND SUPPORT SERVICES,1114834,"90,579.90",NE130: 102 Petty France: cleaning services 2013.
Ministry of Justice,MoJ HQ,11/Nov/2013 ,512000-Intangible GBV - Additions,NZ900-Finance & Corporate Services,HP ENTERPRISE SERVICES UK LTD,1115110,"65,931.10","NOMS 008 Mercury  (CCN ref PB508) development and implementation costs for 13/14						"
Ministry of Justice,MoJ HQ,21/Nov/2013 ,265000-IT & Telecommunications,LZ600-Transforming Justice,STERIA LTD,1116164,"390,445.00",NOMS 291 Rehabilitation Programme Implementation Charges NDelius Changes (RFS120175-V1.13)
Ministry of Justice,MoJ HQ,21/Nov/2013 ,265000-IT & Telecommunications,LZ600-Transforming Justice,STERIA LTD,1116164,"105,362.56",NOMS 291 Rehabilitation Programme Implementation Charges NDelius Changes (RFS120175-V1.13)
Ministry of Justice,MoJ HQ,04/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ACTICA CONSULTING LTD,1114435,"23,800.00",NOMS Technical Delivery Assurance
Ministry of Justice,MoJ HQ,04/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ACTICA CONSULTING LTD,1114435,"4,760.00",NOMS Technical Delivery Assurance
Ministry of Justice,MoJ HQ,11/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ACTICA CONSULTING LTD,1115029,"178,801.00",NOMS Technical Delivery Assurance
Ministry of Justice,MoJ HQ,11/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,ACTICA CONSULTING LTD,1115029,"35,760.20",NOMS Technical Delivery Assurance
Ministry of Justice,MoJ HQ,07/Nov/2013 ,222003-CIS Labour TFM Estates,NZ900-Finance & Corporate Services,G4S INTEGRATED SERVICES (UK) LTD,1114753,"23,653.42",NOP Programme draw down
Ministry of Justice,MoJ HQ,07/Nov/2013 ,222003-CIS Labour TFM Estates,NZ900-Finance & Corporate Services,G4S INTEGRATED SERVICES (UK) LTD,1114753,"4,730.68",NOP Programme draw down
Ministry of Justice,MoJ HQ,07/Nov/2013 ,222003-CIS Labour TFM Estates,NZ900-Finance & Corporate Services,G4S INTEGRATED SERVICES (UK) LTD,1114753,0.01,NOP Programme draw down
Ministry of Justice,MoJ HQ,07/Nov/2013 ,222003-CIS Labour TFM Estates,NZ900-Finance & Corporate Services,MITIE JUSTICE LTD,1114870,"69,162.15",NOP Programme draw down
Ministry of Justice,MoJ HQ,07/Nov/2013 ,222003-CIS Labour TFM Estates,NZ900-Finance & Corporate Services,MITIE JUSTICE LTD,1114870,"13,832.43",NOP Programme draw down
Ministry of Justice,MoJ HQ,14/Nov/2013 ,222003-CIS Labour TFM Estates,NZ900-Finance & Corporate Services,G4S INTEGRATED SERVICES (UK) LTD,1115378,"128,514.15",NOP Programme draw down
Ministry of Justice,MoJ HQ,14/Nov/2013 ,222003-CIS Labour TFM Estates,NZ900-Finance & Corporate Services,G4S INTEGRATED SERVICES (UK) LTD,1115378,"25,702.83",NOP Programme draw down
Ministry of Justice,MoJ HQ,12/Nov/2013 ,262000-SCA Costs,QZ500-Arms Length Bodies (CPG),NATIONAL SAVINGS & INVESTMENTS,3793,"96,524.00",NSI Financing Charge for Development costs
Ministry of Justice,MoJ HQ,28/Nov/2013 ,263000-Other Contracted Out Services,RC999-Criminal Justice Group - OMS,NATIONAL OFFENDERS MANAGEMENT SERVICE (NOMS),3841,"355,372.79",PARC YOI Contract
Ministry of Justice,MoJ HQ,28/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,CABLE & WIRELESS WORLDWIDE,1116545,"45,439.66","PCVL Installation - Caernarfon,PCVL Installation - Phase 3 - HMCTS Tech Refresh to 447 Endpoints,PCVL Installation - Phase 4 - Crown Court (47) Expansion , PCVL Installation - Incre"
Ministry of Justice,MoJ HQ,28/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,CABLE & WIRELESS WORLDWIDE,1116545,"45,439.66","PCVL Installation - Caernarfon,PCVL Installation - Phase 3 - HMCTS Tech Refresh to 447 Endpoints,PCVL Installation - Phase 4 - Crown Court (47) Expansion , PCVL Installation - Incre"
Ministry of Justice,MoJ HQ,28/Nov/2013 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1116513,"34,224.00",PD A-R-03863-01-relocation of Silkwood Park to Harcourt House
Ministry of Justice,MoJ HQ,28/Nov/2013 ,265000-IT & Telecommunications,NZ406-Strategic Estates Feeder,ATOS IT SERVICES UK LTD,1116513,"6,844.80",PD A-R-03863-01-relocation of Silkwood Park to Harcourt House
Ministry of Justice,MoJ HQ,14/Nov/2013 ,221000-Property Rent and Rates,NZ406-Strategic Estates Feeder,KNIGHT FRANK LLP,1115439,"32,250.00",Peat House Rent charge
Ministry of Justice,MoJ HQ,14/Nov/2013 ,221000-Property Rent and Rates,NZ406-Strategic Estates Feeder,KNIGHT FRANK LLP,1115439,"6,450.00",Peat House Rent charge
Ministry of Justice,MoJ HQ,14/Nov/2013 ,222002-Other Property Costs,NZ406-Strategic Estates Feeder,KNIGHT FRANK LLP,1115439,"15,781.00",Peat House Rent charge
Ministry of Justice,MoJ HQ,14/Nov/2013 ,222002-Other Property Costs,NZ406-Strategic Estates Feeder,KNIGHT FRANK LLP,1115439,"3,156.20",Peat House Rent charge
Ministry of Justice,MoJ HQ,14/Nov/2013 ,222002-Other Property Costs,NZ406-Strategic Estates Feeder,KNIGHT FRANK LLP,1115439,"-15,781.00",Peat House Rent charge
Ministry of Justice,MoJ HQ,14/Nov/2013 ,222002-Other Property Costs,NZ406-Strategic Estates Feeder,KNIGHT FRANK LLP,1115439,"15,761.00",Peat House Rent charge
Ministry of Justice,MoJ HQ,14/Nov/2013 ,222002-Other Property Costs,NZ406-Strategic Estates Feeder,KNIGHT FRANK LLP,1115439,-4.00,Peat House Rent charge
Ministry of Justice,MoJ HQ,28/Nov/2013 ,532000-Tangible GBV - Additions,NZ900-Finance & Corporate Services,STERIA LTD,1116798,"186,969.22",PQ108 - OMNI-T Capital Expenditure FY1112-
Ministry of Justice,MoJ HQ,13/Nov/2013 ,262000-SCA Costs,QZ500-Arms Length Bodies (CPG),NATIONAL SAVINGS & INVESTMENTS,3796,"548,674.75",Provision of Court Funds Office service for the 2012/13 Financial Year
Ministry of Justice,MoJ HQ,28/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HFX LTD,1116644,"18,951.41","Provision of Etarmis time management software, user licences and supporting IT hardware and installation (VAT inclusive)"
Ministry of Justice,MoJ HQ,28/Nov/2013 ,265000-IT & Telecommunications,NZ900-Finance & Corporate Services,HFX LTD,1116644,"3,790.29","Provision of Etarmis time management software, user licences and supporting IT hardware and installation (VAT inclusive)"
Ministry of Justice,MoJ HQ,08/Nov/2013 ,221000-Property Rent and Rates,NZ406-Strategic Estates Feeder,DEPARTMENT FOR COMMUNITIES & LOCAL GOVERNMENT,3781,"105,162.72",Quarter 1
Ministry of Justice,MoJ HQ,08/Nov/2013 ,221000-Property Rent and Rates,NZ406-Strategic Estates Feeder,DEPARTMENT FOR COMMUNITIES & LOCAL GOVERNMENT,3781,"31,872.57",Quarter 1
Ministry of Justice,MoJ HQ,08/Nov/2013 ,222002-Other Property Costs,NZ406-Strategic Estates Feeder,DEPARTMENT FOR COMMUNITIES & LOCAL GOVERNMENT,3781,776.09,Quarter 1
Ministry of Justice,MoJ HQ,08/Nov/2013 ,261000-Fuel and Utilities,NZ406-Strategic Estates Feeder,DEPARTMENT FOR COMMUNITIES & LOCAL GOVERNMENT,3781,321.64,Quarter 1
Ministry of Justice,MoJ HQ,08/Nov/2013 ,261000-Fuel and Utilities,NZ406-Strategic Estates Feeder,DEPARTMENT FOR COMMUNITIES & LOCAL GOVERNMENT,3781,"5,248.57",Quarter 1
Ministry of Justice,MoJ HQ,08/Nov/2013 ,261000-Fuel and Utilities,NZ406-Strategic Estates Feeder,DEPARTMENT FOR COMMUNITIES & LOCAL GOVERNMENT,3781,"23,991.54",Quarter 1
Ministry of Justice,MoJ HQ,08/Nov/2013 ,261000-Fuel and Utilities,NZ406-Strategic Estates Feeder,DEPARTMENT FOR COMMUNITIES & LOCAL GOVERNMENT,3781,"1,457.94",Quarter 1
Ministry of Justice,MoJ HQ,08/Nov/2013 ,223000-Other Expenditure,NZ406-Strategic Estates Feeder,DEPARTMENT FOR COMMUNITIES & LOCAL GOVERNMENT,3781,"1,219.93",Quarter 1
Ministry of Justice,MoJ HQ,08/Nov/2013 ,221000-Property Rent and Rates,NZ406-Strategic Estates Feeder,DEPARTMENT FOR COMMUNITIES & LOCAL GOVERNMENT,3781,"105,162.72",Quarter 2
Ministry of Justice,MoJ HQ,08/Nov/2013 ,221000-Property Rent and Rates,NZ406-Strategic Estates Feeder,DEPARTMENT FOR COMMUNITIES & LOCAL GOVERNMENT,3781,"31,872.57",Quarter 2
Ministry of Justice,MoJ HQ,08/Nov/2013 ,222002-Other Property Costs,NZ406-Strategic Estates Feeder,DEPARTMENT FOR COMMUNITIES & LOCAL GOVERNMENT,3781,776.09,Quarter 2
Ministry of Justice,MoJ HQ,08/Nov/2013 ,261000-Fuel and Utilities,NZ406-Strategic Estates Feeder,DEPARTMENT FOR COMMUNITIES & LOCAL GOVERNMENT,3781,321.64,Quarter 2
Ministry of Justice,MoJ HQ,08/Nov/2013 ,261000-Fuel and Utilities,NZ406-Strategic Estates Feeder,DEPARTMENT FOR COMMUNITIES & LOCAL GOVERNMENT,3781,"5,248.57",Quarter 2
Ministry of Justice,MoJ HQ,08/Nov/2013 ,261000-Fuel and Utilities,NZ406-Strategic Estates Feeder,DEPARTMENT FOR COMMUNITIES & LOCAL GOVERNMENT,3781,"1,457.94",Quarter 2
Ministry of Justice,MoJ HQ,08/Nov/2013 ,222001-Maintenance,NZ406-Strategic Estates Feeder,DEPARTMENT FOR COMMUNITIES & LOCAL GOVERNMENT,3781,"23,991.54",Quarter 2
Ministry of Justice,MoJ HQ,08/Nov/2013 ,223000-Other Expenditure,NZ406-Strategic Estates Feeder,DEPARTMENT FOR COMMUNITIES & LOCAL GOVERNMENT,3781,"1,219.93",Quarter 2
Ministry of Justice,MoJ HQ,21/Nov/2013 ,221000-Property Rent and Rates,NZ406-Strategic Estates Feeder,BNP PARIBAS REAL ESTATE,1115929,"62,500.00",Quarter 2 2013-14 rent charge
Ministry of Justice,MoJ HQ,08/Nov/2013 ,221000-Property Rent and Rates,NZ406-Strategic Estates Feeder,DEPARTMENT FOR COMMUNITIES & LOCAL GOVERNMENT,3782,"105,162.72",Quarter 3
Ministry of Justice,MoJ HQ,08/Nov/2013 ,221000-Property Rent and Rates,NZ406-Strategic Estates Feeder,DEPARTMENT FOR COMMUNITIES & LOCAL GOVERNMENT,3782,"31,872.54",Quarter 3
Ministry of Justice,MoJ HQ,08/Nov/2013 ,261000-Fuel and Utilities,NZ406-Strategic Estates Feeder,DEPARTMENT FOR COMMUNITIES & LOCAL GOVERNMENT,3782,321.64,Quarter 3
Ministry of Justice,MoJ HQ,08/Nov/2013 ,261000-Fuel and Utilities,NZ406-Strategic Estates Feeder,DEPARTMENT FOR COMMUNITIES & LOCAL GOVERNMENT,3782,"5,248.57",Quarter 3
Ministry of Justice,MoJ HQ,08/Nov/2013 ,261000-Fuel and Utilities,NZ406-Strategic Estates Feeder,DEPARTMENT FOR COMMUNITIES & LOCAL GOVERNMENT,3782,"1,457.94",Quarter 3
