Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Taxi Services UK,Government Office for Science - GOS - Government Office for Science,"Personal Expense, Name Witheld",16204,13.00,Default-Taxi Services UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Hospitality - UK,Enterprise & Skills Group - Vocational Education Directorate,"Personal Expense, Name Witheld",16205,13.69,E&S Devolved Admin-Hospitality - UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Other Travel,Enterprise & Skills Group - Vocational Education Directorate,"Personal Expense, Name Witheld",16205,5.00,E&S Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Other Travel,Enterprise & Skills Group - Vocational Education Directorate,"Personal Expense, Name Witheld",16206,2.50,E&S Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Other Travel,Enterprise & Skills Group - Vocational Education Directorate,"Personal Expense, Name Witheld",16207,2.50,E&S Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Other Travel,Enterprise & Skills Group - Vocational Education Directorate,"Personal Expense, Name Witheld",16207,3.81,E&S Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Other Travel,Enterprise & Skills Group - Vocational Education Directorate,"Personal Expense, Name Witheld",16208,2.50,E&S Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Other Travel,Enterprise & Skills Group - Vocational Education Directorate,"Personal Expense, Name Witheld",16208,5.00,E&S Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Other Travel,Economics & Markets - E&M - Analysis Directorate,"Personal Expense, Name Witheld",16209,3.45,E&M Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Other Travel,Enterprise & Skills Group - Vocational Education Directorate,"Personal Expense, Name Witheld",16210,34.21,E&S Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Other Travel,Enterprise & Skills Group - Vocational Education Directorate,"Personal Expense, Name Witheld",16210,62.40,E&S Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Rail Travel UK,Enterprise & Skills Group - Vocational Education Directorate,"Personal Expense, Name Witheld",16210,180.00,E&S Devolved Admin-Rail Travel UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Subsistence UK,Enterprise & Skills Group - Vocational Education Directorate,"Personal Expense, Name Witheld",16210,9.90,E&S Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Subsistence UK,Enterprise & Skills Group - Vocational Education Directorate,"Personal Expense, Name Witheld",16210,33.44,E&S Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Mileage Allowance UK,Finance & Commercial Group - F&C - Finance Group,"Personal Expense, Name Witheld",16211,13.95,F&C Devolved Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Other Travel,Finance & Commercial Group - F&C - Finance Group,"Personal Expense, Name Witheld",16211,4.20,F&C Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Other Travel,Enterprise & Skills Group - Vocational Education Directorate,"Personal Expense, Name Witheld",16212,5.40,E&S Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Taxi Services UK,Enterprise & Skills Group - Vocational Education Directorate,"Personal Expense, Name Witheld",16212,6.90,E&S Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Other Travel,Enterprise & Skills Group - Vocational Education Directorate,"Personal Expense, Name Witheld",16213,10.30,E&S Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Subsistence UK,Enterprise & Skills Group - Vocational Education Directorate,"Personal Expense, Name Witheld",16213,2.75,E&S Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Subsistence UK,Enterprise & Skills Group - Vocational Education Directorate,"Personal Expense, Name Witheld",16213,13.95,E&S Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Taxi Services UK,Enterprise & Skills Group - Vocational Education Directorate,"Personal Expense, Name Witheld",16213,31.20,E&S Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Consultancy Expenditure,Government Office for Science - GOS - Government Office for Science,THE WELLCOME TRUST LTD,16251,20000.00,Foresight: Fpoolow-Up-Consultancy Expenditure,NW1 2BE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Utilisation of Provisions - Subsidies to Private Sector - Companies,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,CLUB 24 LTD t/a VENTURA,16253,219.23,Student Support: Debt Sale Utilisation-Utilisation of Provisions - Subsidies to Private Sector - Companies,LS2 8AE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Utilisation of Provisions - Subsidies to Private Sector - Companies,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,HONOURS TRUSTEES LTD,16254,540036.17,Student Support: Debt Sale Utilisation-Utilisation of Provisions - Subsidies to Private Sector - Companies,LS2 8AE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,External Legal Advice and Service,Legal Services - Legal Services,THE TREASURY SOLICITORS DEPARTMENT,16255,1261.40,E&M Devolved Admin-External Legal Advice and Service,WC2B 4TS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,External Legal Advice and Service,Legal Services - Legal Services,THE TREASURY SOLICITORS DEPARTMENT,16255,1861.82,E&M Devolved Admin-External Legal Advice and Service,WC2B 4TS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,External Legal Advice and Service,Legal Services - Legal Services,THE TREASURY SOLICITORS DEPARTMENT,16255,11942.39,Legal Services Admin-External Legal Advice and Service,WC2B 4TS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Leasing of Reprographic Equipment,Finance & Commercial Group - F&C - Information and Technology Directorate,XEROX (UK) LTD,16256,150.00,E&M Devolved Admin-Leasing of Reprographic Equipment,BN13 1QG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Leasing of Reprographic Equipment,Finance & Commercial Group - F&C - Information and Technology Directorate,XEROX (UK) LTD,16257,150.00,E&M Devolved Admin-Leasing of Reprographic Equipment,BN13 1QG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Leasing of Reprographic Equipment,Finance & Commercial Group - F&C - Information and Technology Directorate,XEROX (UK) LTD,16258,150.00,E&M Devolved Admin-Leasing of Reprographic Equipment,BN13 1QG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Leasing of Reprographic Equipment,Finance & Commercial Group - F&C - Information and Technology Directorate,XEROX (UK) LTD,16259,150.00,E&M Devolved Admin-Leasing of Reprographic Equipment,BN13 1QG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Outsourced Technical Support,Knowledge & Innovation Group - KIG - Research Base,DIVERSE STRATEGIES LTD,16260,24577.50,Other Science: RB Initiatives - Analysis-Outsourced Technical Support,DY11 6AF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,PR & Marketing Advice & Services,Finance & Commercial Group - F&C - Information and Technology Directorate,CAPITA RESOURCING LTD,16261,3600.00,F&C Devolved Admin-PR & Marketing Advice & Services,SL6 1DP,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Leasing of Reprographic Equipment,Finance & Commercial Group - F&C - Information and Technology Directorate,XEROX (UK) LTD,16264,249.99,E&M Devolved Admin-Leasing of Reprographic Equipment,BN13 1QG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Leasing of Reprographic Equipment,Finance & Commercial Group - F&C - Information and Technology Directorate,XEROX (UK) LTD,16265,150.00,E&M Devolved Admin-Leasing of Reprographic Equipment,BN13 1QG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Leasing of Reprographic Equipment,Finance & Commercial Group - F&C - Information and Technology Directorate,XEROX (UK) LTD,16266,249.99,E&M Devolved Admin-Leasing of Reprographic Equipment,BN13 1QG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Leasing of Reprographic Equipment,Finance & Commercial Group - F&C - Information and Technology Directorate,XEROX (UK) LTD,16267,5749.98,E&M Devolved Admin-Leasing of Reprographic Equipment,BN13 1QG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Leasing of Reprographic Equipment,Finance & Commercial Group - F&C - Information and Technology Directorate,XEROX (UK) LTD,16268,618.58,E&M Devolved Admin-Leasing of Reprographic Equipment,BN13 1QG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Leasing of Reprographic Equipment,Finance & Commercial Group - F&C - Information and Technology Directorate,XEROX (UK) LTD,16269,400.90,E&M Devolved Admin-Leasing of Reprographic Equipment,BN13 1QG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Leasing of Reprographic Equipment,Finance & Commercial Group - F&C - Information and Technology Directorate,XEROX (UK) LTD,16270,325.74,E&M Devolved Admin-Leasing of Reprographic Equipment,BN13 1QG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Leasing of Reprographic Equipment,Finance & Commercial Group - F&C - Information and Technology Directorate,XEROX (UK) LTD,16272,358.60,E&M Devolved Admin-Leasing of Reprographic Equipment,BN13 1QG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Leasing of Reprographic Equipment,Finance & Commercial Group - F&C - Information and Technology Directorate,XEROX (UK) LTD,16273,3034.22,E&M Devolved Admin-Leasing of Reprographic Equipment,BN13 1QG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Leasing of Reprographic Equipment,Finance & Commercial Group - F&C - Information and Technology Directorate,XEROX (UK) LTD,16274,10300.00,E&M Devolved Admin-Leasing of Reprographic Equipment,BN13 1QG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Leasing of Reprographic Equipment,Finance & Commercial Group - F&C - Information and Technology Directorate,XEROX (UK) LTD,16274,10971.36,E&M Devolved Admin-Leasing of Reprographic Equipment,BN13 1QG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Leasing of Reprographic Equipment,Finance & Commercial Group - F&C - Information and Technology Directorate,XEROX (UK) LTD,16275,6189.62,E&M Devolved Admin-Leasing of Reprographic Equipment,BN13 1QG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Leasing of Reprographic Equipment,Finance & Commercial Group - F&C - Information and Technology Directorate,XEROX (UK) LTD,16276,5524.87,E&M Devolved Admin-Leasing of Reprographic Equipment,BN13 1QG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,External Legal Advice and Service,Enterprise & Skills Group - Enterprise Directorate,EVERSHEDS LLP,16277,1248.00,PEiURG: Creating A More Entrepreneurial Culture-External Legal Advice and Service,LS11 5DR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Leasing of Reprographic Equipment,Finance & Commercial Group - F&C - Information and Technology Directorate,XEROX (UK) LTD,16278,8204.89,E&M Devolved Admin-Leasing of Reprographic Equipment,BN13 1QG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Internal Audit Services,Finance & Commercial Group - F&C - Internal Audit,PRICEWATERHOUSECOOPERS LLP,16280,28578.00,E&M Devolved Admin-Internal Audit Services,E14 9SQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Internal Audit Services,Finance & Commercial Group - F&C - Internal Audit,PRICEWATERHOUSECOOPERS LLP,16281,15222.00,E&M Devolved Admin-Internal Audit Services,E14 9SQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Telephone Helpline Services,Economics & Markets - E&M - Labour Market,BROADCASTING SUPPORT SERVICES (BSS),16282,56000.40,National Minimum Wage: Enforcement-Telephone Helpline Services,NW1 1BU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Internal Audit Services,Finance & Commercial Group - F&C - Internal Audit,PRICEWATERHOUSECOOPERS LLP,16283,1374.87,E&M Devolved Admin-Internal Audit Services,E14 9SQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2014,Other Telephone Costs,Legal Services - Legal Services,DAISY COMMUNICATIONS LTD,16284,35.99,E&S Devolved Admin-Other Telephone Costs,BB9 5SR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Outsourced Programme Management,Knowledge & Innovation Group - KIG - Research Base,RICARDO-AEA LTD,16285,16885.20,DO NOT USE-Outsourced Programme Management,OX11 0QR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2014,Media and Design Services,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,PURPOSE LTD,16287,9575.00,Higher Education Other: HEGIF-Media and Design Services,W1H 5FG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2014,Other Travel,Knowledge & Innovation Group - KIG - Research Base,THE CENTRE FOR LOW CARBON FUTURES,16288,1385.00,IGPF: UK-India Partnership in Regenerative Medicine-Other Travel,B15 2TT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Telecoms,Shareholder Executive - Shareholder Executive,INTERCALL CONFERENCING SERVICES LTD,16290,1221.41,E&M Devolved Admin-Telecoms,GL4 3HX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Telecoms Equipment,Shareholder Executive - Shareholder Executive,INTERCALL CONFERENCING SERVICES LTD,16290,583.45,ShEx Devolved Admin-Telecoms Equipment,GL4 3HX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Technical Advice / Services & Support,Enterprise & Skills Group - E&S - Better Regulation Delivery Office,PRECISE MEDIA MONITORING LTD,16291,25.62,BRDO: Product Development-Technical Advice / Services & Support,EC3N 4QN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,InfoSource Desktop Information,Finance & Commercial Group - F&C - Information and Technology Directorate,COMPANIES HOUSE,16292,372.00,E&M Devolved Admin-InfoSource Desktop Information,CF14 3UZ,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",20/01/2014,Hire of Agency Staff,Finance & Commercial Group - F&C - Modernisation Fund and Shared Services,PARITY RESOURCES LTD,16293,17348.81,E&M Devolved Admin-Hire of Agency Staff,EC2A 3DR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Rentals Under Non-PFI Operating Leases - Buildings,Finance & Commercial Group - F&C - Information and Technology Directorate,NETWORK RAIL INFRASTRUCTURE LTD,16295,3000.00,E&M Devolved Admin-Rentals Under Non-PFI Operating Leases - Buildings,M60 3BP,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/01/2014,Press Cutting Services,People & Strategy - P&S - Communications Directorate,GORKANA GROUP LTD,16296,-1196.66,E&M Devolved Admin-Press Cutting Services,EC1Y 8QE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Grant-In-Aid to Arms Length Bodies,Business & Local Growth - BLG - Consumer and Competition Policy,COMPETITION SERVICE,16302,736000.00,Competition Services NB-Grant-In-Aid to Arms Length Bodies,WC1A 2EB,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/01/2014,Enforcement,Economics & Markets - E&M - Labour Market,HM REVENUE & CUSTOMS,16305,582392.00,National Minimum Wage: Sub-Objective D - Early Dispute Resolution-Enforcement,BN12 4XH,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",15/01/2014,Clearing Account - Cost - Leasehold Improvements,Finance & Commercial Group - F&C - Information and Technology Directorate,ROLFE CONTRACTING LTD,16307,5348.11,BIS Infrastructure Maintenanc-Clearing Account - Cost - Leasehold Improvements,AL3 7RG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2014,Publicity and Advertising,Economics & Markets - E&M - Labour Market,FORSTER LAMOND LTD T/A FORSTER COMMUNICATIONS,16309,1473.40,National Minimum Wage: Publicity-Publicity and Advertising,SE1 1RU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Standard Desktop Plus Services,Finance & Commercial Group - F&C - Information and Technology Directorate,FUJITSU SERVICES LTD,16312,307.46,E&M Devolved Admin-Standard Desktop Plus Services,WA3 9BD,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2014,IT Services,People & Strategy - P&S - Communications Directorate,THE DEXTROUS WEB LTD T/A DXW,16314,1600.00,Corporate Presentation-IT Services,N7 0AT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Recruitment Advice and Services,People & Strategy - P&S - Human Resources,DWP (DEPARTMENT FOR WORK AND PENSIONS),16316,6019.20,P&S Non Devolved Admin-Recruitment Advice and Services,CF14 3UW,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Professional Training,Economics & Markets - E&M - Analysis Directorate,CAPITA BUSINESS SERVICES LTD,16317,281.00,E&M Non Devolved Admin-Professional Training,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Professional Training,Enterprise & Skills Group - Vocational Education Directorate,EML LEARNING LTD,16318,600.00,E&S Devolved Admin-Professional Training,SG5 2DJ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Training And Development Expenditure,People & Strategy - P&S - Strategy and Growth,BUILDING RESEARCH ESTABLISHMENT LTD (BRE),16320,270.00,E&M Devolved Admin-Training And Development Expenditure,WD2 7JR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",17/01/2014,Electricity,Finance & Commercial Group - F&C - Information and Technology Directorate,EDF ENERGY plc,16321,1609.87,Abbey Orchard Street-Electricity,PL3 5YL,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/01/2014,Sponsorship Support,Business & Local Growth - Advanced Manufacturing Services,MU ENTERPRISES LTD,16323,132.50,R&C: Sponsorship Support-Sponsorship Support,SW1P 3RB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/01/2014,Sponsorship Support,Business & Local Growth - Advanced Manufacturing Services,MU ENTERPRISES LTD,16323,252.00,R&C: Sponsorship Support-Sponsorship Support,SW1P 3RB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Enforcement,Business & Local Growth - Advanced Manufacturing Services,VEHICLE CERTIFICATION AGENCY,16325,191667.00,GET: WEEE Directive: Sustainable Development And Regulation-Enforcement,BS5 6XX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Training And Development Expenditure,Business & Local Growth - Advanced Manufacturing Services,RIVINGTON PUBLISHING LTD,16326,570.00,E&S Devolved Admin-Training And Development Expenditure,CB23 2NG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Publications,Business & Local Growth - Advanced Manufacturing Services,JONES YARRELL LEADENHALL,16327,10.47,E&S Devolved Admin-Publications,E3 3JG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2014,Technical Advice / Services & Support,Enterprise & Skills Group - E&S - Better Regulation Delivery Office,ITSA LTD,16329,6529.00,BRDO: Competency-Technical Advice / Services & Support,SS15 6TH,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Publications,Shareholder Executive - Shareholder Executive,JONES YARRELL LEADENHALL,16330,56.81,E&M Devolved Admin-Publications,E3 3JG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2014,Technical Advice / Services & Support,Finance & Commercial Group - F&C - Information and Technology Directorate,MAXXIM CONSULTING LLP,16331,6556.73,E&M Devolved Admin-Technical Advice / Services & Support,W1F 7JW,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/01/2014,Central Telecommunications Services,Finance & Commercial Group - F&C - Finance Group,DAISY COMMUNICATIONS LTD,16333,19.80,F&C Devolved Admin-Central Telecommunications Services,BB9 5SR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/01/2014,Static Line Rental,Finance & Commercial Group - F&C - Finance Group,DAISY COMMUNICATIONS LTD,16333,18.18,E&M Devolved Admin-Static Line Rental,BB9 5SR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Publications,Business & Local Growth - Advanced Manufacturing Services,JONES YARRELL LEADENHALL,16334,42.40,E&S Devolved Admin-Publications,E3 3JG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Sponsorship Support,Business & Local Growth - Advanced Manufacturing Services,ROYAL AERONAUTICAL SOCIETY,16337,2990.00,AMD: Sponsorship-Sponsorship Support,W1J 7BQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Postage,Finance & Commercial Group - F&C - Information and Technology Directorate,ROYAL MAIL GROUP LTD T/A ROYAL MAIL,16338,283.33,E&M Devolved Admin-Postage,S49 1HQ,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Postage,Legal Services - Legal Services,ROYAL MAIL GROUP LTD T/A ROYAL MAIL,16339,33.94,E&M Devolved Admin-Postage,S49 1HQ,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Publications,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,JONES YARRELL LEADENHALL,16340,10.08,E&M Devolved Admin-Publications,E3 3JG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Telecoms,Finance & Commercial Group - F&C - Information and Technology Directorate,BRITISH TELECOMMUNICATIONS plc (BT),16341,56.27,E&M Devolved Admin-Telecoms,DH98 1BT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Telecoms Equipment,Finance & Commercial Group - F&C - Information and Technology Directorate,BRITISH TELECOMMUNICATIONS plc (BT),16341,13.50,F&C Devolved Admin-Telecoms Equipment,DH98 1BT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2014,Other Telephone Costs,Legal Services - Legal Services,DAISY COMMUNICATIONS LTD,16343,48.56,E&S Devolved Admin-Other Telephone Costs,BB9 5SR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Clearing Account - Cost - Leasehold Improvements,Finance & Commercial Group - F&C - Information and Technology Directorate,OCB (ELECTRICAL) LTD,16346,33093.42,BIS Infrastructure Maintenanc-Clearing Account - Cost - Leasehold Improvements,HA5 5PA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2014,Other Telephone Costs,Legal Services - Legal Services,DAISY COMMUNICATIONS LTD,16348,31.97,E&S Devolved Admin-Other Telephone Costs,BB9 5SR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2014,Other Telephone Costs,Legal Services - Legal Services,DAISY COMMUNICATIONS LTD,16350,35.99,E&S Devolved Admin-Other Telephone Costs,BB9 5SR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/01/2014,Other Accommodation Charges,"People & Strategy - P&S - Director of Change and Corporate Effectiveness, including the BIS Secretar",ONE WORLD WATER LTD T/A AQUAID (LONDON CENTRAL),16353,20.66,Innovation Space: Facilitator-Other Accommodation Charges,E8 4QN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Mail and Messenger Contract Costs,Finance & Commercial Group - F&C - Information and Technology Directorate,MANPOWER UK LTD,16355,2586.43,E&M Devolved Admin-Mail and Messenger Contract Costs,UB8 1AB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Telecoms,Finance & Commercial Group - F&C - Information and Technology Directorate,DAISY COMMUNICATIONS LTD,16358,131.04,E&M Devolved Admin-Telecoms,BB9 5SR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Mail and Messenger Contract Costs,Finance & Commercial Group - F&C - Information and Technology Directorate,MANPOWER UK LTD,16360,1531.99,E&M Devolved Admin-Mail and Messenger Contract Costs,UB8 1AB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/01/2014,Postage,Finance & Commercial Group - F&C - Information and Technology Directorate,PITNEY BOWES PURCHASE POWER A TRADING DIVISION OF PITNEY BOWES LTD,16364,7564.39,F&C Devolved Admin-Postage,CM20 2GZ,VENDOR,,,
