Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number, Amount ,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Number,,
DEFRA,Core Defra,02/07/2012,Other Current Payments UK,Policy Delivery DG,Bureau Veritas UK Ltd,12011416," Ł143,115.00 ",Management unit for auto UK air quality Met work period 1 - 31 May 2012 ,SE1 2TX,,10892,AQNONRDX,Expense,,,
DEFRA,Core Defra,02/07/2012,Evidence Non R&D,Policy Delivery DG,Department Of Energy and Climate Change,40009096," Ł41,680.00 ",Contribution to Adaptation Sub Committee April 2012 ,SW1A 2HD,,16612,ADAPTASC,Expense,,,
DEFRA,Core Defra,20/07/2012,Consultancy Non-Scheme,Policy Delivery DG,Eunomia Research & Consulting Ltd,052094," Ł31,175.30 ",Communites and local government planning and pollution control interface  ,BS1 4JZ,SME,12231,WPLAWP01,Expense,,,
DEFRA,Core Defra,06/07/2012,Other Current Payments E,Policy Delivery DG,Anthony Collins Solicitors LLP,HJEH377020002," Ł27,500.00 ",Environment Food and Rural Affairs (EFRA) 50% share of legal costs for judical review of implementation of Revised Waste Framework Directive (RWFD) ,B3 2ES,SME,exempt,00000000,Expense,,,
DEFRA,Core Defra,10/07/2012,Overhead Incidental Expenses,Policy Delivery DG,Vehicle Certification Agency,SIAR167041," Ł60,427.00 ",Battery Enforcement Regulations,BS5 6XX,SME,exempt,00000000,Expense,,,
DEFRA,Core Defra,10/07/2012,Current Grants E,Policy Delivery DG,South Downs National Park Authority,050712," Ł2,728,266.00 ","Grant in Aid payment to South Downs National Park - Quarter 2, 2012-13",GU29 9SB,,,00000000,Expense,,,
DEFRA,Core Defra,02/07/2012,Current Grants E,Policy Delivery DG,Lake District National Park Auth,260612," Ł1,494,300.00 ","Grant in Aid payment to Lake District National Park - Quarter 2, 2012-13",LA9 7RL,,,00000000,Expense,,,
DEFRA,Core Defra,02/07/2012,Current Grants E,Policy Delivery DG,Exmoor National Park Authority,260612," Ł924,000.00 ","Grant in Aid payment to Exmoor National Park - Quarter 2, 2012-13",TA22 9HL,,,00000000,Expense,,,
DEFRA,Core Defra,02/07/2012,Current Grants E,Policy Delivery DG,North York Moors National Park,260612," Ł1,211,172.00 ","Grant in Aid payment to North York Moors National Park - Quarter 2, 2012-13",YO62 5BP,,,00000000,Expense,,,
DEFRA,Core Defra,02/07/2012,Current Grants E,Policy Delivery DG,Yorkshire Dales National Authority,260612," Ł1,204,545.00 ","Grant in Aid payment to Yorkshire Dales National Park - Quarter 2, 2012-13",DL8 3EL,,,00000000,Expense,,,
DEFRA,Core Defra,02/07/2012,Current Grants E,Policy Delivery DG,New Forest National Park Auth,260612," Ł861,260.00 ","Grant in Aid payment to New Forest National Park - Quarter 2, 2012-13",SO41 9ZG,SME,,00000000,Expense,,,
DEFRA,Core Defra,02/07/2012,Current Grants E,Policy Delivery DG,Northumberland Nat Park Authority,260612," Ł748,900.00 ","Grant in Aid payment to Northumberland National Park - Quarter 2, 2012-13",NE46 1BS,,,00000000,Expense,,,
DEFRA,Core Defra,02/07/2012,Current Grants E,Policy Delivery DG,Broads Authority,260612," Ł943,700.00 ","Grant in Aid payment to Broads Authority - Quarter 2, 2012-13",NR3 1UB,,,00000000,Expense,,,
DEFRA,Core Defra,02/07/2012,Current Grants E,Policy Delivery DG,Dartmoor National Park Authority,260612," Ł1,112,126.00 ","Grant in Aid payment to Dartmoor National Park - Quarter 2, 2012-13",TQ13 9JQ,,,00000000,Expense,,,
DEFRA,Core Defra,02/07/2012,Current Grants E,Policy Delivery DG,Peak District National Park Auth,260612," Ł1,900,000.00 ","Grant in Aid payment to Peak District National Park - Quarter 2, 2012-13",DE45 1AE,,,00000000,Expense,,,
DEFRA,Core Defra,20/07/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,UNEP-WCMC,0001075," Ł37,955.54 ",International Biodiversity research and development project: UK Natural Environment Assessment follow-up. Quarterly payment,CB3 0DL,SME,Exempt,00000000,Expense,,,
DEFRA,Core Defra,27/07/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,Cranfield University,ERS-502471-40046," Ł40,012.00 ",Soils research and development Project. Milestone payment based on contract deadlines,MK43 0AL,,,00000000,Expense,,,
DEFRA,Core Defra,26/07/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,Sac Commercial Ltd,10415816," Ł48,348.93 ",Research into the detection of the presence of insects or other pests in prepared salad products -  For Jan - March 12,EH9 3JG,SME,Exempt,SFFS0003,Expense,,,
DEFRA,Core Defra,24/07/2012,Current Grants E,Policy Delivery DG,Waste & Resources Action Programme,JULY1160712," Ł747,890.00 ",Waste and Resources Action Programme Grant for 2012-13 for July,OX16 0AH,SME,exempt,00000000,Expense,,,
DEFRA,Core Defra,10/07/2012,Grant-in Aid Payments,Policy Delivery DG,Consumer Council for Water (CCW),060712," Ł1,282,500.00 ",Grant in Aid for July to September 2012 to the Consumer Council for Wales.,B2 4AJ,,16325,00000000,Expense,,,
DEFRA,Core Defra,27/07/2012,Current Transfers Abroad UK,Policy Delivery DG,United Nations Environment Prog,FUND9450UK," Ł25,000.00 ",United Nations Environment Programme contribution in support of the Convention on the Conservation of migratory species of wild animals,00100,,,00000000,Expense,,,
DEFRA,Core Defra,18/07/2012,Current Grants E,Policy Delivery DG,Birdlife International,1806122613425," Ł26,134.25 ",Darwin Initiative Grant Scheme - 2nd quarter grant payment to Birdlife International,CB3 ONA,SME,exempt,DARWINXX,Expense,,,
DEFRA,Core Defra,13/07/2012,Current Transfers Abroad UK,Policy Delivery DG,Convention On Biological Diversity,110712," Ł64,470.00 ",UK contribution to Convention on Biological Diversity - 2nd meeting of inter-governmental committee of Nagoya Protocol,H2Y 1N9,SME,,00000000,Expense,,,
DEFRA,Core Defra,13/07/2012,Current Transfers Abroad UK,Policy Delivery DG,I B R D TF,100712," Ł322,500.00 ",UK contribution to Nagoya Protocol Implementation Fund,20433,SME,,00000000,Expense,,,
DEFRA,Core Defra,02/07/2012,Current Grants E,Policy Delivery DG,University Of Exeter,2505123237000," Ł32,370.00 ",Darwin Initiative Grant Scheme - 2nd quarter grant payment ,EX4 4QJ,,exempt,DARWINXX,Expense,,,
DEFRA,Core Defra,18/07/2012,Current Grants E,Policy Delivery DG,Institute of Zoology,220612," Ł31,333.00 ",Darwin Initiative Grant Scheme - 2nd quarter grant payment to the Institute of Zoology for the Large Carnivore Management Project,NW1 4RY,,Exempt,DARWINXX,Expense,,,
DEFRA,Core Defra,18/07/2012,Current Grants E,Policy Delivery DG,Institute of Zoology,2206122608100," Ł26,081.00 ",Darwin Initiative Grant Scheme - 2nd quarter grant payment to the Institute of Zoology for the Chinese Giant Salamander Project,NW1 4RY,,Exempt,DARWINXX,Expense,,,
DEFRA,Core Defra,16/07/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,UNEP-WCMC,0001059," Ł41,648.00 ",United Nations Environment Programme  World Conservation Monitoring Centre -  Aichi target project,CB3 0DL,SME,WC1050,00000000,Expense,,,
DEFRA,Core Defra,05/07/2012,Current Transfers Abroad UK,Policy Delivery DG,United Nations Environment Prog,030712," Ł50,000.00 ",UK contribution to United Nations Environment Programme (UNEP) June 2012,1219,,,00000000,Expense,,,
DEFRA,Core Defra,10/07/2012,Current Grants - Local Authorities,Policy Delivery DG,Dept For Communities & Local Gov,020712," Ł3,000,000.00 ",Local Services Support Grant - LSSG,HP2 4XN,,exempt,00000000,Expense,,,
DEFRA,Core Defra,18/07/2012,Current Grants E,Policy Delivery DG,Met Office,I0082440," Ł575,000.00 ",Grant Payment to the Met Office for providing an Intergrated Flood Forecasting and Alerts Service Covering England to support and enhance exisiting national area delivery.,EX1 3PB,,16342,00000000,Expense,,,
DEFRA,Core Defra,02/07/2012,Grant-in Aid Payments,Policy Delivery DG,Environment Agency,EAGIAJULY12," Ł52,000,000.00 ",Environment Agency's Grant In Aid Payment for Environmental Protection and Flood Defence - July 2012 ,BS1 5AH,,Exempt,00000000,Expense,,,
DEFRA,Core Defra,30/07/2012,Other Current Payments E,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000014734," Ł4,697,143.02 ",TB testing - Apr 2012,YO1 7PX,,Exempt,AHVLA001,Expense,,,
DEFRA,Core Defra,30/07/2012,Other Current Payments E,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000014774," Ł3,148,301.19 ",TB Service Level Agreement - Disease Investigation,YO1 7PX,,Exempt,AHVLA001,Expense,,,
DEFRA,Core Defra,10/07/2012,Other Current Payments E,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000013548," Ł48,960.38 ",DNA TB work 2011/12,KT15 3NB,,exempt,00000000,Expense,,,
DEFRA,Core Defra,30/07/2012,Other Current Payments E,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000014754," Ł6,066,422.97 ",BTB charges May 2012,YO1 7PX,,Exempt,AHVLA001,Expense,,,
DEFRA,Core Defra,30/07/2012,Other Current Payments (GB),Policy Delivery DG,Natural England,8000008855," Ł151,043.47 ",BTB Badger Control project - Quarter 1(12/13),PE1 1XN,,exempt,00000000,Expense,,,
DEFRA,Core Defra,30/07/2012,Other Current Payments (GB),Policy Delivery DG,Natural England,8000008854," Ł36,061.42 ",BTB Badger Control project - Quarter  4(11/12),PE1 1XN,,exempt,00000000,Expense,,,
DEFRA,Core Defra,02/07/2012,Other Current Payments E,Policy Delivery DG,Health Protection Agency,5378060," Ł56,400.00 ",Milestone 7 payment on the Science and Technology Programme for the development of UK Handbook for Chemical Incidents.,SP4 0JG,,Exempt,00000000,Expense,,,
DEFRA,Core Defra,02/07/2012,Other Current Payments E,Policy Delivery DG,Health Protection Agency,5378061," Ł27,960.00 ",Milestone 8 payment on the Science and Technology Programme for the development of UK Handbook for Chemical Incidents.,SP4 0JG,,Exempt,00000000,Expense,,,
DEFRA,Core Defra,30/07/2012,Contractor - Management Cover,Policy Delivery DG,A E A Technology plc,6148779," Ł32,340.00 ",Contract payment for the provision of technical support for the water technology list 2012\13,OX11 0QJ,SME,13998,00000000,Expense,,,
DEFRA,Core Defra,26/07/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,Frontier Economics Ltd,5653," Ł54,431.00 ",Development of the methodology for assessing impacts of abstraction reform options on the public water supply,WC1V 6DA,SME,exempt,00000000,Expense,,,
DEFRA,Core Defra,24/07/2012,Other Current Payments (GB),Policy Delivery DG,Food & Environment Research Agency,F0023348," Ł1,941,249.99 ",Food and Environment Research Agency April - Jul structural funding,YO41 1LZ,,Exempt,00000000,Expense,,,
DEFRA,Core Defra,02/07/2012,Evidence Non R&D,Policy Delivery DG,L G C Limited,50151328B," Ł112,111.57 ",European Union rebate for samples12 and 30/04/12,TW11 0LY,SME,Exempt,TSE00963,Expense,,,
DEFRA,Core Defra,10/07/2012,Evidence Non R&D,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000012727," Ł30,031.47 ",Fallen Stock 21-31 March 2012,KT15 3NB,,Exempt,00000000,Expense,,,
DEFRA,Core Defra,12/07/2012,Evidence Non R&D,Policy Delivery DG,Identigen Ltd,JUN12," Ł30,482.92 ",Bovine Spongiform Encephalopathy testing June 12,NP10 8UL,SME,Exempt,TSE00963,Expense,,,
DEFRA,Core Defra,30/07/2012,Other Current Payments (GB),Policy Delivery DG,Food Standards Agency,1701584," Ł31,380.05 ", Animal By Products 28/5/12 - 24/6/12,YO1 2YX,,Exempt,ABPO0001,Expense,,,
DEFRA,Core Defra,30/07/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Wales Aberystwyth,20016835," Ł68,772.15 ",First quarter Sustainable Feedstock Bioenergy project payment,SY23 2AX,,Exempt,00000000,Expense,,,
DEFRA,Core Defra,18/07/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Plymouth,6038704," Ł36,981.00 ",Research into obstacles to export growth for small and medium sized agrifood companies,PL4 8AA,,exempt,SFFS0003,Expense,,,
DEFRA,Core Defra,27/07/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,Cranfield University,ERS-502240-40042," Ł74,997.00 ",Assessment of the impacts of climate change and changes in land use on future water requirement,MK43 0AL,,Exempt,SFFS0004,Expense,,,
DEFRA,Core Defra,18/07/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,Sac Commercial Ltd,1207123095500," Ł25,795.83 ",July payment to SAC Commercial Ltd: emissions project,EH9 3JG,SME,exempt,SFFS0005,Expense,,,
DEFRA,Core Defra,20/07/2012,Evidence Non R&D,Policy Delivery DG,Agri-Food & Biosciences Institute,INV05318," Ł27,000.00 ",June project payment - food and agricultural policy project,BT9 5PX,,Exempt,FCAG0002,Expense,,,
DEFRA,Core Defra,12/07/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,N I A B,NI684," Ł28,782.83 ","UK crop project, looking at the development of new crops for industrial use, including the provision of agronomy, economic processing and delivery of end products.",CB3 0LE,,,00000000,Expense,,,
DEFRA,Core Defra,30/07/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,B B S R C,150000885," Ł93,062.53 ","Development of a Breeders tool kit to improve Hagberg Falling Number for the economic and
environmental sustainability of UK wheat ",SN2 1UH,,exempt,SFFS0006,Expense,,,
DEFRA,Core Defra,18/07/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,A D A S UK Ltd,1207123391900," Ł28,265.83 ",Research project; reduce direct and indirect nitrous oxide emissions from UK agriculture,WV6 8TQ,,exempt,SFFS0005,Expense,,,
DEFRA,Core Defra,27/07/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,North Wyke Research.,ERS-502201-40171," Ł31,423.08 ",Research into emissions ,AL5 2JQ,SME,Exempt,SFFS0005,Expense,,,
DEFRA,Core Defra,27/07/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Reading,ERS-502241-40103," Ł32,753.33 ",Research project - Optimising the efficiency of dietary nitrogen use ,RG6 6AH,,exempt,SFFS0005,Expense,,,
DEFRA,Core Defra,18/07/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,A D A S UK Ltd,1207124588939," Ł38,241.16 ",Research project - emissions ,WV6 8TQ,,exempt,SFFS0005,Expense,,,
DEFRA,Core Defra,06/07/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Bath,37641," Ł30,160.54 ",Developing hemp-lime low carbon construction project,BA2 7AY,,,00000000,Expense,,,
DEFRA,Core Defra,04/07/2012,Grant-in Aid Payments,Policy Delivery DG,Gangmasters Licensing Authority,GIAKAJJUN201217736300," Ł177,363.00 ",Gangmasters Licensing Authority Enforcement Funding (June 2012),NG8 9AF,,16705,GLA00002,Expense,,,
DEFRA,Core Defra,16/07/2012,Grant-in Aid Payments,Policy Delivery DG,Gangmasters Licensing Authority,GIAKAJJUN2012200612," Ł96,593.50 ",Gangmasters Licensing Authority Compliance Grant-in-Aid (July 2012),NG8 9AF,,16758,GLA00005,Expense,,,
DEFRA,Core Defra,16/07/2012,Grant-in Aid Payments,Policy Delivery DG,Gangmasters Licensing Authority,GIAKAJUL2012," Ł170,192.50 ",Gangmasters Licensing Authority Enforcement Funding (July 2012),NG8 9AF,,16758,GLA00002,Expense,,,
DEFRA,Core Defra,04/07/2012,Grant-in Aid Payments,Policy Delivery DG,Gangmasters Licensing Authority,GIAKAJJUN2012," Ł129,973.00 ",Gangmasters Licensing Authority Compliance Grant-in-Aid (June 2012),NG8 9AF,,16705,GLA00005,Expense,,,
DEFRA,Core Defra,06/07/2012,Other Current Payments E,Policy Delivery DG,Local Partnerships LLP,4110958," Ł231,272.36 ",Waste infrastructure development progamme transactor support June 2012 ,EC1M 5LG,SME,14265,WLASUCON,Expense,,,
DEFRA,Core Defra,02/07/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Bristol,FSCI1008182," Ł196,363.00 ","The impact of anthropogenic noise on fish and invertebrates at the individual, population and community level",BS8 1TH,,Exempt,00000000,Expense,,,
DEFRA,Core Defra,30/07/2012,Evidence Non R&D,Policy Delivery DG,C E F A S,8002074," Ł2,232,833.33 ","July High Level Agreement to Centre for Environment, Fisheries and Aquaculture Science (Cefas)",NR33 0HT,,NOBEL HOUSE,00000000,Expense,,,
DEFRA,Core Defra,30/07/2012,Other Current Payments (GB),Policy Delivery DG,C E F A S,8002101," Ł37,178.00 ","Evaluating the distribution, trends and value of inshore and offshore fisheries in England.",NR33 0HT,,exempt,00000000,Expense,,,
DEFRA,Core Defra,16/07/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,NERC Proudman Oceanographic Laboratory,7060002956," Ł400,000.00 ",Contribution to the Ocean Acidification Programme,SN2 1FF,,Exempt,00000000,Expense,,,
DEFRA,Core Defra,02/07/2012,Other Current Payments E,Policy Delivery DG,Northumberland Coast AONB,180612," Ł94,622.00 ",Final Grant in Aid payment for 2011/12 for Northumberland Coast Area of Outstanding Natural Beauty,NE61 2EF,,exempt,00000000,Expense,,,
DEFRA,Core Defra,04/07/2012,Current Grants E,Policy Delivery DG,Cotswolds Conservation Board,250612," Ł122,461.25 ",Final Grant in Aid payment for 2011/12 for Cotswolds Area of Outstanding Natural Beauty,GL54 3JH,SME,Exempt,00000000,Expense,,,
DEFRA,Core Defra,02/07/2012,Current Grants E,Policy Delivery DG,Surrey Hills AONB,300512," Ł63,393.33 ",Final Grant in Aid payment for 2011/12 for Surrey Hills Area of Outstanding Natural Beauty,KT1 2DN,,Exempt,00000000,Expense,,,
DEFRA,Core Defra,02/07/2012,Other Current Payments E,Policy Delivery DG,Norfolk Coast AONB,150612," Ł70,386.21 ",Final Grant in Aid payment for 2011/12 for Norfolk Coast Area of Outstanding Natural Beauty,NR1 2SG,,exempt,00000000,Expense,,,
DEFRA,Core Defra,04/07/2012,Current Grants E,Policy Delivery DG,The Chilterns Conservation Board,210612," Ł118,798.00 ",Final Grant in Aid payment for 2011/12 for The Chilterns Area of Outstanding Natural Beauty,OX39 4HA,SME,Exempt,00000000,Expense,,,
DEFRA,Core Defra,20/07/2012,Other Current Payments E,Policy Delivery DG,South Devon AONB Unit,120712," Ł45,470.00 ",Final Grant in Aid payment for 2011/12 for South Devon Area of Outstanding Natural Beauty,TQ9 5NE,,exempt,00000000,Expense,,,
DEFRA,Core Defra,10/07/2012,Grant-in Aid Payments,Policy Delivery DG,The National Forest Co,260612," Ł183,209.00 ",Grant in aid payment to the National Forestry Company,DE12 6BA,SME,Exempt,00000000,Expense,,,
DEFRA,Core Defra,02/07/2012,Grant-in Aid Payments,Policy Delivery DG,Natural England,250612," Ł20,000,000.00 ",Monthly Grant in Aid payment to Natural England for July,YO1 7PX,,Exempt,00000000,Expense,,,
DEFRA,Core Defra,10/07/2012,Prog Provision Matched Exp,Policy Delivery DG,JSS Pensions Administration,4741," Ł113,832.15 ",Monthly Nature Conservation Council payment for June 2012,SN2 1FF,,Exempt,00000000,Expense,,,
DEFRA,Core Defra,20/07/2012,Grant-in Aid Payments,Policy Delivery DG,Joint Nature Conservation Committee,100712," Ł794,000.00 ",Monthly Grant in Aid payment to Joint Nature Conservation Committee for July 2012,PE1 1JY,,Exempt,00000000,Expense,,,
DEFRA,Core Defra,30/07/2012,Other Current Payments E,Policy Delivery DG,N F Y F C,2209," Ł28,200.00 ",Part-payment of annual grant to provide skills development and knowledge exchange across the farming industry,CV8 2LG,SME,16431,FFFSKILL,Expense,,,
DEFRA,Core Defra,24/07/2012,Other Current Payments E,Policy Delivery DG,National Farmers Union,OP0026978," Ł113,631.96 ",Contribution to the Campaign for the Farmed Environment,CV8 2TZ,SME,Exempt,00000000,Expense,,,
DEFRA,Core Defra,24/07/2012,Other Current Payments E,Policy Delivery DG,A E A Technology plc,6148784," Ł55,630.18 ",Farming Advice Service,OX11 0QJ,SME,15760,00000000,Expense,,,
DEFRA,Core Defra,30/07/2012,Other Current Payments UK,Policy Delivery DG,Soil Association Certification Ltd,174848," Ł31,035.50 ",Payment to organic farming control bodies,BS1 3NX,SME,exempt,ORPTCB01,Expense,,,
DEFRA,Core Defra,24/07/2012,Evidence Non R&D,Policy Delivery DG,A E A Technology - SPM Lead Contract,6148803," Ł84,802.56 ",Sustainable Consumption and Production Lead Contract Energy using products for June 12,OX11 0QJ,,10548,00000000,Expense,,,
DEFRA,Core Defra,04/07/2012,Evidence Non R&D,Policy Delivery DG,A E A Technology - SPM Lead Contract,6148596," Ł96,447.72 ",Sustainable Consumption and Production Lead Contract Energy using products for May 12,OX11 0QJ,,10548,00000000,Expense,,,
DEFRA,Core Defra,04/07/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,The Social Marketing Practice,SMP255," Ł28,288.00 ",Working with intermediaries as facilitators of change to the way people live or consume.,OX11 7EA,SME,Exempt,00000000,Expense,,,
DEFRA,Core Defra,30/07/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Hertfordshire,00000042534," Ł29,769.33 ",Pilot for a Nursery Equipment Product Service System,AL10 9AB,,Exempt,00000000,Expense,,,
DEFRA,Core Defra,02/07/2012,Grant-in Aid Payments,Policy Delivery DG,Marine Management Organisation,280612," Ł4,000,000.00 ",July Grant in Aid payment to Marine Management Organisation,NE4 7YH,,Exempt,00000000,Expense,,,
DEFRA,Core Defra,02/07/2012,Other Current Payments (GB),Policy Delivery DG,Dept For Communities & Local Gov,280612," Ł250,000.00 ",July Grant in Aid payment to Department for Communities and Local Government,HP2 4XN,,Exempt,00000000,Expense,,,
DEFRA,Core Defra,20/07/2012,Other Current Payments (Evidence R&D),Policy Delivery DG,Institute of Zoology,31607," Ł60,206.00 ",UK Cetacean Stranding Investigation Programme.,NW1 4RY,,Exempt,00000000,Expense,,,
