Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number, Amount ,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Number
Defra,EA,04/12/2012,Construction,NW Capital WiP,Volkerstevin Ltd,1131087,"376,239.32",Cockermouth Town Flood Alleviation Scheme,EN11 9BX,,30142737,IMNW000190,Project,
Defra,EA,18/12/2012,Construction,NW Capital WiP,Volkerstevin Ltd,1135465,"331,287.53",Cockermouth Town Flood Alleviation Scheme,EN11 9BX,,30142737,IMNW000190,Project,
Defra,EA,20/12/2012,Construction,NW Capital WiP,Volkerstevin Ltd,1136911,"185,679.96",Boundary Brook project,EN11 9BX,,30142737,IMNW000433,Project,
Defra,EA,24/12/2012,Construction,NE Capital WiP,Volkerstevin Ltd,1137538,"178,996.87",Works at Barnard Castle,EN11 9BX,,30142737,IMNE000197,Project,
Defra,EA,18/12/2012,Construction,NW Capital WiP,Volkerstevin Ltd,1135866,"167,442.80",Culvert Reconditoining. Spaw Brook ,EN11 9BX,,30142737,IMNW000244,Project,
Defra,EA,20/12/2012,Construction,NW Capital WiP,Volkerstevin Ltd,1137336,"160,451.76",Cockermouth Town Flood Alleviation Scheme,EN11 9BX,,30142737,IMNW000190,Project,
Defra,EA,04/12/2012,Construction,SE Capital WiP,Volkerstevin Ltd,1131289,"155,865.59",Dartford Barrier security,EN11 9BX,,30142737,IMSE500048,Project,
Defra,EA,04/12/2012,Construction,SE Capital WiP,Volkerstevin Ltd,1131287,"154,986.89",Thames Barrier pier fenders,EN11 9BX,,30142737,IMSE500044,Project,
Defra,EA,24/12/2012,Construction,NW Capital WiP,Volkerstevin Ltd,1135862,"124,848.96",North West recondition project,EN11 9BX,,30142737,IMNW000324,Project,
Defra,EA,20/12/2012,Construction,SE Capital WiP,Volkerstevin Ltd,1137334,"122,522.89",Newbury flood alleviation scheme,EN11 9BX,,30142737,IMTH000963,Project,
Defra,EA,18/12/2012,Construction,SE Capital WiP,Volkerstevin Ltd,1135844,"112,279.75",Thames Barrier pier fenders,EN11 9BX,,30142737,IMSE500044,Project,
Defra,EA,06/12/2012,Construction,NW Capital WiP,Volkerstevin Ltd,1129415,"98,859.56",Hey cop remedial works Project,EN11 9BX,,30142737,IMNW000252,Project,
Defra,EA,24/12/2012,Construction,NW Capital WiP,Volkerstevin Ltd,1138181,"93,446.28",Bedford pumping station works,EN11 9BX,,30142737,IMNW000745,Project,
Defra,EA,24/12/2012,Construction,NW Ambition Project Manager,Volkerstevin Ltd,1135863,"89,800.39",Hala Square De-Culverting Works,EN11 9BX,,30142737,RENW001929,Project,
Defra,EA,24/12/2012,Construction,NW Capital WiP,Volkerstevin Ltd,1137407,"82,286.11",Hey Cop remedial works project,EN11 9BX,,30142737,IMNW000252,Project,
Defra,EA,04/12/2012,Construction,NW Capital WiP,Volkerstevin Ltd,1130378,"80,196.85",Pendlebury Pumping Station,EN11 9BX,,30142737,IMNW000184,Project,
Defra,EA,04/12/2012,Construction,AN Capital WiP,Volkerstevin Ltd,1131283,"65,637.36",Duddington sluice works,EN11 9BX,,30142737,IMAN001890,Project,
Defra,EA,20/12/2012,Construction,AN Capital WiP,Volkerstevin Ltd,1136909,"63,500.66",Minsmere sluice and embankment works,EN11 9BX,,30142737,IMAN002421,Project,
Defra,EA,18/12/2012,Construction,NE Capital WiP,Volkerstevin Ltd,1135464,"57,877.42",Works at Barnard Castle,EN11 9BX,,30142737,IMNE000197,Project,
Defra,EA,04/12/2012,Construction,SE Capital WiP,Volkerstevin Ltd,1131125,"40,961.64",Newbury flood alleviation scheme,EN11 9BX,,30142737,IMTH000963,Project,
Defra,EA,20/12/2012,Construction,AN Capital WiP,Volkerstevin Ltd,1137331,"35,314.19",Duddington Sluice Refurbishment,EN11 9BX,,30142737,IMAN001890,Project,
Defra,EA,20/12/2012,Construction,SE Capital WiP,Volkerstevin Ltd,1136726,"31,467.95",Thames Barrier Perimeter works,EN11 9BX,,30142737,IMTH001544,Project,
Defra,EA,04/12/2012,Construction,AN Capital WiP,VSL Systems UK Ltd,1128045,"62,173.54",Ispwich Anchor Testing  ,LU1 5AT,,,IMAN002340,Project,
Defra,EA,13/12/2012,Construction,AN Eastern- FCRM Ops (Essex),VSL Systems UK Ltd,1134561,"37,008.72",Project Thameside ground anchor testing,LU1 5AT,,,FRA04S078,Project,
Defra,EA,06/12/2012,Construction,SW Capital WiP,Western Power Distribution,1131529,"58,212.68",Steart Managed Realignment to replace additional selection of overhead line with underground cable. Installing taller poles to lift conductors over bund wall. ,PL4 0YU,,,IMSW001389,Project,
Defra,EA,24/12/2012,Construction,SE Capital WiP,Westminster Dredging  Dean & Dyball JV,1138166,"397,750.97",Sandwich Bay sea defences,PO15 5SS,,30142738,IMSO001056,Project,
Defra,EA,04/12/2012,Energy and Fuels,HO Business Finance,British Gas Business,1131292,"68,720.80",Renewable Electricity to Sub100kWh Sites in South East Region,OX4 2JY,,30331286,,Administration,
Defra,EA,04/12/2012,Energy and Fuels,HO Business Finance,British Gas Business,1131333,"37,614.39",Renewable Electricity Sub100kWh Sites Anglian Region,OX4 2JY,,30286703,,Administration,
Defra,EA,04/12/2012,Energy and Fuels,HO Business Finance,British Gas Business,1131314,"27,039.94",Renewable Electricity to Sub100kWh sites in North West Region,OX4 2JY,,30331281,,Administration,
Defra,EA,04/12/2012,Energy and Fuels,National Facilities Manager,British Gas Business,1131328,"25,676.47",Renewable Electricity Supply to Sub100kWh Sites Midlands Region,OX4 2JY,,30331276,,Administration,
Defra,EA,04/12/2012,Energy and Fuels,HO Financial Management Adjustment,British Gas Business,1131303,"25,007.56",Renewable Electricity to Sub100kWh Sites in South West Region,OX4 2JY,,30331288,,Administration,
Defra,EA,11/12/2012,Energy and Fuels,WA Regional Facilities,British Gas Trading Ltd,1135027,"29,133.46",Renewable Electricity to Sub100kWh Sites Wales Region,OX4 2JY,,40033061,,Administration,
Defra,EA,11/12/2012,Energy and Fuels,SE Kent & South London- Tidal Flood Risk Manager,EDF Energy Plc,1133865,"27,771.96",Renewable Electricity Supply to Above 100kWh Sites Thames Barrier,PL3 5ZN,,30331256,,Administration,
Defra,EA,06/12/2012,Energy and Fuels,FM Operating Unit - Central and South East,Howard Grove Ltd,1131384,"27,900.00",Quarterly Rent for Howard House ,CB2 1AW,,,,Administration,
Defra,EA,04/12/2012,Engineering Goods,HO Fleet Operations,Allstar Business Solutions Ltd,1131277,"295,476.54",Fuel for commercial fleet 2012/13,SN5 6PQ,,30341204,,Administration,
Defra,EA,04/12/2012,Engineering Goods,HO Fleet - EA Wales,Allstar Business Solutions Ltd,1131616,"42,871.02",Monthly fuel bill for Wales during October 2012,SN5 6PS,,40034238,,Administration,
Defra,EA,20/12/2012,Engineering Goods,MI Capital WiP,ArcelorMittal Commercial RPS UK Ltd,1136296,"27,899.16","Supply sheet steel piles, for use in civil engineering construction projects. New AU18 Single grade S355GP River Tame Coton",B91 3AL,,30331415,IMMI000978,Project,
Defra,EA,04/12/2012,Engineering Goods,MI Capital WiP,ArcelorMittal Commercial RPS UK Ltd,1130201,"27,398.00","Supply sheet steel piles, for use in civil engineering construction projects. New AU18 Single Grade",B91 3AL,,30331415,IMMI000978,Project,
Defra,EA,20/12/2012,Engineering Goods,MI Capital WiP,ArcelorMittal Commercial RPS UK Ltd,1136302,"27,247.09","Supply sheet steel piles, for use in civil engineering construction projects. River Tame Coton 70 Pieces",B91 3AL,,30331415,IMMI000978,Project,
Defra,EA,20/12/2012,Engineering Goods,MI Capital WiP,ArcelorMittal Commercial RPS UK Ltd,1136301,"27,247.09","Supply sheet steel piles, for use in civil engineering construction projects. River Tame Coton 70 pieces S355GP",B91 3AL,,30331415,IMMI000978,Project,
Defra,EA,11/12/2012,Engineering Goods,MI Capital WiP,ArcelorMittal Commercial RPS UK Ltd,1132519,"27,247.09","Supply sheet steel piles, for use in civil engineering construction projects. Lower Tame  ",B91 3AL,,30331415,IMMI000978,Project,
Defra,EA,11/12/2012,Engineering Goods,MI Capital WiP,ArcelorMittal Commercial RPS UK Ltd,1132517,"26,874.59","Supply sheet steel piles, for use in civil engineering construction projects. Lower Tame  ",B91 3AL,,30331415,IMMI000978,Project,
Defra,EA,11/12/2012,Engineering Goods,MI Capital WiP,ArcelorMittal Commercial RPS UK Ltd,1132524,"25,753.08","Supply sheet steel piles, for use in civil engineering construction projects. Lower Tame  ",B91 3AL,,30331415,IMMI000978,Project,
Defra,EA,11/12/2012,Engineering Goods,MI Capital WiP,ArcelorMittal Commercial RPS UK Ltd,1132521,"25,753.08","Supply sheet steel piles, for use in civil engineering construction projects. Lower Tame  ",B91 3AL,,30331415,IMMI000978,Project,
Defra,EA,13/12/2012,Facilities,FM Operating Unit - Central and South East,Arlington Business Parks Partnerships,1135227,"175,200.00","Rent for 2 Bishops Square, Hatfield Business Park",RG7 4SA,,,,Administration,
Defra,EA,13/12/2012,Facilities,FM Operating Unit - Central and South East,Arlington Business Parks Partnerships,1135229,"114,088.50",Service charge for Bishops Square,RG7 4SA,,,,Administration,
Defra,EA,11/12/2012,Facilities,FM Operating Unit - Northern,Berkley Estates London Ltd,1135234,"25,725.00",Quarterly rent in advance for Headingley office park 1st Floor ,W1U 1QS,,,,Administration,
Defra,EA,11/12/2012,Facilities,FM Operating Unit - Northern,Berkley Estates London Ltd,1135199,"25,725.00",Quarterly rent in advance for Headingley office park 4th Floor ,W1U 1QS,,,,Administration,
Defra,EA,13/12/2012,Facilities,FM Operating Unit - Northern,Colenso Property Services,1135707,"61,050.00",Rent for Coverdale House ,YO30 4GZ,,,,Administration,
Defra,EA,04/12/2012,Facilities,NLS Support Leeds,Colliers International Belfast Ltd,1131703,"76,500.00",Rent for Olympia House ,BT2 8BG,,,,Administration,
Defra,EA,06/12/2012,Facilities,NLS Support Starcross,DEFRA,1132854,"25,000.00",Quarterly facilities charge for car park for National Laboratory Service,B3 2ED,,,,Administration,
Defra,EA,11/12/2012,Facilities,FM Operating Unit - Northern,Jaymar Estates Ltd,1134909,"129,121.80",Rent for Quadrant 2 ,M6 6AR,,,,Administration,
Defra,EA,18/12/2012,Facilities,FM Operating Unit - Central and South East,Jones Lang LaSalle,1135666,"59,400.00",Rent for Wessex Business Park ,BS8 9AQ,,,,Administration,
Defra,EA,13/12/2012,Facilities,SE Kent & South London- Tidal Flood Risk Manager,MITIE Security London Ltd,1134343,"76,181.86",Security Guard Services at Thames Barrier & Associated Sites,E1W 1XY,,30239724,,Administration,
Defra,EA,24/12/2012,Facilities,FM Operating Unit - Northern,Montpellier Estates,1138681,"35,100.00","Rent for Sweet Street Car Park, Leeds",HG2 0NQ,,,,Administration,
Defra,EA,20/12/2012,Facilities,FM Operating Unit - Northern,Northumberland Estates Ltd,1137065,"93,193.80",Rent payable for office units and car parking at Tyneside House,NE66 1NQ,,,,Administration,
Defra,EA,13/12/2012,Facilities,FM Operating Unit - Central and South West,OF Ryan,1134887,"93,867.30","Rental for office accomodation at Olton Court, Solihull",B26 3LS,,,,Administration,
Defra,EA,18/12/2012,Facilities,National Enforcement Service,Pentalver Transport Ltd,1127423,"68,355.00",Container Storage and Examination faciliites ,SO15 0GN,,30323527,,Administration,
Defra,EA,18/12/2012,Facilities,National Enforcement Service,Pentalver Transport Ltd,1135998,"65,382.00",Container Storage and Examination faciliites ,SO15 0GN,,30323527,,Administration,
Defra,EA,11/12/2012,Facilities,FM Operating Unit - Central and South East,Robson Associates,1133460,"82,350.60",Rent payment in connection with Ghyll Mount Office for period ,W1H 5QW,,,,Administration,
Defra,EA,18/12/2012,Facilities,FM Operating Unit - Central and South East,Sir Robert McAlpine Ltd,1135610,"36,859.57",Rent & Insurance for Nene House ,HP2 7TR,,,,Administration,
Defra,EA,11/12/2012,Facilities,WA Regional Facilities,SRJ & JG Partnership,1134620,"42,000.00",Rental of 75 car park spaces at Rivers House ,NP18 2JS,,,,Administration,
Defra,EA,13/12/2012,Fleet,HO Fleet Operations,Briggs Marine Contractors Ltd,1134941,"233,585.46",National Marine Vessel Services November,KY3 9AX,,30277423,,Administration,
Defra,EA,24/12/2012,Fleet,HO Fleet Operations,Briggs Marine Contractors Ltd,1138428,"215,807.21",National Marine Vessel Services December,KY3 9AX,,30277423,HORES00015,Administration,
Defra,EA,13/12/2012,Fleet,National Enforcement Service,Enterprise Rent A Car,1134356,"30,974.17",Illegal Waste Site Task Force Project - Supply of hire cars ,TW20 8RX,,,HOOP000161,Administration,
Defra,EA,20/12/2012,Fleet,Vehicle Incidents,Gallagher Bassett,1137873,"27,718.97",Motor Vehicle Claims Handling Services,E1 1LU,,30182566,,Administration,
Defra,EA,18/12/2012,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1135201,"1,531,754.21","Supply of lease cars, November 2012",RG14 2NU,,,,Administration,
Defra,EA,24/12/2012,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1137762,"827,000.80","Supply of lease cars, December 2012",RG14 2NU,,,,Administration,
Defra,EA,24/12/2012,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1137724,"256,607.26","Monthly recharge - Commercial Vehicles - Service, Repair & Maintenance",RG14 2NU,,30340333,,Administration,
Defra,EA,18/12/2012,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1135761,"122,690.82",Incident Management November 2012,RG14 2NU,,,,Administration,
Defra,EA,06/12/2012,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1131676,"102,818.80",Daily rental charges for lease cars,RG14 2NU,,,,Administration,
Defra,EA,24/12/2012,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1137758,"95,831.58",Incident management fee Dec 2012,RG14 2NU,,30340333,,Administration,
Defra,EA,18/12/2012,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1135204,"45,779.63",Lease car recharges November 2012,RG14 2NU,,,,Administration,
Defra,EA,24/12/2012,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1137744,"29,226.94",Lease car recharges December 2012,RG14 2NU,,,,Administration,
Defra,EA,13/12/2012,Fleet,HO Fleet - EA Wales,Hitachi Capital Vehicle Solutions Ltd,1136015,"28,576.49",Lease car Wales recharge,RG14 2NU,,40033837,,Administration,
Defra,EA,04/12/2012,Fleet,HO Geomatics,RVL Survey Ltd,1131077,"61,699.38",Hire of aircraft & pilots to provide customised geomatics services and integrated spatial data products.  Flood risk mapping and coastal monitoring throughout England and Wales,DE74 2SA,,30000394,SCLI0001,Administration,
Defra,EA,13/12/2012,Fleet,HO Geomatics,RVL Survey Ltd,1135236,"47,550.02",Remote sensing project - hire of aircraft,DE74 2SA,,30000394,SCLI0001,Administration,
Defra,EA,06/12/2012,Fleet,HO Fleet Operations,Tony Hole Marine Ltd,1131152,"132,661.48",Service inspection maintenance and repair of non-coded fleet,PL9 7HP,,30322647,,Administration,
Defra,EA,24/12/2012,ICT Commodities,HO Capital WiP,Actica Consulting Ltd,1137633,"95,222.40",Charges in relation to Completion of Web Hosting,GU2 7YF,,30272227,CIS3302981,Project,
Defra,EA,24/12/2012,ICT Commodities,Nat Trading and Reg Services,Amtec Consulting Plc,1137509,"45,818.78",Provision of Development Services - Stage 5 Milestone Project User Acceptance Testing Complete for the Climate Change Agreement Project,GU9 7HX,,,EBOCC40027L01,Project,
Defra,EA,20/12/2012,ICT Commodities,HO Flood Warning Systems,MM Teleperformance Ltd,1136346,"127,516.25",Call centre and management costs for Floodline live agent and recorded messaging service,BS1 3LG,,30146474,,Administration,
Defra,EA,06/12/2012,ICT Systems,Nat Trading and Reg Services,Amtec Consulting Plc,1131236,"183,275.15",Provision of Development Services - Stage 4 Milestone Project System Test Complete for the Climate Change Agreement Project,GU9 7HX,,,EBOCC40027L01,Project,
Defra,EA,06/12/2012,ICT Systems,Nat Trading and Reg Services,Amtec Consulting Plc,1131239,"162,122.40",Provision of Development Services - Stage 5 Milestone Project User Acceptance Testing Complete for the Climate Change Agreement Project,GU9 7HX,,,EBOCC40027L01,Project,
Defra,EA,24/12/2012,ICT Systems,Nat Trading and Reg Services,Amtec Consulting Plc,1134578,"91,637.58",Initiation and Definition phases of the Climate Change Agreement delivery project,GU9 7HX,,,EBOCC40027L01,Project,
Defra,EA,06/12/2012,ICT Systems,Nat Trading and Reg Services,Amtec Consulting Plc,1131243,"45,357.53",Provision of Development Services - Support & Hosting Services for the Climate Change Agreement Project,GU9 7HX,,,EBOCC40027L01,Project,
Defra,EA,24/12/2012,ICT Systems,Nat Trading and Reg Services,Amtec Consulting Plc,1137543,"42,265.20",Initiation and Definition phases of the Climate Change Agreement delivery project,GU9 7HX,,,EBOCC40027L01,Project,
Defra,EA,13/12/2012,ICT Systems,CI Solutions Delivery Management,Capgemini UK Plc,1136312,"8,822,417.06",IT Service Procurement Outsource service charge and work order costs,GU21 6DB,,30259319,CIS330899,Project,
Defra,EA,24/12/2012,ICT Systems,HO Capital WiP,Information Processing Ltd,1137997,"210,000.00","Development, hosting and support of electronic duty of care (edoc) IT system",BA1 5LR,,30353037,EBCRI11501L01,Project,
Defra,EA,13/12/2012,ICT Systems,HO Capital WiP,SFW Ltd,1135453,"374,502.00",Registration system for the Aviation Industry for the EU Emissions Trading Scheme (ETSWAP) Module 3 - User Acceptance Testing Stage,GU22 7UY,,,EBOCC40005L04,Project,
Defra,EA,04/12/2012,Industrial Services,AN Capital WiP,AMEC Environment & Infrastructure UK Ltd,1130272,"28,592.32",Hydrogeological Services Cam & Bedford Ouse Phase 3 Groundwater Model Development and Reporting ,NE3 3PX,,30274977,IMAN000613,Project,
Defra,EA,24/12/2012,Industrial Services,AN Strategic Env Planning Mgr,Atkins Ltd,1138051,"44,523.29",River Needs strategy phase 2,KT18 5BW,,30275011,REANWR7116,Project,
Defra,EA,13/12/2012,Industrial Services,Incident Management Manager,Jeremy Benn Associates Ltd,1134326,"291,315.30",Surface water flood maps,BD23 3AE,,30219909,FCPMM00255B00,Project,
Defra,EA,13/12/2012,Industrial Services,SE Kent & South London- Tidal Flood Risk Manager,Port Of London Authority,1134412,"74,821.53",Thames Barrier running costs,DA12 2BG,,,,Administration,
Defra,EA,04/12/2012,Industrial Services,NW RSU Mgr,Weetwood,1130321,"28,002.12",Assessing potential for mitigation measures in selected Heavily Modified Water Bodies,CH7 1HP,,30284840,RENW001992,Project,
Defra,EA,18/12/2012,Office Solutions,NLS Central Functions,City Sprint,1136229,"25,425.23",Courier services to transport samples for National Laboratory Service,RH1 1YB,,30293049,,Administration,
Defra,EA,13/12/2012,Operational Goods,HO Inc Man and Ops Manager,Burlington Uniforms Ltd,1135327,"129,812.10",Supply of Corporate Clothing and Workwear,EN3 7PX,,30327393,HOOP000178,Administration,
Defra,EA,24/12/2012,Personnel Related,HR Strategy,Edenred Childcare Vouchers Ltd,1133489,"208,248.83",Childcare Assistance scheme. This money is reclaimed through Salary Sacrifice from the employee on a monthly basis so the scheme is cost neutral,SW1V 2RS,,,,Administration,
Defra,EA,11/12/2012,Personnel Related,Internal Transformation (HSW),Health Management Ltd,1133327,"33,261.99",Occupational health support services and advice for individuals,BN8 5NN,,30348772,HOHRITA001,Administration,
Defra,EA,20/12/2012,Professional Services - CCL,E and B Land and Water,Halcrow Group Ltd,1137002,"31,855.33",Nitrate Vulnerable Zones Designations Appeals,SN4 0QD,,30148950,EBPLW12008,Administration,
Defra,EA,20/12/2012,Professional Services - CCL,HO Business Development and Support Services,Leadent Solutions Ltd,1128850,"33,385.25",Enabling more effective working in the mobile workforce including Technology Options (Phase 2),OX12 9US,,,,Project,
Defra,EA,18/12/2012,Professional Services Other,NE Yorkshire - FCRM Ops N&EY,Amco Engineering,1135854,"48,370.21",Provision of mechanical and electrical maintenance of fixed plant and systems to Environment Agency Yorkshire & North East Region,S75 1HT,,30244069,RENE790106,Administration,
Defra,EA,18/12/2012,Professional Services Other,NE Yorkshire - FCRM Ops N&EY,Amco Engineering,1135846,"40,596.94",Provision of mechanical and electrical maintenance of fixed plant and systems to Environment Agency Yorkshire & North East Region,S75 1HT,,30244069,RENE790106,Administration,
Defra,EA,18/12/2012,Professional Services Other,NE Yorkshire - FCRM Ops N&EY,Amco Engineering,1135498,"31,261.48",Provision of mechanical and electrical maintenance of fixed plant and systems to Environment Agency Yorkshire & North East Region,S75 1HT,,30244069,RENE790119,Administration,
Defra,EA,04/12/2012,Professional Services Other,NE Yorkshire Area Manager,Apem Ltd,1131040,"34,753.20","Provision of specialist catchment walkover surveys as part of delivery of Phase 1 of the Yorkshire Agricultural Advice Project, 2012 - 2013.",SK4 4GN,,30181112,RENE970027,Administration,
Defra,EA,06/12/2012,Professional Services Other,AN Capital WiP,Broadland Environmental Services Ltd,1132661,"2,155,253.72",Flood alleviation project costs - Anglian Region Nov 2012,GU15 3XW,,30014973,IMAN000753,Project,
Defra,EA,24/12/2012,Professional Services Other,AN Northern-AEM - Northampton/Kettering,Burton Brothers,1138407,"32,400.00",Anglian-Minor Watercourse Maintenance Welland & Nene ,LE16 9UA,,30258387,REAN001601,Project,
Defra,EA,04/12/2012,Professional Services Other,AN Regional Director,Business Disability Forum,1128519,"31,200.00","Provide advice, support and guidance on recruiting and retaining disabled employees and serving disabled customers",SE1 2NY,,,,Administration,
Defra,EA,13/12/2012,Professional Services Other,NW Ambition Project Manager,Cascade Consulting,1134235,"41,580.94",Production of best practice database for the beach management project. ,M15 6SE,,30105854,RENW002037,Project,
Defra,EA,06/12/2012,Professional Services Other,E and B Land and Water,CEH,1132286,"39,000.00",Lake Restoration Project,SN2 1EU,,,EBPLW12055,Project,
Defra,EA,06/12/2012,Professional Services Other,E and B Climate Change and Communities,Climate Partnership UK CIC,1132062,"36,000.00",Funding to Climate Partnership UK,GU1 1YA,,,EBPCC11003,Administration,
Defra,EA,11/12/2012,Professional Services Other,Asset Management Manager,Construction Industry Research & Information Association,1133677,"28,800.00",LANDFORM (local authority network on drainage & flood risk management) Capacity Building workshops.,EC1V 9BP,,,FCPAM00004B00,Project,
Defra,EA,24/12/2012,Professional Services Other,SE Capital WiP,CU Phosco Lighting Ltd,1138064,"29,496.00","Disposal, Supply and Installation of High Mast Lighting at the Thames Barrier",SG12 9TA,,,IMSE100207,Project,
Defra,EA,04/12/2012,Professional Services Other,AN Capital WiP,CW Engineering Ltd,1130970,"26,296.50",Materials purchased and work carried out at Swaffham Pumping Station,PE30 4NG,,30231658,IMAN002507,Project,
Defra,EA,04/12/2012,Professional Services Other,AN Capital WiP,CW Engineering Ltd,1130967,"25,499.34",Materials purchased and work carried out at Soham Pumping Station,PE30 4NG,,30231658,IMAN002506,Project,
Defra,EA,04/12/2012,Professional Services Other,E and B Land and Water,DEFRA,1131186,"200,000.00",Part-funding Defra consultancy-led project on Evidence of Impacts of Abstraction Reform Options,YO1 7PX,,,EBPLW12044,Project,
Defra,EA,24/12/2012,Professional Services Other,HO Internal Audit,Deloitte Llp,1137584,"27,096.66",Internal Audit Services,MK9 1FD,,30285706,,Administration,
Defra,EA,06/12/2012,Professional Services Other,AN Capital WiP,ECS Engineering Services Ltd,1131590,"52,800.00",Site condition survey for 4 & 5 pump inspections Anglian Region,NG16 6LE,,30231596,IMAN002275,Project,
Defra,EA,13/12/2012,Professional Services Other,NW Ambition Project Manager,Eden Rivers Trust,1135401,"30,000.00",River Restoration Stategy ,CA11 OAH,,,RENW001935,Project,
Defra,EA,06/12/2012,Professional Services Other,NW Nuclear Regulation Mgr,Environmental Scientifics Group,1132319,"75,916.60",Monitoring of the environment 2012/2013,DE15 0YZ,,30124860,HOOP000055,Project,
Defra,EA,13/12/2012,Professional Services Other,"Data Mapping, Modelling & Information",Gabriel Information Solutions Ltd,1134043,"38,519.40",Data Flow Mapping,EX1 3SD,,30351044,HOEV101110,Project,
Defra,EA,13/12/2012,Professional Services Other,"Data Mapping, Modelling & Information",Gabriel Information Solutions Ltd,1134023,"25,809.04",Support for licensing public sector information and undertaking intellectual property reviews,EX1 3SD,,30351044,,Administration,
Defra,EA,04/12/2012,Professional Services Other,SE Capital WiP,Ground Control Ltd,1130124,"54,501.00",Jubilee River Landscape Management ,CM12 9HS,,30360085,IMTH001334,Project,
Defra,EA,20/12/2012,Fleet,HO Fleet Operations,Hitachi Capital Commercial Vehicle Services,1136566,"340,904.02","Monthly Charge for Service, Inspection, Maintenance and Repair of Agricultural & Construction Plant",BA14 8QU,,30318149,,Administration,
Defra,EA,13/12/2012,Professional Services Other,HO Fleet - EA Wales,Hitachi Capital Commercial Vehicle Services,1136020,"39,648.52","Wales Recharge for Service, Inspection, Maintenance and Repair of Agricultural & Construction Plant",BA14 8QU,,40032786,,Administration,
Defra,EA,06/12/2012,Professional Services Other,HO Capital WiP,Hydrock Consultants Ltd,1132348,"80,398.04",Helpston Groundwater Remediation project Nov 2012,BS32 4DF,,30177470,HOOP000050,Project,
Defra,EA,06/12/2012,Professional Services Other,AN Northern-AEM - Northampton/Kettering,Hydrock Consultants Ltd,1132345,"28,591.02",Helpston Groundwater Remediation project Nov 2012,BS32 4DF,,30177470,REAN001571,Project,
Defra,EA,24/12/2012,Professional Services Other,HR Strategy,Inspiring Business Performance Ltd,1130449,"25,500.00",Investors in People Assessment - 2012,WC1V 7HP,,,HOL&D00004,Project,
Defra,EA,04/12/2012,Professional Services Other,WA South West-MEICA,Integral UK Ltd,1132747,"30,128.14",Mechanical and Electrical maintenance. South Wales,BS32 4SG,,40023790,REWA100002,Administration,
Defra,EA,04/12/2012,Professional Services Other,E and B Land and Water,Ipsos MORI,1131554,"72,022.50",Provision of National Market Research Services,SE1 9AY,,30218704,EBPLW12002,Administration,
Defra,EA,04/12/2012,Professional Services Other,SE NET - FCRM Ops East,J Breheny Contractors Ltd,1131458,"111,242.58",Light watercourse maintenance North East Thames,IP6 8NH,,30343159,RESE500077,Project,
Defra,EA,20/12/2012,Professional Services Other,SE NET - FCRM Ops East,J Breheny Contractors Ltd,1137023,"103,102.22",Light watercourse maintenance North East Thames,IP6 8NH,,30343159,RESE500077,Project,
Defra,EA,18/12/2012,Professional Services Other,Strategy and Engagement Manager,Jeremy Benn Associates Ltd,1134333,"37,458.60",Production of confidence scores in National Flood Risk Assessement. Measuring Uncertainty Project - Phase 2: Tool development & implementation,BD23 3AE,,,FCPIF00151B00,Project,
Defra,EA,04/12/2012,Professional Services Other,Head of Research,Lancaster University,1131124,"40,000.00",Breathe Easier project ,LA1 4YW,,,HOEV121302,Project,
Defra,EA,13/12/2012,Professional Services Other,AN Nthn - FCRM Ops (W&N),Land & Water Services Ltd,1134408,"86,010.97",Abbington lake works,GU5 9AF,,30185413,FRA01S150,Project,
Defra,EA,18/12/2012,Professional Services Other,SE NET - FCRM Ops East,Land & Water Services Ltd,1136508,"43,467.20",Dredging sites Weston Yard Guildford,GU5 9AF,,30343164,RESE500008,Project,
Defra,EA,06/12/2012,Professional Services Other,NW Nuclear Regulation Mgr,LGC Ltd,1132337,"39,292.20",Analysis of effluent samples,TW11 0LY,,30131976,HOOP000055,Project,
Defra,EA,11/12/2012,Professional Services Other,E and B Heads of Business,Local Government Association,1130437,"30,000.00",Local Government Improvement & Development Consultancy for Climate Local Project,SW1P 3HZ,,,,Administration,
Defra,EA,11/12/2012,Professional Services Other,FM Operating Unit - Northern,Mayson Brothers Ltd,1132855,"56,768.92","Resurface car park, Ghyll Mount",CA22 2DU,,30239797,,Project,
Defra,EA,24/12/2012,Professional Services Other,HO Flood Warning Systems,Met Office,1138542,"214,718.10",Met Office - Radar Data provision for uses in flood forecasting 2012-2013.,EX1 3PB,,30324303,,Administration,
Defra,EA,24/12/2012,Professional Services Other,HO Flood Warning Systems,Met Office,1138526,"44,781.30",Met Office - Data for Coastal forecasting 2012-2013.,EX1 3PB,,30324303,,Administration,
