Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description,Supplier Site Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health,Department of Health,01/05/2013,Printing,External Relations,WILLIAMS LEA LTD,DH13030042,14274.91 ,NHS 111 materials for new areas - Print,W1F 8PR,LARGE,,,Programme
Department of Health,Department of Health,01/05/2013,Printing,External Relations,WILLIAMS LEA LTD,DH13030042,24172.38 ,NHS 111 additional late orders February - Print,W1F 8PR,LARGE,,,Programme
Department of Health,Department of Health,01/05/2013,Revenue Grants to non-profit institutions,Social Care,STONEWALL EQUALITY LTD,ERS-492988-72801,39150.00 ,IESD 2012 / 13 Grant - Stonewall Equality AIMS Ref 1766544,SE1 7NX,SME,,,Programme
Department of Health,Department of Health,01/05/2013,Outsourcing Contract,NHS Medical,BMJ PUBLISHING GROUP LTD,I0053153,45000.00 ,National Awareness and Early Diagnosis Initiative - Tender for the provision of on-line information and communications resources for primary healthcare professionals to support national cancer awareness campaign activity during 2012/13. ,WC1H 9JR,LARGE,,,Programme
Department of Health,Department of Health,01/05/2013,Outsourcing Contract,Strategy Finance & NHS,ALLIANCE MEDICAL LTD,PET0161,1144231.96 ,Clinical services under D8N PET/CT North contract,CV34 6DA,LARGE,,,Programme
Department of Health,Department of Health,01/05/2013,Rates,Goverance Operations & Assurance,LEEDS CITY COUNCIL,901349235,58582.50 ,"Blenheim House - Annual Business Rate 2013 - 2014 @ £58,580.60 per quarter Ref:90319235 - Part ground and whole 1st & 2nd Floors",LS1 1UR,PUBLIC,,,Other
Department of Health,Department of Health,01/05/2013,Rates,Goverance Operations & Assurance,SOUTHWARK LONDON BOROUGH COUNCIL,NN25560080000001-11/03/2013,535190.00 ,"Skipton House - Annual Business Rate 2013 - 2014 @ £535,190 per quarter Ref:6323717",SE17 1RX,PUBLIC,,,Admin
Department of Health,Department of Health,02/05/2013,Outsourcing Contract,Goverance Operations & Assurance,NHS SHARED BUSINESS SERVICES (SBS),100015600,90280.75 ,NHS SBS  charges for BMS Support and Development Service from 1 April 2012 to 31 March 2013,WF3 1WE,PUBLIC,,,Admin
Department of Health,Department of Health,02/05/2013,Policy Payments,NHS Medical,THE ROYAL MARSDEN NHS FOUNDATION TRUST,45697272,351380.00 ,"Financial Support for the agreed project, in accordance with the contract dated 23/01/13",SW3 6JJ,PUBLIC,,,Programme
Department of Health,Department of Health,02/05/2013,Service charge,Informatics,BT GROUP PLC,319893,103794.98 ,Revenue: QMAS contract April 2012 to March 2013,NW9 6LB,LARGE,,,Programme
Department of Health,Department of Health,02/05/2013,Service charge,Informatics,BT GROUP PLC,324772,103794.98 ,Revenue: QMAS contract April 2012 to March 2013,NW9 6LB,LARGE,,,Programme
Department of Health,Department of Health,02/05/2013,Expense clearing GPC (ST),CENTRAL TECHNICAL,BARCLAYCARD BUSINESS,3372001-07-MAY-13,1545.18 ,,TS17 6YG,SME,,,Other
Department of Health,Department of Health,02/05/2013,Publicity & advertising,External Relations,GROUPM UK LTD,889956,97457.61 ,Channel Flip - media partnership,WC7X 8RX,LARGE,,,Programme
Department of Health,Department of Health,02/05/2013,Publicity & advertising,External Relations,GROUPM UK LTD,890009,816271.14 ,TV,WC7X 8RX,LARGE,,,Programme
Department of Health,Department of Health,02/05/2013,Publicity & advertising,External Relations,GROUPM UK LTD,890123,25002.11 ,Be Food Smart TV Activity 7th Jan 13 - 3rd Feb 13,WC7X 8RX,LARGE,,,Programme
Department of Health,Department of Health,02/05/2013,Research & development,Research & Development,RAINBOW MEDICAL ENGINEERING LTD,9,63261.33 ,Invention for Innovation,SG6 1RR,SME,,,Programme
Department of Health,Department of Health,02/05/2013,Printing,External Relations,WILLIAMS LEA LTD,DH13040007,27907.69 ,Comprehensive series of photoshoots to refresh the NHS library. Approx 15 days of  shooting,W1F 8PR,LARGE,,,Programme
Department of Health,Department of Health,02/05/2013,Printing,External Relations,WILLIAMS LEA LTD,DH13040009,38023.05 ,"Production of 250,000 health & wealth wheels",W1F 8PR,LARGE,,,Programme
Department of Health,Department of Health,02/05/2013,Research & development,Research & Development,LIVERPOOL UNIVERSITY OF,21302650,136218.00 ,RDD Programme Support - Miscellaneous,L69 3GG,PUBLIC,,,Programme
Department of Health,Department of Health,02/05/2013,Rates,Goverance Operations & Assurance,WESTMINSTER CITY COUNCIL,400871826-14.03.2013,486090.00 ,"Richmond House - Annual Business Rate 2013 - 2014 @ £486,090 per quarter Ref:400871826",WC2N 6NU,PUBLIC,,,Admin
Department of Health,Department of Health,02/05/2013,Research & development,Research & Development,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-493052-72826,127283.05 ,HTA Researcher Lead,WC1E 7HT,PUBLIC,,,Programme
Department of Health,Department of Health,02/05/2013,Research & development,Research & Development,OXFORD UNIVERSITY,ERS-493053-72829,117861.00 ,PROJECTS,OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,02/05/2013,Research & development,Research & Development,LOUGHBOROUGH UNIVERSITY,ERS-493054-72828,88250.00 ,PROJECTS,LE11 3TU,PUBLIC,,,Programme
Department of Health,Department of Health,02/05/2013,Research & development,Research & Development,LEICESTER UNIVERSITY OF,ERS-493057-72827,33574.91 ,HS & DR,LE1 7RH,PUBLIC,,,Programme
Department of Health,Department of Health,03/05/2013,Outsourcing Contract,Goverance Operations & Assurance,CSC COMPUTER SCIENCES LTD,5201328037,29395.95 ,IMS2.1 deployment pre IMS3 - Other ALBs,PR1 8UQ,LARGE,,,Admin
Department of Health,Department of Health,03/05/2013,Outsourcing Contract,Goverance Operations & Assurance,CSC COMPUTER SCIENCES LTD,5201328040,178759.28 ,IMS2 Exit - Planning & Implementation Phase,PR1 8UQ,LARGE,,,Admin
Department of Health,Department of Health,03/05/2013,Outsourcing Contract,Strategy Finance & NHS,ARCADIS GERAGHTY AND MILLER INTERNATIONAL LTD,75080998,42087.60 ,RBA852 - Harperbury Hospital - ARCADIS GERAGHTY AND MILLER INTERNATIONAL LTD - Remediation Work,CB8 7FA,LARGE,,,Programme
Department of Health,Department of Health,03/05/2013,Outsourcing Contract,External Relations,MOUCHEL MANAGEMENT CONSULTING LTD,90130198,118670.62 ,CS/2012/02 - Horizon Scanning,SW1H 9NP,LARGE,,,Programme
Department of Health,Department of Health,03/05/2013,Other programme expenditure,Strategy Finance & NHS,FUTUREBUILDERS ENGLAND FUND MANAGEMENT LTD,CHAPS3/5/13,227628.87 ,,EC4A 3AE,SME,,,Programme
Department of Health,Department of Health,03/05/2013,Printing,External Relations,WILLIAMS LEA LTD,DH13040010,186862.95 ,"Production of 160,000 Quit Kits",W1F 8PR,LARGE,,,Programme
Department of Health,Department of Health,03/05/2013,Printing,External Relations,WILLIAMS LEA LTD,DH13040014,70088.22 ,"Change4Life collateral to distribute within exhibitions, Roadshows, events, Local Authorities, partners and ad hoc events",W1F 8PR,LARGE,,,Programme
Department of Health,Department of Health,03/05/2013,IT minor costs non capital,Goverance Operations & Assurance,XMA LTD,T006990,219913.44 ,"Thin Client DEL WYSE Z90s, Keyboards, Mice and Monitors",NG11 7EP,LARGE,,,Admin
Department of Health,Department of Health,03/05/2013,Outsourcing Contract,Public Health,DURHAM UNIVERSITY OF,250309,182500.00 ,NEPHO core funding 1 April 2012 to 31 March 2013,TS17 6BH,PUBLIC,,,Admin
Department of Health,Department of Health,03/05/2013,Revenue Grants to non-profit institutions,Social Care,BRITISH ASSOCIATION OF DERMATOLOGISTS,ERS-493109-72841,27000.00 ,AIMS ref 2517874 British Association of Dermatologists IESD 2013-14 project,W1T 5HQ,PUBLIC,,,Programme
Department of Health,Department of Health,07/05/2013,Additions-PDC permanent,CENTRAL TECHNICAL,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,HAFS-15828,45000.00 ,,DL3 6HX,PUBLIC,,,Other
Department of Health,Department of Health,07/05/2013,Additions-PDC temporary,CENTRAL TECHNICAL,MID YORKSHIRE HOSPITALS NHS TRUST,HAFS-15829,4000000.00 ,,WF1 4TU,PUBLIC,,,Other
Department of Health,Department of Health,07/05/2013,Additions-PDC permanent,CENTRAL TECHNICAL,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,HAFS-15830,1700000.00 ,,PE3 6DA,PUBLIC,,,Other
Department of Health,Department of Health,07/05/2013,Outsourcing Contract,Strategy Finance & NHS,FRESENIUS MEDICAL CARE RENAL SERVICES LTD,1060022771,1117592.07 ,Clinical services under E16 Renal contract,NG17 2HU,LARGE,,,Programme
Department of Health,Department of Health,07/05/2013,Outsourcing Contract,Strategy Finance & NHS,CARE UK CLINICAL SERVICES LTD,120010610,2125755.68 ,Clinical services under E09 HIoW Hampshire Isle of Wight contract,RG19 3XG,LARGE,,,Programme
Department of Health,Department of Health,07/05/2013,Outsourcing Contract,Strategy Finance & NHS,CARE UK CLINICAL SERVICES LTD,120010653,2090669.75 ,Clinical services under E08 MCATS contract,RG19 3XG,LARGE,,,Programme
Department of Health,Department of Health,07/05/2013,Outsourcing Contract,Strategy Finance & NHS,INHEALTH LTD,125,1683910.04 ,Clinical services under D01 London contract,HP11 1JL,LARGE,,,Programme
Department of Health,Department of Health,07/05/2013,IT minor costs non capital,Goverance Operations & Assurance,ATOS IT SOLUTIONS AND SERVICES LTD,5584131299,565206.83 ,TUPE Redundancy Costs for IMS2 Exit,NW1 3HG,LARGE,,,Admin
Department of Health,Department of Health,07/05/2013,Outsourcing Contract,External Relations,MOUCHEL MANAGEMENT CONSULTING LTD,90132188,69411.60 ,CS/2012/02 - Horizon Scanning,SW1H 9NP,LARGE,,,Programme
Department of Health,Department of Health,07/05/2013,Service charge,Informatics,ATOS IT SOLUTIONS AND SERVICES LTD,CHAPS7/5/13,1167240.39 ,Revenue: Choose & Book Core Contract to cover spend for services to be paid between April 2012 and March 2013,WS11 0JA,LARGE,,,Programme
Department of Health,Department of Health,07/05/2013,Revenue Grants to non-profit institutions,External Relations,SKILLS FOR HEALTH LTD,ERS-493144-72861,266000.00 ,2013/002 - Skills for Health Ltd - project: Workforce development project- policy grant - ,,PUBLIC,,,Programme
Department of Health,Department of Health,07/05/2013,Outsourcing Contract,Strategy Finance & NHS,ALLIANCE MEDICAL LTD,PET0164,1184396.19 ,Clinical services under D8N PET/CT North contract,CV34 6DA,LARGE,,,Programme
Department of Health,Department of Health,07/05/2013,Outsourcing Contract,Strategy Finance & NHS,INHEALTH MOLECULAR IMAGING LTD,SIM000099,1122787.67 ,Clinical services under D8S PET/CT South contract,HP10 8JL,LARGE,,,Programme
Department of Health,Department of Health,07/05/2013,Capital Grants to non-profit institutions,Public Health,LOUGHBOROUGH UNIVERSITY,ERS-493185-72901,7300000.00 ,2012/030 Loughborough University - project: National Centre for Sport and Exercise Medicine- policy grant- ,LE11 3TU,PUBLIC,,,Programme
Department of Health,Department of Health,07/05/2013,Capital Grants to non-profit institutions,Public Health,SHEFFIELD CITY TRUST,ERS-493184-72881,6000000.00 ,2012-093- Sheffield City Trust - project: The National centre for sport and exercise medicine - policy grant- year 2 - ,S9 3TL,LARGE,,,Programme
Department of Health,Department of Health,07/05/2013,Revenue Grants to non-profit institutions,Social Care,PARENTS AGAINST CHILD SEXUAL EXPLOITATION (PACE),ERS-493194-72921,35080.00 ,IESD 2013-14 - AIMS 2544603 - Parents against child sexual exploitation (PACE) - Project: business development and promotion of multi agency responses to child sexual exploitation which include and recognise the value of affected parents,LS9 8TA,VCS,,,Programme
Department of Health,Department of Health,08/05/2013,Policy Payments,NHS Medical,THE IPSWICH HOSPITAL NHS TRUST,308771,167424.11 ,"Financial Support for the agreed project, in accordance with the MOU dated 23/01/13",IP4 5PD,PUBLIC,,,Programme
Department of Health,Department of Health,08/05/2013,Research & development,Research & Development,THE SOLENT NHS TRUST,ERS-493299-72987,69498.75 ,AD-HOC - ETC,SO16 4XE,PUBLIC,,,Programme
Department of Health,Department of Health,08/05/2013,Addition Clearing - SW LIC,Informatics,BT GROUP PLC,318398,22391.55 ,Capital: Additional POR - March 2013 budget,NW9 6LB,LARGE,,,Programme
Department of Health,Department of Health,08/05/2013,Addition Clearing - SW LIC,Informatics,BT GROUP PLC,320370,202977.41 ,Capital: Additional POR - March 2013 budget,NW9 6LB,LARGE,,,Programme
Department of Health,Department of Health,08/05/2013,Addition Clearing - SW LIC,Informatics,BT GROUP PLC,320390,82423.00 ,Capital: Additional POR - March 2013 budget,NW9 6LB,LARGE,,,Programme
Department of Health,Department of Health,08/05/2013,Service charge,Informatics,BT GROUP PLC,322736,114422.97 ,Revenue:  Additional POR - March 2013 budget,NW9 6LB,LARGE,,,Programme
Department of Health,Department of Health,08/05/2013,Consultancy/Professional Advice,Strategy Finance & NHS,PINSENT MASONS LLP,6022941,30000.00 ,PO for Pinsents Masons Legal Services for Project Naga,EC2A 4ES,LARGE,,,Programme
Department of Health,Department of Health,08/05/2013,Outsourcing Contract,Social Care,BIG WHITE WALL LTD,GR001,50000.00 ,Big White Wall - Veterans Mental Health,N16 0HX,SME,,,Programme
Department of Health,Department of Health,08/05/2013,Consultancy/Professional Advice,Social Care,CAPITA RESOURCING LTD,WN70171339,-0.01 ,,DL1 9HN,LARGE,,,Admin
Department of Health,Department of Health,08/05/2013,Outsourcing Contract,Social Care,SUSSEX UNIVERSITY OF,1067292,50000.00 ,University of Sussex for the research project on adults who self-neglect,BN1 9RH,PUBLIC,,,Programme
Department of Health,Department of Health,08/05/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,ERS-493298-72986,50312.30 ,HTA Commissioned Research,WC1E 6BT,PUBLIC,,,Programme
Department of Health,Department of Health,08/05/2013,Revenue Grants to non-profit institutions,Social Care,ROYAL NATIONAL INSTITUTE OF BLIND PEOPLE,ERS-493258-72961,35216.00 ,IESD award 2011/017 for RNIB's Bradford Community Engagement Project,PE2 6WS,VCS,,,Programme
Department of Health,Department of Health,09/05/2013,Policy Payments,Strategy Finance & NHS,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,2014000024,46710.00 ,Review of Specialist Pharmacy Services (Recharging of costs to DH),SW10 9NH,PUBLIC,,,Admin
Department of Health,Department of Health,09/05/2013,Outsourcing Contract,External Relations,GUYS AND ST THOMAS NHS FOUNDATION TRUST,3106628,336272.93 ,Provision of RST services for 2012/13 - Business Support & Staffing (VAT Claimable),SE1 9RT,PUBLIC,,,Programme
Department of Health,Department of Health,09/05/2013,Outsourcing Contract,External Relations,GUYS AND ST THOMAS NHS FOUNDATION TRUST,3106630,415059.00 ,Provision of RST services for 2012/13 - Business Support & Staffing (VAT Claimable),SE1 9RT,PUBLIC,,,Programme
Department of Health,Department of Health,09/05/2013,Outsourcing Contract,External Relations,GUYS AND ST THOMAS NHS FOUNDATION TRUST,3106630,42646.90 ,Provision of RST services for 2012/13 - Reseach & Quality Improvement (VAT claimable,SE1 9RT,PUBLIC,,,Programme
Department of Health,Department of Health,09/05/2013,Outsourcing Contract,External Relations,GUYS AND ST THOMAS NHS FOUNDATION TRUST,3106630,20368.00 ,Provision of RST services for 2012/13 - Reseach & Quality Improvement (VAT reclaimable),SE1 9RT,PUBLIC,,,Programme
Department of Health,Department of Health,09/05/2013,Outsourcing Contract,External Relations,GUYS AND ST THOMAS NHS FOUNDATION TRUST,3106630,415059.10 ,Provision of RST services for 2012/13 - Supporting Implementation (VAT Claimable),SE1 9RT,PUBLIC,,,Programme
Department of Health,Department of Health,09/05/2013,Outsourcing Contract,External Relations,GUYS AND ST THOMAS NHS FOUNDATION TRUST,3106630,222000.00 ,Provision of RST services for 2012/13 - Supporting Implementation (VAT Not reclaimable),SE1 9RT,PUBLIC,,,Programme
Department of Health,Department of Health,09/05/2013,Outsourcing Contract,External Relations,GUYS AND ST THOMAS NHS FOUNDATION TRUST,3106630,65482.80 ,Provision of RST services for 2012/13 - Supporting Implementation (VAT not claimable),SE1 9RT,PUBLIC,,,Programme
Department of Health,Department of Health,09/05/2013,Outsourcing Contract,External Relations,GUYS AND ST THOMAS NHS FOUNDATION TRUST,3106631,337240.00 ,Provision of RST services for 2012/13 - Business Support & Staffing (VAT Claimable),SE1 9RT,PUBLIC,,,Programme
Department of Health,Department of Health,09/05/2013,Outsourcing Contract,External Relations,GUYS AND ST THOMAS NHS FOUNDATION TRUST,3107916,301948.00 ,Provision of RST services for 2012/13 - Business Support & Staffing (VAT Claimable),SE1 9RT,PUBLIC,,,Programme
Department of Health,Department of Health,09/05/2013,Research & development,Research & Development,CREO MEDICAL LIMITED,0115_SBRI2_05,115863.00 ,Invention for Innovation,NP16 5UH,SME,,,Programme
Department of Health,Department of Health,09/05/2013,IT minor costs non capital,Goverance Operations & Assurance,ORACLE CORPORATION UK LTD,1404337,90436.73 ,Renewal of Software Update Licence & Support for Service Contract Number 2731707 from 25 April 2013  24 April 2014 Year 1 of 3- year support. ,RG6 1RA,LARGE,,,Admin
Department of Health,Department of Health,09/05/2013,Service charge,Informatics,BT GROUP PLC,325377,1720749.25 ,Revenue: N3 Services - Foundation Catalogue & Incentive Charges for Feb & March 2013,NW9 6LB,LARGE,,,Programme
Department of Health,Department of Health,09/05/2013,Addition Clearing - SW LIC,Informatics,CSC COMPUTER SCIENCES LTD,5201324886,5000000.00 ,Capital; Payments in line with Contract,PR1 8UQ,LARGE,,,Programme
Department of Health,Department of Health,09/05/2013,Addition Clearing - SW LIC,Informatics,CSC COMPUTER SCIENCES LTD,5201325347,220369.17 ,Capital : LSP East FY 2012/13 March 13 Deployment Capital Cash Requirements,PR1 8UQ,LARGE,,,Programme
Department of Health,Department of Health,09/05/2013,Addition Clearing - SW LIC,Informatics,CSC COMPUTER SCIENCES LTD,5201325349,196528.16 ,Capital: LSP NE - March 13 Deployment cash requirements,PR1 8UQ,LARGE,,,Programme
Department of Health,Department of Health,09/05/2013,Contractor/Staff Substitution,Strategy Finance & NHS,ATOS IT SOLUTIONS AND SERVICES LTD,5584131288,7390.00 ,Hyperion (Oracle)HFM Immediate Measures Plan -  Evaluation of best technical option for fixes and detailed implementation plan,NW1 3HG,LARGE,,,Admin
Department of Health,Department of Health,09/05/2013,Contractor/Staff Substitution,Strategy Finance & NHS,ATOS IT SOLUTIONS AND SERVICES LTD,5584131288,21040.00 ,Hyperion (Oracle)HFM Immediate Measures Plan -Thorough technical review of the DH HFM application,NW1 3HG,LARGE,,,Admin
Department of Health,Department of Health,09/05/2013,Outsourcing Contract,Public Health,EXEL EUROPE LTD,6388433,200000.00 ,Exel Europe Ltd - SFVS Management Fee 2012/13,MK40 2XQ,LARGE,,,Programme
Department of Health,Department of Health,09/05/2013,Research & development,Research & Development,QUANTUMDX GROUP LTD,DH-06/LS-1010-10014,104283.00 ,Invention for Innovation,CR8 4EJ,SME,,,Programme
Department of Health,Department of Health,09/05/2013,Addition Clearing - IT,External Relations,MCKESSON INFORMATION SOLUTIONS UK LTD,INV009145,48081.21 ,CPA for ESR Contract - FY12/13 Hardware Drawdown Requests  See DH/McKesson HR and Payroll Contract 2222 Deed of mendment 2005 Schedule G1.4A,CV34 6NZ,LARGE,,,Programme
Department of Health,Department of Health,09/05/2013,Outsourcing Contract,External Relations,MCKESSON INFORMATION SOLUTIONS UK LTD,INV009145,16457.06 ,CPA for ESR Contract - Smart T&A Executable Option (Pass Through costs) FY12-13,CV34 6NZ,LARGE,,,Programme
Department of Health,Department of Health,09/05/2013,Outsourcing Contract,External Relations,MCKESSON INFORMATION SOLUTIONS UK LTD,INV009145,2655234.38 ,CPA for DH ESR Contract - ESR Monthly Service Charge,CV34 6NZ,LARGE,,,Programme
Department of Health,Department of Health,09/05/2013,Outsourcing Contract,External Relations,MCKESSON INFORMATION SOLUTIONS UK LTD,INV009145,85345.15 ,CPA for DH ESR Contract - nLMS Monthly Service Charges FY12-13,CV34 6NZ,LARGE,,,Programme
Department of Health,Department of Health,09/05/2013,Outsourcing Contract,External Relations,MCKESSON INFORMATION SOLUTIONS UK LTD,INV009145,123723.91 ,CPA for DH ESR Contract - RPP Monthly Service Charges FY12-13,CV34 6NZ,LARGE,,,Programme
Department of Health,Department of Health,09/05/2013,Outsourcing Contract,External Relations,MCKESSON INFORMATION SOLUTIONS UK LTD,INV009145,2094.85 ,CPA for ESR Contract - FY12/13 Hardware Drawdown Requests  See DH/McKesson HR and Payroll Contract 2222 Deed of mendment 2005 Schedule G1.4A,CV34 6NZ,LARGE,,,Programme
Department of Health,Department of Health,09/05/2013,Research & development,Research & Development,CORIN LTD,MISC005,33143.59 ,Invention for Innovation,GL7 6JJ,LARGE,,,Programme
Department of Health,Department of Health,09/05/2013,IT minor costs non capital,Goverance Operations & Assurance,XMA LTD,S996377,469440.00 ,"Thin Client DEL WYSE Z90s, Keyboards, Mice and Monitors",NG11 7EP,LARGE,,,Admin
Department of Health,Department of Health,09/05/2013,Outsourcing Contract,Public Health,NOTTINGHAM UNIVERSITY OF,7678786,35926.80 ,PSBC2367- Nottinhham University to procure the March 2013 survey of young people and their attitudes to smoking.,NG7 2RD,PUBLIC,13710,,Programme
Department of Health,Department of Health,10/05/2013,Research & development,Research & Development,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-493463-73052,34727.00 ,AD-HOC - ETC,M13 0JR,PUBLIC,,,Programme
Department of Health,Department of Health,10/05/2013,Research & development,Research & Development,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,ERS-493473-73049,69690.00 ,Programme Grants for NHS Trusts,L7 8XP,PUBLIC,,,Programme
Department of Health,Department of Health,10/05/2013,Research & development,Research & Development,LIVERPOOL HEART AND CHEST NHS FOUNDATION TRUST,ERS-493475-73041,92234.00 ,AD-HOC - ETC,L14 3LB,PUBLIC,,,Programme
Department of Health,Department of Health,10/05/2013,Research & development,Research & Development,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-493477-73044,26637.64 ,AD-HOC - ETC,CB2 2QQ,PUBLIC,,,Programme
Department of Health,Department of Health,10/05/2013,Research & development,Research & Development,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-493483-73047,52953.00 ,HTA - Support for Clinical Trials,NR4 7UY,PUBLIC,,,Programme
Department of Health,Department of Health,10/05/2013,PCT and SHA Transition Cash accounts,CENTRAL TECHNICAL,NORTH STAFFORDSHIRE PCT,FUNDINGMAY13,7000000.00 ,,ST4 4LZ,PUBLIC,,,Admin
Department of Health,Department of Health,10/05/2013,PCT and SHA Transition Cash accounts,CENTRAL TECHNICAL,STOKE ON TRENT PCT,FUNDINGMAY13,8000000.00 ,,ST4 4LX,PUBLIC,,,Admin
Department of Health,Department of Health,10/05/2013,Contractor/Staff Substitution,Goverance Operations & Assurance,GRANT THORNTON LTD,6772563,16499.32 ,DH ALBs Audit review work,NW1 2EP,LARGE,,,Admin
Department of Health,Department of Health,10/05/2013,Professional fees,Goverance Operations & Assurance,GRANT THORNTON LTD,6772563,9000.00 ,DH Internal Audit review work,NW1 2EP,LARGE,,,Admin
Department of Health,Department of Health,10/05/2013,Professional fees,Goverance Operations & Assurance,GRANT THORNTON LTD,6772563,21727.36 ,DH ALBs Audit review work,NW1 2EP,LARGE,,,Admin
Department of Health,Department of Health,10/05/2013,Outsourcing Contract,External Relations,MOUCHEL MANAGEMENT CONSULTING LTD,90130222,40500.00 ,WO/2012/16 - Social Care Apprentices,SW1H 9NP,LARGE,,,Programme
Department of Health,Department of Health,10/05/2013,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,ERS-493465-73058,100663.00 ,Invention for Innovation,SW7 2AZ,PUBLIC,,,Programme
Department of Health,Department of Health,10/05/2013,Research & development,Research & Development,MEDICAL RESEARCH COUNCIL MRC,ERS-493479-73061,156076.49 ,James Lind Centre,SN2 1FF,PUBLIC,,,Programme
Department of Health,Department of Health,10/05/2013,Research & development,Research & Development,OXFORD UNIVERSITY,ERS-493481-73062,115302.00 ,HTA - Support for Clinical Trials,OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,10/05/2013,Research & development,Research & Development,SHEFFIELD UNIVERSITY OF,ERS-493484-73063,25000.00 ,Reviews Infrastructure including the UKCC,S10 2UH,PUBLIC,,,Programme
Department of Health,Department of Health,10/05/2013,Revenue Grants to non-profit institutions,Social Care,PLAY ENGLAND,ERS-493414-73021,204391.50 ,"IESD 2013-14, AIMS 2499651, PLAY ENGLAND: STREETPLAY",EC1V 7QE,VCS,,,Programme
Department of Health,Department of Health,13/05/2013,Consultancy/Professional Advice,NHS Finance Operations & Performance,LONDON SHA,19523674,196835.50 ,Project Potter - Consultancy related to TSA,WF3 1WE,PUBLIC,,,Programme
Department of Health,Department of Health,13/05/2013,Consultancy/Professional Advice,NHS Finance Operations & Performance,LONDON SHA,19523674,164.50 ,Project Potter - Consultancy related to TSA (Small add to to release larger invoice),WF3 1WE,PUBLIC,,,Programme
Department of Health,Department of Health,13/05/2013,PCT and SHA Transition Cash accounts,CENTRAL TECHNICAL,SHROPSHIRE COUNTY PCT,FUNDINGMAY13,4442648.00 ,,SY3 8XL,PUBLIC,,,Admin
Department of Health,Department of Health,13/05/2013,Additions-PDC permanent,CENTRAL TECHNICAL,EAST & NORTH HERTFORDSHIRE NHS TRUST,HAFS-15831,186000.00 ,,SG1 4AB,PUBLIC,,,Other
Department of Health,Department of Health,13/05/2013,Additions-PDC permanent,CENTRAL TECHNICAL,NHS DIRECT NHS TRUST,HAFS-15832,9700000.00 ,,LS2 7UE,PUBLIC,,,Other
Department of Health,Department of Health,13/05/2013,Storage costs,Strategy Finance & NHS,SANOFI AVENTIS,,1010.36 ,,4700000064,LARGE,,,
Department of Health,Department of Health,13/05/2013,Storage costs,Strategy Finance & NHS,SANOFI AVENTIS,,149787.79 ,,4700000064,LARGE,,,
Department of Health,Department of Health,13/05/2013,Outsourcing Contract,Goverance Operations & Assurance,CSC COMPUTER SCIENCES LTD,5201328231,34861.89 ,IMS2.1 deployment pre IMS3 - Other ALBs,PR1 8UQ,LARGE,,,Admin
Department of Health,Department of Health,13/05/2013,Outsourcing Contract,Goverance Operations & Assurance,CSC COMPUTER SCIENCES LTD,5201328231,0.00 ,Programme Management & Contingency,PR1 8UQ,LARGE,,,Admin
Department of Health,Department of Health,13/05/2013,Outsourcing Contract,Goverance Operations & Assurance,CSC COMPUTER SCIENCES LTD,5201328231,24559.33 ,Quarry House - Phases 2 & 3,PR1 8UQ,LARGE,,,Admin
Department of Health,Department of Health,13/05/2013,Revenue Grants to non-profit institutions,Social Care,CHILD MIGRANT TRUST (CMT),ERS-493554-73101,49235.00 ,2010/064  Child Migrant Trust - project: 2010/064 Child Migrant Trust - Project: Service and Infrastructure development grant,NG2 7PW,VCS,,,Programme
Department of Health,Department of Health,14/05/2013,Research & development,Research & Development,RAND EUROPE CIC,13336/13041-2,30359.17 ,HS & DR,CB4 1YG,SME,,,Programme
Department of Health,Department of Health,14/05/2013,Research & development,Research & Development,RAND EUROPE CIC,13337/13041-3,30359.17 ,HS & DR,CB4 1YG,SME,,,Programme
Department of Health,Department of Health,14/05/2013,Research & development,Research & Development,LGC LTD,50229532,787263.00 ,Central Commissioning Function,TW11 0LY,LARGE,,,Programme
Department of Health,Department of Health,14/05/2013,Printing,External Relations,PROMOTIONAL LOGISTICS LTD,IN318977,66293.65 ,Monthly call off charges for storage and distribution for April to be recovered through journal transfers to owning policy teams and by invoicing PHE and NHS E for their items,CO10 1RE,SME,,,Admin
Department of Health,Department of Health,14/05/2013,Research & development,Research & Development,NATURAL ENVIRONMENT RESEARCH COUNCIL (NERC),NERC10252,25000.00 ,Living with Environmental Change,SN2 1EU,PUBLIC,,,Programme
