Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Other Travel,Economics & Markets - Business Environment,"Personal Expense, Name Witheld",115271,5.20,-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",115272,5.00,-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Rail Travel UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",115272,29.20,-Rail Travel UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Other Travel,Business and Science - Advanced Manufacturing Services,"Personal Expense, Name Witheld",115273,3.00,-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Other Travel,Economics & Markets - Regional Growth Fund and Economic Shocks,"Personal Expense, Name Witheld",115274,5.00,-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Other Travel,"Skills, Deregulation and Local Growth - Cities and Local Growth","Personal Expense, Name Witheld",115275,2.30,-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Other Travel,"Skills, Deregulation and Local Growth - Cities and Local Growth","Personal Expense, Name Witheld",115275,7.30,-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Rail Travel UK,"Skills, Deregulation and Local Growth - Cities and Local Growth","Personal Expense, Name Witheld",115275,23.00,-Rail Travel UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Mileage Allowance UK,"Skills, Deregulation and Local Growth - Cities and Local Growth","Personal Expense, Name Witheld",115275,135.90,-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",115276,3.79,-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Other Travel,"Finance, Commercial & Digital Transformation - Information and Technology Directorate","Personal Expense, Name Witheld",115277,5.00,-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Taxi Services UK,"Finance, Commercial & Digital Transformation - Information and Technology Directorate","Personal Expense, Name Witheld",115277,24.00,-Taxi Services UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Taxi Services UK,"Skills, Deregulation and Local Growth - Cities and Local Growth","Personal Expense, Name Witheld",115278,7.00,-Taxi Services UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Rail Travel UK,"Skills, Deregulation and Local Growth - Cities and Local Growth","Personal Expense, Name Witheld",115278,83.30,-Rail Travel UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Mileage Allowance UK,"Skills, Deregulation and Local Growth - Cities and Local Growth","Personal Expense, Name Witheld",115278,137.25,-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Subsistence UK,Business and Science - Advanced Manufacturing Services,"Personal Expense, Name Witheld",115279,36.01,-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Other Travel,Business and Science - Advanced Manufacturing Services,"Personal Expense, Name Witheld",115279,50.00,-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Hotel & Accommodation UK,Business and Science - Advanced Manufacturing Services,"Personal Expense, Name Witheld",115279,65.00,-Hotel & Accommodation UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Mileage Allowance UK,Business and Science - Advanced Manufacturing Services,"Personal Expense, Name Witheld",115279,137.28,-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Rail Travel UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",115280,16.60,-Rail Travel UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Subsistence Overseas,Economics & Markets - Consumer and Competition Policy,"Personal Expense, Name Witheld",115281,10.00,-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Subsistence Overseas,Economics & Markets - Consumer and Competition Policy,"Personal Expense, Name Witheld",115281,15.52,-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Other Travel,Economics & Markets - Consumer and Competition Policy,"Personal Expense, Name Witheld",115282,1.56,-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Subsistence Overseas,Economics & Markets - Consumer and Competition Policy,"Personal Expense, Name Witheld",115282,10.00,-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Taxi Services Overseas,Economics & Markets - Consumer and Competition Policy,"Personal Expense, Name Witheld",115282,19.55,-Taxi Services Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Subsistence Overseas,Economics & Markets - Consumer and Competition Policy,"Personal Expense, Name Witheld",115282,20.91,-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Other Travel,Economics & Markets - Consumer and Competition Policy,"Personal Expense, Name Witheld",115283,1.43,-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Subsistence Overseas,Economics & Markets - Consumer and Competition Policy,"Personal Expense, Name Witheld",115283,1.79,-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Subsistence Overseas,Economics & Markets - Consumer and Competition Policy,"Personal Expense, Name Witheld",115283,10.00,-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Subsistence Overseas,Economics & Markets - Consumer and Competition Policy,"Personal Expense, Name Witheld",115283,11.11,-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Subsistence Overseas,Economics & Markets - Consumer and Competition Policy,"Personal Expense, Name Witheld",115283,74.45,-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Mileage Allowance UK,"Skills, Deregulation and Local Growth - Cities and Local Growth","Personal Expense, Name Witheld",115284,529.20,-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Other Travel,Business and Science - Advanced Manufacturing Services,"Personal Expense, Name Witheld",115285,4.60,-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Other Travel,Business and Science - Advanced Manufacturing Services,"Personal Expense, Name Witheld",115285,6.34,-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Subsistence UK,Business and Science - Advanced Manufacturing Services,"Personal Expense, Name Witheld",115285,19.80,-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Other Travel,"Business and Science - Energy, Materials and Agri-Tech","Personal Expense, Name Witheld",115286,2.00,-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Subsistence UK,"Business and Science - Energy, Materials and Agri-Tech","Personal Expense, Name Witheld",115286,4.80,-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Rail Travel UK,"Business and Science - Energy, Materials and Agri-Tech","Personal Expense, Name Witheld",115286,21.50,-Rail Travel UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Taxi Services UK,"Business and Science - Energy, Materials and Agri-Tech","Personal Expense, Name Witheld",115286,50.00,-Taxi Services UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Mileage Allowance UK,"Finance, Commercial & Digital Transformation - Information and Technology Directorate","Personal Expense, Name Witheld",115287,29.16,-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Taxi Services UK,"Business and Science - Energy, Materials and Agri-Tech","Personal Expense, Name Witheld",115288,5.00,-Taxi Services UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Subsistence UK,"Business and Science - Energy, Materials and Agri-Tech","Personal Expense, Name Witheld",115288,7.20,-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Hotel & Accommodation UK,"Business and Science - Energy, Materials and Agri-Tech","Personal Expense, Name Witheld",115288,65.00,-Hotel & Accommodation UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Other Travel,Business and Science - Innovation Directorate,"Personal Expense, Name Witheld",115289,1.50,-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Other Travel,Business and Science - Innovation Directorate,"Personal Expense, Name Witheld",115289,17.20,-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Rail Travel UK,Business and Science - Innovation Directorate,"Personal Expense, Name Witheld",115289,23.20,-Rail Travel UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Subsistence Overseas,Business and Science - Innovation Directorate,"Personal Expense, Name Witheld",115290,10.01,-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Other Travel,Business and Science - Innovation Directorate,"Personal Expense, Name Witheld",115290,15.90,-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Subsistence Overseas,Business and Science - Innovation Directorate,"Personal Expense, Name Witheld",115290,25.11,-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Subsistence Overseas,Business and Science - Innovation Directorate,"Personal Expense, Name Witheld",115290,42.05,-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Subsistence Overseas,Business and Science - Innovation Directorate,"Personal Expense, Name Witheld",115290,50.00,-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Hotel & Accommodation Overseas,Business and Science - Innovation Directorate,"Personal Expense, Name Witheld",115290,363.10,-Hotel & Accommodation Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Postage,Economics & Markets - Regional Growth Fund and Economic Shocks,"Personal Expense, Name Witheld",115291,18.36,-Postage,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Mileage Allowance UK,Economics & Markets - Regional Growth Fund and Economic Shocks,"Personal Expense, Name Witheld",115291,28.80,-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Other Travel,Economics & Markets - Regional Growth Fund and Economic Shocks,"Personal Expense, Name Witheld",115291,31.50,-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Other Travel,Economics & Markets - Regional Growth Fund and Economic Shocks,"Personal Expense, Name Witheld",115291,79.50,-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Rail Travel Overseas,Business and Science - Advanced Manufacturing Services,"Personal Expense, Name Witheld",115292,6.96,-Rail Travel Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Subsistence Overseas,Business and Science - Advanced Manufacturing Services,"Personal Expense, Name Witheld",115292,11.77,-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Subsistence Overseas,Business and Science - Advanced Manufacturing Services,"Personal Expense, Name Witheld",115292,40.51,-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Taxi Services Overseas,Business and Science - Advanced Manufacturing Services,"Personal Expense, Name Witheld",115292,98.69,-Taxi Services Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Hotel & Accommodation Overseas,Business and Science - Advanced Manufacturing Services,"Personal Expense, Name Witheld",115292,286.81,-Hotel & Accommodation Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Mileage Allowance UK,"Business and Science - Energy, Materials and Agri-Tech","Personal Expense, Name Witheld",115293,49.50,-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/10/2015,Stationery,"People, Strategy and Higher Education - Human Resources","Personal Expense, Name Witheld",115307,84.53,-Stationery,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/10/2015,Eye Tests,"Finance, Commercial & Digital Transformation - Estates","Personal Expense, Name Witheld",115308,45.00,-Eye Tests,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/10/2015,Eye Tests,"Finance, Commercial & Digital Transformation - Estates","Personal Expense, Name Witheld",115310,100.00,-Eye Tests,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/10/2015,Eye Tests,"Finance, Commercial & Digital Transformation - Estates","Personal Expense, Name Witheld",115311,65.00,-Eye Tests,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/10/2015,Eye Tests,"Finance, Commercial & Digital Transformation - Estates","Personal Expense, Name Witheld",115312,25.00,-Eye Tests,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/10/2015,Eye Tests,"Finance, Commercial & Digital Transformation - Estates","Personal Expense, Name Witheld",115313,65.00,-Eye Tests,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/10/2015,Eye Tests,"Finance, Commercial & Digital Transformation - Estates","Personal Expense, Name Witheld",115314,65.00,-Eye Tests,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/10/2015,Eye Tests,"Finance, Commercial & Digital Transformation - Estates","Personal Expense, Name Witheld",115315,25.00,-Eye Tests,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/10/2015,Business Rates,Business and Science - Innovation Directorate,NPL MANAGEMENT LTD,115316,869999.06,-Business Rates,TW11 0LW,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/10/2015,Research and Development Expenditure,Business and Science - Innovation Directorate,NPL MANAGEMENT LTD,115317,963002.92,-Research and Development Expenditure,TW11 0LW,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/10/2015,Research and Development Expenditure,Business and Science - Innovation Directorate,NPL MANAGEMENT LTD,115318,825123.74,-Research and Development Expenditure,TW11 0LW,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/10/2015,Research and Development Expenditure,Business and Science - Innovation Directorate,NPL MANAGEMENT LTD,115319,725809.35,-Research and Development Expenditure,TW11 0LW,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/10/2015,Research and Development Expenditure,Business and Science - Innovation Directorate,NPL MANAGEMENT LTD,115320,514421.43,-Research and Development Expenditure,TW11 0LW,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/10/2015,Research and Development Expenditure,Business and Science - Innovation Directorate,NPL MANAGEMENT LTD,115321,271435.39,-Research and Development Expenditure,TW11 0LW,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/10/2015,Research and Development Expenditure,Business and Science - Innovation Directorate,NPL MANAGEMENT LTD,115322,531416.96,-Research and Development Expenditure,TW11 0LW,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/10/2015,Research and Development Expenditure,Business and Science - Innovation Directorate,NPL MANAGEMENT LTD,115323,469504.90,-Research and Development Expenditure,TW11 0LW,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Project Management Costs,Business and Science - DISABLED - AVAILABLE FOR FUTURE USE,HIGHER EDUCATION CAREERS SERVICE UNIT,115329,9600.00,-Project Management Costs,M13 9EP,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/10/2015,Utilisation of Provisions - Purchase of Goods & Services - Other,Business and Science - Advanced Manufacturing Services,MHL Solicitors,115330,3343.20,-Utilisation of Provisions - Purchase of Goods & Services - Other,OL16 1PQ,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/10/2015,Utilisation of Provisions - Purchase of Goods & Services - Other,Business and Science - Advanced Manufacturing Services,HAMPSONS HUGHES SOLICITORS (HH LAW LTD T/A),115331,1250.10,-Utilisation of Provisions - Purchase of Goods & Services - Other,L3 4AF,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Interest receivable - PCs - Loans (Consolidated Fund),Shareholder Executive - Corporate Finance Practice,POST OFFICE LTD,115338,-7393.15,-Interest receivable - PCs - Loans (Consolidated Fund),S49 1PF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Additions - Other Loans - Public Corporations,Shareholder Executive - Corporate Finance Practice,POST OFFICE LTD,115338,30000000.00,-Additions - Other Loans - Public Corporations,S49 1PF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/10/2015,Outsourced Programme Management,Business and Science - Advanced Manufacturing Services,GRANT THORNTON UK LLP,115342,1024269.00,-Outsourced Programme Management,NN4 7YE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/10/2015,Eye Tests,"Finance, Commercial & Digital Transformation - Estates","Personal Expense, Name Witheld",115349,59.75,-Eye Tests,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/10/2015,Eye Tests,"Finance, Commercial & Digital Transformation - Estates","Personal Expense, Name Witheld",115350,65.00,-Eye Tests,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/10/2015,Hire of Interim Managers,"Finance, Commercial & Digital Transformation - Information and Technology Directorate",DYSTINCT CONSULTING LTD,115351,1836.00,-Hire of Interim Managers,N12 0DR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/10/2015,Hire of Interim Managers,"Finance, Commercial & Digital Transformation - Information and Technology Directorate",DYSTINCT CONSULTING LTD,115351,18360.00,-Hire of Interim Managers,N12 0DR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/10/2015,Hire of Interim Managers,"Finance, Commercial & Digital Transformation - Information and Technology Directorate",DYSTINCT CONSULTING LTD,115352,20196.00,-Hire of Interim Managers,N12 0DR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Printing,"People, Strategy and Higher Education - Communications Directorate",JONES YARRELL LEADENHALL,115354,551.91,-Printing,E3 3JG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Fixtures and fittings,"Finance, Commercial & Digital Transformation - Information and Technology Directorate",SAFETYNET SOLUTIONS LTD,115355,1562.34,-Fixtures and fittings,CW1 6FF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/10/2015,ICT Outsourcing & Maintenance/Support,Economics & Markets - Analysis Directorate,IBM UNITED KINGDOM LTD,115356,9097.20,-ICT Outsourcing & Maintenance/Support,EC3R 7QQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Recruitment Advice and Services,Legal Services - Legal Services,TMP (UK) LTD T/A TMP WORLDWIDE,115363,18608.75,-Recruitment Advice and Services,W1T 7RQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/10/2015,Learning and Dev - CS Skills,Economics & Markets - Analysis Directorate,CAPITA BUSINESS SERVICES LTD,115364,380.49,-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Project Management Costs,Business and Science - Small Business,GWE BUSINESS WEST LTD,115365,11160.00,-Project Management Costs,BS8 3RA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Consultancy Expenditure,"Skills, Deregulation and Local Growth - Vocational Education Directorate",CHRIS JONES CONSULTANCY LTD,115366,1200.00,-Consultancy Expenditure,HD4 7JS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/10/2015,Grant-In-Aid to Arms Length Bodies,Economics & Markets - Consumer and Competition Policy,COMPETITION SERVICE,115380,1104000.00,-Grant-In-Aid to Arms Length Bodies,WC1A 2EB,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/10/2015,Current Grants To Private Sector - NPISH,"Skills, Deregulation and Local Growth - Vocational Education Directorate",EDUCATION AND TRAINING FOUNDATION,115381,3050000.00,-Current Grants To Private Sector - NPISH,SW1 W9SP,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/10/2015,Research and Development Expenditure,Business and Science - Innovation Directorate,MET OFFICE,115382,135000.00,-Research and Development Expenditure,EX1 3PB,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/10/2015,Other Media Costs,"People, Strategy and Higher Education - Communications Directorate",THE PRESS ASSOCIATION LTD,115384,30042.46,-Other Media Costs,DN14 7YH,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/10/2015,Purchase of Weather Information & Weather-Related Services,Business and Science - Innovation Directorate,MET OFFICE,115385,7817333.33,-Purchase of Weather Information & Weather-Related Services,EX1 3PB,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/10/2015,Project Management Costs,"Finance, Commercial & Digital Transformation - Estates",HAYS SPECIALIST RECRUITMENT LTD,115386,1278.48,-Project Management Costs,KT3 4JQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/10/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,UNIVERSITY OF LIVERPOOL,115387,3667.00,-Current Grants To Private Sector - NPISH,L69 3GH,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/10/2015,Minor Works,"Finance, Commercial & Digital Transformation - Estates",ARCADIS SOLUTIONS LTD,115388,10205.22,-Minor Works,M60 3NT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/10/2015,Legal Services and Advice Agency,Shareholder Executive - Business Portfolio,GOVERNMENT LEGAL DEPARTMENT,115394,1900.80,-Legal Services and Advice Agency,SW1H 9JS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/10/2015,Minor Works,"Finance, Commercial & Digital Transformation - Estates",ARCADIS SOLUTIONS LTD,115395,40908.74,-Minor Works,M60 3NT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/10/2015,Current Grants To Private Sector - NPISH,Business and Science - Research Base,BRITISH SCIENCE ASSOCIATION (THE BRITISH ASSOCIATION FOR THE ADVANCEMENT OF SCIENCE),115396,15000.00,-Current Grants To Private Sector - NPISH,SW7 5HD,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/10/2015,Current Grants To Private Sector - NPISH,Business and Science - Research Base,BRITISH SCIENCE ASSOCIATION (THE BRITISH ASSOCIATION FOR THE ADVANCEMENT OF SCIENCE),115396,81850.00,-Current Grants To Private Sector - NPISH,SW7 5HD,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/10/2015,Administration of Grants and Awards,Business and Science - International Knowledge and Innovation,ECCTIS LTD,115398,20125.00,-Administration of Grants and Awards,GL50 1XP,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/10/2015,Courier Services,Legal Services - Legal Services,ROYAL MAIL,115400,117.70,-Courier Services,S49 1HQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/10/2015,Learning and Dev - CS Skills,Legal Services - Legal Services,CAPITA BUSINESS SERVICES LTD,115401,285.88,-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/10/2015,Publications,Legal Services - Legal Services,HASSELL FREE FILING LTD,115403,105.00,-Publications,EN5 4EF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/10/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,US-UK FULBRIGHT COMMISSION,115405,50000.00,-Current Grants To Private Sector - NPISH,SE1 7TP,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/10/2015,Current Grants To Private Sector - NPISH,Business and Science - International Knowledge and Innovation,US-UK FULBRIGHT COMMISSION,115406,50000.00,-Current Grants To Private Sector - NPISH,SE1 7TP,GRANT,,,
