Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description,Supplier Site Postcode,Supplier Type,Latest Contract Number,Project Code,Expenditure Type
,,11/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ERS-558396-123904,285582,Research Capability Funding (STANDARD),CV2 2DX,PUBLIC,,,
,,11/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-558397-123908,30504,Research Capability Funding (STANDARD),PR7 1GZ,PUBLIC,,,
,,11/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,OXFORD UNIVERSITY OF,ERS-558402-123913,26998,NIHR Fellowships,OX1 2XN,PUBLIC,,,
,,11/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,KINGS COLLEGE HOSPITAL NHS FOUNDATION TRUST,ERS-558407-123903,158709,Research Capability Funding (STANDARD),SE5 9RS,PUBLIC,,,
,,11/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,ERS-558409-123906,72918,Research Capability Funding (STANDARD),NW1 7QY,PUBLIC,,,
,,11/07/2016,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,HAFS-21330,1847000,,L12 2AP,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,BARKING HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST,HAFS-21254,5808000,,WF3 1WE,PUBLIC,,,
,,11/07/2016,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,HAFS-21255,2200000,,S75 2PY,PUBLIC,,,
,,11/07/2016,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,HAFS-21256,1269000,,SS16 5NL,PUBLIC,,,
,,11/07/2016,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,HAFS-21257,2670000,,SS16 5NL,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,BEDFORD HOSPITAL NHS TRUST,HAFS-21258,920000,,MK42 9DJ,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,HAFS-21259,5461000,,BN2 3EW,PUBLIC,,,
,,11/07/2016,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,BURTON HOSPITALS NHS FOUNDATION TRUST,HAFS-21260,910000,,DE13 0RB,PUBLIC,,,
,,11/07/2016,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,CALDERDALE & HUDDERSFIELD NHS FOUNDATION TRUST,HAFS-21324,2825000,,HD3 3EA,PUBLIC,,,
,,11/07/2016,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,HAFS-21261,4983000,,CB2 2QQ,PUBLIC,,,
,,11/07/2016,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,HAFS-21262,712000,,CB2 2QQ,PUBLIC,,,
,,11/07/2016,Additions NHS FTs Capital Investment Loans,DG: Holding CT Core,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,HAFS-21263,1869000,,S44 5BL,PUBLIC,,,
,,11/07/2016,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,HAFS-21264,4535000,,CO4 5JL,PUBLIC,,,
,,11/07/2016,Additions NHS FTs Capital Investment Loans,DG: Holding CT Core,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,HAFS-21265,146000,,CO4 5JL,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,CROYDON HEALTH SERVICES NHS TRUST,HAFS-21266,3000000,,CR7 7YE,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Capital Investment Loans,DG: Holding CT Core,CROYDON HEALTH SERVICES NHS TRUST,HAFS-21267,650000,,CR7 7YE,PUBLIC,,,
,,11/07/2016,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,DERBY HOSPITALS NHS FOUNDATION TRUST,HAFS-21268,5814000,,DE1 2QY,PUBLIC,,,
,,11/07/2016,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,HAFS-21269,1000000,,DN2 5LT,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,EAST & NORTH HERTFORDSHIRE NHS TRUST,HAFS-21325,2393000,,BS1 2NP,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,EAST CHESHIRE NHS TRUST,HAFS-21270,1332000,,SK10 3BL,PUBLIC,,,
,,11/07/2016,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,HAFS-21271,4108000,,CT1 3NG,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,EAST SUSSEX HEALTHCARE NHS TRUST,HAFS-21272,4163000,,TN37 7PT,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,EPSOM & ST HELIER UNIVERSITY HOSPITAL NHS TRUST,HAFS-21273,2248000,,SM5 1AA,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,GEORGE ELIOT HOSPITAL NHS TRUST,HAFS-21274,1000000,,CV10 7DJ,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,HINCHINGBROOKE HEALTH CARE NHS TRUST,HAFS-21275,1246000,,PE29 6NT,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,ISLE OF WIGHT NHS TRUST,HAFS-21276,1800000,,PO30 5TG,PUBLIC,,,
,,11/07/2016,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,HAFS-21277,1772000,,NN16 8UZ,PUBLIC,,,
,,11/07/2016,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,KINGS COLLEGE HOSPITAL NHS FOUNDATION TRUST,HAFS-21278,19756000,,SE5 9RS,PUBLIC,,,
,,11/07/2016,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,HAFS-21279,3464000,,PR7 1GZ,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,LEEDS TEACHING HOSPITAL NHS TRUST,HAFS-21280,3500000,,LS9 7TF,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Capital Investment Loans,DG: Holding CT Core,LEICESTERSHIRE PARTNERSHIP NHS TRUST,HAFS-21326,1000000,,LE19 1SS,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,LEWISHAM AND GREENWICH NHS TRUST,HAFS-21281,3395000,,SE13 6LH,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,LONDON NORTH WEST HEALTHCARE NHS TRUST,HAFS-21282,6866000,,M20 4BX,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,MAIDSTONE & TUNBRIDGE WELLS NHS TRUST,HAFS-21283,2000000,,ME16 9QQ,PUBLIC,,,
,,11/07/2016,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,MEDWAY NHS FOUNDATION TRUST,HAFS-21284,6500000,,ME7 5NY,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,MID ESSEX HOSPITAL SERVICES NHS TRUST,HAFS-21285,2900000,,CM8 2TL,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,MID YORKSHIRE HOSPITALS NHS TRUST,HAFS-21286,3101000,,WF1 4TU,PUBLIC,,,
,,11/07/2016,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,HAFS-21287,1570000,,MK6 5LD,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,NORTH BRISTOL NHS TRUST,HAFS-21327,864000,,BS1 2NP,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,NORTH BRISTOL NHS TRUST,HAFS-21331,4989000,,BS1 2NP,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,HAFS-21288,108000,,CA2 7HX,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,HAFS-21289,6892000,,CA2 7HX,PUBLIC,,,
,,11/07/2016,Additions PDC Revenue Support NHS T Permenant,DG: Holding CT Core,SANDWELL & WEST BIRMINGHAM HOSPTIALS NHS TRUST,HAFS-21298,7500000,,B18 7QH,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,HAFS-21290,1724000,,NN1 5BD,PUBLIC,,,
,,11/07/2016,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,HAFS-21291,2874000,,DN15 7BH,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,HAFS-21292,8277000,,NG5 1PT,PUBLIC,,,
,,11/07/2016,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,HAFS-21293,6000000,,PE3 6DA,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,PLYMOUTH HOSPITALS NHS TRUST,HAFS-21294,2300000,,WF3 1WE,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,PORTSMOUTH HOSPITAL NHS TRUST,HAFS-21295,4000000,,PO6 3LY,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,ROYAL CORNWALL HOSPITAL NHS TRUST,HAFS-21296,1061000,,TR1 2XN,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,HAFS-21297,276000,,HA7 4LP,PUBLIC,,,
,,11/07/2016,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,HAFS-21299,2151000,,NG17 4JL,PUBLIC,,,
,,11/07/2016,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,HAFS-21300,4135000,,NG17 4JL,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,SHREWSBURY & TELFORD HOSPITALS NHS TRUST,HAFS-21301,1392000,,TF6 6TF,PUBLIC,,,
,,11/07/2016,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,HAFS-21332,5000000,,TS4 3BW,PUBLIC,,,
,,11/07/2016,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,HAFS-21302,4768000,,SS2 6GE,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST,HAFS-21303,930000,,PR8 6PT,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST,HAFS-21304,1470000,,PR8 6PT,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,SURREY & SUSSEX HEALTHCARE NHS TRUST,HAFS-21305,1280000,,RH1 5RH,PUBLIC,,,
,,11/07/2016,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,HAFS-21306,1800000,,OL6 9RW,PUBLIC,,,
,,11/07/2016,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,HAFS-21307,306000,,TA1 5DA,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,THE IPSWICH HOSPITAL NHS TRUST,HAFS-21308,2487000,,IP4 5PD,PUBLIC,,,
,,11/07/2016,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,THE QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS FOUNDATION TRUST,HAFS-21309,2459000,,PE30 4ET,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,THE STAFFORDSHIRE AND STOKE ON TRENT PARTNERSHIP R1E,HAFS-21310,1341000,,ST5 1QG,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,HAFS-21311,5298000,,LN2 5QY,PUBLIC,,,
,,11/07/2016,Additions PDC Capital Support NHS FT Permenant,DG: Holding CT Core,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,HAFS-21328,1438000,,M23 9LT,PUBLIC,,,
,,11/07/2016,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,HAFS-21312,3700000,,M23 9LT,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,HAFS-21313,4889000,,LE5 4QF,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Capital Investment Loans,DG: Holding CT Core,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,HAFS-21314,5634000,,LE5 4QF,PUBLIC,,,
,,11/07/2016,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,HAFS-21315,6957000,,LA1 4GG,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,WALSALL HEALTHCARE NATIONAL HEALTH SERVICE TRUST,HAFS-21316,506000,,WS2 9PS,PUBLIC,,,
,,11/07/2016,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,HAFS-21317,762000,,WA7 2DA,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,HAFS-21318,5544000,,WD18 0BH,PUBLIC,,,
,,11/07/2016,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,HAFS-21319,2000000,,CH63 4JY,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Capital Investment Loans,DG: Holding CT Core,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,HAFS-21320,558000,,WR5 1DD,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,HAFS-21329,4631000,,WR5 1DD,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Working Capital Loans,DG: Holding CT Core,WYE VALLEY NHS TRUST,HAFS-21321,4393000,,HR1 2ER,PUBLIC,,,
,,11/07/2016,Additions NHS Trust Capital Investment Loans,DG: Holding CT Core,WYE VALLEY NHS TRUST,HAFS-21322,362000,,HR1 2ER,PUBLIC,,,
,,11/07/2016,Additions NHS FTs Working Capital Loans,DG: Holding CT Core,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,HAFS-21323,1605000,,BA21 4AT,PUBLIC,,,
,,12/07/2016,Addition Clearing - SW LIC,"DG: INNOVATION, GROWTH & TECHNOLOGY",MICROTEST LTD,88289,203821.67,Capital: F/Y 2014/15 GPSoC  Microtest- Software Licence Charges,PL31 1EX,SME,,,
,,12/07/2016,Addition Clearing - SW LIC,"DG: INNOVATION, GROWTH & TECHNOLOGY",MICROTEST LTD,88289,5400,"Capital: 2015/16 GPSoC Microtest  -  charges for the Period Commencing  01.04.2015 to 31.03.2016: Migration Charges National Functionality Deployment Development Charges 	 ",PL31 1EX,SME,,,
,,12/07/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",MICROTEST LTD,88289,213722.77,Revenue: 15/16 Microtest  GPSoC charges for the 01.04.2015 -31.03.2016:System support charges Training Charges Utilisation charges Interface Mechanism charges Pairing Assurance service charges Development charges Hosting service charges,PL31 1EX,SME,,,
,,12/07/2016,Addition Clearing - P&M,DG: GROUP OPERATIONS,KIER FACILITIES SERVICES LTD,151212213,43176,"Wellington House – Installation of Airedale Chillers, Langlet Roofing System.",RG21 4HG,LARGE,,,
,,12/07/2016,Addition Clearing - SW LIC,"DG: INNOVATION, GROWTH & TECHNOLOGY",ANSWER DIGITAL LTD,3516,31200,Capital 2016/17 Answer Digital GPSOC-Interface Mechanism 2 (GP Network),LS11 5DD,SME,,,
,,12/07/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",COMPUTACENTER UK LTD,3880883268,121200,Revenue 2016/17 Spine 2 Smartcards June 2016 - November 2016,AL10 9TW,LARGE,,,
,,12/07/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",COMPUTACENTER UK LTD,3880883269,242400,Revenue 2016/17 Spine 2 Smartcards June 2016 - November 2016,AL10 9TW,LARGE,,,
,,12/07/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",COMPUTACENTER UK LTD,3880886263,121200,Revenue 2016/17 Spine 2 Smartcards June 2016 - November 2016,AL10 9TW,LARGE,,,
,,12/07/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",IMS Health Technology Services Limited,4122001181,84821,Revenue 2016/17 IMS Health SUS Spine - CCN 001 SUS Live Service Agreement Jun 2016,ST8 0LQ,LARGE,,,
,,12/07/2016,Outsourcing Contract,DG: PUBLIC & INTERNATIONAL HEALTH,SAPIENT LTD,41469,77205.6,EEA Healthcare End to End Process Project (Sapient) (2),E1 6DU,LARGE,,,
,,12/07/2016,Outsourcing Contract,"DG: INNOVATION, GROWTH & TECHNOLOGY",CABLE AND WIRELESS COMMUNICATION (VODAFONE),462462,36250,Revenue 2016/17 Vodafone NHS Mail Extension: Contract Charges FY 1617 Covering: 1) AVAS License & on-going support charges 2) Core 3) Transitional cost,RG12 1RW,LARGE,,,
,,12/07/2016,Outsourcing Contract,"DG: INNOVATION, GROWTH & TECHNOLOGY",CABLE AND WIRELESS COMMUNICATION (VODAFONE),462464,30687.07,Revenue 2016/17 Vodafone NHS Mail Extension: Contract Charges FY 1617 Covering: 1) AVAS License & on-going support charges 2) Core 3) Transitional cost,RG12 1RW,LARGE,,,
,,12/07/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",CSC COMPUTER SCIENCES LTD,5201455919,684782.26,Revenue 2016/17 CSC NME LSP - Committed deployment and service charges for 2016/17,GU11 1PZ,LARGE,,,
,,12/07/2016,Service charge,"DG: INNOVATION, GROWTH & TECHNOLOGY",CSC COMPUTER SCIENCES LTD,5201455919,1012606.71,Revenue 2016/17 NME LSP (Non Lorenzo) - Committed service charges for April & May '16,GU11 1PZ,LARGE,,,
,,12/07/2016,Outsourcing Contract,DG: STRATEGY & EXTERNAL RELATIONS,IBM UK LTD,5806162156,1965642.94,DH/IBM ESR Contract - Service Charges,PO6 3AU,LARGE,,,
,,12/07/2016,Addition Clearing - IT,DG: STRATEGY & EXTERNAL RELATIONS,IBM UK LTD,5806162157,216707.4,ESR Transition - T1.3 Including Retention,PO6 3AU,LARGE,,,
,,12/07/2016,Professional fees,"DG: FINANCE, COMMERCIAL & NHS",PINSENT MASONS LLP,6258702,60265,Professional Financial advice on Project Florence,LS1 5AB,LARGE,,,
,,12/07/2016,Utilities,DG: GROUP OPERATIONS,EDF ENERGY PLC,6777210000/000001844441,28247.81,Wellington House - Electricity Charges from April 2016 - March 2017 ,PL3 5XQ,LARGE,,,
,,12/07/2016,Utilities,DG: GROUP OPERATIONS,EDF ENERGY PLC,6777210000/000001844441,-0.01,,PL3 5XQ,LARGE,,,
,,12/07/2016,Utilities,DG: GROUP OPERATIONS,EDF ENERGY PLC,8177210000/000001822158,46555.45,Skipton House - Electricity Charges from April 2016 - March 2017 ,PL3 5XQ,LARGE,,,
,,12/07/2016,Addition Clearing - SW LIC,"DG: INNOVATION, GROWTH & TECHNOLOGY",MASTEK UK LTD,90336261,46971,Capital 2016/17 Mastek SUS Spine - MAS1-3-028 R16 Testing Apr - May 18,RG1 8BW,LARGE,,,
,,12/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,KLEIJNEN SYSTEMATIC REVIEWS LTD,A00828,306249.99,TARs,YO19 6FD,SME,,,
,,12/07/2016,Revenue Grants to non-profit institutions,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",South Yorkshire Housing Association Limited,ERS-558418-123921,103241,2016-17 2013/National/011 South Yorkshire Housing Association Over2You,S1 4HF,VCS,,,
,,12/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,LANCASTER UNIVERSITY,ERS-558462-123941,259018.75,Rus - Regional Design Service,LA1 4YT,PUBLIC,,,
,,12/07/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BMJ PUBLISHING GROUP LTD,I0075664,218750.22,TARs,WC1H 9JR,LARGE,,,
,,12/07/2016,Addition Clearing - SW LIC,"DG: INNOVATION, GROWTH & TECHNOLOGY",CSA WAVERLEY LTD,S-INV+100995,197069.66,Capital 2016/17 SUS Spine CSA Waverley - HCON00174- SUS+ Hardware,HP10 0AB,SME,,,
,,12/07/2016,Storage costs,"DG: INNOVATION, GROWTH & TECHNOLOGY",HAMELN PHARMACEUTICALS LTD,5283778,24442.72,,,SME,,,
,,12/07/2016,Storage costs,"DG: INNOVATION, GROWTH & TECHNOLOGY",BRISTOL LABORATORIES LTD,9085410,205567.93,,,LARGE,,,
,,12/07/2016,Storage costs,"DG: INNOVATION, GROWTH & TECHNOLOGY",KENT PHARMACEUTICALS LTD,9100033274,33713.11,,,SME,,,
,,12/07/2016,Essential Meds SPG - Additions,"DG: INNOVATION, GROWTH & TECHNOLOGY",ACTAVIS UK LTD,16022574,1124455.1,,,LARGE,,,
,,12/07/2016,Essential Meds SPG - Additions,"DG: INNOVATION, GROWTH & TECHNOLOGY",Peckforton Pharmaceuticals Ltd,3080,42940.54,,,SME,,,
,,12/07/2016,Essential Meds SPG - Additions,"DG: INNOVATION, GROWTH & TECHNOLOGY",B BRAUN MEDICAL LTD,328274179,1.76,,,LARGE,,,
,,12/07/2016,Essential Meds SPG - Additions,"DG: INNOVATION, GROWTH & TECHNOLOGY",B BRAUN MEDICAL LTD,328274179,204179.64,,,LARGE,,,
,,13/07/2016,Radio communications,"DG: FINANCE, COMMERCIAL & NHS",AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-494,310602.42,April 16 - March 17 CCN Charges,SL1 2EJ,LARGE,,,
,,13/07/2016,Outsourcing Contract,DG: RESEARCH & DEVELOPMENT,PA CONSULTING SERVICES LTD,10114525,30842.4,Information Systems,SG8 6DP,LARGE,,,
,,13/07/2016,Outsourcing Contract,DG: RESEARCH & DEVELOPMENT,PA CONSULTING SERVICES LTD,10114526,0,Information Systems,SG8 6DP,LARGE,,,
,,13/07/2016,Outsourcing Contract,DG: RESEARCH & DEVELOPMENT,PA CONSULTING SERVICES LTD,10114526,196800,Information Systems,SG8 6DP,LARGE,,,
,,13/07/2016,Arm Length Bodies-Revenue Subsidy,"DG: INNOVATION, GROWTH & TECHNOLOGY",MEDICINES AND HEALTHCARE PRODUCTS REGULATORY AGENCY MHP033,1600237,2430000,MHRA Devices 2016-17 Programme Funding,SW1W 9SZ,PUBLIC,,,
,,13/07/2016,Arm Length Bodies-Revenue Subsidy,"DG: INNOVATION, GROWTH & TECHNOLOGY",MEDICINES AND HEALTHCARE PRODUCTS REGULATORY AGENCY MHP033,1600239,3750000,MHRA - NIBSC 2016-17 Programme Funding,SW1W 9SZ,PUBLIC,,,
,,13/07/2016,Policy Payments,DG: STRATEGY & EXTERNAL RELATIONS,NHS PENSIONS AGENCY,16401,926106.97,Injury Benefits Liabilities (SHA & PCT Legacy) 2016-17,FY7 8LG,PUBLIC,,,
,,13/07/2016,Policy Payments,DG: STRATEGY & EXTERNAL RELATIONS,NHS PENSIONS AGENCY,2315348,3159620.9,Past Employee Pensions Liabilities (redundancy),FY7 8LG,PUBLIC,,,
,,13/07/2016,Outsourcing Contract,DG: PUBLIC & INTERNATIONAL HEALTH,DEPARTMENT FOR WORK AND PENSIONS (DWP),2932852,1050000,DWP Overseas Healthcare Team Recharges 2016-17,FY5 3TA,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",NORTHUMBERLAND COUNTY COUNCIL,ERS-558471-124042,337699,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/1,NE61 2EF,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",NOTTINGHAM CITY COUNCIL,ERS-558472-124043,382549,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/1,NG1 2DE,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",NOTTINGHAMSHIRE COUNTY COUNCIL,ERS-558473-124044,804329,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/1,NG2 7QP,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",OLDHAM METROPOLITAN BOROUGH COUNCIL,ERS-558475-124045,153440,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/1,OL1 1UH,PUBLIC,,,
,,13/07/2016,Revenue Grants to local authorities,"DG: SOCIAL CARE, LOCAL GROWTH & CARE PARTNERSHIPS",STAFFORDSHIRE COUNTY COUNCIL,ERS-558476-123961,1043228,Local Reform & Community Voices (No.31/2814) and Care & Support in Prisons (No.31/2815) Grants 2016/17,ST16 2NF,PUBLIC,,,
