DEPARTMENT FAMILY,ENTITY,DATE,EXPENSE_AREA,EXPENSE_TYPE,SUPPLIER,TRANSACTION_NUMBER,AMOUNT
Ministry of Justice,HMCS,19-May-10,FZ999-Midlands Region,262000-SCA Costs,DERBYSHIRE COURTS LTD,1218623,"£496,226.48"
Ministry of Justice,HMCS,19-May-10,FZ999-Midlands Region,532000-Tangible GBV - Additions,BODILL & SONS (CONTRACTORS) LTD,1218489,"£84,982.88"
Ministry of Justice,HMCS,19-May-10,GZ999-North West Region,261000-Fuel and Utilities,CORONA ENERGY,1218586,"£54,912.10"
Ministry of Justice,HMCS,19-May-10,GZ999-North West Region,532000-Tangible GBV - Additions,ISG REGIONS LTD,1218806,"£288,585.88"
Ministry of Justice,HMCS,19-May-10,GZ999-North West Region,262000-SCA Costs,UK COURT SERVICES LTD,1219945,"£170,639.81"
Ministry of Justice,HMCS,19-May-10,GZ999-North West Region,532000-Tangible GBV - Additions,MANCHESTER & CHESHIRE CONSTRUCTION CO LTD,1218887,"£44,504.03"
Ministry of Justice,HMCS,19-May-10,HZ999-North East and Yorkshire,261000-Fuel and Utilities,CORONA ENERGY,1218586,"£49,474.02"
Ministry of Justice,HMCS,19-May-10,HZ999-North East and Yorkshire,222002-Other Property Costs,MITIE SECURITY LTD,1218934,"£419,834.30"
Ministry of Justice,HMCS,19-May-10,IZ999-RCJ Group,532000-Tangible GBV - Additions,ROMFORD INSULATIONS LTD,1219814,"£68,986.60"
Ministry of Justice,Tribunals,19-May-10,TR130-Finance & Resources,211000-Judicial Salaries - Salaried,JUDICIAL PENSIONS SCHEME,1209,"£1,340,903.69"
Ministry of Justice,Tribunals,19-May-10,WW000-Balance Sheet,710100-Creditors < 1 year - Other Taxation & Social Security,HMRC,1207,"£1,226,192.40"
Ministry of Justice,Tribunals,19-May-10,WW000-Balance Sheet,710100-Creditors < 1 year - Other Taxation & Social Security,HMRC,1207,"£2,068,275.96"
Ministry of Justice,Tribunals,19-May-10,WW000-Balance Sheet,710100-Creditors < 1 year - Other Taxation & Social Security,HMRC,1208,"£239,508.53"
Ministry of Justice,Tribunals,19-May-10,WW000-Balance Sheet,710100-Creditors < 1 year - Other Taxation & Social Security,HMRC,1208,"£1,188,254.76"
Ministry of Justice,Tribunals,19-May-10,WW000-Balance Sheet,710100-Creditors < 1 year - Other Taxation & Social Security,HMRC,1208,"£604,189.07"
Ministry of Justice,HMCS,19-May-10,WW000-Balance Sheet,710100-Creditors < 1 year - Other Taxation & Social Security,HMRC,1577,"£2,532,431.52"
Ministry of Justice,HMCS,19-May-10,WW000-Balance Sheet,710100-Creditors < 1 year - Other Taxation & Social Security,HMRC,1577,"£2,997,157.22"
Ministry of Justice,HMCS,19-May-10,WW000-Balance Sheet,710100-Creditors < 1 year - Other Taxation & Social Security,HMRC,1578,"£405,695.47"
Ministry of Justice,HMCS,19-May-10,WW000-Balance Sheet,710100-Creditors < 1 year - Other Taxation & Social Security,HMRC,1578,"£691,011.56"
Ministry of Justice,HMCS,19-May-10,WW000-Balance Sheet,710100-Creditors < 1 year - Other Taxation & Social Security,HMRC,1579,"£29,061.98"
Ministry of Justice,HMCS,19-May-10,WW000-Balance Sheet,710100-Creditors < 1 year - Other Taxation & Social Security,HMRC,1579,"£25,590.28"
Ministry of Justice,HMCS,19-May-10,WW000-Balance Sheet,710100-Creditors < 1 year - Other Taxation & Social Security,HMRC,1579,"£2,593,542.17"
Ministry of Justice,HMCS,19-May-10,WW000-Balance Sheet,710100-Creditors < 1 year - Other Taxation & Social Security,HMRC,1579,"£3,674,031.26"
Ministry of Justice,MoJ HQ,19-May-10,ZZ900-MoJ HQ,710100-Creditors < 1 year - Other Taxation & Social Security,HMRC,1460,"£97,524.10"
Ministry of Justice,MoJ HQ,19-May-10,ZZ900-MoJ HQ,710100-Creditors < 1 year - Other Taxation & Social Security,HMRC,1460,"£58,057.43"
Ministry of Justice,MoJ HQ,19-May-10,ZZ900-MoJ HQ,710100-Creditors < 1 year - Other Taxation & Social Security,HMRC,1461,"£1,460,871.95"
Ministry of Justice,MoJ HQ,19-May-10,ZZ900-MoJ HQ,710100-Creditors < 1 year - Other Taxation & Social Security,HMRC,1461,"£2,013,452.73"
Ministry of Justice,MoJ HQ,19-May-10,ZZ900-MoJ HQ,811000-Interdepartmental - MoJHQ,HMRC,1461,"£101,595.13"
Ministry of Justice,MoJ HQ,19-May-10,ZZ900-MoJ HQ,811000-Interdepartmental - MoJHQ,HMRC,1461,"£120,707.96"
Ministry of Justice,Tribunals,19-May-10,TR120-Corporate,710100-Creditors < 1 year - Other Taxation & Social Security,HMRC,1208,"£402,539.34"
Ministry of Justice,HMCS,20-May-10,FZ999-Midlands Region,710800-Creditor <1 yr - Third Party Monies,ONE TIME CAPS,108259,"£49,122.04"
Ministry of Justice,HMCS,20-May-10,FZ999-Midlands Region,710800-Creditor <1 yr - Third Party Monies,ONE TIME CAPS,109264,"£34,099.89"
Ministry of Justice,HMCS,20-May-10,FZ999-Midlands Region,710800-Creditor <1 yr - Third Party Monies,ONE TIME CAPS,109905,"£30,436.14"
Ministry of Justice,HMCS,20-May-10,FZ999-Midlands Region,710800-Creditor <1 yr - Third Party Monies,ONE TIME CAPS,109995,"£30,850.96"
Ministry of Justice,MoJ HQ,20-May-10,ZZ900-MoJ HQ,223000-Other Expenditure,MERRELL PUBLISHERS LTD,1020438,"£32,661.87"
Ministry of Justice,MoJ HQ,20-May-10,ZZ900-MoJ HQ,311100-Legal Aid,LEGAL SERVICES COMMISSION,6148,"£23,200,000.00"
Ministry of Justice,MoJ HQ,20-May-10,ZZ900-MoJ HQ,246000-Current Grants,WILTSHIRE COUNCIL,1020530,"£38,966.69"
Ministry of Justice,MoJ HQ,20-May-10,ZZ900-MoJ HQ,223000-Other Expenditure,CENTRAL OFFICE OF INFORMATION (COI),1020331,"£40,000.00"
Ministry of Justice,MoJ HQ,20-May-10,ZZ900-MoJ HQ,223000-Other Expenditure,SWEET & MAXWELL LTD,1020503,"£61,135.11"
Ministry of Justice,MoJ HQ,20-May-10,ZZ900-MoJ HQ,223001-Printing Postage and Office expenditure,PINDAR PLC,1020479,"£25,790.00"
Ministry of Justice,MoJ HQ,20-May-10,ZZ900-MoJ HQ,212001-Agency staff,CONCERTO CONSULTING,1020339,"£39,306.69"
Ministry of Justice,MoJ HQ,20-May-10,ZZ900-MoJ HQ,222001-Maintenance,DTZ DEBENHAM TIE LEUNG,1020363,"£26,004.21"
Ministry of Justice,MoJ HQ,20-May-10,ZZ900-MoJ HQ,532000-Tangible GBV - Additions,M J FERGUSON LTD,1020427,"£58,350.79"
Ministry of Justice,MoJ HQ,20-May-10,ZZ900-MoJ HQ,532000-Tangible GBV - Additions,M J FERGUSON LTD,1020427,"£325,052.66"
Ministry of Justice,MoJ HQ,20-May-10,ZZ900-MoJ HQ,262000-SCA Costs,MEGA INTERNATIONAL LTD,1020437,"£49,350.00"
Ministry of Justice,MoJ HQ,20-May-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1020298,"£329,157.45"
Ministry of Justice,MoJ HQ,20-May-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1020298,"£34,341.73"
Ministry of Justice,MoJ HQ,20-May-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1020298,"£30,158.34"
Ministry of Justice,MoJ HQ,20-May-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,PA CONSULTING GROUPS,1020470,"£57,652.66"
Ministry of Justice,MoJ HQ,20-May-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1020298,"£38,161.46"
Ministry of Justice,MoJ HQ,20-May-10,ZZ900-MoJ HQ,532000-Tangible GBV - Additions,LOGICA UK LTD,1020424,"£149,193.47"
Ministry of Justice,MoJ HQ,20-May-10,ZZ900-MoJ HQ,532000-Tangible GBV - Additions,LOGICA UK LTD,1020424,"£172,383.85"
Ministry of Justice,MoJ HQ,20-May-10,ZZ900-MoJ HQ,532000-Tangible GBV - Additions,LOGICA UK LTD,1020424,"£35,484.95"
Ministry of Justice,MoJ HQ,20-May-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,DELL FINANCIAL SERVICES,1020353,"£282,363.92"
Ministry of Justice,MoJ HQ,20-May-10,ZZ900-MoJ HQ,223001-Printing Postage and Office expenditure,LIBERATA UK LTD,1020421,"£65,459.71"
Ministry of Justice,MoJ HQ,20-May-10,ZZ900-MoJ HQ,223001-Printing Postage and Office expenditure,LIBERATA UK LTD,1020421,"£63,114.22"
Ministry of Justice,MoJ HQ,20-May-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1020298,"£63,128.67"
Ministry of Justice,MoJ HQ,20-May-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,FUJITSU SERVICES LTD,1020382,"£53,446.05"
Ministry of Justice,MoJ HQ,20-May-10,ZZ900-MoJ HQ,212001-Agency staff,HOME OFFICE,1020400,"£103,862.00"
Ministry of Justice,MoJ HQ,20-May-10,ZZ900-MoJ HQ,710600-Creditor < 1 year - Payable to Consolidated Fund,HM TREASURY - CFER PAYOVER,1462,"£886,640.75"
Ministry of Justice,HMCS,21-May-10,AG999-Estates Directorate HMCS HQ,234000-Profit/Loss on Disposal of Fixed Assets,KING STURGE LLP,1221303,"£31,461.80"
Ministry of Justice,HMCS,21-May-10,AR999-HMCS Central Budgets,710700-Payable to Other Government Departments,HOME OFFICE,1581,"£21,774,614.93"
Ministry of Justice,HMCS,21-May-10,AV322-CP Change Management SUPS,532000-Tangible GBV - Additions,LOGICA UK LTD,1221318,"£71,222.63"
Ministry of Justice,HMCS,21-May-10,AV329-CP-Mag. Courts Operational Bus.sys,265000-IT & Telecommunications,LOGICA UK LTD,1221318,"£35,006.94"
Ministry of Justice,HMCS,21-May-10,AV331-CP Resources,265000-IT & Telecommunications,LOGICA UK LTD,1221318,"£69,325.00"
Ministry of Justice,HMCS,21-May-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,CITY OF WESTMINSTER,1220741,"£43,556.42"
Ministry of Justice,HMCS,21-May-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,CITY OF WESTMINSTER,1220741,"£28,918.46"
Ministry of Justice,HMCS,21-May-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,CITY OF WESTMINSTER,1220741,"£44,268.00"
Ministry of Justice,HMCS,21-May-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,CITY OF WESTMINSTER,1220741,"£28,825.58"
Ministry of Justice,HMCS,21-May-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,CROYDON COUNCIL,1220756,"£65,534.00"
Ministry of Justice,HMCS,21-May-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,CROYDON COUNCIL,1220756,"£35,788.39"
Ministry of Justice,HMCS,21-May-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF BRENT,1220825,"£37,243.10"
Ministry of Justice,HMCS,21-May-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF BROMLEY,1220826,"£32,333.00"
Ministry of Justice,HMCS,21-May-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF GREENWICH,1220830,"£63,780.52"
Ministry of Justice,HMCS,21-May-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF HAMMERSMITH & FULHAM,1220831,"£43,147.20"
Ministry of Justice,HMCS,21-May-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF HARINGEY,1220832,"£51,646.00"
Ministry of Justice,HMCS,21-May-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF HARROW,1220833,"£47,107.58"
Ministry of Justice,HMCS,21-May-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF HOUNSLOW,1220836,"£60,799.30"
Ministry of Justice,HMCS,21-May-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF ISLINGTON,1220837,"£47,306.00"
Ministry of Justice,HMCS,21-May-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF NEWHAM,1220840,"£30,380.00"
Ministry of Justice,HMCS,21-May-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF REDBRIDGE,1220841,"£43,379.98"
Ministry of Justice,HMCS,21-May-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF SOUTHWARK,1220843,"£42,098.00"
Ministry of Justice,HMCS,21-May-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF SOUTHWARK,1220843,"£109,142.32"
Ministry of Justice,HMCS,21-May-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF SOUTHWARK,1220843,"£81,938.46"
Ministry of Justice,HMCS,21-May-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF SOUTHWARK,1220843,"£50,578.68"
Ministry of Justice,HMCS,21-May-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF TOWER HAMLETS,1220845,"£40,820.00"
Ministry of Justice,HMCS,21-May-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,ROYAL BOROUGH OF KINGSTON UPON THAMES,1220898,"£87,556.86"
Ministry of Justice,HMCS,21-May-10,BZ999-London Region,261000-Fuel and Utilities,CORONA ENERGY,1221178,"£77,490.81"
Ministry of Justice,HMCS,21-May-10,BZ999-London Region,222002-Other Property Costs,MACLELLAN INTERNATIONAL LTD,1221325,"£321,622.45"
Ministry of Justice,HMCS,21-May-10,BZ999-London Region,222002-Other Property Costs,MITIE SECURITY LTD,1221351,"£752,954.93"
Ministry of Justice,HMCS,21-May-10,BZ999-London Region,222001-Maintenance,THURSTON BUILDING SYSTEMS,1222342,"£184,333.99"
Ministry of Justice,HMCS,21-May-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,LUTON BOROUGH COUNCIL,1220847,"£31,277.58"
Ministry of Justice,HMCS,21-May-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,BASILDON DISTRICT COUNCIL,1220691,"£31,878.00"
Ministry of Justice,HMCS,21-May-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,CHELMSFORD BOROUGH COUNCIL,1220728,"£30,076.72"
Ministry of Justice,HMCS,21-May-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,CHELMSFORD BOROUGH COUNCIL,1220728,"£25,541.46"
Ministry of Justice,HMCS,21-May-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,ST ALBANS CITY & DISTRICT COUNCIL,1220927,"£31,050.00"
Ministry of Justice,HMCS,21-May-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,CANTERBURY CITY COUNCIL,1220722,"£36,787.48"
Ministry of Justice,HMCS,21-May-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,MAIDSTONE BOROUGH COUNCIL,1220848,"£57,487.22"
Ministry of Justice,HMCS,21-May-10,CZ999-South East Region,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1221112,"£43,157.75"
Ministry of Justice,HMCS,21-May-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,NORWICH CITY COUNCIL,1220879,"£27,324.00"
Ministry of Justice,HMCS,21-May-10,CZ999-South East Region,532000-Tangible GBV - Additions,LONGCROSS GROUP LTD,1221319,"£26,564.99"
Ministry of Justice,HMCS,21-May-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,OXFORD CITY COUNCIL,1220882,"£27,354.76"
Ministry of Justice,HMCS,21-May-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,READING BOROUGH COUNCIL,1220890,"£43,982.20"
Ministry of Justice,HMCS,21-May-10,DZ999-South West Region,261000-Fuel and Utilities,BRITISH GAS BUSINESS,1221138,"£35,971.30"
Ministry of Justice,HMCS,21-May-10,DZ999-South West Region,610400-Debtors <1 year - Prepayments & Accrued Income,BRISTOL CITY COUNCIL,1220715,"£66,240.00"
Ministry of Justice,HMCS,21-May-10,DZ999-South West Region,610400-Debtors <1 year - Prepayments & Accrued Income,BRISTOL CITY COUNCIL,1220715,"£45,540.00"
Ministry of Justice,HMCS,21-May-10,DZ999-South West Region,610400-Debtors <1 year - Prepayments & Accrued Income,EXETER CITY COUNCIL,1220787,"£41,193.00"
Ministry of Justice,HMCS,21-May-10,DZ999-South West Region,532000-Tangible GBV - Additions,JS ROOFING,1221294,"£31,641.74"
Ministry of Justice,HMCS,21-May-10,DZ999-South West Region,610400-Debtors <1 year - Prepayments & Accrued Income,BOURNEMOUTH BOROUGH COUNCIL,1220708,"£36,639.00"
Ministry of Justice,HMCS,21-May-10,DZ999-South West Region,610400-Debtors <1 year - Prepayments & Accrued Income,DEPARTMENT FOR WORK & PENSIONS (DWP),1221199,"£75,352.55"
Ministry of Justice,HMCS,21-May-10,DZ999-South West Region,610400-Debtors <1 year - Prepayments & Accrued Income,PORTSMOUTH CITY COUNCIL,1220886,"£40,487.58"
Ministry of Justice,HMCS,21-May-10,DZ999-South West Region,610400-Debtors <1 year - Prepayments & Accrued Income,SOUTHAMPTON CITY COUNCIL,1220924,"£32,292.00"
Ministry of Justice,HMCS,21-May-10,DZ999-South West Region,610400-Debtors <1 year - Prepayments & Accrued Income,SOUTHAMPTON CITY COUNCIL,1220924,"£36,035.82"
Ministry of Justice,HMCS,21-May-10,DZ999-South West Region,610400-Debtors <1 year - Prepayments & Accrued Income,WINCHESTER CITY COUNCIL,1220967,"£39,537.00"
Ministry of Justice,HMCS,21-May-10,EZ999-Wales Region,261000-Fuel and Utilities,BRITISH GAS BUSINESS,1221138,"£36,339.74"
Ministry of Justice,HMCS,21-May-10,EZ999-Wales Region,222002-Other Property Costs,OCS SUPPORT SERVICES LTD,110348,"£94,066.51"
Ministry of Justice,HMCS,21-May-10,EZ999-Wales Region,222001-Maintenance,WYG MANAGEMENT SERVICES LTD,1222391,"£35,250.00"
Ministry of Justice,HMCS,21-May-10,EZ999-Wales Region,222001-Maintenance,WYG MANAGEMENT SERVICES LTD,1222391,"£32,936.35"
Ministry of Justice,HMCS,21-May-10,EZ999-Wales Region,610400-Debtors <1 year - Prepayments & Accrued Income,CARDIFF COUNTY COUNCIL,1220723,"£33,333.50"
Ministry of Justice,HMCS,21-May-10,EZ999-Wales Region,532000-Tangible GBV - Additions,CNC PROPERTY MANAGEMENT LTD,1221169,"£74,608.01"
Ministry of Justice,HMCS,21-May-10,EZ999-Wales Region,532000-Tangible GBV - Additions,STS BUILDING SERVICES LTD-IN ADMINISTRATION,1222328,"£59,292.97"
Ministry of Justice,HMCS,21-May-10,FZ999-Midlands Region,261000-Fuel and Utilities,BRITISH GAS BUSINESS,1221138,"£38,097.10"
Ministry of Justice,HMCS,21-May-10,FZ999-Midlands Region,532000-Tangible GBV - Additions,EC HARRIS LLP,1221220,"£58,782.95"
Ministry of Justice,HMCS,21-May-10,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,DERBY CITY COUNCIL,1220763,"£26,082.00"
Ministry of Justice,HMCS,21-May-10,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,LEICESTER CITY COUNCIL,1220819,"£29,601.00"
Ministry of Justice,HMCS,21-May-10,FZ999-Midlands Region,222001-Maintenance,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,1221352,"£36,361.08"
Ministry of Justice,HMCS,21-May-10,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,NORTHAMPTON BOROUGH COUNCIL,1220877,"£35,190.00"
Ministry of Justice,HMCS,21-May-10,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,NOTTINGHAM CITY COUNCIL,110267,"£33,327.00"
Ministry of Justice,HMCS,21-May-10,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,NOTTINGHAM CITY COUNCIL,110267,"£64,170.00"
Ministry of Justice,HMCS,21-May-10,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,CITY OF STOKE ON TRENT,1220740,"£31,709.03"
Ministry of Justice,HMCS,21-May-10,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,STAFFORD BOROUGH COUNCIL,1220930,"£25,826.68"
Ministry of Justice,HMCS,21-May-10,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,WOLVERHAMPTON CITY COUNCIL,1220969,"£35,067.92"
Ministry of Justice,HMCS,21-May-10,FZ999-Midlands Region,532000-Tangible GBV - Additions,THOMPSON AVC LTD,1222340,"£40,414.12"
Ministry of Justice,HMCS,21-May-10,FZ999-Midlands Region,262000-SCA Costs,H & W COURTS LIMITED,1221258,"£542,367.40"
Ministry of Justice,HMCS,21-May-10,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,BIRMINGHAM CITY COUNCIL,1220696,"£27,372.26"
Ministry of Justice,HMCS,21-May-10,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,BIRMINGHAM CITY COUNCIL,1220696,"£128,977.16"
Ministry of Justice,HMCS,21-May-10,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,BIRMINGHAM CITY COUNCIL,1220696,"£42,941.31"
Ministry of Justice,HMCS,21-May-10,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,COVENTRY CITY COUNCIL,1220753,"£27,118.04"
Ministry of Justice,HMCS,21-May-10,GZ999-North West Region,610300-Debtors < 1 Year - Deposits & Advances,NEOPOST LTD,1221368,"£157,399.00"
Ministry of Justice,HMCS,21-May-10,GZ999-North West Region,222002-Other Property Costs,MITIE SECURITY LTD,1221351,"£435,764.42"
Ministry of Justice,HMCS,21-May-10,GZ999-North West Region,610400-Debtors <1 year - Prepayments & Accrued Income,MANCHESTER CITY COUNCIL,1220849,"£50,094.00"
Ministry of Justice,HMCS,21-May-10,GZ999-North West Region,610400-Debtors <1 year - Prepayments & Accrued Income,MANCHESTER CITY COUNCIL,1220849,"£49,266.00"
Ministry of Justice,HMCS,21-May-10,GZ999-North West Region,610400-Debtors <1 year - Prepayments & Accrued Income,MANCHESTER CITY COUNCIL,1220849,"£198,420.48"
Ministry of Justice,HMCS,21-May-10,GZ999-North West Region,610400-Debtors <1 year - Prepayments & Accrued Income,PRESTON CITY COUNCIL,1220888,"£50,821.70"
Ministry of Justice,HMCS,21-May-10,GZ999-North West Region,610400-Debtors <1 year - Prepayments & Accrued Income,LIVERPOOL CITY COUNCIL,1220821,"£66,654.00"
Ministry of Justice,HMCS,21-May-10,GZ999-North West Region,610400-Debtors <1 year - Prepayments & Accrued Income,LIVERPOOL CITY COUNCIL,1220821,"£130,978.18"
Ministry of Justice,HMCS,21-May-10,HZ999-North East and Yorkshire,261000-Fuel and Utilities,BRITISH GAS BUSINESS,1221138,"£31,718.88"
Ministry of Justice,HMCS,21-May-10,HZ999-North East and Yorkshire,610400-Debtors <1 year - Prepayments & Accrued Income,MIDDLESBROUGH COUNCIL,1220858,"£58,374.00"
Ministry of Justice,HMCS,21-May-10,HZ999-North East and Yorkshire,610400-Debtors <1 year - Prepayments & Accrued Income,MIDDLESBROUGH COUNCIL,1220858,"£27,338.02"
Ministry of Justice,HMCS,21-May-10,HZ999-North East and Yorkshire,610400-Debtors <1 year - Prepayments & Accrued Income,HULL CITY COUNCIL,1220808,"£28,773.00"
Ministry of Justice,HMCS,21-May-10,HZ999-North East and Yorkshire,610400-Debtors <1 year - Prepayments & Accrued Income,NEWCASTLE UPON TYNE CITY COUNCIL,1220866,"£61,272.00"
Ministry of Justice,HMCS,21-May-10,HZ999-North East and Yorkshire,610400-Debtors <1 year - Prepayments & Accrued Income,SHEFFIELD CITY COUNCIL,1220909,"£69,552.00"
Ministry of Justice,HMCS,21-May-10,HZ999-North East and Yorkshire,610400-Debtors <1 year - Prepayments & Accrued Income,SHEFFIELD CITY COUNCIL,1220909,"£37,467.00"
Ministry of Justice,HMCS,21-May-10,HZ999-North East and Yorkshire,610400-Debtors <1 year - Prepayments & Accrued Income,BRADFORD METROPOLITAN COUNCIL,1220710,"£50,922.00"
Ministry of Justice,HMCS,21-May-10,HZ999-North East and Yorkshire,610400-Debtors <1 year - Prepayments & Accrued Income,LEEDS CITY COUNCIL,1220818,"£46,368.00"
Ministry of Justice,HMCS,21-May-10,HZ999-North East and Yorkshire,610400-Debtors <1 year - Prepayments & Accrued Income,LEEDS CITY COUNCIL,1220818,"£60,030.00"
Ministry of Justice,HMCS,21-May-10,IZ999-RCJ Group,610400-Debtors <1 year - Prepayments & Accrued Income,CITY OF LONDON,1220739,"£32,631.00"
Ministry of Justice,HMCS,21-May-10,IZ999-RCJ Group,610400-Debtors <1 year - Prepayments & Accrued Income,CITY OF WESTMINSTER,1220741,"£295,306.71"
Ministry of Justice,HMCS,21-May-10,IZ999-RCJ Group,610400-Debtors <1 year - Prepayments & Accrued Income,LEEDS CITY COUNCIL,1220818,"£39,951.00"
Ministry of Justice,HMCS,21-May-10,IZ999-RCJ Group,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF CAMDEN,1220827,"£131,896.33"
Ministry of Justice,HMCS,21-May-10,IZ999-RCJ Group,262000-SCA Costs,IRON MOUNTAIN UK LTD,1221286,"£177,547.84"
Ministry of Justice,MoJ HQ,21-May-10,ZZ900-MoJ HQ,610400-Debtors <1 year - Prepayments & Accrued Income,CITY OF WESTMINSTER,1020538,"£92,934.33"
Ministry of Justice,MoJ HQ,21-May-10,ZZ900-MoJ HQ,610400-Debtors <1 year - Prepayments & Accrued Income,CITY OF WESTMINSTER,1020538,"£56,401.50"
Ministry of Justice,MoJ HQ,21-May-10,ZZ900-MoJ HQ,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF CAMDEN,1020541,"£52,710.98"
Ministry of Justice,Tribunals,21-May-10,TR120-Corporate,610400-Debtors <1 year - Prepayments & Accrued Income,CITY OF LONDON,1030460,"£54,419.40"
Ministry of Justice,Tribunals,21-May-10,TR120-Corporate,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF CAMDEN,1030469,"£27,779.03"
Ministry of Justice,Tribunals,21-May-10,TR120-Corporate,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF CAMDEN,1030469,"£46,805.26"
Ministry of Justice,Tribunals,21-May-10,TR120-Corporate,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF ISLINGTON,1030471,"£72,590.53"
Ministry of Justice,MoJ HQ,24-May-10,ZZ900-MoJ HQ,262000-SCA Costs,LIBERATA UK LTD,1020682,"£404,833.86"
Ministry of Justice,MoJ HQ,24-May-10,ZZ900-MoJ HQ,266000-Judicial Costs,HAMMICKS LEGAL BOOKSHOPS,1020655,"£80,781.25"
Ministry of Justice,MoJ HQ,24-May-10,ZZ900-MoJ HQ,223000-Other Expenditure,TNT UK LTD,1020754,"£323,588.30"
