Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number, Amount ,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Num
DEFRA,DEFRA,15/09/2015,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5807151578,"27,366.72","PO 371933,  APR 14G 007 09,  29/05/2015 - 26/06/15",GU1 2LD,SME,,PTRS0800,Expense,
DEFRA,DEFRA,15/09/2015,Work package/WPO Implementation,Chief Operating Officer DG,IBM United Kingdom Ltd,5807151395,"40,986.27","PO 371444, APR 14G 006 04,  01/05/15 - 22/05/15",GU1 2LD,SME,,PTRS0900,Expense,
DEFRA,DEFRA,15/09/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Innovate UK,1260,"1,300,000.00",PO 367155 CO FUNDING Q1 2015/16 MOU CRD 011,SN2 1JF,,,0,Expense,
DEFRA,DEFRA,09/09/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Institute Of Occupational Medicine,SLINV100002465,"64,570.00","PO 360816,  CB0477 NANOREG PROJECT EXPOSURE WORK",EH14 4AP,SME,17856,0,Expense,
DEFRA,DEFRA,17/09/2015,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00047262,"47,539.44","MULTIPLE PO,  SBEWS/SWM CONTRACT",BS32 4NH,,10226,B0610000,Expense,
DEFRA,DEFRA,21/09/2015,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00048109,"72,494.39",PO 370173 AND MULTI PO SBEWS SWM CONTRACT BILLING,BS32 4NH,,10195,0,Expense,
DEFRA,DEFRA,15/09/2015,Estates IFM Core Maintenance,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00047815,"2,594,461.51","PO 378495, CORE CONTRACT FRW - 10321- 00,  01/08/15 - 31/08/15",BS32 4NH,,10226,0,Expense,
DEFRA,DEFRA,15/09/2015,Reactive Element of Core IFM fee,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00047816,"596,128.45","PO 378496, REACTIVE FUND JULY 15",BS32 4NH,,,0,Expense,
DEFRA,DEFRA,17/09/2015,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00047264,"156,602.31","MULTIPLE PO,  SBEWS/SWM CONTRACT",BS32 4NH,,10195L,B0720000,Expense,
DEFRA,DEFRA,21/09/2015,FM Projects Non Capital Works,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00048110,"84,526.32",PO 377198 AND MULTI PO SBEWS SWM CONTRACT BILLING,BS32 4NH,,10195L,B0870000,Expense,
DEFRA,DEFRA,07/09/2015,Evidence Non R&D,Policy Delivery DG,Jacobs UK Ltd,B206880005,"27,085.90","PO 376959,  PROFESSIONAL SERVICE RELATING TO WASTE DATA FLOW 2015 - 17",LS11 9DX,,BRAVO 21119,0,Expense,
DEFRA,DEFRA,15/09/2015,Evidence Non R&D,Policy Delivery DG,Jacobs UK Ltd,B206880007,"29,463.26",PO 376959 STANDARD MONTHLY CHARGE COVERING SEPT 2015,RG41 5TU,,BRAVO 21119,0,Expense,
DEFRA,DEFRA,11/09/2015,Grant-in Aid Payments,Policy Delivery DG,Joint Nature Conservation Committee,80915,"850,000.00",PO 376879 PAYMENT OF GRANT IN AID TO JNCC ON 9 SEPT,PE1 1JY,SME,GIA,0,Expense,
DEFRA,DEFRA,07/09/2015,Civil service Pension Administration,Chief Operating Officer DG,JSS Pensions Administration,RCPS10558,"42,689.30",PO 370269 AUGUST 2015 PENSIONS HRI,SN2 1FF,,16500,0,Expense,
DEFRA,DEFRA,11/09/2015,Current Grants - Local Authorities,Policy Delivery DG,Lancashire County Council,40915,"40,835.00",PO 379745 GRANT DETERMINATION 2015/16 NO 31/2627,PR1 0LD,,,0,Expense,
DEFRA,DEFRA,17/09/2015,Telephone Call Charges (C),Chief Operating Officer DG,Level 3 Communications UK Limited,80399095,"133,176.50","PO 377406, CHARGES, ACCOUNT NO- 412395/1016397",RG24 8NA,,,0,Expense,
DEFRA,DEFRA,25/09/2015,Current Grants E,Policy Delivery DG,Local Partnerships LLP,41101817,"60,500.00",PO 378269 WIDP TRANSACTOR SUPPORT AUG 2015,SW1P 3HZ,SME,G.I.A - ECM 22123,WFUNDCON,Expense,
DEFRA,DEFRA,15/09/2015,Current Grants E,Policy Delivery DG,Local Partnerships LLP,41101782,"60,500.00",PO 378269 WIDP TRANSACTOR SUPPORT JULY 15,SW1P 3HZ,SME,G.I.A - ECM 22123,WFUNDCON,Expense,
DEFRA,DEFRA,25/09/2015,Programme Consultancy Costs,Policy Delivery DG,Local Partnerships LLP,41101818,"51,189.00",PO 378270 WIDP CENTRAL AUG 2015,SW1P 3HZ,SME,ECM 22131,WFUNDCON,Expense,
DEFRA,DEFRA,17/09/2015,IT Software,Chief Operating Officer DG,M D S Technologies Ltd,4551,"192,225.58",PO 377778 PHYSICAL SERVES AND STORAGE,SN13 9GB,SME,,CAPDFA08,Expense,
DEFRA,DEFRA,17/09/2015,IT Software,Chief Operating Officer DG,M D S Technologies Ltd,4567,"38,264.73",PO 377778 HARDWARE CHARGES FOR CO LO MEMORY EXPANSION AS PER MDS QOT 0834,SN13 9GB,SME,,CAPDFA08,Expense,
DEFRA,DEFRA,01/09/2015,Grant-in Aid Payments,Policy Delivery DG,Marine Management Organisation,310815,"1,800,000.00",PO 361076 GRANT IN AID EFF PAYMENT TO MMO SEPT 2015,NE4 7YH,,,0,Expense,
DEFRA,DEFRA,21/09/2015,Contractor - Management Cover,Chief Operating Officer DG,Merrick UK Ltd,97,"43,004.40",PO 378906 WEYBRIDGE NCS TECHNICAL COORDINATION,80111,,,B0870000,Expense,
DEFRA,DEFRA,29/09/2015,Agency Recharge,Chief Operating Officer DG,Merrick UK Ltd,98,"29,130.00","PO 378905, B268 REFURBISHMENT JUNE 2015",80111,,,B087P005,Asset,
DEFRA,DEFRA,21/09/2015,FM Projects Non Capital Works,Chief Operating Officer DG,Merrick UK Ltd,101,"46,800.00",PO 379943 FR737 PRESSURE INVESTIGATION,80111,,ecm_17359,B0870000,Expense,
DEFRA,DEFRA,29/09/2015,Estates Professional Fees & Services,Chief Operating Officer DG,Montagu Evans LLP,VA160234,"32,394.00","PO 370033,  PROPERTY MANAGEMENT COSTS APRIL 2015",W1J 8BA,SME,20192,MONTAGU0,Expense,
DEFRA,DEFRA,11/09/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,N I A B,NI9993,"220,481.97",PO 370456 SERVICES RENDERED,CB3 0LE,SME,LM0201,0,Expense,
DEFRA,DEFRA,17/09/2015,Evidence Non R&D,Policy Delivery DG,National Physical Laboratory,126185,"33,048.86",PO 349005 AQ0640 CORE JULY 2015,TW11 0LW,SME,14769,AQNONRDX,Expense,
DEFRA,DEFRA,23/09/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,National Physical Laboratory,126180,"25,926.78",PO 353194 QTRLY RUN RATE JUL 15 SEP 15,TW11 0LW,SME,,AQRDXXXX,Expense,
DEFRA,DEFRA,17/09/2015,Evidence Non R&D,Policy Delivery DG,National Physical Laboratory,126186,"93,035.33",PO 341690 CORE JULY 15 - AUG 15,TW11 0LW,SME,AQ0636,AQNONRDX,Expense,
DEFRA,DEFRA,17/09/2015,Evidence Non R&D,Policy Delivery DG,National Physical Laboratory,125717,"123,656.51",PO 341690 MOTORS 3 APR 15 - JUN 15,TW11 0LW,SME,AQ0636,AQNONRDX,Expense,
DEFRA,DEFRA,29/09/2015,Inwards Secondments,Chief Operating Officer DG,Natural England,8000022186,"53,304.60","PO 375124,  NE140 STAFF SECONDMENTS",YO1 7PX,,DEFRA FAMILY PAYMENTS,0,Expense,
DEFRA,DEFRA,07/09/2015,Grant-in Aid Payments,Policy Delivery DG,Natural England,190815,"9,000,000.00","PO 376763,  GRANT IN AID PAYMENT FOR NE SEPT 15",YO1 7PX,,DFP,0,Expense,
DEFRA,DEFRA,15/09/2015,Inwards Secondments,Chief Operating Officer DG,Natural England,8000022171,"27,284.31","PO 374856, NE140 STAFF SECONDMENTS",YO1 7PX,,IGS,0,Expense,
DEFRA,DEFRA,29/09/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,NERC Proudman Oceanographic Laboratory,NERC16047,"150,000.00","PO 373624,  CONTRIBUTION TO NERC",SN2 1FF,,,0,Expense,
DEFRA,DEFRA,29/09/2015,Capital LA Grant E,Policy Delivery DG,Newcastle City Council,1.80001E+12,"29,447.60",PO 371770 REPAIR & RENEW GRANT PAYMENT REIMBURSEMENT OF WORKS COSTS FAO FLOOD RECOVERY TEAM,NE99 2BN,,GRANT,0,Expense,
DEFRA,DEFRA,23/09/2015,Capital LA Grant E,Policy Delivery DG,North Lincolnshire Council,R0020261,"282,438.67",PO 372878 REPAIR AND RENEWAL FLOOD GRANT CLAIM 1 2015/16,DN16 1AB,,DFP,0,Expense,
DEFRA,DEFRA,23/09/2015,Capital LA Grant E,Policy Delivery DG,Oxford City Council,512046293,"89,877.32",PO 371634 REIMBURSEMENT FOR REPAIRS & RENEWALS GRANT PAID 30.06.2015,OX1 1DS,,Grant,0,Expense,
DEFRA,DEFRA,21/09/2015,Redfern Suspense,Central Finance Group,Redfern Travel Ltd,113062,"133,085.84",DEFRA AUG 2015 BILL,BD1 3AZ,SME,,0,Asset,
DEFRA,DEFRA,02/09/2015,Evidence Non R&D,Policy Delivery DG,Ricardo-A E A Ltd,6160570,"93,103.00",PO 377990 MONTHLY INV FOR 1ST JULY - 31JULY AURN QAQC,OX11 0QR,,21316,AQNONRDX,Expense,
DEFRA,DEFRA,02/09/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6160534,"29,091.53",PO 372498 EXPLORING & APPRAISING PROPOSED MEASURES,OX11 0QR,,AQ0959,AQRDXXXX,Expense,
DEFRA,DEFRA,17/09/2015,Other Current Payments E,Policy Delivery DG,Ricardo-A E A Ltd,6160894,"34,333.54",PO 358322 INVOICE FOR AUGUST 2015 PRICE ITEMS,OX11 0QJ,,,0,Expense,
DEFRA,DEFRA,23/09/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6160729,"28,273.00",PO 366855 MODELLING OF AMBIENT AIR QUALITY CALL OFF JULY 2015,OX11 0QR,,AQ0650,AQRDXXXX,Expense,
DEFRA,DEFRA,07/09/2015,Evidence Non R&D,Policy Delivery DG,Ricardo-A E A Ltd,6160827,"90,353.00","PO 377990,  MONTHLY INVOICE FOR 1ST - 31ST AUGUST AURN QAQC CONTRACT",OX11 0QR,,,AQNONRDX,Expense,
DEFRA,DEFRA,02/09/2015,Evidence Non R&D,Policy Delivery DG,Ricardo-A E A Ltd,6160692,"25,101.00","PO 348417, AIR QUALITY MANAGEMENT",OX11 0QR,,,AQNONRDX,Expense,
DEFRA,DEFRA,29/09/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6160960,"66,499.28",PO 373017 ACHIEVEMENT OF M1.3: LIST OF GAPS FROM LITERATURE REVIEW 68% IN 14/15 BALANCE IN 15/16,OX11 0QR,,CCM 0102,0,Expense,
DEFRA,DEFRA,07/09/2015,Evidence Non R&D,Policy Delivery DG,Ricardo-A E A Ltd,6160817,"25,818.00","PO 343252, BASELINE MEASUREMENT OF UK STRATOSPHERIC OZONE AND SPECTRAL UV",OX11 0QR,,Exempt,AQNONRDX,Expense,
DEFRA,DEFRA,21/09/2015,Evidence Non R&D,Policy Delivery DG,Ricardo-A E A Ltd,6160901,"28,920.60",PO 379831 INVOICE FOR PERIOD OF JUNE 2015 UK HYDROCARBONS NETWORK,OX11 0QR,,21549,AQNONRDX,Expense,
DEFRA,DEFRA,21/09/2015,Other Current Payments E,Policy Delivery DG,Ricardo-A E A Ltd,6160648,"44,942.40",PO 371969 PROVISION OF WATER TECHNOLOGY LIST MANAGEMENT,OX11 0QR,,20191,0,Expense,
DEFRA,DEFRA,21/09/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6160809,"39,269.50","PO 351104,  CORE WORK UNDERTAKEN FOR THE NAEI",OX11 0QR,,AQ0726,AQRDXXXX,Expense,
DEFRA,DEFRA,23/09/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6160818,"64,452.00","PO 366855, MODELLING OF AMBIENT AIR QUALITY, AUG 2015",OX11 0QR,,AQ0650,AQRDXXXX,Expense,
DEFRA,DEFRA,11/09/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6160807,"25,474.00","PO 353148,   OPERATION OF UK EUTROPHYING",OX11 0QR,,Exempt,AQRDXXXX,Expense,
DEFRA,DEFRA,21/09/2015,Bank Charges,Chief Operating Officer DG,Royal Bank Of Scotland,90715,"36,983.64",FERA PURCHASING CARD,EC2M 4BA,,,0,Expense,
DEFRA,DEFRA,01/09/2015,Grant-in Aid Payments,Policy Delivery DG,Royal Botanic Gardens Kew,KEWGIA061516,"2,000,000.00",PO 376825 PAYMENT OF GRANT IN AID SEPTEMBER 2015,TW9 3AB,,GIA,0,Expense,
DEFRA,DEFRA,29/09/2015,Inwards Secondments,Chief Operating Officer DG,Rural Payments Agency,ARI000577,"183,789.02",PO 378580 RPA STAFF,RG1 1AF,SME,DFP,CAPDBA00,Asset,
DEFRA,DEFRA,07/09/2015,Other Current Payments E,Policy Delivery DG,Rural Payments Agency,DM00021,"55,171.03",PO 379024  SCHOOL MILK  TOP -UP,RG1 3YD,SME,DFP,LIV00022,Expense,
DEFRA,DEFRA,01/09/2015,Other Current Payments E,"Strategy, International and Biosecurity DG",Rural Payments Agency,ARI000557,"149,979.47",PO 373269 CPSMSDBS RECHARGE OF IT PROFESSIONAL SERVICE COSTS,RG1 1AF,SME,DFP,0,Expense,
DEFRA,DEFRA,29/09/2015,Other Current Payments E,"Strategy, International and Biosecurity DG",Rural Payments Agency,ARI000388,"28,755.70",PO 371449 RPA IBM APR 14-068,RG1 1AF,SME,Funding,EREPMACD,Expense,
DEFRA,DEFRA,29/09/2015,Contractor - Management Cover,Chief Operating Officer DG,Rural Payments Agency,ARI000601,"792,265.96",PO 376702 RPA ACCENTURE COSTS RECHARGE JUN & JULY 2015,RG1 3BU,SME,CAP351,CAPDFA08,Asset,
DEFRA,DEFRA,29/09/2015,Inwards Secondments,Chief Operating Officer DG,Rural Payments Agency,ARI000611,"184,608.47",PO 378580 RPA STAFF AND T AND S RECHARGE AUG 2015,RG1 1AF,SME,DFP,CAPDBA00,Asset,
DEFRA,DEFRA,15/09/2015,Other Current Payments E,"Strategy, International and Biosecurity DG",Rural Payments Agency,ARI000503,"35,243.11","PO 377126, RECHARGE OF APRIL & MAY IT PROFESSIONAL SERVICE",RG1 1AF,SME,EXEMPT,EREPMACD,Expense,
DEFRA,DEFRA,29/09/2015,Other Current Payments E,"Strategy, International and Biosecurity DG",Rural Payments Agency,ARI000507,"149,979.47",PO 377126 RECHARGE OF IT/PROFESSIONAL SERVICES COSTS FOR RPA,RG1 1AF,SME,DFP,0,Expense,
DEFRA,DEFRA,29/09/2015,IT Software,Chief Operating Officer DG,Rural Payments Agency,ARI000603,"49,920.00",PO 379275 RPA DOTTED EYES FME LICENCE COSTS,RG1 1AF,SME,,CAPDFA02,Expense,
DEFRA,DEFRA,29/09/2015,Application Services/Applications Delivery,Chief Operating Officer DG,Rural Payments Agency,ARI000604,"29,395.01",PO 379740 RPA SOFTCAT 328,RG1 1AF,SME,,CAPDFA05,Expense,
DEFRA,DEFRA,29/09/2015,Contractor - Management Cover,Chief Operating Officer DG,Rural Payments Agency,ARI000576,"296,023.00",PO 376702 & 377655 RPA,RG1 3BU,SME,CAP351,CAPDFA10,Asset,
DEFRA,DEFRA,29/09/2015,Consultancy Non-Scheme,Chief Operating Officer DG,Rural Payments Agency,ARI000624,"291,190.80",PO 377201 PAYMENT PROJECT RECHARGE 14/15,RG1 1AF,SME,,0,Expense,
DEFRA,DEFRA,21/09/2015,Other Current Payments E,"Strategy, International and Biosecurity DG",Rural Payments Agency,ARI000608,"26,826.20",PO 377126 RECHARGE OF IT PROFESSIONAL SERVICES COSTS,RG1 1AF,SME,EXEMPT,EREPMACD,Expense,
DEFRA,DEFRA,29/09/2015,IT Software,Chief Operating Officer DG,Rural Payments Agency,ARI000602,"271,958.81",PO 379772 RPA ORACLE PERPETUAL LICENCES & SUPPORT COSTS,RG1 1AF,SME,DFP,CAPDFA08,Expense,
DEFRA,DEFRA,02/09/2015,Current Grants E,"Strategy, International and Biosecurity DG",Save The Rhino International,70815,"32,169.00",PO 370476 DARWIN GRANT CLAIM FORM IWT04 PERIOD - 01 JULY 2015 - 30 SEPT 2015,SE1 4PR,SME,21106,IWTXXXXX,Expense,
DEFRA,DEFRA,09/09/2015,Capital LA Grant E,Policy Delivery DG,Scarborough Borough Council,150715,"237,128.36","PO 371614,  CLAIM FOR FLOOD REPAIR AND RENEW GRANT, REF - 6081669010085161",YO11 2HG,,GRANT,0,Expense,
DEFRA,DEFRA,25/09/2015,Current Grants E,Policy Delivery DG,Scottish Environment Protection Agency,9090534,"413,500.00",PO 366820 TRANSFRONTIER GREEN LIST COMPLIANCE,FK9 4TR,,,0,Expense,
DEFRA,DEFRA,23/09/2015,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",Scroll LLP,90915,"35,841.00",PO 379582 SERR GUIDANCE WRITERS REF SCROLL 1067 BRAVO REF - 21690,SW2,SME,,BREXPERT,Expense,
DEFRA,DEFRA,07/09/2015,Other Current Payments (GB),"Strategy, International and Biosecurity DG",Scroll LLP,150715,"56,110.00",PO 375848 JUN 15 OUR REF SCROLL 1017,SW2,SME,ecm_17544,BREXPERT,Expense,
DEFRA,DEFRA,29/09/2015,Contracted Out Services Fixed Charges,Chief Operating Officer DG,Shared Services Connected Ltd,100001476,"502,888.39","PO 366914, FIXED MONTHLY CHARGE, SEP 2015",HP2 7AH,,ecm_4524,0,Expense,
DEFRA,DEFRA,21/09/2015,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Shepherd Engineering Services Ltd,4100109,"30,199.75","PO 369724,  FERA BLOCK 33 MASS SPECTROMETER",YO24 1GH,,,B281P007,Asset,
DEFRA,DEFRA,02/09/2015,IT Software,Chief Operating Officer DG,Software Box Ltd,INV77305,"98,405.87",PO 378576 SAUCE LABS ENTERPRISE 40 VMS,YO61 1ET,SME,,CAPDFA08,Expense,
DEFRA,DEFRA,29/09/2015,IT Maintenance,Chief Operating Officer DG,Sopra Steria Ltd,100079838,"39,844.77",PO 378065 LIVE SUPPORT AUGUST 2015,HP2 7AH,,,CAPDFA07,Expense,
DEFRA,DEFRA,17/09/2015,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Sopra Steria Ltd,100079836,"30,063.50",PO 379206 T &M LEGACY JULY 2015,HP2 7AH,,,CAPDFA10,Asset,
DEFRA,DEFRA,02/09/2015,Capital LA Grant E,Policy Delivery DG,South Hams District Council,21338718,"27,360.85",PO 371612 CLAIM FOR FLOOD REPAIRS AND RENEWAL GRANT FOR Q4B MARCH 2015,TQ9 5NE,,IGS,0,Expense,
DEFRA,DEFRA,07/09/2015,Capital LA Grant E,Policy Delivery DG,South Hams District Council,21389522,"77,222.00",PO 371612 CLAIM FOR FLOOD REPAIRS & RENEWAL GRANT 1ST APRIL -30 JUNE 2015,TQ9 5NE,,IGS,0,Expense,
DEFRA,DEFRA,07/09/2015,Capital LA Grant E,Policy Delivery DG,South Lakeland District Council,422029,"40,441.13",PO 371611 DEFRA REPAIR ADN RENEW GRANT CLAIM,LA9 4DQ,,GRANT,0,Expense,
DEFRA,DEFRA,17/09/2015,Other Current Payments (GB),Policy Delivery DG,South West Water Services Ltd,M0353387,"8,802,451.00","PO 376668, PAYMENT FOR DIRECTLY BILLED  CUSTOMER",EX2 7HR,,,0,Expense,
DEFRA,DEFRA,25/09/2015,Other Current Payments E,"Strategy, International and Biosecurity DG",South Western B P S (UK) Ltd,30000275,"40,840.68","PO 377755, NUMBER OF ELECTRONIC MOVES, AUGUST 2015",NW1 5RA,SME,17731,0,Expense,
DEFRA,DEFRA,02/09/2015,IT Software,Chief Operating Officer DG,Specialist Computer Centres,OPM040664,"27,948.00",PO 378625 AAPTBCONB01 FULLY BACKORDERED,B11 2LE,SME,,CAPDFA01,Expense,
DEFRA,DEFRA,29/09/2015,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Specialist Computer Centres,OPM052872,"103,492.23",PO 378080 CONSULTANCY PTBCON01 SPRINT 47 PLANNED RESOURCE,B11 2LE,SME,CAP 409,CAPDFA01,Asset,
DEFRA,DEFRA,29/09/2015,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Specialist Computer Centres,OPM052873,"45,093.03",PO 378080 CONSULTANCY PTBCON01 SPRINT 47 PROGRAMME RESOURCE,B11 2LE,SME,CAP 409,CAPDFA01,Asset,
DEFRA,DEFRA,09/09/2015,Capital LA Grant E,Policy Delivery DG,Stockton On Tees Borough Council,562114,"202,881.94","PO 371720,  INVOICE IN RESPECT OF REPAIR & RENEW GRANT",TS19 1JA,,GRANT,0,Expense,
DEFRA,DEFRA,07/09/2015,Capital LA Grant E,Policy Delivery DG,Surrey County Council,9500097584,"92,273.68",PO 371702 REPAIR AND RENEW GRANT Q5B GRANT CLAIM,KT1 2DN,,GRANT,0,Expense,
DEFRA,DEFRA,02/09/2015,Capital LA Grant E,Policy Delivery DG,Teignbridge District Council,94002738619,"30,829.08",PO 371738 CLAIM FOR FLOOD REPAIRS AND RENEWAL GRANT QTR 4B PERIOD MARCH 2015,TQ12 4XX,,Grant,0,Expense,
DEFRA,DEFRA,29/09/2015,Grant-in Aid Payments,Policy Delivery DG,The National Forest Co,170915,"510,995.00",PO 377478 GRANT AID FOR OCT - DECEMBER 2015,DE12 6BA,SME,,0,Expense,
DEFRA,DEFRA,29/09/2015,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",The Pirbright Institute,ERS-562816-53099,"76,051.67",SE1128 - Planned R&D in support of FMD diagnostic capability - The Pirbright Institute -  Sep 15,GU24 0NF,,,0,Expense,
DEFRA,DEFRA,29/09/2015,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",The Pirbright Institute,ERS-562810-53097,"35,008.83",SE2940 - Molecular epidemiology of foot-and-mouth disease virus - The Pirbright Institute  Sep 15,GU24 0NF,,SE2940,0,Expense,
DEFRA,DEFRA,01/09/2015,Other Current Payments E,Policy Delivery DG,The Planning Inspectorate,1800001238,"67,943.00",PO 378176 RIGHTS OF WAY STAFF COSTS 2015/16,HP2 4XN,,FUNDING,0,Expense,
DEFRA,DEFRA,29/09/2015,Evidence Non R&D,Policy Delivery DG,The Sir Alister Hardy Foundation For Ocean Science,ERS-562664-53049,"26,666.66",ME5308:The Continuous Plankton Recorder Survey: Monitoring Marine Biodiversity and Environmental Change in the World's Oceans FY 15/16,PL1 2PB,SME,ME 5308,0,Expense,
DEFRA,DEFRA,02/09/2015,Other Current Payments E,Policy Delivery DG,The Smith Institute,15780,"54,000.00",PO 375326 LINE 2 DEVELOPMENT OF A SYSTEM TO SUPPORT URBAN DECONTAMINATION PRIORITISATION MILESTONE 2,GV2 7GG,,OR000002,OR000002,Expense,
DEFRA,DEFRA,23/09/2015,Current Grants E,"Strategy, International and Biosecurity DG",UNITED NATIONS OFFICE ON DRUGS AND CRIME,170915,"207,355.00",FOREIGN PAYMENT REF GLOZ31 DEFRA CLASSIC GRANT #22071 GLOBAL RESEARCH PROJECT ON WILDLIFE CRIME,A-1400,,,IWTXXXXX,Expense,
DEFRA,DEFRA,23/09/2015,Current Grants E,"Strategy, International and Biosecurity DG",UNITED NATIONS OFFICE ON DRUGS AND CRIME,1.70915E+12,"47,250.00",FOREIGN PAYMENT DEFRA IWT013 Q1 &Q2 CLAIM 2015-16 AFRICAN WILDLIFE FORENSICS NETWORK,A-1400,,,IWTXXXXX,Expense,
DEFRA,DEFRA,25/09/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Brighton,U0110702B000043022402631,"43,689.86",PO 373552 PROJECT COSTS FOR PHASE 11 WATER EFFICIENCY WT1567,BN2 4AT,,21379,0,Expense,
DEFRA,DEFRA,21/09/2015,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",University Of Glasgow,150915,"43,049.66",PO 374088 SE3290 PHASE 2,G12 8QQ,,,0,Expense,
DEFRA,DEFRA,02/09/2015,Current Grants E,"Strategy, International and Biosecurity DG",University Of Liverpool,60515,"28,453.00",PO 362419 DARWIN GRANT CLAIM FORM DPLUS007 PERIOD - APRIL 14 TO MARCH 15,L69 3GL,,Grant,DARWPLUS,Expense,
DEFRA,DEFRA,09/09/2015,Other Current Payments E,Policy Delivery DG,University Of Reading,109325,"31,637.08",PO 371105 PAYMENT SCHEDULE SEPTEMBER 2015,RG6 6AH,,GC0146,PGR00001,Expense,
DEFRA,DEFRA,29/09/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Reading,ERS-562343-53055,"49,636.66",AC0122 - Optimising the efficiency of dietary nitrogen use to reduce emissions and waste in dairy systems -  University of Reading - Sep 15,RG6 6AH,,,SFFS0005,Expense,
DEFRA,DEFRA,02/09/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Wales Aberystwyth,20062732,"32,941.57","PO 360119, PILOT SCALE TREATMENT SYSTEM OPERATION QTR 8",SY23 2AX,,Exempt,0,Expense,
DEFRA,DEFRA,25/09/2015,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Warwick,90879114,"25,000.00",PO 375590 RESEARCH PROJECT COSTS O/S REF 481152,CV4 8UW,,,SFFS0006,Expense,
DEFRA,DEFRA,23/09/2015,Capital LA Grant E,Policy Delivery DG,Uttlesford District Council,53077,"38,000.00",PO 371755 REPAIR & RENEW GRANT Q1 FY 2015-16,CB11 4ER,,Grant,0,Expense,
DEFRA,DEFRA,15/09/2015,Payments to Agencies GB,"Strategy, International and Biosecurity DG",Veterinary Medicines Directorate,FI00023821,"770,624.25",PO 378431 VMO FUNDING 2015-16 Q2 JULY SEPT 15,KT15 3LS,SME,EXMPT,0,Expense,
DEFRA,DEFRA,07/09/2015,Cellphone - Call Charges,Chief Operating Officer DG,Vodafone Ltd,77221296,"71,647.52",MOBILE INVOICE FOR CORE DEFRA,RG14 5FF,,,0,Expense,
DEFRA,DEFRA,17/09/2015,Current grants to charitable bodies,Policy Delivery DG,Waste & Resources Action Programme,Sep-01,"1,024,350.00",PO 377174 GRANT DRAWDOWN REQUEST FROM DEFRA,OX16 0AH,,,0,Expense,
DEFRA,DEFRA,25/09/2015,Capital LA Grant E,Policy Delivery DG,West Sussex County Council,8001100969,"255,165.14",PO 371716 REPAIR & RENEW GRANT CLAIM U/S 31 OF THE LOCAL GOVT ACT 2003 COVERS 01.04.2015 TO 30.06.2015,PO19 1RQ,,DFP,0,Expense,
DEFRA,DEFRA,21/09/2015,Advisory Services,Policy Delivery DG,Westcountry Rivers Ltd,1235,"25,000.00",PO 378170 MILESTONE 3 AND 4 OMNICOM WT1580,PL17 8PH,SME,,0,Expense,
DEFRA,DEFRA,11/09/2015,Capital LA Grant E,Policy Delivery DG,Wycombe District Council,10013595,"75,254.37","PO 371701,  HOUSING PUBLIC HEALTH",HP11 1BB,,DFP,0,Expense,
DEFRA,VMD,03/09/2015,STATUTORY RESIDUES SURVEILLANCE - LABORATORY TESTING,RESIDUES SURVEILLANCE UNIT,FERA SCIENCE LTD,70795,"192,272.00",Laboratory testing of food animal products under the Statutory Residues Surveillance Programme,DL1 9HN,GOVN,,,ADMINISTRATION,
