Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",21741,15.00,Legal Services Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Rail Travel UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",21741,16.20,Legal Services Admin-Rail Travel UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",21741,16.30,Legal Services Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",21741,22.00,Legal Services Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Subsistence UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",21741,45.00,Legal Services Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Mileage Allowance UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",21741,728.55,Legal Services Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Other Travel,Business & Local Growth - BLG - BIS Local,"Personal Expense, Name Witheld",21742,8.00,BLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Other Travel,Business & Local Growth - BLG - BIS Local,"Personal Expense, Name Witheld",21742,8.30,BLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Other Travel,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,"Personal Expense, Name Witheld",21743,8.50,K&I Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Other Travel,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,"Personal Expense, Name Witheld",21743,39.20,K&I Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Mileage Allowance UK,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,"Personal Expense, Name Witheld",21743,56.25,K&I Devolved Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Other Travel,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,"Personal Expense, Name Witheld",21744,2.30,K&I Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Other Travel,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,"Personal Expense, Name Witheld",21744,8.00,K&I Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Other Travel,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,"Personal Expense, Name Witheld",21744,23.99,K&I Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Mileage Allowance UK,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,"Personal Expense, Name Witheld",21744,59.40,K&I Devolved Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Air Travel UK,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,"Personal Expense, Name Witheld",21744,140.33,K&I Devolved Admin-Air Travel UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Taxi Services UK,Enterprise & Skills Group - E&S - Better Regulation Delivery Office,"Personal Expense, Name Witheld",21745,22.00,E&M Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Subsistence UK,Enterprise & Skills Group - E&S - Better Regulation Delivery Office,"Personal Expense, Name Witheld",21746,4.49,E&M Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Subsistence UK,Enterprise & Skills Group - E&S - Better Regulation Delivery Office,"Personal Expense, Name Witheld",21746,5.00,E&M Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Other Travel,Enterprise & Skills Group - E&S - Better Regulation Delivery Office,"Personal Expense, Name Witheld",21746,7.47,E&M Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Subsistence UK,Enterprise & Skills Group - E&S - Better Regulation Delivery Office,"Personal Expense, Name Witheld",21746,15.00,E&M Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Other Travel,Knowledge & Innovation Group - KIG - Higher Education,"Personal Expense, Name Witheld",21747,18.10,K&I Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Other Travel,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,"Personal Expense, Name Witheld",21748,2.24,K&I Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Subsistence UK,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,"Personal Expense, Name Witheld",21748,5.00,K&I Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Subsistence UK,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,"Personal Expense, Name Witheld",21748,8.63,K&I Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Other Travel,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,"Personal Expense, Name Witheld",21748,8.90,K&I Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Taxi Services UK,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,"Personal Expense, Name Witheld",21748,48.50,K&I Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Subsistence UK,People & Strategy - P&S - Human Resources,"Personal Expense, Name Witheld",21749,20.65,P&S Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Mileage Allowance UK,People & Strategy - P&S - Human Resources,"Personal Expense, Name Witheld",21749,21.60,P&S Devolved Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Other Travel,People & Strategy - P&S - Human Resources,"Personal Expense, Name Witheld",21749,29.94,P&S Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Other Travel,People & Strategy - P&S - Human Resources,"Personal Expense, Name Witheld",21749,66.00,P&S Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Other Travel,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,"Personal Expense, Name Witheld",21750,5.00,K&I Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Hospitality - UK,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,"Personal Expense, Name Witheld",21750,10.00,K&I Devolved Admin-Hospitality - UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Other Travel,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,"Personal Expense, Name Witheld",21750,18.00,K&I Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Subsistence UK,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,"Personal Expense, Name Witheld",21750,25.00,K&I Devolved Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Taxi Services UK,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,"Personal Expense, Name Witheld",21750,58.20,K&I Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Other Travel,Knowledge & Innovation Group - KIG - Research Base,"Personal Expense, Name Witheld",21751,8.90,K&I Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Rail Travel UK,Business & Local Growth - BLG - BIS Local,"Personal Expense, Name Witheld",21752,10.00,P&S Devolved Admin-Rail Travel UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Taxi Services UK,Business & Local Growth - BLG - BIS Local,"Personal Expense, Name Witheld",21752,18.60,P&S Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",21753,4.00,Legal Services Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Subsistence UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",21753,5.00,Legal Services Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Subsistence UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",21753,7.49,Legal Services Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Mileage Allowance UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",21753,190.35,Legal Services Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Other Travel,Business & Local Growth - BLG - Life Sciences,"Personal Expense, Name Witheld",21754,13.00,E&S Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Rail Travel UK,Business & Local Growth - BLG - Life Sciences,"Personal Expense, Name Witheld",21754,172.00,E&S Devolved Admin-Rail Travel UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",21755,3.20,Legal Services Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Postage,Legal Services - Legal Services,"Personal Expense, Name Witheld",21755,7.00,Legal Services Admin-Postage,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",21755,23.99,Legal Services Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Taxi Services UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",21755,32.00,Legal Services Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Mileage Allowance UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",21755,62.55,Legal Services Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Mileage Allowance UK,Business & Local Growth - BLG - BIS Local,"Personal Expense, Name Witheld",21756,192.20,BLG Devolved Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Other Travel,Business & Local Growth - BLG - BIS Local,"Personal Expense, Name Witheld",21757,27.90,BLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Other Travel,Economics & Markets - E&M - Labour Market,"Personal Expense, Name Witheld",21758,3.50,BLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Taxi Services UK,Economics & Markets - E&M - Labour Market,"Personal Expense, Name Witheld",21758,16.00,BLG Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Taxi Services UK,Enterprise & Skills Group - Vocational Education Directorate,"Personal Expense, Name Witheld",21759,9.00,E&S Devolved Admin-Taxi Services UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Other Travel,Enterprise & Skills Group - Vocational Education Directorate,"Personal Expense, Name Witheld",21759,15.00,E&S Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Other Travel,Enterprise & Skills Group - Vocational Education Directorate,"Personal Expense, Name Witheld",21759,24.05,E&S Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Subsistence Overseas,Knowledge & Innovation Group - KIG - Research Base,"Personal Expense, Name Witheld",21760,12.00,K&I Devolved Admin-Subsistence Overseas,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Other Travel,Business & Local Growth - BLG - Regional Growth Fund & Legacy,"Personal Expense, Name Witheld",21761,17.80,BLG Devolved Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Mileage Allowance UK,Business & Local Growth - BLG - Regional Growth Fund & Legacy,"Personal Expense, Name Witheld",21761,46.35,BLG Devolved Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Subsistence UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",21762,5.00,Legal Services Admin-Subsistence UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",21762,9.00,Legal Services Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",21762,9.69,Legal Services Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",21762,12.10,Legal Services Admin-Other Travel,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Mileage Allowance UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",21762,297.90,Legal Services Admin-Mileage Allowance UK,SW1H 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2014,Rentals Under Non-PFI Operating Leases - Buildings,Business & Local Growth - BLG - Europe Trade & International Directorate,"Personal Expense, Name Witheld",21770,573.15,EU Expertise: General Costs-Rentals Under Non-PFI Operating Leases - Buildings,SW1H 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Electricity,Finance & Commercial Group - F&C - Information and Technology Directorate,"SSE ENERGY SUPPLY LTD T/A SOUTHERN ELECTRIC, SWALEC",21771,941.97,F&C Devolved Admin-Electricity,CF23 8WE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Electricity,Finance & Commercial Group - F&C - Information and Technology Directorate,"SSE ENERGY SUPPLY LTD T/A SOUTHERN ELECTRIC, SWALEC",21772,940.35,F&C Devolved Admin-Electricity,CF23 8WE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Electricity,Finance & Commercial Group - F&C - Information and Technology Directorate,"SSE ENERGY SUPPLY LTD T/A SOUTHERN ELECTRIC, SWALEC",21773,683.90,F&C Devolved Admin-Electricity,CF23 8WE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Electricity,Finance & Commercial Group - F&C - Information and Technology Directorate,"SSE ENERGY SUPPLY LTD T/A SOUTHERN ELECTRIC, SWALEC",21774,769.18,F&C Devolved Admin-Electricity,CF23 8WE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Electricity,Finance & Commercial Group - F&C - Information and Technology Directorate,"SSE ENERGY SUPPLY LTD T/A SOUTHERN ELECTRIC, SWALEC",21775,997.94,F&C Devolved Admin-Electricity,CF23 8WE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Electricity,Finance & Commercial Group - F&C - Information and Technology Directorate,"SSE ENERGY SUPPLY LTD T/A SOUTHERN ELECTRIC, SWALEC",21776,912.12,F&C Devolved Admin-Electricity,CF23 8WE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Consultancy Expenditure,People & Strategy - P&S - Communications Directorate,ADECCO UK LTD,21777,1261.67,P&S Devolved Admin-Consultancy Expenditure,B37 7YE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/02/2014,Hire of Agency Staff,Finance & Commercial Group - F&C - Modernisation Fund and Shared Services,METHODS CONSULTING LTD,21778,9457.24,E&M Devolved Admin-Hire of Agency Staff,WC2H 8AD,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Consultancy Expenditure,People & Strategy - P&S - Communications Directorate,ADECCO UK LTD,21781,1186.55,P&S Devolved Admin-Consultancy Expenditure,B37 7YE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Electricity,Finance & Commercial Group - F&C - Information and Technology Directorate,"SSE ENERGY SUPPLY LTD T/A SOUTHERN ELECTRIC, SWALEC",21782,798.33,F&C Devolved Admin-Electricity,CF23 8WE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Electricity,Finance & Commercial Group - F&C - Information and Technology Directorate,"SSE ENERGY SUPPLY LTD T/A SOUTHERN ELECTRIC, SWALEC",21783,997.71,F&C Devolved Admin-Electricity,CF23 8WE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Hire of Agency Staff,Shareholder Executive - Shareholder Executive,ADECCO UK LTD,21784,902.35,ShEx Devolved Admin-Hire of Agency Staff,B37 7YE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Electricity,Finance & Commercial Group - F&C - Information and Technology Directorate,"SSE ENERGY SUPPLY LTD T/A SOUTHERN ELECTRIC, SWALEC",21785,826.83,F&C Devolved Admin-Electricity,CF23 8WE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Electricity,Finance & Commercial Group - F&C - Information and Technology Directorate,"SSE ENERGY SUPPLY LTD T/A SOUTHERN ELECTRIC, SWALEC",21786,826.77,F&C Devolved Admin-Electricity,CF23 8WE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Electricity,Finance & Commercial Group - F&C - Information and Technology Directorate,"SSE ENERGY SUPPLY LTD T/A SOUTHERN ELECTRIC, SWALEC",21788,26.74,F&C Devolved Admin-Electricity,CF23 8WE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Hire of Agency Staff,Shareholder Executive - Shareholder Executive,ADECCO UK LTD,21789,740.15,ShEx Devolved Admin-Hire of Agency Staff,B37 7YE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Hire of Agency Staff,Shareholder Executive - Shareholder Executive,ADECCO UK LTD,21791,867.60,ShEx Devolved Admin-Hire of Agency Staff,B37 7YE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Hire of Agency Staff,Shareholder Executive - Shareholder Executive,ADECCO UK LTD,21793,417.92,ShEx Devolved Admin-Hire of Agency Staff,B37 7YE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Advertising,People & Strategy - P&S - Communications Directorate,KINDRED AGENCY LTD,21794,5564.13,Corporate Presentation-Advertising,SW1P 2AF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/02/2014,Mail and Messenger Contract Costs,Finance & Commercial Group - F&C - Information and Technology Directorate,MANPOWER UK LTD,21795,3796.48,E&M Devolved Admin-Mail and Messenger Contract Costs,UB8 1AB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Hire of Agency Staff,Shareholder Executive - Shareholder Executive,ADECCO UK LTD,21796,843.53,ShEx Devolved Admin-Hire of Agency Staff,B37 7YE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Stationery,Finance & Commercial Group - F&C - Information and Technology Directorate,BANNER BUSINESS SERVICES LTD,21798,318.72,F&C Devolved Admin-Stationery,NR3 1QU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Standard Desktop Plus Services,Finance & Commercial Group - F&C - Information and Technology Directorate,FUJITSU SERVICES LTD,21813,299.80,E&M Devolved Admin-Standard Desktop Plus Services,WA3 9BD,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Consultancy Expenditure,Enterprise & Skills Group - Vocational Education Directorate,FORRESTER-WALKER CONSULTING LTD,21815,3300.00,Quality Improvement Reform-Consultancy Expenditure,WR14 3EF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Standard Desktop Plus Services,Finance & Commercial Group - F&C - Information and Technology Directorate,FUJITSU SERVICES LTD,21819,8.86,E&M Devolved Admin-Standard Desktop Plus Services,WA3 9BD,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Consultancy Expenditure,Enterprise & Skills Group - Vocational Education Directorate,FORRESTER-WALKER CONSULTING LTD,21821,550.00,Quality Improvement Reform-Consultancy Expenditure,WR14 3EF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,External Legal Advice and Service,People & Strategy - P&S - Human Resources,FLINT BISHOP LLP T/A FLINT BISHOP SOLICITORS,21825,40.00,P&S Devolved Admin-External Legal Advice and Service,DE1 3HQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,External Legal Advice and Service,People & Strategy - P&S - Human Resources,FLINT BISHOP LLP T/A FLINT BISHOP SOLICITORS,21825,100.00,P&S Devolved Admin-External Legal Advice and Service,DE1 3HQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2014,Electricity,Finance & Commercial Group - F&C - Information and Technology Directorate,EDF ENERGY plc,21826,58790.10,E&M Devolved Admin-Electricity,PL3 5XQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2014,Programme and Projects Service,Finance & Commercial Group - F&C - Information and Technology Directorate,ADECCO UK LTD,21829,622.93,F&C Devolved Admin-Programme and Projects Service,B37 7YE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2014,Hire of Agency Staff,Business & Local Growth - BLG - Consumer and Competition Policy,ADECCO UK LTD,21833,339.55,E&M Devolved Admin-Hire of Agency Staff,B37 7YE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2014,Hire of Agency Staff,Business & Local Growth - BLG - Consumer and Competition Policy,ADECCO UK LTD,21833,348.49,BLG Devolved Admin-Hire of Agency Staff,B37 7YE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/02/2014,Hire of Agency Staff,Economics & Markets - E&M - International Trade & Export Control,ADECCO UK LTD,21839,332.90,BLG Devolved Admin-Hire of Agency Staff,WD6 1HY,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2014,Hire of Agency Staff,Enterprise & Skills Group - Enterprise Directorate,ADECCO UK LTD,21844,426.76,E&S Devolved Admin-Hire of Agency Staff,B37 7YE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",10/02/2014,Consultancy Expenditure,Finance & Commercial Group - F&C - Modernisation Fund and Shared Services,ADECCO UK LTD,21846,787.86,F&C Devolved Admin-Consultancy Expenditure,B37 7YE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Hire of Agency Staff,Shareholder Executive - Shareholder Executive,ADECCO UK LTD,21849,605.23,ShEx Devolved Admin-Hire of Agency Staff,B37 7YE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2014,Hire of Agency Staff,Shareholder Executive - Shareholder Executive,ADECCO UK LTD,21851,503.74,ShEx Devolved Admin-Hire of Agency Staff,B37 7YE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/02/2014,Standard Desktop Services,Finance & Commercial Group - F&C - Information and Technology Directorate,FUJITSU SERVICES LTD,21855,-23758.38,E&M Devolved Admin-Standard Desktop Services,WA3 9BD,VENDOR,,,
