Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/12/2014,Other IT Consultancy,Finance & Commercial Group - Information and Technology Directorate,FIVIUM LTD,70719,85674.00,F&C Devolved Admin-Other IT Consultancy,W1F 7LD,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/12/2014,Printing,"People, Strategy and Higher Education - Communications Directorate",JONES YARRELL LEADENHALL,70720,62.80,PSHE Devolved Admin-Printing,E3 3JG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/12/2014,Application Support Service,"People, Strategy and Higher Education - Director of Change and Corporate Effectiveness, including the BIS Secretariat",THE DEXTROUS WEB LTD T/A DXW,70721,753.50,PSHE Devolved Admin-Application Support Service,N7 0AT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/12/2014,Printing,"People, Strategy and Higher Education - Communications Directorate",JONES YARRELL LEADENHALL,70722,592.67,PSHE Devolved Admin-Printing,E3 3JG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/12/2014,Publications,Shareholder Executive - Business Portfolio,JONES YARRELL LEADENHALL,70723,101.80,ShEx Devolved Admin-Publications,E3 3JG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/12/2014,Library Services,Legal Services - Legal Services,HASSELL FREE FILING LTD,70724,175.00,Legal Services Admin-Library Services,EN5 4EF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/12/2014,Administration of Grants and Awards,Knowledge & Innovation Group - DISABLED - AVAILABLE FOR FUTURE USE,HM REVENUE & CUSTOMS,70732,139145.55,Student Support: Payments to Inland Revenue-Administration of Grants and Awards,BN12 4XH,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - Research Base,THE BRITISH ACADEMY,70733,3459950.00,British Academy-Current Grants To Private Sector - NPISH,SW1Y 5AH,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - Research Base,ROYAL ACADEMY OF ENGINEERING RAE,70734,1197000.00,Royal Academy Of Engineering-Current Grants To Private Sector - NPISH,SW1Y 5DG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Legal Services and Advice Agency,Economics & Markets - International Trade & Export Control,CEDR SERVICES LTD,70739,3587.10,Uk National Contact Point-Legal Services and Advice Agency,EC4Y 1EU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Taxi Services Overseas,Shareholder Executive - Business Portfolio,"Personal Expense, Name Witheld",70761,8.69,ShEx Devolved Admin-Taxi Services Overseas,SWIH 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Rail Travel Overseas,Shareholder Executive - Business Portfolio,"Personal Expense, Name Witheld",70761,20.73,ShEx Devolved Admin-Rail Travel Overseas,SWIH 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Other Travel,Shareholder Executive - Business Portfolio,"Personal Expense, Name Witheld",70761,35.54,ShEx Devolved Admin-Other Travel,SWIH 0ET,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/12/2014,Subsistence Overseas,"People, Strategy and Higher Education - Human Resources","Personal Expense, Name Witheld",70777,1221.75,PSHE Non Devolved Admin-Subsistence Overseas,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Subsistence Overseas,Business & Local Growth - Europen Reform,"Personal Expense, Name Witheld",70782,1030.00,EU Expertise: General Costs-Subsistence Overseas,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/12/2014,Utilisation of Provisions - Purchase of Goods & Services - Other,Business & Local Growth - Advanced Manufacturing Services,SIMPSON & MARWICK SOLICITORS,70786,57245.03,AMD: British Shipbuilders Provision-Utilisation of Provisions - Purchase of Goods & Services - Other,EH1 3QR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/12/2014,Leasing of Motor Vehicles,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team",GOVERNMENT CAR SERVICE,70787,520.00,MPST Devolved Admin-Leasing of Motor Vehicles,SE1 5JX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",02/12/2014,Publications,Economics & Markets - Business Environment,JONES YARRELL LEADENHALL,70791,59.40,BLG Devolved Admin-Publications,E3 3JG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Static Line Rental,Legal Services - Legal Services,BRITISH TELECOMMUNICATIONS plc (BT),70794,105.68,Legal Services Admin-Static Line Rental,DH98 1BT,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Leasing of Motor Vehicles,"People, Strategy and Higher Education -  Ministerial and Parliamentary Support Team",GOVERNMENT CAR SERVICE,70806,36.00,MPST Devolved Admin-Leasing of Motor Vehicles,SE1 5JX,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/12/2014,Economic Consultancy & Research,Enterprise & Skills Group - Enterprise Directorate,ECONOMIC AND SOCIAL RESEARCH COUNCIL ESRC,70809,60000.00,ED Research: Enterprise Culture-Economic Consultancy & Research,SN2 1UJ,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Other IT Consultancy,Finance & Commercial Group - Information and Technology Directorate,FIVIUM LTD,70813,23281.00,F&C Devolved Admin-Other IT Consultancy,WC2E 9EZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/12/2014,Advertising,Enterprise & Skills Group - Vocational Education Directorate,M4C (A DIVISION OF GROUPM UK LTD),70814,16.88,VE Strategy-Advertising,WC1R 4HQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/12/2014,Advertising,Enterprise & Skills Group - Vocational Education Directorate,M4C (A DIVISION OF GROUPM UK LTD),70814,16884.30,VE Strategy-Advertising,WC1R 4HQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/12/2014,Advertising,"People, Strategy and Higher Education - Communications Directorate",M4C (A DIVISION OF GROUPM UK LTD),70817,26.45,Corporate Presentation-Advertising,WC1R 4HQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/12/2014,Advertising,"People, Strategy and Higher Education - Communications Directorate",M4C (A DIVISION OF GROUPM UK LTD),70817,120.29,Corporate Presentation-Advertising,WC1R 4HQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/12/2014,Advertising,"People, Strategy and Higher Education - Communications Directorate",M4C (A DIVISION OF GROUPM UK LTD),70817,146741.01,Corporate Presentation-Advertising,WC1R 4HQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/12/2014,Advertising,"People, Strategy and Higher Education - Communications Directorate",M4C (A DIVISION OF GROUPM UK LTD),70822,25.79,Corporate Presentation-Advertising,WC1R 4HQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/12/2014,Advertising,"People, Strategy and Higher Education - Communications Directorate",M4C (A DIVISION OF GROUPM UK LTD),70822,30952.96,Corporate Presentation-Advertising,WC1R 4HQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/12/2014,Publicity and Advertising,Economics & Markets - Labour Market,M4C (A DIVISION OF GROUPM UK LTD),70823,4.82,Vulnerable Workers Awareness Raising Campaign-Publicity and Advertising,WC1R 4HQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/12/2014,Publicity and Advertising,Economics & Markets - Labour Market,M4C (A DIVISION OF GROUPM UK LTD),70823,4818.78,Vulnerable Workers Awareness Raising Campaign-Publicity and Advertising,WC1R 4HQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/12/2014,Advertising,"People, Strategy and Higher Education - Communications Directorate",M4C (A DIVISION OF GROUPM UK LTD),70827,15.18,Corporate Presentation-Advertising,WC1R 4HQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/12/2014,Advertising,"People, Strategy and Higher Education - Communications Directorate",M4C (A DIVISION OF GROUPM UK LTD),70827,164.66,Corporate Presentation-Advertising,WC1R 4HQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/12/2014,Advertising,"People, Strategy and Higher Education - Communications Directorate",M4C (A DIVISION OF GROUPM UK LTD),70827,235029.52,Corporate Presentation-Advertising,WC1R 4HQ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Mileage Allowance UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",70833,78.30,Legal Services Admin-Mileage Allowance UK,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Subsistence UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",70834,5.00,Legal Services Admin-Subsistence UK,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Subsistence UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",70834,8.29,Legal Services Admin-Subsistence UK,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",70834,28.11,Legal Services Admin-Other Travel,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",70834,43.50,Legal Services Admin-Other Travel,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Mileage Allowance UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",70834,405.10,Legal Services Admin-Mileage Allowance UK,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Mileage Allowance UK,Business & Local Growth - BIS Local,"Personal Expense, Name Witheld",70835,7.20,BLG Devolved Admin-Mileage Allowance UK,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Other Travel,Business & Local Growth - BIS Local,"Personal Expense, Name Witheld",70835,12.00,BLG Devolved Admin-Other Travel,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Other Travel,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",70836,4.34,F&C Devolved Admin-Other Travel,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Subsistence UK,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",70836,10.00,F&C Devolved Admin-Subsistence UK,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Other Travel,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",70836,13.00,F&C Devolved Admin-Other Travel,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Subsistence UK,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",70836,30.00,F&C Devolved Admin-Subsistence UK,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Mileage Allowance UK,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",70836,181.25,F&C Devolved Admin-Mileage Allowance UK,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Other Travel,Economics & Markets - Labour Market,"Personal Expense, Name Witheld",70837,7.75,E&M Devolved Admin-Other Travel,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Subsistence Overseas,Economics & Markets - Labour Market,"Personal Expense, Name Witheld",70837,20.00,E&M Devolved Admin-Subsistence Overseas,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Subsistence Overseas,Economics & Markets - Labour Market,"Personal Expense, Name Witheld",70837,39.89,E&M Devolved Admin-Subsistence Overseas,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Subsistence Overseas,Economics & Markets - Labour Market,"Personal Expense, Name Witheld",70837,71.00,E&M Devolved Admin-Subsistence Overseas,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",70838,4.85,Legal Services Admin-Other Travel,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",70838,8.80,Legal Services Admin-Other Travel,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",70838,26.80,Legal Services Admin-Other Travel,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Mileage Allowance UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",70838,303.30,Legal Services Admin-Mileage Allowance UK,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Subsistence UK,"People, Strategy and Higher Education - Communications Directorate","Personal Expense, Name Witheld",70839,9.95,PSHE Devolved Admin-Subsistence UK,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Taxi Services UK,"People, Strategy and Higher Education - Communications Directorate","Personal Expense, Name Witheld",70839,10.80,PSHE Devolved Admin-Taxi Services UK,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Subsistence UK,Enterprise & Skills Group - Better Regulation Executive (BRE),"Personal Expense, Name Witheld",70840,15.00,E&S Devolved Admin-Subsistence UK,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Other Travel,Enterprise & Skills Group - Better Regulation Executive (BRE),"Personal Expense, Name Witheld",70840,18.09,E&S Devolved Admin-Other Travel,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Subsistence UK,Enterprise & Skills Group - Better Regulation Executive (BRE),"Personal Expense, Name Witheld",70840,32.53,E&S Devolved Admin-Subsistence UK,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Taxi Services UK,Enterprise & Skills Group - Better Regulation Executive (BRE),"Personal Expense, Name Witheld",70840,86.00,E&S Devolved Admin-Taxi Services UK,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Hotel & Accommodation UK,Enterprise & Skills Group - Better Regulation Executive (BRE),"Personal Expense, Name Witheld",70840,225.00,E&S Devolved Admin-Hotel & Accommodation UK,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Rail Travel UK,Knowledge & Innovation Group - Innovation Directorate,"Personal Expense, Name Witheld",70841,10.00,K&I Devolved Admin-Rail Travel UK,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Subsistence Overseas,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",70842,5.05,F&C Devolved Admin-Subsistence Overseas,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Taxi Services Overseas,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",70842,11.85,F&C Devolved Admin-Taxi Services Overseas,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Subsistence Overseas,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",70842,22.50,F&C Devolved Admin-Subsistence Overseas,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Subsistence Overseas,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",70842,35.46,F&C Devolved Admin-Subsistence Overseas,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Other Travel,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",70842,36.98,F&C Devolved Admin-Other Travel,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Subsistence Overseas,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",70842,40.00,F&C Devolved Admin-Subsistence Overseas,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Subsistence Overseas,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",70842,55.80,F&C Devolved Admin-Subsistence Overseas,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Air Travel Overseas,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",70842,205.98,F&C Devolved Admin-Air Travel Overseas,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Rail Travel UK,Business & Local Growth - BIS Local,"Personal Expense, Name Witheld",70843,27.60,BLG Devolved Admin-Rail Travel UK,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Subsistence UK,Knowledge & Innovation Group - Innovation Directorate,"Personal Expense, Name Witheld",70844,4.44,K&I Devolved Admin-Subsistence UK,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Taxi Services UK,Knowledge & Innovation Group - Innovation Directorate,"Personal Expense, Name Witheld",70844,6.40,K&I Devolved Admin-Taxi Services UK,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Other Travel,Knowledge & Innovation Group - Innovation Directorate,"Personal Expense, Name Witheld",70844,10.67,K&I Devolved Admin-Other Travel,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Other Travel,Knowledge & Innovation Group - Innovation Directorate,"Personal Expense, Name Witheld",70844,14.30,K&I Devolved Admin-Other Travel,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Other Travel,Knowledge & Innovation Group - Innovation Directorate,"Personal Expense, Name Witheld",70844,15.40,K&I Devolved Admin-Other Travel,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Subsistence UK,Knowledge & Innovation Group - Innovation Directorate,"Personal Expense, Name Witheld",70844,25.00,K&I Devolved Admin-Subsistence UK,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Subsistence UK,Knowledge & Innovation Group - Innovation Directorate,"Personal Expense, Name Witheld",70844,42.83,K&I Devolved Admin-Subsistence UK,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Subsistence UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",70845,5.00,Legal Services Admin-Subsistence UK,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",70845,16.00,Legal Services Admin-Other Travel,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",70845,28.30,Legal Services Admin-Other Travel,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",70845,29.75,Legal Services Admin-Other Travel,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Subsistence UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",70845,44.30,Legal Services Admin-Subsistence UK,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Mileage Allowance UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",70845,116.10,Legal Services Admin-Mileage Allowance UK,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Other Travel,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",70846,3.65,K&I Devolved Admin-Other Travel,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Other Travel,Knowledge & Innovation Group - International Knowledge and Innovation,"Personal Expense, Name Witheld",70846,11.00,K&I Devolved Admin-Other Travel,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Subsistence UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",70847,5.00,Legal Services Admin-Subsistence UK,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",70847,7.40,Legal Services Admin-Other Travel,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Rail Travel UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",70847,46.20,Legal Services Admin-Rail Travel UK,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Hotel & Accommodation UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",70847,67.00,Legal Services Admin-Hotel & Accommodation UK,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Mileage Allowance UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",70847,83.85,Legal Services Admin-Mileage Allowance UK,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Postage,Legal Services - Legal Services,"Personal Expense, Name Witheld",70848,2.65,Legal Services Admin-Postage,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",70848,4.00,Legal Services Admin-Other Travel,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",70848,19.30,Legal Services Admin-Other Travel,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Other Travel,Legal Services - Legal Services,"Personal Expense, Name Witheld",70848,32.24,Legal Services Admin-Other Travel,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Subsistence UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",70848,45.00,Legal Services Admin-Subsistence UK,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Rail Travel UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",70848,77.00,Legal Services Admin-Rail Travel UK,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Mileage Allowance UK,Legal Services - Legal Services,"Personal Expense, Name Witheld",70848,159.30,Legal Services Admin-Mileage Allowance UK,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Taxi Services UK,Finance & Commercial Group - Information and Technology Directorate,"Personal Expense, Name Witheld",70849,24.60,F&C Devolved Admin-Taxi Services UK,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Other Travel,Enterprise & Skills Group - Vocational Education Directorate,"Personal Expense, Name Witheld",70850,3.70,E&S Devolved Admin-Other Travel,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Other Travel,Enterprise & Skills Group - Vocational Education Directorate,"Personal Expense, Name Witheld",70850,15.40,E&S Devolved Admin-Other Travel,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Subsistence UK,Enterprise & Skills Group - Vocational Education Directorate,"Personal Expense, Name Witheld",70850,65.19,E&S Devolved Admin-Subsistence UK,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Mileage Allowance UK,Enterprise & Skills Group - Vocational Education Directorate,"Personal Expense, Name Witheld",70850,93.60,E&S Devolved Admin-Mileage Allowance UK,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Subsistence Overseas,Enterprise & Skills Group - Better Regulation Executive (BRE),"Personal Expense, Name Witheld",70851,1.75,E&S Devolved Admin-Subsistence Overseas,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Subsistence Overseas,Enterprise & Skills Group - Better Regulation Executive (BRE),"Personal Expense, Name Witheld",70851,7.80,E&S Devolved Admin-Subsistence Overseas,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Subsistence Overseas,Enterprise & Skills Group - Better Regulation Executive (BRE),"Personal Expense, Name Witheld",70851,8.62,E&S Devolved Admin-Subsistence Overseas,SWIH 0ET,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/12/2014,Subsistence Overseas,Enterprise & Skills Group - Better Regulation Executive (BRE),"Personal Expense, Name Witheld",70851,10.00,E&S Devolved Admin-Subsistence Overseas,SWIH 0ET,EMPLOYEE,,,
