Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,30/10/2014,Food and clothing,Defence Equipment + Support,SODEXO LTD,M50 0AL,397158,Cost of food purchases,"Ł198,282.66"
Ministry of Defence,Ministry of Defence,07/10/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,388880,Works - estate management,"Ł197,935.41"
Ministry of Defence,Ministry of Defence,24/10/2014,Fees for professional services,Land Forces,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,ST1 5UB,394852,Fees for professional services excluding legal fees,"Ł197,183.64"
Ministry of Defence,Ministry of Defence,29/10/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,JONES LANG LASALLE LIMITED,G2 5ND,396417,Rent buildings - non civil estate property and married quarter property,"Ł195,729.00"
Ministry of Defence,Ministry of Defence,31/10/2014,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ISS MEDICLEAN LIMITED,GU21 5RW,397469,Cost of food services,"Ł195,410.72"
Ministry of Defence,Ministry of Defence,15/10/2014,Administration,HO+CS,H M REVENUE & CUSTOMS,BN12 4XH,391770,General administration,"Ł195,000.00"
Ministry of Defence,Ministry of Defence,17/10/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,392506,Works - estate management,"Ł193,966.97"
Ministry of Defence,Ministry of Defence,15/10/2014,Fees for professional services,Land Forces,BAE SYSTEMS (OPERATIONS) LIMITED,GU14 6YU,391662,Fees for professional services excluding legal fees,"Ł193,601.45"
Ministry of Defence,Ministry of Defence,07/10/2014,General services and support,Defence Equipment + Support,RAYTHEON SYSTEMS LIMITED,CM19 5BB,388799,Defence equipment CLS/IOS service charge,"Ł193,577.00"
Ministry of Defence,Ministry of Defence,24/10/2014,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,ELECTRICITY AUTHORITY OF CYPRUS,CY1399,5000120191,Utilities consumed - electricity,"Ł192,857.72"
Ministry of Defence,Ministry of Defence,08/10/2014,Design services and minor equipment purchases,Defence Equipment + Support,KPMG LLP,WD17 1DE,389125,Equipment support non-project costs,"Ł192,263.00"
Ministry of Defence,Ministry of Defence,22/10/2014,Spend on Inventory - General,Defence Equipment + Support,TVS SUPPLY CHAIN SOLUTIONS LIMITED,PR6 7AJ,394194,Spend on Inventory - General,"Ł190,866.32"
Ministry of Defence,Ministry of Defence,31/10/2014,Administration,HO+CS,H M REVENUE & CUSTOMS,BN12 4XH,397442,General administration,"Ł189,548.55"
Ministry of Defence,Ministry of Defence,01/10/2014,Purchase of buildings and military equipment ,Defence Equipment + Support,G3 SYSTEMS LIMITED,DT5 1PY,386629,Single use military equipment asset under construction - capital in year addition,"Ł189,532.80"
Ministry of Defence,Ministry of Defence,09/10/2014,Fuel for military use,Land Forces,CERTAS ENERGY UK LIMITED,WA3 6XG,389520,Cost of ground diesel fuel consumed,"Ł189,004.19"
Ministry of Defence,Defence Science and Technology Laboratory,24/10/2014,Repairs & Maintenance,Infrastructure,SERCO LIMITED,,V - 9000161781 - 00193134,Repairs & Maintenance,"Ł188,413.02"
Ministry of Defence,Ministry of Defence,31/10/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,397731,Works - estate management,"Ł188,401.24"
Ministry of Defence,Ministry of Defence,24/10/2014,Fuel for military use,Land Forces,HARVEST ENERGY LIMITED,W1H 7JT,394804,Cost of ground diesel fuel consumed,"Ł188,096.63"
Ministry of Defence,Defence Science and Technology Laboratory,24/10/2014,Sub Contracted Work,Programme Delivery Directorate,PARADIGM SERVICES LIMITED,,V - 9000161792 - 00194075,Sub Contracted Work,"Ł187,750.00"
Ministry of Defence,Ministry of Defence,02/10/2014,Medical treatment & stores and welfare services,JFC,ST JOHN & RED CROSS DEFENCE MEDICAL WELFARE SERVICE,SP11 9AQ,387379,Medical health services,"Ł187,109.93"
Ministry of Defence,Ministry of Defence,10/10/2014,Fees for professional services,HO+CS,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,390200,Fees for professional services excluding legal fees,"Ł185,911.64"
Ministry of Defence,Ministry of Defence,30/10/2014,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ISS MEDICLEAN LIMITED,GU21 5RW,396914,Cost of food services,"Ł185,048.48"
Ministry of Defence,Ministry of Defence,09/10/2014,Fuel for military use,Defence Equipment + Support,CERTAS ENERGY UK LIMITED,WA3 6XG,389520,Cost of ground diesel fuel consumed,"Ł184,065.84"
Ministry of Defence,Ministry of Defence,24/10/2014,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS INTEGRATED SYSTEM TECHNOLOGIES LIMITED,PO31 8PF,394595,Equipment support project costs,"Ł184,000.00"
Ministry of Defence,Ministry of Defence,22/10/2014,Inventory Accruals,Defence Equipment + Support,TERBERG DTS (UK) LIMITED,HX5 9DA,394174,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"Ł183,736.32"
Ministry of Defence,Ministry of Defence,09/10/2014,Design services and minor equipment purchases,Defence Equipment + Support,GE AVIATION SYSTEMS LIMITED,GL52 8SF,389636,Post design services which are not capitalised,"Ł182,240.50"
Ministry of Defence,Ministry of Defence,10/10/2014,Spend on Inventory - General,Defence Equipment + Support,LINCAD LIMITED,GU12 5QF,390324,Spend on Inventory - General,"Ł181,310.40"
Ministry of Defence,Ministry of Defence,01/10/2014,Design services and minor equipment purchases,Defence Equipment + Support,MBDA UK LIMITED,SG1 2DA,386697,Equipment support non-project costs,"Ł180,912.71"
Ministry of Defence,Ministry of Defence,31/10/2014,Design services and minor equipment purchases,Defence Equipment + Support,MBDA UK LIMITED,SG1 2DA,397513,Equipment support non-project costs,"Ł180,912.71"
Ministry of Defence,Ministry of Defence,01/10/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,386931,Works - estate management,"Ł179,092.09"
Ministry of Defence,Ministry of Defence,29/10/2014,Design services and minor equipment purchases,Defence Equipment + Support,COBHAM FLIGHT INSPECTION  LIMITED,DL2 1NJ,396292,Equipment support project costs,"Ł178,682.18"
Ministry of Defence,Defence Science and Technology Laboratory,10/10/2014,Sub Contracted Work,Programme Delivery Directorate,QINETIQ LIMITED,,V - 9000161571 - 00191252,Sub Contracted Work,"Ł177,800.00"
Ministry of Defence,Ministry of Defence,22/10/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS SERVICES (U.K.) LIMITED,B45 9PZ,393865,Estate + facilities management services - accommodation inventory + service,"Ł176,144.86"
Ministry of Defence,Ministry of Defence,08/10/2014,Estate management,JFC,NATS (SERVICES) LIMITED,EH12 5HG,389216,Estate + facilities management services - accommodation inventory + service,"Ł175,870.41"
Ministry of Defence,Ministry of Defence,14/10/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,VALE OF WHITE HORSE DISTRICT COUNCIL,OX10 8ED,391585,Rent buildings - non civil estate property and married quarter property,"Ł175,849.77"
Ministry of Defence,Defence Science and Technology Laboratory,03/10/2014,Sub Contracted Work,Programme Delivery Directorate,QINETIQ LIMITED,,V - 9000161448 - 00191406,Sub Contracted Work,"Ł175,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,03/10/2014,Sub Contracted Work,Programme Delivery Directorate,QINETIQ LIMITED,,V - 9000161448 - 00191488,Sub Contracted Work,"Ł174,589.00"
Ministry of Defence,Ministry of Defence,22/10/2014,Fuel for military use,Air Command,WORLD FUEL SERVICES EUROPE  LTD.,SW1E 5BH,2000023341,Aviation fuel casual uplift consumed,"Ł173,770.32"
Ministry of Defence,Ministry of Defence,07/10/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,THE GALLMANN MEMORIAL FOUNDATION,,3000011043,Rent land - non civil estate property + married quarter property,"Ł173,632.00"
Ministry of Defence,Ministry of Defence,06/10/2014,Design services and minor equipment purchases,Land Forces,SERCO LIMITED,RG27 9UY,388371,Equipment support non-project costs,"Ł172,878.64"
Ministry of Defence,Ministry of Defence,15/10/2014,Externally delivered education and training,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS GROUP UK AND IRELAND LIMITED,B45 9PZ,391715,External military training ,"Ł171,543.55"
Ministry of Defence,Ministry of Defence,17/10/2014,Design services and minor equipment purchases,Defence Equipment + Support,XPEDITE GROUP OF COMPANIES LIMITED,BA2 7DW,392534,Equipment support non-project costs,"Ł171,237.00"
Ministry of Defence,Ministry of Defence,21/10/2014,Food and clothing,Defence Equipment + Support,ISS MEDICLEAN LIMITED,GU21 5RW,393502,Cost of food services,"Ł169,734.03"
Ministry of Defence,Ministry of Defence,15/10/2014,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK LTD,LS16 6QY,391643,Cost of food services,"Ł169,056.72"
Ministry of Defence,Ministry of Defence,21/10/2014,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,THE RIVERSIDE GROUP LIMITED,L24 8RF,393700,Property dwellings private finance initiative - service concession arrangement service charge,"Ł168,902.85"
Ministry of Defence,Royal Hospital Chelsea,28/10/2014,Property Management,Royal Hospital Chelsea,Norland Managed Services Ltd,E14 5HP,PIN122094,BUILDING MAINTENANCE,"Ł168,406.38"
Ministry of Defence,Ministry of Defence,03/10/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BEZIRKSREGIERUNG DUESSELDORF,,5000119494,Works - estate management,"Ł168,270.72"
Ministry of Defence,Ministry of Defence,06/10/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,QINETIQ LIMITED,GU14 0LX,388334,Estate + facilities management services - accommodation inventory + service,"Ł167,667.50"
Ministry of Defence,Ministry of Defence,07/10/2014,Design services and minor equipment purchases,Defence Equipment + Support,GE AVIATION SYSTEMS LIMITED,GL52 8SF,388662,Equipment support non-project costs,"Ł167,543.72"
Ministry of Defence,Ministry of Defence,23/10/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,394310,Estate + facilities management services - accommodation inventory + service,"Ł166,645.91"
Ministry of Defence,Ministry of Defence,29/10/2014,Spend on Inventory - General,Defence Equipment + Support,ITURRI SA,OX16 3TA,3000011134,Spend on Inventory - General,"Ł166,608.31"
Ministry of Defence,Ministry of Defence,22/10/2014,Fees for professional services,Land Forces,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,ST1 5UB,393988,Fees for professional services excluding legal fees,"Ł166,558.69"
Ministry of Defence,Ministry of Defence,14/10/2014,Externally delivered education and training,JFC,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,B29 6JS,391577,External military training ,"Ł166,555.00"
Ministry of Defence,Ministry of Defence,31/10/2014,Externally delivered education and training,JFC,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,B29 6JS,397739,External military training ,"Ł166,555.00"
Ministry of Defence,Ministry of Defence,07/10/2014,"Transportation of personnel, freight and travel expenses",Land Forces,UNITED STATES GOVERNMENT,,2000023249,Military short term detached duty,"Ł166,322.55"
Ministry of Defence,Ministry of Defence,03/10/2014,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,387487,Property dwellings private finance initiative - service concession arrangement service charge,"Ł165,511.17"
Ministry of Defence,Ministry of Defence,21/10/2014,Payment of utilities,JFC,AQUAGIB,,GMES COSTS/25,Utilities consumed - electricity,"Ł165,010.46"
Ministry of Defence,Defence Science and Technology Laboratory,03/10/2014,Communications,Infrastructure,BT - DFTS,,V - 9000161417 - 00192894,Communications,"Ł164,099.02"
Ministry of Defence,Ministry of Defence,09/10/2014,Design services and minor equipment purchases,Defence Equipment + Support,QINETIQ LIMITED,GU14 0LX,389893,Post design services which are not capitalised,"Ł163,066.00"
Ministry of Defence,Ministry of Defence,10/10/2014,Externally delivered education and training,Land Forces,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,390484,External military training ,"Ł162,127.49"
Ministry of Defence,Ministry of Defence,15/10/2014,Purchase of buildings and military equipment ,Defence Equipment + Support,PETARDS JOYCE-LOEBL LIMITED,NE11 0TU,391887,Fiscal asset under construction - capital in year addition,"Ł162,040.80"
Ministry of Defence,Ministry of Defence,12/10/2014,Duty Travel,Duty Travel,Hafif Travel & Tourism Co. Ltd.,,CO008,Duty Travel,"Ł161,621.17"
Ministry of Defence,Ministry of Defence,23/10/2014,Spend on Inventory - General,Defence Equipment + Support,DS SMITH CORRUGATED PACKAGING LIMITED,LE10 3BX,394326,Spend on Inventory - General,"Ł161,046.33"
Ministry of Defence,Ministry of Defence,13/10/2014,Spend on Inventory - General,Defence Equipment + Support,WARTSILA UK LIMITED,PO15 5SD,5000119833,Spend on Inventory - General,"Ł160,793.21"
Ministry of Defence,Ministry of Defence,06/10/2014,Inventory Accruals,Defence Equipment + Support,TERBERG DTS (UK) LIMITED,HX5 9DA,388418,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"Ł160,769.28"
Ministry of Defence,Ministry of Defence,02/10/2014,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,E.ON ENERGIE DEUTSCHLAND GMBH,,5000119398,Utilities consumed - electricity,"Ł160,224.22"
Ministry of Defence,Ministry of Defence,31/10/2014,Design services and minor equipment purchases,JFC,GAME READY GLOBAL UK LTD,SL5 7PF,397430,Equipment support non-project costs,"Ł160,122.00"
Ministry of Defence,Ministry of Defence,23/10/2014,Fees for professional services,HO+CS,PRICEWATERHOUSECOOPERS LLP,E14 9SQ,394438,Fees for professional services excluding legal fees,"Ł160,058.13"
Ministry of Defence,Defence Science and Technology Laboratory,17/10/2014,Sub Contracted Research,Programme Delivery Directorate,ROLLS ROYCE PLC,,V - 9000161643 - 00190872,Sub Contracted Research,"Ł159,662.00"
Ministry of Defence,Ministry of Defence,14/10/2014,Fees for professional services,HO+CS,GOVERNMENT ACTUARY'S DEPARTMENT,EC4A 1AB,2E+11,Fees for professional services excluding legal fees,"Ł159,640.54"
Ministry of Defence,Ministry of Defence,10/10/2014,Food and clothing,Air Command,ELIOR UK PLC,SK11 6ET,390228,Cost of food services,"Ł158,921.09"
Ministry of Defence,Ministry of Defence,29/10/2014,Design services and minor equipment purchases,Defence Equipment + Support,SELEX ES LTD,SS14 3EL,396583,Equipment support non-project costs,"Ł158,605.00"
Ministry of Defence,Ministry of Defence,02/10/2014,Spend on Inventory - General,Defence Equipment + Support,BABCOCK INTERNATIONAL GROUP PLC,KY11 2YD,386998,Spend on Inventory - General,"Ł158,525.24"
Ministry of Defence,Ministry of Defence,03/10/2014,Externally delivered education and training,Land Forces,SERCO LIMITED,RG27 9UY,387813,External military training ,"Ł158,295.42"
Ministry of Defence,Ministry of Defence,14/10/2014,Purchase of buildings and military equipment ,Defence Equipment + Support,PETARDS JOYCE-LOEBL LIMITED,NE11 0TU,391435,Fiscal asset under construction - capital in year addition,"Ł157,350.96"
Ministry of Defence,Defence Science and Technology Laboratory,31/10/2014,Sub Contracted Work,Programme Delivery Directorate,AWE MANAGEMENT LIMITED,,V - 9000161869 - 00194159,Sub Contracted Work,"Ł156,569.12"
Ministry of Defence,Ministry of Defence,29/10/2014,Externally delivered education and training,Land Forces,ROYAL ARTILLERY CENTRE FOR PERSONAL DEVELOPMENT,SP4 8QT,396569,External military training ,"Ł155,741.98"
Ministry of Defence,Ministry of Defence,07/10/2014,IT and communication services,Defence Equipment + Support,BAE SYSTEMS (OPERATIONS) LIMITED,GU14 6YU,388544,Information technology services,"Ł154,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,10/10/2014,Sub Contracted Work,Programme Delivery Directorate,BAE SYSTEMS MARINE LIMITED,,V - 9000161529 - 00191452,Sub Contracted Work,"Ł152,805.00"
Ministry of Defence,Defence Science and Technology Laboratory,17/10/2014,Sub Contracted Research,Programme Delivery Directorate,QINETIQ LIMITED,,V - 9000161676 - 00193111,Sub Contracted Research,"Ł152,640.00"
Ministry of Defence,Ministry of Defence,27/10/2014,Spend on Inventory - General,Defence Equipment + Support,DS SMITH CORRUGATED PACKAGING LIMITED,LE10 3BX,395352,Spend on Inventory - General,"Ł151,964.20"
Ministry of Defence,Ministry of Defence,30/10/2014,IT and communication services,Air Command,JEPPESEN U.K. LIMITED,RH10 9AD,396921,Information technology services,"Ł151,837.32"
Ministry of Defence,Ministry of Defence,15/10/2014,Spend on Inventory - General,Defence Equipment + Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,391657,Spend on Inventory - General,"Ł151,748.17"
Ministry of Defence,Ministry of Defence,10/10/2014,Development costs for military equipment,Defence Equipment + Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,390200,Intangible single use military equipment asset  - in year capital addition,"Ł151,685.21"
Ministry of Defence,Ministry of Defence,20/10/2014,"Transportation of personnel, freight and travel expenses",Navy Command,AGILITY LOGISTICS LIMITED,RG1 2LG,392560,Movement of service personnel,"Ł151,475.34"
Ministry of Defence,Ministry of Defence,03/10/2014,Spend on Inventory - General,Defence Equipment + Support,HAIX SCHUHE PRODUKTIONS UND VERTRIEBS GMBH,,3000011024,Spend on Inventory - General,"Ł150,823.35"
Ministry of Defence,Ministry of Defence,29/10/2014,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK LTD,LS16 6QY,396197,Cost of food services,"Ł150,339.93"
Ministry of Defence,Ministry of Defence,07/10/2014,Spend on Inventory - General,Defence Equipment + Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,388540,Spend on Inventory - General,"Ł150,320.17"
Ministry of Defence,Defence Science and Technology Laboratory,10/10/2014,Sub Contracted Work,Programme Delivery Directorate,QINETIQ LIMITED,,V - 9000161571 - 00192184,Sub Contracted Work,"Ł150,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,24/10/2014,Sub Contracted Research,Programme Delivery Directorate,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000161743 - 00193034,Sub Contracted Research,"Ł150,000.00"
Ministry of Defence,Ministry of Defence,13/10/2014,General services and support,Defence Equipment + Support,HELI-ONE NORWAY (AS),,3000011074,Defence equipment CLS/IOS service charge,"Ł149,966.66"
Ministry of Defence,Ministry of Defence,31/10/2014,Development costs for military equipment,Defence Equipment + Support,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG27 9XA,397458,Intangible fiscal asset  - in year capital addition,"Ł149,960.00"
Ministry of Defence,Ministry of Defence,21/10/2014,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK LTD,LS16 6QY,393355,Cost of food services,"Ł147,691.96"
Ministry of Defence,Ministry of Defence,21/10/2014,Payment of utilities,JFC,AQUAGIB,,MOD/05-14/15,Utilities consumed - electricity,"Ł146,491.03"
Ministry of Defence,Ministry of Defence,08/10/2014,Grants in aid,Land Forces,ARMY SPORTS CONTROL BOARD,GU11 2LB,388940,Pay costs grant in aid to the Army Sports control board,"Ł146,000.00"
Ministry of Defence,Ministry of Defence,21/10/2014,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,393449,Utilities consumed - electricity,"Ł145,926.98"
Ministry of Defence,Ministry of Defence,02/10/2014,Design services and minor equipment purchases,Defence Equipment + Support,ATLANTIC INERTIAL SYSTEMS  LIMITED,PL6 6DE,386991,Equipment support non-project costs,"Ł145,880.30"
Ministry of Defence,Ministry of Defence,27/10/2014,IT and communication services,HO+CS,FUJITSU SERVICES LIMITED,TW18 3BF,395389,Information technology services,"Ł145,769.51"
Ministry of Defence,Defence Science and Technology Laboratory,24/10/2014,Sub Contracted Work,Programme Delivery Directorate,TRL TECHNOLOGY LIMITED,,V - 9000161752 - 00192757,Sub Contracted Work,"Ł145,745.27"
Ministry of Defence,Ministry of Defence,06/10/2014,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ELIOR UK PLC,SK11 6ET,388089,Cost of food services,"Ł145,687.89"
Ministry of Defence,Ministry of Defence,03/10/2014,Spend on Inventory - General,Defence Equipment + Support,TVS SUPPLY CHAIN SOLUTIONS LIMITED,PR6 7AJ,387874,Spend on Inventory - General,"Ł145,490.42"
Ministry of Defence,Ministry of Defence,27/10/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,RAMBOLL UK LIMITED,W1T 3DA,395672,Fiscal asset under construction - capital in year addition,"Ł145,053.24"
Ministry of Defence,Ministry of Defence,22/10/2014,"Transportation of personnel, freight and travel expenses",Air Command,AGILITY LOGISTICS LIMITED,RG1 2LG,393743,Movement of service personnel,"Ł144,363.85"
Ministry of Defence,Ministry of Defence,02/10/2014,Medical treatment & stores and welfare services,Land Forces,WRVS SERVICES WELFARE LIMITED,CF23 8RP,387440,Welfare services including sports equipment and ministers of religion.,"Ł144,016.58"
Ministry of Defence,Ministry of Defence,09/10/2014,Externally delivered education and training,Land Forces,SERCO LIMITED,RG27 9UY,389930,External military training ,"Ł143,843.04"
Ministry of Defence,Ministry of Defence,29/10/2014,Spend on Inventory - General,Defence Equipment + Support,TVS SUPPLY CHAIN SOLUTIONS LIMITED,PR6 7AJ,396664,Spend on Inventory - General,"Ł143,267.99"
Ministry of Defence,Ministry of Defence,14/10/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,WEST OXFORDSHIRE DISTRICT  COUNCIL,OX28 6JH,391600,Rent buildings - non civil estate property and married quarter property,"Ł142,192.40"
Ministry of Defence,Ministry of Defence,02/10/2014,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,E.ON ENERGIE DEUTSCHLAND GMBH,,5000119398,Utilities consumed - gas,"Ł142,177.34"
Ministry of Defence,Defence Science and Technology Laboratory,17/10/2014,Sub Contracted Work,Programme Delivery Directorate,UNIVERSITY OF CAMBRIDGE,,V - 9000161649 - 00192295,Sub Contracted Work,"Ł142,003.00"
Ministry of Defence,Ministry of Defence,30/10/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,RAMBOLL UK LIMITED,W1T 3DA,397121,Fiscal asset under construction - capital in year addition,"Ł141,983.77"
Ministry of Defence,Ministry of Defence,24/10/2014,Spend on Inventory - General,Defence Equipment + Support,YAKUPOGLU A.S.,BD19 3QF,395171,Spend on Inventory - General,"Ł141,442.32"
Ministry of Defence,Ministry of Defence,21/10/2014,"Adminstration, claims, compensation and awards",HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2E+11,Cost of claims/compensation and related expenses against MOD,"Ł141,000.88"
Ministry of Defence,Ministry of Defence,03/10/2014,Fees for professional services,Defence Equipment + Support,KPMG LLP,WD17 1DE,387660,"The provision of advice and assistance relating to corporate financing structures, accountancy, control mechanisms and systems","Ł140,961.00"
Ministry of Defence,Ministry of Defence,17/10/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,392253,Works services - excluding United States forces/NATO + married quarters,"Ł140,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,31/10/2014,Capital Asset expenditure,Infrastructure,STERIA LIMITED,,V - 9000161879 - 00194416,Capital Asset expenditure,"Ł139,716.39"
Ministry of Defence,Ministry of Defence,17/10/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK LTD,LS16 6QY,392046,Estate + facilities management services - accommodation inventory + service,"Ł139,381.16"
Ministry of Defence,Ministry of Defence,07/10/2014,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,URS INFRASTRUCTURE & ENVIRONMENT UK LIMITED,RG21 7PP,388892,Fees for professional services excluding legal fees,"Ł139,347.52"
Ministry of Defence,Ministry of Defence,24/10/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BALFOUR BEATTY GROUP LIMITED,SW1V 1LQ,394600,Works - estate management,"Ł139,222.52"
Ministry of Defence,Defence Science and Technology Laboratory,31/10/2014,Sub Contracted Work,Programme Delivery Directorate,AWE MANAGEMENT LIMITED,,V - 9000161869 - 00186919,Sub Contracted Work,"Ł138,486.52"
Ministry of Defence,Ministry of Defence,06/10/2014,Fuel for military use,Defence Equipment + Support,CERTAS ENERGY UK LIMITED,WA3 6XG,388019,Cost of ground diesel fuel consumed,"Ł137,988.77"
Ministry of Defence,Defence Science and Technology Laboratory,31/10/2014,Sub Contracted Work,Programme Delivery Directorate,QINETIQ LIMITED,,V - 9000161891 - 00192819,Sub Contracted Work,"Ł135,500.00"
Ministry of Defence,Ministry of Defence,13/10/2014,Spend on Inventory - General,Defence Equipment + Support,TVS SUPPLY CHAIN SOLUTIONS LIMITED,PR6 7AJ,391000,Spend on Inventory - General,"Ł135,336.25"
Ministry of Defence,Ministry of Defence,28/10/2014,Grants in aid,Navy Command,THE NATIONAL MUSEUM OF THE ROYAL NAVY,PO1 3NH,396133,Pay costs grant in aid to the National Museum Royal Navy,"Ł135,000.00"
Ministry of Defence,Ministry of Defence,09/10/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,390012,Fiscal asset under construction - capital in year addition,"Ł134,800.16"
Ministry of Defence,Defence Science and Technology Laboratory,10/10/2014,Sub Contracted Research,Programme Delivery Directorate,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000161528 - 00193099,Sub Contracted Research,"Ł134,468.49"
Ministry of Defence,Ministry of Defence,30/10/2014,Food and clothing,Defence Equipment + Support,COMPASS SERVICES (U.K.) LIMITED,GU15 4PQ,396800,Cost of food purchases,"Ł134,181.51"
Ministry of Defence,Ministry of Defence,17/10/2014,Design services and minor equipment purchases,Defence Equipment + Support,NAMMO DEMIL DIVISION AB,,3000011091,Equipment support project costs,"Ł133,609.00"
Ministry of Defence,Ministry of Defence,17/10/2014,Food and clothing,Land Forces,PULSE FITNESS LTD,CW12 4TR,392424,Cost of purchasing and repairing clothing,"Ł133,099.86"
Ministry of Defence,Ministry of Defence,20/10/2014,Design services and minor equipment purchases,Land Forces,M.P.I. AVIATION LTD,SG13 7DQ,392957,Equipment support non-project costs,"Ł132,736.43"
Ministry of Defence,Ministry of Defence,17/10/2014,"Purchase of munitions, other inventory or fuel",Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,392158,Raw materials and consumable engineering and technical fiscal inventory purchased,"Ł132,733.00"
Ministry of Defence,Defence Science and Technology Laboratory,24/10/2014,Sub Contracted Work,Programme Delivery Directorate,PARADIGM SERVICES LIMITED,,V - 9000161792 - 00194076,Sub Contracted Work,"Ł132,000.00"
Ministry of Defence,Ministry of Defence,24/10/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,THE MORAY COUNCIL,IV30 1BX,395111,Rent buildings - non civil estate property and married quarter property,"Ł131,792.61"
Ministry of Defence,Ministry of Defence,06/10/2014,Fuel for military use,Air Command,CERTAS ENERGY UK LIMITED,WA3 6XG,388019,Cost of ground diesel fuel consumed,"Ł131,787.84"
Ministry of Defence,Ministry of Defence,20/10/2014,Estate management,Land Forces,HAMILTON RENTALS LTD,RG12 1QS,392856,Estate + facilities management services - accommodation inventory + service,"Ł131,613.00"
Ministry of Defence,Ministry of Defence,24/10/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,PLYMOUTH CITY COUNCIL,PL1 2AA,394978,Rent buildings - non civil estate property and married quarter property,"Ł131,598.11"
