Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Postcode ,Project Code,Expenditure Type
Ministry of Justice,MoJ HQ,17/01/13,212001-Agency staff,PZ501-MoJ ICT Feeder,CAPITA RESOURCING LTD,1091592,"£51,768.26",34869 CIPHERL00504 -Strategy Consultant (RC Programme Director) -  for a maximum of 150 days from 28/08/2012 to 30/03/2013 subject to the terms and conditions of contract reference RPUSW 0827-1,SL6 1DP,0000,Admin
Ministry of Justice,MoJ HQ,24/01/13,212001-Agency staff,PZ501-MoJ ICT Feeder,CAPITA RESOURCING LTD,1091983,"£32,879.00",8462 CIPHERL00547 -E2E Transition Manager (RC Programme Manager) -  for a maximum of 111 days from 22/10/2012 to 30/03/2013,SL6 1DP,0000,Programme
Ministry of Justice,MoJ HQ,21/01/13,221000-Property Rent and Rates,NZ406-Strategic Estates Feeder,DEPARTMENT FOR COMMUNITIES & LOCAL GOVERNMENT,2557,"£30,992.86","CCRC accomodation charges - St Philip's Place, Birmingham",HP2 4XN,0000,Admin
Ministry of Justice,MoJ HQ,21/01/13,221000-Property Rent and Rates,NZ406-Strategic Estates Feeder,DEPARTMENT FOR COMMUNITIES & LOCAL GOVERNMENT,2557,"£105,162.72","CCRC accomodation charges - St Philip's Place, Birmingham",HP2 4XN,0000,Admin
Ministry of Justice,MoJ HQ,10/01/13,222001-Maintenance,NZ406-Strategic Estates Feeder,M J FERGUSON LTD,1091095,"£242,782.56","PPM monthly costs, June 2012-March 2013, across the MoJ HQ Estate. MTC monthly costs, June 2012-March 2013, across the MoJ HQ Estate.",CIS-CM12 0BT,0000,Admin
Ministry of Justice,MoJ HQ,03/01/13,222002-Other Property Costs,NZ406-Strategic Estates Feeder,HOME OFFICE,2483,"£34,306.08",Grenadier House FM costs for 2012-13,NP20 9BB,0000,Admin
Ministry of Justice,MoJ HQ,10/01/13,222002-Other Property Costs,NZ406-Strategic Estates Feeder,LEGAL SERVICES COMMISSION (LSC),2526,"£77,302.00",Occupancy cost - Queens Square,NP20 9FN,0000,Admin
Ministry of Justice,MoJ HQ,10/01/13,222002-Other Property Costs,NZ406-Strategic Estates Feeder,LEGAL SERVICES COMMISSION (LSC),2525,"£225,020.00",Occupancy cost - Harcourt House,NP20 9FN,0000,Admin
Ministry of Justice,MoJ HQ,21/01/13,222002-Other Property Costs,LZ510-Combined CFO/OSPT Operations,HMRC,2565,"£386,951.30",Accommodation charges - 22 Kingsway,BN12 4XH,0000,Programme
Ministry of Justice,MoJ HQ,17/01/2013,222003-CIS Labour TFM Estates,QY200-OU10 Billback,MITIE JUSTICE LTD,1091670,"£135,994.32",TFM Soft Services Fixed Costs April 2012 to March 2013 MOJ HQ MITIE SECURITY,CIS-BS16 7FH,0000,Admin
Ministry of Justice,MoJ HQ,17/01/13,223000-Other Expenditure,RB999-JPG - CJRD,THE SALVATION ARMY,1091709,"£500,000.00","The Salvation Army acts as prime contractor, commissioning services on behalf of Govt for victims of trafficking. The contract for 2nd yr is valued at £2m, with payments of £500k per quarter starting on 1 October 2012.",SE1 6BN,0000,Programme
Ministry of Justice,MoJ HQ,07/01/2013,223000-Other Expenditure,NZ900-Finance & Corporate Services,HOME OFFICE,2505,"£108,950.46",CAST Project - FY 12-13,NP20 9BB,0000,Admin
Ministry of Justice,MoJ HQ,15/01/2013,223000-Other Expenditure,NZ900-Finance & Corporate Services,OFFICE FOR NATIONAL STATISTICS,2538,"£360,000.00","ONS commission and manage CSEW, Moj have agreed to provide an annula contribution for the survey until 2015. the contribution agreed by ministers for 2012-13 is £360,000.",NP10 8XG,0000,Admin
Ministry of Justice,MoJ HQ,15/01/2013,223000-Other Expenditure,NZ900-Finance & Corporate Services,SHEFFIELD HALLAM UNIVERSITY,1091498,"£25,738.73","Milestone 3-6: 1st draft of Year 1 report, Final draft of Year 1 report, 1st draft of Year 2 report & Acceptance of final draft of Year 2 final report",S1 1WB,0000,Admin
Ministry of Justice,MoJ HQ,10/01/2013,223000-Other Expenditure,QY300-Fleet Car Mgmt,ARVAL UK LTD,1090913,"£26,945.89",MoJ Lease Car Service and Fuel Costs FY 12-13,SN5 6PQ,0000,Admin
Ministry of Justice,MoJ HQ,21/01/2013,223000-Other Expenditure,QZ600-CPG Other,HMRC,2564,"£220,000.00",MoJ Contribution to CS Local Funding FY12/13,BN12 4XH,0000,Admin,,,,
Ministry of Justice,MoJ HQ,28/01/13,223000-Other Expenditure,LZ600-Transforming Justice,TNT UK LTD,1092479,"£51,441.81",Monthly 'storage' and 'activity' costs for paper records stored by TNT on MoJ's behalf at its secure repositories at Swadlincote. £75k per month,BL8 9AR,0000,Admin,,,,
Ministry of Justice,MoJ HQ,07/01/13,223000-Other Expenditure,LZ600-Transforming Justice,TNT UK LTD,1090879,"£70,523.68",Monthly 'storage' and 'activity' costs for paper records stored by TNT on MoJ's behalf at its secure repositories at Swadlincote. £75k per month,BL8 9AR,0000,Admin,,,,
Ministry of Justice,MoJ HQ,28/01/13,223001-Printing Postage and Office expenditure,MF600-Directorate of Judicial Offices,THE STATIONERY OFFICE LTD,1092474,"£89,522.62",Inquiry Costs,NR3 1QZ,0000,Programme,,,,
Ministry of Justice,MoJ HQ,24/01/13,224000-Staff travel and other,OZ501-HRD Feeder,XEXEC LTD,1092264,"£82,087.87",MoJ R&R Voucher Scheme - FY 12-13 (Replaces PO 10000029633),NW4 1BE,0000,Admin,,,,
Ministry of Justice,MoJ HQ,02/01/13,245000-Grants in Aid to NDPBs,KY340-Access to Justice Delivery,CCRC (CRIMINAL CASES REVIEW COMMISSION),2476,"£430,000.00",Grant-in-aid requirement for Arm's Length Body,B3 2PW,0000,Grant,,,,
Ministry of Justice,MoJ HQ,02/01/13,245000-Grants in Aid to NDPBs,MD600-Information Directorate,INFORMATION COMMISSIONERS OFFICE (ICO),2478,"£1,000,000.00",Grant-in-aid requirement for Arm's Length Body,SK9 5AF,0000,Grant,,,,
Ministry of Justice,MoJ HQ,02/01/13,245000-Grants in Aid to NDPBs,RC999-Criminal Justice Group - OMS,YOUTH JUSTICE BOARD FOR ENGLAND & WALES,2479,"£35,500,000.00",Grant-in-aid requirement for Arm's Length Body,SW1H 9AJ,0000,Grant,,,,
Ministry of Justice,MoJ HQ,02/01/13,245000-Grants in Aid to NDPBs,KY340-Access to Justice Delivery,CICA (CRIMINAL INJURIES COMPENSATION AUTHORITY),2477,"£20,000,000.00",Grant-in-aid requirement for Arm's Length Body,G2 4LN,0000,Grant,,,,
Ministry of Justice,MoJ HQ,03/01/13,245000-Grants in Aid to NDPBs,KY340-Access to Justice Delivery,THE PAROLE BOARD#KY14820002,2487,"£500,000.00",Grant-in-aid requirement for Arm's Length Body,SW1P 2DX,0000,Grant,,,,
Ministry of Justice,MoJ HQ,10/01/13,246000-Current Grants,RB999-JPG - CJRD,DOMESTIC VIOLENCE AND ABUSE SERVICE (SOUTH AND WEST DEVON),1090998,"£28,273.53",Payments to voluntary sector organisations to provide specialist support to victims and witnesses of crime Victim & Witness General Fund,TQ12 1LZ,0000,Grant,,,,
Ministry of Justice,MoJ HQ,15/01/13,246000-Current Grants,RG999-CFLAP Accumulator,LAW WORKS,1091424,"£29,000.00","""Grant payment to support the work in the field of Pro Bono services.  Funding for 2012-13. """,WC2A 1JF,0000,Grant,,,,
Ministry of Justice,MoJ HQ,10/01/13,246000-Current Grants,RB999-JPG - CJRD,LIGHTHOUSE WOMEN'S AID LTD TRADING AS IPSWICH WOMEN'S AID,1091092,"£29,403.50",Payments to voluntary sector organisations to provide specialist support to victims and witnesses of crime Victim & Witness General Fund,IP1 1HE,0000,Grant,,,,
Ministry of Justice,MoJ HQ,10/01/13,246000-Current Grants,RB999-JPG - CJRD,IPSWICH AND SUFFOLK COUNCIL FOR RACIAL EQUALITY,1091062,"£31,450.00",Payments to voluntary sector organisations to provide specialist support to victims and witnesses of crime Victim & Witness General Fund,IP1 3EP,0000,Grant,,,,
Ministry of Justice,MoJ HQ,10/01/13,246000-Current Grants,RB999-JPG - CJRD,NSPCC,1091123,"£46,204.46",Payments to voluntary sector organisations to provide specialist support to victims and witnesses of crime Victim & Witness General Fund,EC2A 3NH,0000,Grant,,,,
Ministry of Justice,MoJ HQ,15/01/13,246000-Current Grants,RB999-JPG - CJRD,VICTIM SUPPORT,1091526,"£9,500,000.00",Victim Support Core Grant - Quarterly Payment,W1W 6JL,0000,Grant,,,,
Ministry of Justice,MoJ HQ,11/01/13,246000-Current Grants,RB999-JPG - CJRD,DORSET RAPE CRISIS SUPPORT CENTRE#RB31110238,1091293,"£25,000.00",Payments to voluntary sector organisations to provide specialist support to victims and witnesses of crime Rape Support Fund,BH15 9GN,0000,Grant,
Ministry of Justice,HMCTS,22/01/13,CIS Labour TFM Estates,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2316385,"£157,996.10",North West Region Contractual Soft Services Oct 12 - Mar 13. Contract no. 73-4-Works/FM-SW-RFI refers: Cleaning,CIS-WR12 7LJ,,Programme
Ministry of Justice,HMCTS,22/01/13,CIS Labour TFM Estates,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2316385,"£27,633.29",North West Region Contractual Soft Services Oct 12 - Mar 13. Contract no. 73-4-Works/FM-SW-RFI refers: Management costs,CIS-WR12 7LJ,,Programme
Ministry of Justice,HMCTS,22/01/13,CIS Labour TFM Estates,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2316385,"£28,888.84",North West Region Managed and contractual hard services Oct 12 - Mar 13. Contract no. 73-4-Works/FM-SW-RFI refers: Internal and M&E repair and maintenance,CIS-WR12 7LJ,,Programme
Ministry of Justice,HMCTS,21/01/13,CIS Labour TFM Estates,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2314812,"£154,954.11",NW Region - Ad hoc hard services: Apr 12 - Mar 13.,CIS-WR12 7LJ,,Programme
Ministry of Justice,HMCTS,18/01/13,CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2313344,"£119,682.65",G4S HARD SERVICES FIXED COSTS - VARIOUS MIDLANDS SITES 212-13 M&E Repair and Maintenance,CIS-WR12 7LJ,,Programme
Ministry of Justice,HMCTS,18/01/13,CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2313344,"£26,136.88",G4S HARD SERVICES FIXED COSTS - VARIOUS MIDLANDS SITES 212-13 Internal Repair and Maintenance,CIS-WR12 7LJ,,Programme
Ministry of Justice,HMCTS,18/01/13,CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2313344,"£28,139.71",G4S SOFT SERVICES FIXED COSTS - VARIOUS MIDLANDS SITES 212-13Management Costs etc,CIS-WR12 7LJ,,Programme
Ministry of Justice,HMCTS,18/01/13,CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2313344,"£274,926.39",G4S SOFT SERVICES FIXED COSTS - VARIOUS MIDLANDS SITES 212-13Security,CIS-WR12 7LJ,,Programme
Ministry of Justice,HMCTS,18/01/13,CIS Labour TFM Estates,HZ999-North East Region,G4S INTEGRATED SERVICES (UK) LTD,2313344,"£233,318.59",HA12 Consolidated - North East Estate Managed Hard Services 12-13,CIS-WR12 7LJ,,Programme
Ministry of Justice,HMCTS,18/01/13,CIS Labour TFM Estates,HZ999-North East Region,G4S INTEGRATED SERVICES (UK) LTD,2313344,"£525,846.88",HA12 Consolidated - North East Estate Managed Fixed Soft Services 12-13,CIS-WR12 7LJ,,Programme
Ministry of Justice,HMCTS,22/01/13,CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2316384,"£49,865.45",G4S TFM FIXED HARD COSTS VARIOUS SITES WALES 212-13 M&E REPAIR AND MAINTENANCE WALES,CIS-S81 7QF,,Programme
Ministry of Justice,HMCTS,22/01/13,CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2316384,"£55,893.81",G4S TFM FIXED HARD COSTS VARIOUS SITES WALES 212-13 MANAGEMENT COSTS WALES,CIS-S81 7QF,,Programme
Ministry of Justice,HMCTS,18/01/13,CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2313343,"£25,934.75",G4S TFM VARIABLE HARD COSTS VARIOUS SITES WALES 212-13 M&E REPAIR AND MAINTENANCE WALES,CIS-S81 7QF,,Programme
Ministry of Justice,HMCTS,21/01/13,Court Costs,SL999-Centralised Frontline,MESSRS POWELL SPENCER & PARTNERS#DX 1515,81277,"£475,641.12",Legal Fees,DX 515,,Programme
Ministry of Justice,HMCTS,21/01/13,Court Costs,SL999-Centralised Frontline,MESSRS DLA PIPER UK LLP#DX1322,2314457,"£36,694.92",Legal Fees,DX 1322,,Programme
Ministry of Justice,HMCTS,21/01/13,Court Costs,SL999-Centralised Frontline,MESSRS ADJUST SOLICITORS#L3 9LQ,812389,"£27,487.52",Legal Fees,L3 9LQ,,Programme
Ministry of Justice,HMCTS,07/01/13,Court Costs,SL999-Centralised Frontline,MESSRS C N A SOLICITORS#N4 3HF,81144,"£33,617.90",Legal Fees,N4 3HF,,Programme
Ministry of Justice,HMCTS,21/01/13,Court Costs,SL999-Centralised Frontline,MESSRS DLA PIPER LLP#DX 33866,812494,"£576,777.00",Legal Fees,DX 33866,,Programme
Ministry of Justice,HMCTS,21/01/13,Court Costs,SL999-Centralised Frontline,MESSRS DWF SOLICITORS#DX 14128,81253,"£36,117.22",Legal Fees,DX 14128,,Programme
Ministry of Justice,HMCTS,25/01/13,Fuel and Utilities,BZ999-London Region,EDF ENERGY LTD,232156,"£39,844.62",EDF Energy Ltd - Electricity Costs for RCJ. Strand. Period April 212 to March 13. (Account No. 13592343). Business Entity IH71. NAC 222142.,PL3 5XQ,,Programme
Ministry of Justice,HMCTS,02/01/13,Fuel and Utilities,HZ999-North East Region,CORONA ENERGY,22976,"£88,728.66",North East Consol Account - Gas - Corona 12-13,NW4 3RJ-RET 4,,Programme
Ministry of Justice,HMCTS,25/01/13,Fuel and Utilities,BZ999-London Region,CORONA ENERGY,2321461,"£27,618.99",Corona Energy - RCJ Gas supply. Period April 211 - March 212 (Accounts OGC1184 & OGC684) -  2 / IH71 / 222143.,NW4 3RJ-RET 4,,Programme
Ministry of Justice,HMCTS,16/01/13,Fuel and Utilities,GZ999-North West Region,CORONA ENERGY,23166,"£124,453.76",NW Region Consolidated - Gas - Corona - April 11 - March 12,NW4 3RJ-RET 4,,Programme
Ministry of Justice,HMCTS,23/01/13,Fuel and Utilities,BZ999-London Region,CORONA ENERGY,231876,"£111,574.75",HMCS London Region - Corona - Consolidated Gas Account 211-12,NW4 3RJ-RET 4,,Programme
Ministry of Justice,HMCTS,16/01/13,Fuel and Utilities,DZ999-South West Region,CORONA ENERGY,231659,"£67,226.32",SW Finance Office (DA17) - Corona Energy - GAS 222143 - Acct no.:2314 - Monthly Consolidated Bill for various sites in the SW Region.,NW4 3RJ-RET 2,,Programme
Ministry of Justice,HMCTS,18/01/13,Fuel and Utilities,FZ999-Midlands Region,CORONA ENERGY,2313266,"£134,973.85",Corona Energy gas HMCTS Midlands 212/13.,NW4 3RJ-RET 4,,Programme
Ministry of Justice,HMCTS,22/01/13,Fuel and Utilities,BZ999-London Region,THAMES WATER UTILITIES LTD,2317332,"£31,674.42",HMCS Consolidated - Water Costs - Thames Water 211/12,SN38 3TW-CONS,,Programme
Ministry of Justice,HMCTS,22/01/13,Fuel and Utilities,HZ999-North East Region,BRITISH GAS BUSINESS,231627,"£35,616.29",North East Consol Account - Electricity - British Gas 11-12 contract continuation replacing PO 212879,OX4 2JY,,Programme
Ministry of Justice,HMCTS,22/01/13,Fuel and Utilities,BZ999-London Region,BRITISH GAS BUSINESS,2316267,"£28,944.55",London Region Consolidated Electricity Charges - British Gas 211/12,GU14 3WA,,Programme
Ministry of Justice,HMCTS,11/01/13,IT & Telecommunications,"AM999-HQ - Civil, Family & Tribunals",LOGICA UK LTD,235638,"£45,316.00","CCN3656	Changes to Familyman",CF31 9AP,,Admin
Ministry of Justice,HMCTS,29/01/13,IT & Telecommunications,AT899-HQ - ICT,LOGICA UK LTD,2324273,"£59,577.71",CCN-L-S-2777-3 -continuation of cover currently provided under CCN L-S-2777-2 ,CF31 9AP,,Admin
Ministry of Justice,HMCTS,08/01/13,IT & Telecommunications,AT899-HQ - ICT,LOGICA UK LTD,23197,"£97,989.87",CCN-L-S-2778-3 Time and Materials (T&M) CCN (L-S-2778-3) provides continuation of cover for key resources from 1st April and expires when the maximum charges provisioned under this CCN (L-S-2778-3) run out.,CF31 9AP,,Admin
Ministry of Justice,HMCTS,18/01/13,IT & Telecommunications,AP999-HQ - Strategy & Change,ATOS IT SERVICES UK LTD,2313197,"£96,493.00",CCN A-R-292-2 Site Surveys,WV1 6UH,,Programme
Ministry of Justice,HMCTS,23/01/13,IT & Telecommunications,CZ999-South East Region,CABLE & WIRELESS WORLDWIDE,231875,"£31,644.55",Colchester Mags - Cable & Wireless - SUPPLY AND INSTALLATION OF COMPLETE VIDEO LINK SOLUTION  (NEW BUILD) INCLUDING RELOCATION OF EQUIPMENT AND CIRCUIT FROM WITHAM AND HARWICH MAGISTRATES COURT,MK3 5JP,,Programme
Ministry of Justice,HMCTS,16/01/13,Judicial Salaries  Salaried,SL999-Centralised Frontline,JUDICIAL PENSIONS SCHEME,1858,"£3,389,679.26",Payment to Xfinity Paymaster to pay ASLC (pensions on HMCTS behalf) to Judiciary,SW1H 9AJ,,Programme
Ministry of Justice,HMCTS,16/1/13,Judicial Salaries  Salaried,SL999-Centralised Frontline,JUDICIAL PENSIONS SCHEME,1858,"£2,731,555.70",Payment to Xfinity Paymaster to pay ASLC (pensions on HMCTS behalf) to Judiciary,SW1H 9AJ,,Programme
Ministry of Justice,HMCTS,08/01/13,Maintenance,BZ999-London Region,CARILLION PLANNED MAINTENANCE,23821,"£58,313.59",CARILLION PME - RCJ Management Fee - CIS - Labour B&CE - RCJ 211/12,CIS-WV1 9US,,Programme
Ministry of Justice,HMCTS,02/01/13,Maintenance,FZ999-Midlands Region,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,2297825,"£179,799.96",Midlands Region - Mitie Technical - M&E Contract 11/12,CIS-PO1 9DB,,Programme
Ministry of Justice,HMCTS,15/01/13,Maintenance,BZ999-London Region,GREAT CAPITAL PARTNERSHIP (GP) LTD,236735,"£95,854.10",External recharge for work at the Central London Trial Centre,W1G PW,,Programme
Ministry of Justice,HMCTS,22/01/13,Maintenance,BZ999-London Region,TELEREAL TRILLIUM,231733,"£49,966.71",IT Services SW DISC 676 - Relocation of 2-5 desktop client devices within the same building,LS11 9DX,,Programme
Ministry of Justice,HMCTS,29/01/13,Maintenance,FZ999-Midlands Region,DH FATHERS LTD,232442,"£53,899.92",IT Services Relocation of a single desktop client device to a different building,CIS-NG16 3SU,,Programme
Ministry of Justice,HMCTS,01/01/13,Other Expenditure,HZ999-North East Region,NATIONAL OFFENDERS MANAGEMENT SERVICE (NOMS),1844,"£56,385.49",HMCTS consolidated Furniture invoice for Decmber 12,NP2 9BB,,Programme
Ministry of Justice,HMCTS,21/01/13,Other Property Costs,AG999-HQ - Estates,DEPARTMENT FOR WORK & PENSIONS (DWP),1873,"£47,256.52",Monthly service charge for Tribunal sites,CF14 3UW,,Programme
Ministry of Justice,HMCTS,21/01/13,Other Property Costs,AG999-HQ - Estates,DEPARTMENT FOR WORK & PENSIONS (DWP),1876,"£183,859.90",Monthly rates charges for Tribunal sites,CF14 3UW,,Programme
Ministry of Justice,HMCTS,02/01/13,Printing Postage and Office expenditure,EZ999-Wales Region,ROYAL MAIL GROUP PLC,2298228,"£26,698.59",HMCS Wales Region: Various Sites: Cust Acc. No. 15175:Variable Costs: April 211 - March 212: Royal Mail,PE4 5BR,,Programme
Ministry of Justice,HMCTS,02/01/13,Printing Postage and Office expenditure,FZ999-Midlands Region,ROYAL MAIL GROUP PLC,2298228,"£51,816.41",Royal Mail variable charges for Midlands Region 211/12 - (Journal from FA17),PE4 5BR,,Programme
Ministry of Justice,HMCTS,29/01/13,Property Rent and Rates,SL999-Centralised Frontline,DEPARTMENT FOR EDUCATION,1919,"£32,824.50","Darlington SENDIST Mowden Hall Quarters 2,3,4 Rent",CF14 3UW,,Programme
Ministry of Justice,HMCTS,11/01/13,SCA Costs,FZ999-Midlands Region,DERBYSHIRE COURTS LTD,235446,"£45,924.23",Derby & Chesterfield - Derbyshire Courts Ltd - (SE1 9RD) - Unitary Charges for Derbyshire PFI - Monthly,SE1 9RA,,Programme
Ministry of Justice,HMCTS,08/01/13,SCA Costs,CZ999-South East Region,MODERN COURTS (EAST ANGLIA) LTD,231145,"£37,383.50",Ipswich & Cambridge-Modern Courts (East Anglia Ltd BR8 7AG)-Unitary Charges for East Anglia PFI - Monthly,BR8 7AG,,Programme
Ministry of Justice,HMCTS,09/01/13,SCA Costs,HZ999-North East Region,MODERN COURTS (HUMBERSIDE) LTD,23487,"£314,589.11","Beverley, Hull & Bridlington - Modern Courts (Humberside) Ltd (BR8 7AG) - Unitary Charges for Humberside PFI - Monthly",BR8 7AG,,Programme
Ministry of Justice,HMCTS,09/01/13,SCA Costs,HZ999-North East Region,MODERN COURTS (HUMBERSIDE) LTD,23487,"£45,987.73","Beverley, Hull & Bridlington - Modern Courts (Humberside) Ltd (BR8 7AG) - Unitary Charges for Humberside PFI - Monthly",BR8 7AG,,Programme
Ministry of Justice,HMCTS,09/01/13,SCA Costs,HZ999-North East Region,PALECASTLE LTD,234584,"£96,927.17",Sheffield - Palecastle Ltd (WA14 2EX) - Unitary Charges for Sheffield PFI - Monthly,WA14 2EX,,Programme,,,
Ministry of Justice,HMCTS,09/01/13,SCA Costs,DZ999-South West Region,ENTERPRISE CIVIC BUILDINGS LIMITED,233997,"£264,159.91",Exeter - Enterprise Civic Buildings Ltd (GU9 7PT) - Unitary Charges for Exeter PFI-Monthly,W1S 1TD,,Programme,,,
Ministry of Justice,HMCTS,29/01/13,SCA Costs,GZ999-North West Region,UK COURT SERVICES LTD,2324765,"£491,885.00",Manchester- UK Court Services Ltd (WR12 7LJ) - Unitary Charges for Manchester PFI - Monthly,WR12 7LJ,,Programme,,,
Ministry of Justice,HMCTS,08/01/13,Tangible GBV  Additions,EZ999-Wales Region,KIER CONSTRUCTION,2317,"£136,348.00","CIS Labour - Swansea Mags- KIER CONSTRUCTION - Building works, preliminaries, OH&P and contingency",CIS-ME2 6XS,,Programme,,,
Ministry of Justice,HMCTS,08/01/13,Tangible GBV  Additions,EZ999-Wales Region,KIER CONSTRUCTION,2317,"£247,617.00","CIS Labour - Swansea Crn St H - KIER CONSTRUCTION - Building works, preliminaries, OH&P and contingency",CIS-ME2 6XS,,Programme,,,
Ministry of Justice,HMCTS,08/01/13,Tangible GBV  Additions,EZ999-Wales Region,KIER CONSTRUCTION,2317,"£61,862.00","CIS Labour - Cardiff Mags - KIER CONSTRUCTION - Building works, preliminaries, OH&P and contingency",CIS-ME2 6XS,,Programme,,,
Ministry of Justice,HMCTS,16/01/13,Tangible GBV  Additions,FZ999-Midlands Region,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,2319,"£137,157.25",CIS Labour - Construction of New Cells (under term contract) - MITIE TECHNICAL FACILITIES MANAGEMENT LTD - Leicester Crown Court,CIS-PO1 9DB,,Programme,,,
Ministry of Justice,HMCTS,16/01/13,Tangible GBV  Additions,FZ999-Midlands Region,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,2319,"£73,949.55",CIS Labour - Construction of New Cells (under term contract) - MITIE TECHNICAL FACILITIES MANAGEMENT LTD - Leicester Crown Court,CIS-PO1 9DB,,Programme,,,
Ministry of Justice,HMCTS,29/01/13,Tangible GBV  Additions,FZ999-Midlands Region,HENRY BOOT CONSTRUCTION LTD,232418,"£422,617.67",CIS Labour-Newcastle Magistrates'-Henry Boot Contruction Ltd-Instruction of complete integration scheme - Building and M&E Refurbishment Works for agreed maximum price,CIS-M12 6FX,,Programme,,,
Ministry of Justice,HMCTS,02/01/13,Tangible GBV  Additions,HZ999-North East Region,MILLER CONSTRUCTION (UK) LTD,2297819,"£34,273.00",Doncaster magistrates - Capital project - packaged capital works,CIS-EH12 9DH,,Programme,,,
Ministry of Justice,HMCTS,22/01/13,Tangible GBV  Additions,BZ999-London Region,MITIE JUSTICE LTD,2316493,"£116,121.26",CIS Labour - Inner London Crown Sessions House - Mitie Justice - 1611-1-WORKS/FM-SW-RFP - Roof Replacement,CIS-BS16 7FH,,Programme,,,
Ministry of Justice,HMCTS,16/01/13,Tangible GBV  Additions,BZ999-London Region,MITIE JUSTICE LTD,231899,"£58,526.81",CIS Labour - Wandsworth County -MITIE JUSTICE  -Asbestos Removal Works,CIS-BS16 7FH,,Programme,,,
Ministry of Justice,HMCTS,16/01/13,Tangible GBV  Additions,BZ999-London Region,MITIE JUSTICE LTD,231899,"£61,424.67","Romford County - MITIE JUSTICE -CERP project in respect of the creation of the two courtrooms and the judges¿ chambers - 73-S-WORKS/FM-SW-RFI - LON/CFT/12-13 - 443		",CIS-BS16 7FH,,Programme,,,
Ministry of Justice,HMCTS,08/01/13,Tangible GBV  Additions,EZ999-Wales Region,WATES CONSTRUCTION LTD,231698,"£612,799.00",IT Services SW DISC677 Provision and support of Secure Remote Access (RWSII) Capability,CIS-KT22 7SW,,Programme,,,
Ministry of Justice,HMCTS,18/01/13,Tangible GBV  Additions,BZ999-London Region,WATES CONSTRUCTION LTD,2314321,"£491,284.71",IT Services SW DISC679 MS Access,CIS-KT22 7SW,,Programme,,,
Ministry of Justice,HMCTS,18/01/13,Tangible GBV  Additions,BZ999-London Region,WATES CONSTRUCTION LTD,2314321,"£34,293.55",IT Services SW DISC678 MS Access,CIS-KT22 7SW,,Programme,,,
Ministry of Justice,HMCTS,21/01/13,Tangible GBV  Additions,HZ999-North East Region,ISG CONSTRUCTION LTD,2314867,"£44,559.80",Capital Works Construction Costs (12.13). HH651 CtRmLighting. HH35 Lifts&Boilers. HE31 CtRmLighting& HeatingSystem. HE32 CtRmLighting& BMS-Ventilation. TI145 CreateOfficeSpace.,CIS-BD19 6BW,,Programme
Ministry of Justice,HMCTS,18/01/13,Tangible GBV  Additions,HZ999-North East Region,ISG CONSTRUCTION LTD,231348,"£26,183.90",Capital Works Construction Costs (12.13). HH44 FireAlarm. HH36 ChillerBMS& FireAlarm. HE33 CS HVAC& PlantAccess. HE44 DDALift;BMS&AC;ReplaceWindows. HE38 SelbyIntegBuildingWorks. HH37 VO.,CIS-BD19 6BW,,Programme
Ministry of Justice,HMCTS,25/01/13,Tangible GBV  Additions,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2321542,"£48,935.70",CIS Labour - Stoke Tribs - G4S INTEGRATED SERVICES (UK) LTD - Boiler replacements,CIS-WR12 7LJ,,Programme
Ministry of Justice,HMCTS,08/01/13,Tangible GBV  Additions,DZ999-South West Region,INTERSERVE CONSTRUCTION LTD,23126,"£132,963.90",CIS Labour - Portsmouth Combined Courts - Interserve Construction Ltd - Lift replacement,CIS-B23 7RZ,,Programme
Ministry of Justice,HMCTS,22/01/13,Tangible GBV  Additions,DZ999-South West Region,INTERSERVE CONSTRUCTION LTD,2316433,"£343,343.30",CIS Labour - Southampton MC - Interserve Construction Ltd - Window Replacement and Remedials,CIS-B23 7RZ,,Programme
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
