Department Family,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Transactions Number, Amount (£) 
FCO,FCO,19-Apr-13,FTN Unitary Payment,DG CENTRAL GROUP,VODAFONE LTD-CABLE & WIRELESS UK,1073992,"60,574.60"
FCO,FCO,19-Apr-13,FTN Unitary Payment,DG CENTRAL GROUP,VODAFONE LTD-CABLE & WIRELESS UK,1073992,"40,000.00"
FCO,FCO,19-Apr-13,FTN Unitary Payment,DG CENTRAL GROUP,VODAFONE LTD-CABLE & WIRELESS UK,1073992,"7,891.05"
FCO,FCO,19-Apr-13,FTN Unitary Payment,DG CENTRAL GROUP,VODAFONE LTD-CABLE & WIRELESS UK,1073992,"8,000.00"
FCO,FCO,19-Apr-13,FTN Unitary Payment,DG CENTRAL GROUP,VODAFONE LTD-CABLE & WIRELESS UK,1073992,"12,114.92"
FCO,FCO,18-Apr-13,Rental Payments - non residential,DG CHANGE & DELIVERY,OCDE  OECD,8015197,"62,967.74"
FCO,FCO,29-Apr-13,Rates Taxes Non-Residential,DG CHANGE & DELIVERY,CITY OF WESTMINSTER,1074644,"1,664,490.00"
FCO,FCO,29-Apr-13,Rates Taxes Non-Residential,DG CHANGE & DELIVERY,CITY OF WESTMINSTER,1074644,"856,929.27"
FCO,FCO,25-Apr-13,Rental Payments - non residential,DG CHANGE & DELIVERY,CROWN ESTATE COMMIS CASH A/C,1074441,"122,500.00"
FCO,FCO,25-Apr-13,Rental Payments - non residential,DG CHANGE & DELIVERY,CROWN ESTATE COMMIS CASH A/C,1074441,"24,500.00"
FCO,FCO,15-Apr-13,Programme Spend (Oracle Projects Control Account),DG DEFENCE AND INTELLIGENCE,GOVERNMENT OF SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS,1073494,"150,000.00"
FCO,FCO,17-Apr-13,Rental Payments - non residential,DG CHANGE & DELIVERY,DEKA IMMOBILIEN INVESTMENT GMBH,1020058,"332,315.88"
FCO,FCO,04-Apr-13,IT/IS Consultancy,DG CENTRAL GROUP,FUJITSU SERVICES LIMITED,1072631,"98,158.50"
FCO,FCO,04-Apr-13,IT/IS Consultancy,DG CENTRAL GROUP,FUJITSU SERVICES LIMITED,1072631,"50,746.02"
FCO,FCO,04-Apr-13,IT/IS Consultancy,DG CENTRAL GROUP,FUJITSU SERVICES LIMITED,1072631,"11,076.51"
FCO,FCO,04-Apr-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,FUJITSU SERVICES LIMITED,1072631,"31,996.20"
FCO,FCO,17-Apr-13,Training Courses,DG CHANGE & DELIVERY,CAPITA GROUP PLC,1073585,"5,277.45"
FCO,FCO,17-Apr-13,Training Courses,DG CHANGE & DELIVERY,CAPITA GROUP PLC,1073585,"5,443.41"
FCO,FCO,17-Apr-13,Training Courses,DG CHANGE & DELIVERY,CAPITA GROUP PLC,1073585,"3,765.51"
FCO,FCO,17-Apr-13,Training Courses,DG CHANGE & DELIVERY,CAPITA GROUP PLC,1073585,"6,521.71"
FCO,FCO,17-Apr-13,Training Courses,DG CHANGE & DELIVERY,CAPITA GROUP PLC,1073585,495.24
FCO,FCO,17-Apr-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,CAPITA GROUP PLC,1073585,"4,300.66"
FCO,FCO,17-Apr-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,CAPITA GROUP PLC,1073585,0.07
FCO,FCO,29-Apr-13,Rental Payments - non residential,DG CHANGE & DELIVERY,PLAZA TOWER LLC,40000014336,"194,049.34"
FCO,FCO,29-Apr-13,Electricity Non-Residential,DG POLITICAL,PLAZA TOWER LLC,40000014336,"3,236.11"
FCO,FCO,29-Apr-13,Water Non-Residential,DG POLITICAL,PLAZA TOWER LLC,40000014336,"10,188.03"
FCO,FCO,29-Apr-13,Miscellaneous Expenditure: inc subscriptions and equipment maintenance,DG POLITICAL,PLAZA TOWER LLC,40000014336,277.89
FCO,FCO,29-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,THE LIVING HISTORY FORUM,1004317,"25,369.98"
FCO,FCO,05-Apr-13,Rental Payments - non residential,DG CHANGE & DELIVERY,LUCONEX SRL,1003599,"15,994.97"
FCO,FCO,05-Apr-13,Rental Payments - non residential,DG CHANGE & DELIVERY,LUCONEX SRL,1003599,"15,994.97"
FCO,FCO,05-Apr-13,Rental Payments - non residential,DG CHANGE & DELIVERY,LUCONEX SRL,1003599,"15,994.97"
FCO,FCO,05-Apr-13,Rental Payments - non residential,DG CHANGE & DELIVERY,LUCONEX SRL,1003599,"18,222.30"
FCO,FCO,26-Apr-13,FTN Unitary Payment,DG CENTRAL GROUP,LEVEL 3 COMMUNICATIONS UK LTD,1074609,"32,074.87"
FCO,FCO,26-Apr-13,FTN Unitary Payment,DG CENTRAL GROUP,LEVEL 3 COMMUNICATIONS UK LTD,1074609,"190,891.66"
FCO,FCO,26-Apr-13,FTN Unitary Payment,DG CENTRAL GROUP,LEVEL 3 COMMUNICATIONS UK LTD,1074609,"69,177.19"
FCO,FCO,26-Apr-13,FTN Unitary Payment,DG CENTRAL GROUP,LEVEL 3 COMMUNICATIONS UK LTD,1074609,"83,500.83"
FCO,FCO,26-Apr-13,FTN Unitary Payment,DG CENTRAL GROUP,LEVEL 3 COMMUNICATIONS UK LTD,1074609,"235,846.74"
FCO,FCO,26-Apr-13,FTN Unitary Payment,DG CENTRAL GROUP,LEVEL 3 COMMUNICATIONS UK LTD,1074609,"356,419.89"
FCO,FCO,26-Apr-13,FTN Unitary Payment,DG CENTRAL GROUP,LEVEL 3 COMMUNICATIONS UK LTD,1074609,"48,544.48"
FCO,FCO,26-Apr-13,FTN Unitary Payment,DG CENTRAL GROUP,LEVEL 3 COMMUNICATIONS UK LTD,1074609,"6,414.97"
FCO,FCO,26-Apr-13,FTN Unitary Payment,DG CENTRAL GROUP,LEVEL 3 COMMUNICATIONS UK LTD,1074609,"38,178.33"
FCO,FCO,26-Apr-13,FTN Unitary Payment,DG CENTRAL GROUP,LEVEL 3 COMMUNICATIONS UK LTD,1074609,0.02
FCO,FCO,09-Apr-13,Rental Payments - non residential,DG CHANGE & DELIVERY,SIOLA SA,3000214,"25,969.04"
FCO,FCO,19-Apr-13,Programme Spend (Oracle Projects Control Account),DG POLITICAL,THE HALO TRUST,1073987,"32,628.11"
FCO,FCO,08-Apr-13,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT PACKARD LTD,1072910,"383,721.89"
FCO,FCO,08-Apr-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT PACKARD LTD,1072910,"76,744.38"
FCO,FCO,09-Apr-13,Information Systems Implementation,DG EUROPE AND GLOBALISATION,HEWLETT PACKARD LTD,1072962,"190,368.99"
FCO,FCO,09-Apr-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT PACKARD LTD,1072962,"38,073.80"
FCO,FCO,23-Apr-13,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT PACKARD LTD,1074159,"9,364.49"
FCO,FCO,23-Apr-13,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT PACKARD LTD,1074159,"14,175.51"
FCO,FCO,23-Apr-13,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT PACKARD LTD,1074159,"2,835.10"
FCO,FCO,23-Apr-13,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT PACKARD LTD,1074159,"1,872.90"
FCO,FCO,02-Apr-13,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT PACKARD LTD,2000567,"2,645,665.50"
FCO,FCO,02-Apr-13,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT PACKARD LTD,2000567,"20,110.26"
FCO,FCO,02-Apr-13,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT PACKARD LTD,2000567,"111,610.20"
FCO,FCO,02-Apr-13,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT PACKARD LTD,2000567,"70,000.00"
FCO,FCO,02-Apr-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT PACKARD LTD,2000567,"569,477.19"
FCO,FCO,02-Apr-13,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT PACKARD LTD,2000567,0.03
FCO,FCO,02-Apr-13,Rental Payments - non residential,DG CHANGE & DELIVERY,CULTURA INGLESA,6007908,"25,271.82"
FCO,FCO,26-Apr-13,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,IOM INTERNATIONAL ORGANIZATION FOR MIGRATION,2007918,"49,744.43"
FCO,FCO,11-Apr-13,Building Mechanical and Engineering Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12536,"4,408.19"
FCO,FCO,11-Apr-13,Building Fabric Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12536,149.42
FCO,FCO,11-Apr-13,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12536,"1,798.77"
FCO,FCO,11-Apr-13,Grounds Maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12536,22.41
FCO,FCO,11-Apr-13,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12536,"4,513.08"
FCO,FCO,11-Apr-13,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12536,195.91
FCO,FCO,11-Apr-13,Miscellaneous Expenditure: inc subscriptions and equipment maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12536,161.81
FCO,FCO,11-Apr-13,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12536,152.76
FCO,FCO,11-Apr-13,Reception Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12536,"1,972.14"
FCO,FCO,11-Apr-13,Mail & Porterage Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12536,"2,535.61"
FCO,FCO,11-Apr-13,Office Support Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12536,491.92
FCO,FCO,11-Apr-13,Estates Management Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12536,339.22
FCO,FCO,11-Apr-13,Residential Property Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12536,"4,561.58"
FCO,FCO,11-Apr-13,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12536,"5,023.33"
FCO,FCO,11-Apr-13,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12536,195.7
FCO,FCO,11-Apr-13,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12536,24.72
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12536,"1,013.88"
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12536,34.37
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12536,413.72
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12536,5.15
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12536,"1,038.01"
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12536,45.06
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12536,37.22
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12536,35.14
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12536,453.59
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12536,583.19
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12536,113.14
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12536,78.02
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12536,"1,049.16"
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12536,"1,155.37"
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12536,45.01
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12536,5.69
FCO,FCO,11-Apr-13,Building Mechanical and Engineering Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12537,"2,682.34"
FCO,FCO,11-Apr-13,Building Mechanical and Engineering Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12537,"3,654.10"
FCO,FCO,11-Apr-13,Building Fabric Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12537,297.69
FCO,FCO,11-Apr-13,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12537,"1,042.10"
FCO,FCO,11-Apr-13,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12537,"1,685.18"
FCO,FCO,11-Apr-13,Grounds Maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12537,524.3
FCO,FCO,11-Apr-13,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12537,"4,234.03"
FCO,FCO,11-Apr-13,Grounds Maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12537,266.59
FCO,FCO,11-Apr-13,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12537,"11,717.83"
FCO,FCO,11-Apr-13,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12537,359.11
FCO,FCO,11-Apr-13,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12537,381.47
FCO,FCO,11-Apr-13,Miscellaneous Expenditure: inc subscriptions and equipment maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12537,71.65
FCO,FCO,11-Apr-13,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12537,395.95
FCO,FCO,11-Apr-13,Miscellaneous Expenditure: inc subscriptions and equipment maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12537,132.34
FCO,FCO,11-Apr-13,Reception Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12537,"7,275.33"
FCO,FCO,11-Apr-13,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12537,298.07
FCO,FCO,11-Apr-13,Mail & Porterage Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12537,"5,192.48"
FCO,FCO,11-Apr-13,Reception Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12537,"7,960.14"
FCO,FCO,11-Apr-13,Mail & Porterage Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12537,"6,237.24"
FCO,FCO,11-Apr-13,Office Support Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12537,"1,818.83"
FCO,FCO,11-Apr-13,Residential Property Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12537,"1,088.52"
FCO,FCO,11-Apr-13,Office Support Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12537,"1,990.04"
FCO,FCO,11-Apr-13,Estates Management Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12537,172.37
FCO,FCO,11-Apr-13,Rematching / Reinstatement,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12537,769.66
FCO,FCO,11-Apr-13,Residential Property Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12537,"13,429.87"
FCO,FCO,11-Apr-13,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12537,"5,628.71"
FCO,FCO,11-Apr-13,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12537,58.52
FCO,FCO,11-Apr-13,Rematching / Reinstatement,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12537,203.53
FCO,FCO,11-Apr-13,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,12537,"7,024.96"
FCO,FCO,11-Apr-13,Building Mechanical and Engineering Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,"2,434.00"
FCO,FCO,11-Apr-13,Building Mechanical and Engineering Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,"6,960.36"
FCO,FCO,11-Apr-13,Building Mechanical and Engineering Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,"4,403.24"
FCO,FCO,11-Apr-13,Building Mechanical and Engineering Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,"8,561.47"
FCO,FCO,11-Apr-13,Building Mechanical and Engineering Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,"4,111.50"
FCO,FCO,11-Apr-13,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,"2,661.51"
FCO,FCO,11-Apr-13,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,"3,554.69"
FCO,FCO,11-Apr-13,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,"2,974.10"
FCO,FCO,11-Apr-13,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,"2,539.07"
FCO,FCO,11-Apr-13,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,"4,120.90"
FCO,FCO,11-Apr-13,Grounds Maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,"1,025.63"
FCO,FCO,11-Apr-13,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,382
FCO,FCO,11-Apr-13,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,"13,591.09"
FCO,FCO,11-Apr-13,Grounds Maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,190.48
FCO,FCO,11-Apr-13,Grounds Maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,190.48
FCO,FCO,11-Apr-13,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,"5,527.16"
FCO,FCO,11-Apr-13,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,79.64
FCO,FCO,11-Apr-13,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,"3,544.90"
FCO,FCO,11-Apr-13,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,"11,211.27"
FCO,FCO,11-Apr-13,Miscellaneous Expenditure: inc subscriptions and equipment maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,11.41
FCO,FCO,11-Apr-13,Miscellaneous Expenditure: inc subscriptions and equipment maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,514.22
FCO,FCO,11-Apr-13,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,415.44
FCO,FCO,11-Apr-13,Miscellaneous Expenditure: inc subscriptions and equipment maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,121.78
FCO,FCO,11-Apr-13,Mail & Porterage Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,673.71
FCO,FCO,11-Apr-13,Miscellaneous Expenditure: inc subscriptions and equipment maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,107.39
FCO,FCO,11-Apr-13,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,381.37
FCO,FCO,11-Apr-13,Miscellaneous Expenditure: inc subscriptions and equipment maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,419.41
FCO,FCO,11-Apr-13,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,18.33
FCO,FCO,11-Apr-13,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,18.33
FCO,FCO,11-Apr-13,Rematching / Reinstatement,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,"1,198.22"
FCO,FCO,11-Apr-13,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,516.41
FCO,FCO,11-Apr-13,Office Support Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,85.23
FCO,FCO,11-Apr-13,Reception Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,"5,496.55"
FCO,FCO,11-Apr-13,Reception Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,"5,483.97"
FCO,FCO,11-Apr-13,Reception Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,"3,475.62"
FCO,FCO,11-Apr-13,Residential Property Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,"35,736.62"
FCO,FCO,11-Apr-13,Mail & Porterage Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,"2,808.30"
FCO,FCO,11-Apr-13,Mail & Porterage Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,"3,320.76"
FCO,FCO,11-Apr-13,Mail & Porterage Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,"4,290.61"
FCO,FCO,11-Apr-13,Rematching / Reinstatement,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,"5,101.83"
FCO,FCO,11-Apr-13,Office Support Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,"1,586.01"
FCO,FCO,11-Apr-13,Office Support Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,"1,345.74"
FCO,FCO,11-Apr-13,Office Support Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,868.9
FCO,FCO,11-Apr-13,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,"7,927.75"
FCO,FCO,11-Apr-13,Residential Property Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,241.05
FCO,FCO,11-Apr-13,Rematching / Reinstatement,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,633.03
FCO,FCO,11-Apr-13,Estates Management Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,230.26
FCO,FCO,11-Apr-13,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,190.48
FCO,FCO,11-Apr-13,Rematching / Reinstatement,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,"1,711.18"
FCO,FCO,11-Apr-13,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,983.67
FCO,FCO,11-Apr-13,Residential Property Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,"10,750.92"
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,924.68
FCO,FCO,11-Apr-13,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,"2,659.02"
FCO,FCO,11-Apr-13,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,"9,960.57"
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,533.2
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,80.22
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,"1,392.08"
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,16.73
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,532.3
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,25.57
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,205.12
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,3.85
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,"1,105.43"
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,17.9
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,83.09
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,"7,504.69"
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,83.88
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,103.28
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,"1,071.38"
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,695.12
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,"1,664.83"
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,858.12
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,40
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,173.78
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,46.05
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,"2,150.18"
FCO,FCO,11-Apr-13,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1004288,"1,992.11"
FCO,FCO,11-Apr-13,Building Mechanical and Engineering Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1073328,"143,847.79"
FCO,FCO,11-Apr-13,Building Fabric Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1073328,"2,560.17"
FCO,FCO,11-Apr-13,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1073328,"63,749.71"
FCO,FCO,11-Apr-13,Grounds Maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1073328,"8,584.86"
