Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Non Grant-in-Aid Funding of Bodies (Departmental and Non-Departmental),Markets and Local Growth - Consumer and Competition Policy,CITIZENS ADVICE BUREAU,1075486,1073078.00,CITIZENS ADVICE - ENGLAND & WALES - CONSUMER SERVICE - Non Grant-in-Aid Funding of Bodies (Departmental and Non-Departmental),N1 9LZ,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Outsourced Programme Management Services,Business & Skills Group - Further Education & Skills Investment,CFE (RESEARCH AND CONSULTANCY) LTD T/A CFE,1075529,28873.20,CAREERS ADVICE - Outsourced Programme Management Services,LE1 5TE,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Scientific Equipment (Programme),Knowledge & Innovation Group - Innovation,MET OFFICE,1075532,5840667.00,PUBLIC WEATHER SERVICE CUSTOMER SUPPLIER AGREEMENT - Scientific Equipment (Programme),EX1 3PB,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Purchase of Weather Information & Weather-Related Services,Knowledge & Innovation Group - Innovation,MET OFFICE,1075534,485083.33,PWS : SPECTRUM - Purchase of Weather Information & Weather-Related Services,EX1 3PB,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Programme and Projects Service,Finance & Commercial Group - Commercial Directorate,BANNER BUSINESS SERVICES LTD,1075544,126.00,RUNNING COSTS NON DEVOLVED - Programme and Projects Service,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Programme and Projects Service,Finance & Commercial Group - Commercial Directorate,BANNER BUSINESS SERVICES LTD,1075547,432.50,RUNNING COSTS NON DEVOLVED - Programme and Projects Service,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Programme and Projects Service,Finance & Commercial Group - Commercial Directorate,BANNER BUSINESS SERVICES LTD,1075551,224.10,RUNNING COSTS NON DEVOLVED - Programme and Projects Service,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Capital Grants - Other,Knowledge & Innovation Group - Research Base,DEPARTMENT FOR EMPLOYMENT AND LEARNING,1075570,300000.00,HERC - NORTHERN IRELAND - Capital Grants - Other,BT1 4NN,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,CARA Approved Purchase of Completed Research,Knowledge & Innovation Group - Innovation,DELOITTE MCS LTD,1075572,28000.00,OPEN DATA BUDGET - CARA Approved Purchase of Completed Research,MK9 1FD,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,CARA Approved Purchase of Completed Research,Knowledge & Innovation Group - Innovation,DELOITTE MCS LTD,1075572,148.78,OPEN DATA BUDGET - CARA Approved Purchase of Completed Research,MK9 1FD,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Capital Grants - Other,Markets and Local Growth - Regional Growth Fund & Legacy,EUROFINS LABORATORIES LTD,1075585,537000.00,GBI WEST MIDLANDS - Capital Grants - Other,WV6 8TQ,SME,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Grant in Aid - Current -Other,Business & Skills Group - Further Education & Skills Investment,SKILLS FUNDING AGENCY,1075590,327801000.00,SFA FUNDING - Grant in Aid - Current -Other,CV1 2WT,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Professional Training,Shareholder Executive - Shareholder Executive,CAPITA BUSINESS SERVICES LTD (CIVIL SERVICE LEARNING),1075599,76.80,RUNNING COSTS DEVOLVED - Professional Training,DL1 9HN,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/02/2013,Criminal Law and Prosecution Work,Legal Services - Legal Services,FENNERS CHAMBERS,1075602,180.00,PROSECUTION COUNSEL'S FEES - Criminal Law and Prosecution Work,CB3 0EE,SME,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Commercial Directorate,ADECCO UK LTD,1075603,1132.10,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Hire of Agency Staff (Professional/Management),"People, Communications and Effectiveness Group - Communications Directorate",CAPITA RESOURCING LTD,1075613,1680.00,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Professional/Management),DL1 9HN,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/02/2013,Hire of Agency Staff (Professional/Management),Business & Skills Group - Skills,CAPITA RESOURCING LTD,1075614,4099.20,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Professional/Management),DL1 9HN,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Stationery,Finance & Commercial Group - Corporate Shared Services,BANNER BUSINESS SERVICES LTD,1075618,3.84,RUNNING COSTS DEVOLVED - Stationery,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Hire of Agency Staff (Professional/Management),"People, Communications and Effectiveness Group - Director of Change and Corporate Effectiveness, including the BIS Secretariat",CAPITA RESOURCING LTD,1075620,2135.00,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Professional/Management),SL6 1DP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1075623,-21806.60,RUNNING COSTS NON DEVOLVED - Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/02/2013,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1075623,-21806.60,RUNNING COSTS NON DEVOLVED - Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/02/2013,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1075623,-21806.60,RUNNING COSTS NON DEVOLVED - Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/02/2013,Other Staff Costs (Programme),Knowledge & Innovation Group - Innovation,CAPITA RESOURCING LTD,1075630,1894.75,DSB COSTS - Other Staff Costs (Programme),DL1 9HN,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1075631,-17022.57,RUNNING COSTS NON DEVOLVED - Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Technical Programme Support Services,"Strategy, Analysis and Better Regulation - BRDO",UNIVERSITY OF CENTRAL LANCASHIRE,1075633,1188.20,PA EXTENSION - Technical Programme Support Services,PR1 2HE,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/02/2013,ICT Maintenance & Upkeep,Finance & Commercial Group - Commercial Directorate,BIRD & BIRD LLP,1075636,864.00,RUNNING COSTS NON DEVOLVED - ICT Maintenance & Upkeep,EC4A 1JP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/02/2013,ICT Maintenance & Upkeep,Finance & Commercial Group - Commercial Directorate,BIRD & BIRD LLP,1075637,855.10,RUNNING COSTS NON DEVOLVED - ICT Maintenance & Upkeep,EC4A 1JP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Moving/Storage Costs (Programme),Markets and Local Growth - Europe Trade & International Directorate,PICKFORDS MOVE MANAGEMENT LTD,1075640,950.54,EU EXPERTISE AND CONSULTANCY (SNEs) - Moving/Storage Costs (Programme),NW10 0TG,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Hire of Agency Staff (Professional/Management),Markets and Local Growth - Regional Growth Fund & Legacy,CAPITA RESOURCING LTD,1075660,576.46,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Professional/Management),DL1 9HN,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Hire of Agency Staff (Professional/Management),Finance & Commercial Group - Corporate Shared Services,CAPITA RESOURCING LTD,1075661,2091.36,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Professional/Management),DL1 9HN,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/02/2013,Special Adjustments,"People, Communications and Effectiveness Group - Human Resources",DESMOND MALCOLM,1075666,182.30,RUNNING COSTS NON DEVOLVED - Special Adjustments,TN34 2NB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Hire of Agency Staff (Professional/Management),"People, Communications and Effectiveness Group - Director of Change and Corporate Effectiveness, including the BIS Secretariat",VMA GLOBAL RESOURCING GROUP LTD,1075667,2619.60,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Professional/Management),WC1B 3HH,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Hire of Agency Staff (Professional/Management),"People, Communications and Effectiveness Group - Director of Change and Corporate Effectiveness, including the BIS Secretariat",VMA GLOBAL RESOURCING GROUP LTD,1075667,5507.40,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Professional/Management),WC1B 3HH,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,ICT Business Specific Application Services,Finance & Commercial Group - Commercial Directorate,LOGICA UK LTD,1075670,53148.28,RUNNING COSTS NON DEVOLVED - ICT Business Specific Application Services,CF31 9AP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Standard Desktop Plus Services,Finance & Commercial Group - Commercial Directorate,LOGICA UK LTD,1075671,24218.29,RUNNING COSTS NON DEVOLVED - Standard Desktop Plus Services,CF31 9AP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/02/2013,Central Telecommunications Services,Finance & Commercial Group - Commercial Directorate,LEVEL 3 COMMUNICATIONS UK LTD,1075675,1.92,RUNNING COSTS NON DEVOLVED - Central Telecommunications Services,RG24 8NA,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/02/2013,Central Telecommunications Services,Finance & Commercial Group - Commercial Directorate,LEVEL 3 COMMUNICATIONS UK LTD,1075678,1.03,RUNNING COSTS NON DEVOLVED - Central Telecommunications Services,RG24 8NA,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,CARA Approved Financial Advice and Services,Knowledge & Innovation Group - Innovation,CAPITAL FOR ENTERPRISE LTD,1075679,8333.33,CfEL SUPPORT WORK FOR UKIIF AND ALACRITY - CARA Approved Financial Advice and Services,S8 0XN,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1075681,-43613.20,RUNNING COSTS NON DEVOLVED - Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Technical Programme Support Services,"Strategy, Analysis and Better Regulation - BRDO",BROOK STREET (UK) LTD,1075682,1269.84,PA EXTENSION - Technical Programme Support Services,AL1 4ZX,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",08/02/2013,Criminal Law and Prosecution Work,Legal Services - Legal Services,EMMA DEACON,1075686,114.00,PROSECUTION COUNSEL'S FEES - Criminal Law and Prosecution Work,SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/02/2013,Central Telecommunications Services,Finance & Commercial Group - Commercial Directorate,LEVEL 3 COMMUNICATIONS UK LTD,1075701,116449.82,RUNNING COSTS NON DEVOLVED - Central Telecommunications Services,RG24 8NA,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Health & Safety Training,Finance & Commercial Group - Corporate Shared Services,BRITISH RED CROSS SOCIETY,1075703,210.00,RUNNING COSTS NON DEVOLVED - Health & Safety Training,PA1 1EA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/02/2013,Leased Buildings - Clearing,Finance & Commercial Group - Corporate Shared Services,EC HARRIS LLP,1075704,19872.00,BIS INFRASTRUCTURE MAINTENANCE - Leased Buildings - Clearing,M60 3NT,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/02/2013,Leased Buildings - Clearing,Finance & Commercial Group - Corporate Shared Services,EC HARRIS LLP,1075705,740.68,BIS INFRASTRUCTURE MAINTENANCE - Leased Buildings - Clearing,M60 3NT,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/02/2013,Leased Buildings - Clearing,Finance & Commercial Group - Corporate Shared Services,EC HARRIS LLP,1075705,589.01,BIS INFRASTRUCTURE MAINTENANCE - Leased Buildings - Clearing,M60 3NT,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/02/2013,Leased Buildings - Clearing,Finance & Commercial Group - Corporate Shared Services,EC HARRIS LLP,1075707,17280.00,BIS INFRASTRUCTURE MAINTENANCE - Leased Buildings - Clearing,M60 3NT,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/02/2013,Leased Buildings - Clearing,Finance & Commercial Group - Corporate Shared Services,EC HARRIS LLP,1075707,1903.48,BIS INFRASTRUCTURE MAINTENANCE - Leased Buildings - Clearing,M60 3NT,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/02/2013,CARA Approved Technical Advice / Services & Support,Finance & Commercial Group - Corporate Shared Services,EC HARRIS LLP,1075708,11500.00,RUNNING COSTS NON DEVOLVED - CARA Approved Technical Advice / Services & Support,M60 3NT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Printing (Programme),Finance & Commercial Group - Finance Group,ROYAL MAIL PENSIONS TRUSTEES LTD,1075709,22541.70,ROYAL MAIL PENSION SCHEME - Printing (Programme),EC2R 5AA,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/02/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,CABLE & WIRELESS UK,1075714,1820.88,RUNNING COSTS NON DEVOLVED - Telecommunications,MK3 5JP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Postage,Legal Services - Legal Services,PITNEY BOWES PURCHASE POWER A TRADING DIVISION OF PITNEY BOWES LTD,1075716,105.00,RUNNING COSTS DEVOLVED - Postage,CM20 2GZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Postage,Legal Services - Legal Services,PITNEY BOWES PURCHASE POWER A TRADING DIVISION OF PITNEY BOWES LTD,1075716,0.50,RUNNING COSTS DEVOLVED - Postage,CM20 2GZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,BIS Funding to Agencies,Knowledge & Innovation Group - DG/Finance & Corporate Planning,UK SPACE AGENCY,1075719,67500000.00,UK SPACE AGENCY FUNDING - BIS Funding to Agencies,SN2 1SZ,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Courier Services,Finance & Commercial Group - Corporate Shared Services,TNT INTERNATIONAL UK,1075720,43.54,RUNNING COSTS NON DEVOLVED - Courier Services,BL0 9GR,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,DAISY COMMUNICATIONS LTD,1075722,178.93,RUNNING COSTS NON DEVOLVED - Telecommunications,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Courier Services,Finance & Commercial Group - Corporate Shared Services,TNT UK LTD,1075723,777.53,RUNNING COSTS NON DEVOLVED - Courier Services,BL8 9AR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,DAISY COMMUNICATIONS LTD,1075724,519.06,RUNNING COSTS NON DEVOLVED - Telecommunications,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,"KCOM GROUP PLC T/A KCOM, ECLIPSE INTERNET",1075725,143.64,RUNNING COSTS NON DEVOLVED - Telecommunications,HU1 3RN,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Electricity,Finance & Commercial Group - Corporate Shared Services,GOOD ENERGY LTD,1075726,2075.93,RUNNING COSTS NON DEVOLVED - Electricity,SN15 1EE,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Utilities,Finance & Commercial Group - Corporate Shared Services,SIEMENS plc,1075728,1365.00,RUNNING COSTS NON DEVOLVED - Utilities,M20 2UR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Utilities,Finance & Commercial Group - Corporate Shared Services,SIEMENS plc,1075728,585.00,RUNNING COSTS NON DEVOLVED - Utilities,M20 2UR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Utilities,Finance & Commercial Group - Corporate Shared Services,SIEMENS plc,1075728,65.00,RUNNING COSTS NON DEVOLVED - Utilities,M20 2UR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Utilities,Finance & Commercial Group - Corporate Shared Services,SIEMENS plc,1075728,195.00,RUNNING COSTS NON DEVOLVED - Utilities,M20 2UR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Utilities,Finance & Commercial Group - Corporate Shared Services,SIEMENS plc,1075728,195.00,RUNNING COSTS NON DEVOLVED - Utilities,M20 2UR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/02/2013,Central Telecommunications Services,Finance & Commercial Group - Corporate Shared Services,LEVEL 3 COMMUNICATIONS UK LTD,1075729,504.10,RUNNING COSTS NON DEVOLVED - Central Telecommunications Services,RG24 8NA,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,CARA Approved Research & Development Expenditure (Programme),Government Office for Science - Government Office for Science,PETER SPENCER,1075730,400.00,FORESIGHT - CARA Approved Research & Development Expenditure (Programme),YO10 5DD,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/02/2013,Central Telecommunications Services,Finance & Commercial Group - Corporate Shared Services,LEVEL 3 COMMUNICATIONS UK LTD,1075732,211.03,RUNNING COSTS NON DEVOLVED - Central Telecommunications Services,RG24 8NA,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/02/2013,Central Telecommunications Services,Finance & Commercial Group - Commercial Directorate,LEVEL 3 COMMUNICATIONS UK LTD,1075733,1136.10,RUNNING COSTS NON DEVOLVED - Central Telecommunications Services,RG24 8NA,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/02/2013,Central Telecommunications Services,Finance & Commercial Group - Corporate Shared Services,LEVEL 3 COMMUNICATIONS UK LTD,1075733,555.28,RUNNING COSTS NON DEVOLVED - Central Telecommunications Services,RG24 8NA,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/02/2013,Central Telecommunications Services,Finance & Commercial Group - Corporate Shared Services,LEVEL 3 COMMUNICATIONS UK LTD,1075733,5078.96,RUNNING COSTS NON DEVOLVED - Central Telecommunications Services,RG24 8NA,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,BRITISH TELECOMMUNICATIONS plc (BT),1075734,56.29,RUNNING COSTS NON DEVOLVED - Telecommunications,DH98 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/02/2013,Central Telecommunications Services,Finance & Commercial Group - Commercial Directorate,LEVEL 3 COMMUNICATIONS UK LTD,1075735,117669.65,RUNNING COSTS NON DEVOLVED - Central Telecommunications Services,RG24 8NA,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Programme and Projects Service,Finance & Commercial Group - Commercial Directorate,TNT UK LTD,1075736,14297.07,RUNNING COSTS NON DEVOLVED - Programme and Projects Service,BL8 9AR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/02/2013,Hire of Conference Facilities,Business & Skills Group - Advanced Manufacturing Services,MILBURNS RESTAURANTS LTD T/A MILBURNS (PART OF COMPASS GROUP UK),1075737,1477.00,RUNNING COSTS DEVOLVED - Hire of Conference Facilities,M3 4FP,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Programme and Projects Service,Finance & Commercial Group - Commercial Directorate,TNT UK LTD,1075738,1858.66,RUNNING COSTS NON DEVOLVED - Programme and Projects Service,BL8 9AR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Grant in Aid - Current -Other,Knowledge & Innovation Group - Research Base,SCIENCE AND TECHNOLOGY FACILITIES COUNCIL,1075740,26000000.00,SCIENCE AND TECHNOLOGIES FACILITIES COUNCIL GRANT IN AID - Grant in Aid - Current -Other,SN2 1FF,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Grants - Current - Other,Business & Skills Group - Skills Directorate,GRADUATE PROSPECTS LTD (A SUBSIDIARY OF HECSU),1075741,14939.00,GRADUATE OPPORTUNITIES DEVELOPMENT FUND - Grants - Current - Other,M13 9EP,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Grants - Current - Other,Business & Skills Group - Skills Directorate,GRADUATE PROSPECTS LTD (A SUBSIDIARY OF HECSU),1075741,6773.14,GRADUATE OPPORTUNITIES DEVELOPMENT FUND - Grants - Current - Other,M13 9EP,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/02/2013,Standard Desktop Plus Services,Markets and Local Growth - Europe Trade & International Directorate,UNITED NATIONS,1075742,421.53,RUNNING COSTS NON DEVOLVED - Standard Desktop Plus Services,10017,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/02/2013,Central Telecommunications Services,Finance & Commercial Group - Commercial Directorate,LEVEL 3 COMMUNICATIONS UK LTD,1075744,45.00,RUNNING COSTS NON DEVOLVED - Central Telecommunications Services,RG24 8NA,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/02/2013,Central Telecommunications Services,Finance & Commercial Group - Commercial Directorate,LEVEL 3 COMMUNICATIONS UK LTD,1075745,0.02,RUNNING COSTS NON DEVOLVED - Central Telecommunications Services,RG24 8NA,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/02/2013,Central Telecommunications Services,Finance & Commercial Group - Commercial Directorate,LEVEL 3 COMMUNICATIONS UK LTD,1075746,36.50,RUNNING COSTS NON DEVOLVED - Central Telecommunications Services,RG24 8NA,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",26/02/2013,CARA Approved External Legal Advice and Services,"People, Communications and Effectiveness Group - Human Resources",REED BUSINESS INFORMATION LTD,1075748,4785.00,RUNNING COSTS NON DEVOLVED - CARA Approved External Legal Advice and Services,SM2 5NP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Hire of Conference Facilities,"People, Communications and Effectiveness Group - Director of Change and Corporate Effectiveness, including the BIS Secretariat",REGENTS COLLEGE CONFERENCE CENTRE,1075752,500.00,RUNNING COSTS DEVOLVED - Hire of Conference Facilities,NW1 4NS,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Grant in Aid - Current -Other,Knowledge & Innovation Group - Innovation,THE TECHNOLOGY STRATEGY BOARD,1075753,25000000.00,TECHNOLOGY STRATEGY BOARD - GRANT IN AID - Grant in Aid - Current -Other,SN2 1UE,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/02/2013,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1075755,-22696.76,RUNNING COSTS NON DEVOLVED - Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",27/02/2013,Standard Desktop Plus Service (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1075755,-22696.76,RUNNING COSTS NON DEVOLVED - Standard Desktop Plus Service (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Mail and Messenger Contract Costs,Finance & Commercial Group - Corporate Shared Services,MANPOWER UK LTD,1075756,1801.06,RUNNING COSTS NON DEVOLVED - Mail and Messenger Contract Costs,UB8 1AB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",13/02/2013,Car Hire,Markets and Local Growth - Europe Trade & International Directorate,ENTERPRISE RENT-A-CAR (UK) LTD,1075757,70.00,RUNNING COSTS DEVOLVED - Car Hire,TW20 8RX,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Other Accommodation Charges (Programme),Finance & Commercial Group - Corporate Shared Services,DTZ DEBENHAM TIE LEUNG,1075759,4080.70,CD SPEND RELATING TO EX-LSC PROPERTIES - Other Accommodation Charges (Programme),EH3 9QG,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/02/2013,Water (Programme),Finance & Commercial Group - Corporate Shared Services,ESSEX AND SUFFOLK WATER LTD,1075760,586.55,CD SPEND RELATING TO EX-LSC PROPERTIES - Water (Programme),DH1 9TX,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Local IT Maintenance & Support,"Strategy, Analysis and Better Regulation - BRDO",DAMOVO UK LTD,1075762,5818.60,RUNNING COSTS DEVOLVED - Local IT Maintenance & Support,RH12 4QP,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",01/02/2013,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,BROOK STREET (UK) LTD,1075763,797.28,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4ZX,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/02/2013,Subsistence Payments,Legal Services - Legal Services,PHILIPP PAECH LTD,1075765,1030.65,RUNNING COSTS DEVOLVED - Subsistence Payments,WC2A 2AE,EXT,,,Administration
