Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/11/2014,PR & Marketing Advice & Services,Economics & Markets - Labour Market,CAPITA BUSINESS SERVICES LTD,65946,10153.20,Vulnerable Workers Awareness Raising Campaign-PR & Marketing Advice & Services,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/11/2014,Hire of Agency Staff,Shareholder Executive - British Business Bank,CAPITA BUSINESS SERVICES LTD,65958,-760.71,Central Functions-Hire of Agency Staff,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/11/2014,Hire of Agency Staff,Shareholder Executive - British Business Bank,CAPITA BUSINESS SERVICES LTD,65958,1673.56,Central Functions-Hire of Agency Staff,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/11/2014,Hire of Agency Staff,Shareholder Executive - British Business Bank,CAPITA BUSINESS SERVICES LTD,65959,2680.14,Central Functions-Hire of Agency Staff,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Grant-In-Aid to Arms Length Bodies,Shareholder Executive - Corporate Finance Practice,BRITISH BUSINESS BANK PLC,65977,44800000.00,British Business Bank NB-Grant-In-Aid to Arms Length Bodies,SW1H 0ET,GRANT,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2014,Rail Travel Overseas,Business & Local Growth - Europen Reform,"Personal Expense, Name Witheld",65979,150.57,EU Expertise: General Costs-Rail Travel Overseas,,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/11/2014,Leasing of Reprographic Equipment,Finance & Commercial Group - Information and Technology Directorate,XEROX (UK) LTD,65984,4727.04,F&C Devolved Admin-Leasing of Reprographic Equipment,BN13 1QG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/11/2014,Leasing of Reprographic Equipment,Finance & Commercial Group - Information and Technology Directorate,XEROX (UK) LTD,65985,395.77,F&C Devolved Admin-Leasing of Reprographic Equipment,BN13 1QG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/11/2014,Leasing of Reprographic Equipment,Finance & Commercial Group - Information and Technology Directorate,XEROX (UK) LTD,65986,4535.38,F&C Devolved Admin-Leasing of Reprographic Equipment,BN13 1QG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/11/2014,Leasing of Reprographic Equipment,Finance & Commercial Group - Information and Technology Directorate,XEROX (UK) LTD,65987,159.28,F&C Devolved Admin-Leasing of Reprographic Equipment,BN13 1QG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/11/2014,Leasing of Reprographic Equipment,Finance & Commercial Group - Information and Technology Directorate,XEROX (UK) LTD,65988,252.15,F&C Devolved Admin-Leasing of Reprographic Equipment,BN13 1QG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/11/2014,Leasing of Reprographic Equipment,Finance & Commercial Group - Information and Technology Directorate,XEROX (UK) LTD,65989,-101.26,F&C Devolved Admin-Leasing of Reprographic Equipment,BN13 1QG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/11/2014,Leasing of Reprographic Equipment,Finance & Commercial Group - Information and Technology Directorate,XEROX (UK) LTD,65989,131.04,F&C Devolved Admin-Leasing of Reprographic Equipment,BN13 1QG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2014,Enforcement,Business & Local Growth - Europen Reform,SUFFOLK COUNTY COUNCIL,65990,-1107.28,MC&PR: Product Regulations-Enforcement,IP1 2DH,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/11/2014,Enforcement,Business & Local Growth - Europen Reform,SUFFOLK COUNTY COUNCIL,65990,1660.92,MC&PR: Product Regulations-Enforcement,IP1 2DH,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/11/2014,Leasing of Reprographic Equipment,Finance & Commercial Group - Information and Technology Directorate,XEROX (UK) LTD,65991,272.73,F&C Devolved Admin-Leasing of Reprographic Equipment,BN13 1QG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/11/2014,Leasing of Reprographic Equipment,Finance & Commercial Group - Information and Technology Directorate,XEROX (UK) LTD,65992,4206.37,F&C Devolved Admin-Leasing of Reprographic Equipment,BN13 1QG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/11/2014,Leasing of Reprographic Equipment,Finance & Commercial Group - Information and Technology Directorate,XEROX (UK) LTD,65993,175.42,F&C Devolved Admin-Leasing of Reprographic Equipment,BN13 1QG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/11/2014,Technical Advice / Services & Support,Enterprise & Skills Group - Better Regulation Delivery Office,ITSA LTD,66004,2250.00,BRDO: Competency-Technical Advice / Services & Support,SS15 6TH,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/11/2014,Hire of Agency Staff,Shareholder Executive - ED SME Finance Policy,CAPITA BUSINESS SERVICES LTD,66005,3134.76,Central Functions-Hire of Agency Staff,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/11/2014,Recruitment Advice and Services,Shareholder Executive - British Business Bank,CAPITA BUSINESS SERVICES LTD,66006,8917.20,Central Functions-Recruitment Advice and Services,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Central Telecommunications Services,Finance & Commercial Group - Information and Technology Directorate,ECLIPSE NETWORKING LTD T/A ECLIPSE INTERNET (KCOM GROUP),66016,143.64,F&C Devolved Admin-Central Telecommunications Services,HU1 3RN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Leadership & People Management,People & Strategy - Human Resources,RADA ENTERPRISES LTD,66018,12353.00,P&S Non Devolved Admin-Leadership & People Management,WC1E 7PA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Advertising,"Business & Local Growth - Energy, Materials and Agri-Tech",INTERGAGE LTD,66019,2550.00,GET: Ec Income - Susprise Project Income-Advertising,BH15 2AA,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/11/2014,Other IT Consultancy,Finance & Commercial Group - Information and Technology Directorate,DYSTINCT CONSULTING LTD,66020,-14076.00,F&C Devolved Admin-Other IT Consultancy,N12 0DR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/11/2014,Other IT Consultancy,Finance & Commercial Group - Information and Technology Directorate,DYSTINCT CONSULTING LTD,66020,21114.00,F&C Devolved Admin-Other IT Consultancy,N12 0DR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",14/11/2014,Other IT Consultancy,Finance & Commercial Group - Information and Technology Directorate,DYSTINCT CONSULTING LTD,66020,21114.00,F&C Devolved Admin-Other IT Consultancy,N12 0DR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Clearing Account   - Cost - Furniture & Fittings,Finance & Commercial Group - Estates,ONLINE ERGONOMICS LTD,66021,888.00,BIS Infrastructure Maintenanc-Clearing Account   - Cost - Furniture & Fittings,NR34 7TD,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - International Knowledge and Innovation,THE BRITISH COUNCIL,66022,8962.00,IGPF: China and Indonesia-Current Grants To Private Sector - NPISH,SW1A 2BN,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,ICT Outsourcing & Maintenance/Support,Economics & Markets - Analysis Directorate,DYSTINCT CONSULTING LTD,66024,17820.00,E&M Devolved Admin-ICT Outsourcing & Maintenance/Support,N12 0DR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",28/11/2014,Org  Change Managt Consultcy,"People & Strategy - Director of Change and Corporate Effectiveness, including the BIS Secretariat",FLEXIBILITY.CO.UK LTD,66025,1914.72,P&S Devolved Admin-Org  Change Managt Consultcy,CB4 9NL,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Other Travel,Enterprise & Skills Group - Vocational Education Directorate,"Personal Expense, Name Witheld",66032,9.50,Quality Improvement Reform-Other Travel,,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Rail Travel UK,Enterprise & Skills Group - Vocational Education Directorate,"Personal Expense, Name Witheld",66032,30.90,Quality Improvement Reform-Rail Travel UK,,,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Corporate Event Management and Marketing,Finance & Commercial Group - Information and Technology Directorate,PDP TRAINING,66035,130.80,E&M Devolved Admin-Corporate Event Management and Marketing,SW4 0JY,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Corporate Event Management and Marketing,Finance & Commercial Group - Information and Technology Directorate,PDP TRAINING,66036,-130.80,E&M Devolved Admin-Corporate Event Management and Marketing,SW4 0JY,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),66038,50.00,Science and Innovation Network (GPF and Conference)-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),66039,-50.00,Science and Innovation Network (GPF and Conference)-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,External Legal Advice and Service,Legal Services - Legal Services,THE TREASURY SOLICITORS DEPARTMENT,66040,-6162.67,Legal Services Admin-External Legal Advice and Service,WC2B 4TS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,External Legal Advice and Service,Legal Services - Legal Services,THE TREASURY SOLICITORS DEPARTMENT,66041,-16626.08,Legal Services Admin-External Legal Advice and Service,WC2B 4TS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,External Legal Advice and Service,Legal Services - Legal Services,THE TREASURY SOLICITORS DEPARTMENT,66041,77.51,Legal Services Admin-External Legal Advice and Service,WC2B 4TS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,External Legal Advice and Service,Legal Services - Legal Services,THE TREASURY SOLICITORS DEPARTMENT,66041,33174.65,Legal Services Admin-External Legal Advice and Service,WC2B 4TS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,External Legal Advice and Service,Legal Services - Legal Services,THE TREASURY SOLICITORS DEPARTMENT,66042,-3921.95,Legal Services Admin-External Legal Advice and Service,WC2B 4TS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Current Grants To Private Sector - NPISH,Enterprise & Skills Group - Vocational Education Directorate,ASSOCIATION OF COLLEGES,66059,50827.84,E&S Devolved Admin-Current Grants To Private Sector - NPISH,WC1A 1HU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Current Grants To Private Sector - NPISH,Enterprise & Skills Group - Vocational Education Directorate,ASSOCIATION OF COLLEGES,66060,-50827.84,E&S Devolved Admin-Current Grants To Private Sector - NPISH,WC1A 1HU,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),66064,3900.00,Science and Innovation Network (GPF and Conference)-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),66065,-3900.00,Science and Innovation Network (GPF and Conference)-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),66066,2146.60,Science and Innovation Network (GPF and Conference)-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),66068,-2146.60,Science and Innovation Network (GPF and Conference)-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Leasing of Motor Vehicles,Ministerial and Parliamentary Support -  Ministerial and Parliamentary Support Team,LITTLE'S CHAUFFEUR DRIVE,66071,192.40,MPST Devolved Admin-Leasing of Motor Vehicles,G52 1DB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Leasing of Motor Vehicles,Ministerial and Parliamentary Support -  Ministerial and Parliamentary Support Team,LITTLE'S CHAUFFEUR DRIVE,66071,198.10,MPST Devolved Admin-Leasing of Motor Vehicles,G52 1DB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Leasing of Motor Vehicles,Ministerial and Parliamentary Support -  Ministerial and Parliamentary Support Team,LITTLE'S CHAUFFEUR DRIVE,66072,-390.50,MPST Devolved Admin-Leasing of Motor Vehicles,G52 1DB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Consultancy Expenditure,Shareholder Executive - Business Portfolio,FRESHFIELDS BRUCKHAUS DERINGER,66074,20000.00,PO: Network Reforms-Consultancy Expenditure,EC4Y 1HS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Consultancy Expenditure,Shareholder Executive - Business Portfolio,FRESHFIELDS BRUCKHAUS DERINGER,66075,-20000.00,PO: Network Reforms-Consultancy Expenditure,EC4Y 1HS,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Taxi Services UK,Ministerial and Parliamentary Support -  Ministerial and Parliamentary Support Team,ANTHONY ROBSON T/A BENCHMARK CHAUFFEUR DRIVEN CARS,66076,240.00,MPST Devolved Admin-Taxi Services UK,LS23 6DN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Taxi Services UK,Ministerial and Parliamentary Support -  Ministerial and Parliamentary Support Team,ANTHONY ROBSON T/A BENCHMARK CHAUFFEUR DRIVEN CARS,66077,-240.00,MPST Devolved Admin-Taxi Services UK,LS23 6DN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Financial Advice and Services,Shareholder Executive - Business Portfolio,LAZARD AND CO SERVICES LTD,66078,24193.24,ShEx Devolved Admin-Financial Advice and Services,W1J 8LL,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Financial Advice and Services,Shareholder Executive - Business Portfolio,LAZARD AND CO SERVICES LTD,66079,-24193.24,ShEx Devolved Admin-Financial Advice and Services,W1J 8LL,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Media and Design Services,Enterprise & Skills Group - Enterprise Directorate,THE ROYAL SOCIETY FOR THE ENCOURAGEMENT OF ARTS MANUFACTURE AND COMMERCE (RSA),66080,600.00,PEiURG: Creating A More Entrepreneurial Culture-Media and Design Services,WC2N 6EZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Media and Design Services,Enterprise & Skills Group - Enterprise Directorate,THE ROYAL SOCIETY FOR THE ENCOURAGEMENT OF ARTS MANUFACTURE AND COMMERCE (RSA),66081,-600.00,PEiURG: Creating A More Entrepreneurial Culture-Media and Design Services,WC2N 6EZ,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Leasing of Motor Vehicles,Ministerial and Parliamentary Support -  Ministerial and Parliamentary Support Team,ADDISON LEE plc,66082,15.69,MPST Devolved Admin-Leasing of Motor Vehicles,NW1 3ER,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Financial Advice and Services,Shareholder Executive - Business Portfolio,ADDISON LEE plc,66083,-15.69,ShEx Devolved Admin-Financial Advice and Services,NW1 3ER,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Early Retirement Costs - Permanent UK Staff,Finance & Commercial Group - Finance Directoreate,SOUTH TYNESIDE COUNCIL,66084,2459.52,F&C Devolved Admin-Early Retirement Costs - Permanent UK Staff,NE32 3DP,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Learning and Dev - CS Skills,People & Strategy - Human Resources,CAPITA BUSINESS SERVICES LTD,66085,927.73,P&S Devolved Admin-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Early Retirement Costs - Permanent UK Staff,Finance & Commercial Group - Finance Directoreate,SOUTH TYNESIDE COUNCIL,66086,533.68,F&C Devolved Admin-Early Retirement Costs - Permanent UK Staff,NE32 3DP,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Travel Booking,Knowledge & Innovation Group - International Knowledge and Innovation,EDINBURGH INTERNATIONAL SCIENCE FESTIVAL LTD,66087,1500.00,International Meeting of Science Ministers - Carnegie-Travel Booking,EH6 7BD,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Research and Development Expenditure,Enterprise & Skills Group - Vocational Education Directorate,ICF CONSULTING SERVICES LTD.,66088,22650.00,Research And Analytical Services-Research and Development Expenditure,EC4M 5SB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Research and Development Expenditure,Enterprise & Skills Group - Vocational Education Directorate,ICF CONSULTING SERVICES LTD.,66089,15100.00,Research And Analytical Services-Research and Development Expenditure,EC4M 5SB,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Learning and Dev - CS Skills,People & Strategy - Human Resources,CAPITA BUSINESS SERVICES LTD,66092,-927.73,P&S Devolved Admin-Learning and Dev - CS Skills,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Other Goods/Services,People & Strategy - Communications Directorate,MARKET & OPINION RESEARCH INTERNATIONAL LTD T/A IPSOS MORI,66093,5100.00,P&S Devolved Admin-Other Goods/Services,SE1 1FY,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Other Goods/Services,People & Strategy - Communications Directorate,MARKET & OPINION RESEARCH INTERNATIONAL LTD T/A IPSOS MORI,66094,-5100.00,P&S Devolved Admin-Other Goods/Services,SE1 1FY,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),66095,1479.67,Science and Innovation Network (GPF and Conference)-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - International Knowledge and Innovation,FOREIGN AND COMMONWEALTH OFFICE (FCO),66096,-1479.67,Science and Innovation Network (GPF and Conference)-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Other Relocation Costs,Business & Local Growth - Europen Reform,PICKFORDS MOVE MANAGEMENT LTD,66097,127.95,EU Expertise: General Costs-Other Relocation Costs,NW10 0TG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Other Relocation Costs,Business & Local Growth - Europen Reform,PICKFORDS MOVE MANAGEMENT LTD,66098,-127.95,EU Expertise: General Costs-Other Relocation Costs,NW10 0TG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Technical Advice / Services & Support,Enterprise & Skills Group - Better Regulation Delivery Office,QMH UK LTD T/A HOLIDAY INN STRATFORD UPON AVON,66099,313.17,BRDO: Product Development-Technical Advice / Services & Support,CV37 6YR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Technical Advice / Services & Support,Enterprise & Skills Group - Better Regulation Delivery Office,QMH UK LTD T/A HOLIDAY INN STRATFORD UPON AVON,66100,-313.17,BRDO: Product Development-Technical Advice / Services & Support,CV37 6YR,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Project Management Costs,Enterprise & Skills Group - Enterprise Directorate,UK SHARED BUSINESS SERVICES LTD,66101,100.00,Enterprise Directorate Priority Projects-Project Management Costs,SN2 1FF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Project Management Costs,Enterprise & Skills Group - Enterprise Directorate,UK SHARED BUSINESS SERVICES LTD,66102,-100.00,Enterprise Directorate Priority Projects-Project Management Costs,SN2 1FF,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Contributions,Enterprise & Skills Group - Enterprise Directorate,CABINET OFFICE,66103,-37469.00,Growth Vouchers-Contributions,SW1A 2HQ,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Contributions,Enterprise & Skills Group - Enterprise Directorate,CABINET OFFICE,66103,74938.00,Growth Vouchers-Contributions,SW1A 2HQ,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Contributions,Enterprise & Skills Group - Enterprise Directorate,CABINET OFFICE,66104,-37469.00,Growth Vouchers-Contributions,SW1A 2HQ,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Rail Travel UK,Business & Local Growth - Regional Growth,ORDNANCE SURVEY,66105,700.00,BLG Devolved Admin-Rail Travel UK,SO16 0AS,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Rail Travel UK,Business & Local Growth - Regional Growth,ORDNANCE SURVEY,66106,-700.00,BLG Devolved Admin-Rail Travel UK,SO16 0AS,WGA ONLY,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - Research Base,DEFRA,66107,24000.00,Science & Society: Science for All-Current Grants To Private Sector - NPISH,SW1E 6DE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Current Grants To Private Sector - NPISH,Knowledge & Innovation Group - Research Base,DEFRA,66108,-24000.00,Science & Society: Science for All-Current Grants To Private Sector - NPISH,SW1E 6DE,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Training And Development Expenditure,People & Strategy - Human Resources,INTERACT LTD,66109,326.00,P&S Devolved Admin-Training And Development Expenditure,SE1 0DG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Training And Development Expenditure,People & Strategy - Human Resources,INTERACT LTD,66110,-326.00,P&S Devolved Admin-Training And Development Expenditure,SE1 0DG,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Recruitment Advice and Services,Enterprise & Skills Group - Enterprise Directorate,CAPITA RESOURCING LTD,66111,3950.94,Business Link: Helpline-Recruitment Advice and Services,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Training And Development Expenditure,People & Strategy - Human Resources,CAPITA RESOURCING LTD,66112,-3950.94,P&S Devolved Admin-Training And Development Expenditure,DL1 9HN,VENDOR,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Subsistence UK,Enterprise & Skills Group - Enterprise & Skills,"Personal Expense, Name Witheld",66116,1.55,E&S Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Subsistence UK,Enterprise & Skills Group - Enterprise & Skills,"Personal Expense, Name Witheld",66117,1.85,E&S Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Other Travel,Enterprise & Skills Group - Enterprise & Skills,"Personal Expense, Name Witheld",66118,3.25,E&S Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Other Travel,Enterprise & Skills Group - Enterprise & Skills,"Personal Expense, Name Witheld",66118,5.60,E&S Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Subsistence UK,Enterprise & Skills Group - Enterprise & Skills,"Personal Expense, Name Witheld",66118,5.00,E&S Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Subsistence UK,Enterprise & Skills Group - Enterprise & Skills,"Personal Expense, Name Witheld",66118,8.36,E&S Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Taxi Services UK,Enterprise & Skills Group - Enterprise & Skills,"Personal Expense, Name Witheld",66118,9.00,E&S Devolved Admin-Taxi Services UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Other Travel,Enterprise & Skills Group - Enterprise & Skills,"Personal Expense, Name Witheld",66119,6.60,E&S Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Other Travel,Enterprise & Skills Group - Enterprise & Skills,"Personal Expense, Name Witheld",66119,9.05,E&S Devolved Admin-Other Travel,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Subsistence UK,Enterprise & Skills Group - Enterprise & Skills,"Personal Expense, Name Witheld",66119,5.00,E&S Devolved Admin-Subsistence UK,,EMPLOYEE,,,
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/11/2014,Subsistence UK,Enterprise & Skills Group - Enterprise & Skills,"Personal Expense, Name Witheld",66119,8.62,E&S Devolved Admin-Subsistence UK,,EMPLOYEE,,,
