Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department for Work and Pensions,Jobcentre Plus,24/02/2011,EMPLOYMENT PROGRAMMES,Balance Sheet Payments,TNG BUSINESS SUPPORT LTD.,2019696693,"181,462.21"
Department for Work and Pensions,Corporate,15/02/2011,COMPUTER SERVICES,Corporate IT ,HP ENTERPRISE SERVICES UK LTD,2019496556,"181,250.00"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,LONDON BOROUGH OF BARKING & DAGENHAM,2019485101,"180,605.00"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,KNOWSLEY BOROUGH COUNCIL,2019485093,"179,845.00"
Department for Work and Pensions,Jobcentre Plus,03/02/2011,EMPLOYMENT PROGRAMMES,Balance Sheet Payments,MBW TRAINING SERVICES,2019367874,"179,412.89"
Department for Work and Pensions,Jobcentre Plus,09/02/2011,JOBCENTRE PLUS PATHWAYS TO WORK,Jobcentre Plus,DORSET PRIMARY CARE TRUST,2019412452,"178,961.23"
Department for Work and Pensions,Employment Programmes,07/02/2011,JOBCENTRE PLUS PATHWAYS TO WORK,WWEG EMPLOYMENT PROGRAMMES,MANCHESTER PCT,2019380567,"178,641.94"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,GATESHEAD BOROUGH COUNCIL,2019485059,"178,509.00"
Department for Work and Pensions,Corporate,16/02/2011,COMPUTER SERVICES,CHANGE MANAGEMENT DIRECTORATE,ATOS ORIGIN IT SERVICES UK LTD,2019510371,"178,379.98"
Department for Work and Pensions,Employment Programmes,11/02/2011,EP GENERIC PROVIDER PAYMENTS,WWEG EMPLOYMENT PROGRAMMES,JHP GROUP LTD,2019481432,"177,750.83"
Department for Work and Pensions,Jobcentre Plus,10/02/2011,EMPLOYMENT PROGRAMMES,Balance Sheet Payments,BUSINESS EMPLOYMENT SERVICES TRAINING LTD,2019472267,"176,469.49"
Department for Work and Pensions,Employment Programmes,15/02/2011,YOUNG PERSON'S GUARANTEE,WWEG EMPLOYMENT PROGRAMMES,WAKEFIELD METROPLITAN DISTRICT COUNCIL,2019502624,"175,964.88"
Department for Work and Pensions,Corporate,09/02/2011,CAPITAL GRANTS,Group Finance,UNIFY CREDIT UNION LIMITED,2019466847,"174,632.00"
Department for Work and Pensions,Corporate,03/02/2011,CAPITAL GRANTS,Group Finance,PLACES FOR PEOPLE NEIGHBOURHOODS,2019368248,"174,000.00"
Department for Work and Pensions,Employment Programmes,03/02/2011,YOUNG PERSON'S GUARANTEE,WWEG EMPLOYMENT PROGRAMMES,SARINA RUSSO JOB ACCESS GB PTY LTD,2019368865,"173,719.00"
Department for Work and Pensions,Employment Programmes,11/02/2011,EP GENERIC PROVIDER PAYMENTS,WWEG EMPLOYMENT PROGRAMMES,TNG LTD,2019483200,"173,489.33"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,SHROPSHIRE COUNCIL,2019485216,"172,840.00"
Department for Work and Pensions,Employment Programmes,14/02/2011,JOBCENTRE PLUS PATHWAYS TO WORK,WWEG EMPLOYMENT PROGRAMMES,NHS GRAMPIAN,2019489337,"172,254.00"
Department for Work and Pensions,Jobcentre Plus,17/02/2011,EMPLOYMENT PROGRAMMES,Balance Sheet Payments,SHAW TRUST LTD,2019586369,"171,265.08"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,LONDON BOROUGH OF REDBRIDGE,2019485122,"171,241.00"
Department for Work and Pensions,Employment Programmes,25/02/2011,YOUNG PERSON'S GUARANTEE,WWEG EMPLOYMENT PROGRAMMES,KENT COUNTY COUNCIL,2019702068,"171,000.00"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,STOCKTON  BOROUGH COUNCIL,2019485247,"170,880.00"
Department for Work and Pensions,Employment Programmes,03/02/2011,YOUNG PERSON'S GUARANTEE,WWEG EMPLOYMENT PROGRAMMES,TNG LTD,2019369097,"170,802.00"
Department for Work and Pensions,Jobcentre Plus,03/02/2011,EMPLOYMENT PROGRAMMES,Balance Sheet Payments,YMCA TRAINING LTD,2019369270,"170,753.76"
Department for Work and Pensions,"Pension, Disability Carers Services",15/02/2011,CONTRACTED OUT OFFICE SERVICES,Pensions & Disability Carers Service ,CAPITA BUSINESS SERVICES LTD,2019493609,"170,453.33"
Department for Work and Pensions,Corporate,15/02/2011,ACCOMMODATION,Group Finance,TELEREAL TRILLIUM,2019502339,"168,842.31"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,RENFREWSHIRE COUNCIL,2019485189,"168,749.00"
Department for Work and Pensions,Employment Programmes,22/02/2011,EP GENERIC PROVIDER PAYMENTS,WWEG EMPLOYMENT PROGRAMMES,MAXIMUS EMPLOYMENT UK LTD,2019608889,"168,738.70"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,NORTHAMPTON BOROUGH COUNCIL,2019485167,"168,364.00"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,BLACKPOOL BOROUGH COUNCIL,2019484954,"167,396.00"
Department for Work and Pensions,Corporate,18/02/2011,COMPUTER SERVICES,Corporate IT ,BT GLOBAL SERVICES,2019589624,"166,814.34"
Department for Work and Pensions,Employment Programmes,11/02/2011,JOBCENTRE PLUS PATHWAYS TO WORK,WWEG EMPLOYMENT PROGRAMMES,GATESHEAD PRIMARY CARE TRUST,2019480925,"166,209.00"
Department for Work and Pensions,Jobcentre Plus,15/02/2011,MEDICAL SERVICES,Jobcentre Plus,ATOS ORIGIN MEDICAL SERVICES,2019492699,"165,802.59"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,SOUTH GLOUCESTERSHIRE COUNCIL,2019485223,"165,637.00"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,CALDERDALE BOROUGH COUNCIL,2019484978,"165,327.00"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,MIDDLESBROUGH COUNCIL,2019485142,"165,270.00"
Department for Work and Pensions,Employment Programmes,11/02/2011,EP GENERIC PROVIDER PAYMENTS,WWEG EMPLOYMENT PROGRAMMES,A4E LTD,2019478888,"165,094.28"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,THANET DISTRICT COUNCIL,2019485266,"164,294.00"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,PETERBOROUGH CITY COUNCIL,2019485179,"163,738.00"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,DUNDEE CITY COUNCIL,2019485027,"163,220.00"
Department for Work and Pensions,Employment Programmes,17/02/2011,YOUNG PERSON'S GUARANTEE,WWEG EMPLOYMENT PROGRAMMES,KNOWSLEY METROPOLITAN BOROUGH COUNCIL,2019584654,"162,450.00"
Department for Work and Pensions,Corporate,24/02/2011,TOTAL IT & EQUIPMENT COSTS,Corporate and Support Services,MINISTRY OF DEFENCE,2002448,"162,286.13"
Department for Work and Pensions,Jobcentre Plus,28/02/2011,MEDICAL SERVICES,Jobcentre Plus,ATOS ORIGIN MEDICAL SERVICES,2019705602,"161,348.85"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,NORTH TYNESIDE BOROUGH COUNCIL,2019485164,"160,371.00"
Department for Work and Pensions,Employment Programmes,14/02/2011,YOUNG PERSON'S GUARANTEE,WWEG EMPLOYMENT PROGRAMMES,LANCASHIRE COUNTY COUNCIL,2019488792,"160,200.00"
Department for Work and Pensions,Employment Programmes,11/02/2011,EP GENERIC PROVIDER PAYMENTS,WWEG EMPLOYMENT PROGRAMMES,INGEUS UK LTD,2019481097,"160,052.27"
Department for Work and Pensions,Corporate,07/02/2011,COMPUTER SERVICES,Corporate IT ,CABLE & WIRELESS PLC,2019377644,"159,951.25"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,NORTH EAST LINCOLNSHIRE COUNCIL,2019485157,"159,711.00"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,ST HELENS BOROUGH COUNCIL,2019485241,"159,652.00"
Department for Work and Pensions,Employment Programmes,03/02/2011,JOBCENTRE PLUS PATHWAYS TO WORK,WWEG EMPLOYMENT PROGRAMMES,NHS GREATER GLASGOW & CLYDE,2019368016,"158,358.00"
Department for Work and Pensions,Corporate,09/02/2011,STAFF COSTS,Corporate and Support Services,RIGHT CORECARE,2019454719,"157,994.61"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,HIGHLAND COUNCIL,2019485080,"157,800.00"
Department for Work and Pensions,Jobcentre Plus,03/02/2011,EMPLOYMENT PROGRAMMES,Balance Sheet Payments,PROSPECTS SERVICES LTD 2,2019368261,"157,351.63"
Department for Work and Pensions,Employment Programmes,14/02/2011,YOUNG PERSON'S GUARANTEE,WWEG EMPLOYMENT PROGRAMMES,CHESHIRE WEST & CHESTER COUNCIL,2019486056,"157,050.00"
Department for Work and Pensions,Jobcentre Plus,03/02/2011,EMPLOYMENT PROGRAMMES,Balance Sheet Payments,TNG NETWORK LTD,2019369100,"156,663.73"
Department for Work and Pensions,Employment Programmes,08/02/2011,YOUNG PERSON'S GUARANTEE,WWEG EMPLOYMENT PROGRAMMES,LANCASHIRE COUNTY COUNCIL,2019389474,"156,450.00"
Department for Work and Pensions,Employment Programmes,15/02/2011,YOUNG PERSON'S GUARANTEE,WWEG EMPLOYMENT PROGRAMMES,THE SALVATION ARMY,2019502361,"155,478.94"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,LUTON BOROUGH COUNCIL,2019485129,"155,469.00"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,BOURNEMOUTH BOROUGH COUNCIL,2019484962,"154,527.00"
Department for Work and Pensions,Corporate,11/02/2011,PROFESSIONAL FEES,Corporate and Support Services,NATIONAL CENTRE FOR SOCIAL RESEARCH NCSR,2019482262,"154,376.50"
Department for Work and Pensions,Corporate,03/02/2011,COMPUTER SERVICES,Corporate IT ,VODAFONE LTD,2019369184,"154,222.69"
Department for Work and Pensions,Corporate,28/02/2011,OTHER GOODS AND SERVICES,Corporate and Support Services,HMRC,2002462,"153,819.75"
Department for Work and Pensions,Jobcentre Plus,17/02/2011,EMPLOYMENT PROGRAMMES,Balance Sheet Payments,SEETEC BUSINESS TECHNOLOGY CENTRE LTD,2019586356,"153,215.58"
Department for Work and Pensions,Employment Programmes,11/02/2011,EP GENERIC PROVIDER PAYMENTS,WWEG EMPLOYMENT PROGRAMMES,INGEUS UK LTD,2019481097,"152,161.27"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,NORTH SOMERSET COUNCIL,2019485163,"151,415.00"
Department for Work and Pensions,Jobcentre Plus,10/02/2011,EMPLOYMENT PROGRAMMES,Balance Sheet Payments,VT SOUTHERN CAREERS LTD COMMUNITY OUTREACH SERVICE,2019476310,"151,317.00"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,SOUTHEND ON SEA BOROUGH COUNCIL,2019485237,"151,050.00"
Department for Work and Pensions,Employment Programmes,15/02/2011,NDDP,WWEG EMPLOYMENT PROGRAMMES,REED,2019500942,"150,528.00"
Department for Work and Pensions,Employment Programmes,03/02/2011,YOUNG PERSON'S GUARANTEE,WWEG EMPLOYMENT PROGRAMMES,LONDON BOROUGH OF HACKNEY,2019367550,"150,450.00"
Department for Work and Pensions,Employment Programmes,11/02/2011,YOUNG PERSON'S GUARANTEE,WWEG EMPLOYMENT PROGRAMMES,3SC,2019478624,"150,300.00"
Department for Work and Pensions,Employment Programmes,16/02/2011,YOUNG PERSON'S GUARANTEE,WWEG EMPLOYMENT PROGRAMMES,DORSET COUNTY COUNCIL,2019522186,"150,300.00"
Department for Work and Pensions,Employment Programmes,08/02/2011,YOUNG PERSON'S GUARANTEE,WWEG EMPLOYMENT PROGRAMMES,BRISTOL CITY COUNCIL,2019384466,"150,000.00"
Department for Work and Pensions,Employment Programmes,03/02/2011,YOUNG PERSON'S GUARANTEE,WWEG EMPLOYMENT PROGRAMMES,THE INTRAINING GROUP,2019369065,"149,111.00"
Department for Work and Pensions,"Pension, Disability Carers Services",04/02/2011,Accomodation Costs,Pensions & Disability Carers Service ,TELEREAL TRILLIUM,2019375302,"148,752.43"
Department for Work and Pensions,Jobcentre Plus,03/02/2011,EMPLOYMENT PROGRAMMES,Balance Sheet Payments,CROSBY TRAINING,2019364725,"148,734.73"
Department for Work and Pensions,Employment Programmes,16/02/2011,YOUNG PERSON'S GUARANTEE,WWEG EMPLOYMENT PROGRAMMES,IXION HOLDINGS LTD,2019530696,"148,650.00"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,BASILDON DISTRICT COUNCIL,2019484946,"148,283.00"
Department for Work and Pensions,Corporate,23/02/2011,PRINCES YOUTH TRUST,WWG SUMMARY,SURREY COUNTY COUNCIL,1004651,"147,789.00"
Department for Work and Pensions,Employment Programmes,03/02/2011,YOUNG PERSON'S GUARANTEE,WWEG EMPLOYMENT PROGRAMMES,SARINA RUSSO JOB ACCESS GB PTY LTD,2019368865,"147,311.00"
Department for Work and Pensions,Jobcentre Plus,03/02/2011,EMPLOYMENT PROGRAMMES,Balance Sheet Payments,COMMUNITY  LINKS,2019364706,"147,103.83"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,TRAFFORD BOROUGH COUNCIL,2019485274,"146,887.00"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,TORBAY  COUNCIL,2019485271,"146,185.00"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,SWINDON BOROUGH COUNCIL,2019485256,"145,515.00"
Department for Work and Pensions,Employment Programmes,11/02/2011,EP GENERIC PROVIDER PAYMENTS,WWEG EMPLOYMENT PROGRAMMES,JHP GROUP LTD,2019481432,"144,528.00"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,SOUTH TYNESIDE METROPOLITAN BOROUGH COUNCIL,2019485235,"144,443.00"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,BOROUGH OF TELFORD  & WREKIN COUNCIL,2019484959,"143,989.00"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,LONDON BOROUGH OF BEXLEY,2019485103,"143,580.00"
Department for Work and Pensions,Employment Programmes,10/02/2011,YOUNG PERSON'S GUARANTEE,WWEG EMPLOYMENT PROGRAMMES,3SC,2019471807,"142,050.00"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,LONDON BOROUGH OF HAVERING,2019485113,"141,829.00"
Department for Work and Pensions,Jobcentre Plus,15/02/2011,TOTAL IT & EQUIPMENT COSTS,Jobcentre Plus,ATOS ORIGIN MEDICAL SERVICES,2019492699,"141,646.00"
Department for Work and Pensions,"Pension, Disability Carers Services",15/02/2011,ACCOMMODATION,Pensions & Disability Carers Service ,TELEREAL TRILLIUM,2019502339,"141,383.21"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,BURY METROPOLITAN BOROUGH COUNCIL,2019484976,"141,220.00"
Department for Work and Pensions,Employment Programmes,02/02/2011,YOUNG PERSON'S GUARANTEE,WWEG EMPLOYMENT PROGRAMMES,WEST SUSSEX COUNTY COUNCIL,2019360705,"139,500.00"
Department for Work and Pensions,Employment Programmes,07/02/2011,YOUNG PERSON'S GUARANTEE,WWEG EMPLOYMENT PROGRAMMES,CITY & COUNTY OF SWANSEA,2019377675,"139,000.00"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,CAERPHILLY COUNTY BOROUGH COUNCIL,2019484977,"138,881.00"
Department for Work and Pensions,Employment Programmes,18/02/2011,YOUNG PERSON'S GUARANTEE,WWEG EMPLOYMENT PROGRAMMES,HAMPSHIRE COUNTY COUNCIL,2019591692,"138,835.18"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,ABERDEEN CITY COUNCIL,2019484932,"138,401.00"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,LONDON BOROUGH OF SUTTON,2019485125,"137,857.00"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,NORTH AYRSHIRE COUNCIL,2019485153,"137,720.00"
Department for Work and Pensions,Employment Programmes,03/02/2011,YOUNG PERSON'S GUARANTEE,WWEG EMPLOYMENT PROGRAMMES,SARINA RUSSO JOB ACCESS GB PTY LTD,2019368865,"136,778.00"
Department for Work and Pensions,European Social Fund,23/02/2011,MA ESF(D) LA NON-PREFUNDED EXPENDITURE,WWEG EUROPEAN SOCIAL FUND,SEFTON METROPOLITAN BOROUGH COUNCIL,5000000487,"135,899.00"
Department for Work and Pensions,Jobcentre Plus,03/02/2011,EMPLOYMENT PROGRAMMES,Balance Sheet Payments,WORKING LINKS EMPLOYMENT LTD,2019369254,"135,850.99"
Department for Work and Pensions,Corporate,09/02/2011,EU PROGRAMMES,WWG SUMMARY,UNIVERSITY OF MANCHESTER,601158,"135,504.00"
Department for Work and Pensions,Jobcentre Plus,03/02/2011,EMPLOYMENT PROGRAMMES,Balance Sheet Payments,TRIAGE CENTRAL LTD,2019369111,"134,974.54"
Department for Work and Pensions,Jobcentre Plus,17/02/2011,EMPLOYMENT PROGRAMMES,Balance Sheet Payments,REED IN PARTNERSHIP,2019585896,"134,249.31"
Department for Work and Pensions,Employment Programmes,04/02/2011,YOUNG PERSON'S GUARANTEE,WWEG EMPLOYMENT PROGRAMMES,GROUNDWORK WEST MIDLANDS,2019373484,"133,900.00"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,REDCAR & CLEVELAND BOROUGH  COUNCIL,2019485187,"133,309.00"
Department for Work and Pensions,Corporate,11/02/2011,OTHER GOODS AND SERVICES,Corporate IT ,DLA PIPER UK,2019479515,"132,897.68"
Department for Work and Pensions,Jobcentre Plus,03/02/2011,EMPLOYMENT PROGRAMMES,Balance Sheet Payments,PERTEMPS EMPLOYMENT ALLIANCE,2019368241,"132,545.09"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,NORWICH CITY COUNCIL,2019485169,"131,294.00"
Department for Work and Pensions,Employment Programmes,15/02/2011,FND,WWEG EMPLOYMENT PROGRAMMES,WELSH ASSEMBLY GOVERNMENT,2002434,"130,896.13"
Department for Work and Pensions,Corporate,14/02/2011,APPS DEV,CHANGE MANAGEMENT DIRECTORATE,HP ENTERPRISE SERVICES UK LTD,2019487883,"130,747.62"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,LONDON BOROUGH OF MERTON,2019485120,"130,534.00"
Department for Work and Pensions,Corporate,23/02/2011,MISCELLANEOUS EXPENDITURE,EG SUMMARY,UNIVERSITY OF WESTMINSTER PSI,2019685327,"130,497.57"
Department for Work and Pensions,Jobcentre Plus,24/02/2011,EMPLOYMENT PROGRAMMES,Balance Sheet Payments,A4E WALES LTD,2019698866,"130,114.35"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,TENDRING DISTRICT COUNCIL,2019485263,"130,075.00"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,WEST LOTHIAN COUNCIL,2019485294,"129,196.00"
Department for Work and Pensions,Jobcentre Plus,10/02/2011,EMPLOYMENT PROGRAMMES,Balance Sheet Payments,PERTEMPS EMPLOYMENT ALLIANCE,2019475425,"128,897.06"
Department for Work and Pensions,Employment Programmes,04/02/2011,JOBCENTRE PLUS PATHWAYS TO WORK,WWEG EMPLOYMENT PROGRAMMES,HYWEL DDA NHS TRUST,2019373561,"128,673.00"
Department for Work and Pensions,Jobcentre Plus,17/02/2011,EMPLOYMENT PROGRAMMES,Balance Sheet Payments,A4E LTD,2019581492,"128,254.68"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,CENTRAL BEDFORDSHIRE DISTRICT COUNCIL,2019484985,"128,079.00"
Department for Work and Pensions,Jobcentre Plus,22/02/2011,COMPUTER SERVICES,Jobcentre Plus,ATOS ORIGIN IT SERVICES UK LTD,2019602414,"127,734.62"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,BLACKBURN BOROUGH COUNCIL,2019484953,"127,143.00"
Department for Work and Pensions,Corporate,17/02/2011,CAPITAL GRANTS,Group Finance,6 TOWNS CREDIT UNION LIMITED,2019581161,"127,000.00"
Department for Work and Pensions,Corporate,17/02/2011,AOS CONTRACTED OUT SERVICES,SHARED SERVICES,HMRC,2019583958,"126,025.15"
Department for Work and Pensions,Employment Programmes,23/02/2011,JSP ESF DEL P COSTS,WWEG EMPLOYMENT PROGRAMMES,SEETEC BUSINESS TECHNOLOGY CENTRE LTD,2019681740,"125,599.78"
Department for Work and Pensions,Corporate,03/02/2011,AOS CONTRACTED OUT SERVICES,SHARED SERVICES,HMRC,2019366617,"125,272.13"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,CARMARTHENSHIRE COUNTY COUNCIL,2019484983,"124,993.00"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,SOLIHULL METROPOLITAN BOROUGH COUNCIL,2019485218,"124,893.00"
Department for Work and Pensions,Corporate,23/02/2011,PRINCES YOUTH TRUST,WWG SUMMARY,LONDON BOROUGH OF NEWHAM,1004650,"124,600.00"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,NORTH LINCOLNSHIRE COUNCIL,2019485161,"124,405.00"
Department for Work and Pensions,Corporate,24/02/2011,PRINCES YOUTH TRUST,WWG SUMMARY,BARNSLEY METROPOLITAN BOROUGH COUNCIL,1004656,"123,762.00"
Department for Work and Pensions,Jobcentre Plus,10/02/2011,EMPLOYMENT PROGRAMMES,Balance Sheet Payments,TWL TRAINING LTD,2019476246,"123,670.40"
Department for Work and Pensions,Employment Programmes,01/02/2011,YOUNG PERSON'S GUARANTEE,WWEG EMPLOYMENT PROGRAMMES,INVERCLYDE COUNCIL,2019279450,"123,600.00"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,DUMFRIES & GALLOWAY COUNCIL,2019485026,"123,430.00"
Department for Work and Pensions,Corporate,18/02/2011,IS/IT,Corporate IT ,SPECIALIST COMPUTER CENTRES PLC,2019593679,"123,136.56"
Department for Work and Pensions,Jobcentre Plus,17/02/2011,EMPLOYMENT PROGRAMMES,Balance Sheet Payments,BUSINESS EMPLOYMENT SERVICES TRAINING LTD,2019581713,"123,054.49"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,ISLE OF WIGHT COUNTY COUNCIL,2019485088,"123,038.00"
Department for Work and Pensions,Corporate,15/02/2011,COMPUTER SERVICES,Group Finance,DELOITTE & TOUCHE LLP,2019494337,"121,553.50"
Department for Work and Pensions,Jobcentre Plus,24/02/2011,EMPLOYMENT PROGRAMMES,Balance Sheet Payments,ROYAL BRITISH LEGION INDUSTRIES LTD,2019695910,"121,514.19"
Department for Work and Pensions,Employment Programmes,14/02/2011,EU PROGRAMMES,WWEG EMPLOYMENT PROGRAMMES,BUSINESS & ENTERPRISE NORTH EAST,2019485792,"121,206.00"
Department for Work and Pensions,Corporate,23/02/2011,EMPLOYMENT ZONES,WWG SUMMARY,BRITISH COUNCIL,2019620508,"120,591.00"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,NEATH PORT TALBOT COUNTY BOROUGH COUNCIL,2019485147,"120,509.00"
Department for Work and Pensions,Corporate,16/02/2011,COMPUTER SERVICES,Corporate IT ,BT GLOBAL SERVICES,2019511758,"120,417.60"
Department for Work and Pensions,Employment Programmes,03/02/2011,YOUNG PERSON'S GUARANTEE,WWEG EMPLOYMENT PROGRAMMES,A4E LTD,2019364197,"120,280.00"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,SLOUGH BOROUGH COUNCIL,2019485217,"120,272.00"
Department for Work and Pensions,Employment Programmes,09/02/2011,NDLP,WWEG EMPLOYMENT PROGRAMMES,WORKING LINKS,2019468733,"120,085.19"
Department for Work and Pensions,Employment Programmes,09/02/2011,YOUNG PERSON'S GUARANTEE,WWEG EMPLOYMENT PROGRAMMES,NORTH EAST LINCOLNSHIRE COUNCIL,2019448785,"119,963.16"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,READING BOROUGH COUNCIL,2019485186,"119,744.00"
Department for Work and Pensions,Jobcentre Plus,03/02/2011,Accomodation Costs,Jobcentre Plus,TELEREAL TRILLIUM,2019369051,"118,793.21"
Department for Work and Pensions,Jobcentre Plus,17/02/2011,APPS DEV,Jobcentre Plus,HMRC,2019583958,"117,980.06"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,BEDFORD BOROUGH COUNCIL,2019484950,"117,297.00"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,FALKIRK DISTRICT COUNCIL,2019485051,"117,213.00"
Department for Work and Pensions,Jobcentre Plus,17/02/2011,COMPUTER SERVICES,Jobcentre Plus,ACCENTURE UK LTD,2019581501,"117,117.39"
Department for Work and Pensions,Jobcentre Plus,24/02/2011,EMPLOYMENT PROGRAMMES,Balance Sheet Payments,BUSINESS EMPLOYMENT SERVICES TRAINING LTD,2019691026,"117,056.72"
Department for Work and Pensions,Housing Benefits,14/02/2011,Housing Benefit Admin,WWG Housing Benefit,NEWPORT CITY COUNCIL,2019485152,"117,056.00"
Department for Work and Pensions,Jobcentre Plus,10/02/2011,EMPLOYMENT PROGRAMMES,Balance Sheet Payments,SKILLS TRAINING UK LTD,2019476042,"116,881.13"
Department for Work and Pensions,Employment Programmes,03/02/2011,YOUNG PERSON'S GUARANTEE,WWEG EMPLOYMENT PROGRAMMES,GROUNDWORK UK,2019366526,"116,201.00"
Department for Work and Pensions,Employment Programmes,03/02/2011,YOUNG PERSON'S GUARANTEE,WWEG EMPLOYMENT PROGRAMMES,NEWPORT CITY COUNCIL,2019371540,"116,100.00"
Department for Work and Pensions,Jobcentre Plus,10/02/2011,EMPLOYMENT PROGRAMMES,Balance Sheet Payments,TRIAGE CENTRAL LTD,2019476243,"116,057.28"
Department for Work and Pensions,Employment Programmes,15/02/2011,YOUNG PERSON'S GUARANTEE,WWEG EMPLOYMENT PROGRAMMES,BLACK COUNTRY ACADEMY,2019492948,"116,045.82"
