Department Family,Entity,Transaction Date,Expense Type,Expense Area,Supplier Name,Transaction Number, Amount 
DFID,DFID,07/04/2010,Technical & Advisory services,Policy and Research Directorate,LONDON SCHOOL OF ECONOMICS AND POLITICAL SCIENCE,400090275,"6,815.00"
DFID,DFID,07/04/2010,Technical & Advisory services,Policy and Research Directorate,LONDON SCHOOL OF ECONOMICS AND POLITICAL SCIENCE,400090275,"13,616.28"
DFID,DFID,07/04/2010,Technical & Advisory services,Policy and Research Directorate,LONDON SCHOOL OF ECONOMICS AND POLITICAL SCIENCE,400090275,"110,688.55"
DFID,DFID,07/04/2010,Technical & Advisory services,Policy and Research Directorate,LONDON SCHOOL OF ECONOMICS AND POLITICAL SCIENCE,400090275,"135,181.85"
DFID,DFID,07/04/2010,Technical & Advisory services,Policy and Research Directorate,LONDON SCHOOL OF ECONOMICS AND POLITICAL SCIENCE,400090275,"17,660.00"
DFID,DFID,07/04/2010,Aid to civil society organisations / NGOs,Policy and Research Directorate,University Of Oxford,400088237,"175,000.00"
DFID,DFID,07/04/2010,Technical & Advisory services,West and Southern Africa,Crown Agents Bank,400091449,"1,000,000.00"
DFID,DFID,07/04/2010,Technical & Advisory services,West and Southern Africa,PKF (UK) LLP,400091101,"49,472.62"
DFID,DFID,07/04/2010,Aid to civil society organisations / NGOs,Communications Division,Global Campaign for Education,400089898,"103,400.00"
DFID,DFID,07/04/2010,Aid to civil society organisations / NGOs,East and Central Africa,SAVE THE CHILDREN,400091048,"595,642.00"
DFID,DFID,07/04/2010,Aid to civil society organisations / NGOs,Policy and Research Directorate,OVERSEAS DEVELOPMENT INSTITUTE (ODI),400090623,"28,473.70"
DFID,DFID,08/04/2010,Technical & Advisory services,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",SOAS Language Centre,400091243,"96,115.00"
DFID,DFID,08/04/2010,Aid to civil society organisations / NGOs,Policy and Research Directorate,INSTITUTE OF DEV  STUDIES UNIVER,400086939,"642,072.00"
DFID,DFID,08/04/2010,Technical & Advisory services,Western Asia and Stabilisation Division,OXFORD POLICY MANAGEMENT,400088517,"115,132.78"
DFID,DFID,08/04/2010,Aid to civil society organisations / NGOs,Policy and Research Directorate,CLIMATE STRATEGIES,400090289,"72,512.50"
DFID,DFID,08/04/2010,"Property Repairs, Maintenance & Alterations",Human Resources Division,ROK CONSTRUCTION,400091106,"54,058.41"
DFID,DFID,08/04/2010,"Property Repairs, Maintenance & Alterations",Human Resources Division,ROK CONSTRUCTION,400091106,"56,309.34"
DFID,DFID,08/04/2010,Aid to civil society organisations / NGOs,Policy and Research Directorate,OVERSEAS DEVELOPMENT INSTITUTE (ODI),400091163,"43,650.00"
DFID,DFID,08/04/2010,Aid to international organisations,Asia Division,IBRD HSBC T,400091558,"1,050,000.00"
DFID,DFID,08/04/2010,Aid to international organisations,International Finance Division,IBRD (HSBC)  C/O THE WORLD BANK,400091559,"30,000,000.00"
DFID,DFID,08/04/2010,Aid to international organisations,Asia Division,IBRD HSBC T,400091560,"1,000,000.00"
DFID,DFID,08/04/2010,Technical & Advisory services,West and Southern Africa,HEALTH PARTNERS INTERNATIONAL,400091569,"322,139.27"
DFID,DFID,08/04/2010,Technical & Advisory services,International Relations Division,ATOS CONSULTING LIMITED,400087649,"26,313.73"
DFID,DFID,08/04/2010,Aid to international organisations,Policy and Research Directorate,IBRD (HSBC)  C/O THE WORLD BANK,400090952,"400,000.00"
DFID,DFID,08/04/2010,Aid to other bilateral donors,Finance and Corporate Performance Division,The World Bank (EFO),400091235,"50,000.00"
DFID,DFID,08/04/2010,Technical & Advisory services,West and Southern Africa,Deloitte & Touche,400091592,"42,641.62"
DFID,DFID,08/04/2010,Technical & Advisory services,Western Asia and Stabilisation Division,OXFORD POLICY MANAGEMENT,400087784,"63,678.69"
DFID,DFID,08/04/2010,Aid to partner government,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",THE CROWN AGENTS,400089688,"85,000.00"
DFID,DFID,08/04/2010,Aid to civil society organisations / NGOs,Policy and Research Directorate,SKILLSHARE INTERNATIONAL,400091650,"517,500.00"
DFID,DFID,08/04/2010,Technical & Advisory services,Asia Division,HAREWELLE INTERNATIONAL LIMITED,400091571,"8,782.50"
DFID,DFID,08/04/2010,Technical & Advisory services,Asia Division,HAREWELLE INTERNATIONAL LIMITED,400091571,"10,084.58"
DFID,DFID,08/04/2010,Aid to civil society organisations / NGOs,Asia Division,HAREWELLE INTERNATIONAL LIMITED,400091571,"291,049.45"
DFID,DFID,08/04/2010,Communications,Asia Division,THE CROWN AGENTS,400091654,"67,886.70"
DFID,DFID,08/04/2010,Communications,Asia Division,THE CROWN AGENTS,400091656,"79,877.46"
DFID,DFID,08/04/2010,Technical & Advisory services,Asia Division,NATURAL RESOURCES INTERN,400091357,"38,893.10"
DFID,DFID,08/04/2010,Aid to civil society organisations / NGOs,Communications Division,DEVELOPMENT EDUCATION CENTRE,400091694,"40,000.00"
DFID,DFID,08/04/2010,Aid to civil society organisations / NGOs,Policy and Research Directorate,ACCOUNTABILITY,400090711,"49,800.00"
DFID,DFID,08/04/2010,Aid to civil society organisations / NGOs,Policy and Research Directorate,ACCOUNTABILITY,400090711,"6,200.00"
DFID,DFID,08/04/2010,Aid to international organisations,Policy and Research Directorate,CABI,400091713,"275,000.00"
DFID,DFID,08/04/2010,Accomodation costs,Human Resources Division,CITY OF WESTMINSTER,400091722,"40,000.00"
DFID,DFID,09/04/2010,Aid to partner government,Asia Division,IBRD HSBC T,400090585,"7,200,000.00"
DFID,DFID,09/04/2010,Technical & Advisory services,Policy and Research Directorate,VIVID ECONOMICS LIMITED,400090839,"30,000.00"
DFID,DFID,09/04/2010,Technical & Advisory services,East and Central Africa,COFFEY INTERNATIONAL DEVELOPMENT LTD,400090637,"81,193.69"
DFID,DFID,09/04/2010,Technical & Advisory services,East and Central Africa,OXFORD POLICY MANAGEMENT,400091768,"75,982.77"
DFID,DFID,09/04/2010,Technical & Advisory services,Asia Division,OPTIONS CONSULTANCY SERVICES LIMITED,400091835,"47,247.68"
DFID,DFID,09/04/2010,Aid to partner government,East and Central Africa,THE CROWN AGENTS,400091838,"500,000.00"
DFID,DFID,09/04/2010,Technical & Advisory services,West and Southern Africa,THE CROWN AGENTS,400091849,"161,621.08"
DFID,DFID,09/04/2010,Technical & Advisory services,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",GRM INTERNATIONAL LTD,400091851,"125,679.87"
DFID,DFID,09/04/2010,Technical & Advisory services,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",GRM INTERNATIONAL LTD,400091851,"14,256.91"
DFID,DFID,09/04/2010,Aid to civil society organisations / NGOs,Policy and Research Directorate,PRACTICAL ACTION LTD,400091653,"272,500.00"
DFID,DFID,09/04/2010,Staff training & Conferences,Western Asia and Stabilisation Division,COFFEY INTERNATIONAL DEVELOPMENT LTD,400091772,"1,369.72"
DFID,DFID,09/04/2010,Direct Programme training / facilitation,Western Asia and Stabilisation Division,COFFEY INTERNATIONAL DEVELOPMENT LTD,400091772,"32,639.53"
DFID,DFID,09/04/2010,Staff training & Conferences,Western Asia and Stabilisation Division,COFFEY INTERNATIONAL DEVELOPMENT LTD,400091772,"27,283.99"
DFID,DFID,09/04/2010,Research & Development,Policy and Research Directorate,LEONARD CHESHIRE DISABILITY,400091795,"82,868.00"
DFID,DFID,09/04/2010,Technical & Advisory services,East and Central Africa,THE CROWN AGENTS,400091865,"54,777.57"
DFID,DFID,09/04/2010,Research & Development,Policy and Research Directorate,Crown Agents Bank,400091866,"624,417.16"
DFID,DFID,09/04/2010,Aid to international organisations,Asia Division,UNDP CONTRIBUTIONS ACCOUNT,400091646,"961,823.00"
DFID,DFID,09/04/2010,Staff training & Conferences,Western Asia and Stabilisation Division,COFFEY INTERNATIONAL DEVELOPMENT LTD,400091770,334.07
DFID,DFID,09/04/2010,Direct Programme training / facilitation,Western Asia and Stabilisation Division,COFFEY INTERNATIONAL DEVELOPMENT LTD,400091770,"32,639.53"
DFID,DFID,09/04/2010,Staff training & Conferences,Western Asia and Stabilisation Division,COFFEY INTERNATIONAL DEVELOPMENT LTD,400091770,"27,283.99"
DFID,DFID,09/04/2010,Technical & Advisory services,Policy and Research Directorate,LTS INTERNATIONAL LTD,400091796,"41,912.25"
DFID,DFID,12/04/2010,Emergency / Humanitarian Assistance,West and Southern Africa,Crown Agents Bank,400091126,"199,751.94"
DFID,DFID,12/04/2010,Technical & Advisory services,Policy and Research Directorate,HEALTH PARTNERS INTERNATIONAL,400091021,"216,470.65"
DFID,DFID,12/04/2010,Technical & Advisory services,Policy and Research Directorate,PRICEWATERHOUSECOOPERS,400091820,"425,637.15"
DFID,DFID,12/04/2010,Aid to partner government,Asia Division,THE CROWN AGENTS,400091839,"164,622.66"
DFID,DFID,12/04/2010,Aid to partner government,Asia Division,THE CROWN AGENTS,400091840,"388,442.68"
DFID,DFID,12/04/2010,Aid to partner government,Asia Division,THE CROWN AGENTS,400091842,"892,443.69"
DFID,DFID,12/04/2010,Aid to civil society organisations / NGOs,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",INTERNATIONAL ALERT,400091951,"100,000.00"
DFID,DFID,12/04/2010,Aid to civil society organisations / NGOs,Policy and Research Directorate,UNITED NATIONS ASSOCIATION INTERN,400091955,"402,500.00"
DFID,DFID,12/04/2010,Technical & Advisory services,West and Southern Africa,PRICEWATERHOUSECOOPERS AFRICA,400091876,"82,479.00"
DFID,DFID,12/04/2010,Aid to international organisations,Asia Division,IBRD HSBC T,400090546,"3,300,000.00"
DFID,DFID,12/04/2010,Aid to civil society organisations / NGOs,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",REFUGEE STUDIES CENTRE,400092008,"105,357.86"
DFID,DFID,12/04/2010,Technical & Advisory services,Asia Division,OPTIONS CONSULTANCY SERVICES LIMITED,400091837,"27,612.31"
DFID,DFID,12/04/2010,Technical & Advisory services,Central Department Division,THE CROWN AGENTS,400091853,"35,065.22"
DFID,DFID,12/04/2010,Technical & Advisory services,Policy and Research Directorate,THE CROWN AGENTS,400091841,"35,520.00"
DFID,DFID,12/04/2010,Technical & Advisory services,International Relations Division,PKF (UK) LLP,400092100,"167,664.36"
DFID,DFID,12/04/2010,Staff training & Conferences,Western Asia and Stabilisation Division,CRANFIELD UNIVERSITY,400091226,"35,013.00"
DFID,DFID,12/04/2010,Research & Development,Policy and Research Directorate,INSTITUTE OF DEV  STUDIES UNIVER,400087364,"192,031.00"
DFID,DFID,12/04/2010,Aid to civil society organisations / NGOs,Policy and Research Directorate,KPMG DEVELOPMENT SERVICE,400092147,"533,404.22"
DFID,DFID,12/04/2010,Aid to civil society organisations / NGOs,Policy and Research Directorate,KPMG DEVELOPMENT SERVICE,400092144,"951,759.63"
DFID,DFID,13/04/2010,Aid to civil society organisations / NGOs,Policy and Research Directorate,KPMG DEVELOPMENT SERVICE,400092146,"654,873.48"
DFID,DFID,13/04/2010,Aid to civil society organisations / NGOs,Asia Division,BBC WORLD SERVICE TRUST,400092214,"159,293.00"
DFID,DFID,13/04/2010,Aid to civil society organisations / NGOs,Policy and Research Directorate,CAFOD,400092230,"1,135,000.00"
DFID,DFID,13/04/2010,Aid to civil society organisations / NGOs,Policy and Research Directorate,PLAN INTERNATIONAL UK,400092236,"617,500.00"
DFID,DFID,13/04/2010,Aid to civil society organisations / NGOs,Asia Division,BBC WORLD SERVICE TRUST,400092240,"124,982.00"
DFID,DFID,13/04/2010,Aid to civil society organisations / NGOs,Policy and Research Directorate,WORLD VISION UNITED KINGDOM,400092245,"647,500.00"
DFID,DFID,13/04/2010,Aid to civil society organisations / NGOs,Policy and Research Directorate,ONE WORLD ACTION,400092251,"272,500.00"
DFID,DFID,13/04/2010,Technical & Advisory services,Asia Division,WSP INTERNATIONAL LIMITED,400092269,"69,866.06"
DFID,DFID,13/04/2010,Technical & Advisory services,Asia Division,WSP INTERNATIONAL LIMITED,400092269,"1,521,663.65"
DFID,DFID,13/04/2010,Technical & Advisory services,International Relations Division,ECOTEC RESEARCH AND CONSULTING LTD,400092278,"55,300.00"
DFID,DFID,13/04/2010,Technical & Advisory services,International Relations Division,ECOTEC RESEARCH AND CONSULTING LTD,400092278,"4,420.00"
DFID,DFID,13/04/2010,Technical & Advisory services,International Relations Division,ECOTEC RESEARCH AND CONSULTING LTD,400092280,"81,450.00"
DFID,DFID,13/04/2010,Technical & Advisory services,International Relations Division,ECOTEC RESEARCH AND CONSULTING LTD,400092280,"11,313.00"
DFID,DFID,13/04/2010,Technical & Advisory services,East and Central Africa,THE CROWN AGENTS,400092326,"185,903.13"
DFID,DFID,13/04/2010,Technical & Advisory services,West and Southern Africa,PRICEWATERHOUSECOOPERS,400092341,"284,329.90"
DFID,DFID,13/04/2010,Technical & Advisory services,Business Solutions Division Level,COMPUTACENTER (UK) LTD,400091277,"43,622.35"
DFID,DFID,13/04/2010,Research & Development,Policy and Research Directorate,TRL LTD,400092380,"29,000.00"
DFID,DFID,13/04/2010,Technical & Advisory services,Asia Division,THE CROWN AGENTS,400092404,"98,577.74"
DFID,DFID,13/04/2010,Technical & Advisory services,Asia Division,OPTIONS CONSULTANCY SERVICES LIMITED,400092260,"26,029.22"
DFID,DFID,13/04/2010,Technical & Advisory services,Asia Division,OPTIONS CONSULTANCY SERVICES LIMITED,400092265,"46,969.56"
DFID,DFID,13/04/2010,Research & Development,Policy and Research Directorate,NRI LTD.,400092423,"25,000.00"
DFID,DFID,13/04/2010,Aid to civil society organisations / NGOs,Finance and Corporate Performance Division,Development Initiatives Poverty Research Ltd,400091725,"38,740.00"
DFID,DFID,13/04/2010,Technical & Advisory services,West and Southern Africa,GRM INTERNATIONAL LTD,400092447,"124,377.99"
DFID,DFID,13/04/2010,Technical & Advisory services,Policy and Research Directorate,ATOS CONSULTING LIMITED,400089827,"33,487.50"
DFID,DFID,13/04/2010,Aid to civil society organisations / NGOs,Policy and Research Directorate,INTERNATIONAL INSTITUTE FOR ENVIRO,400090026,"50,000.00"
DFID,DFID,13/04/2010,Aid to civil society organisations / NGOs,Communications Division,THE HARAMBEE CENTRE,400092233,"58,206.49"
DFID,DFID,14/04/2010,Technical & Advisory services,Asia Division,MOTT MACDONALD INTERNATIONAL,400092360,"115,890.94"
DFID,DFID,14/04/2010,Aid to civil society organisations / NGOs,Communications Division,LANCASHIRE DEVELOPMENT EDUCATION GRO,400092588,"40,000.00"
DFID,DFID,14/04/2010,Technical & Advisory services,Asia Division,GHK CONSULTING LTD,400092426,"61,924.00"
DFID,DFID,14/04/2010,Technical & Advisory services,Asia Division,MOTT MACDONALD INTERNATIONAL,400092470,"32,205.27"
DFID,DFID,14/04/2010,Technical & Advisory services,Asia Division,MOTT MACDONALD INTERNATIONAL,400092462,"85,007.35"
DFID,DFID,14/04/2010,Aid to civil society organisations / NGOs,Policy and Research Directorate,VSO,400092643,"7,137,500.00"
DFID,DFID,14/04/2010,Aid to international organisations,Asia Division,IOM,400092744,"713,681.00"
DFID,DFID,14/04/2010,Aid to partner government,West and Southern Africa,THE CROWN AGENTS,400092608,"34,250.00"
DFID,DFID,14/04/2010,Technical & Advisory services,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",DAI EUROPE LIMITED,400091642,"37,770.27"
DFID,DFID,14/04/2010,Aid to international organisations,Asia Division, UNICEF,400092825,"1,000,000.00"
DFID,DFID,15/04/2010,"Property Repairs, Maintenance & Alterations","Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",TURNER & TOWNSEND,400091630,"106,285.33"
DFID,DFID,15/04/2010,Technical & Advisory services,International Relations Division,TRIBAL HELM CORPORATION LTD,400092311,"187,559.57"
DFID,DFID,15/04/2010,Aid to other bilateral donors,Asia Division,UNICEF,400092580,"116,500.00"
DFID,DFID,15/04/2010,Research & Development,Policy and Research Directorate,MEDICAL RESEARCH COUNCIL,400092945,"182,012.00"
DFID,DFID,15/04/2010,Aid to partner government,Asia Division,THE CROWN AGENTS,400092499,"2,132,925.47"
DFID,DFID,15/04/2010,Aid to other bilateral donors,Asia Division,ROYAL DANISH EMBASSY PHNOM PENH (MDLF ACC),400092991,"90,910.40"
DFID,DFID,15/04/2010,Aid to civil society organisations / NGOs,Asia Division,SAVE THE CHILDREN,400093001,"316,158.00"
DFID,DFID,15/04/2010,Aid to civil society organisations / NGOs,Asia Division,CARE INTERNATIONAL,400091707,"327,000.00"
DFID,DFID,15/04/2010,Technical & Advisory services,West and Southern Africa,OXFORD POLICY MANAGEMENT,400093046,"41,734.80"
DFID,DFID,15/04/2010,Software,Business Solutions Division Level,GSS Professional Services LTD,400093050,"49,000.00"
DFID,DFID,16/04/2010,Contract & Agency Staff,Communications Division,COI - GCN,400090873,"28,665.00"
DFID,DFID,16/04/2010,"Property Repairs, Maintenance & Alterations",Human Resources Division,PLANNED MAINTENANCE ENGINEERING LTD,400093122,"26,022.73"
DFID,DFID,16/04/2010,Software,Business Solutions Division Level,GSS Professional Services LTD,400093029,"99,500.00"
DFID,DFID,16/04/2010,Aid to civil society organisations / NGOs,Communications Division,DEVELOPMENT EDUCATION ASSOCI,400093127,"133,853.00"
DFID,DFID,16/04/2010,Software,Business Solutions Division Level,ASSURIX LIMITED,400093008,"138,000.00"
DFID,DFID,16/04/2010,Purchase of Vehicles,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",Crown Agents Bank,400091846,"242,549.74"
DFID,DFID,16/04/2010,Aid to international organisations,West and Southern Africa, UNICEF,400093163,"250,000.00"
DFID,DFID,16/04/2010,Aid to civil society organisations / NGOs,Communications Division,VSO,400093167,"488,823.00"
DFID,DFID,17/04/2010,Technical & Advisory services,Asia Division,CARE INTERNATIONAL,400093202,"110,979.40"
DFID,DFID,17/04/2010,Technical & Advisory services,West and Southern Africa,LIVERPOOL ASSOCIATES IN TROP. HEALTH,400093203,"51,039.88"
DFID,DFID,17/04/2010,Technical & Advisory services,Policy and Research Directorate,Cambridge  Education Limited,400093213,"69,445.15"
DFID,DFID,17/04/2010,Technical & Advisory services,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",DAI EUROPE LIMITED,400092291,"44,595.28"
DFID,DFID,18/04/2010,Technical & Advisory services,Asia Division,TRIBAL HELM CORPORATION LTD,400091568,"287,013.74"
DFID,DFID,18/04/2010,Aid to civil society organisations / NGOs,Policy and Research Directorate,SCIDEV.NET,400092313,"100,000.00"
DFID,DFID,18/04/2010,Medical & Health Supplies/Services,West and Southern Africa,THE CROWN AGENTS,400093341,"73,601.57"
DFID,DFID,19/04/2010,Technical & Advisory services,Asia Division,MAXWELL STAMP PLC,400092356,"184,282.90"
DFID,DFID,19/04/2010,Technical & Advisory services,Asia Division,MAXWELL STAMP PLC,400092361,"28,101.25"
DFID,DFID,19/04/2010,Aid to civil society organisations / NGOs,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",REFUGEE STUDIES CENTRE,400093356,"111,588.86"
DFID,DFID,19/04/2010,Research & Development,Policy and Research Directorate,UNITED NATIONS RESEARCH INSTITUTE FOR SOCIAL DEVELOPMENT (UNRISD),400093445,"500,000.00"
DFID,DFID,19/04/2010,Technical & Advisory services,Asia Division,HTSPE LTD,400091629,"37,501.25"
DFID,DFID,19/04/2010,Technical & Advisory services,Asia Division,HTSPE LTD,400091629,"6,189.16"
DFID,DFID,19/04/2010,Aid to civil society organisations / NGOs,Communications Division,THE CROWN AGENTS,400093447,"49,946.26"
DFID,DFID,19/04/2010,Technical & Advisory services,International Relations Division,OXFORD POLICY MANAGEMENT,400082831,"93,719.84"
DFID,DFID,19/04/2010,Technical & Advisory services,West and Southern Africa,OXFORD POLICY MANAGEMENT,400093270,"123,207.41"
DFID,DFID,19/04/2010,Communications,Business Solutions Division Level,COMPUTACENTER (UK) LTD,400091299,"28,478.55"
DFID,DFID,19/04/2010,Technical & Advisory services,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",HALCROW GROUP LTD,400091375,"29,032.37"
DFID,DFID,19/04/2010,Technical & Advisory services,Asia Division,MOTT MACDONALD INTERNATIONAL,400093170,"35,127.12"
DFID,DFID,19/04/2010,Aid to civil society organisations / NGOs,Policy and Research Directorate,INSTITUTE OF DEV  STUDIES UNIVER,400093536,"93,534.00"
DFID,DFID,19/04/2010,Technical & Advisory services,West and Southern Africa,HTSPE LTD,400093013,"316,915.00"
DFID,DFID,19/04/2010,Technical & Advisory services,West and Southern Africa,HTSPE LTD,400093013,"213,244.38"
DFID,DFID,20/04/2010,Technical & Advisory services,West and Southern Africa,TRIBAL HELM CORPORATION LTD,400092482,"39,616.00"
DFID,DFID,20/04/2010,Aid to international organisations,Policy and Research Directorate,IBRD HSBC T,400093456,"200,000.00"
DFID,DFID,20/04/2010,Aid to civil society organisations / NGOs,International Relations Division,OVERSEAS DEVELOPMENT INSTITUTE (ODI),400093520,"107,443.17"
DFID,DFID,20/04/2010,Communications,Business Solutions Division Level,COMPUTACENTER (UK) LTD,400091289,"106,537.91"
DFID,DFID,20/04/2010,Communications,Business Solutions Division Level,COMPUTACENTER (UK) LTD,400091859,"50,525.61"
DFID,DFID,20/04/2010,Aid to civil society organisations / NGOs,Communications Division,CYFANFYD,400093738,"49,985.00"
DFID,DFID,20/04/2010,Aid to civil society organisations / NGOs,Communications Division,CYFANFYD,400093738,"78,016.00"
DFID,DFID,20/04/2010,Aid to civil society organisations / NGOs,Communications Division,DEVELOPMENT EDUCATION ASSOCI,400093750,"145,946.00"
DFID,DFID,20/04/2010,Aid to civil society organisations / NGOs,Communications Division,DEVELOPMENT EDUCATION ASSOCI,400093750,"282,613.00"
DFID,DFID,20/04/2010,Technical & Advisory services,Asia Division,DELOITTE TOUCHE TOHMATSU INDIA PRIVA,400093752,"32,282.14"
DFID,DFID,20/04/2010,Technical & Advisory services,Asia Division,CROWN AGENTS (INDIA) PVT. LTD,400093764,"77,978.71"
DFID,DFID,20/04/2010,Technical & Advisory services,East and Central Africa,LIVERPOOL ASSOCIATES IN TROP. HEALTH,400093019,"149,264.00"
DFID,DFID,20/04/2010,Office Equipment,West and Southern Africa,Ethel Ventures Limited,400093855,"12,725.47"
DFID,DFID,20/04/2010,Office Equipment,West and Southern Africa,Ethel Ventures Limited,400093855,"19,245.71"
DFID,DFID,20/04/2010,Aid to civil society organisations / NGOs,Communications Division,GLOBAL STUDENT FORUM,400093883,"30,498.00"
DFID,DFID,20/04/2010,Aid to international organisations,West and Southern Africa,IBRD HSBC T,400093583,"1,500,000.00"
DFID,DFID,20/04/2010,Technical & Advisory services,Policy and Research Directorate,THE IDL GROUP,400093126,"47,788.97"
DFID,DFID,21/04/2010,Aid to civil society organisations / NGOs,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",SAVE THE CHILDREN UK,400093141,"28,626.72"
DFID,DFID,21/04/2010,Aid to civil society organisations / NGOs,West and Southern Africa,SAVE THE CHILDREN UK,400094058,"222,977.82"
DFID,DFID,21/04/2010,Aid to other bilateral donors,West and Southern Africa,UNDP CONTRIBUTIONS ACCOUNT,400094104,"1,000,000.00"
DFID,DFID,21/04/2010,Technical & Advisory services,Asia Division,CHRISTIAN AID,400092443,"170,239.92"
DFID,DFID,21/04/2010,Technical & Advisory services,Asia Division,CHRISTIAN AID,400092443,949.33
DFID,DFID,21/04/2010,Technical & Advisory services,Western Asia and Stabilisation Division,OXFORD POLICY MANAGEMENT,400093044,"60,727.66"
DFID,DFID,21/04/2010,Technical & Advisory services,East and Central Africa,Mohammed Mussa,400094221,"31,261.28"
DFID,DFID,21/04/2010,Aid to civil society organisations / NGOs,Communications Division,YORKSHIRE & HUMBER GLOBAL SCHOOLS AS,400094238,"27,090.00"
DFID,DFID,21/04/2010,Aid to civil society organisations / NGOs,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",PEOPLE IN AID LTD,400094255,"140,000.00"
DFID,DFID,21/04/2010,Technical & Advisory services,Asia Division,MOTT MACDONALD INTERNATIONAL,400093380,"37,263.60"
DFID,DFID,21/04/2010,Aid to international organisations,West and Southern Africa, UNICEF,400094280,"280,000.00"
DFID,DFID,21/04/2010,Aid to international organisations,West and Southern Africa, UNICEF,400094280,"720,000.00"
DFID,DFID,22/04/2010,Aid to civil society organisations / NGOs,West and Southern Africa,MEDECINS SANS FRONTIERES,400091055,"193,734.00"
DFID,DFID,22/04/2010,Aid to civil society organisations / NGOs,Policy and Research Directorate,NATURAL RESOURCES INSTITUTE,400094231,"71,060.86"
DFID,DFID,22/04/2010,Technical & Advisory services,East and Central Africa,Ministry of Federal Affairs,400094362,"32,536.72"
DFID,DFID,22/04/2010,Technical & Advisory services,East and Central Africa,Ministry of Federal Affairs,400094362,"62,606.43"
DFID,DFID,22/04/2010,Emergency / Humanitarian Assistance,Asia Division,THE HALO TRUST,400094373,"74,703.00"
DFID,DFID,22/04/2010,Technical & Advisory services,West and Southern Africa,THE INSTITUTE OF DEVELOPMENT STUDIE,400093262,"73,991.00"
DFID,DFID,22/04/2010,Technical & Advisory services,Policy and Research Directorate,TROPICAL HEALTH EDUCATION TRUST,400093338,"78,763.23"
DFID,DFID,22/04/2010,Aid to civil society organisations / NGOs,Policy and Research Directorate,FORUM FOR THE FUTURE,400093556,"5,741.00"
DFID,DFID,22/04/2010,Aid to civil society organisations / NGOs,Policy and Research Directorate,FORUM FOR THE FUTURE,400093556,"35,391.81"
DFID,DFID,22/04/2010,Aid to civil society organisations / NGOs,International Finance Division,HOMELESS INTERNATIONAL,400094481,"605,581.00"
DFID,DFID,22/04/2010,Technical & Advisory services,Policy and Research Directorate,HTSPE LTD,400092266,"27,128.00"
DFID,DFID,22/04/2010,Technical & Advisory services,West and Southern Africa,Masdar (UK) Limited,400094509,"139,466.90"
DFID,DFID,22/04/2010,Aid to civil society organisations / NGOs,Communications Division,THE CROWN AGENTS,400094560,"46,189.84"
DFID,DFID,23/04/2010,Aid to civil society organisations / NGOs,Policy and Research Directorate,COMMONWEALTH FORESTRY ASSOCIATION,400094243,"50,000.00"
DFID,DFID,23/04/2010,Aid to civil society organisations / NGOs,Asia Division,BRITISH COUNCIL,400092401,"28,219.12"
DFID,DFID,23/04/2010,Technical & Advisory services,Asia Division,NR Management Consultants India Pvt. Ltd.,400092944,"28,430.02"
DFID,DFID,23/04/2010,Technical & Advisory services,East and Central Africa,COFFEY INTERNATIONAL DEVELOPMENT LTD,400094569,"45,255.85"
DFID,DFID,23/04/2010,Technical & Advisory services,East and Central Africa,OXFAM,400094667,"189,880.00"
DFID,DFID,23/04/2010,Aid to civil society organisations / NGOs,Communications Division,THE CROWN AGENTS,400093448,"39,642.28"
DFID,DFID,23/04/2010,Technical & Advisory services,Policy and Research Directorate,BRITISH COUNCIL,400094671,"35,779.67"
DFID,DFID,23/04/2010,Aid to civil society organisations / NGOs,Communications Division,THE CROWN AGENTS,400094680,"81,576.86"
DFID,DFID,23/04/2010,Aid to civil society organisations / NGOs,Communications Division,THE CROWN AGENTS,400094682,"51,204.57"
DFID,DFID,23/04/2010,Aid to civil society organisations / NGOs,Communications Division,THE CROWN AGENTS,400094683,"36,390.28"
DFID,DFID,23/04/2010,Technical & Advisory services,Asia Division,GRM INTERNATIONAL LTD,400094689,"114,146.50"
DFID,DFID,23/04/2010,Technical & Advisory services,Asia Division,GRM INTERNATIONAL LTD,400094697,"68,317.15"
DFID,DFID,24/04/2010,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",THE CROWN AGENTS,400094732,"31,562.85"
DFID,DFID,24/04/2010,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",THE CROWN AGENTS,400094736,"142,861.00"
