Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Defence Science and Technology Laboratory,29/12/2015,Sub Contracted Work,Divisions,BAE SYSTEMS INTEGRATED SYSTEM TECH. LIMITED.,,V - 9000168525 - 00216480,Sub Contracted Work,"£80,000.00"
Ministry of Defence,Ministry of Defence,21/12/2015,"Transportation of personnel, freight and travel expenses",Land Forces,METCALFE FARMS (HAULAGE) LIMITED,DL8 5JZ,86376,Freight movement costs,"£79,812.57"
Ministry of Defence,Ministry of Defence,17/12/2015,Spend on Inventory - General,Defence Equipment + Support,COONEEN DEFENCE LIMITED,BT75 0NE,11476,Spend on Inventory - General,"£79,810.62"
Ministry of Defence,Ministry of Defence,04/12/2015,Fees for professional services,Land Forces,QINETIQ LIMITED,GU14 0LX,80652,Fees for professional services excluding legal fees,"£79,808.40"
Ministry of Defence,Ministry of Defence,29/12/2015,"Purchase of major spares armaments, medical & general stores",Defence Equipment + Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,87962,Capital spares engineering and technical inventory fiscal capital in year addition,"£79,438.82"
Ministry of Defence,Ministry of Defence,22/12/2015,Fees for professional services,Land Forces,BAE SYSTEMS (OPERATIONS) LIMITED,BA22 8UZ,86692,Fees for professional services excluding legal fees,"£79,375.00"
Ministry of Defence,Ministry of Defence,08/12/2015,"Transportation of personnel, freight and travel expenses",Air Command,SERVISAIR INC,H4M 2N9,2200585,Aircraft landing fees,"£79,355.47"
Ministry of Defence,Defence Science and Technology Laboratory,11/12/2015,Sub Contracted Work,Divisions,RFEL LIMITED,,V - 9000168330 - 00215652,Sub Contracted Work,"£79,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,04/12/2015,Sub Contracted Work,Divisions,UNIVERSITY OF LEEDS,,V - 9000168205 - 00215276,Sub Contracted Work,"£78,914.30"
Ministry of Defence,Ministry of Defence,04/12/2015,Design services and minor equipment purchases,Navy Command,ISS MEDICLEAN LIMITED,GU21 5RW,80525,Equipment support non-project costs,"£78,880.36"
Ministry of Defence,Ministry of Defence,10/12/2015,Spend on Inventory - General,Defence Equipment + Support,FUCHS LUBRICANTS (UK) PLC.,ST1 5HU,82413,Spend on Inventory - General,"£78,843.80"
Ministry of Defence,Ministry of Defence,24/12/2015,Purchase of inventory and services ,Land Forces,WILLIAMS LEA LIMITED,NR3 1PD,87929,Cost of other material consumed,"£78,762.27"
Ministry of Defence,Defence Science and Technology Laboratory,11/12/2015,Publications/Subscriptions,Infrastructure,BARCLAYCARD,,G - 9000168370 - 00216957,Publications/Subscriptions,"£78,729.46"
Ministry of Defence,Defence Science and Technology Laboratory,04/12/2015,Sub Contracted Work,Divisions,THE UNIVERSITY OF SHEFFIELD,,V - 9000168204 - 00215278,Sub Contracted Work,"£78,684.00"
Ministry of Defence,Ministry of Defence,03/12/2015,"Transportation of personnel, freight and travel expenses",Land Forces,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,80137,Military short term detached duty,"£78,398.70"
Ministry of Defence,Ministry of Defence,10/12/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,IMMOBILIARE LIVING HOUSE S.R.L.,,6000009175,Rent buildings - non civil estate property and married quarter property,"£78,359.15"
Ministry of Defence,Ministry of Defence,29/12/2015,Spend on Inventory - General,Defence Equipment + Support,INTERNATIONAL PAINT LTD,NE10 0JY,88018,Spend on Inventory - General,"£78,287.42"
Ministry of Defence,Ministry of Defence,17/12/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK LTD,LS16 6QY,84956,Estate + facilities management services - accommodation inventory + service,"£78,182.87"
Ministry of Defence,Ministry of Defence,23/12/2015,Fuel for military use,Defence Equipment + Support,BOC LIMITED,GU2 7XY,87064,Cost of industrial gas fuel consumed,"£78,087.82"
Ministry of Defence,Ministry of Defence,08/12/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,RUTLAND COUNTY COUNCIL  DISTRICT COUNCIL,LE15 6HP,81473,Rent buildings - non civil estate property and married quarter property,"£78,049.45"
Ministry of Defence,Ministry of Defence,02/12/2015,Purchase of buildings and military equipment ,Defence Equipment + Support,QINETIQ LIMITED,GU14 0LX,79663,Fiscal asset under construction - capital in year addition,"£78,000.00"
Ministry of Defence,Ministry of Defence,17/12/2015,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK LTD,LS16 6QY,84956,Cost of food services,"£77,992.35"
Ministry of Defence,Ministry of Defence,04/12/2015,"Purchase of munitions, other inventory or fuel",Land Forces,SERVICE SPORT (UK) LTD,PR6 7BX,80683,Raw materials and consumable clothing and textiles inventory purchased,"£77,257.98"
Ministry of Defence,Ministry of Defence,11/12/2015,Purchase of information and communications technology,Land Forces,SOFTWARE BOX LIMITED,YO61 1ET,83159,IT + communications asset - in year capital addition,"£77,008.80"
Ministry of Defence,Ministry of Defence,14/12/2015,Fuel for military use,Air Command,BP INTERNATIONAL LIMITED,HP2 4UL,2000001673,Aviation fuel casual uplift consumed,"£76,944.42"
Ministry of Defence,Ministry of Defence,21/12/2015,General services and support,Defence Equipment + Support,MARSHALL AVIATION SERVICES LIMITED,CH4 0BA,86372,Defence equipment CLS/IOS service charge,"£76,892.98"
Ministry of Defence,Ministry of Defence,04/12/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,ENEL ENERGIA PSA,,6000008712,Utilities consumed - electricity,"£76,729.73"
Ministry of Defence,Ministry of Defence,02/12/2015,Spend on Inventory - General,Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,79519,Spend on Inventory - General,"£76,393.96"
Ministry of Defence,Defence Science and Technology Laboratory,29/12/2015,Sub Contracted Work,Divisions,SELEX ES LIMITED,,V - 9000168562 - 00216820,Sub Contracted Work,"£76,165.12"
Ministry of Defence,Ministry of Defence,11/12/2015,Spend on Inventory - General,Defence Equipment + Support,ILASCO LTD,KY6 2SD,82958,Spend on Inventory - General,"£76,161.60"
Ministry of Defence,Ministry of Defence,11/12/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,RAMBOLL UK LIMITED,SE1 8NW,83106,Fiscal asset under construction - capital in year addition,"£75,859.40"
Ministry of Defence,Ministry of Defence,23/12/2015,International contributions,HO+CS,CROWN AGENTS LIMITED,SM1 1EL,87108,Defence military assistance fund international subscriptions and other payments,"£75,848.74"
Ministry of Defence,Ministry of Defence,08/12/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,SURREY HEATH BOROUGH COUNCIL,GU15 3HD,81517,Rent buildings - non civil estate property and married quarter property,"£75,826.08"
Ministry of Defence,Ministry of Defence,09/12/2015,Estate management,Navy Command,FALCON SUPPORT SERVICES LIMITED,RG10 9JU,81813,Estate + facilities management services - accommodation inventory + service,"£75,815.52"
Ministry of Defence,Defence Science and Technology Laboratory,04/12/2015,Capital Asset expenditure,Divisions,SERCO LIMITED,,V - 9000168241 - 00215495,Capital Asset expenditure,"£75,804.32"
Ministry of Defence,Ministry of Defence,14/12/2015,Fees for professional services,Land Forces,KPMG LLP,WD17 1DE,83642,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"£75,548.00"
Ministry of Defence,Ministry of Defence,02/12/2015,Fuel for military use,Land Forces,CERTAS ENERGY UK LIMITED,WA3 6XG,79496,Cost of ground diesel fuel consumed,"£75,530.67"
Ministry of Defence,Ministry of Defence,24/12/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,87674,Works services - excluding United States forces/NATO + married quarters,"£75,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,11/12/2015,Sub Contracted Work,Divisions,NANOPHARM LIMITED,,V - 9000168361 - 00215885,Sub Contracted Work,"£75,000.00"
Ministry of Defence,Ministry of Defence,10/12/2015,Food and clothing,Land Forces,PULSE FITNESS LTD,CW12 4TR,82608,Cost of purchasing and repairing clothing,"£74,879.84"
Ministry of Defence,Ministry of Defence,09/12/2015,IT and communication services,JFC,CGI IT UK LIMITED,CF31 9AP,81713,Information technology services,"£74,633.74"
Ministry of Defence,Ministry of Defence,30/12/2015,Fees for professional services,Defence Equipment + Support,THE ROYAL BANK OF SCOTLAND PLC,EC2M 4RB,10030,Fees for professional services excluding legal fees,"£74,613.88"
Ministry of Defence,Ministry of Defence,10/12/2015,Spend on Inventory - General,DEFENCE INFRASTRUCTURE ORGANISATION,FORBO FLOORING UK LIMITED.,KY1 2SB,82409,Spend on Inventory - General,"£74,561.01"
Ministry of Defence,Ministry of Defence,24/12/2015,IT and communication services,Land Forces,SOFTWARE BOX LIMITED,YO61 1ET,87860,Computer equipment costing below the capitalisation threshold,"£74,415.79"
Ministry of Defence,Ministry of Defence,04/12/2015,Fuel for military use,Land Forces,HARVEST ENERGY LIMITED,W1H 7JT,80503,Cost of ground diesel fuel consumed,"£74,387.96"
Ministry of Defence,Ministry of Defence,10/12/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,HARROGATE BOROUGH COUNCIL,HG1 2SG,82434,Rent buildings - non civil estate property and married quarter property,"£74,353.28"
Ministry of Defence,Ministry of Defence,24/12/2015,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,87558,Freight movement costs,"£74,215.28"
Ministry of Defence,Ministry of Defence,23/12/2015,"Transportation of personnel, freight and travel expenses",Land Forces,METCALFE FARMS (HAULAGE) LIMITED,DL8 5JZ,87238,Freight movement costs,"£74,157.27"
Ministry of Defence,Ministry of Defence,30/12/2015,"Adminstration, claims, compensation and awards",HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300001056,Cost of claims/compensation and related expenses against MOD,"£73,669.20"
Ministry of Defence,Defence Science and Technology Laboratory,29/12/2015,Capital Asset expenditure,Infrastructure,WILLMOTT DIXON CONSTRUCTION LIMITED,,V - 9000168580 - 00216848,Capital Asset expenditure,"£73,640.48"
Ministry of Defence,Ministry of Defence,18/12/2015,IT and communication services,Air Command,JEPPESEN U.K. LIMITED,RH10 9AD,85765,Information technology services,"£73,582.75"
Ministry of Defence,Ministry of Defence,03/12/2015,Spend on Inventory - General,Defence Equipment + Support,ALLAN WEBB LTD,GL10 3RF,79787,Spend on Inventory - General,"£73,539.91"
Ministry of Defence,Ministry of Defence,23/12/2015,Spend on Inventory - General,Defence Equipment + Support,TOTAL UK LIMITED,WF11 8JY,87406,Spend on Inventory - General,"£73,526.40"
Ministry of Defence,Ministry of Defence,24/12/2015,Spend on Inventory - General,Defence Equipment + Support,BROADY FLOW CONTROL LTD,HU3 2DU,87515,Spend on Inventory - General,"£73,329.05"
Ministry of Defence,Defence Science and Technology Laboratory,22/12/2015,Sub Contracted Work,Divisions,QINETIQ LIMITED,,V - 9000168503 - 00216589,Sub Contracted Work,"£73,313.00"
Ministry of Defence,Defence Science and Technology Laboratory,04/12/2015,Sub Contracted Work,Divisions,QINETIQ LIMITED,,V - 9000168239 - 00214162,Sub Contracted Work,"£73,206.80"
Ministry of Defence,Ministry of Defence,07/12/2015,Fuel for military use,Air Command,ASSOCIATED ENERGY GROUP LLC,,2000001598,Aviation fuel casual uplift consumed,"£73,103.96"
Ministry of Defence,Ministry of Defence,09/12/2015,Spend on Inventory - General,Defence Equipment + Support,DS SMITH CORRUGATED PACKAGING LIMITED,LE10 3BX,81788,Spend on Inventory - General,"£72,996.29"
Ministry of Defence,Ministry of Defence,21/12/2015,Design services and minor equipment purchases,Defence Equipment + Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,86245,Equipment support project costs,"£72,958.43"
Ministry of Defence,Ministry of Defence,16/12/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,ELECTRICITY AUTHORITY OF CYPRUS,CY1399,6000009542,Utilities consumed - electricity,"£72,777.63"
Ministry of Defence,Ministry of Defence,22/12/2015,Purchase of general transport equipment,HO+CS,FOREIGN & COMMONWEALTH OFFICE SERVICES,MK19 7BH,86797,Transport other asset - in year capital addition,"£72,701.68"
Ministry of Defence,Defence Science and Technology Laboratory,18/12/2015,Energy & Utility,Infrastructure,EDF ENERGY CUSTOMERS PLC,,V - 0000003512 - 00216230,Energy & Utility,"£72,330.10"
Ministry of Defence,Defence Science and Technology Laboratory,10/12/2015,Sub Contracted Work,Divisions,3SDL LIMITED,,V - 0000003506 - 00216244,Sub Contracted Work,"£72,010.46"
Ministry of Defence,Ministry of Defence,21/12/2015,Design services and minor equipment purchases,Defence Equipment + Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,86245,Equipment support non-project costs,"£72,000.00"
Ministry of Defence,Ministry of Defence,07/12/2015,Purchase of plant and machinery,Navy Command,PERKINELMER LAS (U K) LTD,HP9 2FX,81115,Plant and machinery Asset - in year capital addition,"£71,998.80"
Ministry of Defence,Ministry of Defence,01/12/2015,"Transportation of personnel, freight and travel expenses",Land Forces,OASIS INVEST MARRAKECH RYADS PARC & SPA,,2200653,Military short term detached duty,"£71,885.07"
Ministry of Defence,Defence Science and Technology Laboratory,29/12/2015,IS Support Service,Infrastructure,SOPRA STERIA LIMITED,,V - 9000168544 - 00216862,IS Support Service,"£71,799.00"
Ministry of Defence,Ministry of Defence,23/12/2015,Spend on Inventory - General,Defence Equipment + Support,"LEIDOS EUROPE, LIMITED",CB25 9QE,87214,Spend on Inventory - General,"£71,398.93"
Ministry of Defence,Ministry of Defence,09/12/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,82183,Estate + facilities management services - accommodation inventory + service,"£71,296.26"
Ministry of Defence,Ministry of Defence,02/12/2015,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,CITYSPRINT (UK) LIMITED,RH1 1SH,79502,Freight movement costs,"£71,201.34"
Ministry of Defence,Ministry of Defence,02/12/2015,Spend on Inventory - General,Defence Equipment + Support,YAKUPOGLU A.S.,BD19 3QF,79762,Spend on Inventory - General,"£71,159.26"
Ministry of Defence,Ministry of Defence,14/12/2015,Spend on Inventory - General,Defence Equipment + Support,AGUSTAWESTLAND LIMITED,BA20 2YB,83284,Spend on Inventory - General,"£70,875.34"
Ministry of Defence,Ministry of Defence,09/12/2015,Purchase of inventory and services ,Land Forces,WILLIAMS LEA LIMITED,NR3 1PD,82224,Cost of other material consumed,"£70,777.82"
Ministry of Defence,Defence Science and Technology Laboratory,04/12/2015,Sub Contracted Work,Divisions,THALES UK LIMITED,,V - 9000168198 - 00215040,Sub Contracted Work,"£70,672.51"
Ministry of Defence,Defence Science and Technology Laboratory,11/12/2015,Sub Contracted Work,Divisions,IMPERIAL COLLEGE LONDON,,V - 9000168332 - 00215105,Sub Contracted Work,"£70,656.00"
Ministry of Defence,Ministry of Defence,10/12/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,CORNWALL COUNCIL,PL27 9BE,187769,Rent buildings - non civil estate property and married quarter property,"£70,576.38"
Ministry of Defence,Ministry of Defence,15/12/2015,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS MARINE LTD,LA14 1AF,84000,Equipment support non-project costs,"£70,192.00"
Ministry of Defence,Ministry of Defence,09/12/2015,Spend on Inventory - General,Defence Equipment + Support,RIGHTON LIMITED,BS37 5FF,82064,Spend on Inventory - General,"£70,143.61"
Ministry of Defence,Ministry of Defence,17/12/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,ENEL ENERGIA PSA,,6000009587,Utilities consumed - electricity,"£70,087.13"
Ministry of Defence,Ministry of Defence,18/12/2015,IT and communication services,Land Forces,PA CONSULTING SERVICES LTD,SW1W 9SR,85921,Information technology services,"£70,071.00"
Ministry of Defence,Defence Science and Technology Laboratory,04/12/2015,Sub Contracted Work,Divisions,NPL MANAGEMENT LIMITED,,V - 9000168224 - 00215070,Sub Contracted Work,"£70,000.00"
Ministry of Defence,Ministry of Defence,08/12/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,ROYAL ARTILLERY MUSEUMS  LIMITED,SE18 6ST,81465,Rent buildings - non civil estate property and married quarter property,"£69,912.00"
Ministry of Defence,Ministry of Defence,11/12/2015,Food and clothing,Land Forces,PULSE FITNESS LTD,CW12 4TR,83095,Cost of purchasing and repairing clothing,"£69,885.40"
Ministry of Defence,Ministry of Defence,16/12/2015,IT and communication services,HO+CS,GARTNER U.K. LTD,TW20 9AW,84521,Information technology services,"£69,790.00"
Ministry of Defence,Defence Science and Technology Laboratory,11/12/2015,Staff Training,Corporate,BARCLAYCARD,,G - 9000168370 - 00216957,Staff Training,"£69,776.23"
Ministry of Defence,Ministry of Defence,02/12/2015,Design services and minor equipment purchases,Defence Equipment + Support,BAE SYSTEMS INTEGRATED SYSTEM TECHNOLOGIES LIMITED,KY11 9HQ,79453,Equipment support project costs,"£69,508.57"
Ministry of Defence,Ministry of Defence,02/12/2015,Purchase of inventory and services ,JFC,AAH PHARMACEUTICALS LTD,CV2 2TX,79403,Consumption of medical dental and veterinary inventory,"£69,495.86"
Ministry of Defence,Ministry of Defence,09/12/2015,Spend on Inventory - General,Defence Equipment + Support,FUCHS LUBRICANTS (UK) PLC.,ST1 5HU,81831,Spend on Inventory - General,"£69,449.05"
Ministry of Defence,Ministry of Defence,14/12/2015,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,WYG MANAGEMENT SERVICES LIMITED,L2 6RE,83957,Fiscal asset under construction - capital in year addition,"£69,432.48"
Ministry of Defence,Defence Science and Technology Laboratory,04/12/2015,Sub Contracted Work,Divisions,QINETIQ LIMITED,,V - 9000168239 - 00214165,Sub Contracted Work,"£69,370.50"
Ministry of Defence,Ministry of Defence,09/12/2015,Externally delivered education and training,Land Forces,DEFENSE FINANCE AND ACCOUNTING SERVICE,,2000001630,External military training ,"£69,290.43"
Ministry of Defence,Ministry of Defence,04/12/2015,"Transportation of personnel, freight and travel expenses",Land Forces,RAPID RESPONSE SOLUTIONS LIMITED,PO2 5SD,80656,Freight movement costs,"£69,243.60"
Ministry of Defence,Ministry of Defence,03/12/2015,Fuel for military use,Air Command,SHELL U.K. OIL PRODUCTS LTD,G1 3RN,80173,Aviation fuel casual uplift consumed,"£69,162.80"
Ministry of Defence,Ministry of Defence,23/12/2015,Purchase of buildings and military equipment ,Defence Equipment + Support,SPIRENT COMMUNICATIONS PLC,TQ4 7QR,87372,Fiscal asset under construction - capital in year addition,"£68,942.40"
Ministry of Defence,Ministry of Defence,21/12/2015,Fees for professional services,Land Forces,LGC LTD,TW11 0LY,86348,Fees for professional services excluding legal fees,"£68,907.80"
Ministry of Defence,Defence Science and Technology Laboratory,04/12/2015,Sub Contracted Work,Divisions,M-SQUARED LASERS LIMITED,,V - 9000168234 - 00215200,Sub Contracted Work,"£68,750.00"
Ministry of Defence,Ministry of Defence,09/12/2015,"Transportation of personnel, freight and travel expenses",Navy Command,AGILITY LOGISTICS LIMITED,RG1 2LG,81587,Movement of service personnel,"£68,573.97"
Ministry of Defence,Ministry of Defence,02/12/2015,General services and support,Land Forces,ARNOLD CLARK FINANCE LTD.,G3 6LB,79429,Purchase of defence equipment below capitalisation threshold of £25k.,"£68,500.00"
Ministry of Defence,Ministry of Defence,24/12/2015,Food and clothing,Land Forces,KASHKET & PARTNERS LIMITED,B6 4HU,87686,Cost of purchasing and repairing clothing,"£68,355.33"
Ministry of Defence,Defence Science and Technology Laboratory,29/12/2015,Sub Contracted Work,Divisions,AUTONOMOUS SURFACE VEHICLES LIMITED,,V - 9000168565 - 00216176,Sub Contracted Work,"£68,243.00"
Ministry of Defence,Ministry of Defence,07/12/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,WESTFALEN WESER NETZ AG,,6000008812,Utilities consumed - water + sewage,"£68,218.97"
Ministry of Defence,Ministry of Defence,14/12/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BEZIRKSREGIERUNG DUESSELDORF,,6000009453,Works - estate management,"£68,192.29"
Ministry of Defence,Ministry of Defence,11/12/2015,Spend on Inventory - General,Defence Equipment + Support,BACHE PALLETS LTD,DY9 8HU,82756,Spend on Inventory - General,"£68,124.00"
Ministry of Defence,Ministry of Defence,02/12/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,FLOGAS BRITAIN LIMITED,LE7 1PF,79539,Utilities consumed - liquid petroleum gas,"£67,962.48"
Ministry of Defence,Defence Science and Technology Laboratory,04/12/2015,Repairs & Maintenance,Infrastructure,SERCO LIMITED,,V - 9000168241 - 00215440,Repairs & Maintenance,"£67,927.90"
Ministry of Defence,Ministry of Defence,14/12/2015,Spend on Inventory - General,Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,83442,Spend on Inventory - General,"£67,797.94"
Ministry of Defence,Ministry of Defence,18/12/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,FIRMUS ENERGY (SUPPLY) LIMITED,BT41 4LZ,11485,Utilities consumed - gas,"£67,680.27"
Ministry of Defence,Ministry of Defence,17/12/2015,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,CITYSPRINT (UK) LIMITED,RH1 1SH,85035,Freight movement costs,"£67,541.38"
Ministry of Defence,Defence Science and Technology Laboratory,18/12/2015,Energy & Utility,Infrastructure,EDF ENERGY CUSTOMERS PLC,,V - 0000003512 - 00216232,Energy & Utility,"£67,529.58"
Ministry of Defence,Ministry of Defence,30/12/2015,Spend on Inventory - General,Defence Equipment + Support,MICHELIN AIRCRAFT TYRE,,6000009930,Spend on Inventory - General,"£67,368.59"
Ministry of Defence,Ministry of Defence,21/12/2015,Purchase of information and communications technology,Air Command,STONE COMPUTERS LIMITED,ST18 9AA,86594,IT + communications asset - in year capital addition,"£67,348.80"
Ministry of Defence,Ministry of Defence,11/12/2015,Fees for professional services,Air Command,INZPIRE LIMITED,LN6 3TA,82962,Fees for professional services excluding legal fees,"£67,334.10"
Ministry of Defence,Ministry of Defence,24/12/2015,Design services and minor equipment purchases,Land Forces,CAPITA SECURE INFORMATION SOLUTIONS LIMITED,DL1 9HN,87522,Equipment support project costs,"£67,156.38"
Ministry of Defence,Ministry of Defence,10/12/2015,Design services and minor equipment purchases,Defence Equipment + Support,ELECTRONIC TERMINATIONS LIMITED,IP13 ORF,82391,Equipment support non-project costs,"£67,124.58"
Ministry of Defence,Ministry of Defence,15/12/2015,Externally delivered education and training,Air Command,DIRECCION DE ASUNTOS ECONOMICOS,,6000009506,External military training ,"£67,057.46"
Ministry of Defence,Ministry of Defence,24/12/2015,Spend on Inventory - General,DEFENCE INFRASTRUCTURE ORGANISATION,FORBO FLOORING UK LIMITED.,KY1 2SB,87635,Spend on Inventory - General,"£66,855.03"
Ministry of Defence,Ministry of Defence,30/12/2015,Purchase of inventory and services ,Air Command,THE ROYAL BANK OF SCOTLAND PLC,EC2M 4RB,10030,Cost of other material consumed,"£66,720.78"
Ministry of Defence,Ministry of Defence,11/12/2015,IT and communication services,Land Forces,SOFTWARE BOX LIMITED,YO61 1ET,83159,IT Services -internal costs,"£66,704.40"
Ministry of Defence,Ministry of Defence,09/12/2015,Spend on Inventory - General,Air Command,OMEX ENVIRONMENTAL LIMITED,LN3 5TP,82006,Spend on Inventory - General,"£66,612.92"
Ministry of Defence,Ministry of Defence,04/12/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,STADTWERKE BIELEFELD GMBH,,6000008747,Utilities consumed - gas,"£66,550.85"
Ministry of Defence,Defence Science and Technology Laboratory,11/12/2015,IS Support Service,Infrastructure,SOPRA STERIA LIMITED,,V - 9000168331 - 00216149,IS Support Service,"£66,472.59"
Ministry of Defence,Ministry of Defence,11/12/2015,IT and communication services,DES Bespoke Trading Entity,SOFTWARE BOX LIMITED,YO61 1ET,83159,Computer equipment costing below the capitalisation threshold,"£66,454.91"
Ministry of Defence,Ministry of Defence,18/12/2015,Fuel for military use,Air Command,BP INTERNATIONAL LIMITED,HP2 4UL,2000001740,Aviation fuel casual uplift consumed,"£66,367.69"
Ministry of Defence,Ministry of Defence,11/12/2015,Purchase of inventory and services ,JFC,AAH PHARMACEUTICALS LTD,CV2 2TX,82703,Consumption of medical dental and veterinary inventory,"£66,123.63"
Ministry of Defence,Ministry of Defence,18/12/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,NEW NIEDERRHEIN ENERGIE UND WASSER GMBH,,6000009724,Utilities consumed - electricity,"£66,091.89"
Ministry of Defence,Ministry of Defence,10/12/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,BOROUGH COUNCIL OF KINGS LYNN & WEST NORFOLK,PE30 1PX,82281,Rent buildings - non civil estate property and married quarter property,"£66,000.29"
Ministry of Defence,Ministry of Defence,16/12/2015,IT and communication services,HO+CS,SOFTWARE BOX LIMITED,YO61 1ET,84838,IT Services -internal costs,"£65,986.93"
Ministry of Defence,Ministry of Defence,16/12/2015,Externally delivered education and training,HO+CS,CAPITA BUSINESS SERVICES LTD,DL1 9HN,84399,External training - civilian,"£65,938.24"
Ministry of Defence,Ministry of Defence,16/12/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,84885,Estate + facilities management services - accommodation inventory + service,"£65,936.04"
Ministry of Defence,Ministry of Defence,02/12/2015,Research and development,Land Forces,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,79517,Research and development incurred on projects with defence science and technology laboratory,"£65,922.43"
Ministry of Defence,Ministry of Defence,10/12/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,AYLESBURY VALE DISTRICT COUNCIL,HP20 2TW,82264,Rent buildings - non civil estate property and married quarter property,"£65,796.75"
Ministry of Defence,Ministry of Defence,04/12/2015,"Purchase of munitions, other inventory or fuel",Defence Equipment + Support,COONEEN DEFENCE LIMITED,BT75 0NE,11363,Raw materials and consumable clothing and textiles inventory purchased,"£65,737.32"
Ministry of Defence,Ministry of Defence,08/12/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,NORTH DORSET DISTRICT COUNCIL,DT11 7LL,81424,Rent buildings - non civil estate property and married quarter property,"£65,649.96"
Ministry of Defence,Defence Science and Technology Laboratory,11/12/2015,Sub Contracted Work,Divisions,MKS TECHNOLOGY LLC,,V - 0000001376 - 00216108,Sub Contracted Work,"£65,376.57"
Ministry of Defence,Ministry of Defence,29/12/2015,Design services and minor equipment purchases,Land Forces,AGUSTAWESTLAND LIMITED,BA20 2YB,87942,Equipment support non-project costs,"£65,225.80"
Ministry of Defence,Ministry of Defence,10/12/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,FIFE COUNCIL,KY7 5LT,82402,Rent buildings - non civil estate property and married quarter property,"£65,047.04"
Ministry of Defence,Ministry of Defence,11/12/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BEZIRKSREGIERUNG DUESSELDORF,,6000009394,Works - estate management,"£65,015.98"
Ministry of Defence,Defence Electronics,07/12/2015,Electricity,DECA - Prev Business Stream 3,EDF ENERGY 1 LIMITED,EX1 3UT,10003069,Site Costs,"£64,875.69"
Ministry of Defence,Ministry of Defence,10/12/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,GUILDFORD BOROUGH COUNCIL,GU2 4BB,82430,Rent buildings - non civil estate property and married quarter property,"£64,768.85"
Ministry of Defence,Ministry of Defence,17/12/2015,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,85063,Freight movement costs,"£64,760.84"
