Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number, Amount ,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Num
Defra,RPA,19-Oct-15,IT Outsourced Services,Service Management (Admin),IBM,5810150619,"144,812.87",July 15 Volumetric trueup - Period 01/07/2015 to 31/07/2015,PO6 3AE,Supplier,PO101548,IBMBSVOL,Admin,GB107328000
Defra,RPA,19-Oct-15,IT Outsourced Services,Service Management (Admin),IBM,5810150620,"125,353.51",June 15 Volumetric trueup - Period 01/06/2015 to 30/06/2015,PO6 3AE,Supplier,PO101549,IBMBSVOL,Admin,GB107328000
Defra,RPA,01-Oct-15,Development Expenditure - Clearing Account (requisitions),BAU Projects,IBM,5809151732,"81,959.60",14 128 MacDonald Phase 3,PO6 3AE,Supplier,PO101261,CPMACREV,Admin,GB107328000
Defra,RPA,16-Oct-15,Development Expenditure - Clearing Account (requisitions),BAU Projects,IBM,5808150964,"61,469.71",14 128 MacDonald Phase 3 Milestone 2,PO6 3AE,Supplier,PO101261,CPMACREV,Admin,GB107328000
Defra,RPA,19-Oct-15,IT Outsourced Services,Service Management (Admin),IBM,5810150621,"36,361.69",CCN4087 Catch-up charges PO101555 - Period 01/01/2015 TO 30/06/2015,PO6 3AE,Supplier,PO101555,IBMBSCCN,Admin,GB107328000
Defra,RPA,08-Oct-15,External Inspections,Service Providers,Livestock & Meat Commission,INV55309,"38,188.80",Fees Oct 14-Mar 15,BT28 2SL,Supplier,PO101458,AGSERV09,Admin,GB255560554
Defra,RPA,19-Oct-15,Travel,Various,Redfern,525,"176,606.32",Travel & Accommodation charges during September 2105,BD1 3AZ,Supplier,Manual Payment No PO,Blank,Admin,GB708374133
Defra,RPA,05-Oct-15,IT Application Support & Maintenance,Service Management  Programme,Sopra Steria,100080525,"289,957.43",CCN025 Fixed Core Support Services 01 October 2015 to 31 December 2015 (QTR3),HP2 7AH,Supplier,65290,CORS0150,Admin,GB207950855
Defra,RPA,15-Oct-15,"Telecomms Service Charges, incl Tele & Videoconferencing",Telecoms,Vodafone,5E+15,"28,980.00",Eckho adjustment for the period 01/10/2015 to 31/12/2015,RG14 2FN,Supplier,PO101092,ECKSSL00,Admin,GB569953277
Defra,RPA,15-Oct-15,"Telecomms Service Charges, incl Tele & Videoconferencing",Telecoms,Vodafone,5E+15,"26,642.76",Avaya Estate Maintenance at Workington Period 01/10/2015 to 31/10/2015,RG14 2FN,Supplier,PO1011107,Blank,Admin,GB569953277
Defra,RPA,15-Oct-15,"Customer Related Printing - Forms, Booklets & Letters",Managed Document Service (MDS),Williams Lea,DEFRA-RPA15090005,"184,773.26",Printing,EC1M 4NA,Supplier,"PO101528
PO101413
PO101417
PO101377",MDSFIN01,Admin,GB662774703
Defra,RPA,07-Oct-15,Outsourced Scanning Costs,Managed Document Service (MDS),Williams Lea,DEFRA-RPA15090004,"59,634.65",INBOUND JULY BCMS SCANNING - General,EC1M 4NA,Supplier,PO101465,MDSBCMS1,Admin,GB662774703
Defra,KEW,06-Oct-15,Advertising and Publicity,"Marketing, Audiences & Communications",AKA Promotions Ltd,7009165,"35,163.90",ADVERTISING FOR SPICES SUMMER FESTIVAL,WC2H 8AF,Trade Creditors,RBGKEW/109,,Advertising & publicity,
Defra,KEW,06-Oct-15,Advertising and Publicity,"Marketing, Audiences & Communications",AKA Promotions Ltd,7009170,"34,669.65",SUMMER SPICES OUTDOOR MEDIA STAGE 2,WC2H 8AF,Trade Creditors,RBGKEW/109,,Advertising & publicity,
Defra,KEW,27-Oct-15,Utilities,Estates,Corona Energy Retail 4 Limited,7009701,"28,635.22",September and October 2015 Gas Supply,WD17 1JW,Trade Creditors,N/A,,Gas,
Defra,KEW,21-Oct-15,Capital/Equipment,Temperate House,Turner & Townsend Project Management Ltd,7009118,"35,253.38",Kew Temperate House Precinct project - Project management fees,WC2E 9HE,Trade Creditors,N/A,,New Works - pt1 - prof fees,
Defra,KEW,27-Oct-15,Property Related,Estates,Cofely Ltd,7009869,"59,890.96",month of April 2015 - FM Contractor,HP12 3TA,Trade Creditors,RBGKEW/049,,Maintenance-Reactive,
Defra,KEW,06-Oct-15,Capital/Equipment,Temperate House,ISG Construction Ltd,7009359,"738,468.03",TEMPERATE HOUSE PROJECT - Restoration main contractor,EC3N 1AG,Trade Creditors,N/A,,New works-Pt I-other costs,
Defra,KEW,29-Oct-15,Consultancy & Professional Services,Commercial & Operations,Cathrine Kramer,7009178,"30,128.00",KEW SPICE FESTIVAL SPICE MIX SUPER-COMPUTER 1ST PAYMENT (50%) OF TOTAL - Event ,NORWAY,Rest of the World,N/A,,Prof Fees - Events & Conferncs,
Defra,KEW,21-Oct-15,Capital/Equipment,Estates,Alitex Ltd,7009635,"34,198.62",materials for site glasshouse,GU315RG,Trade Creditors,RBGKEW/046,,New works-Pt I-other costs,GB189 2593 13
Defra,KEW,27-Oct-15,Property Related,Conservation Science,Guava International Limited,7009951,"87,075.18",3 LHD LAND ROVER DEFENDERS FOR MADAGASCAR,GU3 1NE,EU Suppliers,N/A,,Road vehicles,GB 733 7517 27
