Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,05/04/2016,Fuel for military use,Army TLB,WFL (UK) LIMITED,SN15 5DN,119648,Cost of ground diesel fuel consumed,"£174,877.38"
Ministry of Defence,Ministry of Defence,22/04/2016,Development costs for military equipment,DES Bespoke Trading Entity,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,125380,Intangible single use military equipment asset  - in year capital addition,"£174,679.27"
Ministry of Defence,Ministry of Defence,11/04/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ELIOR UK PLC,SK11 6ET,121515,Estate + facilities management services - accommodation inventory + service,"£174,471.66"
Ministry of Defence,Ministry of Defence,05/04/2016,Purchase of buildings and military equipment ,Defence Equipment + Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,119332,Fiscal asset under construction - capital in year addition,"£174,207.73"
Ministry of Defence,Ministry of Defence,26/04/2016,Medical treatment & stores and welfare services,Army TLB,WRVS SERVICES WELFARE LIMITED,CF23 8RP,126673,Welfare services including sports equipment and ministers of religion.,"£173,760.90"
Ministry of Defence,Defence Science & Technology Laboratory,08/04/2016,Sub Contracted Work,Divisions,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000170563 - 00222654,Sub Contracted Work,"£173,640.00"
Ministry of Defence,Defence Science & Technology Laboratory,22/04/2016,Travel & Subsistence,Divisions,MAWASEM LIMITED,,V - 9000171006 - 00224270,Travel & Subsistence,"£173,264.47"
Ministry of Defence,Ministry of Defence,07/04/2016,Fees for professional services,Army TLB,CERVUS DEFENCE AND SECURITY LIMITED,SN10 4QL,120519,FATS Through Life Support,"£172,723.75"
Ministry of Defence,Ministry of Defence,18/04/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK LTD,LS16 6QY,123247,Estate + facilities management services - accommodation inventory + service,"£171,726.23"
Ministry of Defence,Ministry of Defence,29/04/2016,Purchase of inventory and services ,Army TLB,WILLIAMS LEA LIMITED,NR3 1PD,128038,Cost of other material consumed,"£171,144.41"
Ministry of Defence,Ministry of Defence,11/04/2016,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,WEALDEN DISTRICT COUNCIL,BN27 2AX,121987,Rent buildings - non civil estate property and married quarter property,"£170,968.00"
Ministry of Defence,Defence Science & Technology Laboratory,29/04/2016,Publications/Subscriptions,Infrastructure,IHS GLOBAL LIMITED,,V - 9000171123 - 00224716,Publications/Subscriptions,"£170,758.51"
Ministry of Defence,Ministry of Defence,18/04/2016,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,MOTT MACDONALD LTD,CR9 2UL,123586,Fees for professional services excluding legal fees,"£170,401.20"
Ministry of Defence,Defence Science & Technology Laboratory,08/04/2016,Sub Contracted Work,Divisions,LEADING TECHNOLOGY DEVELOPMENTS LIMITED,,V - 9000170665 - 00220554,Sub Contracted Work,"£170,000.00"
Ministry of Defence,Ministry of Defence,27/04/2016,IT and communication services,Navy Command,SOFTWARE BOX LIMITED,YO61 1ET,127055,Computer equipment costing below the capitalisation threshold,"£169,605.17"
Ministry of Defence,Defence Science & Technology Laboratory,22/04/2016,Sub Contracted Work,Divisions,QINETIQ LIMITED,,V - 9000170978 - 00223347,Sub Contracted Work,"£169,600.00"
Ministry of Defence,Ministry of Defence,29/04/2016,Spend on Inventory - General,Defence Equipment + Support,COONEEN DEFENCE LIMITED,BT75 0NE,127745,Spend on Inventory - General,"£169,358.00"
Ministry of Defence,Ministry of Defence,20/04/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BEZIRKSREGIERUNG DUESSELDORF,,6000014294,Works - estate management,"£169,248.41"
Ministry of Defence,Ministry of Defence,07/04/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK AEROSPACE LIMITED,BH23 6BS,120475,Estate + facilities management services - accommodation inventory + service,"£169,156.03"
Ministry of Defence,Ministry of Defence,06/04/2016,Design services and minor equipment purchases,Defence Equipment + Support,SUN TEST SYSTEMS BV,,6000013780,Equipment support non-project costs,"£168,977.17"
Ministry of Defence,Ministry of Defence,05/04/2016,Externally delivered education and training,Army TLB,MABWAY LIMITED,PO9 2SN,119502,External military training ,"£168,442.61"
Ministry of Defence,Ministry of Defence,05/04/2016,Purchase of plant and machinery,Defence Equipment + Support,RUBB BUILDINGS LTD,NE11 0QE,119583,Plant and machinery Asset - in year capital addition,"£168,434.98"
Ministry of Defence,Ministry of Defence,11/04/2016,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,METROPOLITAN BOROUGH OF SEFTON,L20 3SX,121663,Rent buildings - non civil estate property and married quarter property,"£167,737.50"
Ministry of Defence,Ministry of Defence,28/04/2016,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,127583,Cost of food services,"£167,730.26"
Ministry of Defence,Ministry of Defence,22/04/2016,Externally delivered education and training,Army TLB,WBL SERVICES LIMITED,OX2 9HA,125799,External military training ,"£167,604.35"
Ministry of Defence,Ministry of Defence,07/04/2016,Design services and minor equipment purchases,Army TLB,3XL AVIATION LIMITED,NN6 OBN,120435,Equipment support non-project costs,"£166,203.75"
Ministry of Defence,Ministry of Defence,21/04/2016,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,DUMFRIES & GALLOWAY COUNCIL,DG1 2DD,125016,Rent buildings - non civil estate property and married quarter property,"£166,200.80"
Ministry of Defence,Ministry of Defence,20/04/2016,Fees for professional services,Army TLB,CAPITA BUSINESS SERVICES LTD,DL1 9HN,124538,Fees for professional services excluding legal fees,"£165,853.66"
Ministry of Defence,Ministry of Defence,13/04/2016,IT and communication services,DES Bespoke Trading Entity,ACTIVE RISK LIMITED,SL6 1HN,122296,Information technology services,"£165,762.00"
Ministry of Defence,Ministry of Defence,05/04/2016,Design services and minor equipment purchases,Defence Equipment + Support,MARINE SPECIALISED TECHNOLOGY LIMITED,L3 4BE,119509,Equipment support project costs,"£165,746.79"
Ministry of Defence,Defence Science & Technology Laboratory,22/04/2016,Sub Contracted Work,Divisions,QINETIQ LIMITED,,V - 9000170978 - 00222898,Sub Contracted Work,"£165,482.70"
Ministry of Defence,Ministry of Defence,18/04/2016,Fees for professional services,Army TLB,DELOITTE LLP,MK9 1FD,123378,Fees for professional services excluding legal fees,"£165,248.00"
Ministry of Defence,Defence Science & Technology Laboratory,08/04/2016,Communications,Infrastructure,BT - DFTS,,V - 9000170580 - 00223062,Communications,"£164,918.81"
Ministry of Defence,Ministry of Defence,19/04/2016,"Purchase of munitions, other inventory or fuel",Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,124237,Raw materials and consumable engineering and technical fiscal inventory purchased,"£164,419.20"
Ministry of Defence,Ministry of Defence,14/04/2016,Externally delivered education and training,Army TLB,ROYAL ARTILLERY CENTRE FOR PERSONAL DEVELOPMENT,SP4 8QT,123102,External military training ,"£164,213.49"
Ministry of Defence,Ministry of Defence,08/04/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ISS MEDICLEAN LIMITED,GU21 5RW,121047,Estate + facilities management services - accommodation inventory + service,"£164,210.87"
Ministry of Defence,Ministry of Defence,13/04/2016,Estate management,Air Command,SERCO LIMITED,RG27 9UY,122665,Estate + facilities management services - accommodation inventory + service,"£163,444.15"
Ministry of Defence,Ministry of Defence,05/04/2016,IT and communication services,Defence Equipment + Support,SOFTWARE BOX LIMITED,YO61 1ET,119601,Computer equipment costing below the capitalisation threshold,"£163,315.15"
Ministry of Defence,Ministry of Defence,22/04/2016,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,THE RIVERSIDE GROUP LIMITED,L24 8RF,125765,Property dwellings private finance initiative - service concession arrangement service charge,"£162,864.69"
Ministry of Defence,Ministry of Defence,22/04/2016,Design services and minor equipment purchases,Army TLB,AGUSTAWESTLAND LIMITED,BA20 2YB,125248,Equipment support non-project costs,"£162,548.00"
Ministry of Defence,Ministry of Defence,14/04/2016,Spend on Inventory - General,Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,122891,Spend on Inventory - General,"£162,497.05"
Ministry of Defence,Ministry of Defence,26/04/2016,IT and communication services,JFC,SOPRA STERIA LIMITED,HP2 7AH,126600,Information technology services,"£162,416.00"
Ministry of Defence,Ministry of Defence,11/04/2016,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,BASINGSTOKE AND DEANE BOROUGH COUNCIL,RG21 4AJ,121374,Rent buildings - non civil estate property and married quarter property,"£162,359.90"
Ministry of Defence,Ministry of Defence,27/04/2016,Purchase of inventory and services ,JFC,AAH PHARMACEUTICALS LTD,CV2 2TX,126678,Consumption of medical dental and veterinary inventory,"£161,870.95"
Ministry of Defence,Ministry of Defence,18/04/2016,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,FES LTD,FK7 8HW,123434,Fiscal asset under construction - capital in year addition,"£161,781.10"
Ministry of Defence,Ministry of Defence,22/04/2016,Purchase of buildings and military equipment ,Defence Equipment + Support,SEAQUEST MARINE PROJECT MANAGEMENT LTD,,3201653,Fiscal asset under construction - capital in year addition,"£161,130.00"
Ministry of Defence,Ministry of Defence,18/04/2016,Externally delivered education and training,Army TLB,TQ EDUCATION AND TRAINING  LIMITED,NN17 1NN,124086,External military training ,"£160,219.90"
Ministry of Defence,Defence Science & Technology Laboratory,15/04/2016,Sub Contracted Work,Divisions,QINETIQ LIMITED,,V - 9000170839 - 00224004,Sub Contracted Work,"£159,830.00"
Ministry of Defence,Ministry of Defence,20/04/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK LTD,LS16 6QY,124503,Estate + facilities management services - accommodation inventory + service,"£159,568.07"
Ministry of Defence,Defence Science & Technology Laboratory,08/04/2016,Sub Contracted Work,Divisions,QINETIQ LIMITED,,V - 9000170653 - 00223325,Sub Contracted Work,"£159,259.72"
Ministry of Defence,Defence Science & Technology Laboratory,29/04/2016,Sub Contracted Work,Divisions,NPL MANAGEMENT LIMITED,,V - 9000171131 - 00223317,Sub Contracted Work,"£158,400.00"
Ministry of Defence,Ministry of Defence,06/04/2016,Spend on Inventory - General,DES Bespoke Trading Entity,T.W.KEMPTON (CORPORATE CLOTHING) LTD,LE4 0DG,119996,Spend on Inventory - General,"£157,683.87"
Ministry of Defence,Ministry of Defence,14/04/2016,Fuel for military use,Army TLB,WFL (UK) LIMITED,SN15 5DN,123203,Cost of ground diesel fuel consumed,"£157,538.41"
Ministry of Defence,Ministry of Defence,12/04/2016,Design services and minor equipment purchases,Defence Equipment + Support,ULTRA ELECTRONICS LIMITED,HP10 9UT,122282,Equipment support project costs,"£157,410.72"
Ministry of Defence,Ministry of Defence,11/04/2016,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,PRESTON CITY COUNCIL,PR1 2GD,121816,Rent buildings - non civil estate property and married quarter property,"£156,927.75"
Ministry of Defence,Defence Science & Technology Laboratory,08/04/2016,Sub Contracted Work,Divisions,QINETIQ LIMITED,,V - 9000170653 - 00222776,Sub Contracted Work,"£156,410.00"
Ministry of Defence,Ministry of Defence,11/04/2016,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,FOREST OF DEAN DISTRICT COUNCIL,GL16 8HG,121537,Rent buildings - non civil estate property and married quarter property,"£155,312.50"
Ministry of Defence,Ministry of Defence,18/04/2016,Fuel for military use,Defence Equipment + Support,BOC LIMITED,GU2 7XY,123289,Cost of industrial gas fuel consumed,"£154,997.60"
Ministry of Defence,Ministry of Defence,11/04/2016,IT and communication services,Defence Equipment + Support,SOFTWARE BOX LIMITED,YO61 1ET,121888,Information technology services,"£154,936.80"
Ministry of Defence,Defence Science & Technology Laboratory,15/04/2016,Sub Contracted Work,Divisions,QINETIQ LIMITED,,V - 9000170839 - 00223015,Sub Contracted Work,"£154,760.00"
Ministry of Defence,Ministry of Defence,29/04/2016,Fuel for military use,Air Command,WORLD FUEL SERVICES EUROPE  LTD.,SW1E 6AJ,2000003105,Aviation fuel casual uplift consumed,"£154,074.55"
Ministry of Defence,Ministry of Defence,05/04/2016,Design services and minor equipment purchases,Air Command,RC SIMULATIONS LTD,BS37 4PQ,119565,Equipment support non-project costs,"£154,001.28"
Ministry of Defence,Ministry of Defence,14/04/2016,IT and communication services,Defence Equipment + Support,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,122853,Computer equipment costing below the capitalisation threshold,"£153,882.00"
Ministry of Defence,Ministry of Defence,13/04/2016,Design services and minor equipment purchases,Defence Equipment + Support,THE BERTHON BOAT COMPANY LTD,SO41 3YL,122708,Equipment support project costs,"£153,872.92"
Ministry of Defence,Defence Science & Technology Laboratory,08/04/2016,Sub Contracted Work,Divisions,QINETIQ LIMITED,,V - 9000170653 - 00222932,Sub Contracted Work,"£153,376.00"
Ministry of Defence,Defence Science & Technology Laboratory,08/04/2016,Sub Contracted Work,Divisions,QINETIQ LIMITED,,V - 9000170653 - 00223012,Sub Contracted Work,"£153,272.00"
Ministry of Defence,Defence Science & Technology Laboratory,22/04/2016,Sub Contracted Work,Divisions,BAE SYSTEMS MARINE LIMITED,,V - 9000170939 - 00223390,Sub Contracted Work,"£152,880.00"
Ministry of Defence,Ministry of Defence,11/04/2016,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,RUSHCLIFFE BOROUGH COUNCIL,NG2 5FE,121851,Rent buildings - non civil estate property and married quarter property,"£152,827.50"
Ministry of Defence,Ministry of Defence,22/04/2016,Fees for professional services,HO+CS,KPMG LLP,WD17 1DE,125512,"The provision of independent advice and guidance related to the structure, management and operations of an organisation","£152,500.00"
Ministry of Defence,Defence Electronics,25/04/2016,Administration - Insurance Paid,DECA - Prev Business Stream 3,WILLIS LIMITED,,10004400,Administration,"£152,218.61"
Ministry of Defence,Ministry of Defence,12/04/2016,IT and communication services,JFC,SECURECLOUD+ LIMITED,RG2 0TD,122241,Information technology services,"£151,640.00"
Ministry of Defence,Ministry of Defence,27/04/2016,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,ROYAL MAIL GROUP LIMITED,S49 1HQ,127036,Freight movement costs,"£151,424.60"
Ministry of Defence,Ministry of Defence,11/04/2016,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEC FOSTER WHEELER ENVIRONMENT & INFRASTRUCTURE UK LIMITED,CV32 6JX,121342,Fiscal asset under construction - capital in year addition,"£151,418.30"
Ministry of Defence,Ministry of Defence,18/04/2016,Spend on Inventory - General,Defence Equipment + Support,FABRICA ESPANOLA DE CONFECCIONES SA,,3201630,Spend on Inventory - General,"£151,391.08"
Ministry of Defence,Ministry of Defence,08/04/2016,Design services and minor equipment purchases,Defence Equipment + Support,MARINE SPECIALISED TECHNOLOGY LIMITED,L3 4BE,121097,Equipment support project costs,"£150,812.10"
Ministry of Defence,Ministry of Defence,25/04/2016,Spend on Inventory - General,Defence Equipment + Support,NP AEROSPACE LTD,CV6 5AQ,126103,Spend on Inventory - General,"£150,072.30"
Ministry of Defence,Defence Science & Technology Laboratory,22/04/2016,Sub Contracted Work,Divisions,QINETIQ LIMITED,,V - 9000170978 - 00223155,Sub Contracted Work,"£150,000.00"
Ministry of Defence,Defence Science & Technology Laboratory,22/04/2016,Sub Contracted Work,Divisions,SELEX ES LIMITED,,V - 9000170982 - 00223633,Sub Contracted Work,"£150,000.00"
Ministry of Defence,Ministry of Defence,14/04/2016,Design services and minor equipment purchases,Defence Equipment + Support,SYSTEMS ENGINEERING & ASSESSMENT LTD,BA11 6TB,123147,Equipment support non-project costs,"£149,810.15"
Ministry of Defence,Ministry of Defence,05/04/2016,Fees for professional services,Army TLB,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,GU2 7RQ,119328,Fees for professional services excluding legal fees,"£148,273.48"
Ministry of Defence,Ministry of Defence,25/04/2016,"Transportation of personnel, freight and travel expenses",Army TLB,SKYTRAIL LIMTED,RH12 2PD,126173,Movement of service personnel,"£148,200.00"
Ministry of Defence,Ministry of Defence,11/04/2016,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,CANTERBURY CITY COUNCIL,CT1 1YW,121412,Rent buildings - non civil estate property and married quarter property,"£148,062.37"
Ministry of Defence,Ministry of Defence,28/04/2016,Design services and minor equipment purchases,Defence Equipment + Support,MARSHALL AVIATION SERVICES LIMITED,CH4 0BA,127400,Equipment support non-project costs,"£147,015.40"
Ministry of Defence,Ministry of Defence,06/04/2016,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,ROYAL MAIL GROUP LIMITED,S49 1HQ,119968,Freight movement costs,"£146,793.81"
Ministry of Defence,Ministry of Defence,29/04/2016,Design services and minor equipment purchases,Defence Equipment + Support,FWW FAHRZEUGWERK GMBH,D17348,3201670,Equipment support non-project costs,"£146,679.49"
Ministry of Defence,Ministry of Defence,21/04/2016,Grants to NDPBs,Army TLB,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,EC2A 4EY,125000,Capital grant in aid for the purchase of non-current assets for the Council of Reserve Forces and Cadet association,"£146,664.00"
Ministry of Defence,Ministry of Defence,25/04/2016,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,WINCANTON GROUP LIMITED,SN14 0WT,126236,Freight movement costs,"£146,292.83"
Ministry of Defence,Defence Science & Technology Laboratory,08/04/2016,Sub Contracted Work,Divisions,IBM UNITED KINGDOM LIMITED,,V - 9000170554 - 00223447,Sub Contracted Work,"£145,957.00"
Ministry of Defence,Ministry of Defence,05/04/2016,Design services and minor equipment purchases,Defence Equipment + Support,ATLANTIC INERTIAL SYSTEMS  LIMITED,PL6 6DE,119310,Equipment support non-project costs,"£145,880.30"
Ministry of Defence,Ministry of Defence,26/04/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK SUPPORT SERVICES LIMITED,BS3 2HQ,6000014594,Estate core services charge,"£145,747.49"
Ministry of Defence,Ministry of Defence,05/04/2016,Purchase of buildings and military equipment ,Defence Equipment + Support,SEAQUEST MARINE PROJECT MANAGEMENT LTD,,3201562,Fiscal asset under construction - capital in year addition,"£145,630.00"
Ministry of Defence,Ministry of Defence,18/04/2016,Spend on Inventory - General,Defence Equipment + Support,HAIX SCHUHE PRODUKTIONS UND VERTRIEBS GMBH,,3201634,Spend on Inventory - General,"£145,286.00"
Ministry of Defence,Ministry of Defence,08/04/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,121223,Estate + facilities management services - accommodation inventory + service,"£145,147.07"
Ministry of Defence,Ministry of Defence,18/04/2016,IT and communication services,JFC,ULTRA ELECTRONICS LIMITED,BH21 7SQ,124101,Information technology services,"£144,955.00"
Ministry of Defence,Defence Science & Technology Laboratory,29/04/2016,Sub Contracted Work,Divisions,BAE SYSTEMS (OPS.) LIMITED T/A CORDA LIMITED,,V - 9000171130 - 00223077,Sub Contracted Work,"£144,397.00"
Ministry of Defence,Ministry of Defence,18/04/2016,Spend on Inventory - General,Defence Equipment + Support,FUCHS LUBRICANTS (UK) PLC.,ST1 5HU,123452,Spend on Inventory - General,"£143,319.32"
Ministry of Defence,Ministry of Defence,12/04/2016,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,SSE AIRTRICITY GAS SUPPLY (NI) LIMITED,BT2 7AQ,122257,Utilities consumed - gas,"£143,271.34"
Ministry of Defence,Ministry of Defence,22/04/2016,Purchase of inventory and services ,JFC,AAH PHARMACEUTICALS LTD,CV2 2TX,125236,Consumption of medical dental and veterinary inventory,"£143,046.16"
Ministry of Defence,Defence Science & Technology Laboratory,15/04/2016,Sub Contracted Work,Divisions,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000170799 - 00221818,Sub Contracted Work,"£142,461.30"
Ministry of Defence,Ministry of Defence,05/04/2016,IT and communication services,JFC,COMPAREX UK LIMITED,HA1 3EL,119387,Computer equipment costing below the capitalisation threshold,"£142,059.00"
Ministry of Defence,Ministry of Defence,08/04/2016,Purchase of buildings and military equipment ,Defence Equipment + Support,HOLYHEAD MARINE SERVICES LIMITED,LL65 1YB,121027,Fiscal asset under construction - capital in year addition,"£142,039.25"
Ministry of Defence,Defence Science & Technology Laboratory,08/04/2016,Sub Contracted Work,Divisions,QINETIQ LIMITED,,V - 9000170653 - 00219888,Sub Contracted Work,"£141,972.00"
Ministry of Defence,Ministry of Defence,05/04/2016,IT and communication services,DES Bespoke Trading Entity,SOFTWARE BOX LIMITED,YO61 1ET,119601,Computer equipment costing below the capitalisation threshold,"£139,712.80"
Ministry of Defence,Ministry of Defence,22/04/2016,Fuel for military use,Air Command,ASSOCIATED ENERGY GROUP LLC,,2000002997,Aviation fuel casual uplift consumed,"£139,483.23"
Ministry of Defence,Defence Science & Technology Laboratory,08/04/2016,Sub Contracted Work,Divisions,BAE SYSTEMS MARINE LIMITED,,V - 9000170573 - 00223388,Sub Contracted Work,"£139,471.10"
Ministry of Defence,Ministry of Defence,08/04/2016,IT and communication services,HO+CS,ORACLE CORPORATION U K LTD,RG6 1RA,121157,IT Services -internal costs,"£139,001.58"
Ministry of Defence,Defence Science & Technology Laboratory,22/04/2016,Capital Asset expenditure,Infrastructure,WILLMOTT DIXON CONSTRUCTION LIMITED,,V - 9000170999 - 00224136,Capital Asset expenditure,"£138,328.78"
Ministry of Defence,Defence Science & Technology Laboratory,29/04/2016,Sub Contracted Work,Divisions,AVON POLYMER PRODUCTS LIMITED T/A ARTIS,,V - 9000171145 - 00222050,Sub Contracted Work,"£137,925.34"
Ministry of Defence,Ministry of Defence,06/04/2016,Externally delivered education and training,Land Forces,BABCOCK TRAINING LIMITED,MK6 1BP,188715,External military training ,"£137,579.15"
Ministry of Defence,Ministry of Defence,08/04/2016,Design services and minor equipment purchases,Defence Equipment + Support,AGUSTAWESTLAND LIMITED,BA20 2YB,120849,Equipment support non-project costs,"£137,434.80"
Ministry of Defence,Ministry of Defence,12/04/2016,Design services and minor equipment purchases,Defence Equipment + Support,AGUSTAWESTLAND LIMITED,BA20 2YB,122030,Equipment support non-project costs,"£137,434.80"
Ministry of Defence,Ministry of Defence,26/04/2016,Spend on Inventory - General,Defence Equipment + Support,NYCO,,3201658,Spend on Inventory - General,"£137,304.05"
Ministry of Defence,Ministry of Defence,14/04/2016,Design services and minor equipment purchases,Defence Equipment + Support,ALLAN WEBB LTD,GL10 3RF,122773,Equipment support non-project costs,"£136,972.67"
Ministry of Defence,Ministry of Defence,05/04/2016,Fees for professional services,HO+CS,IBM UNITED KINGDOM LIMITED,SE1 9PZ,119460,Fees for professional services excluding legal fees,"£136,712.50"
Ministry of Defence,Ministry of Defence,08/04/2016,Food and clothing,Defence Equipment + Support,NP AEROSPACE LTD,CV6 5AQ,121151,Cost of purchasing and repairing clothing,"£136,666.26"
Ministry of Defence,Ministry of Defence,12/04/2016,Design services and minor equipment purchases,Defence Equipment + Support,RFD BEAUFORT LIMITED,CH41 1HQ,122229,Post design services which are not capitalised,"£136,570.60"
Ministry of Defence,Ministry of Defence,06/04/2016,Design services and minor equipment purchases,Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,119771,Equipment support non-project costs,"£135,941.31"
Ministry of Defence,Defence Science & Technology Laboratory,15/04/2016,Sub Contracted Work,Divisions,AUTONOMOUS SURFACE VEHICLES LIMITED,,V - 9000170842 - 00223051,Sub Contracted Work,"£135,665.00"
Ministry of Defence,Defence Science & Technology Laboratory,15/04/2016,Sub Contracted Work,Divisions,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000170799 - 00222122,Sub Contracted Work,"£135,583.50"
Ministry of Defence,Ministry of Defence,29/04/2016,Design services and minor equipment purchases,Defence Equipment + Support,NAMMO DEMIL DIVISION AB,,3201671,Equipment support project costs,"£134,862.10"
Ministry of Defence,Ministry of Defence,14/04/2016,Spend on Inventory - General,Defence Equipment + Support,COONEEN DEFENCE LIMITED,BT75 0NE,122877,Spend on Inventory - General,"£134,768.34"
Ministry of Defence,Defence Science & Technology Laboratory,15/04/2016,Consumable Materials,Divisions,SERCO LIMITED (LABORATORY ASSETS ONLY),,V - 9000170850 - 00223655,Consumable Materials,"£134,584.30"
Ministry of Defence,Ministry of Defence,14/04/2016,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,ST. MODWEN DEVELOPMENTS LIMITED,B31 2UQ,123137,Fiscal asset under construction - capital in year addition,"£134,142.00"
Ministry of Defence,Ministry of Defence,06/04/2016,Design services and minor equipment purchases,Defence Equipment + Support,SELEX ES LTD,SS14 3EL,119971,Equipment support non-project costs,"£133,251.60"
Ministry of Defence,Ministry of Defence,08/04/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BEZIRKSREGIERUNG DUESSELDORF,,6000013833,Works - estate management,"£133,008.09"
Ministry of Defence,Ministry of Defence,11/04/2016,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,MELTON BOROUGH COUNCIL,LE13 0UL,121658,Rent buildings - non civil estate property and married quarter property,"£132,809.90"
Ministry of Defence,Ministry of Defence,07/04/2016,Design services and minor equipment purchases,Defence Equipment + Support,MESSIER SERVICES LIMITED,GL2 9QL,120673,Equipment support project costs,"£132,628.15"
Ministry of Defence,Ministry of Defence,12/04/2016,"Transportation of personnel, freight and travel expenses",Air Command,NATIONAL AVIATION SERVICES,,2000002820,Aircraft landing fees,"£132,440.73"
Ministry of Defence,Ministry of Defence,07/04/2016,Design services and minor equipment purchases,Defence Equipment + Support,AEBI SCHMIDT UK LIMITED,PE2 6GP,120443,Equipment support non-project costs,"£131,895.06"
Ministry of Defence,Ministry of Defence,11/04/2016,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,MONMOUTHSHIRE COUNTY COUNCIL,NP44 2XH,121679,Rent buildings - non civil estate property and married quarter property,"£131,195.70"
Ministry of Defence,Ministry of Defence,05/04/2016,Fees for professional services,HO+CS,PRICEWATERHOUSECOOPERS LLP,E14 9SQ,119558,Fees for professional services excluding legal fees,"£131,009.93"
Ministry of Defence,Ministry of Defence,11/04/2016,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK LTD,LS16 6QY,121348,Cost of food services,"£130,814.44"
Ministry of Defence,Ministry of Defence,14/04/2016,Design services and minor equipment purchases,Defence Equipment + Support,MARSHALL LAND SYSTEMS LTD,CB5 8RP,123001,Post design services which are not capitalised,"£130,812.86"
Ministry of Defence,Ministry of Defence,19/04/2016,Spend on Inventory - General,Defence Equipment + Support,COONEEN DEFENCE LIMITED,BT75 0NE,124225,Spend on Inventory - General,"£130,806.49"
Ministry of Defence,Ministry of Defence,22/04/2016,Research and development,Defence Equipment + Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,125380,Research and development incurred on projects with defence science and technology laboratory,"£130,440.00"
Ministry of Defence,Ministry of Defence,06/04/2016,Research and development,Defence Equipment + Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,SP4 0JQ,119768,Research and development incurred on projects with defence science and technology laboratory,"£130,242.00"
Ministry of Defence,Ministry of Defence,11/04/2016,Development costs for military equipment,DES Bespoke Trading Entity,SYSTEMS CONSULTANTS SERVICES  LIMITED,RG7 4SA,121919,Intangible single use military equipment asset  - in year capital addition,"£130,063.98"
Ministry of Defence,Defence Science & Technology Laboratory,29/04/2016,Sub Contracted Work,Divisions,NITEWORKS,,V - 9000171141 - 00224597,Sub Contracted Work,"£130,000.00"
Ministry of Defence,Defence Science & Technology Laboratory,08/04/2016,Sub Contracted Work,Divisions,ROKE MANOR RESEARCH LIMITED,,V - 9000170582 - 00219692,Sub Contracted Work,"£129,500.80"
