Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/Sep/2013 ,Publications,Knowledge & Innovation Group - DG/Finance & Corporate Planning,JONES YARRELL LEADENHALL,1091911,95.41,RUNNING COSTS DEVOLVED - Publications,E3 3JG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/Sep/2013 ,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1091912,9806.98,IKIU GLOBAL SCIENCE AND INNOVATION NETWORK - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/Sep/2013 ,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1091913,1723.85,IKIU GLOBAL SCIENCE AND INNOVATION NETWORK - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/Sep/2013 ,Courier Services,Finance & Commercial Group - Commercial Directorate,TNT INTERNATIONAL UK,1091914,47.42,RUNNING COSTS DEVOLVED - Courier Services,BL0 9GR,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/Sep/2013 ,Grants - Current - Other,Knowledge & Innovation Group - Research Base,FOREIGN AND COMMONWEALTH OFFICE (FCO),1091915,-12000.00,IKIU GLOBAL SCIENCE AND INNOVATION NETWORK - Grants - Current - Other,MK10 1PX,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/Sep/2013 ,Courier Services,Finance & Commercial Group - Commercial Directorate,TNT UK LTD,1091916,956.04,RUNNING COSTS DEVOLVED - Courier Services,BL8 9AR,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/Sep/2013 ,Corporate Event Management and Marketing,Business & Skills Group - Skills,CLEARVIEW EVENTS LTD,1091917,420.00,RUNNING COSTS DEVOLVED - Corporate Event Management and Marketing,E3 3JQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/Sep/2013 ,ICT Maintenance & Upkeep (PFI),Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1091918,71725.12,RUNNING COSTS DEVOLVED - ICT Maintenance & Upkeep (PFI),WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/Sep/2013 ,CARA Approved External Legal Advice and Services,Legal Services - Legal Services,DANIEL STILITZ,1091919,100.00,RUNNING COSTS DEVOLVED - CARA Approved External Legal Advice and Services,EC4Y 7EQ,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/Sep/2013 ,Payments to Treasury Solicitors and Treasury Counsel,Legal Services - Legal Services,THE TREASURY SOLICITORS DEPARTMENT,1091920,8986.50,LITIGATION - PAYMENTS TO THE TREASURY SOLICITORS DEPARTMENT - Payments to Treasury Solicitors and Treasury Counsel,WC2B 4TS,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/Sep/2013 ,Payments to Treasury Solicitors and Treasury Counsel,Legal Services - Legal Services,THE TREASURY SOLICITORS DEPARTMENT,1091921,-5305.70,LITIGATION - PAYMENTS TO THE TREASURY SOLICITORS DEPARTMENT - Payments to Treasury Solicitors and Treasury Counsel,WC2B 4TS,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/Sep/2013 ,Technical Programme Support Services,"Strategy, Analysis and Better Regulation - BRDO",PEAK PARK ENTERPRISES LTD,1091922,15580.00,PA EXTENSION - Technical Programme Support Services,DE6 1PW,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/Sep/2013 ,Technical Programme Support Services,"Strategy, Analysis and Better Regulation - BRDO",PEAK PARK ENTERPRISES LTD,1091922,7770.00,PA EXTENSION - Technical Programme Support Services,DE6 1PW,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/Sep/2013 ,Publications,Knowledge & Innovation Group - Innovation,JONES YARRELL LEADENHALL,1091923,18.70,RUNNING COSTS DEVOLVED - Publications,E3 3JG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/Sep/2013 ,Publications,Knowledge & Innovation Group - Innovation,JONES YARRELL LEADENHALL,1091924,67.89,RUNNING COSTS DEVOLVED - Publications,E3 3JG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/Sep/2013 ,Publications,Business & Skills Group - Advanced Manufacturing Services,JONES YARRELL LEADENHALL,1091925,46.64,RUNNING COSTS DEVOLVED - Publications,E3 3JG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/Sep/2013 ,Publications,Markets and Local Growth - Business Environment,JONES YARRELL LEADENHALL,1091928,8.49,RUNNING COSTS DEVOLVED - Publications,E3 3JG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/Sep/2013 ,Publications,Markets and Local Growth - Business Environment,JONES YARRELL LEADENHALL,1091928,59.40,RUNNING COSTS DEVOLVED - Publications,E3 3JG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/Sep/2013 ,Postage,Legal Services - Legal Services,PITNEY BOWES PURCHASE POWER A TRADING DIVISION OF PITNEY BOWES LTD,1091930,193.95,RUNNING COSTS DEVOLVED - Postage,CM20 2GZ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/Sep/2013 ,Static Line Rental,Legal Services - Legal Services,BRITISH TELECOMMUNICATIONS plc (BT),1091931,56.27,RUNNING COSTS DEVOLVED - Static Line Rental,DH98 1BT,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/Sep/2013 ,Payments to Treasury Solicitors and Treasury Counsel,Legal Services - Legal Services,THE TREASURY SOLICITORS DEPARTMENT,1091932,20000.20,LITIGATION - PAYMENTS TO THE TREASURY SOLICITORS DEPARTMENT - Payments to Treasury Solicitors and Treasury Counsel,WC2B 4TS,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/Sep/2013 ,CARA Approved Economic Consultancy & Research,"Strategy, Analysis and Better Regulation - Analysis Directorate",UNIVERSITY OF WESTMINSTER (TRADING) LTD,1091933,8698.00,RUNNING COSTS DEVOLVED - CARA Approved Economic Consultancy & Research,W1W 6XH,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/Sep/2013 ,Publications,Business & Skills Group - Advanced Manufacturing Services,JONES YARRELL LEADENHALL,1091934,13.96,RUNNING COSTS DEVOLVED - Publications,E3 3JG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/Sep/2013 ,IT Services (Programme),Business & Skills Group - Enterprise Directorate,HINDUJA GLOBAL SOLUTION UK LTD,1091935,152946.13,BUSINESS LINK HELPLINE - IT Services (Programme),W4 5QB,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/Sep/2013 ,Publications,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,JONES YARRELL LEADENHALL,1091936,534.69,RUNNING COSTS DEVOLVED - Publications,E3 3JG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Sep/2013 ,Stationery,Finance & Commercial Group - Commercial Directorate,FT SOLUTIONS (A DIVISION OF FT PRINT LTD),1091937,538.80,RUNNING COSTS DEVOLVED - Stationery,SG13 7GX,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/Sep/2013 ,Postage,Legal Services - Legal Services,PITNEY BOWES FINANCE LTD,1091938,176.40,RUNNING COSTS DEVOLVED - Postage,CM20 2FQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/Sep/2013 ,Static Line Rental,Legal Services - Legal Services,BRITISH TELECOMMUNICATIONS plc (BT),1091940,83.57,RUNNING COSTS DEVOLVED - Static Line Rental,DH98 1BT,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/Sep/2013 ,Stationery,Markets and Local Growth - Business Environment,ZZZZIRIDESCENT IDEAS CIC,1091946,170.80,RUNNING COSTS DEVOLVED - Stationery,PL1 4EL,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Sep/2013 ,Hire of Agency Staff (Clerical/Secretariat/Other),"People, Communications and Effectiveness Group - Director of Change and Corporate Effectiveness, including the BIS Secretariat",CAPITA RESOURCING LTD,1091947,3091.20,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),DL1 9HN,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/Sep/2013 ,Professional Training,Finance & Commercial Group - Commercial Directorate,TFPL LTD,1091948,390.00,RUNNING COSTS DEVOLVED - Professional Training,G2 7HX,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Sep/2013 ,Public Relations & Marketing Advice & Services,"People, Communications and Effectiveness Group - Communications Directorate",CAPITA RESOURCING LTD,1091949,1260.00,COM - CORPORATE PRESENTATION - Public Relations & Marketing Advice & Services,DL1 9HN,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Sep/2013 ,Hire of Agency Staff (Clerical/Secretariat/Other),"People, Communications and Effectiveness Group - Director of Change and Corporate Effectiveness, including the BIS Secretariat",CAPITA RESOURCING LTD,1091950,757.50,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),DL1 9HN,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Sep/2013 ,Hire of Agency Staff (Clerical/Secretariat/Other),"People, Communications and Effectiveness Group - Director of Change and Corporate Effectiveness, including the BIS Secretariat",CAPITA RESOURCING LTD,1091950,2455.50,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),DL1 9HN,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/Sep/2013 ,Postage,Legal Services - Legal Services,ROYAL MAIL GROUP LTD T/A ROYAL MAIL,1091951,253.00,RUNNING COSTS DEVOLVED - Postage,S49 1HQ,PCTF,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",11/Sep/2013 ,Hire of Agency Staff (Professional/Management),Finance & Commercial Group - Commercial Directorate,CAPITA RESOURCING LTD,1091952,3600.00,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Professional/Management),DL1 9HN,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Sep/2013 ,Leadership & People Management Training,"People, Communications and Effectiveness Group - Human Resources",INTERACT LTD,1091953,815.00,RUNNING COSTS NON DEVOLVED - Leadership & People Management Training,SE1 0DG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/Sep/2013 ,Publications,"Strategy, Analysis and Better Regulation - DG & Group Support",JONES YARRELL LEADENHALL,1091954,21.25,RUNNING COSTS DEVOLVED - Publications,E3 3JG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Sep/2013 ,Publications,"People, Communications and Effectiveness Group - Communications Directorate",JONES YARRELL LEADENHALL,1091955,593.61,RUNNING COSTS DEVOLVED - Publications,E3 3JG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Sep/2013 ,Publications,"Strategy, Analysis and Better Regulation - DG & Group Support",JONES YARRELL LEADENHALL,1091956,1.37,RUNNING COSTS DEVOLVED - Publications,E3 3JG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Sep/2013 ,Publications,"Strategy, Analysis and Better Regulation - Analysis Directorate",JONES YARRELL LEADENHALL,1091956,19.88,RUNNING COSTS DEVOLVED - Publications,E3 3JG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Sep/2013 ,Publications,"Strategy, Analysis and Better Regulation - Analysis Directorate",JONES YARRELL LEADENHALL,1091956,102.29,RUNNING COSTS DEVOLVED - Publications,E3 3JG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",09/Sep/2013 ,Publications,Shareholder Executive - Shareholder Executive,JONES YARRELL LEADENHALL,1091957,114.53,RUNNING COSTS DEVOLVED - Publications,E3 3JG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Sep/2013 ,Publications,"Strategy, Analysis and Better Regulation - Analysis Directorate",JONES YARRELL LEADENHALL,1091958,9.81,RUNNING COSTS DEVOLVED - Publications,E3 3JG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/Sep/2013 ,Stationery,Markets and Local Growth - Business Environment,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LTD,1091960,304.09,RUNNING COSTS DEVOLVED - Stationery,SS14 3AR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Sep/2013 ,Hire of Agency Staff (Professional/Management),Markets and Local Growth - Regional Growth Fund & Legacy,CAPITA RESOURCING LTD,1091961,1530.00,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Professional/Management),DL1 9HN,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Sep/2013 ,Hire of Agency Staff (Professional/Management),Markets and Local Growth - Regional Growth Fund & Legacy,CAPITA RESOURCING LTD,1091962,2868.78,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Professional/Management),DL1 9HN,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Sep/2013 ,Printing (Programme),Markets and Local Growth - Regional Growth Fund & Legacy,QUALITAS PARTNERING LTD T/A CREATIVE CHOICE CIC,1091963,1650.00,REGIONAL GROWTH FUND - Printing (Programme),SW1H 0DJ,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/Sep/2013 ,Recoveries Account,Corporate Payments,UK TRADE & INVESTMENT,1091964,2100.00,Balance Sheet - Recoveries Account,NP10 8QQ,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/Sep/2013 ,Hire of Agency Staff (Professional/Management),Shareholder Executive - Shareholder Executive,CAPITA RESOURCING LTD,1091970,2390.64,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Professional/Management),SL6 1DP,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/Sep/2013 ,Hire of Agency Staff (Professional/Management),Finance & Commercial Group - Modernisation Fund and Shared Services,CAPITA RESOURCING LTD,1091971,2996.28,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Professional/Management),SL6 1DP,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Sep/2013 ,Hire of Agency Staff (Professional/Management),Markets and Local Growth - Regional Growth Fund & Legacy,CAPITA RESOURCING LTD,1091972,2868.78,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Professional/Management),SL6 1DP,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/Sep/2013 ,Conference and Exhibition Services (Programme),Knowledge & Innovation Group - Higher Education,EVENT MARKETING SOLUTIONS LTD,1091973,105941.96,HE GROUP INNOVATIONS FUND       94119 - Conference and Exhibition Services (Programme),CH65 4LQ,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Sep/2013 ,Non Grant-in-Aid Funding of Bodies (Departmental and Non-Departmental),Markets and Local Growth - Consumer and Competition Policy,CITIZENS ADVICE BUREAU,1091977,839712.00,CITIZENS ADVICE - ENGLAND & WALES - CONSUMER SERVICE - Non Grant-in-Aid Funding of Bodies (Departmental and Non-Departmental),N1 9LZ,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Sep/2013 ,Non Grant-in-Aid Funding of Bodies (Departmental and Non-Departmental),Markets and Local Growth - Consumer and Competition Policy,CITIZENS ADVICE BUREAU,1091977,1917100.00,THE CITIZEN'S ADVICE BUREAUX SERVICE-OTHER CURRENT EXPENSES - Non Grant-in-Aid Funding of Bodies (Departmental and Non-Departmental),N1 9LZ,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Sep/2013 ,Static Call Charges,Markets and Local Growth - Business Environment,COMPANIES HOUSE,1091978,82.48,RUNNING COSTS DEVOLVED - Static Call Charges,CF14 3UZ,PCTF,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Sep/2013 ,Grants - Current - Other,Markets and Local Growth - Consumer and Competition Policy,TRADING STANDARDS INSTITUTE (TSI),1091979,1828362.82,TRADING STANDARDS INSTITUTE - Grants - Current - Other,SS15 6TH,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Sep/2013 ,Hire of Agency Staff (Professional/Management),Markets and Local Growth - Regional Growth Fund & Legacy,CAPITA RESOURCING LTD,1091981,2868.78,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Professional/Management),DL1 9HN,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Sep/2013 ,Hire of Agency Staff (Professional/Management),Markets and Local Growth - Regional Growth Fund & Legacy,CAPITA RESOURCING LTD,1091982,2709.36,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Professional/Management),DL1 9HN,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Sep/2013 ,Public Relations & Marketing Advice & Services,"People, Communications and Effectiveness Group - Communications Directorate",CAPITA RESOURCING LTD,1091983,1200.00,COM - CORPORATE PRESENTATION - Public Relations & Marketing Advice & Services,DL1 9HN,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Sep/2013 ,CARA Approved Research & Development Expenditure (Programme),Government Office for Science - Government Office for Science,THE BUSINESS OF CITIES LTD,1091984,1950.00,FORESIGHT - CARA Approved Research & Development Expenditure (Programme),N14 7DG,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Sep/2013 ,CARA Approved Research & Development Expenditure (Programme),Government Office for Science - Government Office for Science,THE BUSINESS OF CITIES LTD,1091984,2550.00,FORESIGHT - CARA Approved Research & Development Expenditure (Programme),N14 7DG,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Sep/2013 ,Grants - Current - Other,Knowledge & Innovation Group - Innovation,BRITISH STANDARDS INSTITUTION (BSI),1091986,22307.29,ASSISTED INTERNATIONAL TRAVEL SCHEME (AITS) - Grants - Current - Other,W4 4AL,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Sep/2013 ,Publications,"People, Communications and Effectiveness Group - Communications Directorate",JONES YARRELL LEADENHALL,1091987,65.34,RUNNING COSTS DEVOLVED - Publications,E3 3JG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Sep/2013 ,Grants - Current - Other,Knowledge & Innovation Group - Innovation,BRITISH STANDARDS INSTITUTION (BSI),1091988,185916.00,BSI STANDARDS DEVELOPMENT - Grants - Current - Other,W4 4AL,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/Sep/2013 ,Additions - Enterprise Equity Investments,Business & Skills Group - Enterprise Directorate,BERR EQUITY INVESTMENT PROGRAMMES (CAPITAL),1091989,234000.00,ED CENTRAL - Additions - Enterprise Equity Investments,SW1H 0ET,GOV,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Sep/2013 ,CARA Approved Economic Consultancy & Research,"Strategy, Analysis and Better Regulation - Analysis Directorate",GHK CONSULTING LTD,1091990,8102.40,RUNNING COSTS DEVOLVED - CARA Approved Economic Consultancy & Research,EC1R 5BL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Sep/2013 ,Grants - Current - Other,Knowledge & Innovation Group - Innovation,BRITISH STANDARDS INSTITUTION (BSI),1091991,76583.00,BSI SUBSCRIPTIONS - Grants - Current - Other,W4 4AL,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Sep/2013 ,Telecommunications,Finance & Commercial Group - Commercial Directorate,VODAFONE LTD,1091992,168.00,RUNNING COSTS DEVOLVED - Telecommunications,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Sep/2013 ,Postage,Legal Services - Legal Services,ROYAL MAIL GROUP LTD T/A ROYAL MAIL,1091993,600.00,RUNNING COSTS DEVOLVED - Postage,S49 1HQ,PCTF,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Sep/2013 ,Publications,Government Office for Science - Government Office for Science,JONES YARRELL LEADENHALL,1091994,58.20,RUNNING COSTS DEVOLVED - Publications,E3 3JG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/Sep/2013 ,Car Leasing,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,MARSHALL OF CAMBRIDGE (HOLDINGS) LTD,1091996,270.00,RUNNING COSTS DEVOLVED - Car Leasing,CB5 8RX,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Sep/2013 ,CARA Approved Research & Development Expenditure (Programme),Government Office for Science - Government Office for Science,LANCASTER UNIVERSITY,1091997,13412.95,FORESIGHT - CARA Approved Research & Development Expenditure (Programme),LA1 4YW,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/Sep/2013 ,Additions - Enterprise Equity Investments,Business & Skills Group - Enterprise Directorate,BERR EQUITY INVESTMENT PROGRAMMES (CAPITAL),1091998,700000.00,ENTERPRISE CAPITAL FUND - Additions - Enterprise Equity Investments,SW1H 0ET,GOV,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/Sep/2013 ,Additions - Enterprise Equity Investments,Business & Skills Group - Enterprise Directorate,BERR EQUITY INVESTMENT PROGRAMMES (CAPITAL),1091998,500000.00,ENTERPRISE CAPITAL FUND - Additions - Enterprise Equity Investments,SW1H 0ET,GOV,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Sep/2013 ,Grants - Current - Other,Knowledge & Innovation Group - Higher Education,MINISTRY OF DEFENCE,1091999,168103.00,HE GROUP INNOVATIONS FUND       94119 - Grants - Current - Other,L2 3YL,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Sep/2013 ,Stationery,"People, Communications and Effectiveness Group - Human Resources",BANNER BUSINESS SERVICES LTD,1092000,530.70,RUNNING COSTS DEVOLVED - Stationery,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Sep/2013 ,Publications,"People, Communications and Effectiveness Group - Communications Directorate",NEWS UK & IRELAND LTD T/A TIMES NEWSPAPERS,1092001,3744.00,RUNNING COSTS DEVOLVED - Publications,PE7 8WT,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Sep/2013 ,Secondees (not paid directly),Markets and Local Growth - Consumer and Competition Policy,THE INSOLVENCY SERVICE,1092003,3351.90,RUNNING COSTS DEVOLVED - Secondees (not paid directly),SW1P 2HT,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/Sep/2013 ,Grant in Aid - Current -Other,Knowledge & Innovation Group - Research Base,ARTS AND HUMANITIES RESEARCH COUNCIL,1092004,24000000.00,ARTS AND HUMANITIES RESEARCH COUNCIL - GRANT IN AID - Grant in Aid - Current -Other,BS1 2AE,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/Sep/2013 ,Grants - Current - Other,Knowledge & Innovation Group - Research Base,BIOTECHNOLOGY AND BIOLOGICAL SCIENCE RESEARCH COUNCIL,1092006,2750000.00,RESEARCH COUNCILS - PENSIONS - Grants - Current - Other,SN2 1UH,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/Sep/2013 ,Grant in Aid - Current -Other,Knowledge & Innovation Group - Research Base,NATURAL ENVIRONMENT RESEARCH COUNCIL,1092007,40000000.00,NATURAL ENVIRONMENT RESEARCH COUNCIL - GRANT IN AID - PAT - Grant in Aid - Current -Other,SN2 1FF,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/Sep/2013 ,BIS Funding to Agencies,Knowledge & Innovation Group - Research Base,UK SPACE AGENCY,1092008,88000000.00,UK SPACE AGENCY FUNDING - BIS Funding to Agencies,SN2 1SZ,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/Sep/2013 ,Grant in Aid - Current -Other,Knowledge & Innovation Group - Research Base,BIOTECHNOLOGY AND BIOLOGICAL SCIENCE RESEARCH COUNCIL,1092009,70000000.00,BIOTECHNOLOGY AND BIOLOGICAL SCIENCES RESEARCH COUNCIL - GRANT IN AID - PAY - Grant in Aid - Current -Other,SN2 1FF,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/Sep/2013 ,Grant in Aid - Current -Other,Knowledge & Innovation Group - Research Base,MEDICAL RESEARCH COUNCIL,1092010,39060000.00,MEDICAL RESEARCH COUNCIL GRANT IN AID - Grant in Aid - Current -Other,W1N 4AL,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/Sep/2013 ,Grant in Aid - Current -Other,Knowledge & Innovation Group - Research Base,ECONOMIC AND SOCIAL RESEARCH COUNCIL ESRC,1092012,30000000.00,ECONOMIC AND SOCIAL RESEARCH COUNCIL - GRANT IN AID - PAY - Grant in Aid - Current -Other,SN2 1FF,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Sep/2013 ,Learning & Development BIS Specific,Markets and Local Growth - Consumer and Competition Policy,ABILITYNET,1092013,1500.00,RUNNING COSTS DEVOLVED - Learning & Development BIS Specific,RG6 1WG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Sep/2013 ,Publications,Office of Manpower Economics - Office of Manpower Economics,JONES YARRELL LEADENHALL,1092014,105.91,RUNNING COSTS DEVOLVED - Publications,E3 3JG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",18/Sep/2013 ,ICT Maintenance & Upkeep,Finance & Commercial Group - Commercial Directorate,BRITISH SKY BROADCASTING LTD,1092015,-1310.40,RUNNING COSTS DEVOLVED - ICT Maintenance & Upkeep,EH54 7XG,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",16/Sep/2013 ,Professional Training,Shareholder Executive - Shareholder Executive,PEARCE MAYFIELD,1092016,1445.00,RUNNING COSTS DEVOLVED - Professional Training,OX12 9FF,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Sep/2013 ,Leased Buildings - Clearing,Finance & Commercial Group - Corporate Shared Services,FUJITSU SERVICES LTD,1092017,1286.88,BIS INFRASTRUCTURE MAINTENANCE - Leased Buildings - Clearing,WA3 9BD,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/Sep/2013 ,Leased Buildings - Clearing,Finance & Commercial Group - Corporate Shared Services,FUJITSU SERVICES LTD,1092018,4375.60,BIS INFRASTRUCTURE MAINTENANCE - Leased Buildings - Clearing,WA3 9BD,,,,Capital
