Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description, Total 
Ministry of Defence,Ministry of Defence,12/07/2013,"Purchase of major spares armaments, medical & general stores",Defence Equipment & Support,"AAR INTERNATIONAL, INC.",TW6 2RE,226923,Capital spares engineering and technical inventory fiscal capital in year addition,"24,604.81"
Ministry of Defence,Ministry of Defence,05/07/2013,Spend on Inventory - General,Defence Equipment & Support,"AAR INTERNATIONAL, INC.",TW6 2RE,224387,Spend on Inventory - General,"24,592.87"
Ministry of Defence,Ministry of Defence,31/07/2013,"Purchase of major spares armaments, medical & general stores",Defence Equipment & Support,"AAR INTERNATIONAL, INC.",TW6 2RE,233825,Capital spares engineering and technical inventory fiscal capital in year addition,"24,566.45"
Ministry of Defence,Ministry of Defence,25/07/2013,Medical treatment & stores and welfare services,Joint Forces Command,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,231998,Medical health services,"24,556.08"
Ministry of Defence,Ministry of Defence,17/07/2013,Spend on Inventory - General,Defence Equipment & Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,228506,Spend on Inventory - General,"24,547.20"
Ministry of Defence,Defence Science and Technology Laboratory,02/07/2013,Travel & Subsistence,Infrastructure,BARCLAYCARD,,G - 9000153248 - 00166000,,"24,528.99"
Ministry of Defence,Ministry of Defence,03/07/2013,Transport hire charges,Air Command,TAYSIDE AVIATION LTD,DD2 1UH,223783,Transport fighting equipment operating lease,"24,497.87"
Ministry of Defence,Ministry of Defence,23/07/2013,Transport hire charges,Air Command,TAYSIDE AVIATION LTD,DD2 1UH,231127,Transport fighting equipment operating lease,"24,497.87"
Ministry of Defence,Ministry of Defence,16/07/2013,Fees for professional services,Defence Infrastructure Organisation ,URS INFRASTRUCTURE & ENVIRONMENT UK LIMITED,RG21 7PP,228436,Fees for professional services excluding legal fees,"24,470.18"
Ministry of Defence,Ministry of Defence,16/07/2013,Design services and minor equipment purchases,Defence Equipment & Support,PANDECT INSTRUMENT LABORATORIES LIMITED,HP12 3PX,228307,Equipment support non-project costs,"24,432.00"
Ministry of Defence,Ministry of Defence,19/07/2013,Externally delivered education and training,Navy Command,RIGHT MANAGEMENT LIMITED,EC4N 7BE,229972,External military training ,"24,397.29"
Ministry of Defence,Ministry of Defence,30/07/2013,Design services and minor equipment purchases,Defence Equipment & Support,POWER BLAST INTERNATIONAL  LIMITED,GU28 9LP,233708,Equipment support non-project costs,"24,390.48"
Ministry of Defence,Ministry of Defence,18/07/2013,Estate management,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,229394,Estate + facilities management services - accommodation inventory + service,"24,322.00"
Ministry of Defence,Defence Science and Technology Laboratory,26/07/2013,Repairs & Maintenance,Infrastructure,SERCO LIMITED,,V - 9000153789 - 00167882,,"24,303.95"
Ministry of Defence,Defence Support Group,18/07/2013,IT Minor Eqpt,Corporate,SOFTWARE BOX,,10205145,,"24,277.39"
Ministry of Defence,Ministry of Defence,31/07/2013,IT and communication services,Joint Forces Command,CYPRUS TELECOMMUNICATIONS AUTHORITY,,5000100363,Line + telephone rental including commercial charge for use of radio frequencies,"24,239.06"
Ministry of Defence,Ministry of Defence,24/07/2013,Spend on Inventory - General,Defence Equipment & Support,SIL-MID LIMITED,B461HG,231594,Spend on Inventory - General,"24,230.83"
Ministry of Defence,Ministry of Defence,04/07/2013,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,223859,Consumption of medical dental and veterinary inventory,"24,176.64"
Ministry of Defence,Ministry of Defence,03/07/2013,Externally delivered education and training,Air Command,TAYSIDE AVIATION LTD,DD2 1UH,223783,External military training ,"24,174.14"
Ministry of Defence,Ministry of Defence,22/07/2013,IT and communication services,Air Command,COMPUTACENTER (UK) LIMITED,SE1 8HL,230228,Computer equipment costing below the capitalisation threshold,"24,132.72"
Ministry of Defence,Ministry of Defence,29/07/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,TAL INTERNATIONAL CONTAINER CORPORATION,RM13 8EU,233408,Freight movement costs,"24,120.05"
Ministry of Defence,Defence Science and Technology Laboratory,30/07/2013,Sub Contracted Work,Operations,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000153823 - 00167660,,"24,115.93"
Ministry of Defence,Ministry of Defence,18/07/2013,Purchase of inventory and services ,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,228956,Consumption of medical dental and veterinary inventory,"24,003.04"
Ministry of Defence,Ministry of Defence,10/07/2013,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,226439,Cost of other material consumed,"23,978.93"
Ministry of Defence,Defence Science and Technology Laboratory,23/07/2013,Sub Contracted Work,Operations,QINETIQ LIMITED,,V - 9000153717 - 00167159,,"23,978.00"
Ministry of Defence,Ministry of Defence,16/07/2013,Medical treatment & stores and welfare services,Joint Forces Command,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,228201,Medical health services,"23,943.02"
Ministry of Defence,Ministry of Defence,23/07/2013,Spend on Inventory - General,Defence Equipment & Support,RACAL ACOUSTICS LIMITED,HA1 4TR,231047,Spend on Inventory - General,"23,904.48"
Ministry of Defence,Ministry of Defence,12/07/2013,Spend on Inventory - General,Defence Infrastructure Organisation ,BUNZL UK LIMITED,W1H 7JT,177807,Spend on Inventory - General,"23,861.77"
Ministry of Defence,Ministry of Defence,22/07/2013,IT and communication services,Defence Equipment & Support,CGI IT UK LIMITED,CF31 9AP,230209,Information technology services,"23,851.60"
Ministry of Defence,Ministry of Defence,24/07/2013,Design services and minor equipment purchases,Defence Equipment & Support,ATKINS LIMITED,WR5 1TX,231212,Equipment support project costs,"23,827.00"
Ministry of Defence,Defence Science and Technology Laboratory,16/07/2013,Sub Contracted Work,Operations,MASS CONSULTANTS LIMITED,,V - 9000153537 - 00166758,,"23,800.00"
Ministry of Defence,Ministry of Defence,15/07/2013,Fuel for military use,Navy Command,HENTY OIL LTD,SW1E 5BH,227731,Cost of ground diesel fuel consumed,"23,785.50"
Ministry of Defence,Ministry of Defence,18/07/2013,Fees for professional services,Land Forces,CERTES COMPUTING LTD,B46 1HQ,229052,Fees for professional services excluding legal fees,"23,776.38"
Ministry of Defence,Ministry of Defence,22/07/2013,Fees for professional services,Head Office & Corporate Services,CGI IT UK LIMITED,CF31 9AP,230209,"Advice and guidance on how to produce the product, but not production of the product itself.","23,757.73"
Ministry of Defence,Ministry of Defence,16/07/2013,Design services and minor equipment purchases,Defence Equipment & Support,DM SYSTEMS AND TEST LIMITED,SG6 1TN,228130,Equipment support non-project costs,"23,747.20"
Ministry of Defence,Ministry of Defence,23/07/2013,Fuel for military use,Defence Equipment & Support,WATSON PETROLEUM LTD,SN15 5DN,231155,Cost of ground diesel fuel consumed,"23,692.28"
Ministry of Defence,Ministry of Defence,04/07/2013,Purchase of inventory and services ,Air Command,WILLIAMS LEA LIMITED,NR3 1PD,224373,Cost of other material consumed,"23,655.12"
Ministry of Defence,Ministry of Defence,01/07/2013,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,223058,Cost of other material consumed,"23,608.71"
Ministry of Defence,Ministry of Defence,25/07/2013,Purchase of inventory and services ,Joint Forces Command,AAH PHARMACEUTICALS LTD,CV2 2TX,231670,Consumption of medical dental and veterinary inventory,"23,586.52"
Ministry of Defence,Ministry of Defence,08/07/2013,Spend on Inventory - General,Defence Equipment & Support,"AAR INTERNATIONAL, INC.",TW6 2RE,224944,Spend on Inventory - General,"23,568.60"
Ministry of Defence,Ministry of Defence,04/07/2013,Payment of utilities,Defence Infrastructure Organisation ,STADTWERKE HAMELN,,5000099139,Utilities consumed - gas,"23,547.46"
Ministry of Defence,Ministry of Defence,25/07/2013,Fees for professional services,Defence Infrastructure Organisation ,BNP PARIBAS REAL ESTATE ADVISORY & PROPERTY MANAGEMENT UK LTD,WC2A 1EU,231742,Fees for professional services excluding legal fees,"23,538.00"
Ministry of Defence,Defence Science and Technology Laboratory,05/07/2013,Capital Asset expenditure,Infrastructure,STERIA LIMITED,,V - 9000153307 - 00166296,,"23,492.84"
Ministry of Defence,Defence Science and Technology Laboratory,26/07/2013,Sub Contracted Work,Operations,ROKE MANOR RESEARCH LIMITED,,V - 9000153742 - 00167666,,"23,450.00"
Ministry of Defence,Ministry of Defence,04/07/2013,Food and clothing,Defence Equipment & Support,COMPASS SERVICES (U.K.) LIMITED,B45 9PZ,223965,Cost of food purchases,"23,303.71"
Ministry of Defence,Defence Science and Technology Laboratory,23/07/2013,Sub Contracted Work,Programme Office,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000153696 - 00153281,,"23,255.58"
Ministry of Defence,Ministry of Defence,04/07/2013,Purchase of inventory and services ,Navy Command,WILLIAMS LEA LIMITED,NR3 1PD,224373,Cost of other material consumed,"23,197.69"
Ministry of Defence,Ministry of Defence,30/07/2013,Estate management,Defence Infrastructure Organisation ,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,233795,Works - estate management,"23,183.29"
Ministry of Defence,Ministry of Defence,17/07/2013,"Transportation of personnel, freight and travel expenses",Navy Command,AGILITY LOGISTICS LIMITED,RG1 2LG,228469,Movement of service personnel,"23,181.29"
Ministry of Defence,Ministry of Defence,09/07/2013,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,225539,Consumption of medical dental and veterinary inventory,"23,151.93"
Ministry of Defence,Ministry of Defence,08/07/2013,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,224993,Cost of other material consumed,"23,145.97"
Ministry of Defence,Ministry of Defence,29/07/2013,"Transportation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,233050,Freight movement costs,"23,140.27"
Ministry of Defence,Ministry of Defence,01/07/2013,Payment of utilities,Defence Equipment & Support,GB OILS LIMITED,FK5 4RB,222675,Utilities consumed - heating oil,"23,122.80"
Ministry of Defence,Ministry of Defence,31/07/2013,Design services and minor equipment purchases,Defence Equipment & Support,"AAR INTERNATIONAL, INC.",TW6 2RE,233825,Equipment support non-project costs,"23,108.39"
Ministry of Defence,Defence Science and Technology Laboratory,05/07/2013,Capital Asset expenditure,Infrastructure,STERIA LIMITED,,V - 9000153307 - 00166331,,"23,088.38"
Ministry of Defence,Defence Support Group,18/07/2013,Eqpt Sup - Projects,Corporate,TECHMODAL,,10207380,,"23,072.56"
Ministry of Defence,Ministry of Defence,03/07/2013,Design services and minor equipment purchases,Defence Equipment & Support,ATKINS LIMITED,WR5 1TX,223230,Equipment support project costs,"23,060.00"
Ministry of Defence,Ministry of Defence,05/07/2013,Medical treatment & stores and welfare services,Land Forces,K INTERNATIONAL PLC,MK5 8PL,224649,Medical health services,"23,022.43"
Ministry of Defence,Ministry of Defence,09/07/2013,Fuel for military use,Defence Infrastructure Organisation ,HARVEST ENERGY LIMITED,W1G 0PU,225679,Cost of ground diesel fuel consumed,"22,878.60"
Ministry of Defence,Defence Science and Technology Laboratory,19/07/2013,Staff Relocation Costs,Infrastructure,CARTUS LIMITED,,V - 9000153626 - 00167219,,"22,871.81"
Ministry of Defence,United Kingdom Hydrographic Office,18/07/2013,Raw Material/ Finished Goods,,East Coast Plastics Ltd,,2000064995,,"22,723.20"
Ministry of Defence,United Kingdom Hydrographic Office,26/07/2013,Computer maintenance & hire,ICT Delivery Business Group,Daisy Communications Ltd,,2000065091,,"22,689.42"
Ministry of Defence,Ministry of Defence,12/07/2013,Design services and minor equipment purchases,Defence Equipment & Support,SOUTHERN SCIENTIFIC LIMITED,BN15 0DP,227464,Equipment support non-project costs,"22,598.84"
Ministry of Defence,Ministry of Defence,25/07/2013,Purchase of inventory and services ,Defence Equipment & Support,AAH PHARMACEUTICALS LTD,CV2 2TX,231670,Consumption of medical dental and veterinary inventory,"22,549.33"
Ministry of Defence,Ministry of Defence,01/07/2013,Design services and minor equipment purchases,Defence Equipment & Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,222594,Equipment support project costs,"22,539.00"
Ministry of Defence,Ministry of Defence,19/07/2013,Design services and minor equipment purchases,Defence Equipment & Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,229656,Equipment support project costs,"22,539.00"
Ministry of Defence,Ministry of Defence,10/07/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,226055,Freight movement costs,"22,480.18"
Ministry of Defence,Ministry of Defence,26/07/2013,Design services and minor equipment purchases,Defence Equipment & Support,COMPUTERISED TRAINING SYSTEMS LIMITED,DN16 1AL,232517,Post design services which are not capitalised,"22,398.47"
Ministry of Defence,Ministry of Defence,26/07/2013,Food and clothing,Defence Equipment & Support,SODEXO LTD,M50 0AL,232807,Cost of food services,"22,374.18"
Ministry of Defence,Ministry of Defence,19/07/2013,Spend on Inventory - General,Defence Equipment & Support,E.P.BARRUS LTD,OX26 4UR,229672,Spend on Inventory - General,"22,352.51"
Ministry of Defence,Ministry of Defence,01/07/2013,Spend on Inventory - General,Defence Equipment & Support,SURVITEC GROUP LIMITED,CH41 1HQ,222987,Spend on Inventory - General,"22,179.60"
Ministry of Defence,Ministry of Defence,05/07/2013,IT and communication services,Joint Forces Command,CYPRUS TELECOMMUNICATIONS AUTHORITY,,5000099154,Line + telephone rental including commercial charge for use of radio frequencies,"22,134.60"
Ministry of Defence,Ministry of Defence,08/07/2013,IT and communication services,Defence Equipment & Support,LOCKHEED MARTIN UK LIMITED,GU14 6TQ,225199,Information technology services,"22,080.82"
Ministry of Defence,Ministry of Defence,31/07/2013,Medical treatment & stores and welfare services,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Medical-non hospital treatment,"22,068.07"
Ministry of Defence,Defence Science and Technology Laboratory,16/07/2013,Sub Contracted Work,Operations,ESROE,,V - 9000153576 - 00166278,,"22,058.00"
Ministry of Defence,Ministry of Defence,03/07/2013,Purchase of inventory and services ,Land Forces,CARWOOD MOTOR UNITS LTD,CV3 2RQ,223292,Cost of other material consumed,"22,037.32"
Ministry of Defence,Defence Science and Technology Laboratory,26/07/2013,Sub Contracted Work,Operations,QINETIQ LIMITED,,V - 9000153788 - 00167104,,"22,000.00"
Ministry of Defence,Ministry of Defence,09/07/2013,Payment of utilities,Defence Infrastructure Organisation ,BRITISH GAS TRADING LIMITED,M16 0TW,225589,Utilities consumed - gas,"21,992.71"
Ministry of Defence,Ministry of Defence,15/07/2013,Food and clothing,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,227938,Cost of clothing and textile services received,"21,960.85"
Ministry of Defence,Ministry of Defence,26/07/2013,"Public relations, including marketing and advertising",Navy Command,THE MINDWORKS MARKETING COMPANY LIMITED,PO10 7BT,232847,Public relations services including items such as sales marketing and advertising,"21,956.00"
Ministry of Defence,Ministry of Defence,04/07/2013,Design services and minor equipment purchases,Air Command,SOUND ASSOCIATES LTD,KT8 2SA,224297,Equipment support non-project costs,"21,941.46"
