Ministry of Justice,MoJ HQ,26-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1071235,"£63,001.00","CCN2277 - NOP Programme					",WV10 6UH,E046,Programme
Ministry of Justice,MoJ HQ,26-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1071235,"£63,001.00","CCN2277 - NOP Programme					",WV10 6UH,E046,Programme
Ministry of Justice,MoJ HQ,12-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,POLAR LAKE UK LTD,1070073,"£64,650.00",PolarLake Libra Annual Support & Maintenance 17-03-2012 - 16-03-2013,EC2V 5DE,0,Programme
Ministry of Justice,MoJ HQ,09-Mar-12,512000-Intangible GBV - Additions,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1069908,"£64,741.00","L-S-2431-08 - Monthly T&M charges from 31/01/2012 to 13/04/2012.	 	 	 	 						",CF31 9AP,E117,Programme
Ministry of Justice,MoJ HQ,09-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1069880,"£66,853.93",Managed Service - Security Management Apr-11 to Mar-12,WA3 9BD,0,Programme
Ministry of Justice,MoJ HQ,15-Mar-12,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1070359,"£67,588.40"," CCN3306-03  - Network Information Security Enhancements (NISE) Project T&M extension .	 	 	",CF31 9AP,E003,Programme
Ministry of Justice,MoJ HQ,05-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,DETICA LTD,1069451,"£69,040.00",PL111 - This relates to an IA managed Service (Catalogue),GU2 7YP,0,Admin
Ministry of Justice,MoJ HQ,08-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,STERIA LTD,1069802,"£69,134.40",OMNI Nomsnet,M14 0WN,0,Programme
Ministry of Justice,MoJ HQ,09-Mar-12,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1069880,"£69,926.31",EIP3ExISS (E136) CCNF409 ExISS Stabilisation ,WA3 9BD,E136,Programme
Ministry of Justice,MoJ HQ,08-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1069600,"£71,896.00",CCN1999-07 - DIR Programme - Resource,WV10 6UH,E046,Programme
Ministry of Justice,MoJ HQ,08-Mar-12,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1069664,"£74,904.76",EIP3Infra (E132) Fujitsu CCNF410-04 AEP Encryptors Upgrade ,WA3 9BD,E132,Programme
Ministry of Justice,MoJ HQ,28-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1071386,"£76,475.44",CCN1999-07  ATOS Supplied Resources - Communication Manager One OFF,WV10 6UH,E046,Programme
Ministry of Justice,MoJ HQ,15-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1070332,"£77,580.00",MOJ Testing Support,RG12 1HN,0,Programme
Ministry of Justice,MoJ HQ,19-Mar-12,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1070712,"£77,793.74","CREST (E001) CCN L-S-2757-05 EL Project Implementation T&M max £139,391 (LLD, Test Approach/Scripts, Dev/Test environments Build & Config/code changes) One Off Costs",CF31 9AP,E001,Programme
Ministry of Justice,MoJ HQ,29-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1071705,"£79,570.00",CCN A-R-03375-01 - LSC M8000 Memory upgrade (One Off Costs),WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,22-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1071043,"£80,000.00","CCN L-S-2427-02 Training For Authority ICT PPD Personnel - ""Best Practice for Negotations""",CF31 9AP,0,Programme
Ministry of Justice,MoJ HQ,19-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,STERIA LTD,1070793,"£80,414.50",OMNI NDC Bridges Support,M14 0WN,0,Programme
Ministry of Justice,MoJ HQ,15-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HOME OFFICE,1070327,"£85,493.91",Consultancy services delivered to the LSC IDP Programme running from 11th April 2011 to 31st May 2011 & Test Services delivered to the LSC IDP Programme running from 01/06/2011-31/08/2011,NP20 9BB,0,Programme
Ministry of Justice,MoJ HQ,05-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1069417,"£87,175.00","Catalogue Services
",WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,28-Mar-12,223001-Printing Postage and Office expenditure,PZ501-MoJ ICT Feeder,LIBERATA UK LTD,1071534,"£88,077.29",PS115- PRINT ROOM-,NP10 8BA,0,Programme
Ministry of Justice,MoJ HQ,05-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1069417,"£88,944.00","Config. Mgnt Services
",WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,08-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1069600,"£89,388.00",CCN1999-07 - DIR Programme - Resource,WV10 6UH,E046,Programme
Ministry of Justice,MoJ HQ,08-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1069600,"£91,388.00",CCN 2254-04 3x Application Packages One Off Costs,WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,28-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1071386,"£93,415.00",CCN1999-07 - DIR Programme - Resource,WV10 6UH,E046,Programme
Ministry of Justice,MoJ HQ,28-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1071386,"£97,335.00",CCN3353-01Programme Manager : ,WV10 6UH,E156,Programme
Ministry of Justice,MoJ HQ,29-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1071740,"£97,858.44",Managed Service - Operations Apr-11 to Mar-12,WA3 9BD,0,Programme
Ministry of Justice,MoJ HQ,08-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1069600,"£97,920.00",CCN2254 Blackberries One Off Costs,WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,05-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1069417,"£106,000.00",CCN1999-07  Formscape Server print servers & Ethos.,WV10 6UH,E046,Programme
Ministry of Justice,MoJ HQ,01-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HOME OFFICE,1069262,"£106,117.28",YJB - Ongoing - eAsset & YJ MIS Hosting Charge from Home Office IT,NP20 9BB,0,Programme,,
Ministry of Justice,MoJ HQ,08-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1069726,"£111,722.99","Bulk Printing
",CF31 9AP,0,Programme,,
Ministry of Justice,MoJ HQ,19-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HOME OFFICE,1070670,"£111,793.58",Monthly desktop charges for MOJ staff working on Home Office premises during the 2012/13 financial year,NP20 9BB,0,Programme,,
Ministry of Justice,MoJ HQ,05-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1069464,"£112,005.63",Managed Service - Solution Assurance Apr-11 to Mar-12,WA3 9BD,0,Programme,,
Ministry of Justice,MoJ HQ,08-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,MICROSOFT IRELAND OPERATIONS LTD,1069740,"£112,050.00",SLES Licenses 3 years for MoJ,DUBLIN 18,0,Programme,,
Ministry of Justice,MoJ HQ,15-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1070332,"£121,306.66",MOJ Corporate Staff Rostering,RG12 1HN,0,Programme,,
Ministry of Justice,MoJ HQ,30-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1071928,"£124,572.22",QBD CTOPs Service,RG12 1HN,0,Programme,,
Ministry of Justice,MoJ HQ,15-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1070332,"£125,005.09",QBD CTOPs Service,RG12 1HN,0,Programme,,
Ministry of Justice,MoJ HQ,30-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,STERIA LTD,1072003,"£126,824.39",OMNI LLS,M14 0WN,0,Programme,,
Ministry of Justice,MoJ HQ,08-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1069600,"£129,153.75",CCN 1650-01 LSC (Legal Services Commission) Main Project CCN Fixed Charges,WV10 6UH,0,Programme,,
Ministry of Justice,MoJ HQ,08-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ACTICA CONSULTING LTD,1069591,"£130,475.00","A&A Managed Service - Work Order 2 for ""Transition - Phase 2"" is for £408,265.00",GU2 7YF,0,Admin,,SME
Ministry of Justice,MoJ HQ,01-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,BT TELECOMMUNICATIONS PLC,1069178,"£136,350.00",,NW9 6LB,0,Programme,,
Ministry of Justice,MoJ HQ,01-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1069233,"£143,170.86",Managed Service - Operations Apr-11 to Mar-12,WA3 9BD,0,Programme,,
Ministry of Justice,MoJ HQ,30-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1071928,"£143,716.64",QBD Landlines,RG12 1HN,0,Programme,,
Ministry of Justice,MoJ HQ,01-Mar-12,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1069266,"£144,245.12",PQ109 - PB629 (NOMS018) (CP6.2) EUC Laptop,RG12 1HN,E065,Programme,,
Ministry of Justice,MoJ HQ,08-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1069600,"£144,868.77","A-R-01650-01.V01 - 	LSC Variable Charges for Desktops, laptops, RAS :  2011/12					  	 	",WV10 6UH,0,Programme,,
Ministry of Justice,MoJ HQ,05-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1069464,"£146,534.86",Managed Service - Service Management Apr-11 to Mar-12,WA3 9BD,0,Programme
Ministry of Justice,MoJ HQ,08-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1069726,"£146,905.00","CCN0025 -  FAS Ongoing
",CF31 9AP,0,Programme
Ministry of Justice,MoJ HQ,29-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1071740,"£148,141.15",Managed Service - Operations Apr-11 to Mar-12,WA3 9BD,0,Programme
Ministry of Justice,MoJ HQ,15-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1070332,"£149,701.00",QBD Legacy Applications support,RG12 1HN,0,Programme
Ministry of Justice,MoJ HQ,30-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1071928,"£149,701.00",QBD Legacy Applications support,RG12 1HN,0,Programme
Ministry of Justice,MoJ HQ,08-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1069600,"£150,000.00",CCN1999-07 - DIR Programme - Resource,WV10 6UH,E046,Programme
Ministry of Justice,MoJ HQ,05-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1069417,"£150,000.00",CCN1999-07  Formscape Server print servers & Ethos.,WV10 6UH,E046,Programme
Ministry of Justice,MoJ HQ,15-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1070332,"£150,306.18",QBD Landlines,RG12 1HN,0,Programme
Ministry of Justice,MoJ HQ,30-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,CITRIX SYSTEMS INTERNATIONAL GMBH,1072034,"£151,273.88",,CH-8200SCHAFFHA,0,Programme
Ministry of Justice,MoJ HQ,15-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,CAPITA SECURE INFORMATION SYSTEMS,1070201,"£153,098.00",eOASys month support charge from Jan to March 2012.,SW1P 1QT,0,Programme
Ministry of Justice,MoJ HQ,01-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1069233,"£156,866.16",Managed Service - Operations Apr-11 to Mar-12,WA3 9BD,0,Programme
Ministry of Justice,MoJ HQ,05-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1069417,"£157,500.00","Variable Laptop Charge
",WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,08-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1069726,"£161,078.91","Service Management Services
",CF31 9AP,0,Programme
Ministry of Justice,MoJ HQ,05-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,DETICA LTD,1069451,"£170,206.67",PL111- This relates to an IA managed Service (Work Packages),GU2 7YP,0,Admin
Ministry of Justice,MoJ HQ,28-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,STERIA LTD,1071657,"£171,854.44",OMNI VOIP Service,M14 0WN,0,Programme
Ministry of Justice,MoJ HQ,09-Mar-12,512000-Intangible GBV - Additions,PZ501-MoJ ICT Feeder,HOME OFFICE IT,1069893,"£172,768.80","""IAC Fees"" HOIT Testing Services to deliver the IAC Fees Project.",NP20 9BB,0,Programme
Ministry of Justice,MoJ HQ,15-Mar-12,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1070332,"£180,343.30",PQ109 - PB630 (NOMS017) (CP.3) EUC Desktop,RG12 1HN,E064,Programme,,
Ministry of Justice,MoJ HQ,29-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,STERIA LTD,1071811,"£190,093.00",CCNS158 - Service Delivery (Replacement of PO 10000024445),M14 0WN,0,Programme,,
Ministry of Justice,MoJ HQ,15-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1070332,"£192,937.87",QBD Unitary Core - Telephone,RG12 1HN,0,Programme,,
Ministry of Justice,MoJ HQ,08-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1069726,"£196,410.00","Shared Application Services
",CF31 9AP,0,Programme,,
Ministry of Justice,MoJ HQ,09-Mar-12,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,STERIA LTD,1069943,"£198,625.00", CCNS420-01EIP2011-12 Phase 3 Initiation  -up to 14th Oct & 15-31 Oct.,M14 0WN,E131,Programme,,
Ministry of Justice,MoJ HQ,09-Mar-12,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1069896,"£198,826.64",PQ106 -  PB508 (NOMS008)  Mercury,RG12 1HN,E148,Programme,,
Ministry of Justice,MoJ HQ,09-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,CABLE & WIRELESS WORLDWIDE,1069862,"£199,135.77",CJSM Managed Service,MK3 5JP,0,Programme,,
Ministry of Justice,MoJ HQ,28-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,CABLE & WIRELESS WORLDWIDE,1071418,"£199,135.77",CJSM Managed Service,MK3 5JP,0,Programme,,
Ministry of Justice,MoJ HQ,08-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1069600,"£210,000.00",CCN1999-07 - DIR Programme - Resource,WV10 6UH,E046,Programme,,
Ministry of Justice,MoJ HQ,15-Mar-12,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1070332,"£213,000.14",PQ109 - PB630 (NOMS017) (CP.3) EUC Desktop,RG12 1HN,E064,Programme,,
Ministry of Justice,MoJ HQ,30-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1071848,"£213,410.00","A-S-01348-07-v03 - Decommissioning of automated Service and Product Catalogue  	- One off cahrge				 	 	 	",WV10 6UH,0,Programme,,
Ministry of Justice,MoJ HQ,08-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ACTICA CONSULTING LTD,1069591,"£232,262.50",Statement of Works,GU2 7YF,0,Admin,,SME
Ministry of Justice,MoJ HQ,26-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1071235,"£235,836.00","CCN2277 - NOP Programme					",WV10 6UH,E046,Programme,,
Ministry of Justice,MoJ HQ,30-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,STERIA LTD,1072003,"£242,301.59",OMNI NAH,M14 0WN,0,Programme,,
Ministry of Justice,MoJ HQ,28-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,DETICA LTD,1071450,"£244,791.67",PL111- This relates to an IA managed Service (Work Packages),GU2 7YP,0,Admin,,
Ministry of Justice,MoJ HQ,01-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1069233,"£249,406.10",Managed Service - Operations Apr-11 to Mar-12,WA3 9BD,0,Programme,,
Ministry of Justice,MoJ HQ,26-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1071274,"£255,590.08",Managed Service - Operations Apr-11 to Mar-12,WA3 9BD,0,Programme
Ministry of Justice,MoJ HQ,28-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1071386,"£268,920.00",CCN A-R-1999-07 - DIR Resources (One Off Costs),WV10 6UH,E146,Programme
Ministry of Justice,MoJ HQ,08-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1069600,"£312,432.73","Wan/Lan Services
",WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,05-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1069417,"£332,241.00","Serv. Mgnt Services
",WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,15-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1070150,"£383,786.00","Client Environment Services
",WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,05-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1069417,"£385,683.00","Service Desk Services
",WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,08-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1069726,"£387,025.00","CCN1130 - EDS Hosted Sunset Apps Ongoing
",CF31 9AP,0,Programme
Ministry of Justice,MoJ HQ,28-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,STERIA LTD,1071657,"£396,888.03",OMNI VOIP Service,M14 0WN,0,Programme
Ministry of Justice,MoJ HQ,05-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1069417,"£399,011.01","Wan/Lan Services
",WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,08-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1069726,"£402,178.00","Infrastructure Services
",CF31 9AP,0,Programme
Ministry of Justice,MoJ HQ,05-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,FUJITSU SERVICES LTD,1069464,"£419,991.38",Managed Service - Operations Apr-11 to Mar-12,WA3 9BD,0,Programme
Ministry of Justice,MoJ HQ,19-Mar-12,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,STERIA LTD,1070793,"£436,060.03",PQ108 - OMNI-T Capital Expenditure FY1112- ,M14 0WN,E012,Programme
Ministry of Justice,MoJ HQ,08-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LOGICA UK LTD,1069726,"£450,000.00","CCN1015-01 - Libra Systems Integration and Hosting Services Ongoing
",CF31 9AP,E002,Programme
Ministry of Justice,MoJ HQ,05-Mar-12,512000-Intangible GBV - Additions,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1069417,"£500,000.00","CCN A-R-2557-02-v07	   Capital Expenditure 	 	",WV10 6UH,E117,Programme
Ministry of Justice,MoJ HQ,30-Mar-12,512000-Intangible GBV - Additions,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1071848,"£500,000.00","CCN A-R-2557-02-v07	   Capital Expenditure 	 	",WV10 6UH,E117,Programme
Ministry of Justice,MoJ HQ,30-Mar-12,512000-Intangible GBV - Additions,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1071848,"£500,000.00","CCN A-R-2557-02-v07	   Capital Expenditure 	 	",WV10 6UH,E117,Programme
Ministry of Justice,MoJ HQ,19-Mar-12,264000-Consultancy,PZ501-MoJ ICT Feeder,ERNST & YOUNG LLP,1070631,"£524,521.00",A flexible Managed PMO Service for the Future IT Sourcing programme (FITS) PN101,SE1 2AF,0,Programme
Ministry of Justice,MoJ HQ,05-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1069417,"£654,642.00","Variable Desktop Charge
",WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,30-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,STERIA LTD,1072003,"£850,454.33",OMNI CCN 13 WAN SERVICES,M14 0WN,0,Programme
Ministry of Justice,MoJ HQ,15-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1070150,"£932,275.00","Data Centre Services
",WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,15-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1070332,"£949,764.17",MOJ Wan Service Resource Costs,RG12 1HN,0,Programme
Ministry of Justice,MoJ HQ,08-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1069600,"£1,133,090.28","Wan/Lan Services
",WV10 6UH,0,Programme
Ministry of Justice,MoJ HQ,19-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1070563,"£1,173,733.00",CCN A-R-2277-02 - NOP Infrastructure Improvements (One Off Costs),WV10 6UH,E149,Programme
Ministry of Justice,MoJ HQ,01-Mar-12,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,CABLE & WIRELESS WORLDWIDE,1069181,"£1,583,846.50",Install new VCT (Video Conferencing Technology) end points in 47 Crown Courts,MK3 5JP,E004,Programme
Ministry of Justice,MoJ HQ,30-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,STERIA LTD,1072003,"£1,693,870.92",OMNI CCN 13 CORE SERVICES,M14 0WN,0,Programme
Ministry of Justice,MoJ HQ,19-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1070563,"£1,817,950.00",CCN A-R-2277-02 - NOP Infrastructure Improvements (One Off Costs),WV10 6UH,E149,Programme
Ministry of Justice,MoJ HQ,15-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HP ENTERPRISE SERVICES UK LTD,1070332,"£2,294,046.21",QBD Unitary Core - IT,RG12 1HN,0,Programme
Ministry of Justice,MoJ HQ,26-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HM PRISON SERVICE,1071288,"£3,682,476.93",,NP20 9BB,0,Programme
Ministry of Justice,MoJ HQ,26-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HM PRISON SERVICE,1071288,"£4,370,974.31",,NP20 9BB,0,Programme
Ministry of Justice,MoJ HQ,26-Mar-12,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HM PRISON SERVICE,1071288,"£9,019,640.81",,NP20 9BB,0,Programme
Ministry of Justice,MoJ HQ,30-Mar-12,223000-Other Expenditure,QY300-Fleet Car Mgmt,ARVAL UK LTD,1071845,"£25,162.78",MoJ Lease Car Service and Fuel Costs FY 11-12,SN5 6PQ,0,Admin
Ministry of Justice,MoJ HQ,30-Mar-12,266000-Judicial Costs,LZ600-Transforming Justice,THOMSON REUTERS T/A SWEET & MAXWELL LTD,1072013,"£26,105.65",Legal publications for the judiciary and courts,SP10 9AG,0,Admin
Ministry of Justice,MoJ HQ,05-Mar-12,223000-Other Expenditure,QY300-Fleet Car Mgmt,ALLSTAR BUSINESS SOLUTIONS LTD,1069413,"£26,617.33",Lease Car Fuel Costs FY11-12,SN5 6PS,0,Admin,,
Ministry of Justice,MoJ HQ,30-Mar-12,223000-Other Expenditure,LZ600-Transforming Justice,CONFIRMIT LTD,1071880,"£26,650.00","41,000 Confirmit units (BUA work) @ 0.65p each.",EC4R 0DR,0,Admin,,
Ministry of Justice,MoJ HQ,30-Mar-12,223000-Other Expenditure,QY300-Fleet Car Mgmt,ALLSTAR BUSINESS SOLUTIONS LTD,1071843,"£27,235.87",Lease Car Fuel Costs FY11-12,SN5 6PS,0,Admin,,
Ministry of Justice,MoJ HQ,22-Mar-12,212001-Agency staff,NX900-MOJ Shared Services,CAPITA RESOURCING LTD,1070904,"£29,664.00",13113 CIPHERL00310 -Head of Shared Service Future Scope Development  - ,SL6 1DP,0,Admin,,
Ministry of Justice,MoJ HQ,08-Mar-12,223000-Other Expenditure,QY300-Fleet Car Mgmt,LEX AUTOLEASE LTD,1069720,"£32,932.30",MoJ Lease Car charges FY 11-12,BL9 8RT,0,Admin,,
Ministry of Justice,MoJ HQ,08-Mar-12,265000-IT & Telecommunications,LZ430-I&B Operations,LOGICA UK LTD,1069726,"£36,441.03","CCN -L-R-2423-01:CFO FAS Migration					",CF31 9AP,0,Programme,,
Ministry of Justice,MoJ HQ,28-Mar-12,223000-Other Expenditure,LZ600-Transforming Justice,EIN (ELECTRONIC IMMIGRATION NETWORK),1071460,"£37,000.00",Annual online subscription MA140,M8 4QS,0,Admin,,SME
Ministry of Justice,MoJ HQ,28-Mar-12,223000-Other Expenditure,OZ501-HRD Feeder,CABINET OFFICE,1071417,"£38,032.00",MOJ share of Civil Service People Survey 2011 - ,CF14 3UW,0,Admin,,
Ministry of Justice,MoJ HQ,08-Mar-12,223000-Other Expenditure,QY300-Fleet Car Mgmt,ARVAL UK LTD,1069597,"£38,639.00",MoJ Lease Car Service and Fuel Costs FY 11-12,SN5 6PQ,0,Admin,,
