MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,WALLACE MCNALLY,127918126,"33,700.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Legal Help,,STOKE ON TRENT CAB,127916909,"33,694.00",Legal Aid Payments: Legal Help
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Civil Representation,LEGAL AID FUND,SALLY F BRADLEY Q.C.,125510571,"33,580.97",Legal Aid Payments: Civil Representation
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,MCSORLEY LEWIS LAW LTD,127917100,"33,500.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,ACHOM & PARTNERS,127918817,"33,421.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,ANGELA PORTER SOLCITORS,127918575,"33,312.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,MUSTOE SHORTER SOLICITORS & ADVOCATES LLP,127917998,"33,300.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,KEANEY WHITEHEAD PARTNERSHIP,127918391,"33,230.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Higher,LEGAL AID FUND,BYRNE & PARTNERS LLP,127887415,"33,222.00",Legal Aid Payments: Crime Higher
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Higher,LEGAL AID FUND,BRUNSKILL SOLICITORS,127825475,"33,205.20",Legal Aid Payments: Crime Higher
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Higher,,SHAIKH AYUB SOLICITORS,127946557,"33,040.38",Legal Aid Payments: Crime Higher
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,STEPHEN BURDON SOLICITORS,127917177,"33,000.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,JERMAN SAMUELS & PEARSON LLP,127917241,"33,000.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,BJ & CO SOLICITORS LTD,127917516,"33,000.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,STEPHEN RIMMER LLP,127917845,"33,000.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,ROBERTSON'S SOLICITORS,127917631,"32,900.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,QUALITYSOLICITORS HPJV,127917071,"32,800.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Higher,LEGAL AID FUND,PHILIP H R KING QC,127840684,"32,708.28",Legal Aid Payments: Crime Higher
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Legal Help,LEGAL AID FUND,CAB CORNWALL,127877444,"32,600.00",Legal Aid Payments: Legal Help
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,TUCKERS SOLICITORS,127917455,"32,600.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Higher,,DONNELLY MCARDLE ADAMSON SOLICITORS,127946574,"32,563.22",Legal Aid Payments: Crime Higher
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,JSP LAW LIMITED,127918810,"32,502.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,THE JOHNSON PARTNERSHIP INC:SARAH MARGIOTTA,127917169,"32,500.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,DAVID SEDGWICK  SOLICITOR,127917052,"32,400.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Legal Help,,GRIMSBY CLEETHORPES & DISTRICT CAB,127916890,"32,302.00",Legal Aid Payments: Legal Help
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Legal Help,,SHELTER - BERKSHIRE,127916997,"32,086.00",Legal Aid Payments: Legal Help
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,RONALD FLETCHER BAKER LLP,127918337,"32,037.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,JAMES MURRAY SOLICITORS,127917498,"32,000.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,HIBBERTS LLP,127917737,"32,000.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,RILEY HAYES & CO,127918118,"32,000.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,RICHARD HASWELL SOLICITORS LLP,127918409,"31,999.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Higher,,MSB LAW LLP,127897509,"31,936.32",Legal Aid Payments: Crime Higher
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,LIONEL BLACKMAN SOLICITORS,127917851,"31,700.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Legal Help,,LAWRENCE & CO,127916040,"31,600.00",Legal Aid Payments: Legal Help
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,BAL DHALIWAL SOLICITORS,127917290,"31,600.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,BISHOP & LIGHT SOLICITORS,127917866,"31,500.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,J D SOLICITORS,127918098,"31,500.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,HC SOLICITORS LLP,127917280,"31,400.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,"BROWN,BEER,NIXON,MALLON",127917589,"31,400.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,COBAINS SOLICITORS,127917798,"31,400.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,COUSINS TYRER SOLICITORS,127918454,"31,387.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,BEN HOARE BELL LLP,127917551,"31,200.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,VINCENTS SOLICITORS,127917719,"31,200.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Higher,LEGAL AID FUND,JWP SOLICITORS LLP,127865816,"31,198.63",Legal Aid Payments: Crime Higher
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,LLOYDS PR LTD,127918256,"31,170.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,TAYLOR HALDANE BARLEX LLP,127918279,"31,159.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,QUALITYSOLICITORS EDWARD HUGHES,127918217,"31,075.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,THE FIRST LAW PARTNERSHIP LTD,127917171,"31,000.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,STEELE FORD & NEWTON,127917763,"31,000.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Legal Help,,EXCEL SOLICITORS,127906889,"30,921.00",Legal Aid Payments: Legal Help
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,S A LAW CHAMBERS SOLICITORS,127917307,"30,800.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,EBR ATTRIDGE,127917348,"30,800.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,ISON HARRISON,127917670,"30,800.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Legal Help,,SRIHARANS,127916741,"30,725.00",Legal Aid Payments: Legal Help
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,TAYLOR GOODCHILD LTD,127917590,"30,700.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,FAIRWEATHER WHILLIS & TOGHILL,127917894,"30,700.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,HUSSAIN SOLICITORS LTD,127918070,"30,600.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,SMITH PARTNERSHIP,127918074,"30,600.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,ANDREW KEENAN & CO,127918313,"30,508.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Legal Help,,J D SPICER ZEB,127916001,"30,500.00",Legal Aid Payments: Legal Help
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,CLIVE REES & ASSOCIATES,127936931,"30,444.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,CHARLES HOILE,127918558,"30,402.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Civil Representation,LEGAL AID FUND,ALISON BALL QC,127885945,"30,354.85",Legal Aid Payments: Civil Representation
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,QUALITYSOLICITORS GOODHAND & FORSYTH,127918715,"30,310.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,MORTON LAW ASSOCIATES LTD,127917965,"30,300.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,MBA SOLICITORS,127917632,"30,200.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,ERIC ROBINSON SOLICITORS,127917880,"30,200.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,DAVID PHILLIPS & PARTNERS,127917500,"30,100.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,MOWBRAY WOODWARDS SOLICITORS,127917978,"30,100.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,T S LAW LTD,127917413,"30,000.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,PALMERS CRIMINAL DEFENCE SOLICITORS,127917850,"30,000.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,HARRINGTONS LEGAL LLP,127918091,"30,000.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Legal Help,,MONTAGUE SOLICITORS LLP,127907679,"29,996.00",Legal Aid Payments: Legal Help
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Higher,LEGAL AID FUND,GORDON COLE Q.C.,127887404,"29,942.64",Legal Aid Payments: Crime Higher
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,WANSBROUGHS,127918612,"29,916.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,MYER WOLFF,127917680,"29,800.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Civil Representation,LEGAL AID FUND,CROMBIE WILKINSON SOLICITORS LLP,127700062,"29,656.77",Legal Aid Payments: Civil Representation
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Legal Help,,ELDER RAHIMI LIMITED,127916747,"29,629.00",Legal Aid Payments: Legal Help
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Legal Help,,IRIS LAW FIRM LLP T/A ( 'IRIS LAW FIRM' ),127907261,"29,599.00",Legal Aid Payments: Legal Help
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,NIGEL WELLER & CO,127936927,"29,556.59",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Higher,,STEPHEN V RIORDAN Q.C.,127947511,"29,492.59",Legal Aid Payments: Crime Higher
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Civil Representation,LEGAL AID FUND,KINGSLEY NAPLEY LLP,127003658,"29,470.60",Legal Aid Payments: Civil Representation
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,RODNEY WARREN & CO,127917839,"29,400.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,ALAN HARRIS SOLICITORS LTD,127917954,"29,400.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,RONALD FLETCHER BAKER LLP,127918675,"29,369.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,SUNDIP MURRIA SOLICITORS,127918718,"29,304.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,PEACH GREY & CO,127917882,"29,300.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,DAVID AKE & CO,127918453,"29,114.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,OBW PERERA LTD,127917276,"29,000.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,EBR ATTRIDGE,127917337,"29,000.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,E REX MAKIN & CO,127917490,"29,000.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,MULLENDERS,127917856,"28,900.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,EDWARD FAIL BRADSHAW & WATERSON,127918370,"28,877.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Civil Representation,,LEGAL SERVICES FOR CHILDREN,127906576,"28,852.49",Legal Aid Payments: Civil Representation
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,MARTIN MURRAY & ASSOCIATES,127918570,"28,720.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,WOODFINES LLP,127917891,"28,700.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Civil Representation,LEGAL AID FUND,ELLIOTT BRIDGMAN LTD,127720016,"28,668.88",Legal Aid Payments: Civil Representation
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,QUALITYSOLICITORS JONES ROBERTSON,127918463,"28,566.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Higher,,MARY MONSON SOLICITORS,127946916,"28,532.47",Legal Aid Payments: Crime Higher
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Mediation,LEGAL AID FUND,FAMILY MEDIATION IN SUSSEX,127851490,"28,500.00",Legal Aid Payments: Mediation
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,JAMES BRUCE SOLICITORS,127918782,"28,451.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,QUALITYSOLICITORS FORSHAWS DAVIES RIDGWAY LLP,127918462,"28,416.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Legal Help,,BRENT COMMUNITY LAW CENTRE LTD,127916703,"28,402.00",Legal Aid Payments: Legal Help
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,JOHN BLACK SOLICITORS,127918477,"28,350.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,ALMY & THOMAS,127917950,"28,300.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,CHIVERS SOLICITORS,127918727,"28,273.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,WESTGARTHS,127918408,"28,214.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Legal Help,,DONCASTER CAB,127916903,"28,153.00",Legal Aid Payments: Legal Help
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,MICHAEL J REED LTD,127918202,"28,140.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,HINE SOLICITORS,127917898,"28,100.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Legal Help,,CITIZENS ADVICE SUNDERLAND,127916995,"28,002.00",Legal Aid Payments: Legal Help
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Legal Help,,STEPHENSONS SOLICITORS LLP,127915923,"28,000.00",Legal Aid Payments: Legal Help
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,CYRIL MORRIS ARKWRIGHT,127917689,"28,000.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,HOLDENS,127917789,"28,000.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,OWEN NASH & CO,127918087,"28,000.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,JOSEPH HILL & CO,127917379,"27,900.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,THE CASTLE PARTNERSHIP,127918159,"27,900.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,DJMS SOLICITORS LTD TA CKM,127918395,"27,829.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Legal Help,,HENRY HYAMS,127916653,"27,721.00",Legal Aid Payments: Legal Help
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Legal Help,,POLPITIYA & CO LTD,127916046,"27,700.00",Legal Aid Payments: Legal Help
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,NEUMANS LLP,127918291,"27,700.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Higher,,PAUL R GREANEY,127946593,"27,549.01",Legal Aid Payments: Crime Higher
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Legal Help,,RIVERSIDE ADVICE LTD,127916414,"27,500.00",Legal Aid Payments: Legal Help
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,CARLTON PLACE LAW,127917883,"27,500.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Legal Help,,HAMMERSMITH & FULHAM COMMUNITY LAW CENTRE,127916671,"27,487.00",Legal Aid Payments: Legal Help
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Legal Help,,IRIS LAW FIRM LLP T/A ( 'IRIS LAW FIRM' ),127907963,"27,447.00",Legal Aid Payments: Legal Help
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Legal Help,,WAI LEUNG SOLICITORS,127915513,"27,400.00",Legal Aid Payments: Legal Help
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,STEEL & SHAMASH,127917477,"27,400.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,KRISTINA HARRISON SOLICITORS,127918515,"27,305.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Legal Help,,PARKER RHODES HICKMOTTS,127908983,"27,237.00",Legal Aid Payments: Legal Help
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,CARTWRIGHT KING SOLICITORS,127918699,"27,215.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,SAKHI LEGAL SERVICES LTD,127918235,"27,212.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Legal Help,,LISA MARIE MCNULTY SOLICITOR,127916125,"27,200.00",Legal Aid Payments: Legal Help
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,BARRETT & NELLIGAN SOLICITORS LTD,127917788,"27,200.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Higher,,STOKOE PARTNERSHIP,127907864,"27,141.00",Legal Aid Payments: Crime Higher
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Legal Help,,THURROCK CAB,127916916,"27,060.00",Legal Aid Payments: Legal Help
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,BKRW,127918534,"27,026.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Higher,LEGAL AID FUND,PETHERBRIDGE BASSRA SOLICITORS [ADVOCATE],127839364,"27,011.38",Legal Aid Payments: Crime Higher
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Civil Representation,LEGAL AID FUND,IRWIN MITCHELL LLP,127802865,"27,008.93",Legal Aid Payments: Civil Representation
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Legal Help,,OTTEN PENNA  LTD,127916139,"27,000.00",Legal Aid Payments: Legal Help
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Legal Help,,SOUTH MANCHESTER LAW CENTRE,127916455,"27,000.00",Legal Aid Payments: Legal Help
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Legal Help,,COMMUNITY LAW SERVICE,127916458,"27,000.00",Legal Aid Payments: Legal Help
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,BULLIVANT & PARTNERS LTD,127917308,"27,000.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,E C LIDSTER & CO,127918450,"26,941.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,ASHMANS SOLICITORS,127918850,"26,864.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,G T STEWART SOLICITORS,127918751,"26,854.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,REEDS SOLICITORS LTD,127918913,"26,751.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,TRACEY BARLOW FURNISS & CO,127917138,"26,700.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,STRINGFELLOW & CO,127917296,"26,700.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,DARBYS,127917927,"26,700.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,DDE LAW LTD,127918144,"26,700.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Legal Help,,IKIE,127936297,"26,652.76",Legal Aid Payments: Legal Help
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Legal Help,,NOBLE SOLICITORS,127907903,"26,645.00",Legal Aid Payments: Legal Help
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Higher,,WATSON WOODHOUSE,127898006,"26,642.50",Legal Aid Payments: Crime Higher
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Legal Help,,BIRNBERG PEIRCE & PARTNERS,127916034,"26,600.00",Legal Aid Payments: Legal Help
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,MOHAMMED HUSSAIN SOLICITORS,127917651,"26,600.00",Legal Aid Payments: Crime Lower
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Higher,,NIGEL J D LICKLEY,127946678,"26,559.84",Legal Aid Payments: Crime Higher
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Legal Help,,M H LEGAL,127916287,"26,500.00",Legal Aid Payments: Legal Help
MINISTRY OF JUSTICE,LEGAL AID AGENCY,29/04/2013,Crime Lower,,LEVY & CO SOLICITORS LLP,127917243,"26,500.00",Legal Aid Payments: Crime Lower
