Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Department for Work and Pensions,Employment Programmes,08/07/2011,FND,WWEG EMPLOYMENT PROGRAMMES,SHAW TRUST,2021674599,"2,191.54"
Department for Work and Pensions,Jobcentre Plus,29/07/2011,CONTRACTED OUT SERVICES,Jobcentre Plus,CAPITA BUSINESS SERVICES LTD,2021940028,"2,190.67"
Department for Work and Pensions,Jobcentre Plus,18/07/2011,CONTRACTED OUT SERVICES,Jobcentre Plus,CAPITA BUSINESS SERVICES LTD,2021768821,"2,189.86"
Department for Work and Pensions,Employment Programmes,14/07/2011,JSP ESF DEL P COSTS,WWEG EMPLOYMENT PROGRAMMES,SEETEC BUSINESS TECHNOLOGY CENTRE LTD,2021760919,"2,185.79"
Department for Work and Pensions,Corporate,12/07/2011,APPS DEV,Group Finance,HP ENTERPRISE SERVICES UK LTD,2021683128,"2,170.88"
Department for Work and Pensions,Jobcentre Plus,11/07/2011,CONTRACTED OUT SERVICES,Jobcentre Plus,CAPITA BUSINESS SERVICES LTD,2021676360,"2,169.47"
Department for Work and Pensions,"Pensions, Disability & Carers Service",14/07/2011,OTHER OPERATING LEASES,Pensions Disability & Carers Service,INCHCAPE FLEET SOLUTIONS LIMITED,2021759472,"2,157.14"
Department for Work and Pensions,Jobcentre Plus,05/07/2011,TELEPHONE AND POSTAGE,Jobcentre Plus,ROYAL MAIL GROUP PLC,2021592915,"2,150.32"
Department for Work and Pensions,Corporate,12/07/2011,APPS DEV,Corporate IT,HP ENTERPRISE SERVICES UK LTD,2021683128,"2,146.56"
Department for Work and Pensions,Jobcentre Plus,14/07/2011,OTHER OPERATING LEASES,Jobcentre Plus,INCHCAPE FLEET SOLUTIONS LIMITED,2021759472,"2,145.34"
Department for Work and Pensions,Employment Programmes,22/07/2011,FND,WWEG EMPLOYMENT PROGRAMMES,PERTEMPS,2021854831,"2,136.00"
Department for Work and Pensions,Employment Programmes,08/07/2011,FND,WWEG EMPLOYMENT PROGRAMMES,EOS WORKS LIMITED,2021672902,"2,135.00"
Department for Work and Pensions,Corporate,08/07/2011,TEMPORARY (TEMP) STAFF COSTS,Corporate IT,CAPITA RESOURCING LTD,2021671591,"2,131.44"
Department for Work and Pensions,"Pensions, Disability & Carers Service",28/07/2011,STAFF COSTS,Pensions Disability & Carers Service,JP MORGAN COMMERCIAL CARDS,2021936423,"2,129.01"
Department for Work and Pensions,Jobcentre Plus,18/07/2011,PROFESSIONAL FEES,Jobcentre Plus,THE BIG WORD INTERPRETING SERVICES LTD,2021771626,"2,128.80"
Department for Work and Pensions,Corporate,05/07/2011,TELEPHONE AND POSTAGE,Shared Services,ROYAL MAIL GROUP PLC,2021592915,"2,121.71"
Department for Work and Pensions,Jobcentre Plus,18/07/2011,PROFESSIONAL FEES,Jobcentre Plus,THE BIG WORD INTERPRETING SERVICES LTD,2021771626,"2,121.47"
Department for Work and Pensions,Jobcentre Plus,14/07/2011,OTHER OPERATING LEASES,Jobcentre Plus,INCHCAPE FLEET SOLUTIONS LIMITED,2021759472,"2,120.57"
Department for Work and Pensions,Employment Programmes,04/07/2011,FND,WWEG EMPLOYMENT PROGRAMMES,EOS WORKS LIMITED,2021586124,"2,118.00"
Department for Work and Pensions,Jobcentre Plus,29/07/2011,CONTRACTED OUT SERVICES,Jobcentre Plus,CAPITA BUSINESS SERVICES LTD,2021940028,"2,115.63"
Department for Work and Pensions,Jobcentre Plus,18/07/2011,PROFESSIONAL FEES,Jobcentre Plus,THE BIG WORD INTERPRETING SERVICES LTD,2021771626,"2,107.79"
Department for Work and Pensions,Jobcentre Plus,11/07/2011,CONTRACTED OUT SERVICES,Jobcentre Plus,CAPITA BUSINESS SERVICES LTD,2021676360,"2,107.46"
Department for Work and Pensions,Jobcentre Plus,05/07/2011,TELEPHONE AND POSTAGE,Jobcentre Plus,ROYAL MAIL GROUP PLC,2021592915,"2,102.54"
Department for Work and Pensions,Employment Programmes,29/07/2011,FND,WWEG EMPLOYMENT PROGRAMMES,SHAW TRUST,2021942457,"2,100.76"
Department for Work and Pensions,Corporate,18/07/2011,STAFF COSTS,Shared Services,CARLSON WAGONLIT TRAVEL,2021768824,"2,100.27"
Department for Work and Pensions,Employment Programmes,07/07/2011,PROGRESS TO WORK,WWEG EMPLOYMENT PROGRAMMES,SHAW TRUST LTD,2021669380,"2,098.00"
Department for Work and Pensions,Corporate,19/07/2011,NETWORK,Corporate IT,BT GLOBAL SERVICES,2021773119,"2,096.26"
Department for Work and Pensions,Jobcentre Plus,05/07/2011,TELEPHONE AND POSTAGE,Jobcentre Plus,ROYAL MAIL GROUP PLC,2021592915,"2,093.17"
Department for Work and Pensions,Jobcentre Plus,11/07/2011,CONTRACTED OUT SERVICES,Jobcentre Plus,CAPITA BUSINESS SERVICES LTD,2021676360,"2,092.44"
Department for Work and Pensions,Employment Programmes,01/07/2011,FND,WWEG EMPLOYMENT PROGRAMMES,A4E LTD,2021578556,"2,092.00"
Department for Work and Pensions,Employment Programmes,11/07/2011,FND,WWEG EMPLOYMENT PROGRAMMES,PERTEMPS,2021678638,"2,085.00"
Department for Work and Pensions,Jobcentre Plus,29/07/2011,CONTRACTED OUT SERVICES,Jobcentre Plus,CAPITA BUSINESS SERVICES LTD,2021940028,"2,079.63"
Department for Work and Pensions,Employment Programmes,27/07/2011,FND,WWEG EMPLOYMENT PROGRAMMES,A4E LTD,2021870731,"2,079.00"
Department for Work and Pensions,Jobcentre Plus,29/07/2011,CONTRACTED OUT SERVICES,Jobcentre Plus,CAPITA BUSINESS SERVICES LTD,2021940028,"2,074.92"
Department for Work and Pensions,Jobcentre Plus,28/07/2011,PRINTING STATIONERY IT CONSUMABLES,Jobcentre Plus,JP MORGAN COMMERCIAL CARDS,2021936423,"2,073.60"
Department for Work and Pensions,"Pensions, Disability & Carers Service",18/07/2011,STAFF COSTS,Pensions Disability & Carers Service,CARLSON WAGONLIT TRAVEL,2021768824,"2,072.71"
Department for Work and Pensions,Corporate,14/07/2011,OTHER OPERATING LEASES,GROUP FINANCE,INCHCAPE FLEET SOLUTIONS LIMITED,2021759472,"2,066.04"
Department for Work and Pensions,Jobcentre Plus,18/07/2011,CONTRACTED OUT SERVICES,Jobcentre Plus,CAPITA BUSINESS SERVICES LTD,2021768821,"2,063.29"
Department for Work and Pensions,Jobcentre Plus,14/07/2011,OTHER GOODS AND SERVICES,Jobcentre Plus,INCHCAPE FLEET SOLUTIONS LIMITED,2021759472,"2,060.87"
Department for Work and Pensions,Employment Programmes,01/07/2011,FND,WWEG EMPLOYMENT PROGRAMMES,SEETEC BUSINESS TECHNOLOGY CENTRE LTD,2021582533,"2,060.00"
Department for Work and Pensions,Employment Programmes,07/07/2011,FND,WWEG EMPLOYMENT PROGRAMMES,SEETEC BUSINESS TECHNOLOGY CENTRE LTD,2021669371,"2,060.00"
Department for Work and Pensions,Employment Programmes,29/07/2011,PROGRESS TO WORK,WWEG EMPLOYMENT PROGRAMMES,LIFELINE PROJECT LTD,2021941807,"2,050.14"
Department for Work and Pensions,"Pensions, Disability & Carers Service",18/07/2011,PROFESSIONAL FEES,Pensions Disability & Carers Service,THE BIG WORD INTERPRETING SERVICES LTD,2021771626,"2,049.81"
Department for Work and Pensions,Corporate,14/07/2011,OTHER GOODS AND SERVICES,GROUP FINANCE,INCHCAPE FLEET SOLUTIONS LIMITED,2021759472,"2,046.50"
Department for Work and Pensions,Jobcentre Plus,05/07/2011,TELEPHONE AND POSTAGE,Jobcentre Plus,ROYAL MAIL GROUP PLC,2021592915,"2,046.41"
Department for Work and Pensions,"Pensions, Disability & Carers Service",19/07/2011,STAFF COSTS,Pensions Disability & Carers Service,EXPOTEL,2021774935,"2,041.77"
Department for Work and Pensions,Jobcentre Plus,11/07/2011,CONTRACTED OUT SERVICES,Jobcentre Plus,CAPITA BUSINESS SERVICES LTD,2021676360,"2,033.69"
Department for Work and Pensions,Jobcentre Plus,05/07/2011,TELEPHONE AND POSTAGE,Jobcentre Plus,ROYAL MAIL GROUP PLC,2021592915,"2,033.52"
Department for Work and Pensions,Jobcentre Plus,18/07/2011,PROFESSIONAL FEES,Jobcentre Plus,THE BIG WORD INTERPRETING SERVICES LTD,2021771626,"2,030.76"
Department for Work and Pensions,Jobcentre Plus,14/07/2011,OTHER OPERATING LEASES,Jobcentre Plus,INCHCAPE FLEET SOLUTIONS LIMITED,2021759472,"2,019.99"
Department for Work and Pensions,Jobcentre Plus,05/07/2011,TELEPHONE AND POSTAGE,Jobcentre Plus,ROYAL MAIL GROUP PLC,2021592915,"2,016.91"
Department for Work and Pensions,"Pensions, Disability & Carers Service",05/07/2011,TELEPHONE AND POSTAGE,Pensions Disability & Carers Service,ROYAL MAIL GROUP PLC,2021592915,"2,015.24"
Department for Work and Pensions,Jobcentre Plus,18/07/2011,CONTRACTED OUT SERVICES,Jobcentre Plus,CAPITA BUSINESS SERVICES LTD,2021768821,"2,014.73"
Department for Work and Pensions,Jobcentre Plus,29/07/2011,CONTRACTED OUT SERVICES,Jobcentre Plus,CAPITA BUSINESS SERVICES LTD,2021940028,"2,012.90"
Department for Work and Pensions,Jobcentre Plus,11/07/2011,CONTRACTED OUT SERVICES,Jobcentre Plus,CAPITA BUSINESS SERVICES LTD,2021676360,"2,006.03"
Department for Work and Pensions,Jobcentre Plus,05/07/2011,TELEPHONE AND POSTAGE,Jobcentre Plus,ROYAL MAIL GROUP PLC,2021592915,"2,001.70"
Department for Work and Pensions,Jobcentre Plus,29/07/2011,CONTRACTED OUT SERVICES,Jobcentre Plus,CAPITA BUSINESS SERVICES LTD,2021940028,"2,001.50"
Department for Work and Pensions,Jobcentre Plus,18/07/2011,CONTRACTED OUT SERVICES,Jobcentre Plus,CAPITA BUSINESS SERVICES LTD,2021768821,"2,000.18"
Department for Work and Pensions,Employment Programmes,12/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,INGEUS UK LTD,2021683186,"2,000.00"
Department for Work and Pensions,Employment Programmes,13/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,INGEUS UK LTD,2021711792,"2,000.00"
Department for Work and Pensions,Employment Programmes,29/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,INGEUS UK LTD,2021941402,"2,000.00"
Department for Work and Pensions,Employment Programmes,01/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,WORKING LINKS,2021582773,"2,000.00"
Department for Work and Pensions,Employment Programmes,25/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,WORKING LINKS,2021858924,"2,000.00"
Department for Work and Pensions,Employment Programmes,28/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,WORKING LINKS,2021937793,"2,000.00"
Department for Work and Pensions,Employment Programmes,22/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,REHAB JOBFIT,2021854917,"2,000.00"
Department for Work and Pensions,Employment Programmes,29/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,REHAB JOBFIT,2021942262,"2,000.00"
Department for Work and Pensions,Employment Programmes,01/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,WORKING LINKS,2021582773,"2,000.00"
Department for Work and Pensions,Employment Programmes,07/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,WORKING LINKS,2021669600,"2,000.00"
Department for Work and Pensions,Employment Programmes,08/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,WORKING LINKS,2021674818,"2,000.00"
Department for Work and Pensions,Employment Programmes,12/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,WORKING LINKS,2021685960,"2,000.00"
Department for Work and Pensions,Employment Programmes,13/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,WORKING LINKS,2021754625,"2,000.00"
Department for Work and Pensions,Employment Programmes,29/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,AVANTA ENTERPRISE LTD,2021939840,"2,000.00"
Department for Work and Pensions,Employment Programmes,07/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,INGEUS UK LTD,2021667954,"2,000.00"
Department for Work and Pensions,Employment Programmes,11/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,INGEUS UK LTD,2021677881,"2,000.00"
Department for Work and Pensions,Employment Programmes,18/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,INGEUS UK LTD,2021770556,"2,000.00"
Department for Work and Pensions,Employment Programmes,20/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,INGEUS UK LTD,2021802284,"2,000.00"
Department for Work and Pensions,Employment Programmes,29/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,INGEUS UK LTD,2021941402,"2,000.00"
Department for Work and Pensions,Employment Programmes,04/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,G4S REGIONAL MANAGEMENT UK & I LTD,2021586244,"2,000.00"
Department for Work and Pensions,Employment Programmes,14/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,G4S REGIONAL MANAGEMENT UK & I LTD,2021759352,"2,000.00"
Department for Work and Pensions,Employment Programmes,19/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,G4S REGIONAL MANAGEMENT UK & I LTD,2021775050,"2,000.00"
Department for Work and Pensions,Employment Programmes,20/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,G4S REGIONAL MANAGEMENT UK & I LTD,2021800026,"2,000.00"
Department for Work and Pensions,Employment Programmes,21/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,G4S REGIONAL MANAGEMENT UK & I LTD,2021849916,"2,000.00"
Department for Work and Pensions,Employment Programmes,25/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,G4S REGIONAL MANAGEMENT UK & I LTD,2021858035,"2,000.00"
Department for Work and Pensions,Employment Programmes,08/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,NEWCASTLE COLLEGE GROUP,2021674001,"2,000.00"
Department for Work and Pensions,Employment Programmes,20/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,BEST LTD,2021784809,"2,000.00"
Department for Work and Pensions,Employment Programmes,26/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,INGEUS UK LTD,2021862314,"2,000.00"
Department for Work and Pensions,Employment Programmes,01/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,A4E LTD,2021578556,"2,000.00"
Department for Work and Pensions,Employment Programmes,04/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,A4E LTD,2021584209,"2,000.00"
Department for Work and Pensions,Employment Programmes,07/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,A4E LTD,2021666265,"2,000.00"
Department for Work and Pensions,Employment Programmes,07/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,A4E LTD,2021666265,"2,000.00"
Department for Work and Pensions,Employment Programmes,12/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,A4E LTD,2021680503,"2,000.00"
Department for Work and Pensions,Employment Programmes,18/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,A4E LTD,2021768619,"2,000.00"
Department for Work and Pensions,Employment Programmes,18/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,A4E LTD,2021768619,"2,000.00"
Department for Work and Pensions,Employment Programmes,25/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,A4E LTD,2021856455,"2,000.00"
Department for Work and Pensions,Employment Programmes,11/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,SERCO LTD,2021678948,"2,000.00"
Department for Work and Pensions,Employment Programmes,18/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,SERCO LTD,2021771539,"2,000.00"
Department for Work and Pensions,Employment Programmes,20/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,SERCO LTD,2021839664,"2,000.00"
Department for Work and Pensions,Employment Programmes,26/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,SERCO LTD,2021864100,"2,000.00"
Department for Work and Pensions,Employment Programmes,29/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,SERCO LTD,2021942456,"2,000.00"
Department for Work and Pensions,Employment Programmes,11/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,A4E LTD,2021676132,"2,000.00"
Department for Work and Pensions,Employment Programmes,21/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,A4E LTD,2021847140,"2,000.00"
Department for Work and Pensions,Employment Programmes,07/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,INGEUS UK LTD,2021667954,"2,000.00"
Department for Work and Pensions,Employment Programmes,11/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,INGEUS UK LTD,2021677881,"2,000.00"
Department for Work and Pensions,Employment Programmes,18/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,AVANTA ENTERPRISE LTD,2021768648,"2,000.00"
Department for Work and Pensions,Employment Programmes,21/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,AVANTA ENTERPRISE LTD,2021847180,"2,000.00"
Department for Work and Pensions,Employment Programmes,27/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,AVANTA ENTERPRISE LTD,2021870876,"2,000.00"
Department for Work and Pensions,Employment Programmes,15/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EP,G4S REGIONAL MANAGEMENT UK & I LTD,2021765541,"2,000.00"
Department for Work and Pensions,Employment Programmes,18/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EP,G4S REGIONAL MANAGEMENT UK & I LTD,2021770467,"2,000.00"
Department for Work and Pensions,Employment Programmes,19/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EP,G4S REGIONAL MANAGEMENT UK & I LTD,2021775050,"2,000.00"
Department for Work and Pensions,Employment Programmes,22/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,SEETEC BUSINESS TECHNOLOGY CENTRE LTD,2021855111,"2,000.00"
Department for Work and Pensions,Employment Programmes,27/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,SEETEC BUSINESS TECHNOLOGY CENTRE LTD,2021926681,"2,000.00"
Department for Work and Pensions,Employment Programmes,08/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,A4E LTD,2021671323,"2,000.00"
Department for Work and Pensions,Employment Programmes,13/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,A4E LTD,2021692431,"2,000.00"
Department for Work and Pensions,Employment Programmes,21/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,A4E LTD,2021847140,"2,000.00"
Department for Work and Pensions,Employment Programmes,25/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,A4E LTD,2021856455,"2,000.00"
Department for Work and Pensions,Employment Programmes,04/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EP,INGEUS UK LTD,2021586354,"2,000.00"
Department for Work and Pensions,Employment Programmes,14/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EP,INGEUS UK LTD,2021759476,"2,000.00"
Department for Work and Pensions,Employment Programmes,19/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EP,INGEUS UK LTD,2021775172,"2,000.00"
Department for Work and Pensions,Employment Programmes,13/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,EOS WORKS LIMITED,2021706868,"2,000.00"
Department for Work and Pensions,Employment Programmes,26/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,EOS WORKS LIMITED,2021862058,"2,000.00"
Department for Work and Pensions,Employment Programmes,08/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,NEWCASTLE COLLEGE GROUP,2021674001,"2,000.00"
Department for Work and Pensions,Employment Programmes,06/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,PERTEMPS,2021647880,"2,000.00"
Department for Work and Pensions,Employment Programmes,11/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,SERCO LTD,2021678948,"2,000.00"
Department for Work and Pensions,Employment Programmes,13/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,SERCO LTD,2021749923,"2,000.00"
Department for Work and Pensions,Employment Programmes,27/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,SERCO LTD,2021926682,"2,000.00"
Department for Work and Pensions,Employment Programmes,12/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,INGEUS UK LTD,2021683186,"2,000.00"
Department for Work and Pensions,Employment Programmes,18/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,INGEUS UK LTD,2021770556,"2,000.00"
Department for Work and Pensions,Employment Programmes,19/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,INGEUS UK LTD,2021775172,"2,000.00"
Department for Work and Pensions,Employment Programmes,20/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,INGEUS UK LTD,2021802284,"2,000.00"
Department for Work and Pensions,Employment Programmes,27/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,INGEUS UK LTD,2021889340,"2,000.00"
Department for Work and Pensions,Employment Programmes,06/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,SEETEC BUSINESS TECHNOLOGY CENTRE LTD,2021658771,"2,000.00"
Department for Work and Pensions,Employment Programmes,11/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,SEETEC BUSINESS TECHNOLOGY CENTRE LTD,2021678947,"2,000.00"
Department for Work and Pensions,Employment Programmes,18/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,SEETEC BUSINESS TECHNOLOGY CENTRE LTD,2021771537,"2,000.00"
Department for Work and Pensions,Employment Programmes,25/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,SEETEC BUSINESS TECHNOLOGY CENTRE LTD,2021858788,"2,000.00"
Department for Work and Pensions,Employment Programmes,01/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,INGEUS UK LTD,2021580936,"2,000.00"
Department for Work and Pensions,Employment Programmes,25/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,INGEUS UK LTD,2021858116,"2,000.00"
Department for Work and Pensions,Employment Programmes,18/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,MAXIMUS EMPLOYMENT UK LTD,2021771099,"2,000.00"
Department for Work and Pensions,Employment Programmes,01/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,REED IN PARTNERSHIP,2021582242,"2,000.00"
Department for Work and Pensions,Employment Programmes,27/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,REED IN PARTNERSHIP,2021918821,"2,000.00"
Department for Work and Pensions,Employment Programmes,01/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,A4E LTD,2021578556,"2,000.00"
Department for Work and Pensions,Employment Programmes,08/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,A4E LTD,2021671323,"2,000.00"
Department for Work and Pensions,Employment Programmes,08/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,A4E LTD,2021671323,"2,000.00"
Department for Work and Pensions,Employment Programmes,11/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EP,CAREERS DEVELOPMENT GROUP,2021676363,"2,000.00"
Department for Work and Pensions,Employment Programmes,28/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EP,CAREERS DEVELOPMENT GROUP,2021934517,"2,000.00"
Department for Work and Pensions,Employment Programmes,15/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,A4E LTD,2021763697,"2,000.00"
Department for Work and Pensions,Employment Programmes,04/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EP,MAXIMUS EMPLOYMENT UK LTD,2021587088,"2,000.00"
Department for Work and Pensions,Employment Programmes,07/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EP,MAXIMUS EMPLOYMENT UK LTD,2021668721,"2,000.00"
Department for Work and Pensions,Employment Programmes,11/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EP,MAXIMUS EMPLOYMENT UK LTD,2021678446,"2,000.00"
Department for Work and Pensions,Employment Programmes,15/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EP,MAXIMUS EMPLOYMENT UK LTD,2021766394,"2,000.00"
Department for Work and Pensions,Employment Programmes,25/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EP,MAXIMUS EMPLOYMENT UK LTD,2021858476,"2,000.00"
Department for Work and Pensions,Employment Programmes,14/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,AVANTA ENTERPRISE LTD,2021757542,"2,000.00"
Department for Work and Pensions,Employment Programmes,15/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,AVANTA ENTERPRISE LTD,2021763731,"2,000.00"
Department for Work and Pensions,Employment Programmes,26/07/2011,HELP FOR UNEMPLOYED PEOPLE,WWEG EMPLOYMENT PROGRAMMES,AVANTA ENTERPRISE LTD,2021860189,"2,000.00"
