Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description,Supplier Site Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,ERS-532327-98755,"176,666.00",CLAHRCs,CB1 5EE,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,ERS-532327-98755,"45,110.00",Research Capability Funding (STANDARD),CB1 5EE,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,ERS-532328-98808,"68,860.00",Research Capability Funding (STANDARD),NW1 0PE,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,ERS-532329-98763,"27,549.00",Research Capability Funding (STANDARD),NW1 7QY,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-532330-98769,"122,745.00",Research Capability Funding (STANDARD),M13 0JR,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-532330-98769,"205,834.00",Biomedical Units,M13 0JR,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-532330-98769,"100,000.00",CRFs - CRII,M13 0JR,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-532330-98769,"65,338.00",Network Research Capability Funding,M13 0JR,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-532330-98769,"1,494,340.00",Comprehensive Networks,M13 0JR,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,ERS-532331-98748,"164,557.00",CLAHRCs,SW10 9NH,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,ERS-532331-98748,"42,543.00",Research Capability Funding (STANDARD),SW10 9NH,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,DEVON PARTNERSHIP NHS TRUST,ERS-532336-98777,"35,959.00",Research Capability Funding (STANDARD),EX2 5DW,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,ERS-532339-98768,"37,142.00",Research Capability Funding (STANDARD),CT1 3NG,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,ERS-532339-98768,"22,568.38",HTA Researcher Lead,CT1 3NG,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,EAST LONDON NHS FOUNDATION TRUST,ERS-532340-98775,"36,953.00",Research Capability Funding (STANDARD),E1 1RD,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,ERS-532341-98782,"33,795.00",Research Capability Funding (STANDARD),NG8 3LL,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,ERS-532344-98759,"50,304.00",Research Capability Funding (STANDARD),GL1 2EL,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ERS-532345-98744,"676,920.00",Bio-Medical Centres,WC1N 3JH,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ERS-532345-98744,"187,482.00",Research Capability Funding (STANDARD),WC1N 3JH,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-532347-98728,"1,015,028.00",Bio-Medical Centres,SE1 9RT,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-532347-98728,"102,604.00",CRFs - CRII,SE1 9RT,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-532347-98728,"67,014.00",Network Research Capability Funding,SE1 9RT,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-532347-98728,"1,796,240.00",Comprehensive Networks,SE1 9RT,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-532347-98728,"321,124.00",Research Capability Funding (STANDARD),SE1 9RT,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,HEART OF ENGLAND NHS FOUNDATION TRUST,ERS-532348-98750,"53,962.00",Research Capability Funding (STANDARD),B9 5TA,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-532350-98749,"27,816.00",Cooksey Patient Care,E9 6ZZ,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,ERS-532351-98771,"47,003.00",Research Capability Funding (STANDARD),HU16 5JQ,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-532353-98791,"197,926.00",CRFs - CRII,W12 0HS,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-532353-98791,"548,360.00",Research Capability Funding (STANDARD),W12 0HS,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-532353-98791,"1,904,656.00",Bio-Medical Centres,W12 0HS,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-532353-98791,"134,402.00",Quality and Safety Research Centres,W12 0HS,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-532353-98791,"50,937.00",Network Research Capability Funding,W12 0HS,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-532353-98791,"1,068,750.00",Comprehensive Networks,W12 0HS,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-532354-98796,"42,586.00",PROJECTS,SW7 2AZ,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-532354-98796,"43,937.00",PROJECTS,SW7 2AZ,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-532354-98796,"74,363.00",PROJECTS,SW7 2AZ,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,IMPERIAL COLLEGE LONDON,ERS-532354-98796,"60,000.00",Invention for Innovation,SW7 2AZ,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,INTENSIVE CARE NATIONAL AUDIT & RESEARCH CENTRE,ERS-532355-98795,"123,044.70",HS & DR,WC1V 6AZ,VCS,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,ERS-532357-98731,"54,528.00",Research Capability Funding (STANDARD),SE5 9RS,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,ERS-532357-98731,"172,491.00",CLAHRCs,SE5 9RS,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,ERS-532359-98721,"45,952.00",Research Capability Funding (STANDARD),WF3 1WE,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-532361-98752,"112,276.00",Biomedical Units,LS9 7TF,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-532361-98752,"70,611.00",Programme Grants for NHS Trusts,LS9 7TF,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-532361-98752,"11,037.00",CRFs - CRII,LS9 7TF,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-532361-98752,"166,057.00",Research Capability Funding (STANDARD),LS9 7TF,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,LIVERPOOL UNIVERSITY OF,ERS-532364-98798,"50,270.00",HTA Commissioned Research,L69 3BX,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,LONDON SCHOOL OF ECONOMICS,ERS-532365-98800,"145,020.00",National School for Social Care Research,WC2A 2AE,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,MANCHESTER MENTAL HEALTH & SOCIAL CARE TRUST,ERS-532366-98807,"58,475.00",Research Capability Funding (STANDARD),M21 9UN,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,MANCHESTER UNIVERSITY OF,ERS-532367-98801,"36,319.00",PROJECTS,M13 9PL,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ERS-532368-98745,"57,179.00",Cooksey Patient Care,EC1V 2PD,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ERS-532368-98745,"480,195.00",Bio-Medical Centres,EC1V 2PD,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ERS-532368-98745,"100,924.00",CRFs - CRII,EC1V 2PD,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ERS-532368-98745,"130,802.00",Research Capability Funding (STANDARD),EC1V 2PD,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,National Institute for Biological Standards and Control,ERS-532369-98829,"200,000.00",PRU,EN6 3QG,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,NHS BLOOD AND TRANSPLANT (NHSBT),ERS-532370-98805,"76,836.00",Cooksey Patient Care,LS15 7TW,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,NHS BLOOD AND TRANSPLANT (NHSBT),ERS-532370-98805,"114,689.00",Research Capability Funding (STANDARD),LS15 7TW,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,NHS BRISTOL CCG 11H,ERS-532372-98821,"66,576.00",Research Capability Funding (STANDARD),BS1 3NX,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,NHS Cambridgeshire and Peterborough CCG 06H,ERS-532373-98820,"49,859.00",Research Capability Funding (STANDARD),CB2 8FH,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,NHS LEICESTER CITY CCG 04C,ERS-532374-98822,"28,509.00",Research Capability Funding (STANDARD),LE1 6NB,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,NHS LIVERPOOL CCG,ERS-532375-98827,"346,670.00",CLAHRCs,L1 4AZ,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,NHS LIVERPOOL CCG,ERS-532375-98827,"18,750.00",Research Capability Funding (STANDARD),L1 4AZ,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,NHS NORTH STAFFORDSHIRE CCG 05G,ERS-532377-98823,"26,906.00",Research Capability Funding (STANDARD),ST5 1QG,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,NHS NOTTINGHAM CITY CCG 04K,ERS-532378-98818,"36,431.00",Research Capability Funding (STANDARD),WF3 1WE,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,NHS OXFORDSHIRE CCG 10Q,ERS-532379-98819,"65,283.00",Research Capability Funding (STANDARD),OX4 2LH,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,NHS SHEFFIELD CCG,ERS-532380-98826,"29,624.00",Research Capability Funding (STANDARD),S36 2GB,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,NHS South Norfolk Clinical Commissioning Group 06Y,ERS-532381-98817,"33,330.00",Research Capability Funding (STANDARD),NR7 0WG,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-532383-98736,"45,494.00",Research Capability Funding (STANDARD),NR4 7UY,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-532383-98736,"1,672,105.00",Comprehensive Networks,NR4 7UY,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-532383-98736,"67,699.00",Network Research Capability Funding,NR4 7UY,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-532383-98736,"4,947.00",Research for Patient Benefit,NR4 7UY,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,NORTH BRISTOL NHS TRUST,ERS-532385-98766,"96,987.00",Research Capability Funding (STANDARD),BS1 2NP,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,ERS-532389-98760,"58,410.00",Research Capability Funding (STANDARD),NE12 8EW,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-532391-98778,"104,288.00",Biomedical Units,NG7 2UK,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-532391-98778,"121,090.00",Biomedical Units,NG7 2UK,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-532391-98779,"152,597.00",Research Capability Funding (STANDARD),NG7 2UK,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,NOTTINGHAMSHIRE HEALTHCARE NHS TRUST,ERS-532392-98725,"60,767.00",Research Capability Funding (STANDARD),NG3 6AA,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,NOTTINGHAMSHIRE HEALTHCARE NHS TRUST,ERS-532392-98725,"145,658.00",CLAHRCs,NG3 6AA,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,OXFORD HEALTH NHS FOUNDATION TRUST,ERS-532393-98742,"42,458.00",NIHR Diagnostic Evidence Cooperatives,OX4 2GX,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,OXFORD HEALTH NHS FOUNDATION TRUST,ERS-532393-98742,"166,600.00",CLAHRCs,OX4 2GX,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,OXFORD HEALTH NHS FOUNDATION TRUST,ERS-532393-98742,"100,141.00",Research Capability Funding (STANDARD),OX4 2GX,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,OXFORD UNIVERSITY HOSPITALS NHS TRUST,ERS-532394-98761,"1,126,577.00",Comprehensive Networks,OX3 7HE,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,OXFORD UNIVERSITY HOSPITALS NHS TRUST,ERS-532394-98761,"55,559.00",Network Research Capability Funding,OX3 7HE,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,OXFORD UNIVERSITY HOSPITALS NHS TRUST,ERS-532394-98761,"67,969.00",CRFs - CRII,OX3 7HE,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,OXFORD UNIVERSITY HOSPITALS NHS TRUST,ERS-532394-98761,"1,768,181.00",Bio-Medical Centres,OX3 7HE,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,OXFORD UNIVERSITY HOSPITALS NHS TRUST,ERS-532394-98761,"175,000.00",Biomedical Units,OX3 7HE,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,OXFORD UNIVERSITY HOSPITALS NHS TRUST,ERS-532394-98761,"535,915.00",Research Capability Funding (STANDARD),OX3 7HE,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-532395-98802,"260,878.64",HTA Commissioned Research,OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-532395-98802,"377,777.00",School of Primary Care Research,OX1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,ERS-532396-98722,"25,157.00",Research Capability Funding (STANDARD),CB3 8RE,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,PLYMOUTH HOSPITALS NHS TRUST,ERS-532398-98732,"40,459.00",Research Capability Funding (STANDARD),WF3 1WE,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,PUBLIC HEALTH ENGLAND PHE033,ERS-532399-98816,"28,827.00",PROJECTS,SP4 0JG,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-532400-98757,"187,080.00",Biomedical Units,UB9 6JH,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-532400-98757,"171,941.00",Biomedical Units,UB9 6JH,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-532400-98757,"132,769.00",Research Capability Funding (STANDARD),UB9 6JH,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,ROYAL CORNWALL HOSPITAL NHS TRUST,ERS-532402-98719,"27,038.00",Research Capability Funding (STANDARD),TR1 2XN,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-532403-98724,"68,968.00",Research Capability Funding (STANDARD),EX2 5DW,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-532403-98724,"976,433.00",Comprehensive Networks,EX2 5DW,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-532403-98724,"53,521.00",Network Research Capability Funding,EX2 5DW,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-532403-98724,"174,666.00",CLAHRCs,EX2 5DW,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-532403-98724,"104,333.00",CRFs - CRII,EX2 5DW,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,ROYAL FREE LONDON NHS FOUNDATION TRUST,ERS-532404-98705,"62,576.00",Research Capability Funding (STANDARD),NW3 1QG,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,ERS-532405-98747,"48,443.00",Research Capability Funding (STANDARD),L7 8XP,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,ERS-532405-98747,"109,384.00",Biomedical Units,L7 8XP,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,ERS-532405-98747,"60,581.00",Network Research Capability Funding,L7 8XP,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,ERS-532405-98747,"1,392,137.00",Comprehensive Networks,L7 8XP,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ERS-532407-98701,"9,206.00",Research Capability Funding (STANDARD),GU2 7XX,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ERS-532407-98701,"56,070.00",Network Research Capability Funding,GU2 7XX,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ERS-532407-98701,"1,248,569.00",Comprehensive Networks,GU2 7XX,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-532409-98738,"129,191.00",Quality and Safety Research Centres,M6 8HD,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-532409-98738,"50,450.00",Research Capability Funding (STANDARD),M6 8HD,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,SHEFFIELD CHILDRENS NHS FOUNDATION TRUST,ERS-532412-98714,"47,369.00",Research Capability Funding (STANDARD),S10 2TH,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-532415-98727,"111,762.00",Research Capability Funding (STANDARD),S5 7AU,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-532415-98727,"55,172.00",CRFs - CRII,S5 7AU,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-532415-98727,"176,420.00",CLAHRCs,S5 7AU,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-532415-98727,"88,261.00",Network Research Capability Funding,S5 7AU,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-532415-98727,"2,394,252.00",Comprehensive Networks,S5 7AU,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,ERS-532416-98803,"44,767.00",PROJECTS,S10 2UH,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-532417-98764,"392,830.00",Research Capability Funding (STANDARD),BR3 3BX,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-532417-98764,"859,149.00",Bio-Medical Centres,BR3 3BX,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-532417-98764,"120,251.00",Biomedical Units,BR3 3BX,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-532417-98764,"14,165.00",PROJECTS,BR3 3BX,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-532417-98764,"86,151.00",CRFs - CRII,BR3 3BX,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-532420-98804,"85,510.00",NIHR Fellowships,SO17 1BJ,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,TAVISTOCK AND PORTMAN NHS FOUNDATION TRUST,ERS-532427-98740,"29,160.00",Research Capability Funding (STANDARD),NW3 5BA,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,THE CHRISTIE NHS FOUNDATION TRUST,ERS-532429-98712,"7,296.00",Research for Patient Benefit,M20 4BX,PUBLIC,,,Programme
Department of Health,Department of Health,15/01/2015,Research & development,DG: RDD,THE CHRISTIE NHS FOUNDATION TRUST,ERS-532429-98712,"81,818.00",CRFs - CRII,M20 4BX,PUBLIC,,,Programme
