Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/Jun/2013,Additions - Enterprise Equity Investments,Business & Skills Group - Enterprise Directorate,BERR EQUITY INVESTMENT PROGRAMMES (CAPITAL),1085345,556157.66,ENTERPRISE CAPITAL FUND - Additions - Enterprise Equity Investments,SW1H 0ET,GOV,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Learning & Development BIS Specific,Business & Skills Group - Skills,CAPITA BUSINESS SERVICES LTD (CIVIL SERVICE LEARNING),1085347,134.00,RUNNING COSTS DEVOLVED - Learning & Development BIS Specific,DL1 9HN,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/Jun/2013,Professional Training,"Strategy, Analysis and Better Regulation - Analysis Directorate",CAPITA BUSINESS SERVICES LTD (CIVIL SERVICE LEARNING),1085348,3510.00,RUNNING COSTS NON DEVOLVED - Professional Training,DL1 9HN,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Jun/2013,Accelerated Development Programme/Fast Stream Training,"People, Communications and Effectiveness Group - Human Resources",CAPITA BUSINESS SERVICES LTD (CIVIL SERVICE LEARNING),1085349,101.00,RUNNING COSTS NON DEVOLVED - Accelerated Development Programme/Fast Stream Training,DL1 9HN,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/Jun/2013,Accelerated Development Programme/Fast Stream Training,"People, Communications and Effectiveness Group - Human Resources",CAPITA BUSINESS SERVICES LTD (CIVIL SERVICE LEARNING),1085350,89.00,RUNNING COSTS NON DEVOLVED - Accelerated Development Programme/Fast Stream Training,DL1 9HN,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Hire of Agency Staff (Clerical/Secretariat/Other),"Strategy, Analysis and Better Regulation - Strategy and Growth",ADECCO UK LTD,1085351,530.12,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Hire of Agency Staff (Clerical/Secretariat/Other),"Strategy, Analysis and Better Regulation - Analysis Directorate",ADECCO UK LTD,1085352,757.20,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Commercial Directorate,ADECCO UK LTD,1085353,739.46,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Hire of Agency Staff (Clerical/Secretariat/Other),Business & Skills Group - Enterprise Directorate,ADECCO UK LTD,1085354,577.61,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/Jun/2013,External Training (Programme),Markets and Local Growth - Europe Trade & International Directorate,GATEWAY LANGUAGE SERVICES LTD,1085355,1975.00,COLLEGE FOR EUROPE - External Training (Programme),W4 5JB,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/Jun/2013,Hire of Agency Staff (Clerical/Secretariat/Other),Finance & Commercial Group - Commercial Directorate,ADECCO UK LTD,1085356,874.69,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/Jun/2013,Grants - Current - Other,Markets and Local Growth - Regional Growth Fund & Legacy,WSX ENTERPRISE LTD,1085357,62225.92,EX RDA PORTFOLIO MANAGEMENT OFFICE - Grants - Current - Other,PO16 7BJ,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/Jun/2013,Publications,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,JONES YARRELL LEADENHALL,1085358,890.41,RUNNING COSTS DEVOLVED - Publications,E3 3JG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Jun/2013,Accelerated Development Programme/Fast Stream Training,"People, Communications and Effectiveness Group - Human Resources",CAPITA BUSINESS SERVICES LTD (CIVIL SERVICE LEARNING),1085359,89.00,RUNNING COSTS NON DEVOLVED - Accelerated Development Programme/Fast Stream Training,DL1 9HN,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",19/Jun/2013,Suspense (DATA MIGRATION),"People, Communications and Effectiveness Group - Human Resources",CAPITA BUSINESS SERVICES LTD (CIVIL SERVICE LEARNING),1085360,1524.39,Balance Sheet - Suspense (DATA MIGRATION),DL1 9HN,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Jun/2013,Accelerated Development Programme/Fast Stream Training,"People, Communications and Effectiveness Group - Human Resources",CAPITA BUSINESS SERVICES LTD (CIVIL SERVICE LEARNING),1085361,281.00,RUNNING COSTS NON DEVOLVED - Accelerated Development Programme/Fast Stream Training,DL1 9HN,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Jun/2013,Accelerated Development Programme/Fast Stream Training,"People, Communications and Effectiveness Group - Human Resources",CAPITA BUSINESS SERVICES LTD (CIVIL SERVICE LEARNING),1085362,101.00,RUNNING COSTS NON DEVOLVED - Accelerated Development Programme/Fast Stream Training,DL1 9HN,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Jun/2013,Accelerated Development Programme/Fast Stream Training,"People, Communications and Effectiveness Group - Human Resources",CAPITA BUSINESS SERVICES LTD (CIVIL SERVICE LEARNING),1085363,89.00,RUNNING COSTS NON DEVOLVED - Accelerated Development Programme/Fast Stream Training,DL1 9HN,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Hire of Agency Staff (Clerical/Secretariat/Other),"People, Communications and Effectiveness Group - Communications Directorate",ADECCO UK LTD,1085366,1270.26,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),WD6 1HY,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Jun/2013,Accelerated Development Programme/Fast Stream Training,"People, Communications and Effectiveness Group - Human Resources",CAPITA BUSINESS SERVICES LTD (CIVIL SERVICE LEARNING),1085367,89.00,RUNNING COSTS NON DEVOLVED - Accelerated Development Programme/Fast Stream Training,DL1 9HN,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/Jun/2013,Publications,"Strategy, Analysis and Better Regulation - DG & Group Support",JONES YARRELL LEADENHALL,1085368,21.25,RUNNING COSTS DEVOLVED - Publications,E3 3JG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Publications,Markets and Local Growth - Business Environment,JONES YARRELL LEADENHALL,1085369,46.46,RUNNING COSTS DEVOLVED - Publications,E3 3JG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Publications,Markets and Local Growth - Business Environment,JONES YARRELL LEADENHALL,1085369,23.55,RUNNING COSTS DEVOLVED - Publications,E3 3JG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Publications,Knowledge & Innovation Group - Innovation,JONES YARRELL LEADENHALL,1085370,70.01,RUNNING COSTS DEVOLVED - Publications,E3 3JG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/Jun/2013,Library Services,Legal Services - Legal Services,JORDAN PUBLISHING LTD,1085371,216.00,RUNNING COSTS DEVOLVED - Library Services,BS1 6JS,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/Jun/2013,Static Call Charges,Markets and Local Growth - Business Environment,COMPANIES HOUSE,1085374,58.80,RUNNING COSTS DEVOLVED - Static Call Charges,CF14 3UZ,PCTF,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Publications,Government Office for Science - Government Office for Science,JONES YARRELL LEADENHALL,1085375,58.20,RUNNING COSTS DEVOLVED - Publications,E3 3JG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Conference and Exhibition Services (Programme),Knowledge & Innovation Group - Higher Education,EVENT MARKETING SOLUTIONS LTD,1085377,211883.92,HE GROUP INNOVATIONS FUND       94119 - Conference and Exhibition Services (Programme),CH65 4LQ,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Conference and Exhibition Services (Programme),Knowledge & Innovation Group - Higher Education,EVENT MARKETING SOLUTIONS LTD,1085378,105941.97,HE GROUP INNOVATIONS FUND       94119 - Conference and Exhibition Services (Programme),CH65 4LQ,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Jun/2013,Grants - Current - Other,Knowledge & Innovation Group - Research Base,THE ROYAL SOCIETY,1085380,9600000.00,ROYAL SOCIETY - GRANT - Grants - Current - Other,SW1Y 5AG,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Jun/2013,Grants - Current - Other,Knowledge & Innovation Group - Research Base,THE BRITISH ACADEMY,1085383,1903666.00,BRITISH ACADEMY - GRANT - Grants - Current - Other,SW1Y 5AH,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Jun/2013,Grants - Current - Other,Knowledge & Innovation Group - Research Base,"ROYAL ACADEMY OF ENGINEERING, RAE",1085384,733530.00,ROYAL ACADEMY OF ENGINEERING - GRANT - Grants - Current - Other,SW1Y 5DG,,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Hire of Agency Staff (Clerical/Secretariat/Other),Shareholder Executive - Shareholder Executive,ADECCO UK LTD,1085387,744.19,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),B37 7YE,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Jun/2013,Accelerated Development Programme/Fast Stream Training,"People, Communications and Effectiveness Group - Human Resources",CAPITA BUSINESS SERVICES LTD (CIVIL SERVICE LEARNING),1085389,101.00,RUNNING COSTS NON DEVOLVED - Accelerated Development Programme/Fast Stream Training,DL1 9HN,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",06/Jun/2013,Accelerated Development Programme/Fast Stream Training,"People, Communications and Effectiveness Group - Human Resources",CAPITA BUSINESS SERVICES LTD (CIVIL SERVICE LEARNING),1085390,144.00,RUNNING COSTS NON DEVOLVED - Accelerated Development Programme/Fast Stream Training,DL1 9HN,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Jun/2013,Professional Training,"Strategy, Analysis and Better Regulation - Analysis Directorate",CAPITA BUSINESS SERVICES LTD (CIVIL SERVICE LEARNING),1085391,281.00,RUNNING COSTS NON DEVOLVED - Professional Training,DL1 9HN,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Jun/2013,Accelerated Development Programme/Fast Stream Training,"People, Communications and Effectiveness Group - Human Resources",CAPITA BUSINESS SERVICES LTD (CIVIL SERVICE LEARNING),1085392,89.00,RUNNING COSTS NON DEVOLVED - Accelerated Development Programme/Fast Stream Training,DL1 9HN,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Jun/2013,Accelerated Development Programme/Fast Stream Training,"People, Communications and Effectiveness Group - Human Resources",CAPITA BUSINESS SERVICES LTD (CIVIL SERVICE LEARNING),1085393,101.00,RUNNING COSTS NON DEVOLVED - Accelerated Development Programme/Fast Stream Training,DL1 9HN,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,ICT Business Specific Application Services,Finance & Commercial Group - Commercial Directorate,FUJITSU SERVICES LTD,1085394,796.70,RUNNING COSTS DEVOLVED - ICT Business Specific Application Services,WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,CARA Approved Recruitment Consultancy Costs,Business & Skills Group - Enterprise Directorate,IRG ADVISORS LLP T/A ODGERS BERNDTSON,1085395,12250.00,RUNNING COSTS DEVOLVED - CARA Approved Recruitment Consultancy Costs,EC4M 6XD,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Publications,Business & Skills Group - Advanced Manufacturing Services,JONES YARRELL LEADENHALL,1085396,17.45,RUNNING COSTS DEVOLVED - Publications,E3 3JG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Jun/2013,Grants - Current - Other,Business & Skills Group - FE & Skills Investment,ASSOCIATION OF COLLEGES,1085398,800000.00,QUALITY IMPROVEMENT REFORM - Grants - Current - Other,WC1A 1HU,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/Jun/2013,Grant in Aid - Current -Other,Knowledge & Innovation Group - Higher Education,STUDENT LOANS  CO LTD (INVEST TO SAVE),1085399,400019.12,SLC GRANT IN AID - Grant in Aid - Current -Other,G2 7JD,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",03/Jun/2013,Grant in Aid - Current -Other,Knowledge & Innovation Group - Higher Education,STUDENT LOANS  CO LTD (INVEST TO SAVE),1085399,11738060.40,SLC GRANT IN AID - Grant in Aid - Current -Other,G2 7JD,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,CARA Approved Economic Consultancy & Research,"Strategy, Analysis and Better Regulation - Analysis Directorate",GHK CONSULTING LTD,1085400,8460.00,RUNNING COSTS DEVOLVED - CARA Approved Economic Consultancy & Research,EC1R 5BL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Electricity,Finance & Commercial Group - Corporate Shared Services,BRITISH GAS BUSINESS SERVICES LTD,1085401,935.39,RUNNING COSTS DEVOLVED - Electricity,OX4 2JY,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Electricity,Finance & Commercial Group - Corporate Shared Services,BRITISH GAS BUSINESS SERVICES LTD,1085403,1090.92,RUNNING COSTS DEVOLVED - Electricity,OX4 2JY,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Learning & Development BIS Specific,Markets and Local Growth - Consumer and Competition Policy,MILLBANK MEDIA LTD,1085404,500.00,RUNNING COSTS DEVOLVED - Learning & Development BIS Specific,SW1P 3JA,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Electricity,Finance & Commercial Group - Corporate Shared Services,BRITISH GAS BUSINESS SERVICES LTD,1085405,1258.52,RUNNING COSTS DEVOLVED - Electricity,OX4 2JY,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Electricity,Finance & Commercial Group - Corporate Shared Services,BRITISH GAS BUSINESS SERVICES LTD,1085406,878.72,RUNNING COSTS DEVOLVED - Electricity,OX4 2JY,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Electricity,Finance & Commercial Group - Corporate Shared Services,BRITISH GAS BUSINESS SERVICES LTD,1085407,1149.91,RUNNING COSTS DEVOLVED - Electricity,OX4 2JY,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Publications,"People, Communications and Effectiveness Group - Communications Directorate",JONES YARRELL LEADENHALL,1085408,68.31,RUNNING COSTS DEVOLVED - Publications,E3 3JG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,CARA Approved External Legal Advice and Services,Shareholder Executive - Shareholder Executive,SLAUGHTER AND MAY,1085409,1372.68,RUNNING COSTS DEVOLVED - CARA Approved External Legal Advice and Services,EC1Y 8YY,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Jun/2013,Electricity,Finance & Commercial Group - Corporate Shared Services,BRITISH GAS BUSINESS SERVICES LTD,1085410,1885.28,RUNNING COSTS DEVOLVED - Electricity,OX4 2JY,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Leased Buildings - Clearing,Finance & Commercial Group - Corporate Shared Services,LGM INTERIORS LTD,1085411,224197.68,BIS INFRASTRUCTURE MAINTENANCE - Leased Buildings - Clearing,DY11 7QY,EXT,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Jun/2013,Electricity,Finance & Commercial Group - Corporate Shared Services,BRITISH GAS BUSINESS SERVICES LTD,1085412,2138.74,RUNNING COSTS DEVOLVED - Electricity,OX4 2JY,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Jun/2013,Electricity,Finance & Commercial Group - Corporate Shared Services,BRITISH GAS BUSINESS SERVICES LTD,1085413,2804.30,RUNNING COSTS DEVOLVED - Electricity,OX4 2JY,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Jun/2013,Electricity,Finance & Commercial Group - Corporate Shared Services,BRITISH GAS BUSINESS SERVICES LTD,1085414,2441.12,RUNNING COSTS DEVOLVED - Electricity,OX4 2JY,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Leased Buildings - Clearing,Finance & Commercial Group - Corporate Shared Services,DTZ DEBENHAM TIE LEUNG,1085415,13471.16,BIS INFRASTRUCTURE MAINTENANCE - Leased Buildings - Clearing,EH3 9QG,,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Hire of Agency Staff (Clerical/Secretariat/Other),"Strategy, Analysis and Better Regulation - BRDO",BROOK STREET (UK) LTD,1085418,541.79,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Clerical/Secretariat/Other),AL1 4JB,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Hire of Conference Facilities,Finance & Commercial Group - Corporate Shared Services,BAXTERSTOREY LTD,1085419,39459.75,RUNNING COSTS DEVOLVED - Hire of Conference Facilities,RG6 1PT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Publications,Knowledge & Innovation Group - DG/Finance & Corporate Planning,JONES YARRELL LEADENHALL,1085420,95.41,RUNNING COSTS DEVOLVED - Publications,E3 3JG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,CARA Approved Research & Development Expenditure (Programme),Markets and Local Growth - Labour Market,CONSENSIO PARTNERS RESOLUTION LTD,1085421,13786.25,OTHER ER POLICY SUPPORT - CARA Approved Research & Development Expenditure (Programme),W6 8NR,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Jun/2013,Hire of Agency Staff (Professional/Management),Markets and Local Growth - Regional Growth Fund & Legacy,CAPITA RESOURCING LTD,1085422,68.26,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Professional/Management),DL1 9HN,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Jun/2013,Hire of Agency Staff (Professional/Management),Markets and Local Growth - Regional Growth Fund & Legacy,CAPITA RESOURCING LTD,1085422,2959.88,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Professional/Management),DL1 9HN,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,First Aid Supplies,Finance & Commercial Group - Corporate Shared Services,FIRST AID WAREHOUSE LTD,1085423,330.00,RUNNING COSTS NON DEVOLVED - First Aid Supplies,WA1 4RQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Courier Services,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,ROYAL MAIL GROUP LTD T/A ROYAL MAIL,1085424,160.50,RUNNING COSTS DEVOLVED - Courier Services,BL4 9XX,PCTF,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Static Line Rental,Markets and Local Growth - Labour Market,BRITISH TELECOMMUNICATIONS plc,1085425,148.62,RUNNING COSTS DEVOLVED - Static Line Rental,DH88 1BT,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Courier Services,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,ROYAL MAIL GROUP LTD T/A ROYAL MAIL,1085429,26.75,RUNNING COSTS DEVOLVED - Courier Services,BL4 9XX,PCTF,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Courier Services,Finance & Commercial Group - Commercial Directorate,TNT UK LTD,1085430,89.26,RUNNING COSTS DEVOLVED - Courier Services,BL8 9AR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,CARA Approved Technical Support,Business & Skills Group - Advanced Manufacturing Services,MICHAEL J RUSSELL LTD,1085431,1800.00,AUTOMOTIVE ASSISTANCE PACKAGE - CARA Approved Technical Support,EH4 1PU,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Internal Audit Services,Finance & Commercial Group - Finance Group,PRICEWATERHOUSECOOPERS LLP,1085432,92259.00,RUNNING COSTS DEVOLVED - Internal Audit Services,E14 9SQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Internal Audit Services,Finance & Commercial Group - Finance Group,PRICEWATERHOUSECOOPERS LLP,1085432,32275.50,RUNNING COSTS DEVOLVED - Internal Audit Services,E14 9SQ,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Courier Services,Finance & Commercial Group - Commercial Directorate,TNT INTERNATIONAL UK,1085433,47.60,RUNNING COSTS DEVOLVED - Courier Services,BL0 9GR,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Courier Services,Finance & Commercial Group - Commercial Directorate,TNT INTERNATIONAL UK,1085433,33.72,RUNNING COSTS DEVOLVED - Courier Services,BL0 9GR,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Courier Services,Ministerial and Parliamentary Support Team - Ministerial and Parliamentary Support Team,ROYAL MAIL GROUP LTD T/A ROYAL MAIL,1085434,53.50,RUNNING COSTS DEVOLVED - Courier Services,BL4 9XX,PCTF,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Other Staff Costs (Programme),Finance & Commercial Group - Modernisation Fund and Shared Services,OXFORD SAID BUSINESS SCHOOL LTD,1085435,25000.00,ASSURANCE REVIEWS AND PPM CAPABILITY - Other Staff Costs (Programme),OX1 5NY,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,CARA Approved Economic Consultancy & Research,Markets and Local Growth - Labour Market,TNS UK LTD,1085436,155000.00,RUNNING COSTS DEVOLVED - CARA Approved Economic Consultancy & Research,W5 1UA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Courier Services,Finance & Commercial Group - Commercial Directorate,TNT UK LTD,1085437,672.68,RUNNING COSTS DEVOLVED - Courier Services,BL8 9AR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,CARA Approved Finance & Accounting Advice,Business & Skills Group - Advanced Manufacturing Services,ERNST & YOUNG LLP,1085438,30000.00,RUNNING COSTS DEVOLVED - CARA Approved Finance & Accounting Advice,SE1 7EU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Others UK Travel & Subsistence (Programme),Business & Skills Group - Advanced Manufacturing Services,MICHAEL J RUSSELL LTD,1085439,347.65,AUTOMOTIVE ASSISTANCE PACKAGE - Others UK Travel & Subsistence (Programme),EH4 1PU,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,CARA Approved Technical Support,Business & Skills Group - Advanced Manufacturing Services,MICHAEL J RUSSELL LTD,1085439,3600.00,AUTOMOTIVE ASSISTANCE PACKAGE - CARA Approved Technical Support,EH4 1PU,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Jun/2013,Leased Buildings - Clearing,Finance & Commercial Group - Corporate Shared Services,DUNWOODY BUILDING LEGISLATION LTD,1085440,1110.00,BIS INFRASTRUCTURE MAINTENANCE - Leased Buildings - Clearing,HA3 9DH,EXT,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Publications,Business & Skills Group - Advanced Manufacturing Services,JONES YARRELL LEADENHALL,1085441,48.76,RUNNING COSTS DEVOLVED - Publications,E3 3JG,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Accommodation Rentals,Finance & Commercial Group - Corporate Shared Services,GVA GRIMLEY LTD,1085443,132828.00,RUNNING COSTS NON DEVOLVED - Accommodation Rentals,B1 2JJ,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Rates,Finance & Commercial Group - Corporate Shared Services,GVA GRIMLEY LTD,1085443,36123.00,RUNNING COSTS NON DEVOLVED - Rates,B1 2JJ,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Catering Services,Shareholder Executive - Shareholder Executive,COMPASS SERVICES (UK) LTD,1085444,872.98,RUNNING COSTS DEVOLVED - Catering Services,B45 9PZ,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Gas,Finance & Commercial Group - Corporate Shared Services,E-ON UK ENERGY SERVICES LTD,1085446,462.19,RUNNING COSTS DEVOLVED - Gas,NG1 6HD,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Jun/2013,Criminal Law and Prosecution Work,Legal Services - Legal Services,HM LAND REGISTRY,1085447,50.00,PROSECUTION CASE WITNESS AND OTHER EXPENSES - Criminal Law and Prosecution Work,SW1H 0ET,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",04/Jun/2013,Criminal Law and Prosecution Work,Legal Services - Legal Services,ZZZZDR RICHARD LATHAM,1085448,855.00,PROSECUTION CASE WITNESS AND OTHER EXPENSES - Criminal Law and Prosecution Work,SW1H 0ET,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",07/Jun/2013,Grant in Aid - Current -Other,Knowledge & Innovation Group - Research Base,NATURAL ENVIRONMENT RESEARCH COUNCIL,1085450,40000000.00,NATURAL ENVIRONMENT RESEARCH COUNCIL - GRANT IN AID - PAT - Grant in Aid - Current -Other,SN2 1FF,GOV,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",05/Jun/2013,Hire of Agency Staff (Professional/Management),Markets and Local Growth - Regional Growth Fund & Legacy,CAPITA RESOURCING LTD,1085451,2550.00,RUNNING COSTS DEVOLVED - Hire of Agency Staff (Professional/Management),DL1 9HN,,,,Administration
