Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Defence Science and Technology Laboratory,25/07/2016,Energy & Utility,Infrastructure,EDF ENERGY CUSTOMERS PLC,EX1 3UT,V - 0000003737 - 00230499,Energy & Utility,"£54,430.38"
Ministry of Defence,Ministry of Defence,06/07/2016,Administration,Navy Command,TELEPERFORMANCE LTD,BS1 3LG,148687,General administration,"£54,319.59"
Ministry of Defence,Ministry of Defence,19/07/2016,Development costs for military equipment,Defence Equipment + Support,MICROSOFT LTD,,152282,Intangible fiscal asset  - in year capital addition,"£54,267.35"
Ministry of Defence,Ministry of Defence,22/07/2016,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,WYG MANAGEMENT SERVICES LIMITED,L2 6RE,153670,Fiscal asset under construction - capital in year addition,"£54,245.95"
Ministry of Defence,Ministry of Defence,27/07/2016,Fuel for military use,Air Command,WFL (UK) LIMITED,SN15 5DN,155188,Cost of ground diesel fuel consumed,"£54,240.01"
Ministry of Defence,Ministry of Defence,04/07/2016,Spend on Inventory - General,Defence Equipment + Support,DS SMITH CORRUGATED PACKAGING LIMITED,LE10 3BX,147411,Spend on Inventory - General,"£54,214.75"
Ministry of Defence,Defence Science and Technology Laboratory,29/07/2016,Sub Contracted Work,Divisions,MASSIVE ANALYTIC LIMITED,WC2N 4HS,V - 9000173004 - 00230570,Sub Contracted Work,"£54,006.47"
Ministry of Defence,Ministry of Defence,22/07/2016,"Adminstration, claims, compensation and awards",HO+CS,WALKING WITH THE WOUNDED,NR24 2ED,153663,Cost of claims/compensation and related expenses against MOD,"£54,000.00"
Ministry of Defence,Ministry of Defence,25/07/2016,Purchase of inventory and services ,Army TLB,WILLIAMS LEA LIMITED,NR3 1PD,154109,Cost of other material consumed,"£53,920.01"
Ministry of Defence,Ministry of Defence,05/07/2016,Fees for professional services,DES Bespoke Trading Entity,RAYTHEON SYSTEMS LIMITED,CM19 5BB,148194,Safety Management,"£53,864.00"
Ministry of Defence,Ministry of Defence,29/07/2016,Food and clothing,Defence Equipment + Support,EMIRATES FLIGHT CATERING CO  (LLC),,2201694,Cost of food purchases,"£53,858.92"
Ministry of Defence,Ministry of Defence,27/07/2016,Spend on Inventory - General,Defence Equipment + Support,DS SMITH CORRUGATED PACKAGING LIMITED,LE10 3BX,154866,Spend on Inventory - General,"£53,823.20"
Ministry of Defence,Ministry of Defence,06/07/2016,Estate management,JFC,SODEXO CYPRUS LTD,BFPO 53,6000017309,Estate + facilities management services - accommodation inventory + service,"£53,738.30"
Ministry of Defence,Ministry of Defence,20/07/2016,Design services and minor equipment purchases,Defence Equipment + Support,JAMES FISHER NUCLEAR LIMITED,PR5 6AW,152608,Equipment support non-project costs,"£53,669.89"
Ministry of Defence,Ministry of Defence,28/07/2016,IT and communication services,Air Command,APM TECHNOLOGIES SA,,3201964,Information technology services,"£53,635.08"
Ministry of Defence,Ministry of Defence,04/07/2016,IT and communication services,JFC,H M REVENUE & CUSTOMS,CF14 5XZ,147469,Information technology services,"£53,358.96"
Ministry of Defence,Defence Science and Technology Laboratory,29/07/2016,Sub Contracted Work,Divisions,LONDON SCHOOL OF HYGIENE & TROPICAL MED,WC1E 7HT,V - 9000172962 - 00230679,Sub Contracted Work,"£53,304.38"
Ministry of Defence,Ministry of Defence,06/07/2016,Fuel for military use,Navy Command,ALLSTAR BUSINESS SOLUTIONS LTD,SN5 6PS,148272,Cost of ground diesel fuel consumed,"£53,297.40"
Ministry of Defence,Defence Science and Technology Laboratory,08/07/2016,Repairs & Maintenance,Infrastructure,ATKINS LIMITED,GU11 1PZ,V - 9000172499 - 00229374,Repairs & Maintenance,"£53,122.99"
Ministry of Defence,Ministry of Defence,25/07/2016,Transport hire charges,Army TLB,RYDER LIMITED,SK16 4UL,154054,Transport other operating lease,"£53,070.71"
Ministry of Defence,Ministry of Defence,29/07/2016,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,WINCHESTER CITY COUNCIL,SO23 9LJ,156472,Rent buildings - non civil estate property and married quarter property,"£52,933.71"
Ministry of Defence,Ministry of Defence,21/07/2016,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,LOGISTICAL SUPPORT SERVICES  LIMITED,BS36 2RL,153127,Freight movement costs,"£52,847.37"
Ministry of Defence,Ministry of Defence,14/07/2016,"Transportation of personnel, freight and travel expenses",Air Command,GATE GOURMET CANADA INC.,M5W 2G5,2201648,Aircraft landing fees,"£52,745.35"
Ministry of Defence,Ministry of Defence,14/07/2016,NCA003 - Estates-Equipment/Works,Defence Infrastructure Organisation - Security Service Group,J SMITH & SONS,,AP0416124675,,"£52,734.02"
Ministry of Defence,Defence Science and Technology Laboratory,01/07/2016,Materials & Equipment,Divisions,CALDER CONFERENCES LIMITED,LS16 6RF,V - 9000172416 - 00228893,Materials & Equipment,"£52,665.54"
Ministry of Defence,Ministry of Defence,06/07/2016,IT and communication services,Defence Equipment + Support,SOFTWARE BOX LIMITED,YO61 1ET,148672,Computer equipment costing below the capitalisation threshold,"£52,665.30"
Ministry of Defence,Ministry of Defence,29/07/2016,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,CITY OF YORK COUNCIL,YO1 7DU,156156,Rent buildings - non civil estate property and married quarter property,"£52,583.82"
Ministry of Defence,Ministry of Defence,07/07/2016,International contributions,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,148831,Defence military assistance fund international subscriptions and other payments,"£52,560.31"
Ministry of Defence,Defence Science and Technology Laboratory,29/07/2016,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 9000172984 - 00229111,Sub Contracted Work,"£52,448.00"
Ministry of Defence,Ministry of Defence,12/07/2016,Fees for professional services,HO+CS,COMMUNICATERESEARCH LIMITED,KT11 3EP,150123,Fees for professional services excluding legal fees,"£52,350.00"
Ministry of Defence,Ministry of Defence,12/07/2016,IT and communication services,Navy Command,CORPS OF COMMISSIONAIRES  MANAGEMENT LIMITED,RH10 9WE,150129,Telephone minor equipment below capitalisation threshold,"£52,335.12"
Ministry of Defence,Ministry of Defence,18/07/2016,Purchase of inventory and services ,JFC,AAH PHARMACEUTICALS LTD,CV2 2TX,151669,Consumption of medical dental and veterinary inventory,"£52,281.90"
Ministry of Defence,Ministry of Defence,04/07/2016,Purchase of inventory and services ,HO+CS,THE ROYAL MINT,CF72 8YT,147922,Consumption of clothing and textiles inventory,"£52,231.20"
Ministry of Defence,Ministry of Defence,18/07/2016,Spend on Inventory - General,Defence Equipment + Support,SCIENTIFIC MANAGEMENT ASSOCIATES (U K) LTD,SP10 5AZ,151999,Spend on Inventory - General,"£52,128.00"
Ministry of Defence,Ministry of Defence,19/07/2016,Design services and minor equipment purchases,Army TLB,NSSLGLOBAL LIMITED,RH1 3DR,152323,Equipment support non-project costs,"£52,109.19"
Ministry of Defence,Ministry of Defence,21/07/2016,Fees for professional services,JFC,PEMBROKE COLLEGE.,OX1 1DW,153206,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"£52,012.13"
Ministry of Defence,Ministry of Defence,06/07/2016,Design services and minor equipment purchases,Defence Equipment + Support,RELAY ENGINEERING LIMITED,PL2 2BG,189428,Equipment support non-project costs,"£51,979.60"
Ministry of Defence,Ministry of Defence,11/07/2016,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,HUNTINGDONSHIRE DISTRICT COUNCIL,PE29 3TN,149707,Rent buildings - non civil estate property and married quarter property,"£51,977.75"
Ministry of Defence,Defence Science and Technology Laboratory,22/07/2016,Sub Contracted Work,Divisions,AVON POLYMER PRODUCTS LIMITED T/A ARTIS,SN12 6NB,V - 9000172846 - 00221922,Sub Contracted Work,"£51,941.97"
Ministry of Defence,Ministry of Defence,22/07/2016,Fees for professional services,JFC,KPMG LLP,WD17 1DE,153515,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"£51,832.00"
Ministry of Defence,Ministry of Defence,05/07/2016,Design services and minor equipment purchases,Defence Equipment + Support,SIR JOSEPH ISHERWOOD LTD,NE29 6DE,148215,Equipment support project costs,"£51,692.50"
Ministry of Defence,Ministry of Defence,18/07/2016,Externally delivered education and training,Army TLB,UNIVERSITY OF LINCOLN,LN6 7TS,152060,External military training ,"£51,645.60"
Ministry of Defence,Ministry of Defence,29/07/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,156386,Estate + facilities management services - accommodation inventory + service,"£51,345.34"
Ministry of Defence,Ministry of Defence,25/07/2016,Fuel for military use,Navy Command,ALLSTAR BUSINESS SOLUTIONS LTD,SN5 6PS,153689,Cost of ground diesel fuel consumed,"£51,274.43"
Ministry of Defence,Ministry of Defence,18/07/2016,Externally delivered education and training,Army TLB,TQ EDUCATION AND TRAINING  LIMITED,NN17 1NN,152049,External military training ,"£51,003.96"
Ministry of Defence,Ministry of Defence,08/07/2016,Fees for professional services,HO+CS,IDOX SOFTWARE LTD,RG7 4SA,149228,Fees for professional services excluding legal fees,"£51,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,01/07/2016,IS Support Service,Divisions,SOPRA STERIA LIMITED,TW8 9DH,V - 9000172392 - 00228768,IS Support Service,"£50,894.21"
Ministry of Defence,Ministry of Defence,11/07/2016,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,FAREHAM BOROUGH COUNCIL,PO16 7PU,149649,Rent buildings - non civil estate property and married quarter property,"£50,889.78"
Ministry of Defence,Ministry of Defence,06/07/2016,Purchase of inventory and services ,JFC,AAH PHARMACEUTICALS LTD,CV2 2TX,148259,Consumption of medical dental and veterinary inventory,"£50,602.32"
Ministry of Defence,Ministry of Defence,26/07/2016,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,EDF ENERGY CUSTOMERS PLC,PL3 5XQ,154518,Utilities consumed - electricity,"£50,595.51"
Ministry of Defence,Ministry of Defence,27/07/2016,Spend on Inventory - General,Defence Equipment + Support,WARTSILA UK LIMITED,PO16 8SD,6000018086,Spend on Inventory - General,"£50,561.77"
Ministry of Defence,Ministry of Defence,11/07/2016,Fuel for military use,Air Command,WORLD FUEL SERVICES EUROPE  LTD.,SW1E 5BH,2000003704,Aviation fuel casual uplift consumed,"£50,535.41"
Ministry of Defence,Ministry of Defence,14/07/2016,Research and development,JFC,KINGS COLLEGE LONDON BUSINESS LIMITED,WC2 2LS,189467,Research and development excluding defence science and technology laboratory,"£50,278.00"
Ministry of Defence,Ministry of Defence,25/07/2016,Purchase of inventory and services ,JFC,AAH PHARMACEUTICALS LTD,CV2 2TX,153677,Consumption of medical dental and veterinary inventory,"£50,197.15"
Ministry of Defence,Ministry of Defence,08/07/2016,Development costs for military equipment,Defence Equipment + Support,SOFTWARE BOX LIMITED,YO61 1ET,149455,Intangible fiscal asset  - in year capital addition,"£50,193.60"
Ministry of Defence,Ministry of Defence,25/07/2016,"Transportation of personnel, freight and travel expenses",JFC,AGILITY PROJECT LOGISTICS LIMITED,TW14 0NG,6000017972,Movement of service personnel,"£50,057.16"
Ministry of Defence,Ministry of Defence,11/07/2016,Medical treatment & stores and welfare services,Army TLB,LYNEHAM PRIMARY SCHOOL,SN15 4QJ,149745,Schools + community relations initiatives,"£50,000.00"
Ministry of Defence,Ministry of Defence,20/07/2016,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,KEITH MASON  T/A K R MASON & CO,LN5 9SH,152618,Fiscal asset under construction - capital in year addition,"£50,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,22/07/2016,Sub Contracted Work,Divisions,SELEX ES LIMITED,LU1 3PG,V - 9000172839 - 00229156,Sub Contracted Work,"£50,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,22/07/2016,Sub Contracted Work,Divisions,AVEILLANT LIMITED,CB4 0XL,V - 9000172856 - 00228719,Sub Contracted Work,"£50,000.00"
Ministry of Defence,Ministry of Defence,07/07/2016,Rent and rates,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,148830,Rent buildings - non civil estate property and married quarter property,"£49,973.38"
Ministry of Defence,Defence Science and Technology Laboratory,15/07/2016,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 9000172692 - 00223253,Sub Contracted Work,"£49,933.00"
Ministry of Defence,Defence Science and Technology Laboratory,15/07/2016,Sub Contracted Work,Divisions,UNIVERSITY OF ST ANDREWS,KY16 9AH,V - 9000172661 - 00229598,Sub Contracted Work,"£49,850.00"
Ministry of Defence,Ministry of Defence,28/07/2016,Spend on Inventory - General,Defence Equipment + Support,JOSEPH GLEAVE & SON LTD,M32 0NB,155868,Spend on Inventory - General,"£49,815.36"
Ministry of Defence,Defence Science and Technology Laboratory,19/07/2016,Sub Contracted Work,Divisions,"IMPERIAL COLLEGE OF SCIENCE, TECH & MED",SW7 2BZ,V - 9000172746 - 00227682,Sub Contracted Work,"£49,800.00"
Ministry of Defence,Ministry of Defence,29/07/2016,Food and clothing,Defence Equipment + Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,156347,Cost of food purchases,"£49,729.25"
Ministry of Defence,Ministry of Defence,13/07/2016,"Adminstration, claims, compensation and awards",HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,150480,Cost of claims/compensation and related expenses against MOD,"£49,682.68"
Ministry of Defence,Ministry of Defence,13/07/2016,Design services and minor equipment purchases,Defence Equipment + Support,MACTAGGART  SCOTT & COMPANY LTD,EH20 9SP,150542,Equipment support non-project costs,"£49,665.00"
Ministry of Defence,Ministry of Defence,18/07/2016,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,E.ON ENERGIE DEUTSCHLAND GMBH,,6000017612,Utilities consumed - gas,"£49,578.18"
Ministry of Defence,Ministry of Defence,18/07/2016,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ELIOR UK PLC,SK11 6ET,151792,Estate + facilities management services - accommodation inventory + service,"£49,525.19"
Ministry of Defence,Ministry of Defence,14/07/2016,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK COMMUNICATIONS LIMITED,B37 7YB,189443,Utilities consumed - water + sewage,"£49,511.46"
Ministry of Defence,Ministry of Defence,20/07/2016,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,WINDSOR AND MAIDENHEAD ROYAL BOROUGH COUNCIL,SL6 1RF,152874,Rent buildings - non civil estate property and married quarter property,"£49,500.00"
Ministry of Defence,Defence Science and Technology Laboratory,22/07/2016,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 9000172836 - 00227386,Sub Contracted Work,"£49,491.12"
Ministry of Defence,Ministry of Defence,22/07/2016,Spend on Inventory - General,Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,153450,Spend on Inventory - General,"£49,408.86"
Ministry of Defence,Ministry of Defence,22/07/2016,"Adminstration, claims, compensation and awards",HO+CS,NATIONAL OFFENDER MANAGEMENT SERVICE,NP20 9BB,300001492,Cost of claims/compensation and related expenses against MOD,"£49,375.00"
Ministry of Defence,Ministry of Defence,25/07/2016,"Transportation of personnel, freight and travel expenses",Air Command,EUROCONTROL,,6000017989,Aircraft landing fees,"£49,312.21"
Ministry of Defence,Ministry of Defence,19/07/2016,Inventory Accruals,Defence Equipment + Support,DYNAMIC CONTROLS LIMITED,OL2 5JD,152192,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£49,045.20"
Ministry of Defence,Defence Science and Technology Laboratory,08/07/2016,Sub Contracted Work,Divisions,ATLAS ELEKTRONIK UK LIMITED,DT2 8ZB,V - 9000172540 - 00227954,Sub Contracted Work,"£48,862.00"
Ministry of Defence,Defence Science and Technology Laboratory,15/07/2016,Sub Contracted Work,Divisions,SCIENCE & TECHNOLOGY FACILITIES COUNCIL,SN2 1ET,V - 9000172675 - 00229770,Sub Contracted Work,"£48,698.00"
Ministry of Defence,Ministry of Defence,22/07/2016,Design services and minor equipment purchases,Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,153450,Equipment support non-project costs,"£48,690.90"
Ministry of Defence,Defence Science and Technology Laboratory,15/07/2016,Capital Asset expenditure,Infrastructure,SERCO LIMITED,RG27 9UY,V - 9000172693 - 00229613,Capital Asset expenditure,"£48,671.31"
Ministry of Defence,Defence Science and Technology Laboratory,29/07/2016,Capital Asset expenditure,Infrastructure,WILLMOTT DIXON CONSTRUCTION LIMITED,CF11 9UQ,V - 9000172997 - 00230572,Capital Asset expenditure,"£48,651.46"
Ministry of Defence,Ministry of Defence,07/07/2016,Spend on Inventory - General,Defence Equipment + Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,148747,Spend on Inventory - General,"£48,605.60"
Ministry of Defence,Defence Science and Technology Laboratory,01/07/2016,Capital Asset expenditure,Infrastructure,SERCO LIMITED,RG27 9UY,V - 9000172406 - 00228992,Capital Asset expenditure,"£48,498.08"
Ministry of Defence,Ministry of Defence,04/07/2016,Spend on Inventory - General,Defence Equipment + Support,JOSEPH GLEAVE & SON LTD,M32 0NB,147522,Spend on Inventory - General,"£48,405.92"
Ministry of Defence,Ministry of Defence,28/07/2016,Food and clothing,Navy Command,TURNER VIRR & CO. LTD,LS25 2DY,156048,Cost of purchasing and repairing clothing,"£48,333.36"
Ministry of Defence,Ministry of Defence,26/07/2016,Fuel for military use,Air Command,WFL (UK) LIMITED,SN15 5DN,154725,Cost of ground diesel fuel consumed,"£48,267.27"
Ministry of Defence,Ministry of Defence,05/07/2016,Design services and minor equipment purchases,Army TLB,RYDER LIMITED,SK16 4UL,148204,Equipment support non-project costs,"£48,252.11"
Ministry of Defence,Ministry of Defence,08/07/2016,Externally delivered education and training,Army TLB,CAPITA BUSINESS SERVICES LTD,DL1 9HN,149099,External military training ,"£48,237.91"
Ministry of Defence,Ministry of Defence,26/07/2016,Design services and minor equipment purchases,Defence Equipment + Support,CRANFIELD UNIVERSITY,MK43 0AL,154498,Equipment support project costs,"£48,198.06"
Ministry of Defence,Defence Science and Technology Laboratory,01/07/2016,IS Development,Infrastructure,SOPRA STERIA LIMITED,TW8 9DH,V - 9000172392 - 00228786,IS Development,"£48,174.00"
Ministry of Defence,Ministry of Defence,28/07/2016,Fees for professional services,Army TLB,LGC LTD,TW11 0LY,155881,Fees for professional services excluding legal fees,"£48,149.55"
Ministry of Defence,National Army Museum  GIA,06/07/2016,Office Lease,Operations,GEOGHEGAN BROS. LTD,SG1 4QX,A5402,Stevenage Lease 15 Jul - 14 Oct16,"£48,097.75"
Ministry of Defence,Defence Science and Technology Laboratory,22/07/2016,Sub Contracted Work,Divisions,NEWMAN & SPURR CONSULTANCY LIMITED,GU15 3XX,V - 9000172795 - 00228054,Sub Contracted Work,"£48,084.75"
Ministry of Defence,Ministry of Defence,26/07/2016,Fees for professional services,Army TLB,RUSI TRADING LIMITED,SW1A 2ET,154674,Fees for professional services excluding legal fees,"£47,839.86"
Ministry of Defence,Ministry of Defence,15/07/2016,Spend on Inventory - General,Defence Equipment + Support,DS SMITH CORRUGATED PACKAGING LIMITED,LE10 3BX,151368,Spend on Inventory - General,"£47,746.74"
Ministry of Defence,Defence Science and Technology Laboratory,08/07/2016,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 9000172538 - 00228205,Sub Contracted Work,"£47,725.00"
Ministry of Defence,Ministry of Defence,08/07/2016,Purchase of buildings and military equipment ,Defence Equipment + Support,INDUSTRIAL MAINTENANCE SERVICES LIMITED,PO3 5FL,149231,Single use military equipment asset under construction - capital in year addition,"£47,700.00"
Ministry of Defence,Ministry of Defence,27/07/2016,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,CERTAS ENERGY UK LIMITED,WA3 6XG,154812,Utilities consumed - heating oil,"£47,674.63"
Ministry of Defence,Ministry of Defence,18/07/2016,Medical treatment & stores and welfare services,JFC,ELMHAM CLINICAL SERVICES LIMITED,NR20 5JS,151793,Medical health services,"£47,632.16"
Ministry of Defence,Defence Science and Technology Laboratory,25/07/2016,Energy & Utility,Infrastructure,EDF ENERGY CUSTOMERS PLC,EX1 3UT,V - 0000003737 - 00230498,Energy & Utility,"£47,620.03"
Ministry of Defence,Ministry of Defence,19/07/2016,Food and clothing,Defence Equipment + Support,NP AEROSPACE LTD,CV6 5AQ,152321,Cost of purchasing and repairing clothing,"£47,583.90"
Ministry of Defence,United Kingdom Hydrographic Office,07/07/2016,Computer maintenance & hire,ICT Delivery Business Group,NServiceBus LTD,,2000079492,Computer maintenance & hire,"£47,511.86"
Ministry of Defence,Ministry of Defence,11/07/2016,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,GLOUCESTER CITY COUNCIL,GL1 2EQ,149676,Rent buildings - non civil estate property and married quarter property,"£47,379.60"
Ministry of Defence,Ministry of Defence,26/07/2016,Purchase of inventory and services ,Army TLB,WILLIAMS LEA LIMITED,NR3 1PD,154727,Cost of other material consumed,"£47,137.18"
Ministry of Defence,Defence Science and Technology Laboratory,15/07/2016,Security Costs,Infrastructure,DEFENCE BUSINESS SERVICES FINANCE,L2 3YL,V - 9000172658 - 00229739,Security Costs,"£47,064.06"
Ministry of Defence,Ministry of Defence,25/07/2016,IT and communication services,Army TLB,SOFTWARE BOX LIMITED,YO61 1ET,154071,Computer equipment costing below the capitalisation threshold,"£46,978.01"
Ministry of Defence,Ministry of Defence,29/07/2016,Spend on Inventory - General,Defence Equipment + Support,WARTSILA UK LIMITED,PO16 8SD,6000018154,Spend on Inventory - General,"£46,950.39"
Ministry of Defence,Ministry of Defence,28/07/2016,Spend on Inventory - General,Defence Equipment + Support,SALT SEPARATION SERVICES LIMITED,OL11 1AP,155985,Spend on Inventory - General,"£46,945.58"
Ministry of Defence,Defence Science and Technology Laboratory,29/07/2016,Sub Contracted Work,Divisions,BAE SYSTEMS (OPERATIONS) LIMITED,BS34 7QW,V - 9000172942 - 00230716,Sub Contracted Work,"£46,941.15"
Ministry of Defence,Defence Science and Technology Laboratory,15/07/2016,Sub Contracted Work,Divisions,FOLIUM OPTICS LIMITED,BS35 3UP,V - 9000172706 - 00229217,Sub Contracted Work,"£46,900.00"
Ministry of Defence,Ministry of Defence,22/07/2016,Medical treatment & stores and welfare services,Army TLB,THE BRITISH SCHOOL,,3201950,Schools + community relations initiatives,"£46,520.00"
Ministry of Defence,Defence Science and Technology Laboratory,22/07/2016,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 9000172836 - 00229716,Sub Contracted Work,"£46,520.00"
Ministry of Defence,Ministry of Defence,22/07/2016,Fees for professional services,HO+CS,PRICEWATERHOUSECOOPERS LLP,E14 9SQ,153583,Fees for professional services excluding legal fees,"£46,513.50"
Ministry of Defence,Defence Science and Technology Laboratory,22/07/2016,Sub Contracted Work,Divisions,COUNTINGLAB LIMITED,OX9 3EZ,V - 9000172845 - 00229893,Sub Contracted Work,"£46,500.00"
Ministry of Defence,Ministry of Defence,22/07/2016,Spend on Inventory - General,Defence Equipment + Support,ITURRI SA,OX16 3TA,3201945,Spend on Inventory - General,"£46,428.57"
Ministry of Defence,Ministry of Defence,21/07/2016,Purchase of inventory and services ,JFC,AAH PHARMACEUTICALS LTD,CV2 2TX,152890,Consumption of medical dental and veterinary inventory,"£46,382.04"
Ministry of Defence,Ministry of Defence,12/07/2016,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,CERTAS ENERGY UK LIMITED,WA3 6XG,150120,Utilities consumed - heating oil,"£46,355.73"
Ministry of Defence,Ministry of Defence,25/07/2016,Spend on Inventory - General,Defence Equipment + Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,153750,Spend on Inventory - General,"£46,355.15"
Ministry of Defence,Ministry of Defence,11/07/2016,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,THE HEREFORDSHIRE COUNCIL,HR1 2XW,150023,Rent buildings - non civil estate property and married quarter property,"£46,331.62"
Ministry of Defence,Ministry of Defence,29/07/2016,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,WEST BERKSHIRE DISTRICT COUNCIL,RG14 5LD,156458,Rent buildings - non civil estate property and married quarter property,"£46,268.93"
Ministry of Defence,Ministry of Defence,05/07/2016,Design services and minor equipment purchases,Army TLB,NIGGEMEYER GMBH,,6000017263,Equipment support non-project costs,"£46,263.82"
Ministry of Defence,Ministry of Defence,26/07/2016,Fees for professional services,Army TLB,AMEC FOSTER WHEELER ENVIRONMENT & INFRASTRUCTURE UK LIMITED,WA16 8QZ,154441,Fees for professional services excluding legal fees,"£46,192.36"
Ministry of Defence,Ministry of Defence,25/07/2016,Medical treatment & stores and welfare services,Army TLB,THE RIVERSIDE GROUP LIMITED,DL9 3AU,154092,Welfare services including sports equipment and ministers of religion.,"£46,187.00"
Ministry of Defence,Defence Science and Technology Laboratory,29/07/2016,Sub Contracted Work,Divisions,BAE SYSTEMS (OPS.) LIMITED T/A CORDA LIMITED,GU14  6YU,V - 9000172974 - 00228772,Sub Contracted Work,"£46,156.11"
Ministry of Defence,Ministry of Defence,12/07/2016,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,SSE AIRTRICITY GAS SUPPLY (NI) LIMITED,BT2 7AQ,150285,Utilities consumed - gas,"£46,001.04"
Ministry of Defence,Defence Science and Technology Laboratory,08/07/2016,Sub Contracted Work,Divisions,QINETIQ LIMITED,GU14 0LX,V - 9000172538 - 00227927,Sub Contracted Work,"£45,991.00"
Ministry of Defence,Ministry of Defence,29/07/2016,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,ST EDMUNDSBURY BOROUGH COUNCIL,IP33 3YS,156401,Rent buildings - non civil estate property and married quarter property,"£45,900.70"
Ministry of Defence,Ministry of Defence,08/07/2016,IT and communication services,HO+CS,SOFTWARE BOX LIMITED,YO61 1ET,149455,Information technology services,"£45,860.40"
Ministry of Defence,Defence Science and Technology Laboratory,22/07/2016,Sub Contracted Work,Divisions,THALES OPTRONICS LIMITED,G51 4BZ,V - 9000172810 - 00229560,Sub Contracted Work,"£45,756.00"
Ministry of Defence,Defence Science and Technology Laboratory,08/07/2016,Sub Contracted Work,Divisions,INZPIRE LIMITED,LN6 3TA,V - 9000172552 - 00229180,Sub Contracted Work,"£45,599.92"
Ministry of Defence,Ministry of Defence,04/07/2016,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,PETERBOROUGH CITY COUNCIL,PE1 1HQ,147747,Rent buildings - non civil estate property and married quarter property,"£45,582.26"
Ministry of Defence,Ministry of Defence,14/07/2016,Development costs for military equipment,Defence Equipment + Support,XPEDITE GROUP OF COMPANIES LIMITED,BA2 7DW,151246,Intangible single use military equipment asset  - in year capital addition,"£45,553.26"
Ministry of Defence,Ministry of Defence,20/07/2016,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,STADTWERKE GUETERSLOH GMBH,,6000017816,Utilities consumed - gas,"£45,486.02"
Ministry of Defence,National Army Museum  GIA,06/07/2016,Miscellaneous Equip,Operations,OCEAN DESIGN STORAGE SOLUTIONS LTD,HP13 6EQ,667,Racking For Archives Chelsea Inst 2 ,"£45,372.00"
Ministry of Defence,Ministry of Defence,18/07/2016,Spend on Inventory - General,Defence Equipment + Support,BABCOCK DSG LTD,SP11 8HT,2000003758,Spend on Inventory - General,"£45,363.14"
Ministry of Defence,Ministry of Defence,27/07/2016,Purchase of buildings and military equipment ,Defence Equipment + Support,BAE SYSTEMS MARINE LTD,LA14 1AF,154763,Single use military equipment asset under construction - capital in year addition,"£45,309.60"
