Organisation,,Partnerships for Schools,,,,,
Submitted By,,Management Accountant,,,,,
Spend Tolerance,,"£25,000",,,,,
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,SUNDERLAND COUNTY COUNCIL,431309,387133
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,BRISTOL CITY COUNCIL,431311,17786878
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,BRISTOL CITY COUNCIL,431311,4317781
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,SOUTH GLOUCESTERSHIRE COUNCIL,431313,3839199.16
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,HARTLEPOOL BOROUGH COUNCIL,431315,706247.92
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,MIDDLESBOROUGH COUNCIL,431317,3172633.73
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,REDCAR AND CLEVELAND BOROUGH COUNCIL,431319,1022395
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,STOCKTON ON TEES,431321,3090801
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,STOCKTON ON TEES,431321,138604
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,KINGSTON UPON HULL CITY COUNCIL,431323,8680000.92
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,KINGSTON UPON HULL CITY COUNCIL,431323,1205142
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,EAST RIDING OF YORKSHIRE,431325,687433
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,NORTH LINCOLNSHIRE COUNCIL,431327,3431652.58
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,NORTH YORKSHIRE COUNTY COUNCIL,431329,175996
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,YORK CITY COUNCIL,431331,296545
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,LUTON BOROUGH COUNCIL,431333,2153429.69
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,LUTON BOROUGH COUNCIL,431333,702774
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,BUCKINGAMSHIRE COUNTY COUNCIL,431335,2074146
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,DERBYSHIRE COUNTY COUNCIL,431337,4472158
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,DERBYSHIRE COUNTY COUNCIL,431337,2625958
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,DERBY CITY COUNCIL,431339,5372475.72
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,DERBY CITY COUNCIL,431339,918347
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,DORSET COUNTY COUNCIL,431341,389667
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,POOLE BOROUGH COUNCIL,431343,2954000
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,DURHAM COUNTY COUNCIL,431345,8985175.01
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,DURHAM COUNTY COUNCIL,431345,1379834
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,DARLINGTON BOROUGH COUNCIL,431347,800081
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,EAST SUSSEX COUNTY COUNCIL,431349,3164352.57
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,EAST SUSSEX COUNTY COUNCIL,431349,439616
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,BRIGHTON AND HOVE CITY COUNCIL,431351,174000
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,BRIGHTON AND HOVE CITY COUNCIL,431351,597408
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,HAMPSHIRE COUNTY COUNCIL,431353,1050000
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,PORTSMOUTH CITY COUNCIL,431355,309396
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,SOUTHAMPTON CITY COUNCIL,431357,6114715.79
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,SOUTHAMPTON CITY COUNCIL,431357,964049
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,LEICESTER CITY COUNCIL,431359,4097021
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,LEICESTER CITY COUNCIL,431359,1273913
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,STAFFORDSHIRE COUNTY COUNCIL,431361,1237006
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,STAFFORDSHIRE COUNTY COUNCIL,431361,344957
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,STOKE ON TRENT COUNTY COUNCIL,431363,27456487.96
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,STOKE ON TRENT COUNTY COUNCIL,431363,2073539
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,WILTSHIRE COUNCIL,431365,812699
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,SWINDON BOROUGH COUNCIL,431367,1252897
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,SLOUGH BOROUGH COUNCIL,431369,919380
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,CAMBRIDGESHIRE COUNTY COUNCIL,431371,7024638.5
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,CAMBRIDGESHIRE COUNTY COUNCIL,431371,1009451
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,PETERBOROUGH CITY COUNCIL,431373,4402431.6
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,PETERBOROUGH CITY COUNCIL,431373,1182792
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,HALTON BOROUGH COUNCIL,431375,7391810.8
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,DEVON COUNTY COUNCIL,431377,1734307
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,PLYMOUTH CITY COUNCIL,431379,995657
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,TORBAY COUNCIL,431381,356212
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,ESSEX COUNTY COUNCIL,431383,7235101.76
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,ESSEX COUNTY COUNCIL,431383,2949544.5
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,HEREFORDSHIRE COUNTY COUNCIL,431385,429987
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,WORCESTERSHIRE COUNTY COUNCIL,431387,2541661.47
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,WORCESTERSHIRE COUNTY COUNCIL,431387,1173713
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,KENT COUNTY COUNCIL,431389,7954646.57
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,KENT COUNTY COUNCIL,431389,3699484
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,MEDWAY COUNCIL,431391,7085611.6
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,LANCASHIRE COUNTY COUNCIL,431393,1613000
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,LANCASHIRE COUNTY COUNCIL,431393,5466547
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,BLACKBURN WITH DARWEN BOROUGH COUNCIL,431395,4081928.66
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,BLACKBURN WITH DARWEN BOROUGH COUNCIL,431395,789297.75
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,BLACKPOOL BOROUGH COUNCIL,431397,1988677.98
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,NOTTINGHAMSHIRE COUNTY COUNCIL,431399,3084309
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,NOTTINGHAM CITY COUNCIL,431401,2405957.15
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,NOTTINGHAM CITY COUNCIL,431401,854685
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,TELFORD AND WREKIN BOROUGH COUNCIL,431403,830255
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,TELFORD AND WREKIN BOROUGH COUNCIL,431403,1464588
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,CORNWALL COUNCIL,431405,2843963
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,CUMBRIA COUNTY COUNCIL,431407,6009688.87
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,HERTFORDSHIRE COUNTY COUNCIL,431409,33907867.27
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,LINCOLNSHIRE COUNTY COUNCIL,431411,8985129.62
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,LINCOLNSHIRE COUNTY COUNCIL,431411,289588
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,NORFOLK COUNTY COUNCIL,431413,10668639.32
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,NORFOLK COUNTY COUNCIL,431413,1209752
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,NORTHAMPTONSHIRE COUNTY COUNCIL,431415,8258424.94
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,NORTHAMPTONSHIRE COUNTY COUNCIL,431415,2774807
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,OXFORDSHIRE COUNTY COUNCIL,431417,150000
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,SOMERSET COUNTY COUNCIL,431419,370475
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,SOMERSET COUNTY COUNCIL,431419,165150
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,SUFFOLK COUNTY COUNCIL,431421,331455
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,WARWICKSHIRE COUNTY COUNCIL,431423,433136
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,WEST SUSSEX COUNTY COUNCIL,431425,13143069.47
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,WEST SUSSEX COUNTY COUNCIL,431425,1132958
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,WESTMINSTER CITY COUNCIL,431427,2747441.11
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,LAMBETH LONDON BOROUGH COUNCIL,431429,4155510.72
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,LAMBETH LONDON BOROUGH COUNCIL,431429,918772
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,HACKNEY LONDON BOROUGH COUNCIL,431431,11488792.66
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,SOUTHWARK LONDON BOROUGH COUNCIL,431433,11049759.72
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,SOUTHWARK LONDON BOROUGH COUNCIL,431433,830355.25
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,HAMMERSMITH AND FULHAM LONDON BOROUGH COUNCIL,431435,317278.73
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,GREENWICH LONDON BOROUGH COUNCIL,431437,3424284.94
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,GREENWICH LONDON BOROUGH COUNCIL,431437,3072739
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,WANDSWORTH LONDON BOROUGH COUNCIL,431439,13271023.21
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,CAMDEN LONDON BOROUGH COUNCIL,431441,7129874.31
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,CAMDEN LONDON BOROUGH COUNCIL,431441,429343
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,ISLINGTON LONDON BOROUGH COUNCIL,431443,3785853.57
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,ISLINGTON LONDON BOROUGH COUNCIL,431443,1262483
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,TOWER HAMLETS LONDON BOROUGH COUNCIL,431445,18542946.32
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,TOWER HAMLETS LONDON BOROUGH COUNCIL,431445,2345093
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,LEWISHAM LONDON BOROUGH COUNCIL,431447,1908466.15
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,LEWISHAM LONDON BOROUGH COUNCIL,431447,3522206.5
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,BEDFORDSHIRE CENTRAL COUNCIL,431449,4137589.87
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,BEDFORDSHIRE CENTRAL COUNCIL,431449,471579
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,BEDFORD BOROUGH COUNCIL,431451,8863200.36
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,CHESHIRE WEST AND CHESTER COUNCIL,431453,5357361.34
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,CHESHIRE WEST AND CHESTER COUNCIL,431453,347223
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,GLOUCESTER DIOCESAN BOARD OF FINANCE,431472,68108.16
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,NORTHAMPTON ROMAN CATHOLIC DIOCESE TRUST,431476,144281.21
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,OXFORD DIOCESAN COUNCIL OF EDUCATION,431480,159750.3
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,BIRMINGHAM CHURCH SCHOOLS FUND,431482,314209.8
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,HEREFORD DIOCESAN BOARD OF FINANCE,431484,242357.5
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,DERBY DIOCESAN COUNCIL OF EDUCATION,431486,174781.65
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,WORCESTER DIOCESE BOARD FOR EDUCATION GENERAL,431488,45714.52
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC ARCHDIOCESE OF SOUTHWARK,431490,454207.59
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,LONDON DIOCESAN BOARD FOR SCHOOLS ACCOUNT,431492,99000
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,LEICESTERSHIRE CATHOLIC SCHOOLS COUNCIL,431494,121224.37
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,LEICESTER DIOCESAN BOARD OF EDUCATION,431498,36626.94
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,CLIFTON CATHOLIC DIOCESAN TRUSTEES REGISTERED,431502,28976.62
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,GUILDFORD DIOCESAN BOARD OF FINANCE SCHO,431504,41226.07
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,DIOCESE OF MIDDLESBROUGH - CENTRAL FUND,431510,823205.76
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,LORETO COLLEGE TRUSTEES,431518,114217.58
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,NOTTINGHAM EDUCATION SERVICE SCHOOL CAPITAL ACCOUNT,431546,439288.26
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,TRURO DIOCESAN BOARD OF FINANCE - DEVOLVED FORMULA CAPITAL CAPITAL ACCOUNT,431548,150702.95
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,ST JOSEPH'S CHURCH PRIMARY SCHOOL,431550,88453.93
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,SALFORD ROMAN CATHOLIC DIOCESE DEVOLVED FORMULA CAPITAL 1 ACCOUNT,431556,98524.27
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,PORTSMOUTH ROMAN CATHOLIC DIOCESE TRUSTEES REGISTERED SCHOOLS CONDITION SCHEME NO 2 ACCOUNT,431558,122735.93
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,LONDON BOROUGH OF LEWISHAM - ORCHARD SCHOOL,431562,29589.3
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,WESTMINSTER ROMAN CATHOLIC DIOCESE TRUST SCHOOL BUILDING FUND PROJECTS,431566,381774.26
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,ST ALBANS CHURCH OF ENGLAND PRIMARY SCHOOL SD,431568,26784
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,NEWCASTLE DICESE FOR DURHAM SCHOOLS ACCOUNT,431572,80910.2
DfE,PfS,15/03/2012,Capital Grant,Schools Capital and Revenue Grants,BLUECOAT ACADEMY,431574,43200
DfE,PfS,15/03/2012,Revenue Grant,Schools Capital and Revenue Grants,ST THOMAS NORE CATHOLIC BIRMINGHAM DIOCESE ACCOUNT,431576,81454.82
DfE,PfS,15/03/2012,Building Work - Capital Programme,Free School Capital Costs,CUCKOO HALL ACADEMY,431578,572300
DfE,PfS,15/03/2012,Building Work - Capital Programme,Free School Capital Costs,KRISHNA AVANTI PRIMARY SCHOOL,431580,121250
DfE,PfS,15/03/2012,"Furniture, Fixtures & Fittings - Capital Programme",Free School Capital Costs,KRISHNA AVANTI PRIMARY SCHOOL,431580,1390.24
DfE,PfS,15/03/2012,VAT Debtor - Academy Trusts,Free School Capital Costs,KRISHNA AVANTI PRIMARY SCHOOL,431580,24528.05
DfE,PfS,15/03/2012,Building Work - Capital Programme,Free School Capital Costs,SANDBACH SCHOOL,431582,97510.99
DfE,PfS,15/03/2012,VAT Debtor - Academy Trusts,Free School Capital Costs,SANDBACH SCHOOL,431582,19502.19
DfE,PfS,16/03/2012,Technical Costs - Capital,Free School Technical Advice,CAPITA SYMONDS LTD,431612,95257.06
DfE,PfS,16/03/2012,Seconded Staff Costs,Central & West Director,GARDINER & THEOBALD LLP,431626,26640
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,YESOIDAY HATORAH SCHOOL MCR - CAPITAL,432247,79650
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,ORMISTON ACADEMIES TRUST,432249,4908678
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,BEECHEN CLIFF SCHOOL,432251,270000
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,BRINE LEAS SCHOOL,432253,277750
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,GUILSBOROUGH SCHOOL AND ACADEMY TRUST,432255,142750
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,GILES ACADEMY,432257,49750
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,LORDSWOOD GIRLS SCHOOL AND SIXTH FORM CENTRE,432259,220000
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,SHARNBROOK UPPER SCHOOL,432261,716250
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,SALE GRAMMER SCHOOL,432263,102662.25
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,THE COTSWOLD SCHOOL,432265,275017.5
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,THE CRYPT SCHOOL,432267,226501.75
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,THE TIFFIN GIRLS SCHOOL,432269,100000
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,WIGMORE HIGH SCHOOL,432271,56115.25
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,WILLIAM DE FERRERS SCHOOL,432273,158098.5
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,ALTRINCHAM GRAMMER SCHOOL FOR BOYS,432275,95212.5
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,GARFORTH ACADEMY,432277,206737.5
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,HOLYROOD ACADEMY,432279,157750
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,LANCASTER GIRLS GRAMMER SCHOOL,432283,300490
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,MAIDEN ERLEGH SCHOOL,432285,56595
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,LEVER EDGE PRIMARY ACADEMY,432289,27618.5
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,QE ACADEMY TRUST,432291,147375
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,RICKMANSWORTH,432293,208750
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,ST JOSEPHS COLLEGE EDMUND RICE ACADEMY,432295,96709.75
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,TEMPLER ACADEMY SCHOOL TRUST,432297,165000
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,TOWERS SCHOOL AND SIXTH FORM CENTRE,432299,138494.25
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,E-ACT   ,432301,491550
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,THE FERNWOOD SCHOOL,432303,145927.75
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,THE POLESWORTH SCHOOL,432305,133006
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,ARDEN ACADEMY TRUST,432307,167090
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,ASTON ACADEMY,432309,351328.5
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,CHELTENHAM BOURNSIDE SCHOOL AND SIXTH FORM CENTRE,432311,79686.5
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,DEBENHAM HIGH SCHOOL,432313,75125
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,DEVONPORT HIGH SCHOOL FOR BOYS,432315,59257.75
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,GODDARD PARK COMMUNITY PRIMARY SCHOOL,432317,38750
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,GREIG CITY ACADEMY,432319,136558
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,NEWSTEAD WOOD SCHOOL,432323,129625
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,NINESTILES SCHOOL AN ACADEMY,432325,414967.5
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,OUTWOOD GRANGE ACADEMY,432327,151397.75
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,PARK HALL INFANT ACADEMY,432329,87500
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,PARK HOUSE SCHOOL NEWBURY LTD,432331,64954
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,RAINHAM SCHOOL FOR GIRLS,432333,30750
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,SIR THOMAS RICHS,432335,143952
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,JOHN TAYLOR HIGB SCHOOL,432337,141220
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,LIPSON COMMUNITY COLLEGE,432339,489023.75
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,QUEENSMEAD,432341,251126
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,SOUTH CRAVEN SCHOOL,432343,250000
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,THE DELAMERE C OF E  PRIMARY ACADEMY,432347,74250
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,THE MORLEY ACADEMY,432349,91125
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,THE PREMIER ACADEMY,432351,211508
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,GEORGE SPENCER ACADEMY,432355,606379
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,SAMUEL WARD,432357,393557.25
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,CLEETHORPES ACADEMY,432359,92000
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,MYTON SCHOOL,432363,250000
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,STOKE DAMEREL COMMUNITY COLLEGE,432365,245000
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,COOPERS TECHNOLOGY COLLEGE,432367,300000
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,ST ALDHELMS ACADEMY,432369,290000
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,DE LA SALLE ACADEMY TRUST,432371,34560
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,POOLE GRAMMER SCHOOL,432373,48331
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,HARBORNE ACADEMY,432377,150000
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,HOLY CROSS CATHOLIC PRIMARY ACADEMY,432379,25000
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,RUNWELL COMMUNITY PRIMARY SCHOOL,432381,149050
DfE,PfS,19/03/2012,Grants to Academy Trusts,Schools Capital and Revenue Grants,STEPHENSON STUDIO SCHOOL,432383,215000
