Spend over £25000 - Publication template,,,,,,,
,,,,,,,
Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Department for Education,National College for School Leadership,21/03/2012,Grants Made,School to School support,Rushey Mead School,Teaching Schools Grant,2000
Department for Education,National College for School Leadership,19/03/2012,Grants Made,School to School support,Ryders Hayes Community School,Specialist Leader of Education,24220
Department for Education,National College for School Leadership,26/03/2012,Grants Made,School to School support,Ryders Hayes Community School,Specialist Leader of Education,2400
Department for Education,National College for School Leadership,15/03/2012,Grants Made,School to School support,Sacred Heart High School,Teaching Schools Grant,30000
Department for Education,National College for School Leadership,21/03/2012,Grants Made,School to School support,School Partnership Trust,NLE00 Deployment Grant,30000
Department for Education,National College for School Leadership,07/03/2012,Programme Costs,Leadership Development,SELT,115074,61500
Department for Education,National College for School Leadership,07/03/2012,Programme Costs,Leadership Development,SELT,115075,111500
Department for Education,National College for School Leadership,07/03/2012,Programme Costs,Leadership Development,SELT,115076,32000
Department for Education,National College for School Leadership,08/03/2012,Programme Costs,Leadership Development,SELT,115105,55850
Department for Education,National College for School Leadership,21/03/2012,Programme Costs,Leadership Development,SELT,115106,87400
Department for Education,National College for School Leadership,21/03/2012,Programme Costs,Leadership Development,SELT,115487,-24200
Department for Education,National College for School Leadership,29/03/2012,Programme Costs,Leadership Development,SELT,115575,72700
Department for Education,National College for School Leadership,07/03/2012,Irrecoverable Input VAT,Leadership Development,Serco Learning Solutions,114987,12695.28
Department for Education,National College for School Leadership,07/03/2012,Programme Costs,Leadership Development,Serco Learning Solutions,114987,63476.42
Department for Education,National College for School Leadership,07/03/2012,Irrecoverable Input VAT,Leadership Development,Serco Learning Solutions,114990,8520.71
Department for Education,National College for School Leadership,07/03/2012,Programme Costs,Leadership Development,Serco Learning Solutions,114990,42603.54
Department for Education,National College for School Leadership,05/03/2012,Irrecoverable Input VAT,Leadership Development,Serco Learning Solutions,114991,5999.83
Department for Education,National College for School Leadership,05/03/2012,Programme Costs,Leadership Development,Serco Learning Solutions,114991,29999.13
Department for Education,National College for School Leadership,12/03/2012,Irrecoverable Input VAT,Leadership Development,Serco Learning Solutions,115006,5335.2
Department for Education,National College for School Leadership,12/03/2012,Programme Costs,Leadership Development,Serco Learning Solutions,115006,26676
Department for Education,National College for School Leadership,20/03/2012,Irrecoverable Input VAT,Leadership Development,Serco Learning Solutions,115049,44656.8
Department for Education,National College for School Leadership,20/03/2012,Programme Costs,Leadership Development,Serco Learning Solutions,115049,223284.02
Department for Education,National College for School Leadership,27/03/2012,Irrecoverable Input VAT,Leadership Development,Serco Learning Solutions,115469,14980.03
Department for Education,National College for School Leadership,27/03/2012,Programme Costs,Leadership Development,Serco Learning Solutions,115469,74900.13
Department for Education,National College for School Leadership,21/03/2012,Irrecoverable Input VAT,Leadership Development,Serco Learning Solutions,115492,6771.6
Department for Education,National College for School Leadership,21/03/2012,Programme Costs,Leadership Development,Serco Learning Solutions,115492,33858
Department for Education,National College for School Leadership,21/03/2012,Irrecoverable Input VAT,Leadership Development,Serco Learning Solutions,115493,8810.53
Department for Education,National College for School Leadership,21/03/2012,Programme Costs,Leadership Development,Serco Learning Solutions,115493,44052.64
Department for Education,National College for School Leadership,21/03/2012,Irrecoverable Input VAT,Leadership Development,Serco Learning Solutions,115496,16983.45
Department for Education,National College for School Leadership,21/03/2012,Programme Costs,Leadership Development,Serco Learning Solutions,115496,84917.26
Department for Education,National College for School Leadership,26/03/2012,Irrecoverable Input VAT,Leadership Development,Serco Learning Solutions,115608,17000
Department for Education,National College for School Leadership,26/03/2012,Programme Costs,Leadership Development,Serco Learning Solutions,115608,85000
Department for Education,National College for School Leadership,15/03/2012,Grants Made,School to School support,Severndale Specialist School,Teaching Schools Grant,40000
Department for Education,National College for School Leadership,06/03/2012,Grants Made,School to School support,Shiremoor Primary,Teaching Schools Grant,38250
Department for Education,National College for School Leadership,01/03/2012,Grants Made,School to School support,Siddal Primary School,NLE Deployment Fund Grant,25000
Department for Education,National College for School Leadership,26/03/2012,Grants Made,School to School support,Silverdale School,NLE Deployment Fund Grant,30000
Department for Education,National College for School Leadership,07/03/2012,FM Support Services,Business Services,Sodexo Ltd,114841,191362.83
Department for Education,National College for School Leadership,07/03/2012,Irrecoverable Input VAT,Business Services,Sodexo Ltd,114841,38272.57
Department for Education,National College for School Leadership,16/03/2012,FM Support Services,Business Services,Sodexo Ltd,115205,145815.45
Department for Education,National College for School Leadership,16/03/2012,Irrecoverable Input VAT,Business Services,Sodexo Ltd,115205,29163.1
Department for Education,National College for School Leadership,20/03/2012,FM Support Services,Business Services,Sodexo Ltd,115470,63720
Department for Education,National College for School Leadership,20/03/2012,Irrecoverable Input VAT,Business Services,Sodexo Ltd,115470,12744
Department for Education,National College for School Leadership,21/03/2012,Grants Made,School to School support,South Hunsley School,NLE Deployment Fund Grant,30000
Department for Education,National College for School Leadership,06/03/2012,Grants Made,School to School support,Southfields Junior School,NLE Deployment Fund Grant,25000
Department for Education,National College for School Leadership,08/03/2012,Grants Made,School to School support,St Andrew's CofE VA Primary School,Collaborative Fund Grant,40000
Department for Education,National College for School Leadership,21/03/2012,Grants Made,School to School support,St Edward's Catholic Primary School,NLE Deployment Fund Grant,25000
Department for Education,National College for School Leadership,08/03/2012,Grants Made,School to School support,St Helens Catholic Junior School,NLE Deployment Fund Grant,25000
Department for Education,National College for School Leadership,21/03/2012,Grants Made,School to School support,St James Church of England School,NLE00 Deployment Grant,25000
Department for Education,National College for School Leadership,15/03/2012,Grants Made,School to School support,St James's CE School and Sports College,Teaching Schools Grant,30000
Department for Education,National College for School Leadership,06/03/2012,Grants Made,School to School support,St John Plessington Catholic College,NLE Deployment Fund Grant,30000
Department for Education,National College for School Leadership,01/03/2012,Grants Made,School to School support,St Louis Catholic Primary School,NLE Deployment Fund Grant,25000
Department for Education,National College for School Leadership,21/03/2012,Grants Made,School to School support,St Mary's Catholic Primary School,NLE Deployment Fund Grant,50000
Department for Education,National College for School Leadership,15/03/2012,Grants Made,School to School support,St Mary's Catholic School,Teaching Schools Grant,40000
Department for Education,National College for School Leadership,15/03/2012,Grants Made,School to School support,St Marys RC High School,Teaching Schools Grant,39457
Department for Education,National College for School Leadership,06/03/2012,Grants Made,School to School support,St Paul's Catholic College,Teaching Schools Grant,29495
Department for Education,National College for School Leadership,15/03/2012,Grants Made,School to School support,St Peter's Catholic High School & Sixth Form Centr,Teaching Schools Grant,40000
Department for Education,National College for School Leadership,06/03/2012,Grants Made,School to School support,St Richard's Catholic College,Teaching Schools Grant,39850
Department for Education,National College for School Leadership,01/03/2012,Grants Made,School to School support,St Saviours & St Olaves Sch,NLE Deployment Fund Grant,30000
Department for Education,National College for School Leadership,28/03/2012,Grants Made,School to School support,St Teresa's Catholic Primary School,NLE Deployment Fund Grant,25000
Department for Education,National College for School Leadership,17/03/2012,Grants Made,School to School support,St Thomas More Catholic College,Teaching Schools Grant,40000
Department for Education,National College for School Leadership,28/03/2012,Grants Made,School to School support,St. George’s CE Primary School,NLE Deployment Fund Grant,25000
Department for Education,National College for School Leadership,21/03/2012,Grants Made,School to School support,Staveley CE Primary School,NLE00 Deployment Grant,25000
Department for Education,National College for School Leadership,06/03/2012,Grants Made,School to School support,Summerlea Community Primary School,Teaching Schools Grant,20000
Department for Education,National College for School Leadership,17/03/2012,Grants Made,School to School support,Summerlea Community Primary School,Teaching Schools Grant,15500
Department for Education,National College for School Leadership,06/03/2012,Grants Made,School to School support,Swinemoor Primary School,NLE Deployment Fund Grant,25000
Department for Education,National College for School Leadership,06/03/2012,Grants Made,School to School support,Sydenham Primary School,NLE Deployment Fund Grant,25000
Department for Education,National College for School Leadership,20/03/2012,Programme Costs,Leadership Development,Teaching Leaders (c/o ARK Schools),115447,242921.78
Department for Education,National College for School Leadership,20/03/2012,Programme Costs,Leadership Development,Teaching Leaders (c/o ARK Schools),115448,39583.33
Department for Education,National College for School Leadership,08/03/2012,Grants Made,School to School support,The Arthur Terry School,Collaborative Fund Grant,39750
Department for Education,National College for School Leadership,15/03/2012,Grants Made,School to School support,The Gordano School,Teaching Schools Grant,40000
Department for Education,National College for School Leadership,06/03/2012,Grants Made,School to School support,The Hammond Primary School,Teaching Schools Grant,42000
Department for Education,National College for School Leadership,26/03/2012,Grants Made,School to School support,The Hayesbrook School,NLE Deployment Fund Grant,30000
Department for Education,National College for School Leadership,06/03/2012,Grants Made,School to School support,The Hermitage School,Teaching Schools Grant,25000
Department for Education,National College for School Leadership,17/03/2012,Grants Made,School to School support,The Hermitage School,Teaching Schools Grant,13250
Department for Education,National College for School Leadership,15/03/2012,Grants Made,School to School support,The Kingsway School,Teaching Schools Grant,35000
Department for Education,National College for School Leadership,21/03/2012,Grants Made,School to School support,The Manor CofE VC Primary School,NLE Deployment Fund Grant,25000
Department for Education,National College for School Leadership,01/03/2012,Grants Made,School to School support,The Minster School,NLE Deployment Fund Grant,30000
Department for Education,National College for School Leadership,26/03/2012,Grants Made,School to School support,The Prince of Wales School,NLE Deployment Fund Grant,25000
Department for Education,National College for School Leadership,26/03/2012,Grants Made,School to School support,The Romsey School,NLE Deployment Fund Grant,30000
Department for Education,National College for School Leadership,28/03/2012,Grants Made,School to School support,The Spinney Primary School,NLE Deployment Fund Grant,25000
Department for Education,National College for School Leadership,06/03/2012,Grants Made,School to School support,The St Marylebone Church of England School,Teaching Schools Grant,31500
Department for Education,National College for School Leadership,06/03/2012,Grants Made,School to School support,Thomas Telford School,Teaching Schools Grant,40000
Department for Education,National College for School Leadership,26/03/2012,Grants Made,School to School support,Thornhill School Business & Enterprise College,NLE Deployment Fund Grant,30000
Department for Education,National College for School Leadership,21/03/2012,Grants Made,School to School support,Toot Hill School,NLE Deployment Fund Grant,30000
Department for Education,National College for School Leadership,08/03/2012,Grants Made,School to School support,Torre Church of England Primary School,NLE Deployment Fund Grant,25000
Department for Education,National College for School Leadership,21/03/2012,Grants Made,School to School support,Tuxford School,NLE Deployment Fund Grant,25000
Department for Education,National College for School Leadership,26/03/2012,Grants Made,School to School support,Two Mile Ash School,NLE Deployment Fund Grant,25000
Department for Education,National College for School Leadership,15/03/2012,Grants Made,School to School support,Twyford CofE High School,Teaching Schools Grant,30000
Department for Education,National College for School Leadership,17/03/2012,Grants Made,School to School support,Twyford CofE High School,Teaching Schools Grant,8500
Department for Education,National College for School Leadership,15/03/2012,Grants Made,School to School support,Uckfield Community Technology College,Teaching Schools Grant,16390
Department for Education,National College for School Leadership,17/03/2012,Grants Made,School to School support,Uckfield Community Technology College,Teaching Schools Grant,17000
Department for Education,National College for School Leadership,08/03/2012,Grants Made,School to School support,Ulverston Victoria High Sch,NLE Deployment Fund Grant,30000
Department for Education,National College for School Leadership,06/03/2012,Grants Made,School to School support,Uplands Primary School,Teaching Schools Grant,30000
Department for Education,National College for School Leadership,19/03/2012,Grants Made,School to School support,Valentines High School,Specialist Leader of Education,28850
Department for Education,National College for School Leadership,26/03/2012,Grants Made,School to School support,Valentines High School,Specialist Leader of Education,2000
Department for Education,National College for School Leadership,01/03/2012,Grants Made,School to School support,Victoria Infant & Nursery School,NLE Deployment Fund Grant,25000
Department for Education,National College for School Leadership,06/03/2012,Grants Made,School to School support,Wade Deacon High School,NLE Deployment Fund Grant,30000
Department for Education,National College for School Leadership,06/03/2012,Grants Made,School to School support,Wakefield City Academy,NLE Deployment Fund Grant,30000
Department for Education,National College for School Leadership,01/03/2012,Grants Made,School to School support,Warren Mead Junior School,NLE Deployment Fund Grant,25000
Department for Education,National College for School Leadership,15/03/2012,Grants Made,School to School support,Watford Grammar School for Girls,Teaching Schools Grant,40000
Department for Education,National College for School Leadership,06/03/2012,Grants Made,School to School support,West Hill School,Teaching Schools Grant,40000
Department for Education,National College for School Leadership,21/03/2012,Grants Made,School to School support,West Park CofE First&Middle,NLE00 Deployment Grant,25000
Department for Education,National College for School Leadership,01/03/2012,Grants Made,School to School support,Westdene Primary School,NLE Deployment Fund Grant,25000
Department for Education,National College for School Leadership,01/03/2012,Grants Made,School to School support,Weston Park Infant School,NLE Deployment Fund Grant,25000
Department for Education,National College for School Leadership,15/03/2012,Grants Made,School to School support,Westwood College,Teaching Schools Grant,20000
Department for Education,National College for School Leadership,17/03/2012,Grants Made,School to School support,Westwood College,Teaching Schools Grant,15500
Department for Education,National College for School Leadership,01/03/2012,Grants Made,School to School support,Wheelwright Lane Primary School,NLE Deployment Fund Grant,25000
Department for Education,National College for School Leadership,21/03/2012,Grants Made,School to School support,William Howard School,NLE Deployment Fund Grant,30000
Department for Education,National College for School Leadership,15/03/2012,Grants Made,School to School support,Windsor High School,Teaching Schools Grant,40000
Department for Education,National College for School Leadership,15/03/2012,Grants Made,School to School support,Withycombe Raleigh C Of E Primary School,Teaching Schools Grant,40000
Department for Education,National College for School Leadership,21/03/2012,Grants Made,School to School support,Wootton Primary School,NLE Deployment Fund Grant,25000
Department for Education,National College for School Leadership,06/03/2012,Grants Made,School to School support,Wyken Croft Primary School,NLE Deployment Fund Grant,25000
Department for Education,National College for School Leadership,06/03/2012,Grants Made,School to School support,Wynndale Primary School,NLE Deployment Fund Grant,25000
