Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,20/08/2014,Design services and minor equipment purchases,Defence Equipment + Support,COMPUTERISED TRAINING SYSTEMS LIMITED,DN16 1AL,373007,Post design services which are not capitalised,"£34,130.82"
Ministry of Defence,Ministry of Defence,26/08/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,NORTH DEVON DISTRICT COUNCIL,EX31 1EA,374916,Rent buildings - non civil estate property and married quarter property,"£34,127.87"
Ministry of Defence,Ministry of Defence,20/08/2014,Fees for professional services,Land Forces,CERTES COMPUTING LTD,B46 1HQ,372992,Fees for professional services excluding legal fees,"£34,076.08"
Ministry of Defence,Defence Science and Technology Laboratory,15/08/2014,Repairs & Maintenance,Infrastructure,SERCO LIMITED,,V - 9000160701 - 00190382,Repairs & Maintenance,"£34,063.36"
Ministry of Defence,Ministry of Defence,18/08/2014,Food and clothing,Defence Equipment + Support,COMPASS SERVICES (U.K.) LIMITED,B45 9PZ,372201,Cost of food services,"£34,057.34"
Ministry of Defence,Ministry of Defence,18/08/2014,Design services and minor equipment purchases,Defence Equipment + Support,"AAR INTERNATIONAL, INC.",TW6 2RE,372116,Equipment support non-project costs,"£34,010.97"
Ministry of Defence,Ministry of Defence,21/08/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,BRACKNELL FOREST BOROUGH COUNCIL,RG12 1AQ,373550,Rent buildings - non civil estate property and married quarter property,"£33,977.86"
Ministry of Defence,Ministry of Defence,28/08/2014,Purchase of inventory and services ,Land Forces,EASTERN SHIRES PURCHASING ORGANISATION,LE19 1ES,375615,Cost of other material consumed,"£33,942.54"
Ministry of Defence,Ministry of Defence,05/08/2014,Design services and minor equipment purchases,Defence Equipment + Support,JRA AEROSPACE LTD,BA20 2HL,367748,Equipment support non-project costs,"£33,930.00"
Ministry of Defence,Ministry of Defence,14/08/2014,Spend on Inventory - General,Defence Equipment + Support,RIGHTON LIMITED,BS37 5FF,371421,Spend on Inventory - General,"£33,926.10"
Ministry of Defence,Defence Science and Technology Laboratory,27/08/2014,Sub Contracted Research,Programme Delivery Directorate,BAE SYSTEMS (OPERATIONS) LIMITED,,V - 9000160840 - 00190517,Sub Contracted Research,"£33,860.57"
Ministry of Defence,Ministry of Defence,05/08/2014,Design services and minor equipment purchases,Defence Equipment + Support,ASSYSTEM UK LIMITED,BS16 7FD,367608,Equipment support non-project costs,"£33,580.80"
Ministry of Defence,Ministry of Defence,04/08/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,OBERFINANZDIREKTION NIEDERSACHSEN,D 30169,5000117188,Works - estate management,"£33,574.00"
Ministry of Defence,Council of Reserve Forces and Cadets Association,24/07/2014,Payments to Welfare Assoc,Estates Management,H2O Property Services,,1442,Payments to Welfare Assoc,"£33,525.73"
Ministry of Defence,Ministry of Defence,20/08/2014,Design services and minor equipment purchases,Land Forces,NORMANS (BURTON-UPON-TRENT) LTD,DE14 2WD,373333,"Procurement, repair and maintenance of musical instruments for military bands","£33,505.20"
Ministry of Defence,Defence Science and Technology Laboratory,15/08/2014,Repairs & Maintenance,Infrastructure,SERCO LIMITED,,V - 9000160701 - 00190372,Repairs & Maintenance,"£33,493.63"
Ministry of Defence,Ministry of Defence,18/08/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,372410,Estate + facilities management services - accommodation inventory + service,"£33,439.62"
Ministry of Defence,Ministry of Defence,07/08/2014,Fuel for military use,JFC,ARVAL UK LTD,SN5 6PE,368421,Oil and lubricants consumed excluding those from the inventory system,"£33,406.62"
Ministry of Defence,Ministry of Defence,22/08/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,MOTT MACDONALD LTD,CR9 2UL,374319,Fiscal asset under construction - capital in year addition,"£33,375.60"
Ministry of Defence,Ministry of Defence,12/08/2014,Design services and minor equipment purchases,Defence Equipment + Support,JAMES FISHER MARINE   SERVICES LIMITED,LA14 1HR,370025,Equipment support non-project costs,"£33,300.98"
Ministry of Defence,Defence Science and Technology Laboratory,05/08/2014,Sub Contracted Work,Programme Delivery Directorate,BRUNEL UNIVERSITY,,V - 9000160531 - 00187294,Sub Contracted Work,"£33,175.00"
Ministry of Defence,Ministry of Defence,06/08/2014,Design services and minor equipment purchases,Defence Equipment + Support,TLMNEXUS LTD,BN1 6AF,368351,Equipment support non-project costs,"£33,133.20"
Ministry of Defence,Ministry of Defence,26/08/2014,"Transportation of personnel, freight and travel expenses",Air Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,374732,Freight movement costs,"£33,106.42"
Ministry of Defence,Ministry of Defence,21/08/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,373919,Estate + facilities management services - accommodation inventory + service,"£33,090.44"
Ministry of Defence,Ministry of Defence,26/08/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,NEW FOREST DISTRICT COUNCIL,SO41 9ZG,374894,Rent buildings - non civil estate property and married quarter property,"£33,042.49"
Ministry of Defence,Ministry of Defence,01/08/2014,Fees for professional services,Land Forces,ASPEN HEALTHCARE SOLUTIONS UK LIMITED,B15 2SQ,366581,Fees for professional services excluding legal fees,"£33,003.04"
Ministry of Defence,Ministry of Defence,21/08/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,BRECKLAND COUNCIL,NR19 1EE,373554,Rent buildings - non civil estate property and married quarter property,"£32,962.24"
Ministry of Defence,Ministry of Defence,29/08/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,YORKSHIRE BUILDING SOCIETY,BD5 8LJ,376321,Rent land - non civil estate property + married quarter property,"£32,925.00"
Ministry of Defence,Ministry of Defence,01/08/2014,Externally delivered education and training,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,External military training ,"£32,840.00"
Ministry of Defence,Ministry of Defence,22/08/2014,Fuel for military use,Air Command,ASSOCIATED ENERGY GROUP LLC,,2000022933,Aviation fuel casual uplift consumed,"£32,779.06"
Ministry of Defence,Ministry of Defence,01/08/2014,IT and communication services,Land Forces,COMPUTACENTER (UK) LIMITED,SE1 8HL,366671,Computer equipment costing below the capitalisation threshold,"£32,724.00"
Ministry of Defence,Ministry of Defence,19/08/2014,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,372896,Cost of other material consumed,"£32,591.80"
Ministry of Defence,Ministry of Defence,04/08/2014,Food and clothing,Land Forces,BEAVERFIT LIMITED,SY6 6NJ,367123,Cost of purchasing and repairing clothing,"£32,539.70"
Ministry of Defence,Ministry of Defence,12/08/2014,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,MOTT MACDONALD LTD,CR9 2UL,370051,Fiscal asset under construction - capital in year addition,"£32,535.90"
Ministry of Defence,Ministry of Defence,26/08/2014,Spend on Inventory - General,Defence Equipment + Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,374648,Spend on Inventory - General,"£32,492.81"
Ministry of Defence,Defence Science and Technology Laboratory,15/08/2014,Professional Services,Programme Delivery Directorate,METROPOLITAN POLICE SERVICE,,V - 9000160697 - 00190260,Professional Services,"£32,395.05"
Ministry of Defence,Defence Science and Technology Laboratory,19/08/2014,Sub Contracted Work,Programme Delivery Directorate,THALES UK LIMITED,,V - 9000160727 - 00190400,Sub Contracted Work,"£32,390.20"
Ministry of Defence,Ministry of Defence,04/08/2014,Spend on Inventory - General,Defence Equipment + Support,AGUSTAWESTLAND LIMITED,BA20 2YB,367090,Spend on Inventory - General,"£32,339.86"
Ministry of Defence,National Army Museum  GIA,14/08/2014,Lease Costs,Operations,PROSPECT BUSINESS CENTRES,,14,Lease Costs,"£32,339.59"
Ministry of Defence,Ministry of Defence,08/08/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK LTD,LS16 6QY,368981,Estate + facilities management services - accommodation inventory + service,"£32,262.59"
Ministry of Defence,Ministry of Defence,21/08/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,BABERGH DISTRICT COUNCIL,IP7 6SJ,373529,Rent buildings - non civil estate property and married quarter property,"£32,256.04"
Ministry of Defence,Ministry of Defence,20/08/2014,Spend on Inventory - General,Defence Equipment + Support,MRH MARINE LIMITED,G78 3NA,373211,Spend on Inventory - General,"£32,144.39"
Ministry of Defence,Defence Science and Technology Laboratory,19/08/2014,Sub Contracted Work,Programme Delivery Directorate,XERACARB LIMITED,,V - 9000160758 - 00187999,Sub Contracted Work,"£32,104.55"
Ministry of Defence,Ministry of Defence,28/08/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,GREENWICH COUNCIL,SE18 6BU,375657,Rent buildings - non civil estate property and married quarter property,"£32,104.42"
Ministry of Defence,Council of Reserve Forces and Cadets Association,30/07/2014,Injections / Projects RDEL and MNW,Estates Management,Redlime Ltd,,5913,Injections / Projects RDEL and MNW,"£32,010.00"
Ministry of Defence,Defence Science and Technology Laboratory,05/08/2014,Sub Contracted Work,Programme Delivery Directorate,HERIOT-WATT UNIVERSITY,,V - 9000160532 - 00188696,Sub Contracted Work,"£32,000.00"
Ministry of Defence,Defence Science and Technology Laboratory,22/08/2014,Security Costs,Infrastructure,DEFENCE BUSINESS SERVICES FINANCE,,V - 9000160772 - 00190524,Security Costs,"£31,981.99"
Ministry of Defence,Ministry of Defence,21/08/2014,Fuel for military use,Navy Command,ARVAL UK LTD,SN5 6PE,373518,Oil and lubricants consumed excluding those from the inventory system,"£31,963.47"
Ministry of Defence,JFC,01/08/2014,Medical treatment & stores and welfare services,JFC,ST JULIANS SCHOOL / IPS,,74834071,Schools + community relations initiatives,"£31,942.42"
Ministry of Defence,Ministry of Defence,05/08/2014,Inventory Accruals,Defence Equipment + Support,WESTON AEROSPACE LIMITED,GU14 7PW,367914,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£31,892.78"
Ministry of Defence,Ministry of Defence,20/08/2014,Fuel for military use,DEFENCE INFRASTRUCTURE ORGANISATION,CERTAS ENERGY UK LIMITED,WA3 6XG,372991,Cost of ground diesel fuel consumed,"£31,862.40"
Ministry of Defence,Ministry of Defence,15/08/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SERVEST GROUP LIMITED,IP28 6LG,372014,Estate + facilities management services - accommodation inventory + service,"£31,850.06"
Ministry of Defence,Ministry of Defence,05/08/2014,Design services and minor equipment purchases,Defence Equipment + Support,DM SYSTEMS AND TEST LIMITED,SG6 1TN,367676,Equipment support non-project costs,"£31,840.00"
Ministry of Defence,Ministry of Defence,08/08/2014,Design services and minor equipment purchases,JFC,MR GRANT SCAMELL T/A KENT CANOES,TN15 7BU,369213,Equipment support non-project costs,"£31,695.30"
Ministry of Defence,Ministry of Defence,13/08/2014,Externally delivered education and training,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,External training - civilian,"£31,666.67"
Ministry of Defence,Council of Reserve Forces and Cadets Association,23/07/2014,Statutory & Mandatory Inspections,Estates Management,J Tomlinson Ltd,,1308-1422,Statutory & Mandatory Inspections,"£31,654.74"
Ministry of Defence,Council of Reserve Forces and Cadets Association,13/08/2014,Statutory & Mandatory Inspections,Estates Management,J Tomlinson Ltd,,1512-1626,Statutory & Mandatory Inspections,"£31,654.74"
Ministry of Defence,Ministry of Defence,07/08/2014,Spend on Inventory - General,Defence Equipment + Support,AIR AND GROUND AVIATION LIMITED,ST18 0PN,368399,Spend on Inventory - General,"£31,626.25"
Ministry of Defence,Ministry of Defence,20/08/2014,Externally delivered education and training,Land Forces,J A MAFFIA T/A JOHNS SCHOOL OF MOTORING,N18 2QD,373116,External military training ,"£31,596.00"
Ministry of Defence,Ministry of Defence,04/08/2014,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,367121,Cost of other material consumed,"£31,583.66"
Ministry of Defence,Ministry of Defence,28/08/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,DTZ DEBENHAM TIE LEUNG LIMITED,B4 6AJ,375609,Rent land - non civil estate property + married quarter property,"£31,561.50"
Ministry of Defence,Ministry of Defence,19/08/2014,Design services and minor equipment purchases,HO+CS,GL INDUSTRIAL SERVICES UK LTD,LE11 3GR,372637,Equipment support project costs,"£31,535.00"
Ministry of Defence,Ministry of Defence,06/08/2014,Externally delivered education and training,Land Forces,RIZOR GMBH & CO KG,,5000117264,External military training ,"£31,483.73"
Ministry of Defence,Ministry of Defence,29/08/2014,Spend on Inventory - General,DEFENCE INFRASTRUCTURE ORGANISATION,REXEL UK LTD,NR3 2BE,376225,Spend on Inventory - General,"£31,481.34"
Ministry of Defence,Ministry of Defence,05/08/2014,Design services and minor equipment purchases,Defence Equipment + Support,JAMES FISHER MARINE   SERVICES LIMITED,LA14 1HR,367743,Equipment support non-project costs,"£31,452.05"
Ministry of Defence,Ministry of Defence,11/08/2014,Spend on Inventory - General,Defence Equipment + Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,369436,Spend on Inventory - General,"£31,439.35"
Ministry of Defence,Ministry of Defence,27/08/2014,Spend on Inventory - General,Defence Equipment + Support,SEYNTEX NV,CH61 1BE,375397,Spend on Inventory - General,"£31,416.00"
Ministry of Defence,Defence Science and Technology Laboratory,08/08/2014,Sub Contracted Work,Programme Delivery Directorate,QINETIQ LIMITED,,V - 9000160600 - 00189682,Sub Contracted Work,"£31,382.00"
Ministry of Defence,Ministry of Defence,08/08/2014,Spend on Inventory - General,Defence Equipment + Support,FEL AVIONICS LIMITED,SO31 1AJ,369119,Spend on Inventory - General,"£31,358.40"
Ministry of Defence,Ministry of Defence,14/08/2014,Design services and minor equipment purchases,Defence Equipment + Support,BRODY FORBES LIMITED,DT1 1YG,371095,Equipment support project costs,"£31,350.37"
Ministry of Defence,Ministry of Defence,13/08/2014,Medical treatment & stores and welfare services,Air Command,SERVICE FUNDS RAF BRIZE NORTON,OX18 3LX,182817,Recreational facilities costs in support of social work,"£31,320.00"
Ministry of Defence,Ministry of Defence,28/08/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,MID SUFFOLK DISTRICT COUNCIL,IP6 8DL,375756,Rent buildings - non civil estate property and married quarter property,"£31,290.82"
Ministry of Defence,Ministry of Defence,01/08/2014,"Transportation of personnel, freight and travel expenses",Air Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,366691,Freight movement costs,"£31,262.90"
Ministry of Defence,Ministry of Defence,06/08/2014,Spend on Inventory - General,Defence Equipment + Support,SELEX ES LTD,SS14 3EL,368304,Spend on Inventory - General,"£31,200.00"
Ministry of Defence,Ministry of Defence,26/08/2014,Fees for professional services,Land Forces,CBRE LIMITED,G2 6UA,374700,Fees for professional services excluding legal fees,"£31,125.00"
Ministry of Defence,Ministry of Defence,11/08/2014,Fuel for military use,Defence Equipment + Support,WATSON PETROLEUM LTD,SN15 5DN,369845,Cost of ground diesel fuel consumed,"£31,113.72"
Ministry of Defence,Ministry of Defence,13/08/2014,Agency Staff,HO+CS,Saudi Catering & Contracting Company,,CO003,Agency Staff,"£31,085.83"
Ministry of Defence,Ministry of Defence,08/08/2014,Design services and minor equipment purchases,Defence Equipment + Support,RAYTHEON SYSTEMS LIMITED,CM19 5BB,369281,Equipment support project costs,"£31,060.60"
Ministry of Defence,Defence Science and Technology Laboratory,22/08/2014,Sub Contracted Work,Programme Delivery Directorate,ATLAS ELEKTRONIK UK LIMITED,,V - 9000160805 - 00185452,Sub Contracted Work,"£31,010.96"
Ministry of Defence,Ministry of Defence,01/08/2014,Externally delivered education and training,Land Forces,J A MAFFIA T/A JOHNS SCHOOL OF MOTORING,N18 2QD,366780,External military training ,"£30,950.80"
Ministry of Defence,Ministry of Defence,28/08/2014,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,ROYAL BOROUGH OF KINGSTON UPON THAMES,KT1 1EU,375835,Rent buildings - non civil estate property and married quarter property,"£30,894.41"
Ministry of Defence,Ministry of Defence,26/08/2014,Spend on Inventory - General,Defence Equipment + Support,AIRCRAFT MAINTENANCE SUPPORT SERVICES LTD,CF33 6NU,374621,Spend on Inventory - General,"£30,817.70"
