Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Defra,Defra,16/06/2014,Other Current Payments E,Policy Delivery DG,JSS Pensions Administration,RCPS10275,120284.06,Pension payments made to members of the Nature Conservancy Council (NCC) pension scheme - April 2014,SN2 1FF,,re-charge,0,Expense
Defra,Defra,24/06/2014,Civil service Pension Administration,Chief Operating Officer DG,JSS Pensions Administration,RCPS10282,54828.58,Pension payments for the the former Horticulture Research Internation staff - May 2014,SN2 1FF,,16500,0,Expense
Defra,Defra,16/06/2014,Evidence Non R&D,Policy Delivery DG,Keep Britain Tidy,108859,41666.66,2014-15 Keep Britain Tidy Grant Instalment three - June 2014,WN3 4EX,SME,Grant,0,Expense
Defra,Defra,26/06/2014,Current Grants E,Policy Delivery DG,Lancashire County Council,310514,56849.03,2013-14 Area of Outstanding Natural Beauty Grant - January-March 2014,PR1 0LD,,GIA,BOWLAND1,Expense
Defra,Defra,20/06/2014,Current Grants E,Policy Delivery DG,Lancaster City Council,300514,49472.9,2013-14 Area of Outstanding Natural Beauty Grant - April 2013-March 2014,LA1 1PJ,,GIA,ARNSIDE1,Expense
Defra,Defra,10/06/2014,Current Grants E,Policy Delivery DG,Lincolnshire County Council,70514,63756.67,2013-14 Area of Outstanding Natural Beauty Grant - January-March 2014,LN1 1YG,,GIA,LINCWOLD,Expense
Defra,Defra,30/06/2014,Software Services/Non-Standard Software,Chief Operating Officer DG,M D S Technologies Ltd,3514,54989.48,2013-14 Hosting to support the test and development environments for Common Agriculture Policy Delivery - April 2014,SN13 9GB,SME,CAP204,0,Expense
Defra,Defra,02/06/2014,Grant-in Aid Payments,Policy Delivery DG,Marine Management Organisation,20614,2000000,Grant In Aid Payment - June 2014,NE4 7YH,SME,IGS/Grant,0,Expense
Defra,Defra,10/06/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Ministry of Food Agric & Fisheries,50614,29716.9,European Research Area Network - Coordination of European Transnational Research in Organic Food and Farming Systems Two - Instalment two for the UK’s contribution to the Real Common Pot ,DK-1780,SME,,0,Expense
Defra,Defra,16/06/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Ministry Of Justice,10RL110229,32332,Reimbursement for work on law commissions conservation covenants project - 2014-15 Quarter 1,NP20 9FN,,Exempt,0,Expense
Defra,Defra,10/06/2014,Current Grants E,Policy Delivery DG,N A A O N B.,290514,32250,2013-14 Area of Outstanding Natural Beauty Grant - January-March 2014,GL54 3JH,SME,GIA,NAAONB01,Expense
Defra,Defra,26/06/2014,Current Grants E,Policy Delivery DG,National Farmers Union,OP0029213,200478,Grant funding - the Campaign for the Farmed Environment (CFE) - January-March 2014,CV8 2TZ,SME,18277,0,Expense
Defra,Defra,16/06/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,National Physical Laboratory,121116,25932.34,2014-15 Airborne Particulate Concentrations and numbers in the UK - Phase II - May 2014,TW11 0LW,SME,AQ0604,AQRDXXXX,Expense
Defra,Defra,18/06/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,National Physical Laboratory,120403,26055.76,2013-14 Airborne Particulate Concentrations and numbers in the UK - Phase II,TW11 0LW,SME,AQ0604,AQRDXXXX,Expense
Defra,Defra,18/06/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,National Physical Laboratory,120766,29387.82,2014-15 Airborne Particulate Concentrations and numbers in the UK - Phase II - April 2014,TW11 0LW,SME,AQ0604,AQRDXXXX,Expense
Defra,Defra,02/06/2014,Grant-in Aid Payments,Policy Delivery DG,Natural England,270514,13000000,Grant In Aid Payment - June 2014,YO1 7PX,,IGS GIA,0,Expense
Defra,Defra,10/06/2014,Current Grants E,Policy Delivery DG,Nidderdale AONB,210414,85762.76,2013-14 Area of Outstanding Natural Beauty Grant - January-March 2014,HG1 2SG,,GIA,NIDDDALE,Expense
Defra,Defra,12/06/2014,Current Grants E,Policy Delivery DG,Norfolk County Council,230514,54409.06,2013-14 Area of Outstanding Natural Beauty Grant - May 2014,NR1 2SG,,GIA,NORFOLK1,Expense
Defra,Defra,24/06/2014,Current Grants E,Policy Delivery DG,North Yorkshire County Council,270514,31394,2013-14 Area of Outstanding Natural Beauty Grant - April 2013-March 2014,DL7 8AL,,GIA,HOWARD01,Expense
Defra,Defra,27/06/2014,Current Grants - Local Authorities,Policy Delivery DG,Northamptonshire County Council,ERS-541268-48942,131510.26,Sustainable Drainage Systems Capability and Capacity Building - Grant Award - 2014-15,NN1 1DN,,20552/Funding,0,Expense
Defra,Defra,18/06/2014,Current Grants E,Policy Delivery DG,Northumberland County Council,210514,40458,2013-14 Area of Outstanding Natural Beauty Grant - January-March 2014,NE61 2EF,,GIA,NORTHMB1,Expense
Defra,Defra,20/06/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Nottingham Trent University,1127219,27744,Validation of Western blot methods to monitor the presence of added bovine and porcine blood proteins in meat products - 2014-15,NG11 8NS,,FA0122,SFFS0003,Expense
Defra,Defra,06/06/2014,Current Grants E,"Strategy, International and Biosecurity DG",R S P B,140514,80061,Darwin Grant for Addressing the threat of invasive species in Pitcairn Overseas Territory - 2013-14 Quarter 4,SG19 2DL,,Exempt,0,Expense
Defra,Defra,20/06/2014,Redfern Suspense,Central Finance Group,Redfern Travel Ltd,81364,248985.09,Travel costs incurred as per the Government Procurement Service contract - May 2014,BD1 3AZ,SME,,0,Asset
Defra,Defra,30/06/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6156002,39585,Tasks carried out on the Atmospheric Emissions Inventory - March 2014,OX11 0QR,,AQ0726,AQRDXXXX,Expense
Defra,Defra,26/06/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6156155,39837,Modelling of Ambient Air Quality (MAAQ) - May 2014,OX11 0QR,,AQ0650,AQRDXXXX,Expense
Defra,Defra,24/06/2014,Evidence Non R&D,Policy Delivery DG,Ricardo-A E A Ltd,6156195,27143.84,Management of the Air Quality Data Dissemination Unit - June 2014,OX11 0QR,,14621,AQNONRDX,Expense
Defra,Defra,16/06/2014,Other Current Payments E,Policy Delivery DG,Ricardo-A E A Ltd,6156089,26269.2,Provision of farming advice services - May 2014,OX11 0QR,,,0,Expense
Defra,Defra,06/06/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6155734,40218.45,UK National Atmospheric Emissions Inventory - April 2014,OX11 0QR,,Exempt,AQRDXXXX,Expense
Defra,Defra,18/06/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6156102,25709,2014-15 Eutrophying and Acidifying Atmospheric Pollutants (UKEAP) - June 2014,OX11 0QR,,Exempt,AQRDXXXX,Expense
Defra,Defra,04/06/2014,Evidence Non R&D,Policy Delivery DG,Ricardo-A E A Ltd,6155706,77196,2014-15 - Quality Assurance/Quality Control services for Automatic Urban and Rural Network (AURN) - April 2014,OX11 0QR,,10897,AQNONRDX,Expense
Defra,Defra,30/06/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6156140,45150,2013-14 - Community Multi-Scale Air Quality (CIMAQ) Development for National Modelling - April-June 2014,OX11 0QR,,Exempt,AQRDXXXX,Expense
Defra,Defra,18/06/2014,Evidence Non R&D,Policy Delivery DG,Ricardo-A E A Ltd,6156000,110539,Hydrocarbons Monitoring Network - April-May 2014,OX11 0QR,,,AQNONRDX,Expense
Defra,Defra,10/06/2014,Evidence Non R&D,Policy Delivery DG,Ricardo-A E A Ltd,6156027,25532,Baseline measurement of UK stratospheric ozone and spectral ultra violet - May 2014,OX11 0QR,,Exempt,AQNONRDX,Expense
Defra,Defra,30/06/2014,Evidence Non R&D,Policy Delivery DG,Ricardo-A E A Ltd,6156165,74992,2014-15 - Quality Assurance and Quality Control services for Automatic Urban and Rural Network (AURN) - June 2014,OX11 0QR,,Exempt,AQNONRDX,Expense
Defra,Defra,18/06/2014,Evidence Non R&D,Policy Delivery DG,Ricardo-A E A Ltd,6156082,25532,Baseline measurement of UK stratospheric ozone and spectral ultra violet - June 2014,OX11 0QR,,Exempt,AQNONRDX,Expense
Defra,Defra,06/06/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6156032,25709,UK National Atmospheric Emissions Inventory - May 2014,OX11 0QR,,Exempt,AQRDXXXX,Expense
Defra,Defra,06/06/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6155755,25709,Operation of the UK Eutrophying and Acidifying Atmospheric Pollutants - April 2014,OX11 0QR,,Exempt,AQRDXXXX,Expense
Defra,Defra,30/06/2014,Evidence Non R&D,Policy Delivery DG,Ricardo-A E A Ltd,6156143,34082.6,UK Auto and Non-Auto hydrocarbons monitoring networks - June 2014,OX11 0QR,,,AQNONRDX,Expense
Defra,Defra,26/06/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6156179,40218.45,National Atmospheric Emissions Inventory core work undertaken - June 2014,OX11 0QR,,Exempt,AQRDXXXX,Expense
Defra,Defra,26/06/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6156024,40218.45,2014-15 -UK National Atmospheric Emissions Inventory - June 2014,OX11 0QR,,Exempt,AQRDXXXX,Expense
Defra,Defra,18/06/2014,Evidence Non R&D,Policy Delivery DG,Ricardo-A E A Ltd,6155971,79658,2014-15 - Quality Assurance and Quality Control services for Automatic Urban and Rural Network (AURN) - May 2014,OX11 0QR,,Exempt,AQNONRDX,Expense
Defra,Defra,27/06/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,Rothamsted Research Ltd,ERS-540984-48985,42272.06,Combating herbicide resistance by developing and promoting more sustainable grass weed control strategies - April-June 2014,AL5 2JQ,,PS2721,0,Expense
Defra,Defra,02/06/2014,Grant-in Aid Payments,Chief Operating Officer DG,Royal Botanic Gardens Kew,KEWGIA031415,2821927,Grant In Aid Payment - June 2014,TW9 3AB,,GIA,0,Expense
Defra,Defra,18/06/2014,Current Grants E,"Strategy, International and Biosecurity DG",Royal Botanic Gardens Kew,280514,26075,Darwin Grant for Seed conservation in Caribbean UK overseas territories - 2013-14 Quarter 4,TW9 3AB,,20064,DARWPLUS,Expense
Defra,Defra,24/06/2014,Travel UK,Chief Operating Officer DG,Rural Payments Agency,337804,185909.3,Recharge of salary costs associated with staff working on the Common Agriculture Policy Delivery Programme - March 2014,RG1 1AF,SME,DFP,0,Expense
Defra,Defra,30/06/2014,Current Grants E,"Strategy, International and Biosecurity DG",Save The Rhino International,120614,33747,Darwin Grant - Save the Rhino International: Reducing rhino horn demand through behaviour change in Vietnam - July-September 2014,SE1 9AQ,SME,21106,IWTXXXXX,Expense
Defra,Defra,02/06/2014,Current Grants E,"Strategy, International and Biosecurity DG",Save The Rhino International,90414,33746,Darwin Grant for Save the Rhino International: Reducing rhino horn demand through behaviour change in Vietnam - April-June 2014,SE1 9AQ,SME,21106,IWTXXXXX,Expense
Defra,Defra,30/06/2014,Evidence Non R&D,Policy Delivery DG,Sea Mammal Research Unit,RG044496,59458.35,Cetacean Bycatch Observer Monitoring Scheme - January-March 2014,KY16 8LB,SME,14518,0,Expense
Defra,Defra,26/06/2014,Contracted Out Services Fixed Charges,Chief Operating Officer DG,Shared Services Connected Ltd,100000314,528040.5,Shared Services provided by Steria - Fixed Monthly Charge - June 2014,HP2 7AH,,ecm_4524,0,Expense
Defra,Defra,06/06/2014,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Shepherd Engineering Services Ltd,373950014,151734.98,"Project to co-locate the existing mass spectrometer machines operated around the Sand Hutton into one, purpose built area - March 2014",YO24 1GH,,20245,B281P007,Asset
Defra,Defra,06/06/2014,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Shepherd Engineering Services Ltd,373930100,374238.16,"Project to co-locate the existing mass spectrometer machines operated around the Sand Hutton site into one, purpose built area - April 2014",YO24 1GH,,20245,B281P007,Asset
Defra,Defra,06/06/2014,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Shepherd Engineering Services Ltd,373950082,180108.24,"Project to co-locate the existing mass spectrometer machines operated around the Sand Hutton site into one, purpose built area - May 2014",YO24 1GH,,20245,B281P007,Asset
Defra,Defra,24/06/2014,Current Grants E,Policy Delivery DG,Shropshire Hills AONB,220514,62126,2013-14 Area of Outstanding Natural Beauty Grant - January-March 2014,SY2 6ND,,GIA,SHROPS01,Expense
Defra,Defra,10/06/2014,Evidence Non R&D,Policy Delivery DG,Sinclair Knight Merz (Europe) Ltd,JW03335,32096.16,Waste Data Flow administration and management - April 2014,CB3 6DP,,20407,0,Expense
Defra,Defra,20/06/2014,IT Software,Chief Operating Officer DG,Software Box Ltd,INV70393,100202.4,IT Software: 30 Sauce Pro Windows / Linux licences and 10 Sauce Pro Apple Macintosh licences for 12 months,YO61 1ET,SME,CAP228,CAPDFA01,Expense
Defra,Defra,10/06/2014,Current Grants E,Policy Delivery DG,Somerset County Council,230514,53434.75,2013-14 Area of Outstanding Natural Beauty Grant - January-March 2014,TA1 4DY,,GIA,MENDIP01,Expense
Defra,Defra,26/06/2014,Current Grants E,Policy Delivery DG,Somerset County Council,220514,42759,2013-14 Area of Outstanding Natural Beauty Grant - April 2013-March 2014,TA1 4DY,,GIA,0,Expense
Defra,Defra,10/06/2014,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Sopra Group Ltd,732F400424,30731.4,Payment for work supporting the Common agricultural Policy delivery programs IT packages - March 2014,EC2N 1HT,,CAP194,CAPDFA02,Asset
Defra,Defra,10/06/2014,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Sopra Group Ltd,732F400227,265464.6,Land Migration Strategy Job Management - February 2014,EC2N 1HT,,CAP194,CAPDFA02,Asset
Defra,Defra,10/06/2014,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Sopra Group Ltd,732F400427,239269.28,"Common Agricultural Policy Development Programme - INSPIRE (Infrastructure for Spatial Information in Europe) Implementation - April 2014
",EC2N 1HT,,CAP194,CAPDFA02,Asset
Defra,Defra,10/06/2014,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Sopra Group Ltd,732F400228,310787.83,"Land Migration Strategy Monitoring and Reporting - February 2014
",EC2N 1HT,,CAP194,CAPDFA02,Asset
Defra,Defra,10/06/2014,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Sopra Group Ltd,732F400231,31277.1,Payment for Work Packages - February 2014,EC2N 1HT,,CAP194,CAPDFA02,Asset
Defra,Defra,10/06/2014,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Sopra Group Ltd,732F400426,310787.83,"Open Geospatial Consortium (OGC) Services - March 2014
",EC2N 1HT,,CAP194,CAPDFA02,Asset
Defra,Defra,10/06/2014,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Sopra Group Ltd,732F400425,94461.9,Payment for work supporting the Common agricultural Policy delivery program IT packages charged on a time and materials basis - March 2014,EC2N 1HT,,CAP194,CAPDFA02,Asset
Defra,Defra,30/06/2014,Current Grants E,"Strategy, International and Biosecurity DG",South Georgia Heritage Trust,170614,54889.5,Darwin Grant for South Georgia Island Habitat Restoration Project: Mouse eradication sub-project - 2013-14 Quarter 4,DD1 5BT,SME,20108,DARWINXX,Expense
Defra,Defra,16/06/2014,Other Current Payments E,Policy Delivery DG,South West Water Services Ltd,M0327710,9855231,Reduction of the water sewerage charges levied on certain customers - 2014-15 Quarter 1 ,EX2 7HR,,Funding,0,Expense
Defra,Defra,20/06/2014,Other Current Payments E,"Strategy, International and Biosecurity DG",South Western B P S (UK) Ltd,30000118,38780.82,Provision of electronic movement reporting systems - May 2014,NW1 5RA,SME,17731,0,Expense
Defra,Defra,24/06/2014,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Specialist Computer Centres,OPL854242,321217.35,Agile developers working on Common Agricultural Policy Delivery Programme – 17-30 May 2014,B11 2LE,SME,CAP010,CAPDFA01,Asset
Defra,Defra,18/06/2014,Clearing Construction in Progress (I.T.),Chief Operating Officer DG,Specialist Computer Centres,OPL851078,711169.2,Agile developers working on Common Agricultural Policy Delivery Programme – 20 March-2 April 2014,B11 2LE,SME,CAP010,CAPDFA01,Asset
Defra,Defra,02/06/2014,Contractor - Management Cover,Chief Operating Officer DG,Specialist Computer Centres,OPL851687,427387.21,Agile developers working on Common Agricultural Policy Delivery Programme – 06 February-19 March 2014,B11 2LE,SME,CAP010,CAPDFA01,Expense
Defra,Defra,06/06/2014,Current Grants E,Policy Delivery DG,Staffordshire County Council,10514,64179.16,2013-14 Area of Outstanding Natural Beauty Grant - January-March 2014,ST16 2NF,,GIA,CANNOCK1,Expense
Defra,Defra,12/06/2014,Current Grants E,Policy Delivery DG,Suffolk County Council,200514,69538.44,2013-14 Area of Outstanding Natural Beauty Grant - May 2014,IP1 2BX,,GIA,DEDHAM01,Expense
Defra,Defra,18/06/2014,Current Grants E,Policy Delivery DG,Suffolk County Council,2.01E+12,60440.24,2013-14 Area of Outstanding Natural Beauty Grant - January-March 2014,IP1 2BX,,GIA,SUFFOLK1,Expense
Defra,Defra,18/06/2014,Current Grants E,Policy Delivery DG,Surrey Hills AONB,140514,47129,2013-14 Area of Outstanding Natural Beauty Grant - February-March 2014,KT1 2DN,,GIA,SURREY01,Expense
Defra,Defra,10/06/2014,Other Current Payments E,Policy Delivery DG,The Coal Authority,CA115287,321096.86,Joint project with the Department of Energy and Climate Change to address the polluted water emanating from the Wheal Jane abandoned mine - 2013-14  final costs,NG18 4RG,SME,IGS,0,Expense
Defra,Defra,10/06/2014,Other Current Payments (GB),Policy Delivery DG,The Coal Authority,CA115286,462000,Addressing the polluted water emanating from the Wheal Jane Abandoned Mine - April-June 2014,NG18 4RG,SME,17479,0,Expense
Defra,Defra,27/06/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",The Pirbright Institute,ERS-541093-49092,27904.75,Understanding and predicting the spread of vector- and aerosol-borne livestock pathogens in the UK - June 2014,GU24 0NF,,Exempt,0,Expense
Defra,Defra,27/06/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",The Pirbright Institute,ERS-541078-49085,71295.08,Further development of real Time Polymerase Chain Reaction (RT-PCR) technology is support of foot mouth disease diagnosis - June 2014,GU24 0NF,,exempt,0,Expense
Defra,Defra,27/06/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",The Pirbright Institute,ERS-541088-49088,65766.91,Developing improved methods to quantify transmission of foot-and-mouth disease virus - June 2014,GU24 0NF,,SE2815,0,Expense
Defra,Defra,27/06/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",The Pirbright Institute,ERS-541089-49089,35008.83,Molecular epidemiology of foot-and-mouth disease virus - June 2014,GU24 0NF,,SE2940,0,Expense
Defra,Defra,24/06/2014,Other Current Payments E,Policy Delivery DG,The Planning Inspectorate,1800000810,205825,Common land staff costs - 2014-15,HP2 4XN,,IGS FUNDING,0,Expense
Defra,Defra,24/06/2014,Other Current Payments E,Policy Delivery DG,The Planning Inspectorate,1800000811,99205,Rights of Way staff costs - 2014-15,HP2 4XN,,IGS FUNDING,0,Expense
Defra,Defra,27/06/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",The Royal Holloway Uni Of London,ERS-541068-48987,152916.31,Control of Clostridium difficile: an Emerging Threat to the European Livestock Industry - April-June 2014,TW20 0EX,,VM0515,0,Expense
Defra,Defra,20/06/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",The Royal Veterinary College,160614,51125,Controlling the impact of Escherichia coli mastitis through modulation of immune responses  - 2013-14,AL9 7TA,SME,OD1718,0,Expense
Defra,Defra,04/06/2014,Current Transfers Abroad UK,"Strategy, International and Biosecurity DG",Traffic International,INV09714,50000,Contribution towards the EU Trade in Wildlife Information Exchange (Twix) Project - 2014,CB3 0DL,,21091,0,Expense
Defra,Defra,10/06/2014,Current Transfers Abroad UK,"Strategy, International and Biosecurity DG",UNEP/CITES Secretariat,50614,185000,Grant for the convention on international trade in endangered species of wild fauna and flora (CITES) - 2013-14 Quarter 4,CH 1219,,,0,Expense
Defra,Defra,26/06/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,UNEP-WCMC,1775,93164,2013-14 National Ecosystem Assessment - Completion of final drafts of work package ,CB3 0DL,SME,Exempt,0,Expense
Defra,Defra,18/06/2014,Current Grants E,"Strategy, International and Biosecurity DG",University Of Exeter,2.21E+12,28061.24,Darwin Grant for Delivering a Marine Protected area (MPA) network for fisheries and biodiversity of Central Africa (Congo and Gabon) - July-September 2014,EX4 4QJ,,,DARWDFID,Expense
Defra,Defra,18/06/2014,Current Grants E,"Strategy, International and Biosecurity DG",University Of Exeter,220514,28268.5,Darwin Grant for Biodiversity Action Plan for Ascension Island - 1 April 2013-31 March 2014,EX4 4QJ,,Exempt,DARWINXX,Expense
Defra,Defra,30/06/2014,Current Grants E,"Strategy, International and Biosecurity DG",University of Huddersfield HEC,300514,31278.62,Darwin Grant - Conservation of Ethiopia's wild coffee using participatory forest management - 2013-14 Quarter 3,HD1 3DH,,exempt,DARWDFID,Expense
Defra,Defra,20/06/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",University Of Newcastle Upon Tyne,1.61E+12,44846.81,Ending tail docking and tail biting in the EU - Hazard characterization and exposure assessment of a major pig welfare problem (FareWellDock) - June 2014,NE1 7RU,SME,AW1029,0,Expense
Defra,Defra,20/06/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",University Of Newcastle Upon Tyne,160614,147648,Ending tail docking and tail biting in the EU - Hazard characterization and exposure assessment of a major pig welfare problem (FareWellDock) - 2013-14,NE1 7RU,SME,AW1029,0,Expense
Defra,Defra,18/06/2014,Current Grants E,"Strategy, International and Biosecurity DG",University of Oxford,290414,34428.57,Darwin Grant for an autonomous seabird monitoring network for the southern ocean - 2013-14 Quarter 4,OX1 2JD,,,DARWPLUS,Expense
Defra,Defra,16/06/2014,Other Current Payments E,Policy Delivery DG,University Of Reading,101025,92843.25,"The Long Term Housing, Maintenance and Scientific Curation of the National Fruit Collections - April-June 2014",RG6 6AH,,GC0146,PGR00001,Expense
Defra,Defra,27/06/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Reading,ERS-540800-48965,45601.83,Optimising the efficiency of dietary nitrogen use to reduce emissions and waste in dairy systems - June 2014,RG6 6AH,,,SFFS0005,Expense
Defra,Defra,16/06/2014,Other Current Payments E,Policy Delivery DG,University Of Warwick,90769502,72621,Support for a base collection for use in vegetable research - April-June 2014,CV4 8UW,,GC0148,PGR00001,Expense
Defra,Defra,12/06/2014,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Westminster,9801156,31230,Sustainable Development Research Network (SDRN) - January-March 2014,W1W 6UP,,SD12022,0,Expense
Defra,Defra,04/06/2014,Mobile Phones,Central Finance Group,Vodafone Ltd,72004471,61377.63,Mobile phone charges - May 2014,RG14 5FF,,,0,Asset
Defra,Defra,24/06/2014,Current Grants E,Policy Delivery DG,Waste & Resources Action Programme,JUNE1180614,1281314,2014-15 Funding for the Waste and Resource Action Programme (WRAP) - June 2014,OX16 0AH,,Grant,0,Expense
Defra,Defra,06/06/2014,Current Grants E,Policy Delivery DG,Wiltshire Council,140514,78307.48,2013-14 Area of Outstanding Natural Beauty Grant - January-March 2014,BA14 8JJ,,GIA,CRANBRNE,Expense
Defra,Defra,18/06/2014,Current Grants E,Policy Delivery DG,Wiltshire Council,1.41E+12,82103.79,2013-14 Area of Outstanding Natural Beauty Grant - January-March 2014,BA14 8JJ,,GIA,NWESSEX1,Expense
Defra,Defra,18/06/2014,Current Grants E,"Strategy, International and Biosecurity DG",Zoological Society Of London,290514,25411.25,Linking community resilience and sustainable coastal protection in the Philippines - April-June 2014,NW1 4RY,,21103,DARWDFID,Expense
Defra,Defra,18/06/2014,Current Grants E,"Strategy, International and Biosecurity DG",Zoological Society Of London,2.91E+12,28451.75,Darwin Grant for Eels: a flagship species for freshwater conservation - April-June 2014,NW1 4RY,,21113,DARWDFID,Expense
Defra,Defra,18/06/2014,Current Grants E,"Strategy, International and Biosecurity DG",Zoological Society Of London,2.81E+12,27759.5,Darwin Grant for Community-based conservation for livelihood development in Lake Ossa Manatee Reserve - April-June 2014,NW1 4RY,,21110,DARWDFID,Expense
Defra,Defra,27/06/2014,Other Current Payments (Evidence R&D),"Strategy, International and Biosecurity DG",Zoological Society Of London.,ERS-541098-49029,37959.75,A study to examine the interactions between cattle and badgers - June 2014,NW1 4RY,,Exempt,0,Expense
Defra,AHDB,20/06/2014,Invoice,,Reaseheath College,9887,25000,DairyCo - Research and Development - Final stage of Lean Management and Diary Farming Project,CW5 6DF,,,,
Defra,AHDB,20/06/2014,Invoice,,Vetscore Ltd,226,25936.5,British Pig Executive - British Pig Health Scheme - Assessors Day Rates and travel expenses,HG4 1XW,,,,
Defra,AHDB,20/06/2014,Invoice,,JONES LANG LASALLE,025/121099,27594.08,Human Resources and Corporate Services - Facilities - Rent and Service charge for office building at Stoneleigh,E14 1HA,,,,
Defra,AHDB,17/06/2014,Invoice,,SOPEXA France,667,28248.58,"English Beef and Lamb Executive - French export market supply chain development work for Agneau Presto campaign (Lamb) - May, August, November 2014 ",77300 (France),,,,
Defra,AHDB,08/07/2014,Invoice,,SAC Commercial Ltd,20772052,29670.54,English Beef and Lamb Executive - Research and Development - Using abattoir generated data for Carcass Trait Evaluations - Instalment 2,EH9 3JG,,,,
Defra,AHDB,08/07/2014,Invoice,,Rothamsted Research,INV102902,34181.5,"Home-Grown Cereals Authority - Research and Development - Improvement of Soil Structure and crop yield - Wastes, Organic Matter, Soil and Structure (WOrMSS)",AL5 2AQ,,,,
Defra,AHDB,16/06/2014,Invoice,,TNS UK Ltd,260134081,35026.31,Kantar dairy retail and usage market data - reporting service,W5 1UA,,,,
Defra,AHDB,27/06/2014,Invoice,,East Malling Research,12225,35058,Horticultural Development Company - Research and Development - Understanding and developing methods for managing spotted wing drosophila (SWD) in the UK: Vital research to maintain the viability of the UK fruit industry - April-June 2014,ME19 6BJ,,,,
Defra,AHDB,16/06/2014,Invoice,,TNS UK Ltd,260134081,44833.68,British Pig Executive - Kantar pig meat retail and usage market data - reporting service,W5 1UA,,,,
Defra,AHDB,16/06/2014,Invoice,,TNS UK Ltd,260134081,44833.68,English Beef and Lamb Executive - Kantar beef and lamb retail and usage market data - reporting service,W5 1UA,,,,
Defra,AHDB,04/06/2014,Invoice,,University of Nottingham,6982670,46123,DairyCo - Research and Development - Nottingham University Research Partnership - Research partnership on Dairy Cattle - April 2014,NG7 2RD,,,,
Defra,AHDB,27/06/2014,Invoice,,University of Nottingham,6982876,46123,DairyCo - Research and Development - Nottingham University Research Partnership - Research partnership on Dairy Cattle - May 2014,NG7 2RD,,,,
Defra,CEFAS,12/06/2014,Lab Services,Aquatic Health & Hygiene,SAMS Research Services Ltd,20062081,25468,Shoreline and Hydrographic surveys conducted under the Food Standards Agency financed Shellfish partnership to deliver statutory work. ,PA37 1QA,STAN,,C6316,Lab Services
Defra,CEFAS,12/06/2014,Electricity,Corporate,Capita Property & Infrastructure,20062489,57143.83,"Gas, Rates and Water charges (Weymouth) - 1 January-31 March 2014",EC2V 7NQ,PB,,50100,Electricity
Defra,CEFAS,12/06/2014,CILOR Charge in lieu of rates,Corporate,Capita Property & Infrastructure,20062490,31768.49,"Gas, Rates and Water charges (Pakefield Road) - 1 January-31 March 2014",EC2V 7NQ,PB,,50100,CILOR Charge in lieu of rates
