Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Supplier Type,Supplier Site Postcode,Transaction Number,Amount,Vat Registration Num,PO Line Description,Expenditure Type,Contract Number
Department of Health,Department of Health,27/01/2012,Admin Revenue Grant-in-Aid ENDPBs,Health Improvement & Protection,HEALTH PROTECTION AGENCY (HPA),PUBLIC,SP4 0JG,HPA FUNDING JAN 2012,15000000,,Health Protection Agency (HPA) Grant In Aid (GIA) Revenue (Admin) costs 2011/12.,Admin,
Department of Health,Department of Health,30/01/2012,Outsourcing Contract,Health Improvement & Protection,LIVERPOOL JOHN MOORES UNIVERSITY,PUBLIC,L3 5UX,502299,45250,,"UK Focal Point 2011-12, previous requisition raised 378832 and timed out. Re-submitted for approval - PSBC 639.",Programme,13118
Department of Health,Department of Health,30/01/2012,Outsourcing Contract,Health Improvement & Protection,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),PUBLIC,NE1 6SN,3751,128881.2,,Appointment of a business services partner (NHS BSA) to assist with the contract management of the PIPP storage & distribution contract with DHL in 2011 / 12,Programme,
Department of Health,Department of Health,01/01/2012,Expense clearing GPC (ST),More than one directorate,BARCLAYCARD BUSINESS,SME,TS17 6YG,2411001-18-JAN-12,34078.25,,,Other,
Department of Health,Department of Health,03/01/2012,Expense clearing GPC (ST),More than one directorate,BARCLAYCARD BUSINESS,SME,TS17 6YG,2411001-18-JAN-12,11997.86,,,Other,
Department of Health,Department of Health,04/01/2012,Expense clearing GPC (ST),More than one directorate,BARCLAYCARD BUSINESS,SME,TS17 6YG,2411001-18-JAN-12,9473.39,,,Other,
Department of Health,Department of Health,05/01/2012,Expense clearing GPC (ST),More than one directorate,BARCLAYCARD BUSINESS,SME,TS17 6YG,2411001-18-JAN-12,10685.38,,,Other,
Department of Health,Department of Health,06/01/2012,Expense clearing GPC (ST),More than one directorate,BARCLAYCARD BUSINESS,SME,TS17 6YG,2411001-18-JAN-12,10398.44,,,Other,
Department of Health,Department of Health,09/01/2012,Expense clearing GPC (ST),More than one directorate,BARCLAYCARD BUSINESS,SME,TS17 6YG,2411001-18-JAN-12,4566.1,,,Other,
Department of Health,Department of Health,10/01/2012,Expense clearing GPC (ST),More than one directorate,BARCLAYCARD BUSINESS,SME,TS17 6YG,2411001-18-JAN-12,8487.46,,,Other,
Department of Health,Department of Health,11/01/2012,Expense clearing GPC (ST),More than one directorate,BARCLAYCARD BUSINESS,SME,TS17 6YG,2411001-18-JAN-12,8629.41,,,Other,
Department of Health,Department of Health,12/01/2012,Expense clearing GPC (ST),More than one directorate,BARCLAYCARD BUSINESS,SME,TS17 6YG,2411001-18-JAN-12,7499.63,,,Other,
Department of Health,Department of Health,13/01/2012,Expense clearing GPC (ST),More than one directorate,BARCLAYCARD BUSINESS,SME,TS17 6YG,2411001-18-JAN-12,11235.28,,,Other,
Department of Health,Department of Health,16/01/2012,Expense clearing GPC (ST),More than one directorate,BARCLAYCARD BUSINESS,SME,TS17 6YG,2411001-18-JAN-12,5550.81,,,Other,
Department of Health,Department of Health,24/01/2012,Service charge,INFORMATICS,BT GROUP PLC,LARGE,NW9 6LB,286193,88050.26,,N3 services core contract to cover additional spend over budget in 2010 - 11 in line with agreed forecast,Programme,
Department of Health,Department of Health,24/01/2012,Service charge,INFORMATICS,BT GROUP PLC,LARGE,NW9 6LB,286193,8307053.76,,N3 Services core contract to cover spend for services delivered in July to March 2012 as per EBC,Programme,
Department of Health,Department of Health,25/01/2012,Service charge,INFORMATICS,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201262642,85815.92,,Revenue: FY 20011/12 Revenue Budget Requirements,Programme,
Department of Health,Department of Health,25/01/2012,Service charge,INFORMATICS,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201266315,85917.01,,Revenue: FY 20011/12 Revenue Budget Requirements,Programme,
Department of Health,Department of Health,26/01/2012,Service charge,INFORMATICS,BT GROUP PLC,LARGE,NW9 6LB,286881,42480.76,,QMAS Retained Test Resources April 2011 to March 2012 (CCN690),Programme,
Department of Health,Department of Health,26/01/2012,Service charge,INFORMATICS,BT GROUP PLC,LARGE,NW9 6LB,286805,113481.98,,QMAS monthly service charges April 2011 to March 2012 (CCN690),Programme,
Department of Health,Department of Health,26/01/2012,Service charge,INFORMATICS,BT GROUP PLC,LARGE,NW9 6LB,286807,170809.47,,QOF Assessor quarterly service costs May 2011 to April 2012 (CCN692)  - paid quarterly in advance,Programme,
Department of Health,Department of Health,30/01/2012,Service charge,INFORMATICS,ATOS ORIGIN IT SERVICES UK LTD,LARGE,WS11 0JA,5584097530,36223.5,,Revenue: Choose & Book Extension 16 December 11 to 31 March 2012,Programme,
Department of Health,Department of Health,30/01/2012,Service charge,INFORMATICS,ATOS ORIGIN IT SERVICES UK LTD,LARGE,WS11 0JA,5584097531,53313.38,,Revenue: Choose & Book Extension 16 December 11 to 31 March 2012,Programme,
Department of Health,Department of Health,30/01/2012,Service charge,INFORMATICS,ATOS ORIGIN IT SERVICES UK LTD,LARGE,WS11 0JA,5584097532,119239.01,,Revenue: Choose & Book Extension 16 December 11 to 31 March 2012,Programme,
Department of Health,Department of Health,30/01/2012,Service charge,INFORMATICS,ATOS ORIGIN IT SERVICES UK LTD,LARGE,WS11 0JA,5584097529,575745.83,,Revenue: Choose & Book Extension 16 December 11 to 31 March 2012,Programme,
Department of Health,Department of Health,31/01/2012,Service charge,INFORMATICS,BT GROUP PLC,LARGE,NW9 6LB,CHAPS31/1/12,18655.42,,Revenue:  FY 2011/12 - Revenue Budget Requirements,Programme,
Department of Health,Department of Health,31/01/2012,Service charge,INFORMATICS,BT GROUP PLC,LARGE,NW9 6LB,CHAPS31/1/12,199170.02,,Revenue: FY 2011/12 - Revenue Budget Requirements,Programme,
Department of Health,Department of Health,31/01/2012,Service charge,INFORMATICS,BT GROUP PLC,LARGE,NW9 6LB,CHAPS31/1/12,270130,,Revenue: Spine Business Case Re-set,Programme,
Department of Health,Department of Health,31/01/2012,Addition Clearing - Software Licences,INFORMATICS,EGTON MEDICAL INFORMATION SYSTEMS LTD,LARGE,LS19 6BA,CHAPS,325646,,Capital:  FY 2011/12 - Capital Budget Requirements,Programme,
Department of Health,Department of Health,31/01/2012,Service charge,INFORMATICS,BT GROUP PLC,LARGE,NW9 6LB,CHAPS31/1/12,2336116.28,,Revenue: FY 2011/12 Revenue Budget Requirements ( April to Sept 11),Programme,
Department of Health,Department of Health,05/01/2012,Rent of Land & Buildings (non-PFI operating lease),NHS FINANCE PERFORMANCE & OPERATIONS,SAVILLS COMMERCIAL LTD,LARGE,M2 2FE,A288520,166500,,"SO8200 - Whole Prop, 33 Greycoat Street, London, SW1P 2QF - Rent 2 quarters from 29/9/11 - 25/03/12 - Savills Commercial Ltd.",Programme,
Department of Health,Department of Health,09/01/2012,Facilities management: contract,NHS FINANCE PERFORMANCE & OPERATIONS,New Century Property Developments Ltd,LARGE,DA14 5RH,0342116022/12/11,1652.04,,"SO3700 - First Floor, River House, 1 Maidstone Road, Kent  DA14 5HU - New Century Property Development Ltd - Office Maintenance",Programme,
Department of Health,Department of Health,09/01/2012,Service charge,NHS FINANCE PERFORMANCE & OPERATIONS,New Century Property Developments Ltd,LARGE,DA14 5RH,0342116022/12/11,9109.38,,"SO3700 - First Floor, River House, 1 Maidstone Road, Kent  DA14 5HU - New Century Property Developments Ltd - service charge",Programme,
Department of Health,Department of Health,09/01/2012,Rent of Land & Buildings (non-PFI operating lease),NHS FINANCE PERFORMANCE & OPERATIONS,New Century Property Developments Ltd,LARGE,DA14 5RH,0342116022/12/11,21582,,"SO3700 - First Floor, River House, 1 Maidstone Road, Kent  DA14 5HU - New Century Property Developments Ltd - rent",Programme,
Department of Health,Department of Health,17/01/2012,Policy Payments,NHS FINANCE PERFORMANCE & OPERATIONS,HOME OFFICE,PUBLIC,NP20 9BB,1101583,159916,,Home Office 2011 2012 contribution of work to Independent Panel,Programme,
Department of Health,Department of Health,18/01/2012,Contractor/Staff Substitution,NHS FINANCE PERFORMANCE & OPERATIONS,CENTRAL OFFICE OF INFORMATION (COI),PUBLIC,SE1 7DU,738477,40000,,Funding for the research and guidance publications programme 2011/12,Programme,
Department of Health,Department of Health,31/01/2012,Secondees in invoiced costs,NHS FINANCE PERFORMANCE & OPERATIONS,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,PUBLIC,NR4 7UY,A0029143,222630,,Norfolk and Norwich University Hospital NHS Foundation Trust - NHS Estates Redundancy,Admin,
Department of Health,Department of Health,05/01/2012,Outsourcing Contract,NHS Improvement and Efficiency,PRICEWATERHOUSECOOPERS LLP,LARGE,E14 9SQ,1353706430,88544.7,,Support for QIPP PMO,Admin,
Department of Health,Department of Health,05/01/2012,Outsourcing Contract,NHS Improvement and Efficiency,POHWER,VCS,SG1 5DZ,SINV772,354709,,The extension of the current ICAS contract for the provision of independent advocacy by POhWER,Programme,
Department of Health,Department of Health,09/01/2012,Outsourcing Contract,NHS Improvement and Efficiency,South of England Advocacy Projects,VCS,TN34 1HL,SIN002201,291111.5,,The extension of the current ICAS contract for the provision of independent advocacy by SEAP,Programme,
Department of Health,Department of Health,11/01/2012,Consultancy/Professional Advice,NHS Improvement and Efficiency,DESIGN COUNCIL,PUBLIC,WC2E 7DL,FIN/FY11-12/026,125000,,Reducing Violence and Aggression in A&E by Design,Programme,
Department of Health,Department of Health,17/01/2012,Outsourcing Contract,NHS Improvement and Efficiency,PRICEWATERHOUSECOOPERS LLP,LARGE,E14 9SQ,1353722218,73006.2,,Support for QIPP PMO,Admin,
Department of Health,Department of Health,19/01/2012,Outsourcing Contract,NHS Improvement and Efficiency,CARERS FEDERATION LTD,VCS,NG7 7LJ,1660,330416.67,,The extension of the current ICAS contract for the provision of independent advocacy by The Carers Federation,Programme,
Department of Health,Department of Health,24/01/2012,Office expenditure general,NHS Improvement and Efficiency,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),PUBLIC,NE1 6SN,3609,200000,,BSA provision of support services for the Parliamentary Health Service Ombudsman (PHSO),Admin,
Department of Health,Department of Health,01/01/2012,Outsourcing Contract,NHS MEDICAL DIRECTOR,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,WF3 1we,7197002,-166750,,For the provision of the South West Breast & Bowel Cancer Screening Programmes Quality Assurance Reference Centre,Programme,
Department of Health,Department of Health,01/01/2012,Outsourcing Contract,NHS MEDICAL DIRECTOR,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,WF3 1we,7197002,-96500,,For the provision of the South West Breast & Bowel Cervical Screening Programmes Quality Assurance Reference Centre,Programme,
Department of Health,Department of Health,01/01/2012,Outsourcing Contract,NHS MEDICAL DIRECTOR,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,WF3 1we,7197002,263250,,For the provision of the South West Public Health Observatory Cancer Registration Service,Programme,
Department of Health,Department of Health,06/01/2012,Other Admin expenditure,NHS MEDICAL DIRECTOR,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,PUBLIC,GL1 2EL,9003347,40640.87,,Funding to support pay & non pay costs (admin) in respect of NAAASP,Admin,
Department of Health,Department of Health,06/01/2012,Outsourcing Contract,NHS MEDICAL DIRECTOR,BIRMINGHAM WOMENS NHS FOUNDATION TRUST,PUBLIC,B29 6JS,OP/I118792,281250,,For the provision of the West Midlands Cancer Screening Programmes Quality Assurance Reference Centre for 2011 - 12 hosted by the West Midlands Cancer Intelligence Centre,Programme,
Department of Health,Department of Health,06/01/2012,Outsourcing Contract,NHS MEDICAL DIRECTOR,BIRMINGHAM WOMENS NHS FOUNDATION TRUST,PUBLIC,B29 6JS,OP/I118792,288750,,For the provision of the West Midlands Cancer Registry Services 2011 - 12 hosted by the West Midlands Cancer Intelligence Centre,Programme,
Department of Health,Department of Health,06/01/2012,Outsourcing Contract,NHS MEDICAL DIRECTOR,BARTS AND THE LONDON NHS TRUST,PUBLIC,E1 8PR,120988,371250,,For the provision of the London Cancer Screening Programmes Quality Assurance Reference Centre,Programme,
Department of Health,Department of Health,09/01/2012,Grants to non profit institutions (CUR),NHS MEDICAL DIRECTOR,CANCER RESEARCH UK,VCS,WC2A 3PX,ERS-449499-54881,70000,,S64 Grant for the Independent Review of Breast Screening 2011/12.,Programme,
Department of Health,Department of Health,09/01/2012,Grants to non profit institutions (CUR),NHS MEDICAL DIRECTOR,THE NATIONAL COUNCIL FOR PALLIATIVE CARE,VCS,N7 9AS,ERS-449507-54901,104481,,Running costs for the EOLC National Coalition,Programme,
Department of Health,Department of Health,10/01/2012,Outsourcing Contract,NHS MEDICAL DIRECTOR,QUALITY HEALTH LTD,SME,S42 5US,4531,2160,,National Cancer Patient Experience Survey 2011/12 Questionnaire design and testing costs,Programme,
Department of Health,Department of Health,10/01/2012,Outsourcing Contract,NHS MEDICAL DIRECTOR,QUALITY HEALTH LTD,SME,S42 5US,4531,138906,,Engagement with NHS Trusts and collection of survey responses based on sample size of 114000 responses,Programme,
Department of Health,Department of Health,11/01/2012,Policy Payments,NHS MEDICAL DIRECTOR,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,S5 7AU,4000297745,28349.15,,Non procurement  procurement to NHS organisations,Programme,
Department of Health,Department of Health,12/01/2012,Secondees in invoiced costs,NHS MEDICAL DIRECTOR,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,OP/M453985,46756.26,,Salary costs and expenses for Professor Sue Hill OBE whilst on secondment to the Dept of Health 1st April 2011 - 31st March 2012,Admin,
Department of Health,Department of Health,12/01/2012,Outsourcing Contract,NHS MEDICAL DIRECTOR,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,WF3 1we,7197001,327750,,For the provision of the South West Public Health Observatory Cancer Registration Service,Programme,
Department of Health,Department of Health,13/01/2012,Outsourcing Contract,NHS MEDICAL DIRECTOR,OFFICE FOR NATIONAL STATISTICS ONS,PUBLIC,NP10 8XG,1023707,27703.11,,,Programme,
Department of Health,Department of Health,13/01/2012,Outsourcing Contract,NHS MEDICAL DIRECTOR,OFFICE FOR NATIONAL STATISTICS ONS,PUBLIC,NP10 8XG,1023707,185117.04,,Annual processing of national statistics for Cancer Registration 2011 - 2012,Programme,
Department of Health,Department of Health,13/01/2012,Outsourcing Contract,NHS MEDICAL DIRECTOR,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,PUBLIC,W12 0BJ,H0065422,2000000,,2011/12 funding to support cross programme QA,Programme,
Department of Health,Department of Health,16/01/2012,Secondees in invoiced costs,NHS MEDICAL DIRECTOR,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,OP/M207042,46756.06,,Salary costs and expenses for Professor Sue Hill OBE whilst on secondment to the Dept of Health 1st April 2011 - 31st March 2012,Admin,
Department of Health,Department of Health,16/01/2012,Secondees in invoiced costs,NHS MEDICAL DIRECTOR,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,OP/M363075,46756.26,,Salary costs and expenses for Professor Sue Hill OBE whilst on secondment to the Dept of Health 1st April 2011 - 31st March 2012,Admin,
Department of Health,Department of Health,16/01/2012,Outsourcing Contract,NHS MEDICAL DIRECTOR,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,PUBLIC,W12 0BJ,H0065421,200000,,Funding to support English National Screening programmes - IDIP (MED51),Programme,
Department of Health,Department of Health,19/01/2012,Outsourcing Contract,NHS MEDICAL DIRECTOR,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,SINV1200351,629750,,Provision of cancer registration services for 2011-12 via the Thames Cancer Registry,Programme,
Department of Health,Department of Health,23/01/2012,Outsourcing Contract,NHS MEDICAL DIRECTOR,HEALTH AND SOCIAL CARE INFORMATION CENTRE,PUBLIC,,12592699,112500,,Development of the Diagnostic Imaging Dataset,Programme,
Department of Health,Department of Health,24/01/2012,Secondees in invoiced costs,NHS MEDICAL DIRECTOR,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,SINV1035982,50828.34,,Salary costs of Professor Mike Richards on secondment to Dept of Health - 1 Sept 2011 to 31 Aug 2012,Admin,
Department of Health,Department of Health,24/01/2012,Secondees in invoiced costs,NHS MEDICAL DIRECTOR,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,NW1 2BX,680875,61050.36,,Estimated salary costs of Prof Sir Bruce Keogh whilst on secondment at Department of Health 1 April 2011 to 31 March 2012,Admin,
Department of Health,Department of Health,24/01/2012,Other Admin expenditure,NHS MEDICAL DIRECTOR,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,PUBLIC,GL1 2EL,9003380,69053.8,,Funding to support pay & non pay costs (admin) in respect of NAAASP,Admin,
Department of Health,Department of Health,27/01/2012,Outsourcing Contract,NHS MEDICAL DIRECTOR,HEALTHCARE QUALITY IMPROVEMENT PARTNERSHIP (HQIP),VCS,EC3V 5AW,S0966,63896.38,,Qtr 3 PICANet 2011-12,Programme,
Department of Health,Department of Health,27/01/2012,Outsourcing Contract,NHS MEDICAL DIRECTOR,HEALTHCARE QUALITY IMPROVEMENT PARTNERSHIP (HQIP),VCS,EC3V 5AW,S0965,148974.25,,Qtr 4 Audits 2011-12,Programme,
Department of Health,Department of Health,27/01/2012,Outsourcing Contract,NHS MEDICAL DIRECTOR,HEALTHCARE QUALITY IMPROVEMENT PARTNERSHIP (HQIP),VCS,EC3V 5AW,S0965,205442.75,,Qtr 4 HQIP Management Support Fee 2011-12,Programme,
Department of Health,Department of Health,27/01/2012,Outsourcing Contract,NHS MEDICAL DIRECTOR,HEALTHCARE QUALITY IMPROVEMENT PARTNERSHIP (HQIP),VCS,EC3V 5AW,S0967,249217.58,,Qtr 3 Audits 2011-12,Programme,
Department of Health,Department of Health,27/01/2012,Outsourcing Contract,NHS MEDICAL DIRECTOR,HEALTHCARE QUALITY IMPROVEMENT PARTNERSHIP (HQIP),VCS,EC3V 5AW,S0968,381889.38,,Qtr 3 Audits 2011-12,Programme,
Department of Health,Department of Health,27/01/2012,Outsourcing Contract,NHS MEDICAL DIRECTOR,HEALTHCARE QUALITY IMPROVEMENT PARTNERSHIP (HQIP),VCS,EC3V 5AW,S0967,430944.25,,Qtr 3 Cardiac and Congenital Heart Disease Audits 2011-12,Programme,
Department of Health,Department of Health,27/01/2012,Outsourcing Contract,NHS MEDICAL DIRECTOR,HEALTHCARE QUALITY IMPROVEMENT PARTNERSHIP (HQIP),VCS,EC3V 5AW,S0966,791325.94,,Qtr 3 Audits 2011-12,Programme,
Department of Health,Department of Health,04/01/2012,Admin Capital Grant-in-Aid to ENDPBs,"PSF POLICY, STRATEGY & FINANCE",CARE QUALITY COMMISSION (CQC),PUBLIC,NE1 4PA,Jan-12,2500000,,For capital payments to Care Quality Commission for 2011/12,Programme,
Department of Health,Department of Health,04/01/2012,Admin Revenue Grant-in-Aid ENDPBs,"PSF POLICY, STRATEGY & FINANCE",CARE QUALITY COMMISSION (CQC),PUBLIC,NE1 4PA,Jan-12,6000000,,CQC funding cash draw down revenue 2011/12,Admin,
Department of Health,Department of Health,05/01/2012,Storage costs,"PSF POLICY, STRATEGY & FINANCE",B BRAUN MEDICAL LTD,LARGE,,327578961,101565.95,,,,
Department of Health,Department of Health,06/01/2012,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",GS1 UK LTD,SME,WC1V 7QH,14002382,31000,,GS1 Technical Support and NHS Best Practice Guidance,Programme,13379
Department of Health,Department of Health,09/01/2012,Storage costs,"PSF POLICY, STRATEGY & FINANCE",DEXCEL PHARMA LTD,SME,,1094203,17442.08,,,,
Department of Health,Department of Health,09/01/2012,Stock Essential Medicines Additions,"PSF POLICY, STRATEGY & FINANCE",DEXCEL PHARMA LTD,SME,,1094203,24113.38,,,,
Department of Health,Department of Health,09/01/2012,Professional fees,"PSF POLICY, STRATEGY & FINANCE",FOUNDATION TRUST NETWORK,PUBLIC,SW1E 5GG,1232,35000,,Foundation Trust Network: Benchmarking for 10 products with 20 trusts,Admin,13334
Department of Health,Department of Health,09/01/2012,Storage costs,"PSF POLICY, STRATEGY & FINANCE",DEXCEL PHARMA LTD,SME,,1094217,38147.75,,,,
Department of Health,Department of Health,09/01/2012,Contractor/Staff Substitution,"PSF POLICY, STRATEGY & FINANCE",NORTHGATE UK LTD,LARGE,HP2 4NW,91191881,89388.29,,PROMs Lot 1.  Supplier Northgate.  Data Collection for PROMs,Programme,
Department of Health,Department of Health,09/01/2012,Storage costs,"PSF POLICY, STRATEGY & FINANCE",TEVA UK LTD,LARGE,,2310233483,249297.62,,,,
Department of Health,Department of Health,11/01/2012,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",ALLIANCE MEDICAL LTD,LARGE,CV34 6DA,PET0116,439158.81,,ISTC - Alliance Medical,Programme,
Department of Health,Department of Health,11/01/2012,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",SPIRE HEALTHCARE LTD,LARGE,EC1N 2TD,CM090266,759095,,Spire - Clinical services under E15 NTW contract,Programme,
Department of Health,Department of Health,11/01/2012,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",FRESENIUS MEDICAL CARE RENAL SERVICES LTD,LARGE,NG17 2HU,1060019260,1051243.45,,Clinical services under E16 Renal contract,Programme,
Department of Health,Department of Health,11/01/2012,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",PARTNERSHIP HEALTH GROUP LTD,LARGE,CO4 9QB,25839725,2208591.24,,PHG - Clinical services under E09 HIoW Hampshire Isle of Wight contract,Programme,
Department of Health,Department of Health,11/01/2012,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",UKSH SOUTH WEST LTD,LARGE,BS32 4TD,UKSHSW/156,2831281.58,,Clinical services under E01 AGW contract,Programme,
Department of Health,Department of Health,12/01/2012,Storage costs,"PSF POLICY, STRATEGY & FINANCE",DEXCEL PHARMA LTD,SME,,1096243,38247.75,,,,
Department of Health,Department of Health,12/01/2012,Storage costs,"PSF POLICY, STRATEGY & FINANCE",MYLAN,LARGE,,1800000887,89400.12,,,,
Department of Health,Department of Health,12/01/2012,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",INHEALTH LTD,LARGE,HP11 1JL,105,312500,,Clinical services under D01 London contract,Programme,
Department of Health,Department of Health,12/01/2012,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",INHEALTH MOLECULAR IMAGING LTD,LARGE,HP10 8JL,SIM000069,1060936.48,,Clinical services under D8S PET/CT South contract,Programme,
Department of Health,Department of Health,12/01/2012,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",INHEALTH LTD,LARGE,HP11 1JL,106,2625664.75,,Clinical services under D01 London contract,Programme,
Department of Health,Department of Health,12/01/2012,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",RAMSAY HEALTH CARE UK OPERATIONS LTD T/AS EUXTON HALL HOSPITAL,LARGE,PR7 6DY,61,3296750.62,,Clinical services under E05 Cumbria and Lancs contract,Programme,
Department of Health,Department of Health,16/01/2012,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",APPOINTMENTS COMMISSION,PUBLIC,M14 7LU,1220002124,31970.28,,Ref Shilo Russell - Transition Resourcing Team -extension to PO 488705,Admin,
Department of Health,Department of Health,16/01/2012,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",APPOINTMENTS COMMISSION,PUBLIC,M14 7LU,1220002124,84812,,"For transition resourcing team. Commissioned to process all of the competitions for the transition, they will provide the back office functions in relation to all the competition and interview processes for posts in the new organisation.",Admin,
Department of Health,Department of Health,17/01/2012,Storage costs,"PSF POLICY, STRATEGY & FINANCE",ALLIANCE PHARMACEUTICALS LTD,LARGE,,216871,58450,,,,
Department of Health,Department of Health,18/01/2012,Admin Revenue Grant-in-Aid ENDPBs,"PSF POLICY, STRATEGY & FINANCE",MONITOR INDEPENDENT REGULATOR OF NHS FOUNDATION TRUSTS,PUBLIC,SW1Y 4RB,IR OF NHS FUNDING JAN 2012,1300000,,Monitor - grant-in-aid payment.  Sept 2011 - March 2012.,Admin,
Department of Health,Department of Health,18/01/2012,Outsourcing Contract,"PSF POLICY, STRATEGY & FINANCE",CARE UK CLINICAL SERVICES LTD,LARGE,RG19 3XG,25840002,2116350.2,,Clinical services under E08 MCATS contract,Programme,
Department of Health,Department of Health,19/01/2012,Radio communications,"PSF POLICY, STRATEGY & FINANCE",AIRWAVE SOLUTIONS INTERNATIONAL LTD,LARGE,SL1 2EJ,0900000137-164,393,,HART - Intrinsically Safe Terminals CCN - additional 150 bags @ 2.32 + VAT,Programme,
Department of Health,Department of Health,19/01/2012,Radio communications,"PSF POLICY, STRATEGY & FINANCE",AIRWAVE SOLUTIONS INTERNATIONAL LTD,LARGE,SL1 2EJ,0900000137-164,420,,"East of England Ambulance NHS Trust - PO No. 107352 (Supplier No. 106224) Ref:  NOC16 - supply, installation and support of 6 hardwired seats.",Programme,
Department of Health,Department of Health,19/01/2012,Radio communications,"PSF POLICY, STRATEGY & FINANCE",AIRWAVE SOLUTIONS INTERNATIONAL LTD,LARGE,SL1 2EJ,0900000137-168,810,,"LAS PO999077408, AM1886 Conversion cable for headset/footswitch. Cat no: A2629525",Programme,
Department of Health,Department of Health,19/01/2012,Radio communications,"PSF POLICY, STRATEGY & FINANCE",AIRWAVE SOLUTIONS INTERNATIONAL LTD,LARGE,SL1 2EJ,0900000137-164,1968,,INTRINSICALLY SAFE  RADIOS - (addition to CCN-37) Shoulder wearing device,Programme,
Department of Health,Department of Health,19/01/2012,Radio communications,"PSF POLICY, STRATEGY & FINANCE",AIRWAVE SOLUTIONS INTERNATIONAL LTD,LARGE,SL1 2EJ,0900000137-164,1968,,HART - Intrinsically Safe Terminals CCN - additional 150 click fast studs @ 13.12 + VAT,Programme,
Department of Health,Department of Health,19/01/2012,Radio communications,"PSF POLICY, STRATEGY & FINANCE",AIRWAVE SOLUTIONS INTERNATIONAL LTD,LARGE,SL1 2EJ,0900000137-168,2060,,"SWAST PO151030521, Sacrificial items restock. Cat no: A200SIR200",Programme,
Department of Health,Department of Health,19/01/2012,Addition Clearing - Information Technology,"PSF POLICY, STRATEGY & FINANCE",AIRWAVE SOLUTIONS INTERNATIONAL LTD,LARGE,SL1 2EJ,0900000137-168,2235.42,,SWAST 151046029 - 2 months extension of Devon Nurses handportables,Programme,
Department of Health,Department of Health,19/01/2012,Radio communications,"PSF POLICY, STRATEGY & FINANCE",AIRWAVE SOLUTIONS INTERNATIONAL LTD,LARGE,SL1 2EJ,0900000137-168,3000,,"SWAST PO151030521, Sacrificial Thorcomrestock. Cat no: A200SIR201",Programme,
Department of Health,Department of Health,19/01/2012,Radio communications,"PSF POLICY, STRATEGY & FINANCE",AIRWAVE SOLUTIONS INTERNATIONAL LTD,LARGE,SL1 2EJ,0900000137-168,3078,,"LAS PO999077408, AM1886 Fixed radio footswtich Cat no: A2629524",Programme,
Department of Health,Department of Health,19/01/2012,Radio communications,"PSF POLICY, STRATEGY & FINANCE",AIRWAVE SOLUTIONS INTERNATIONAL LTD,LARGE,SL1 2EJ,0900000137-164,3263.4,,HART - Intrinsically Safe Terminals CCN - additional 630 Accoustic Tubes @ 5.18 + VAT,Programme,
Department of Health,Department of Health,19/01/2012,Radio communications,"PSF POLICY, STRATEGY & FINANCE",AIRWAVE SOLUTIONS INTERNATIONAL LTD,LARGE,SL1 2EJ,0900000137-168,3320,,"SWAST PO151030521, RRV de install voice & mobile data.  Cat no: A200VTC206",Programme,
