Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description,Supplier Site Postcode,Supplier Type,Latest Contract Number,Project Code,Expenditure Type
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,OXFORD HEALTH NHS FOUNDATION TRUST,ERS-556287-121162,166666,CLAHRCs,OX4 2GX,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-556288-121151,171242,CLAHRCs,S5 7AU,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,ERS-556289-121171,166666,CLAHRCs,SW10 9NH,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-556290-121140,180903,CLAHRCs,EX2 5DW,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-556291-121160,174413,CLAHRCs,M6 8HD,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ESSEX UNIVERSITY OF,ERS-556292-121244,262272,Rus - Regional Design Service,CO4 3SQ,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-556293-121183,166666,CLAHRCs,B15 2PR,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ERS-556294-121147,172450,CLAHRCs,SO52 9AB,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,SOUTHAMPTON UNIVERSITY OF,ERS-556295-121533,45284,NIHR Fellowships,SO17 1BJ,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,NHS LIVERPOOL CCG,ERS-556298-121549,25182,Research Capability Funding (STANDARD),L1 4AZ,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM UNIVERSITY OF,ERS-556299-121386,45713,Clinician Scientist Awards,B15 2TT,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,LIVERPOOL UNIVERSITY OF,ERS-556302-121463,32854,NIHR Fellowships,L69 3BX,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-556303-121468,153960,Professorship Awards,WC1E 6BT,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,NOTTINGHAM UNIVERSITY OF,ERS-556305-121502,36068,NIHR Fellowships,NG7 2RD,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-556306-121415,41504,NIHR Fellowships,WC1E 7HT,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,KINGS COLLEGE HOSPITAL NHS FOUNDATION TRUST,ERS-556307-121345,169999,CLAHRCs,SE5 9RS,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,OXFORD UNIVERSITY OF,ERS-556313-121505,27244,NIHR Fellowships,OX1 2XN,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,LONDON SCHOOL OF ECONOMICS,ERS-556318-121481,27465,NIHR Fellowships,WC2A 2AE,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,KINGS COLLEGE LONDON,ERS-556320-121430,85666.29,NIHR Fellowships,SE1 8WA,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BRISTOL UNIVERSITY OF,ERS-556324-121396,46023,NIHR Fellowships,BS8 1TH,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CAMBRIDGE UNIVERSITY OF,ERS-556325-121403,107527,Professorship Awards,CB2 1TN,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,LEICESTER UNIVERSITY OF,ERS-556327-121456,64950,Clinician Scientist Awards,LE1 7RH,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,OXFORD UNIVERSITY OF,ERS-556329-121506,42269,NIHR Fellowships,OX1 2XN,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,OXFORD UNIVERSITY OF,ERS-556331-121507,50850,Clinician Scientist Awards,OX1 2XN,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,OXFORD UNIVERSITY OF,ERS-556332-121508,87611,Professorship Awards,OX1 2XN,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST,ERS-556335-121382,27090,Research Capability Funding (STANDARD),B15 2PZ,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-556336-121325,56405,Research Capability Funding (STANDARD),WF3 1WE,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,ERS-556338-121362,56774,Research Capability Funding (STANDARD),CB1 5EE,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,ERS-556339-121545,59343,Research Capability Funding (STANDARD),NW1 0PE,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-556344-121342,254679,Research Capability Funding (STANDARD),SE1 9RT,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,HEART OF ENGLAND NHS FOUNDATION TRUST,ERS-556345-121359,29995,Research Capability Funding (STANDARD),B9 5TA,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,ERS-556346-121373,45159,Research Capability Funding (STANDARD),HU16 5JQ,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-556347-121360,96672,Research Capability Funding (STANDARD),LS9 7TF,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,MANCHESTER MENTAL HEALTH & SOCIAL CARE TRUST,ERS-556348-121544,38770,Research Capability Funding (STANDARD),M21 9UN,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ERS-556349-121354,177668,Research Capability Funding (STANDARD),EC1V 2PD,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,NHS BLOOD AND TRANSPLANT (NHSBT),ERS-556350-121543,64227,Research Capability Funding (STANDARD),LS15 7TW,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,NORTH BRISTOL NHS TRUST,ERS-556351-121369,75884,Research Capability Funding (STANDARD),BS1 2NP,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-556353-121379,152398,Research Capability Funding (STANDARD),NG7 2UK,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,OXFORD HEALTH NHS FOUNDATION TRUST,ERS-556354-121353,87086,Research Capability Funding (STANDARD),OX4 2GX,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,PENNINE CARE NHS FOUNDATION TRUST,ERS-556355-121363,31597,Research Capability Funding (STANDARD),OL6 7SR,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-556357-121364,138636,Research Capability Funding (STANDARD),UB9 6JH,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-556359-121336,66801,Research Capability Funding (STANDARD),EX2 5DW,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,ERS-556361-121333,26732,Research Capability Funding (STANDARD),S75 2PY,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ERS-556367-121355,26716,NIHR Fellowships,SM2  5PT,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,LEEDS UNIVERSITY OF,ERS-556369-121448,46561,Clinician Scientist Awards,LS2 9JT,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,MANCHESTER UNIVERSITY OF,ERS-556370-121484,67067,Clinician Scientist Awards,M13 9PL,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,OXFORD UNIVERSITY OF,ERS-556372-121509,28834,NIHR Fellowships,OX1 2XN,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,YORK UNIVERSITY OF,ERS-556373-121538,49140,NIHR Fellowships,YO10 5DD,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,NEWCASTLE UNIVERSITY,ERS-556376-121491,30332,NIHR Fellowships,NE1 7RU,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,LEEDS UNIVERSITY OF,ERS-556377-121450,27456,NIHR Fellowships,LS2 9JT,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,LEICESTER UNIVERSITY OF,ERS-556378-121457,30530,NIHR Fellowships,LE1 7RH,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,IMPERIAL COLLEGE LONDON,ERS-556385-121422,92432,Professorship Awards,SW7 2AZ,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,READING UNIVERSITY OF,ERS-556386-121526,91853,Professorship Awards,RG6 6AH,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-556387-121334,83333,Biomedical Units,CB2 2QQ,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-556393-121335,2062642,Bio-Medical Centres,CB2 2QQ,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-556394-121361,1838629,Bio-Medical Centres,NW1 2BX,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,IMPERIAL COLLEGE LONDON,ERS-556396-121423,26213,NIHR Fellowships,SW7 2AZ,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,KEELE UNIVERSITY OF,ERS-556397-121427,79022,Professorship Awards,ST5 5BG,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,NEWCASTLE UNIVERSITY,ERS-556401-121493,26123,NIHR Fellowships,NE1 7RU,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-556402-121417,30238,NIHR Fellowships,WC1E 7HT,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-556404-121472,26480,NIHR Fellowships,WC1E 6BT,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,LEICESTER UNIVERSITY OF,ERS-556405-121458,33380,NIHR Fellowships,LE1 7RH,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,MERSEY CARE NHS FOUNDATION TRUST,ERS-556409-121372,45946.23,HS & DR,L31 1HW,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,YORK UNIVERSITY OF,ERS-556410-121540,33305,NIHR Fellowships,YO10 5DD,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,QUEEN MARY AND WESTFIELD COLLEGE,ERS-556411-121522,71997.5,Professorship Awards,E1 2AX,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,OXFORD UNIVERSITY OF,ERS-556414-121511,29152,NIHR Fellowships,OX1 2XN,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-556415-121473,78112,Professorship Awards,WC1E 6BT,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,EAST ANGLIA UNIVERSITY OF,ERS-556417-121407,28754,NIHR Fellowships,NR4 7TJ,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,KINGS COLLEGE LONDON,ERS-556418-121437,41396,NIHR Fellowships,SE1 8WA,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,OXFORD UNIVERSITY OF,ERS-556420-121512,28638,NIHR Fellowships,OX1 2XN,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,NEWCASTLE UNIVERSITY,ERS-556422-121495,59795,Clinician Scientist Awards,NE1 7RU,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,LIVERPOOL UNIVERSITY OF,ERS-556423-121464,35221,Clinician Scientist Awards,L69 3BX,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,NEWCASTLE UNIVERSITY,ERS-556424-121496,38508,Clinician Scientist Awards,NE1 7RU,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,IMPERIAL COLLEGE LONDON,ERS-556425-121425,44234,NIHR Fellowships,SW7 2AZ,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,LEICESTER UNIVERSITY OF,ERS-556426-121460,67933,NIHR Fellowships,LE1 7RH,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,MANCHESTER UNIVERSITY OF,ERS-556427-121486,42514,Clinician Scientist Awards,M13 9PL,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,KINGS COLLEGE LONDON,ERS-556428-121439,51328,Clinician Scientist Awards,SE1 8WA,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-556429-121474,46800,Clinician Scientist Awards,WC1E 6BT,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,ERS-556430-121377,45082,Research Capability Funding (STANDARD),AL3 5TL,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM UNIVERSITY OF,ERS-556434-121388,27200,NIHR Fellowships,B15 2TT,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,LONDON NORTH WEST HEALTHCARE NHS TRUST,ERS-556436-121555,31285,Research for Patient Benefit,HA1 3UJ,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-556437-121476,36482,NIHR Fellowships,WC1E 6BT,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,QUEEN MARY AND WESTFIELD COLLEGE,ERS-556439-121523,47000,NIHR Fellowships,E1 2AX,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM UNIVERSITY OF,ERS-556440-121389,29660,NIHR Fellowships,B15 2TT,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,LONDON NORTH WEST HEALTHCARE NHS TRUST,ERS-556442-121556,28641,Research Capability Funding (STANDARD),HA1 3UJ,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,EXETER UNIVERSITY OF,ERS-556443-121411,30428,NIHR Fellowships,EX4 4QJ,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,KINGS COLLEGE LONDON,ERS-556456-121440,61075,Professorship Awards,SE1 8WA,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,OXFORD UNIVERSITY OF,ERS-556458-121517,86296,Professorship Awards,OX1 2XN,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-556460-121478,129623,Professorship Awards,WC1E 6BT,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,MANCHESTER UNIVERSITY OF,ERS-556463-121488,26264,NIHR Fellowships,M13 9PL,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CAMBRIDGE UNIVERSITY OF,ERS-556464-121404,27123,NIHR Fellowships,CB2 1TN,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,OXFORD UNIVERSITY OF,ERS-556465-121518,36610,NIHR Fellowships,OX1 2XN,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CAMBRIDGE UNIVERSITY OF,ERS-556467-121405,31561,NIHR Fellowships,CB2 1TN,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,LEEDS UNIVERSITY OF,ERS-556468-121451,41019,NIHR Fellowships,LS2 9JT,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM UNIVERSITY OF,ERS-556471-121392,40260,NIHR Fellowships,B15 2TT,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,LEEDS UNIVERSITY OF,ERS-556473-121452,36370,NIHR Fellowships,LS2 9JT,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,KINGS COLLEGE LONDON,ERS-556474-121441,30093,NIHR Fellowships,SE1 8WA,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,LEEDS UNIVERSITY OF,ERS-556475-121453,31395,NIHR Fellowships,LS2 9JT,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,EAST ANGLIA UNIVERSITY OF,ERS-556477-121409,35904,NIHR Fellowships,NR4 7TJ,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,LANCASTER UNIVERSITY,ERS-556480-121447,33133,NIHR Fellowships,LA1 4YT,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,IMPERIAL COLLEGE LONDON,ERS-556483-121426,120595,Professorship Awards,SW7 2AZ,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,OXFORD UNIVERSITY OF,ERS-556485-121519,26704,NIHR Fellowships,OX1 2XN,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,KINGS COLLEGE LONDON,ERS-556486-121442,30944,Clinician Scientist Awards,SE1 8WA,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,NEWCASTLE UNIVERSITY,ERS-556487-121501,27370,NIHR Fellowships,NE1 7RU,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,QUEEN MARY AND WESTFIELD COLLEGE,ERS-556488-121525,27352,NIHR Fellowships,E1 2AX,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,OXFORD UNIVERSITY OF,ERS-556491-121520,34128,NIHR Fellowships,OX1 2XN,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-556500-121340,25605,Clinician Scientist Awards,S5 7AU,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,SOUTH WEST LONDON AND ST GEORGES MENTAL HEALTH NHS TRUST,ERS-556503-121358,27937,Research Capability Funding (STANDARD),SW17 7DJ,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,EXETER UNIVERSITY OF,ERS-556504-121412,43717,Clinician Scientist Awards,EX4 4QJ,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,EAST ANGLIA UNIVERSITY OF,ERS-556506-121410,39271,NIHR Fellowships,NR4 7TJ,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-556507-121375,1733400,Comprehensive Networks,LE5 4QF,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-556508-121350,1656341,Comprehensive Networks,NR4 7UY,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-556509-121371,1481733,Comprehensive Networks,M13 0JR,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ERS-556510-121321,1210679,Comprehensive Networks,GU2 7XX,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-556511-121366,1562418,Comprehensive Networks,NE7 7DN,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BARTS HEALTH NHS TRUST,ERS-556512-121546,2649579,Comprehensive Networks,E1 8PR,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,ERS-556513-121357,1280818,Comprehensive Networks,L7 8XP,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-556514-121384,1123790,Comprehensive Networks,W12 0HS,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-556515-121343,1991886,Comprehensive Networks,SE1 9RT,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-556516-121338,902240,Comprehensive Networks,EX2 5DW,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-556517-121367,1115131,Comprehensive Networks,OX3 7HE,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ERS-556518-121339,1309748,Comprehensive Networks,SO52 9AB,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,THE ROYAL WOLVERHAMPTON NHS TRUST,ERS-556519-121348,2380660,Comprehensive Networks,WV10 0QP,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-556520-121323,1045348,Comprehensive Networks,BS99 1YF,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-556521-121341,2272897,Comprehensive Networks,S5 7AU,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BIRMINGHAM UNIVERSITY OF,ERS-556522-121393,44441,NIHR Fellowships,B15 2TT,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,LEICESTER UNIVERSITY OF,ERS-556523-121462,42643,NIHR Fellowships,LE1 7RH,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ERS-556525-121344,41532,NIHR Fellowships,SE1 9RT,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON UCL,ERS-556526-121480,67208,NIHR Fellowships,WC1E 6BT,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,KINGS COLLEGE LONDON,ERS-556529-121445,96942,NIHR Fellowships,SE1 8WA,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,YORK UNIVERSITY OF,ERS-556530-121542,41674,NIHR Fellowships,YO10 5DD,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,MANCHESTER UNIVERSITY OF,ERS-556532-121490,78328,Clinician Scientist Awards,M13 9PL,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,ABERDEEN UNIVERSITY OF,ERS-556535-121385,112628.92,HTA Commissioned Research,AB24 3FX,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,GLASGOW UNIVERSITY OF,ERS-556536-121413,33844.65,NIHR Public Health Research ( NETSCC ),G12 8QQ,PUBLIC,,,
,,13/06/2016,Research & development,DG: RESEARCH & DEVELOPMENT,BARTS HEALTH NHS TRUST,ERS-556539-121561,373878,Research Capability Funding (STANDARD),E1 8PR,PUBLIC,,,
,,13/06/2016,Additions NHS Trust Working Capital Loans,Central Technical,SHREWSBURY & TELFORD HOSPITALS NHS TRUST,HAFS-21148,3633000,,TF6 6TF,PUBLIC,,,
,,13/06/2016,Additions NHS FTs Working Capital Loans,Central Technical,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,HAFS-21149,4545000,,TS4 3BW,PUBLIC,,,
,,13/06/2016,Additions NHS FTs Capital Investment Loans,Central Technical,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,HAFS-21150,2240000,,TS4 3BW,PUBLIC,,,
,,13/06/2016,Additions NHS Trust Working Capital Loans,Central Technical,SOUTHPORT & ORMSKIRK HOSPITAL NHS TRUST,HAFS-21151,2111000,,PR8 6PT,PUBLIC,,,
,,13/06/2016,Additions NHS Trust Working Capital Loans,Central Technical,SURREY & SUSSEX HEALTHCARE NHS TRUST,HAFS-21152,1800000,,RH1 5RH,PUBLIC,,,
